date_obj,Poison%20chalice price
2015-09-29,1357
2015-09-30,1357
2015-10-05,1387
2015-10-06,1387
2015-10-07,1387
2015-10-08,1420
2015-10-09,1420
2015-10-10,1420
2015-10-11,1420
2015-10-12,1471
2015-10-13,1471
2015-10-14,1471
2015-10-15,1471
2015-10-16,1471
2015-10-17,1471
2015-10-18,1520
2015-10-19,1520
2015-10-20,1520
2015-10-22,1583
2015-10-23,1583
2015-10-24,1583
2015-10-25,1583
2015-10-26,1635
2015-10-27,1635
2015-10-29,1635
2015-10-30,1635
2015-10-31,1636
2015-11-01,1636
2015-11-02,1636
2015-11-03,1636
2015-11-04,1636
2015-11-05,1636
2015-11-06,1692
2015-11-07,1692
2015-11-08,1692
2015-11-09,1692
2015-11-10,1692
2015-11-11,1704
2015-11-12,1704
2015-11-13,1704
2015-11-14,1704
2015-11-15,1704
2015-11-16,1704
2015-11-17,1757
2015-11-18,1757
2015-11-19,1757
2015-11-20,1757
2015-11-21,1757
2015-11-22,1776
2015-11-23,1776
2015-11-24,1776
2015-11-25,1776
2015-11-26,1776
2015-11-27,1776
2015-11-28,1815
2015-11-29,1815
2015-11-30,1815
2015-12-01,1815
2015-12-02,1815
2015-12-03,1871
2015-12-04,1871
2015-12-05,1871
2015-12-06,1871
2015-12-07,1871
2015-12-08,1929
2015-12-09,1929
2015-12-10,1929
2015-12-11,1929
2015-12-12,1912
2015-12-13,1912
2015-12-14,1912
2015-12-15,1912
2015-12-16,1858
2015-12-17,1858
2015-12-18,1858
2015-12-19,1858
2015-12-20,1856
2015-12-21,1856
2015-12-22,1856
2015-12-23,1847
2015-12-24,1847
2015-12-25,1847
2015-12-26,1847
2015-12-27,1887
2015-12-28,1887
2015-12-29,1887
2015-12-30,1884
2015-12-31,1884
2016-01-01,1884
2016-01-02,1884
2016-01-03,1837
2016-01-04,1837
2016-01-05,1837
2016-01-06,1880
2016-01-07,1880
2016-01-08,1880
2016-01-09,1880
2016-01-10,1956
2016-01-11,1956
2016-01-12,1956
2016-01-13,1956
2016-01-14,2022
2016-01-15,2022
2016-01-16,2022
2016-01-17,2022
2016-01-18,2058
2016-01-19,2058
2016-01-20,2058
2016-01-21,2058
2016-01-22,2137
2016-01-23,2137
2016-01-24,2137
2016-01-25,2177
2016-01-26,2177
2016-01-27,2177
2016-01-28,2177
2016-01-29,2095
2016-01-30,2095
2016-01-31,2095
2016-02-01,1998
2016-02-02,1998
2016-02-03,1998
2016-02-04,1995
2016-02-05,1995
2016-02-06,1995
2016-02-07,1995
2016-02-08,2053
2016-02-09,2053
2016-02-10,2053
2016-02-11,2053
2016-02-12,2087
2016-02-13,2087
2016-02-14,2087
2016-02-15,2100
2016-02-16,2100
2016-02-17,2100
2016-02-18,2100
2016-02-19,2062
2016-02-20,2062
2016-02-21,2062
2016-02-22,2023
2016-02-23,2023
2016-02-24,2023
2016-02-25,2060
2016-02-26,2060
2016-02-27,2060
2016-02-28,2060
2016-02-29,1998
2016-03-01,1998
2016-03-02,1998
2016-03-03,1996
2016-03-04,1996
2016-03-05,1996
2016-03-06,2031
2016-03-07,2031
2016-03-08,2031
2016-03-09,2031
2016-03-10,2077
2016-03-11,2077
2016-03-12,2077
2016-03-13,2077
2016-03-14,2124
2016-03-15,2124
2016-03-16,2124
2016-03-17,2157
2016-03-18,2157
2016-03-19,2157
2016-03-20,2203
2016-03-21,2203
2016-03-22,2203
2016-03-23,2159
2016-03-24,2159
2016-03-25,2159
2016-03-26,2051
2016-03-27,2051
2016-03-28,2051
2016-03-29,1968
2016-03-30,1968
2016-03-31,1968
2016-04-01,1968
2016-04-02,1924
2016-04-03,1924
2016-04-04,1924
2016-04-05,1924
2016-04-06,1873
2016-04-07,1873
2016-04-08,1873
2016-04-09,1873
2016-04-10,1820
2016-04-11,1820
2016-04-12,1820
2016-04-14,1891
2016-04-15,1840
2016-04-16,1840
2016-04-17,1840
2016-04-18,1840
2016-04-19,1875
2016-04-20,1875
2016-04-21,1875
2016-04-22,1939
2016-04-23,1939
2016-04-24,1939
2016-04-25,1994
2016-04-26,1994
2016-04-27,1994
2016-04-28,2065
2016-04-29,2065
2016-04-30,2065
2016-05-01,2125
2016-05-02,2125
2016-05-03,2199
2016-05-04,2199
2016-05-05,2237
2016-05-06,2237
2016-05-07,2237
2016-05-08,2220
2016-05-09,2220
2016-05-10,2182
2016-05-11,2182
2016-05-12,2072
2016-05-13,2072
2016-05-14,1972
2016-05-15,1972
2016-05-16,1923
2016-05-17,1923
2016-05-18,1849
2016-05-19,1849
2016-05-22,1872
2016-05-23,1916
2016-05-24,1916
2016-05-25,1987
2016-05-26,1987
2016-05-27,1996
2016-05-28,1996
2016-05-29,1971
2016-05-30,1971
2016-05-31,1876
2016-06-01,1782
2016-06-02,1692
2016-06-03,1608
2016-06-04,1527
2016-06-05,1527
2016-06-06,1450
2016-06-07,1450
2016-06-08,1378
2016-06-09,1309
2016-06-10,1244
2016-06-11,1244
2016-06-12,1181
2016-06-13,1181
2016-06-14,1121
2016-06-15,1121
2016-06-16,1064
2016-06-17,1010
2016-06-18,1010
2016-06-19,959
2016-06-20,959
2016-06-21,973
2016-06-22,973
2016-06-23,972
2016-06-24,972
2016-06-25,990
2016-06-26,990
2016-06-27,1003
2016-06-28,1003
2016-06-29,1033
2016-06-30,1033
2016-07-01,1032
2016-07-02,1032
2016-07-03,1068
2016-07-04,1041
2016-07-05,1041
2016-07-06,1010
2016-07-07,1010
2016-07-08,1022
2016-07-09,1022
2016-07-10,1061
2016-07-11,1061
2016-07-12,1064
2016-07-13,1064
2016-07-14,1095
2016-07-15,1095
2016-07-16,1106
2016-07-17,1106
2016-07-18,1090
2016-07-23,1078
2016-07-24,1078
2016-07-25,1073
2016-07-26,1073
2016-07-27,1082
2016-07-28,1082
2016-07-29,1109
2016-07-30,1109
2016-07-31,1109
2016-08-01,1061
2016-08-02,1007
2016-08-03,1007
2016-08-04,978
2016-08-05,978
2016-08-06,937
2016-08-07,937
2016-08-08,937
2016-08-09,922
2016-08-10,922
2016-08-11,922
2016-08-12,956
2016-08-13,956
2016-08-14,956
2016-08-15,908
2016-08-16,908
2016-08-17,862
2016-08-18,862
2016-08-19,862
2016-08-20,828
2016-08-21,828
2016-08-22,822
2016-08-23,822
2016-08-24,811
2016-08-25,811
2016-08-26,811
2016-08-28,821
2016-08-31,830
2016-09-01,833
2016-09-02,833
2016-09-03,833
2016-09-04,854
2016-09-05,854
2016-09-06,890
2016-09-07,890
2016-09-08,890
2016-09-09,911
2016-09-10,911
2016-09-11,911
2016-09-12,933
2016-09-13,933
2016-09-14,968
2016-09-15,968
2016-09-16,968
2016-09-17,960
2016-09-18,960
2016-09-19,960
2016-09-20,980
2016-09-21,980
2016-09-22,1002
2016-09-23,1002
2016-09-24,1002
2016-09-25,1010
2016-09-26,1010
2016-09-27,1010
2016-09-28,1017
2016-09-29,1017
2016-09-30,1017
2016-10-01,986
2016-10-02,986
2016-10-03,986
2016-10-04,1000
2016-10-05,1000
2016-10-06,1000
2016-10-07,1005
2016-10-08,1005
2016-10-09,1005
2016-10-10,981
2016-10-11,981
2016-10-12,981
2016-10-13,961
2016-10-14,961
2016-10-15,971
2016-10-16,971
2016-10-17,971
2016-10-18,981
2016-10-19,981
2016-10-20,981
2016-10-21,969
2016-10-22,969
2016-10-23,969
2016-10-24,984
2016-10-25,984
2016-10-26,997
2016-10-27,997
2016-10-28,997
2016-10-29,984
2016-10-30,984
2016-10-31,934
2016-11-01,934
2016-11-02,934
2016-11-03,887
2016-11-04,887
2016-11-05,893
2016-11-06,893
2016-11-07,900
2016-11-08,900
2016-11-09,900
2016-11-10,914
2016-11-11,914
2016-11-12,917
2016-11-13,917
2016-11-14,917
2016-12-07,1041
2016-12-08,1063
2016-12-09,1063
2016-12-10,1063
2016-12-11,1102
2016-12-12,1102
2016-12-13,1142
2016-12-14,1142
2016-12-15,1156
2016-12-16,1156
2016-12-17,1157
2016-12-18,1157
2016-12-19,1157
2016-12-20,1141
2016-12-21,1141
2016-12-22,1161
2016-12-23,1161
2016-12-24,1139
2016-12-25,1139
2016-12-26,1082
2016-12-27,1082
2016-12-28,1028
2016-12-29,1028
2016-12-30,979
2016-12-31,979
2017-01-01,930
2017-01-02,911
2017-01-03,911
2017-01-04,885
2017-01-05,885
2017-01-06,899
2017-01-07,899
2017-01-08,885
2017-01-09,885
2017-01-10,887
2017-01-11,887
2017-01-12,908
2017-01-13,908
2017-01-14,908
2017-01-15,911
2017-01-16,911
2017-01-17,931
2017-01-18,931
2017-01-19,972
2017-01-20,972
2017-01-21,1003
2017-01-22,1003
2017-01-27,912
2017-01-28,866
2017-01-29,866
2017-01-30,823
2017-01-31,823
2017-02-01,796
2017-02-02,796
2017-02-03,822
2017-02-04,820
2017-02-05,801
2017-02-06,801
2017-02-07,771
2017-02-08,804
2017-02-09,804
2017-02-10,778
2017-02-11,778
2017-02-12,750
2017-02-13,744
2017-02-14,744
2017-02-15,753
2017-02-16,753
2017-02-18,760
2017-02-19,763
2017-02-20,763
2017-02-21,756
2017-02-22,756
2017-02-23,722
2017-02-24,722
2017-02-25,707
2017-02-26,707
2017-02-27,710
2017-02-28,708
2017-03-01,708
2017-03-02,689
2017-03-03,689
2017-03-04,689
2017-03-05,689
2017-03-06,706
2017-03-07,706
2017-03-08,710
2017-03-09,710
2017-03-10,725
2017-03-11,725
2017-03-12,758
2017-03-13,758
2017-03-14,768
2017-03-15,768
2017-03-16,795
2017-03-17,795
2017-03-18,827
2017-03-19,827
2017-03-20,805
2017-03-21,805
2017-03-22,816
2017-03-23,816
2017-03-24,816
2017-03-25,816
2017-03-26,801
2017-03-27,801
2017-03-28,832
2017-03-29,832
2017-03-30,857
2017-03-31,857
2017-04-01,890
2017-04-02,890
2017-04-03,913
2017-04-04,913
2017-04-12,923
2017-04-13,899
2017-04-14,899
2017-04-15,908
2017-04-16,908
2017-04-17,916
2017-04-18,916
2017-04-19,925
2017-04-20,925
2017-04-21,941
2017-04-22,941
2017-04-23,941
2017-04-24,941
2017-04-25,965
2017-04-26,965
2017-04-27,989
2017-04-28,989
2017-04-29,982
2017-04-30,982
2017-05-01,984
2017-05-02,984
2017-05-03,937
2017-05-04,951
2017-05-05,951
2017-05-06,932
2017-05-07,932
2017-05-08,954
2017-05-09,954
2017-05-10,961
2017-05-11,961
2017-05-12,972
2017-05-13,972
2017-05-14,946
2017-05-15,946
2017-05-16,966
2017-05-17,966
2017-05-18,988
2017-05-19,988
2017-05-20,990
2017-05-21,990
2017-05-22,971
2017-05-23,971
2017-05-24,992
2017-05-25,992
2017-05-26,1022
2017-05-27,1022
2017-05-28,1053
2017-05-29,1053
2017-05-30,1106
2017-05-31,1106
2017-06-01,1152
2017-06-02,1152
2017-06-03,1208
2017-06-06,1132
2017-06-07,1132
2017-06-08,1099
2017-06-09,1099
2017-06-10,1044
2017-06-11,1044
2017-06-12,991
2017-06-13,945
2017-06-14,945
2017-06-15,899
2017-06-16,899
2017-06-17,872
2017-06-18,872
2017-06-19,887
2017-06-20,887
2017-06-21,877
2017-06-22,877
2017-06-23,877
2017-06-24,909
2017-06-25,909
2017-06-26,927
2017-06-27,927
2017-06-28,958
2017-06-29,958
2017-06-30,945
2017-07-01,945
2017-07-02,945
2017-07-03,951
2017-07-04,951
2017-07-05,951
2017-07-06,929
2017-07-07,929
2017-07-08,929
2017-07-13,968
2017-07-14,968
2017-07-15,977
2017-07-16,977
2017-07-17,981
2017-07-18,981
2017-07-19,1008
2017-07-20,1008
2017-07-21,962
2017-07-22,962
2017-07-23,952
2017-07-24,952
2017-07-25,952
2017-07-26,949
2017-07-27,949
2017-07-28,970
2017-07-29,970
2017-07-30,996
2017-07-31,996
2017-08-01,1016
2017-08-02,1016
2017-08-03,1032
2017-08-04,1032
2017-08-05,1027
2017-08-06,1027
2017-08-09,1026
2017-08-10,1026
2017-08-11,974
2017-08-12,974
2017-08-13,962
2017-08-14,962
2017-08-15,941
2017-08-17,943
2017-08-18,943
2017-08-19,943
2017-08-20,964
2017-08-22,948
2017-08-23,948
2017-08-24,948
2017-08-25,927
2017-08-26,927
2017-08-27,940
2017-08-28,940
2017-08-29,940
2017-08-30,963
2017-08-31,963
2017-09-01,963
2017-09-02,929
2017-09-03,929
2017-09-04,929
2017-09-05,904
2017-09-06,904
2017-09-07,930
2017-09-08,930
2017-09-09,933
2017-09-10,933
2017-09-11,932
2017-09-12,932
2017-09-13,932
2017-09-14,942
2017-09-15,942
2017-09-16,942
2017-09-17,942
2017-09-19,908
2017-09-20,908
2017-09-21,908
2017-09-22,862
2017-09-23,862
2017-09-24,862
2017-09-25,862
2017-09-26,862
2017-09-27,847
2017-09-28,847
2017-09-29,847
2017-09-30,847
2017-10-01,846
2017-10-02,846
2017-10-03,846
2017-10-04,846
2017-10-05,846
2017-10-06,860
2017-10-07,860
2017-10-08,860
2017-10-09,860
2017-10-10,835
2017-10-11,835
2017-10-12,835
2017-10-13,835
2017-10-14,808
2017-10-15,808
2017-10-16,808
2017-10-17,808
2017-10-18,808
2017-10-19,787
2017-10-20,787
2017-10-21,787
2017-10-22,787
2017-10-23,794
2017-10-24,794
2017-10-25,794
2017-10-26,794
2017-10-27,802
2017-10-28,802
2017-10-29,802
2017-10-30,802
2017-10-31,794
2017-11-01,794
2017-11-02,794
2017-11-03,794
2017-11-04,786
2017-11-05,786
2017-11-06,786
2017-11-07,786
2017-11-08,786
2017-11-09,791
2017-11-10,791
2017-11-11,791
2017-11-12,791
2017-11-13,791
2017-11-14,791
2017-11-15,786
2017-11-16,786
2017-11-17,786
2017-11-18,786
2017-11-19,786
2017-11-20,789
2017-11-21,789
2017-11-22,789
2017-11-23,789
2017-11-24,789
2017-11-25,789
2017-11-26,788
2017-11-27,788
2017-11-28,788
2017-11-29,788
2017-11-30,788
2017-12-01,788
2017-12-02,788
2017-12-03,788
2017-12-04,788
2017-12-05,788
2017-12-06,788
2017-12-07,788
2017-12-08,783
2017-12-09,783
2017-12-10,783
2017-12-11,783
2017-12-12,783
2017-12-14,785
2017-12-15,785
2017-12-16,785
2017-12-17,785
2017-12-18,800
2017-12-19,800
2017-12-20,800
2017-12-21,800
2017-12-22,773
2017-12-23,773
2017-12-24,773
2017-12-25,773
2017-12-26,773
2017-12-27,764
2017-12-28,764
2017-12-29,764
2017-12-30,764
2017-12-31,741
2018-01-01,741
2018-01-02,741
2018-01-03,741
2018-01-04,726
2018-01-05,726
2018-01-06,726
2018-01-07,716
2018-01-08,716
2018-01-09,716
2018-01-10,716
2018-01-11,716
2018-01-12,700
2018-01-13,700
2018-01-14,700
2018-01-15,700
2018-01-16,735
2018-01-17,735
2018-01-18,735
2018-01-19,735
2018-01-20,771
2018-01-21,771
2018-01-22,771
2018-01-23,771
2018-01-24,771
2018-01-25,807
2018-01-26,807
2018-01-27,807
2018-01-28,807
2018-01-29,825
2018-01-31,825
2018-02-01,825
2018-02-02,825
2018-02-03,825
2018-02-04,810
2018-02-05,810
2018-02-06,810
2018-02-07,810
2018-02-08,810
2018-02-09,816
2018-02-10,816
2018-02-11,816
2018-02-12,816
2018-02-13,816
2018-02-14,813
2018-02-15,813
2018-02-16,813
2018-02-17,813
2018-02-18,813
2018-02-19,842
2018-02-20,842
2018-02-21,842
2018-02-22,842
2018-02-23,842
2018-02-24,842
2018-02-25,847
2018-02-26,847
2018-02-27,847
2018-02-28,847
2018-03-01,847
2018-03-02,823
2018-03-03,823
2018-03-05,823
2018-03-06,823
2018-03-07,826
2018-03-08,826
2018-03-09,826
2018-03-10,826
2018-03-11,826
2018-03-12,826
2018-03-13,844
2018-03-14,844
2018-03-15,844
2018-03-16,844
2018-03-17,844
2018-03-18,821
2018-03-19,821
2018-03-20,821
2018-03-21,821
2018-03-23,821
2018-03-24,820
2018-03-26,820
2018-03-27,820
2018-03-28,820
2018-03-29,820
2018-03-30,799
2018-03-31,799
2018-04-01,799
2018-04-02,799
2018-04-03,799
2018-04-04,799
2018-04-05,799
2018-04-06,799
2018-04-08,794
2018-04-09,794
2018-04-10,794
2018-04-11,794
2018-04-12,794
2018-04-13,780
2018-04-14,780
2018-04-15,780
2018-04-16,780
2018-04-17,780
2018-04-18,780
2018-04-19,805
2018-04-20,805
2018-04-21,805
2018-04-22,805
2018-04-23,818
2018-04-24,818
2018-04-25,818
2018-04-26,818
2018-04-27,818
2018-04-28,818
2018-04-29,830
2018-04-30,830
2018-05-01,830
2018-05-02,830
2018-05-03,830
2018-05-04,830
2018-05-05,804
2018-05-06,804
2018-05-07,804
2018-05-08,804
2018-05-09,804
2018-05-10,804
2018-05-11,804
2018-05-12,804
2018-05-13,803
2018-05-14,803
2018-05-15,803
2018-05-16,803
2018-05-17,803
2018-05-18,803
2018-05-19,791
2018-05-20,791
2018-05-21,791
2018-05-22,791
2018-05-23,791
2018-05-24,791
2018-05-25,791
2018-05-26,774
2018-05-27,774
2018-05-28,774
2018-05-29,774
2018-05-30,774
2018-05-31,774
2018-06-01,774
2018-06-02,778
2018-06-03,778
2018-06-04,778
2018-06-05,778
2018-06-06,778
2018-06-07,778
2018-06-08,752
2018-06-09,752
2018-06-10,752
2018-06-11,752
2018-06-12,752
2018-06-13,714
2018-06-14,714
2018-06-15,714
2018-06-16,714
2018-06-17,679
2018-06-18,679
2018-06-19,679
2018-06-20,679
2018-06-21,679
2018-06-22,651
2018-06-23,651
2018-06-24,651
2018-06-25,651
2018-06-26,651
2018-06-27,651
2018-06-28,651
2018-06-29,668
2018-06-30,668
2018-07-01,668
2018-07-02,668
2018-07-03,668
2018-07-04,668
2018-07-05,668
2018-07-06,668
2018-07-07,668
2018-07-08,668
2018-07-09,668
2018-07-10,668
2018-07-11,668
2018-07-12,668
2018-07-13,668
2018-07-14,668
2018-07-15,668
2018-07-16,668
2018-07-17,660
2018-07-18,660
2018-07-19,660
2018-07-20,660
2018-07-21,660
2018-07-22,660
2018-07-23,642
2018-07-24,642
2018-07-25,642
2018-07-26,642
2018-07-27,642
2018-07-28,642
2018-07-29,648
2018-07-30,648
2018-07-31,648
2018-08-01,648
2018-08-02,670
2018-08-03,670
2018-08-04,670
2018-08-05,685
2018-08-06,685
2018-08-07,685
2018-08-08,685
2018-08-09,685
2018-08-10,683
2018-08-11,683
2018-08-12,683
2018-08-14,703
2018-08-16,703
2018-08-17,703
2018-08-18,703
2018-08-19,710
2018-08-20,710
2018-08-21,710
2018-08-22,710
2018-08-23,710
2018-08-24,706
2018-08-25,706
2018-08-26,706
2018-08-27,706
2018-08-28,706
2018-08-29,722
2018-08-30,722
2018-08-31,722
2018-09-01,722
2018-09-02,722
2018-09-03,721
2018-09-04,721
2018-09-05,721
2018-09-06,721
2018-09-07,721
2018-09-08,717
2018-09-09,717
2018-09-10,717
2018-09-11,717
2018-09-12,717
2018-09-13,717
2018-09-14,730
2018-09-15,730
2018-09-16,730
2018-09-17,730
2018-09-18,730
2018-09-19,749
2018-09-20,749
2018-09-21,749
2018-09-22,749
2018-09-23,749
2018-09-24,749
2018-09-25,749
2018-09-26,749
2018-09-27,749
2018-09-28,749
2018-09-29,749
2018-09-30,750
2018-10-02,750
2018-10-03,750
2018-10-04,750
2018-10-05,750
2018-10-06,738
2018-10-07,738
2018-10-08,738
2018-10-09,738
2018-10-10,738
2018-10-11,748
2018-10-12,748
2018-10-13,748
2018-10-14,748
2018-10-15,748
2018-10-16,748
2018-10-17,776
2018-10-18,776
2018-10-19,776
2018-10-20,776
2018-10-21,776
2018-10-22,768
2018-10-23,768
2018-10-24,768
2018-10-25,768
2018-10-26,768
2018-10-27,764
2018-10-28,764
2018-10-29,764
2018-10-30,764
2018-10-31,764
2018-11-01,775
2018-11-03,775
2018-11-04,775
2018-11-05,812
2018-11-06,812
2018-11-07,812
2018-11-08,812
2018-11-09,812
2018-11-10,821
2018-11-11,821
2018-11-12,821
2018-11-13,821
2018-11-15,825
2018-11-16,825
2018-11-17,825
2018-11-18,825
2018-11-19,801
2018-11-20,801
2018-11-21,791
2018-11-22,791
2018-11-23,791
2018-11-24,808
2018-11-25,808
2018-11-26,808
2018-11-27,794
2018-11-28,794
2018-11-29,794
2018-12-01,810
2018-12-02,810
2018-12-03,810
2018-12-04,808
2018-12-05,808
2018-12-07,808
2018-12-09,807
2018-12-10,807
2018-12-11,807
2018-12-12,768
2018-12-13,768
2018-12-14,768
2018-12-15,749
2018-12-16,749
2018-12-17,749
2018-12-18,749
2018-12-19,727
2018-12-20,727
2018-12-21,727
2018-12-22,727
2018-12-23,704
2018-12-24,704
2018-12-25,704
2018-12-26,704
2018-12-27,700
2018-12-28,700
2018-12-29,700
2018-12-30,700
2018-12-31,709
2019-01-01,709
2019-01-02,709
2019-01-03,709
2019-01-04,702
2019-01-05,702
2019-01-06,702
2019-01-08,675
2019-01-10,675
2019-01-11,675
2019-01-12,709
2019-01-13,709
2019-01-14,709
2019-01-15,745
2019-01-16,745
2019-01-17,745
2019-01-18,745
2019-01-19,773
2019-01-20,773
2019-01-21,773
2019-01-22,787
2019-01-23,787
2019-01-24,787
2019-01-25,787
2019-01-26,773
2019-01-27,773
2019-01-29,773
2019-01-30,783
2019-01-31,783
2019-02-01,783
2019-02-02,783
2019-02-03,787
2019-02-04,787
2019-02-05,787
2019-02-06,787
2019-02-07,796
2019-02-08,796
2019-02-09,796
2019-02-10,796
2019-02-11,796
2019-02-12,810
2019-02-13,810
2019-02-14,810
2019-02-15,810
2019-02-16,780
2019-02-17,780
2019-02-18,780
2019-02-19,780
2019-02-20,780
2019-02-21,787
2019-02-22,787
2019-02-23,787
2019-02-24,787
2019-02-25,787
2019-02-26,785
2019-02-27,785
2019-02-28,785
2019-03-01,785
2019-03-02,785
2019-03-03,785
2019-03-04,785
2019-03-05,788
2019-03-06,788
2019-03-07,788
2019-03-08,788
2019-03-09,788
2019-03-10,776
2019-03-11,776
2019-03-12,776
2019-03-13,776
2019-03-14,776
2019-03-15,776
2019-03-16,776
2019-03-17,788
2019-03-18,788
2019-03-19,788
2019-03-20,788
2019-03-21,764
2019-03-22,764
2019-03-23,764
2019-03-24,764
2019-03-25,764
2019-03-26,764
2019-03-27,796
2019-03-28,796
2019-03-29,796
2019-03-30,796
2019-03-31,796
2019-04-01,833
2019-04-02,833
2019-04-03,833
2019-04-04,833
2019-04-05,833
2019-04-06,833
2019-04-07,873
2019-04-08,873
2019-04-09,873
2019-04-10,873
2019-04-11,873
2019-04-12,873
2019-04-13,874
2019-04-14,874
2019-04-15,874
2019-04-16,874
2019-04-17,874
2019-04-18,874
2019-04-19,900
2019-04-20,900
2019-04-21,900
2019-04-22,900
2019-04-23,900
2019-04-24,900
2019-04-25,924
2019-04-26,924
2019-04-27,924
2019-04-28,924
2019-04-29,924
2019-04-30,924
2019-05-01,880
2019-05-02,880
2019-05-03,880
2019-05-04,880
2019-05-05,880
2019-05-06,880
2019-05-07,864
2019-05-08,864
2019-05-09,864
2019-05-10,864
2019-05-11,864
2019-05-12,864
2019-05-13,827
2019-05-14,827
2019-05-15,827
2019-05-16,827
2019-05-17,827
2019-05-18,827
2019-05-19,805
2019-05-20,805
2019-05-21,805
2019-05-22,805
2019-05-23,805
2019-05-24,805
2019-05-25,805
2019-05-26,800
2019-05-27,800
2019-05-28,800
2019-05-29,800
2019-05-30,800
2019-05-31,800
2019-06-01,792
2019-06-02,792
2019-06-03,792
2019-06-04,792
2019-06-05,792
2019-06-06,792
2019-06-07,792
2019-06-08,831
2019-06-09,831
2019-06-10,831
2019-06-11,831
2019-06-12,831
2019-06-13,831
2019-06-14,831
2019-06-15,831
2019-06-16,873
2019-06-17,873
2019-06-18,873
2019-06-19,873
2019-06-20,873
2019-06-21,873
2019-06-22,873
2019-06-23,873
2019-06-24,873
2019-06-25,873
2019-06-26,873
2019-06-27,867
2019-06-28,867
2019-06-29,867
2019-06-30,867
2019-07-01,867
2019-07-02,846
2019-07-03,846
2019-07-04,846
2019-07-05,846
2019-07-06,846
2019-07-07,859
2019-07-08,859
2019-07-09,859
2019-07-10,859
2019-07-11,859
2019-07-12,870
2019-07-13,870
2019-07-14,870
2019-07-15,870
2019-07-16,870
2019-07-17,874
2019-07-18,874
2019-07-19,874
2019-07-20,874
2019-07-21,874
2019-07-22,910
2019-07-23,910
2019-07-24,910
2019-07-25,910
2019-07-26,910
2019-07-27,900
2019-07-28,900
