date_obj,Stretched%20hide price
2019-04-01,11440
2019-04-02,11440
2019-04-03,11440
2019-04-04,11440
2019-04-05,11440
2019-04-06,11440
2019-04-07,11440
2019-04-08,11440
2019-04-09,11440
2019-04-10,11440
2019-04-11,10917
2019-04-12,10917
2019-04-13,10917
2019-04-14,10917
2019-04-15,10917
2019-04-16,10917
2019-04-17,10917
2019-04-18,10392
2019-04-19,10392
2019-04-20,10392
2019-04-21,10392
2019-04-22,10392
2019-04-23,10392
2019-04-24,10392
2019-04-25,10392
2019-04-26,10392
2019-04-27,10392
2019-04-28,9884
2019-04-29,9884
2019-04-30,9884
2019-05-01,9884
2019-05-02,9884
2019-05-03,9884
2019-05-04,9884
2019-05-05,9884
2019-05-06,9425
2019-05-07,9425
2019-05-08,9425
2019-05-09,9425
2019-05-10,9425
2019-05-11,9425
2019-05-12,9425
2019-05-13,9425
2019-05-14,9425
2019-05-15,9425
2019-05-16,8978
2019-05-17,8978
2019-05-18,8978
2019-05-19,8978
2019-05-20,8978
2019-05-21,8978
2019-05-22,8978
2019-05-23,8978
2019-05-24,8978
2019-05-25,8978
2019-05-26,8978
2019-05-27,8978
2019-05-28,8978
2019-05-29,8619
2019-05-30,8619
2019-05-31,8619
2019-06-01,8619
2019-06-02,8619
2019-06-03,8619
2019-06-04,8619
2019-06-05,8619
2019-06-06,8619
2019-06-07,8619
2019-06-08,8229
2019-06-09,8229
2019-06-10,8229
2019-06-11,8229
2019-06-12,8229
2019-06-13,8229
2019-06-14,8229
2019-06-15,8229
2019-06-16,8229
2019-06-17,8229
2019-06-18,8229
2019-06-19,8229
2019-06-20,8229
2019-06-21,7949
2019-06-22,7949
2019-06-23,7949
2019-06-24,7949
2019-06-25,7949
2019-06-26,7949
2019-06-27,7949
2019-06-28,7949
2019-06-29,7949
2019-06-30,7949
2019-07-01,7949
2019-07-02,7949
2019-07-03,7949
2019-07-04,7573
2019-07-05,7573
2019-07-06,7573
2019-07-07,7573
2019-07-08,7573
2019-07-09,7573
2019-07-10,7573
2019-07-11,7573
2019-07-12,7573
2019-07-13,7573
2019-07-14,7573
2019-07-15,7573
2019-07-16,7220
2019-07-17,7220
2019-07-18,7220
2019-07-19,7220
2019-07-20,7220
2019-07-21,7220
2019-07-22,7220
2019-07-23,7220
2019-07-24,7220
2019-07-25,7220
2019-07-26,7220
2019-07-27,7220
2019-07-28,7220
2019-07-29,7220
2019-07-30,7220
2019-07-31,7220
2019-08-01,6876
2019-08-02,6876
2019-08-03,6876
2019-08-04,6876
2019-08-05,6876
2019-08-06,6876
2019-08-07,6876
2019-08-08,6876
2019-08-09,6876
2019-08-10,6933
2019-08-11,6933
2019-08-12,6933
2019-08-13,6933
2019-08-14,6933
2019-08-15,6933
2019-08-16,6933
2019-08-17,6933
2019-08-18,6933
2019-08-19,6933
2019-08-20,6933
2019-08-21,6933
2019-08-22,6933
2019-08-23,6933
2019-08-24,6933
2019-08-24,6933
2019-08-25,6933
2019-08-25,6933
2019-08-26,6933
2019-08-26,6933
2019-08-27,6629
2019-08-27,6629
2019-08-28,6629
2019-08-29,6629
2019-08-30,6629
2019-08-31,6629
2019-09-01,6629
2019-09-02,6629
2019-09-03,6629
2019-09-04,6629
2019-09-05,6629
2019-09-06,6629
2019-09-07,6629
2019-09-08,6629
2019-09-09,6629
2019-09-10,6629
2019-09-11,6629
2019-09-12,6629
2019-09-13,6629
2019-09-14,6629
2019-09-15,6472
2019-09-16,6472
2019-09-17,6472
2019-09-18,6472
2019-09-19,6472
2019-09-20,6472
2019-09-21,6472
2019-09-22,6472
2019-09-23,6472
2019-09-24,6472
2019-09-25,6472
2019-09-26,6472
2019-09-27,6472
2019-09-28,6472
2019-09-29,6472
2019-09-30,6472
2019-10-01,6472
2019-10-02,6472
2019-10-03,6472
2019-10-04,6175
2019-10-05,6175
2019-10-06,6175
2019-10-07,6175
2019-10-08,6175
2019-10-09,6175
2019-10-10,6175
2019-10-11,6175
2019-10-12,6175
2019-10-13,6175
2019-10-14,6175
2019-10-15,6175
2019-10-16,6175
2019-10-17,6175
2019-10-18,6175
2019-10-19,6175
2019-10-20,6175
2019-10-21,6175
2019-10-22,6175
2019-10-23,5909
2019-10-24,5909
2019-10-25,5909
2019-10-26,5909
2019-10-27,5909
2019-10-28,5909
2019-10-29,5909
2019-10-30,5909
2019-10-31,5909
2019-11-01,5909
2019-11-02,5909
2019-11-03,5909
2019-11-04,5909
2019-11-05,5909
2019-11-06,5909
2019-11-07,5909
2019-11-08,5909
2019-11-09,5909
2019-11-10,5909
2019-11-11,5625
2019-11-12,5625
2019-11-13,5625
2019-11-14,5625
2019-11-15,5625
2019-11-16,5625
2019-11-17,5625
2019-11-18,5625
2019-11-19,5625
2019-11-20,5625
2019-11-21,5625
2019-11-22,5625
2019-11-23,5625
2019-11-24,5625
2019-11-25,5625
2019-11-26,5625
2019-11-27,5625
2019-11-28,5625
2019-11-29,5625
2019-11-30,5625
2019-12-01,5625
2019-12-02,5625
2019-12-03,5419
2019-12-04,5419
2019-12-05,5419
2019-12-06,5419
2019-12-07,5419
2019-12-08,5419
2019-12-09,5419
2019-12-10,5419
2019-12-11,5419
2019-12-12,5419
2019-12-13,5419
2019-12-14,5419
2019-12-15,5419
2019-12-16,5419
2019-12-17,5419
2019-12-18,5419
2019-12-19,5419
2019-12-20,5419
2019-12-21,5419
2019-12-22,5419
2019-12-23,5419
2019-12-24,5419
2019-12-25,5224
2019-12-26,5224
2019-12-27,5224
2019-12-28,5224
2019-12-29,5224
2019-12-30,5224
2019-12-31,5224
2020-01-01,5224
2020-01-02,5224
2020-01-03,5224
2020-01-04,5224
2020-01-05,5224
2020-01-06,5224
2020-01-07,5224
2020-01-08,5224
2020-01-09,5224
2020-01-10,5224
2020-01-11,5224
2020-01-12,5224
2020-01-13,5224
2020-01-14,5224
2020-01-15,5224
2020-01-16,4968
2020-01-17,4968
2020-01-18,4968
2020-01-19,4968
2020-01-20,4968
2020-01-21,4968
2020-01-22,4968
2020-01-23,4968
2020-01-24,4968
2020-01-25,4968
2020-01-26,4968
2020-01-27,4968
2020-01-28,4968
2020-01-29,4968
2020-01-30,4968
2020-01-31,4968
2020-02-01,4968
2020-02-02,4968
2020-02-03,4968
2020-02-04,4968
2020-02-05,4968
2020-02-06,4968
2020-02-07,4968
2020-02-08,4968
2020-02-09,4968
2020-02-10,4728
2020-02-11,4728
2020-02-12,4728
2020-02-13,4728
2020-02-14,4728
2020-02-15,4728
2020-02-16,4728
2020-02-17,4728
2020-02-18,4728
2020-02-19,4728
2020-02-20,4728
2020-02-21,4728
2020-02-22,4728
2020-02-23,4728
2020-02-24,4728
2020-02-25,4728
2020-02-26,4728
2020-02-27,4728
2020-02-28,4728
2020-02-29,4728
2020-03-01,4503
2020-03-02,4503
2020-03-03,4503
2020-03-04,4503
2020-03-05,4503
2020-03-06,4503
2020-03-07,4503
2020-03-08,4503
2020-03-09,4503
2020-03-10,4503
2020-03-11,4503
2020-03-12,4503
2020-03-13,4503
2020-03-14,4503
2020-03-15,4503
2020-03-16,4503
2020-03-17,4503
2020-03-18,4503
2020-03-19,4503
2020-03-20,4293
2020-03-21,4293
2020-03-22,4293
2020-03-23,4293
2020-03-24,4293
2020-03-25,4293
2020-03-26,4293
2020-03-27,4293
2020-03-28,4293
2020-03-29,4293
2020-03-30,4293
2020-03-31,4293
2020-04-01,4293
2020-04-02,4086
2020-04-03,4086
2020-04-04,4086
2020-04-05,4086
2020-04-06,4086
2020-04-07,4086
2020-04-08,4086
2020-04-09,4086
2020-04-10,4086
2020-04-11,3903
2020-04-12,3903
2020-04-13,3903
2020-04-14,3903
2020-04-15,3903
2020-04-16,3903
2020-04-17,3903
2020-04-18,3903
2020-04-19,3903
2020-04-20,3903
2020-04-21,3903
2020-04-22,3903
2020-04-23,3903
2020-04-24,3903
2020-04-25,3903
2020-04-26,3903
2020-04-27,3724
2020-04-28,3724
2020-04-29,3724
2020-04-30,3724
2020-05-01,3724
2020-05-02,3724
2020-05-03,3724
2020-05-04,3905
2020-05-05,3905
2020-05-06,3905
2020-05-07,3905
2020-05-08,3905
2020-05-09,3905
2020-05-10,4099
2020-05-11,4099
2020-05-12,4099
2020-05-13,4099
