date_obj,Malediction%20shard%201 price
2015-07-24,262982
2015-07-25,262982
2015-07-26,262982
2015-07-27,262982
2015-07-28,262982
2015-07-29,262982
2015-07-30,262982
2015-07-31,262982
2015-08-01,249971
2015-08-02,249971
2015-08-03,249971
2015-08-04,249971
2015-08-05,249971
2015-08-06,249971
2015-08-07,249971
2015-08-08,249971
2015-08-09,249971
2015-08-10,249971
2015-08-11,249971
2015-08-12,249971
2015-08-13,249971
2015-08-14,249971
2015-08-15,249971
2015-08-16,237592
2015-08-17,237592
2015-08-18,237592
2015-08-19,237592
2015-08-20,237592
2015-08-21,237592
2015-08-22,237592
2015-08-23,237592
2015-08-24,237592
2015-08-25,237592
2015-08-26,237592
2015-08-27,237592
2015-08-28,237592
2015-08-29,237592
2015-08-30,237592
2015-08-31,237592
2015-09-01,237592
2015-09-02,226019
2015-09-03,226019
2015-09-04,226019
2015-09-05,226019
2015-09-06,226019
2015-09-07,226019
2015-09-08,226019
2015-09-09,226019
2015-09-10,226019
2015-09-11,226019
2015-09-12,226019
2015-09-13,226019
2015-09-14,226019
2015-09-15,214890
2015-09-16,214890
2015-09-17,214890
2015-09-18,214890
2015-09-19,214890
2015-09-20,214890
2015-09-21,214890
2015-09-22,214890
2015-09-23,214890
2015-09-24,214890
2015-09-25,214890
2015-09-27,214890
2015-09-28,214890
2015-09-29,214890
2015-09-30,204387
2015-10-05,204387
2015-10-06,204387
2015-10-07,204387
2015-10-08,204387
2015-10-09,204387
2015-10-10,204387
2015-10-11,204387
2015-10-12,194433
2015-10-13,194433
2015-10-14,194433
2015-10-15,194433
2015-10-16,194433
2015-10-17,194433
2015-10-18,194433
2015-10-19,194433
2015-10-20,185109
2015-10-22,185109
2015-10-23,185109
2015-10-24,185109
2015-10-25,185109
2015-10-26,185109
2015-10-27,185109
2015-10-29,185109
2015-10-30,185109
2015-10-31,185109
2015-11-01,185109
2015-11-02,176207
2015-11-03,176207
2015-11-04,176207
2015-11-05,176207
2015-11-06,176207
2015-11-07,176207
2015-11-08,176207
2015-11-09,176207
2015-11-10,176207
2015-11-11,176207
2015-11-12,176207
2015-11-13,176207
2015-11-14,176207
2015-11-15,176207
2015-11-16,176207
2015-11-17,176207
2015-11-18,176207
2015-11-19,167612
2015-11-20,167612
2015-11-21,167612
2015-11-22,167612
2015-11-23,167612
2015-11-24,167612
2015-11-25,167612
2015-11-26,167612
2015-11-27,167612
2015-11-28,167612
2015-11-29,167612
2015-11-30,167612
2015-12-01,167612
2015-12-02,167612
2015-12-03,167612
2015-12-04,167612
2015-12-05,167612
2015-12-06,167612
2015-12-07,167612
2015-12-08,167612
2015-12-09,167612
2015-12-10,159444
2015-12-11,159444
2015-12-12,159444
2015-12-13,159444
2015-12-14,159444
2015-12-15,159444
2015-12-16,159444
2015-12-17,159444
2015-12-18,159444
2015-12-19,159444
2015-12-20,159444
2015-12-21,159444
2015-12-22,159444
2015-12-23,159444
2015-12-24,159444
2015-12-25,159444
2015-12-26,159444
2015-12-27,159444
2015-12-28,159444
2015-12-29,159444
2015-12-30,151574
2015-12-31,151574
2016-01-01,151574
2016-01-02,151574
2016-01-03,151574
2016-01-04,151574
2016-01-05,151574
2016-01-06,151574
2016-01-07,151574
2016-01-08,151574
2016-01-09,151574
2016-01-10,151574
2016-01-11,151574
2016-01-12,151574
2016-01-13,151574
2016-01-14,151574
2016-01-15,144056
2016-01-16,144056
2016-01-17,144056
2016-01-18,144056
2016-01-19,144056
2016-01-20,144056
2016-01-21,144056
2016-01-22,144056
2016-01-23,144056
2016-01-24,144056
2016-01-25,144056
2016-01-26,144056
2016-01-27,136920
2016-01-28,136920
2016-01-29,136920
2016-01-30,136920
2016-01-31,136920
2016-02-01,136920
2016-02-02,136920
2016-02-03,136920
2016-02-04,136920
2016-02-05,136920
2016-02-06,136920
2016-02-07,136920
2016-02-08,136920
2016-02-09,136920
2016-02-10,130145
2016-02-11,130145
2016-02-12,130145
2016-02-13,130145
2016-02-14,130145
2016-02-15,130145
2016-02-16,130145
2016-02-17,130145
2016-02-18,130145
2016-02-19,130145
2016-02-20,130145
2016-02-21,130145
2016-02-22,130145
2016-02-23,123698
2016-02-24,123698
2016-02-25,123698
2016-02-26,123698
2016-02-27,123698
2016-02-28,123698
2016-02-29,123698
2016-03-01,123698
2016-03-02,123698
2016-03-03,123698
2016-03-04,123698
2016-03-05,123698
2016-03-06,123698
2016-03-07,117533
2016-03-08,117533
2016-03-09,117533
2016-03-10,117533
2016-03-11,117533
2016-03-12,117533
2016-03-13,117533
2016-03-14,117533
2016-03-15,117533
2016-03-16,117533
2016-03-17,117533
2016-03-18,117533
2016-03-19,117533
2016-03-20,117533
2016-03-21,117533
2016-03-22,117533
2016-03-23,111740
2016-03-24,111740
2016-03-25,111740
2016-03-26,111740
2016-03-27,111740
2016-03-28,111740
2016-03-29,111740
2016-03-30,111740
2016-03-31,111740
2016-04-01,111740
2016-04-02,111740
2016-04-03,111740
2016-04-04,111740
2016-04-05,111740
2016-04-06,111740
2016-04-07,111740
2016-04-08,111740
2016-04-09,111740
2016-04-10,106258
2016-04-11,106258
2016-04-12,106258
2016-04-13,106258
2016-04-14,106258
2016-04-15,106258
2016-04-16,106258
2016-04-17,106258
2016-04-18,106258
2016-04-19,106258
2016-04-20,106258
2016-04-21,106258
2016-04-22,106258
2016-04-23,106258
2016-04-24,106258
2016-04-25,106258
2016-04-26,106258
2016-04-27,106258
2016-04-28,106258
2016-04-29,101025
2016-04-30,101025
2016-05-01,101025
2016-05-02,101025
2016-05-03,101025
2016-05-04,101025
2016-05-05,101025
2016-05-06,101025
2016-05-07,101025
2016-05-08,101025
2016-05-09,101025
2016-05-10,101025
2016-05-11,101025
2016-05-12,101025
2016-05-13,101025
2016-05-14,101025
2016-05-15,96229
2016-05-16,96229
2016-05-17,96229
2016-05-18,96229
2016-05-19,96229
2016-05-22,96229
2016-05-23,96229
2016-05-24,96229
2016-05-25,96229
2016-05-26,96229
2016-05-27,96229
2016-05-28,96229
2016-05-29,96229
2016-05-30,96229
2016-05-31,91474
2016-06-01,91474
2016-06-02,91474
2016-06-03,91474
2016-06-04,91474
2016-06-05,91474
2016-06-06,91474
2016-06-07,91474
2016-06-08,91474
2016-06-09,91474
2016-06-10,91474
2016-06-11,91474
2016-06-12,91474
2016-06-13,91474
2016-06-14,91474
2016-06-15,87008
2016-06-16,87008
2016-06-17,87008
2016-06-18,87008
2016-06-19,87008
2016-06-20,87008
2016-06-21,87008
2016-06-22,87008
2016-06-23,87008
2016-06-24,87008
2016-06-25,87008
2016-06-26,87008
2016-06-27,87008
2016-06-28,87008
2016-06-29,87008
2016-06-30,87008
2016-07-01,87008
2016-07-02,87008
2016-07-03,87008
2016-07-04,82774
2016-07-05,82774
2016-07-06,82774
2016-07-07,82774
2016-07-08,82774
2016-07-09,82774
2016-07-10,82774
2016-07-11,82774
2016-07-12,82774
2016-07-13,82774
2016-07-14,82774
2016-07-15,82774
2016-07-16,82774
2016-07-17,82774
2016-07-18,82774
2016-07-23,78719
2016-07-24,78719
2016-07-25,78719
2016-07-26,78719
2016-07-27,78719
2016-07-28,78719
2016-07-29,78719
2016-07-30,78719
2016-07-31,78719
2016-08-01,78719
2016-08-02,78719
2016-08-03,78719
2016-08-04,78719
2016-08-05,78719
2016-08-06,78719
2016-08-07,78719
2016-08-08,78719
2016-08-09,78719
2016-08-10,78719
2016-08-11,78719
2016-08-12,78719
2016-08-13,78719
2016-08-14,78719
2016-08-15,74869
2016-08-16,74869
2016-08-17,74869
2016-08-18,74869
2016-08-19,74869
2016-08-20,74869
2016-08-21,74869
2016-08-22,74869
2016-08-23,74869
2016-08-24,74869
2016-08-25,74869
2016-08-26,74869
2016-08-28,74869
2016-08-31,74869
2016-09-01,74869
2016-09-02,74869
2016-09-03,74869
2016-09-04,74869
2016-09-05,74869
2016-09-06,74869
2016-09-07,74869
2016-09-08,74869
2016-09-09,74869
2016-09-10,74869
2016-09-11,71191
2016-09-12,71191
2016-09-13,71191
2016-09-14,71191
2016-09-15,71191
2016-09-16,71191
2016-09-17,71191
2016-09-18,71191
2016-09-19,71191
2016-09-20,71191
2016-09-21,71191
2016-09-22,71191
2016-09-23,71191
2016-09-24,71191
2016-09-25,71191
2016-09-26,71191
2016-09-27,71191
2016-09-28,71191
2016-09-29,71191
2016-09-30,71191
2016-10-01,71191
2016-10-02,71191
2016-10-03,71191
2016-10-04,71191
2016-10-05,71191
2016-10-06,71191
2016-10-07,71191
2016-10-08,71191
2016-10-09,67706
2016-10-10,67706
2016-10-11,67706
2016-10-12,67706
2016-10-13,67706
2016-10-14,67706
2016-10-15,67706
2016-10-16,67706
2016-10-17,67706
2016-10-18,67706
2016-10-19,67706
2016-10-20,67706
2016-10-21,67706
2016-10-22,67706
2016-10-23,67706
2016-10-24,67706
2016-10-25,67706
2016-10-26,67706
2016-10-27,67706
2016-10-28,67706
2016-10-29,67706
2016-10-30,67706
2016-10-31,64402
2016-11-01,64402
2016-11-02,64402
2016-11-03,64402
2016-11-04,64402
2016-11-05,64402
2016-11-06,64402
2016-11-07,64402
2016-11-08,64402
2016-11-09,64402
2016-11-10,64402
2016-11-11,64402
2016-11-12,64402
2016-11-13,64402
2016-11-14,62507
2016-12-07,63856
2016-12-08,63856
2016-12-09,63856
2016-12-10,63856
2016-12-11,63856
2016-12-12,62354
2016-12-13,62354
2016-12-14,62354
2016-12-15,62354
2016-12-16,62354
2016-12-17,62354
2016-12-18,62354
2016-12-19,62354
2016-12-20,62354
2016-12-21,62354
2016-12-22,62354
2016-12-23,62354
2016-12-24,62354
2016-12-25,62354
2016-12-26,60305
2016-12-27,60305
2016-12-28,60305
2016-12-29,60305
2016-12-30,60305
2016-12-31,60305
2017-01-01,60305
2017-01-02,60305
2017-01-03,60305
2017-01-04,60305
2017-01-05,60305
2017-01-06,57654
2017-01-07,57654
2017-01-08,57654
2017-01-09,57654
2017-01-10,57654
2017-01-11,57654
2017-01-12,57654
2017-01-13,57654
2017-01-14,57654
2017-01-15,57654
2017-01-16,57654
2017-01-17,57654
2017-01-18,54805
2017-01-19,54805
2017-01-20,54805
2017-01-21,54805
2017-01-22,54805
2017-01-27,54805
2017-01-28,52942
2017-01-29,52942
2017-01-30,52942
2017-01-31,52942
2017-02-01,52942
2017-02-02,52942
2017-02-03,52942
2017-02-04,52942
2017-02-05,52942
2017-02-06,55377
2017-02-07,55377
2017-02-08,55377
2017-02-09,55377
2017-02-10,55377
2017-02-11,55377
2017-02-12,55377
2017-02-13,55377
2017-02-14,55377
2017-02-15,55377
2017-02-16,55377
2017-02-18,55020
2017-02-19,55020
2017-02-20,55020
2017-02-21,55020
2017-02-22,55020
2017-02-23,55020
2017-02-24,55020
2017-02-25,55020
2017-02-26,55020
2017-02-27,55927
2017-02-28,55927
2017-03-01,55927
2017-03-02,55927
2017-03-03,55927
2017-03-04,55927
2017-03-05,55927
2017-03-06,55927
2017-03-07,55927
2017-03-08,55927
2017-03-09,55927
2017-03-10,58584
2017-03-11,58584
2017-03-12,58584
2017-03-13,58584
2017-03-14,58584
2017-03-15,58584
2017-03-16,58584
2017-03-17,58584
2017-03-18,58584
2017-03-19,58584
2017-03-20,61309
2017-03-21,61309
2017-03-22,61309
2017-03-23,61309
2017-03-24,61309
2017-03-25,61309
2017-03-26,61309
2017-03-27,61309
2017-03-28,61309
2017-03-29,61309
2017-03-30,61309
2017-03-31,61309
2017-04-01,61309
2017-04-02,63872
2017-04-03,63872
2017-04-04,63872
2017-04-12,63872
2017-04-13,66888
2017-04-14,66888
2017-04-15,66888
2017-04-16,66888
2017-04-17,66888
2017-04-18,66888
2017-04-19,66888
2017-04-20,66888
2017-04-21,66888
2017-04-22,66888
2017-04-23,69699
2017-04-24,69699
2017-04-25,69699
2017-04-26,69699
2017-04-27,69699
2017-04-28,69699
2017-04-29,69699
2017-04-30,69699
2017-05-01,69699
2017-05-02,69699
2017-05-03,69699
2017-05-04,69699
2017-05-05,72887
2017-05-06,72887
2017-05-07,72887
2017-05-08,72887
2017-05-09,72887
2017-05-10,72887
2017-05-11,72887
2017-05-12,72887
2017-05-13,72887
2017-05-14,72887
2017-05-15,72887
2017-05-16,72887
2017-05-17,72887
2017-05-18,72887
2017-05-19,72887
2017-05-20,76008
2017-05-21,76008
2017-05-22,76008
2017-05-23,76008
2017-05-24,76008
2017-05-25,76008
2017-05-26,76008
2017-05-27,76008
2017-05-28,76008
2017-05-29,76008
2017-05-30,76008
2017-05-31,76008
2017-06-01,76008
2017-06-02,76008
2017-06-03,76008
2017-06-06,75318
2017-06-07,75318
2017-06-08,75318
2017-06-09,75318
2017-06-10,75318
2017-06-11,75318
2017-06-12,75318
2017-06-13,75318
2017-06-14,75318
2017-06-15,75318
2017-06-16,75318
2017-06-17,75318
2017-06-18,71697
2017-06-19,71697
2017-06-20,71697
2017-06-21,71697
2017-06-22,71697
2017-06-23,71697
2017-06-24,71697
2017-06-25,71697
2017-06-26,71697
2017-06-27,71697
2017-06-28,71697
2017-06-29,71697
2017-06-30,71697
2017-07-01,71697
2017-07-02,71697
2017-07-03,71697
2017-07-04,71697
2017-07-05,71697
2017-07-06,68282
2017-07-07,68282
2017-07-08,68282
2017-07-13,68282
2017-07-14,68282
2017-07-15,68282
2017-07-16,68282
2017-07-17,68282
2017-07-18,68282
2017-07-19,68282
2017-07-20,69773
2017-07-21,69773
2017-07-22,69773
2017-07-23,69773
2017-07-24,69773
2017-07-25,69773
2017-07-26,69773
2017-07-27,69773
2017-07-28,69773
2017-07-29,69773
2017-07-30,69773
2017-07-31,69773
2017-08-01,69773
2017-08-02,69773
2017-08-03,71430
2017-08-04,71430
2017-08-05,71430
2017-08-06,71430
2017-08-09,71430
2017-08-10,71430
2017-08-11,71430
2017-08-12,71430
2017-08-13,71430
2017-08-14,71430
2017-08-15,71430
2017-08-16,71430
2017-08-17,73727
2017-08-18,73727
2017-08-19,73727
2017-08-20,73727
2017-08-21,73727
2017-08-22,73727
2017-08-23,73727
2017-08-24,73727
2017-08-25,73727
2017-08-26,73727
2017-08-27,73727
2017-08-28,73727
2017-08-29,73727
2017-08-30,73727
2017-08-31,75485
2017-09-01,75485
2017-09-02,75485
2017-09-03,75485
2017-09-04,75485
2017-09-05,75485
2017-09-06,75485
2017-09-07,75485
2017-09-08,75485
2017-09-10,75485
2017-09-11,75485
2017-09-12,77065
2017-09-13,77065
2017-09-14,77065
2017-09-15,77065
2017-09-16,77065
2017-09-17,77065
2017-09-19,77065
2017-09-20,77065
2017-09-21,77065
2017-09-22,77065
2017-09-23,77065
2017-09-24,77065
2017-09-25,80182
2017-09-26,80182
2017-09-27,80182
2017-09-28,80182
2017-09-29,80182
2017-09-30,80182
2017-10-01,80182
2017-10-02,80182
2017-10-03,80182
2017-10-04,80182
2017-10-05,80182
2017-10-06,80182
2017-10-07,80182
2017-10-08,80182
2017-10-09,80182
2017-10-10,83864
2017-10-11,83864
2017-10-12,83864
2017-10-13,83864
2017-10-14,83864
2017-10-15,83864
2017-10-16,83864
2017-10-17,83864
2017-10-18,83864
2017-10-19,83864
2017-10-20,83864
2017-10-21,83864
2017-10-22,83864
2017-10-23,83864
2017-10-24,83864
2017-10-25,87883
2017-10-26,87883
2017-10-27,87883
2017-10-28,87883
2017-10-29,87883
2017-10-30,87883
2017-10-31,87883
2017-11-01,87883
2017-11-02,87883
2017-11-03,87883
2017-11-04,87883
2017-11-05,87883
2017-11-06,87883
2017-11-07,87883
2017-11-08,87883
2017-11-09,87883
2017-11-10,87883
2017-11-11,88543
2017-11-12,88543
2017-11-13,88543
2017-11-14,88543
2017-11-15,88543
2017-11-16,88543
2017-11-17,88543
2017-11-18,88543
2017-11-19,88543
2017-11-20,88543
2017-11-21,88543
2017-11-22,88543
2017-11-23,88543
2017-11-24,88543
2017-11-25,88543
2017-11-26,88543
2017-11-27,88543
2017-11-28,88543
2017-11-29,88543
2017-11-30,88543
2017-12-01,85863
2017-12-02,85863
2017-12-03,85863
2017-12-04,85863
2017-12-05,85863
2017-12-06,85863
2017-12-07,85863
2017-12-08,85863
2017-12-09,85863
2017-12-10,85863
2017-12-11,85863
2017-12-12,85863
2017-12-14,85863
2017-12-15,85863
2017-12-17,85863
2017-12-18,88343
2017-12-19,88343
2017-12-20,88343
2017-12-21,88343
2017-12-22,88343
2017-12-23,88343
2017-12-24,88343
2017-12-25,88343
2017-12-26,88343
2017-12-27,88343
2017-12-28,88343
2017-12-29,88343
2017-12-30,88343
2017-12-31,91918
2018-01-01,91918
2018-01-02,91918
2018-01-03,91918
2018-01-04,91918
2018-01-05,91918
2018-01-06,91918
2018-01-07,91918
2018-01-08,91918
2018-01-09,91918
2018-01-10,91918
2018-01-11,91918
2018-01-12,91918
2018-01-13,95856
2018-01-14,95856
2018-01-15,95856
2018-01-16,95856
2018-01-17,95856
2018-01-18,95856
2018-01-19,95856
2018-01-20,95856
2018-01-21,95856
2018-01-22,95856
2018-01-23,95856
2018-01-25,92882
2018-01-26,92882
2018-01-27,92882
2018-01-28,92882
2018-01-29,92882
2018-01-31,92882
2018-02-01,92882
2018-02-02,92882
2018-02-03,93175
2018-02-04,93175
2018-02-05,93175
2018-02-06,93175
2018-02-07,93175
2018-02-08,93175
2018-02-09,93175
2018-02-10,93175
2018-02-11,93175
2018-02-12,93175
2018-02-13,93175
2018-02-14,93175
2018-02-15,88881
2018-02-16,88881
2018-02-17,88881
2018-02-18,88881
2018-02-19,88881
2018-02-20,88881
2018-02-21,88881
2018-02-22,88881
2018-02-23,90422
2018-02-24,90422
2018-02-25,90422
2018-02-26,90422
2018-02-27,90422
2018-02-28,90422
2018-03-01,90422
2018-03-02,90422
2018-03-03,94095
2018-03-04,94095
2018-03-05,94095
2018-03-06,94095
2018-03-07,94095
2018-03-08,94095
2018-03-09,94095
2018-03-10,94095
2018-03-11,97583
2018-03-12,97583
2018-03-13,97583
2018-03-14,97583
2018-03-15,97583
2018-03-16,97583
2018-03-17,97583
2018-03-18,97583
2018-03-19,97583
2018-03-20,101693
2018-03-21,101693
2018-03-23,101693
2018-03-24,101693
2018-03-26,101693
2018-03-27,101693
2018-03-28,101693
2018-03-29,101693
2018-03-30,106150
2018-03-31,106150
2018-04-01,106150
2018-04-02,106150
2018-04-03,106150
2018-04-04,106150
2018-04-05,106150
2018-04-06,106150
2018-04-07,106150
2018-04-08,109338
2018-04-09,109338
2018-04-10,109338
2018-04-11,109338
2018-04-12,109338
2018-04-13,109338
2018-04-14,109338
2018-04-15,109338
2018-04-16,109338
2018-04-17,109338
2018-04-18,114276
2018-04-19,114276
2018-04-20,114276
2018-04-21,114276
2018-04-22,114276
2018-04-23,114276
2018-04-24,114276
2018-04-25,119708
2018-04-26,119708
2018-04-27,119708
2018-04-28,119708
2018-04-29,119708
2018-04-30,119708
2018-05-01,119708
2018-05-04,125380
2018-05-05,125380
2018-05-06,125380
2018-05-07,125380
2018-05-08,125380
2018-05-09,125380
2018-05-10,125380
2018-05-11,125380
2018-05-12,131277
2018-05-13,131277
2018-05-14,131277
2018-05-15,131277
2018-05-16,131277
2018-05-17,131277
2018-05-18,131277
2018-05-19,131277
2018-05-20,137412
2018-05-21,137412
2018-05-22,137412
2018-05-23,137412
2018-05-24,137412
2018-05-25,137412
2018-05-26,137412
2018-05-27,137412
2018-05-28,143638
2018-05-29,143638
2018-05-30,143638
2018-05-31,143638
2018-06-01,143638
2018-06-02,143638
2018-06-03,143638
2018-06-04,150319
2018-06-05,150319
2018-06-06,150319
2018-06-07,150319
2018-06-08,150319
2018-06-09,150319
2018-06-10,150319
2018-06-11,150319
2018-06-12,157253
2018-06-13,157253
2018-06-14,157253
2018-06-15,157253
2018-06-16,157253
2018-06-17,157253
2018-06-18,157253
2018-06-19,164607
2018-06-20,164607
2018-06-21,164607
2018-06-22,164607
2018-06-23,164607
2018-06-24,164607
2018-06-25,164607
2018-06-26,164607
2018-06-27,164607
2018-06-28,172451
2018-06-29,172451
2018-06-30,172451
2018-07-01,172451
2018-07-02,172451
2018-07-03,172451
2018-07-04,172451
2018-07-05,172451
2018-07-06,172451
2018-07-07,180504
2018-07-08,180504
2018-07-09,180504
2018-07-10,180504
2018-07-11,180504
2018-07-12,180504
2018-07-13,180504
2018-07-14,180504
2018-07-15,180504
2018-07-16,180504
2018-07-17,180504
2018-07-18,180504
2018-07-19,180504
2018-07-20,189000
2018-07-21,189000
2018-07-22,189000
2018-07-23,189000
2018-07-24,189000
2018-07-25,189000
2018-07-26,189000
2018-07-27,189000
2018-07-28,197664
2018-07-29,197664
2018-07-30,197664
2018-07-31,197664
2018-08-01,197664
2018-08-02,197664
2018-08-03,197664
2018-08-04,197664
2018-08-05,197664
2018-08-06,205211
2018-08-07,205211
2018-08-08,205211
2018-08-09,205211
2018-08-10,205211
2018-08-11,205211
2018-08-12,205211
2018-08-14,214212
2018-08-16,214212
2018-08-17,214212
2018-08-18,214212
2018-08-19,214212
2018-08-20,214212
2018-08-21,214212
2018-08-22,214212
2018-08-23,214212
2018-08-24,223971
2018-08-25,223971
2018-08-26,223971
2018-08-27,223971
2018-08-28,223971
2018-08-29,223971
2018-08-30,223971
2018-08-31,223971
2018-09-01,234374
2018-09-02,234374
2018-09-03,234374
2018-09-04,234374
2018-09-05,234374
2018-09-06,234374
2018-09-07,234374
2018-09-08,234374
2018-09-09,244134
2018-09-10,244134
2018-09-11,244134
2018-09-12,244134
2018-09-13,244134
2018-09-14,244134
2018-09-15,244134
2018-09-16,244134
2018-09-17,244134
2018-09-18,244134
2018-09-19,254219
2018-09-20,254219
2018-09-21,254219
2018-09-22,254219
2018-09-23,254219
2018-09-24,254219
2018-09-25,254219
2018-09-26,254219
2018-09-27,254219
2018-09-28,265433
2018-09-29,265433
2018-09-30,265433
2018-10-02,265433
2018-10-03,265433
2018-10-04,265433
2018-10-05,265433
2018-10-06,277704
2018-10-07,277704
2018-10-08,277704
2018-10-09,277704
2018-10-10,277704
2018-10-11,277704
2018-10-12,277704
2018-10-13,277704
2018-10-14,277704
2018-10-15,290633
2018-10-16,290633
2018-10-17,290633
2018-10-18,290633
2018-10-19,290633
2018-10-20,290633
2018-10-21,290633
2018-10-22,290633
2018-10-23,290633
2018-10-24,290633
2018-10-25,304234
2018-10-26,304234
2018-10-27,304234
2018-10-28,304234
2018-10-29,304234
2018-10-30,304234
2018-10-31,304234
2018-11-01,304234
2018-11-03,317773
2018-11-04,317773
2018-11-05,317773
2018-11-06,317773
2018-11-07,317773
2018-11-08,317773
2018-11-09,317773
2018-11-10,321934
2018-11-11,321934
2018-11-12,321934
2018-11-13,321934
2018-11-14,321934
2018-11-15,321934
2018-11-16,321934
2018-11-17,325545
2018-11-18,325545
2018-11-19,325545
2018-11-20,325545
2018-11-21,325545
2018-11-22,325545
2018-11-23,325545
2018-11-24,325545
2018-11-25,312509
2018-11-26,312509
2018-11-27,312509
2018-11-28,312509
2018-11-29,312509
2018-12-01,312509
2018-12-02,312509
2018-12-03,323023
2018-12-04,323023
2018-12-05,323023
2018-12-07,323023
2018-12-09,323023
2018-12-10,336592
2018-12-11,336592
2018-12-12,336592
2018-12-13,336592
2018-12-14,336592
2018-12-15,336592
2018-12-16,336592
2018-12-17,352092
2018-12-18,352092
2018-12-19,352092
2018-12-20,352092
2018-12-21,352092
2018-12-22,352092
2018-12-23,352092
2018-12-24,368075
2018-12-25,368075
2018-12-26,368075
2018-12-27,368075
2018-12-28,368075
2018-12-29,368075
2018-12-30,368075
2018-12-31,384464
2019-01-01,384464
2019-01-02,384464
2019-01-03,384464
2019-01-04,384464
2019-01-05,384464
2019-01-06,401736
2019-01-08,401736
2019-01-10,401736
2019-01-11,401736
2019-01-12,401736
2019-01-13,410515
2019-01-14,410515
2019-01-15,410515
2019-01-16,410515
2019-01-17,410515
2019-01-18,410515
2019-01-19,410515
2019-01-20,428522
2019-01-21,428522
2019-01-22,428522
2019-01-23,428522
2019-01-24,428522
2019-01-25,428522
2019-01-26,428522
2019-01-27,428522
2019-01-28,448358
2019-01-29,448358
2019-01-30,448358
2019-01-31,448358
2019-02-01,448358
2019-02-02,448358
2019-02-03,448358
2019-02-04,437263
2019-02-05,437263
2019-02-06,437263
2019-02-07,437263
2019-02-08,437263
2019-02-09,437263
2019-02-10,437263
2019-02-11,437263
2019-02-12,415926
2019-02-13,415926
2019-02-14,415926
2019-02-15,415926
2019-02-16,415926
2019-02-17,415926
2019-02-18,415926
2019-02-19,415926
2019-02-20,395782
2019-02-21,395782
2019-02-22,395782
2019-02-23,395782
2019-02-24,395782
2019-02-25,377024
2019-02-26,377024
2019-02-27,377024
2019-02-28,377024
2019-03-01,377024
2019-03-02,377024
2019-03-03,377024
2019-03-04,377024
2019-03-05,377024
2019-03-06,377024
2019-03-07,359857
2019-03-08,359857
2019-03-09,359857
2019-03-10,359857
2019-03-11,359857
2019-03-12,359857
2019-03-13,359857
2019-03-14,359857
2019-03-15,359857
2019-03-16,359857
2019-03-17,344066
2019-03-18,344066
2019-03-19,344066
2019-03-20,344066
2019-03-21,344066
2019-03-22,344066
2019-03-23,344066
2019-03-24,346994
2019-03-25,346994
2019-03-26,346994
2019-03-27,346994
2019-03-28,346994
2019-03-29,346994
2019-03-30,346994
2019-03-31,346994
2019-04-01,346994
2019-04-02,346994
2019-04-03,341074
2019-04-04,341074
2019-04-05,341074
2019-04-06,341074
