date_obj,Piscarilius%20scarf price
2016-10-25,1861175
2016-10-26,1861175
2016-10-27,1861175
2016-10-28,1861175
2016-10-29,1861175
2016-10-30,1861175
2016-10-31,1769112
2016-11-01,1769112
2016-11-02,1769112
2016-11-03,1769112
2016-11-04,1769112
2016-11-05,1769112
2016-11-06,1769112
2016-11-07,1769112
2016-11-08,1769112
2016-11-09,1769112
2016-11-10,1769112
2016-11-11,1769112
2016-11-12,1769112
2016-11-13,1769112
2016-11-14,1769112
2016-12-07,1600696
2016-12-08,1600696
2016-12-09,1600696
2016-12-10,1600696
2016-12-11,1600696
2016-12-12,1600696
2016-12-13,1600696
2016-12-14,1520881
2016-12-15,1520881
2016-12-16,1520881
2016-12-17,1520881
2016-12-18,1520881
2016-12-19,1520881
2016-12-20,1520881
2016-12-21,1520881
2016-12-22,1520881
2016-12-23,1520881
2016-12-24,1520881
2016-12-25,1520881
2016-12-26,1520881
2016-12-27,1445434
2016-12-28,1445434
2016-12-29,1445434
2016-12-30,1445434
2016-12-31,1445434
2017-01-01,1445434
2017-01-02,1445434
2017-01-03,1445434
2017-01-04,1374405
2017-01-05,1374405
2017-01-06,1374405
2017-01-07,1374405
2017-01-08,1374405
2017-01-09,1374405
2017-01-10,1374405
2017-01-11,1374405
2017-01-12,1374405
2017-01-13,1307416
2017-01-14,1307416
2017-01-15,1307416
2017-01-16,1307416
2017-01-17,1307416
2017-01-18,1307416
2017-01-19,1307416
2017-01-20,1307416
2017-01-21,1243167
2017-01-22,1243167
2017-01-27,1243167
2017-01-28,1243167
2017-01-29,1183205
2017-01-30,1183205
2017-01-31,1183205
2017-02-01,1183205
2017-02-02,1183205
2017-02-03,1183205
2017-02-04,1183205
2017-02-05,1125342
2017-02-06,1125342
2017-02-07,1125342
2017-02-08,1125342
2017-02-09,1125342
2017-02-10,1125342
2017-02-11,1125342
2017-02-12,1125342
2017-02-13,1071224
2017-02-14,1071224
2017-02-15,1071224
2017-02-16,1071224
2017-02-18,1071224
2017-02-19,1071224
2017-02-20,1071224
2017-02-21,1071224
2017-02-22,1019283
2017-02-23,1019283
2017-02-24,1019283
2017-02-25,1019283
2017-02-26,1019283
2017-02-27,1019283
2017-02-28,1019283
2017-03-01,1019283
2017-03-02,971690
2017-03-03,971690
2017-03-04,971690
2017-03-05,971690
2017-03-06,971690
2017-03-07,971690
2017-03-08,971690
2017-03-09,971690
2017-03-10,971690
2017-03-11,924607
2017-03-12,924607
2017-03-13,924607
2017-03-14,924607
2017-03-15,924607
2017-03-16,924607
2017-03-17,924607
2017-03-18,924607
2017-03-19,924607
2017-03-20,879450
2017-03-21,879450
2017-03-22,879450
2017-03-23,879450
2017-03-24,879450
2017-03-25,879450
2017-03-26,879450
2017-03-27,879450
2017-03-28,879450
2017-03-29,879450
2017-03-30,879450
2017-03-31,837033
2017-04-01,837033
2017-04-02,837033
2017-04-03,837033
2017-04-04,837033
2017-04-12,55000
2017-04-13,55000
2017-04-14,55000
2017-04-15,55000
2017-04-16,55000
2017-04-17,55000
2017-04-18,55000
2017-04-19,55000
2017-04-20,55000
2017-04-21,55000
2017-04-22,55000
2017-04-23,55000
2017-04-24,55000
2017-04-25,55000
2017-04-26,55000
2017-04-27,52362
2017-04-28,52362
2017-04-29,52362
2017-04-30,52362
2017-05-01,52362
2017-05-02,52362
2017-05-03,52362
2017-05-04,52362
2017-05-05,52362
2017-05-06,52362
2017-05-07,52362
2017-05-08,52362
2017-05-09,52362
2017-05-10,52362
2017-05-11,52362
2017-05-12,49864
2017-05-13,49864
2017-05-14,49864
2017-05-15,49864
2017-05-16,49864
2017-05-17,49864
2017-05-18,49864
2017-05-19,49864
2017-05-20,49864
2017-05-21,49864
2017-05-22,49864
2017-05-23,49864
2017-05-24,49864
2017-05-25,49864
2017-05-26,49864
2017-05-27,47455
2017-05-28,47455
2017-05-29,47455
2017-05-30,47455
2017-05-31,47455
2017-06-01,47455
2017-06-02,47455
2017-06-03,47455
2017-06-06,47455
2017-06-07,47455
2017-06-08,47455
2017-06-09,45212
2017-06-10,45212
2017-06-11,45212
2017-06-12,45212
2017-06-13,45212
2017-06-14,45212
2017-06-15,45212
2017-06-16,45212
2017-06-17,45212
2017-06-18,45212
2017-06-19,45212
2017-06-20,45212
2017-06-21,45212
2017-06-22,45212
2017-06-23,45212
2017-06-24,43205
2017-06-25,43205
2017-06-26,43205
2017-06-27,43205
2017-06-28,43205
2017-06-29,43205
2017-06-30,43205
2017-07-01,43205
2017-07-02,43205
2017-07-03,43205
2017-07-04,43205
2017-07-05,43205
2017-07-06,43205
2017-07-07,43205
2017-07-08,43205
2017-07-13,41211
2017-07-14,41211
2017-07-15,41211
2017-07-16,41211
2017-07-17,41211
2017-07-18,41211
2017-07-19,41211
2017-07-20,41211
2017-07-21,41211
2017-07-22,41211
2017-07-23,41211
2017-07-24,41211
2017-07-25,41211
2017-07-26,41211
2017-07-27,39324
2017-07-28,39324
2017-07-29,39324
2017-07-30,39324
2017-07-31,39324
2017-08-01,39324
2017-08-02,39324
2017-08-03,39324
2017-08-04,39324
2017-08-05,39324
2017-08-06,39324
2017-08-09,39324
2017-08-10,37395
2017-08-11,37395
2017-08-12,37395
2017-08-13,37395
2017-08-14,37395
2017-08-15,37395
2017-08-17,37395
2017-08-18,37395
2017-08-19,37395
2017-08-20,37395
2017-08-22,37395
2017-08-23,37395
2017-08-24,35594
2017-08-25,35594
2017-08-26,35594
2017-08-27,35594
2017-08-28,35594
2017-08-29,35594
2017-08-30,35594
2017-08-31,35594
2017-09-01,35594
2017-09-02,35594
2017-09-03,35594
2017-09-04,35594
2017-09-05,35594
2017-09-06,35594
2017-09-07,35594
2017-09-08,35594
2017-09-09,33869
2017-09-10,33869
2017-09-11,33869
2017-09-12,33869
2017-09-13,33869
2017-09-14,33869
2017-09-15,33869
2017-09-16,33869
2017-09-17,33869
2017-09-19,33869
2017-09-20,33869
2017-09-21,33869
2017-09-22,33869
2017-09-23,33869
2017-09-24,32338
2017-09-25,32338
2017-09-26,32338
2017-09-27,32338
2017-09-28,32338
2017-09-29,32338
2017-09-30,32338
2017-10-01,32338
2017-10-02,32338
2017-10-03,32338
2017-10-04,32338
2017-10-05,32338
2017-10-06,32338
2017-10-07,32338
2017-10-08,30815
2017-10-09,30815
2017-10-10,30815
2017-10-11,30815
2017-10-12,30815
2017-10-13,30815
2017-10-14,30815
2017-10-15,30815
2017-10-16,30815
2017-10-17,30815
2017-10-18,30815
2017-10-19,30815
2017-10-20,30815
2017-10-21,30815
2017-10-22,30815
2017-10-23,29590
2017-10-24,29590
2017-10-25,29590
2017-10-26,29590
2017-10-27,29590
2017-10-28,29590
2017-10-29,29590
2017-10-30,29590
2017-10-31,29590
2017-11-01,29590
2017-11-02,29590
2017-11-03,29590
2017-11-04,29590
2017-11-05,29590
2017-11-06,29590
2017-11-07,28897
2017-11-08,28897
2017-11-09,28897
2017-11-10,28897
2017-11-11,28897
2017-11-12,28897
2017-11-13,28897
2017-11-14,28897
2017-11-15,28897
2017-11-16,28897
2017-11-17,28897
2017-11-18,28897
2017-11-19,28897
2017-11-20,28897
2017-11-21,28897
2017-11-22,28897
2017-11-23,27622
2017-11-24,27622
2017-11-25,27622
2017-11-26,27622
2017-11-27,27622
2017-11-28,27622
2017-11-29,27622
2017-11-30,27622
2017-12-01,27622
2017-12-02,27622
2017-12-03,27622
2017-12-04,27622
2017-12-05,27622
2017-12-06,27622
2017-12-07,27622
2017-12-08,26302
2017-12-09,26302
2017-12-10,26302
2017-12-11,26302
2017-12-12,26302
2017-12-14,26302
2017-12-15,26302
2017-12-16,26302
2017-12-17,26302
2017-12-18,26302
2017-12-19,26302
2017-12-20,26302
2017-12-21,26302
2017-12-22,26302
2017-12-23,25338
2017-12-24,25338
2017-12-25,25338
2017-12-26,25338
2017-12-27,25338
2017-12-28,25338
2017-12-29,25338
2017-12-30,25338
2017-12-31,25338
2018-01-01,25338
2018-01-02,25338
2018-01-03,25338
2018-01-04,25338
2018-01-05,24153
2018-01-06,24153
2018-01-07,24153
2018-01-08,24153
2018-01-09,24153
2018-01-10,24153
2018-01-11,24153
2018-01-12,24153
2018-01-13,24153
2018-01-14,24153
2018-01-15,24153
2018-01-16,23185
2018-01-17,23185
2018-01-18,23185
2018-01-19,23185
2018-01-20,23185
2018-01-21,23185
2018-01-22,23185
2018-01-23,23185
2018-01-24,22025
2018-01-25,22025
2018-01-26,22025
2018-01-27,22025
2018-01-28,22025
2018-01-29,22025
2018-01-31,20996
2018-02-01,20996
2018-02-02,20996
2018-02-03,20996
2018-02-04,20996
2018-02-05,20996
2018-02-06,19981
2018-02-07,19981
2018-02-08,19981
2018-02-09,19981
2018-02-10,19981
2018-02-11,19981
2018-02-12,19034
2018-02-13,19034
2018-02-14,19034
2018-02-15,19034
2018-02-16,19034
2018-02-17,19034
2018-02-18,18093
2018-02-19,18093
2018-02-20,18093
2018-02-21,18093
2018-02-22,18093
2018-02-23,18093
2018-02-24,17262
2018-02-25,17262
2018-02-26,17262
2018-02-27,17262
2018-03-01,17262
2018-03-02,16398
2018-03-03,16398
2018-03-05,16398
2018-03-06,16398
2018-03-07,15632
2018-03-08,15632
2018-03-09,15632
2018-03-10,15632
2018-03-11,15632
2018-03-12,15632
2018-03-13,15632
2018-03-14,15066
2018-03-15,15066
2018-03-16,15066
2018-03-17,15066
2018-03-18,15066
2018-03-19,15066
2018-03-20,14577
2018-03-21,14577
2018-03-23,14577
2018-03-24,14577
2018-03-26,13946
2018-03-27,13946
2018-03-28,13946
2018-03-29,13946
2018-03-30,13946
2018-03-31,13946
2018-04-01,13257
2018-04-02,13257
2018-04-03,13257
2018-04-04,13257
2018-04-05,13257
2018-04-06,13257
2018-04-08,12679
2018-04-09,12679
2018-04-10,12679
2018-04-11,12679
2018-04-12,12679
2018-04-13,12679
2018-04-14,12679
2018-04-15,12138
2018-04-16,12138
2018-04-17,12138
2018-04-18,12138
2018-04-19,12138
2018-04-20,12138
2018-04-21,12138
2018-04-22,11640
2018-04-23,11640
2018-04-24,11640
2018-04-25,11640
2018-04-26,11640
2018-04-27,11640
2018-04-28,11640
2018-04-29,11219
2018-04-30,11219
2018-05-01,11219
2018-05-02,11219
2018-05-03,11219
2018-05-04,11219
2018-05-05,11219
2018-05-06,11219
2018-05-07,10752
2018-05-08,10752
2018-05-09,10752
2018-05-10,10752
2018-05-11,10752
2018-05-12,10752
2018-05-13,10752
2018-05-14,10214
2018-05-15,10214
2018-05-16,10214
2018-05-17,10214
2018-05-18,10214
2018-05-19,10214
2018-05-20,9887
2018-05-21,9887
2018-05-22,9887
2018-05-23,9887
2018-05-24,9887
2018-05-25,9887
2018-05-26,9483
2018-05-27,9483
2018-05-28,9483
2018-05-29,9483
2018-05-30,9483
2018-05-31,9483
2018-06-01,9045
2018-06-02,9045
2018-06-03,9045
2018-06-04,9045
2018-06-05,9045
2018-06-06,8679
2018-06-07,8679
2018-06-08,8679
2018-06-09,8679
2018-06-10,8679
2018-06-11,8445
2018-06-12,8445
2018-06-13,8445
2018-06-14,8445
2018-06-15,8445
2018-06-16,8445
2018-06-17,8132
2018-06-18,8132
2018-06-19,8132
2018-06-20,8132
2018-06-21,8132
2018-06-22,8132
2018-06-23,8132
2018-06-24,7772
2018-06-25,7772
2018-06-26,7772
2018-06-27,7772
2018-06-28,7772
2018-06-29,7772
2018-06-30,7516
2018-07-01,7516
2018-07-02,7516
2018-07-03,7516
2018-07-04,7516
2018-07-05,7516
2018-07-06,7415
2018-07-07,7415
2018-07-08,7415
2018-07-09,7415
2018-07-10,7415
2018-07-11,7415
2018-07-12,7415
2018-07-13,7415
2018-07-14,7415
2018-07-15,7415
2018-07-16,7295
2018-07-17,7295
2018-07-18,7295
2018-07-19,7295
2018-07-20,7295
2018-07-21,7165
2018-07-22,7165
2018-07-23,7165
2018-07-24,7165
2018-07-25,7165
2018-07-26,7011
2018-07-27,7011
2018-07-28,7011
2018-07-29,7011
2018-07-30,7011
2018-07-31,7326
2018-08-01,7326
2018-08-02,7326
2018-08-03,7326
2018-08-04,7326
2018-08-05,7326
2018-08-06,7326
2018-08-07,7576
2018-08-08,7576
2018-08-09,7576
2018-08-10,7576
2018-08-11,7576
2018-08-12,7612
2018-08-14,7612
2018-08-16,7612
2018-08-17,7679
2018-08-18,7679
2018-08-19,7679
2018-08-20,7679
2018-08-21,7679
2018-08-22,7679
2018-08-23,7679
2018-08-24,8005
2018-08-25,8005
2018-08-26,8005
2018-08-27,8005
2018-08-28,8005
2018-08-29,7843
2018-08-30,7843
2018-08-31,7843
2018-09-01,7843
2018-09-02,7843
2018-09-03,7882
2018-09-04,7882
2018-09-05,7882
2018-09-06,7882
2018-09-07,7882
2018-09-08,7758
2018-09-09,7758
2018-09-10,7758
2018-09-11,7758
2018-09-12,7758
2018-09-13,7758
2018-09-14,7746
2018-09-15,7746
2018-09-16,7746
2018-09-17,7746
2018-09-18,7746
2018-09-19,7746
2018-09-20,7682
2018-09-21,7682
2018-09-22,7682
2018-09-23,7682
2018-09-24,7682
2018-09-25,7566
2018-09-26,7566
2018-09-27,7566
2018-09-28,7566
2018-09-29,7566
2018-09-30,7566
2018-10-02,7240
2018-10-03,7240
2018-10-04,7240
2018-10-05,7240
2018-10-06,7090
2018-10-07,7090
2018-10-08,7090
2018-10-09,7090
2018-10-10,7090
2018-10-11,7054
2018-10-12,7054
2018-10-13,7054
2018-10-14,7054
2018-10-15,7054
2018-10-16,7054
2018-10-17,6908
2018-10-18,6908
2018-10-19,6908
2018-10-20,6908
2018-10-21,6908
2018-10-22,6817
2018-10-23,6817
2018-10-24,6817
2018-10-25,6817
2018-10-26,6817
2018-10-27,6698
2018-10-28,6698
2018-10-29,6698
2018-10-30,6698
2018-10-31,6698
2018-11-01,6529
2018-11-03,6529
2018-11-04,6529
2018-11-05,6493
2018-11-06,6493
2018-11-07,6493
2018-11-08,6493
2018-11-09,6493
2018-11-10,6383
2018-11-11,6383
2018-11-12,6383
2018-11-13,6391
2018-11-15,6391
2018-11-16,6535
2018-11-17,6535
2018-11-18,6535
2018-11-19,6535
2018-11-20,6573
2018-11-21,6573
2018-11-22,6573
2018-11-23,6670
2018-11-24,6670
2018-11-25,6670
2018-11-26,6762
2018-11-27,6762
2018-11-28,6762
2018-11-29,6903
2018-12-01,6903
2018-12-02,6872
2018-12-03,6872
2018-12-04,6872
2018-12-05,6872
2018-12-07,6922
2018-12-09,6922
2018-12-10,6757
2018-12-11,6757
2018-12-12,6757
2018-12-13,6757
2018-12-14,6647
2018-12-15,6647
2018-12-16,6647
2018-12-17,6647
2018-12-18,6583
2018-12-19,6583
2018-12-20,6583
2018-12-21,6460
2018-12-22,6460
2018-12-23,6460
2018-12-24,6460
2018-12-25,6434
2018-12-26,6434
2018-12-27,6434
2018-12-28,6434
2018-12-29,6322
2018-12-30,6322
2018-12-31,6322
2019-01-01,6322
2019-01-02,6105
2019-01-03,6105
2019-01-04,6105
2019-01-05,6105
2019-01-06,6097
2019-01-08,6097
2019-01-10,5941
2019-01-11,5941
2019-01-12,5941
2019-01-13,5941
2019-01-14,5742
2019-01-15,5742
2019-01-16,5742
2019-01-17,5742
2019-01-18,5603
2019-01-19,5603
2019-01-20,5603
2019-01-21,5473
2019-01-22,5473
2019-01-23,5473
2019-01-24,5473
2019-01-25,5437
2019-01-26,5437
2019-01-27,5437
2019-01-28,5500
2019-01-29,5500
2019-01-30,5500
2019-01-31,5604
2019-02-01,5604
2019-02-02,5604
2019-02-03,5612
2019-02-04,5612
2019-02-05,5612
2019-02-06,5612
2019-02-07,5694
2019-02-08,5694
2019-02-09,5694
2019-02-10,5661
2019-02-11,5661
2019-02-12,5661
2019-02-13,5661
2019-02-14,5621
2019-02-15,5621
2019-02-16,5621
2019-02-17,5739
2019-02-18,5739
2019-02-19,5739
2019-02-20,5739
2019-02-21,5622
2019-02-22,5622
2019-02-23,5622
2019-02-24,5701
2019-02-25,5701
2019-02-26,5701
2019-02-27,5701
2019-02-28,5701
2019-03-01,5701
2019-03-02,5701
2019-03-03,5958
2019-03-04,5958
2019-03-05,5958
2019-03-06,6064
2019-03-07,6064
2019-03-08,6064
2019-03-09,6064
2019-03-10,6200
2019-03-11,6200
2019-03-12,6200
2019-03-13,6200
2019-03-14,6302
2019-03-15,6302
2019-03-16,6302
2019-03-17,6302
2019-03-18,6346
2019-03-19,6346
2019-03-20,6346
2019-03-21,6346
2019-03-22,6346
2019-03-23,6075
2019-03-24,6075
2019-03-25,6075
2019-03-26,6075
2019-03-27,6075
2019-03-28,5835
2019-03-29,5835
2019-03-30,5835
2019-03-31,5835
2019-04-01,5674
2019-04-02,5674
2019-04-03,5674
2019-04-04,5674
2019-04-05,5611
2019-04-06,5611
2019-04-07,5611
2019-04-08,5611
2019-04-09,5611
2019-04-10,5516
2019-04-11,5516
2019-04-12,5516
2019-04-13,5423
2019-04-14,5423
2019-04-15,5423
2019-04-16,5423
2019-04-17,5394
2019-04-18,5394
2019-04-19,5394
2019-04-20,5394
2019-04-21,5407
2019-04-22,5407
2019-04-23,5407
2019-04-24,5407
2019-04-25,5386
2019-04-26,5386
2019-04-27,5386
2019-04-28,5386
2019-04-29,5393
2019-04-30,5393
2019-05-01,5393
2019-05-02,5393
2019-05-03,5426
2019-05-04,5426
2019-05-05,5426
2019-05-06,5426
2019-05-07,5547
2019-05-08,5547
2019-05-09,5547
2019-05-10,5547
2019-05-11,5644
2019-05-12,5644
2019-05-13,5644
2019-05-14,5644
2019-05-15,5644
2019-05-16,5595
2019-05-17,5595
2019-05-18,5595
2019-05-19,5595
2019-05-20,5595
2019-05-21,5665
2019-05-22,5665
2019-05-23,5665
2019-05-24,5665
2019-05-25,5814
2019-05-26,5814
2019-05-27,5814
2019-05-28,5814
2019-05-29,6018
2019-05-30,6018
2019-05-31,6018
2019-06-01,6018
2019-06-02,6018
2019-06-03,6090
2019-06-04,6090
2019-06-05,6090
2019-06-06,6090
2019-06-07,6105
2019-06-08,6105
2019-06-09,6105
2019-06-10,6105
2019-06-11,5942
2019-06-12,5942
2019-06-13,5942
2019-06-14,5942
2019-06-15,5942
2019-06-16,5824
2019-06-17,5824
2019-06-18,5824
2019-06-19,5824
2019-06-20,5731
2019-06-21,5731
2019-06-22,5731
2019-06-23,5731
2019-06-24,5731
2019-06-25,5693
2019-06-26,5693
2019-06-27,5693
2019-06-28,5693
2019-06-29,5693
2019-06-30,5573
2019-07-01,5573
2019-07-02,5573
2019-07-03,5573
2019-07-04,5817
2019-07-05,5817
2019-07-06,5817
2019-07-07,5817
2019-07-08,5817
2019-07-09,6078
2019-07-10,6078
2019-07-11,6078
2019-07-12,6078
2019-07-13,6078
2019-07-14,6274
2019-07-15,6274
2019-07-16,6274
2019-07-17,6274
2019-07-18,6274
2019-07-19,6274
2019-07-20,6317
2019-07-21,6317
2019-07-22,6317
2019-07-23,6317
2019-07-24,6317
2019-07-25,6253
2019-07-26,6253
2019-07-27,6253
2019-07-28,6253
2019-07-29,6253
2019-07-30,6023
2019-07-31,6023
2019-08-01,6023
2019-08-02,6023
2019-08-03,6023
2019-08-04,5913
2019-08-05,5913
2019-08-06,5913
2019-08-07,5913
2019-08-08,5913
2019-08-09,5913
2019-08-10,5910
2019-08-11,5910
2019-08-12,5910
2019-08-13,5910
2019-08-14,5910
2019-08-15,5795
2019-08-16,5795
2019-08-17,5795
2019-08-18,5795
2019-08-19,5899
2019-08-20,5899
2019-08-21,5899
2019-08-22,5899
2019-08-23,5899
2019-08-24,5818
2019-08-24,5818
2019-08-25,5818
2019-08-25,5818
2019-08-26,5818
2019-08-26,5818
2019-08-27,5818
2019-08-27,5818
2019-08-28,5818
2019-08-29,5818
2019-08-30,5788
2019-08-31,5788
2019-09-01,5788
2019-09-02,5788
2019-09-03,5788
2019-09-04,5991
2019-09-05,5991
2019-09-06,5991
2019-09-07,5991
2019-09-08,5991
2019-09-09,6094
2019-09-10,6094
2019-09-11,6094
2019-09-12,6094
2019-09-13,6094
2019-09-14,6094
2019-09-15,6227
2019-09-16,6227
2019-09-17,6227
2019-09-18,6227
2019-09-19,6227
2019-09-20,6227
2019-09-21,6225
2019-09-22,6225
2019-09-23,6225
2019-09-24,6225
2019-09-25,6225
2019-09-26,6514
2019-09-27,6514
2019-09-28,6514
2019-09-29,6514
2019-09-30,6514
2019-10-01,6514
2019-10-02,6514
2019-10-03,6753
2019-10-04,6753
2019-10-05,6753
2019-10-06,6753
2019-10-07,6753
2019-10-08,6753
2019-10-09,6527
2019-10-10,6527
2019-10-11,6527
2019-10-12,6527
2019-10-13,6527
2019-10-14,6549
2019-10-15,6549
2019-10-16,6549
2019-10-17,6549
2019-10-18,6799
2019-10-19,6799
2019-10-20,6799
2019-10-21,6799
2019-10-22,6799
2019-10-23,7004
2019-10-24,7004
2019-10-25,7004
2019-10-26,7004
2019-10-27,7004
2019-10-28,7280
2019-10-29,7280
2019-10-30,7280
2019-10-31,7280
2019-11-01,7280
2019-11-02,7280
2019-11-03,7625
2019-11-04,7625
2019-11-05,7625
2019-11-06,7625
2019-11-07,7625
2019-11-08,7625
2019-11-09,7771
2019-11-10,7771
2019-11-11,7771
2019-11-12,7771
2019-11-13,7771
2019-11-14,7873
2019-11-15,7873
2019-11-16,7873
2019-11-17,7873
2019-11-18,7873
2019-11-19,7873
2019-11-20,7873
2019-11-21,7813
2019-11-22,7813
2019-11-23,7813
2019-11-24,7813
2019-11-25,7813
2019-11-26,7739
2019-11-27,7739
2019-11-28,7739
2019-11-29,7739
2019-11-30,7739
2019-12-01,7739
2019-12-02,7646
2019-12-03,7646
2019-12-04,7646
2019-12-05,7646
2019-12-06,7646
2019-12-07,7646
2019-12-08,7681
2019-12-09,7681
2019-12-10,7681
2019-12-11,7681
2019-12-12,7681
2019-12-13,7681
2019-12-14,7467
2019-12-15,7467
2019-12-16,7467
2019-12-17,7467
2019-12-18,7467
2019-12-19,7467
2019-12-20,7467
2019-12-21,7387
2019-12-22,7387
2019-12-23,7387
2019-12-24,7387
2019-12-25,7387
2019-12-26,7387
2019-12-27,7325
2019-12-28,7325
2019-12-29,7325
2019-12-30,7325
2019-12-31,7325
2020-01-01,7325
2020-01-02,7031
2020-01-03,7031
2020-01-04,7031
2020-01-05,7031
2020-01-06,7031
2020-01-07,7031
2020-01-08,7031
2020-01-09,6950
2020-01-10,6950
2020-01-11,6950
2020-01-12,6950
2020-01-13,6878
2020-01-14,6878
2020-01-15,6878
2020-01-16,6878
2020-01-17,6877
2020-01-18,6877
2020-01-19,6877
2020-01-20,6877
2020-01-21,6877
2020-01-22,6932
2020-01-23,6932
2020-01-24,6932
2020-01-25,6932
2020-01-26,6927
2020-01-27,6927
2020-01-28,6927
2020-01-29,6927
2020-01-30,6851
2020-01-31,6851
2020-02-01,6851
2020-02-02,6851
2020-02-03,6815
2020-02-04,6815
2020-02-05,6815
2020-02-06,6815
2020-02-07,6815
2020-02-08,6618
2020-02-09,6618
2020-02-10,6618
2020-02-11,6618
2020-02-12,6475
2020-02-13,6475
2020-02-14,6475
2020-02-15,6475
2020-02-16,6475
2020-02-17,6256
2020-02-18,6256
2020-02-19,6256
2020-02-20,6256
2020-02-21,6014
2020-02-22,6014
2020-02-23,6014
2020-02-24,6014
2020-02-25,5986
2020-02-26,5986
2020-02-27,5986
2020-02-28,5986
2020-02-29,5986
2020-03-01,5785
2020-03-02,5785
2020-03-03,5785
2020-03-04,5785
2020-03-05,5785
2020-03-06,5652
2020-03-07,5652
2020-03-08,5652
2020-03-09,5652
2020-03-10,5566
2020-03-11,5566
2020-03-12,5566
2020-03-13,5566
2020-03-14,5560
2020-03-15,5560
2020-03-16,5560
2020-03-17,5560
2020-03-18,5585
2020-03-19,5585
2020-03-20,5585
2020-03-21,5509
2020-03-22,5509
2020-03-23,5509
2020-03-24,5609
2020-03-25,5609
2020-03-26,5609
2020-03-27,5811
2020-03-28,5811
2020-03-29,5811
2020-03-30,5932
2020-03-31,5932
2020-04-01,5932
2020-04-02,5748
2020-04-03,5748
2020-04-04,5748
2020-04-05,5748
2020-04-06,5563
2020-04-07,5563
2020-04-08,5563
2020-04-09,5384
2020-04-10,5384
2020-04-11,5384
2020-04-12,5355
2020-04-13,5355
2020-04-14,5355
2020-04-15,5420
2020-04-16,5420
2020-04-17,5420
2020-04-18,5660
2020-04-19,5660
2020-04-20,5660
2020-04-21,5940
2020-04-22,5940
2020-04-23,5940
2020-04-24,6233
2020-04-25,6233
2020-04-26,6233
2020-04-27,6534
2020-04-28,6534
2020-04-29,6534
2020-04-30,6852
2020-05-01,6852
2020-05-02,6852
2020-05-03,7184
2020-05-04,7184
2020-05-05,7184
2020-05-06,7540
2020-05-07,7540
2020-05-08,7540
2020-05-09,7899
2020-05-10,7899
2020-05-11,7899
2020-05-12,7899
2020-05-13,8200
