date_obj,Blue%20cape price
2016-03-01,673
2016-03-02,673
2016-03-03,673
2016-03-04,658
2016-03-05,658
2016-03-06,658
2016-03-07,658
2016-03-08,654
2016-03-09,654
2016-03-10,654
2016-03-11,654
2016-03-12,641
2016-03-13,641
2016-03-14,641
2016-03-15,641
2016-03-16,644
2016-03-17,644
2016-03-18,644
2016-03-19,644
2016-03-20,648
2016-03-21,648
2016-03-22,648
2016-03-23,648
2016-03-24,617
2016-03-25,617
2016-03-26,617
2016-03-27,587
2016-03-28,587
2016-03-29,587
2016-03-30,592
2016-03-31,592
2016-04-01,592
2016-04-02,592
2016-04-03,569
2016-04-04,569
2016-04-05,569
2016-04-06,569
2016-04-07,547
2016-04-08,547
2016-04-09,547
2016-04-10,523
2016-04-11,523
2016-04-12,523
2016-04-13,523
2016-04-14,507
2016-04-15,507
2016-04-16,507
2016-04-17,497
2016-04-18,497
2016-04-19,497
2016-04-20,492
2016-04-21,492
2016-04-22,492
2016-04-23,492
2016-04-24,472
2016-04-25,472
2016-04-26,472
2016-04-27,453
2016-04-28,453
2016-04-29,453
2016-04-30,453
2016-05-01,435
2016-05-02,435
2016-05-03,435
2016-05-04,451
2016-05-05,451
2016-05-06,451
2016-05-07,451
2016-05-08,462
2016-05-09,462
2016-05-10,462
2016-05-11,462
2016-05-12,474
2016-05-13,474
2016-05-14,474
2016-05-15,482
2016-05-16,482
2016-05-17,482
2016-05-18,492
2016-05-19,492
2016-05-22,505
2016-05-23,505
2016-05-24,505
2016-05-25,516
2016-05-26,516
2016-05-27,516
2016-05-28,516
2016-05-29,513
2016-05-30,513
2016-05-31,513
2016-06-01,513
2016-06-02,506
2016-06-03,506
2016-06-04,506
2016-06-05,506
2016-06-06,492
2016-06-07,492
2016-06-08,492
2016-06-09,492
2016-06-10,483
2016-06-11,483
2016-06-12,483
2016-06-13,483
2016-06-14,474
2016-06-15,474
2016-06-16,474
2016-06-17,473
2016-06-18,473
2016-06-19,473
2016-06-20,460
2016-06-21,460
2016-06-22,460
2016-06-23,437
2016-06-24,437
2016-06-25,437
2016-06-26,437
2016-06-27,431
2016-06-28,431
2016-06-29,431
2016-06-30,446
2016-07-01,446
2016-07-02,446
2016-07-03,449
2016-07-04,449
2016-07-05,449
2016-07-06,455
2016-07-07,455
2016-07-08,455
2016-07-09,455
2016-07-10,449
2016-07-11,449
2016-07-12,449
2016-07-13,449
2016-07-14,443
2016-07-15,443
2016-07-16,443
2016-07-17,443
2016-07-18,446
2016-07-23,462
2016-07-24,462
2016-07-25,462
2016-07-26,462
2016-07-27,463
2016-07-28,463
2016-07-29,463
2016-07-30,463
2016-07-31,463
2016-08-01,473
2016-08-02,473
2016-08-03,473
2016-08-04,473
2016-08-05,473
2016-08-06,484
2016-08-07,484
2016-08-08,484
2016-08-09,484
2016-08-10,494
2016-08-11,494
2016-08-12,494
2016-08-13,494
2016-08-14,494
2016-08-15,499
2016-08-16,499
2016-08-17,499
2016-08-18,499
2016-08-19,499
2016-08-20,476
2016-08-21,476
2016-08-22,476
2016-08-23,476
2016-08-24,459
2016-08-25,459
2016-08-26,459
2016-08-28,459
2016-08-31,473
2016-09-01,473
2016-09-02,473
2016-09-03,482
2016-09-04,482
2016-09-05,482
2016-09-06,482
2016-09-07,493
2016-09-08,493
2016-09-09,493
2016-09-10,493
2016-09-11,493
2016-09-12,505
2016-09-13,505
2016-09-14,505
2016-09-15,505
2016-09-16,505
2016-09-17,512
2016-09-18,512
2016-09-19,512
2016-09-20,512
2016-09-21,512
2016-09-22,526
2016-09-23,526
2016-09-24,526
2016-09-25,526
2016-09-26,526
2016-09-27,539
2016-09-28,539
2016-09-29,539
2016-09-30,539
2016-10-01,552
2016-10-02,552
2016-10-03,552
2016-10-04,552
2016-10-05,552
2016-10-06,552
2016-10-07,552
2016-10-08,552
2016-10-09,552
2016-10-10,558
2016-10-11,558
2016-10-12,558
2016-10-13,558
2016-10-14,558
2016-10-15,558
2016-10-16,558
2016-10-17,558
2016-10-18,565
2016-10-19,565
2016-10-20,565
2016-10-21,565
2016-10-22,573
2016-10-23,573
2016-10-24,573
2016-10-25,573
2016-10-26,577
2016-10-27,577
2016-10-28,577
2016-10-29,577
2016-10-30,577
2016-10-31,564
2016-11-01,564
2016-11-02,564
2016-11-03,564
2016-11-04,566
2016-11-05,566
2016-11-06,566
2016-11-07,566
2016-11-08,566
2016-11-09,556
2016-11-10,556
2016-11-11,556
2016-11-12,556
2016-11-13,556
2016-11-14,555
2016-11-15,555
2016-12-07,492
2016-12-08,490
2016-12-09,490
2016-12-10,490
2016-12-11,490
2016-12-12,498
2016-12-13,498
2016-12-14,498
2016-12-15,498
2016-12-16,511
2016-12-17,511
2016-12-18,511
2016-12-19,511
2016-12-20,497
2016-12-21,497
2016-12-22,497
2016-12-23,497
2016-12-24,475
2016-12-25,475
2016-12-26,475
2016-12-27,475
2016-12-28,451
2016-12-29,451
2016-12-30,451
2016-12-31,451
2017-01-01,428
2017-01-02,428
2017-01-03,428
2017-01-04,406
2017-01-05,406
2017-01-06,406
2017-01-07,406
2017-01-08,387
2017-01-09,387
2017-01-10,387
2017-01-11,379
2017-01-12,379
2017-01-13,379
2017-01-14,382
2017-01-15,382
2017-01-16,382
2017-01-17,389
2017-01-18,389
2017-01-19,389
2017-01-20,389
2017-01-21,399
2017-01-22,399
2017-01-23,399
2017-01-27,407
2017-01-28,407
2017-01-29,407
2017-01-30,413
2017-01-31,413
2017-02-01,413
2017-02-02,428
2017-02-03,428
2017-02-04,428
2017-02-05,435
2017-02-06,435
2017-02-07,435
2017-02-08,425
2017-02-09,425
2017-02-10,425
2017-02-11,406
2017-02-12,406
2017-02-13,406
2017-02-14,398
2017-02-15,398
2017-02-16,398
2017-02-18,391
2017-02-19,391
2017-02-20,391
2017-02-21,385
2017-02-22,385
2017-02-23,385
2017-02-24,385
2017-02-25,399
2017-02-26,399
2017-02-27,399
2017-02-28,410
2017-03-01,410
2017-03-02,410
2017-03-03,410
2017-03-04,422
2017-03-05,422
2017-03-06,422
2017-03-07,434
2017-03-08,434
2017-03-09,434
2017-03-10,434
2017-03-11,425
2017-03-12,425
2017-03-13,425
2017-03-14,410
2017-03-15,410
2017-03-16,410
2017-03-17,410
2017-03-18,398
2017-03-19,398
2017-03-20,398
2017-03-21,398
2017-03-22,398
2017-03-23,398
2017-03-24,394
2017-03-25,394
2017-03-26,394
2017-03-27,394
2017-03-28,399
2017-03-29,399
2017-03-30,399
2017-03-31,408
2017-04-01,408
2017-04-02,408
2017-04-03,408
2017-04-04,407
2017-04-12,429
2017-04-13,429
2017-04-14,429
2017-04-15,419
2017-04-16,419
2017-04-17,419
2017-04-18,420
2017-04-19,420
2017-04-20,420
2017-04-21,420
2017-04-22,422
2017-04-23,422
2017-04-24,422
2017-04-25,435
2017-04-26,435
2017-04-27,435
2017-04-28,435
2017-04-29,431
2017-04-30,431
2017-05-01,431
2017-05-02,431
2017-05-03,434
2017-05-04,434
2017-05-05,434
2017-05-06,434
2017-05-07,440
2017-05-08,440
2017-05-09,440
2017-05-10,440
2017-05-11,449
2017-05-12,449
2017-05-13,449
2017-05-14,448
2017-05-15,448
2017-05-16,448
2017-05-17,448
2017-05-18,458
2017-05-19,458
2017-05-20,458
2017-05-21,458
2017-05-22,465
2017-05-23,465
2017-05-24,465
2017-05-25,465
2017-05-26,458
2017-05-27,458
2017-05-28,458
2017-05-29,458
2017-05-30,460
2017-05-31,460
2017-06-01,460
2017-06-02,463
2017-06-03,463
2017-06-04,463
2017-06-05,463
2017-06-06,463
2017-06-07,463
2017-06-08,463
2017-06-09,463
2017-06-10,456
2017-06-11,456
2017-06-12,456
2017-06-13,459
2017-06-14,459
2017-06-15,459
2017-06-16,467
2017-06-17,467
2017-06-18,467
2017-06-19,467
2017-06-20,472
2017-06-21,472
2017-06-22,472
2017-06-23,472
2017-06-24,471
2017-06-25,471
2017-06-26,471
2017-06-27,487
2017-06-28,487
2017-06-29,487
2017-06-30,487
2017-07-01,504
2017-07-02,504
2017-07-03,504
2017-07-04,500
2017-07-05,500
2017-07-06,500
2017-07-07,500
2017-07-08,500
2017-07-13,493
2017-07-14,493
2017-07-15,493
2017-07-16,493
2017-07-17,478
2017-07-18,478
2017-07-19,478
2017-07-20,478
2017-07-21,482
2017-07-22,482
2017-07-23,482
2017-07-24,482
2017-07-25,477
2017-07-26,477
2017-07-27,477
2017-07-28,476
2017-07-29,476
2017-07-30,476
2017-07-31,470
2017-08-01,470
2017-08-02,470
2017-08-03,475
2017-08-04,475
2017-08-05,475
2017-08-06,482
2017-08-09,471
2017-08-10,471
2017-08-11,471
2017-08-12,458
2017-08-13,458
2017-08-14,458
2017-08-15,444
2017-08-16,444
2017-08-17,444
2017-08-18,444
2017-08-19,438
2017-08-20,438
2017-08-21,438
2017-08-22,443
2017-08-23,443
2017-08-24,443
2017-08-25,443
2017-08-26,440
2017-08-27,440
2017-08-28,440
2017-08-29,440
2017-08-30,436
2017-08-31,436
2017-09-01,436
2017-09-02,447
2017-09-03,447
2017-09-04,447
2017-09-05,447
2017-09-06,447
2017-09-07,447
2017-09-08,447
2017-09-09,442
2017-09-10,442
2017-09-11,442
2017-09-12,442
2017-09-13,445
2017-09-14,445
2017-09-15,445
2017-09-16,445
2017-09-17,438
2017-09-18,438
2017-09-19,438
2017-09-20,435
2017-09-22,435
2017-09-23,435
2017-09-24,433
2017-09-25,433
2017-09-26,433
2017-09-27,433
2017-09-28,416
2017-09-29,416
2017-09-30,416
2017-10-01,411
2017-10-02,411
2017-10-03,411
2017-10-04,411
2017-10-05,402
2017-10-06,402
2017-10-07,402
2017-10-08,402
2017-10-09,388
2017-10-10,388
2017-10-11,388
2017-10-12,388
2017-10-13,373
2017-10-14,373
2017-10-15,373
2017-10-16,373
2017-10-17,357
2017-10-18,357
2017-10-19,357
2017-10-20,357
2017-10-21,342
2017-10-22,342
2017-10-23,342
2017-10-24,331
2017-10-25,331
2017-10-26,331
2017-10-27,321
2017-10-28,321
2017-10-29,321
2017-10-30,321
2017-10-31,323
2017-11-01,323
2017-11-02,323
2017-11-03,323
2017-11-04,321
2017-11-05,321
2017-11-06,321
2017-11-07,321
2017-11-08,311
2017-11-09,311
2017-11-10,311
2017-11-11,311
2017-11-12,307
2017-11-13,307
2017-11-14,307
2017-11-15,307
2017-11-16,301
2017-11-17,301
2017-11-18,301
2017-11-19,301
2017-11-20,296
2017-11-21,296
2017-11-22,296
2017-11-23,287
2017-11-24,287
2017-11-25,287
2017-11-26,288
2017-11-27,288
2017-11-28,288
2017-11-29,288
2017-11-30,290
2017-12-01,290
2017-12-02,290
2017-12-03,287
2017-12-04,287
2017-12-05,287
2017-12-06,279
2017-12-07,279
2017-12-08,279
2017-12-09,279
2017-12-10,276
2017-12-11,276
2017-12-12,276
2017-12-13,266
2017-12-14,266
2017-12-15,266
2017-12-16,270
2017-12-17,270
2017-12-18,270
2017-12-19,270
2017-12-20,270
2017-12-21,270
2017-12-22,274
2017-12-23,274
2017-12-24,274
2017-12-25,274
2017-12-26,276
2017-12-27,276
2017-12-28,276
2017-12-29,271
2017-12-30,271
2017-12-31,271
2018-01-01,269
2018-01-02,269
2018-01-03,269
2018-01-04,268
2018-01-05,268
2018-01-06,260
2018-01-07,260
2018-01-08,260
2018-01-09,250
2018-01-10,250
2018-01-11,250
2018-01-12,250
2018-01-13,240
2018-01-14,240
2018-01-15,240
2018-01-16,228
2018-01-17,228
2018-01-18,225
2018-01-19,225
2018-01-20,225
2018-01-21,225
2018-01-22,231
2018-01-23,231
2018-01-24,235
2018-01-25,235
2018-01-26,235
2018-01-27,242
2018-01-28,242
2018-01-29,250
2018-01-30,250
2018-01-31,250
2018-02-01,252
2018-02-02,252
2018-02-03,253
2018-02-04,253
2018-02-05,253
2018-02-06,260
2018-02-07,260
2018-02-08,260
2018-02-09,264
2018-02-10,264
2018-02-11,264
2018-02-12,270
2018-02-13,270
2018-02-14,270
2018-02-15,280
2018-02-16,280
2018-02-17,280
2018-02-18,282
2018-02-19,282
2018-02-20,284
2018-02-21,284
2018-02-22,284
2018-02-23,287
2018-02-24,287
2018-02-25,287
2018-02-26,292
2018-02-27,292
2018-02-28,292
2018-03-01,295
2018-03-02,295
2018-03-03,306
2018-03-04,306
2018-03-05,306
2018-03-06,320
2018-03-07,320
2018-03-08,320
2018-03-09,336
2018-03-10,336
2018-03-11,336
2018-03-12,351
2018-03-13,351
2018-03-14,351
2018-03-15,356
2018-03-16,356
2018-03-17,356
2018-03-18,358
2018-03-20,358
2018-03-21,362
2018-03-22,362
2018-03-23,362
2018-03-24,362
2018-03-25,366
2018-03-26,366
2018-03-27,366
2018-03-28,372
2018-03-29,372
2018-03-30,372
2018-03-31,379
2018-04-01,379
2018-04-02,379
2018-04-03,383
2018-04-04,383
2018-04-05,383
2018-04-06,389
2018-04-07,389
2018-04-08,389
2018-04-09,397
2018-04-10,397
2018-04-11,397
2018-04-12,393
2018-04-13,393
2018-04-14,393
2018-04-15,386
2018-04-16,386
2018-04-17,386
2018-04-18,386
2018-04-19,382
2018-04-20,382
2018-04-21,382
2018-04-22,379
2018-04-23,379
2018-04-24,379
2018-04-25,362
2018-04-26,362
2018-04-27,362
2018-04-28,360
2018-04-29,360
2018-04-30,360
2018-05-01,365
2018-05-02,365
2018-05-03,365
2018-05-04,365
2018-05-05,368
2018-05-06,368
2018-05-07,368
2018-05-08,368
2018-05-09,366
2018-05-10,366
2018-05-11,366
2018-05-12,347
2018-05-13,347
2018-05-14,347
2018-05-15,344
2018-05-16,344
2018-05-17,344
2018-05-18,351
2018-05-19,351
2018-05-20,351
2018-05-21,349
2018-05-22,349
2018-05-23,349
2018-05-24,332
2018-05-25,332
2018-05-26,330
2018-05-27,330
2018-05-28,330
2018-05-29,340
2018-05-30,340
2018-05-31,340
2018-06-01,337
2018-06-02,337
2018-06-03,336
2018-06-04,336
2018-06-05,336
2018-06-06,331
2018-06-07,331
2018-06-08,331
2018-06-09,328
2018-06-10,328
2018-06-11,328
2018-06-12,316
2018-06-13,316
2018-06-14,305
2018-06-15,305
2018-06-16,305
2018-06-17,303
2018-06-18,303
2018-06-19,303
2018-06-20,312
2018-06-21,312
2018-06-22,316
2018-06-23,316
2018-06-24,316
2018-06-25,325
2018-06-26,325
2018-06-27,325
2018-06-28,332
2018-06-29,332
2018-06-30,332
2018-07-01,332
2018-07-02,332
2018-07-03,332
2018-07-04,332
2018-07-05,336
2018-07-06,336
2018-07-07,346
2018-07-08,346
2018-07-09,346
2018-07-10,364
2018-07-11,364
2018-07-12,364
2018-07-13,364
2018-07-14,379
2018-07-15,379
2018-07-16,379
2018-07-17,391
2018-07-18,391
2018-07-19,391
2018-07-20,406
2018-07-21,406
2018-07-22,404
2018-07-23,404
2018-07-24,399
2018-07-25,399
2018-07-26,399
2018-07-27,391
2018-07-28,391
2018-07-29,382
2018-07-30,382
2018-07-31,379
2018-08-01,379
2018-08-02,386
2018-08-03,386
2018-08-04,383
2018-08-05,383
2018-08-06,395
2018-08-07,395
2018-08-08,401
2018-08-09,401
2018-08-10,401
2018-08-11,406
2018-08-12,406
2018-08-14,406
2018-08-16,409
2018-08-17,399
2018-08-18,399
2018-08-19,401
2018-08-20,401
2018-08-21,414
2018-08-22,414
2018-08-23,420
2018-08-24,420
2018-08-25,421
2018-08-26,421
2018-08-27,433
2018-08-28,433
2018-08-29,431
2018-08-30,431
2018-08-31,431
2018-09-01,431
2018-09-02,430
2018-09-03,430
2018-09-04,444
2018-09-05,444
2018-09-06,444
2018-09-07,440
2018-09-08,440
2018-09-09,439
2018-09-10,439
2018-09-11,438
2018-09-12,438
2018-09-13,426
2018-09-14,426
2018-09-15,404
2018-09-16,404
2018-09-17,404
2018-09-18,399
2018-09-19,399
2018-09-20,399
2018-09-21,399
2018-09-22,407
2018-09-23,407
2018-09-24,423
2018-09-25,423
2018-09-26,435
2018-09-27,435
2018-09-28,435
2018-09-29,440
2018-09-30,440
2018-10-01,429
2018-10-02,429
2018-10-03,429
2018-10-04,429
2018-10-05,429
2018-10-06,429
2018-10-07,429
2018-10-08,429
2018-10-09,428
2018-10-10,428
2018-10-11,412
2018-10-12,412
2018-10-13,408
2018-10-14,408
2018-10-15,412
2018-10-16,412
2018-10-17,411
2018-10-18,411
2018-10-19,405
2018-10-20,405
2018-10-21,405
2018-10-22,408
2018-10-23,408
2018-10-24,408
2018-10-25,417
2018-10-26,417
2018-10-27,412
2018-10-28,412
2018-10-29,415
2018-10-30,415
2018-10-31,428
2018-11-01,446
2018-11-03,460
2018-11-04,462
2018-11-05,456
2018-11-06,436
2018-11-07,414
2018-11-08,393
2018-11-09,373
2018-11-10,360
2018-11-11,347
2018-11-12,334
2018-11-13,319
2018-11-15,294
2018-11-16,285
2018-11-17,285
2018-11-18,289
2018-11-19,286
2018-11-20,292
2018-11-21,292
2018-11-22,296
2018-11-23,290
2018-11-24,282
2018-11-25,278
2018-11-26,278
2018-11-27,280
2018-11-28,287
2018-11-29,295
2018-12-01,293
2018-12-02,284
2018-12-03,284
2018-12-04,276
2018-12-05,286
2018-12-07,299
2018-12-09,309
2018-12-10,319
2018-12-11,319
2018-12-12,310
2018-12-13,308
2018-12-14,308
2018-12-15,304
2018-12-16,300
2018-12-17,300
2018-12-18,296
2018-12-19,296
2018-12-20,294
2018-12-21,281
2018-12-22,281
2018-12-23,268
2018-12-24,254
2018-12-25,254
2018-12-26,242
2018-12-27,232
2018-12-28,232
2018-12-29,229
2018-12-30,229
2018-12-31,239
2019-01-01,239
2019-01-02,240
2019-01-03,240
2019-01-04,238
2019-01-05,246
2019-01-06,249
2019-01-08,259
2019-01-10,267
2019-01-11,267
2019-01-12,280
2019-01-13,292
2019-01-14,305
2019-01-15,301
2019-01-16,301
2019-01-17,307
2019-01-18,307
2019-01-19,314
2019-01-20,311
2019-01-21,311
2019-01-22,309
2019-01-23,309
2019-01-24,307
2019-01-25,304
2019-01-26,304
2019-01-27,305
2019-01-28,305
2019-01-29,300
2019-01-30,300
2019-01-31,297
2019-02-01,297
2019-02-02,297
2019-02-03,299
2019-02-04,299
2019-02-05,307
2019-02-06,307
2019-02-07,303
2019-02-08,303
2019-02-09,297
2019-02-10,297
2019-02-11,289
2019-02-12,289
2019-02-13,289
2019-02-14,289
2019-02-15,291
2019-02-16,291
2019-02-17,289
2019-02-18,289
2019-02-19,296
2019-02-20,296
2019-02-21,300
2019-02-22,300
2019-02-23,303
2019-02-24,303
2019-02-25,307
2019-02-26,307
2019-02-27,317
2019-02-28,317
2019-03-01,318
2019-03-02,318
2019-03-03,324
2019-03-04,324
2019-03-05,326
2019-03-06,332
2019-03-07,332
2019-03-08,332
2019-03-09,331
2019-03-10,331
2019-03-11,339
2019-03-12,330
2019-03-13,330
2019-03-14,320
2019-03-15,320
2019-03-16,317
2019-03-17,311
2019-03-18,311
2019-03-19,311
2019-03-20,312
2019-03-21,312
2019-03-22,307
2019-03-23,308
2019-03-24,308
2019-03-25,308
2019-03-26,308
2019-03-27,312
2019-03-28,312
2019-03-29,316
2019-03-30,316
2019-03-31,316
2019-04-01,316
2019-04-02,316
2019-04-03,315
2019-04-04,315
2019-04-05,317
2019-04-06,317
2019-04-07,328
2019-04-08,328
2019-04-09,330
2019-04-10,330
2019-04-11,331
2019-04-12,331
2019-04-13,331
2019-04-14,331
2019-04-15,332
2019-04-16,332
2019-04-17,324
2019-04-18,324
2019-04-19,317
2019-04-20,317
2019-04-21,311
2019-04-22,311
2019-04-23,309
2019-04-24,309
2019-04-25,299
2019-04-26,299
2019-04-27,290
2019-04-28,290
2019-04-29,277
2019-04-30,277
2019-05-01,272
2019-05-02,272
2019-05-03,281
2019-05-04,281
2019-05-05,282
2019-05-06,282
2019-05-07,284
2019-05-08,284
2019-05-09,284
2019-05-10,284
2019-05-11,284
2019-05-12,293
2019-05-13,293
2019-05-14,295
2019-05-15,295
2019-05-16,295
2019-05-17,294
2019-05-18,296
2019-05-19,296
2019-05-20,300
2019-05-21,300
2019-05-22,300
2019-05-23,306
2019-05-24,306
2019-05-25,310
2019-05-26,310
2019-05-27,308
2019-05-28,308
2019-05-29,304
2019-05-30,304
2019-05-31,304
2019-06-01,305
2019-06-02,305
2019-06-03,300
2019-06-04,300
2019-06-05,303
2019-06-06,303
2019-06-07,305
2019-06-08,305
2019-06-09,312
2019-06-10,312
2019-06-11,312
2019-06-12,316
2019-06-13,316
2019-06-14,321
2019-06-15,321
2019-06-16,320
2019-06-17,320
2019-06-18,308
2019-06-19,308
2019-06-20,298
2019-06-21,298
2019-06-22,298
2019-06-23,290
2019-06-24,290
2019-06-25,290
2019-06-26,289
2019-06-27,289
2019-06-28,292
2019-06-29,292
2019-06-30,305
2019-07-01,305
2019-07-02,305
2019-07-03,309
2019-07-04,309
2019-07-05,317
2019-07-06,317
2019-07-07,326
2019-07-08,326
2019-07-09,328
2019-07-10,328
2019-07-11,335
2019-07-12,335
2019-07-13,331
2019-07-14,331
2019-07-15,327
2019-07-16,327
2019-07-17,332
2019-07-18,332
2019-07-19,332
2019-07-20,333
2019-07-21,333
2019-07-22,333
2019-07-23,333
2019-07-24,333
2019-07-25,331
2019-07-26,331
2019-07-27,331
2019-07-28,331
2019-07-29,331
2019-07-30,337
2019-07-31,337
2019-08-01,338
2019-08-02,338
2019-08-03,352
2019-08-04,352
2019-08-05,352
2019-08-06,358
2019-08-07,358
2019-08-08,370
2019-08-09,370
2019-08-10,368
2019-08-11,368
2019-08-12,368
2019-08-13,375
2019-08-14,375
2019-08-15,376
2019-08-16,376
2019-08-17,391
2019-08-18,391
2019-08-19,394
2019-08-20,394
