date_obj,Lumbridge%20graveyard%20teleport%20(tablet) price
2017-02-19,1736
2017-02-20,1736
2017-02-21,1736
2017-02-22,1736
2017-02-23,1736
2017-02-24,1736
2017-02-25,1736
2017-02-26,1736
2017-02-27,1736
2017-02-28,1736
2017-03-01,1736
2017-03-02,1736
2017-03-03,1736
2017-03-04,1736
2017-03-05,1736
2017-03-06,1736
2017-03-07,1817
2017-03-08,1817
2017-03-09,1817
2017-03-10,1817
2017-03-11,1817
2017-03-12,1817
2017-03-13,1817
2017-03-14,1817
2017-03-15,1817
2017-03-16,1817
2017-03-17,1817
2017-03-18,1817
2017-03-19,1817
2017-03-20,1817
2017-03-21,1817
2017-03-22,1817
2017-03-23,1817
2017-03-24,1817
2017-03-25,1817
2017-03-26,1817
2017-03-27,1888
2017-03-28,1888
2017-03-29,1888
2017-03-30,1888
2017-03-31,1888
2017-04-01,1888
2017-04-02,1888
2017-04-03,1888
2017-04-04,1888
2017-04-12,1888
2017-04-13,1888
2017-04-14,1888
2017-04-15,1888
2017-04-16,1964
2017-04-17,1964
2017-04-18,1964
2017-04-19,1964
2017-04-20,1964
2017-04-21,1964
2017-04-22,1964
2017-04-23,1964
2017-04-24,1964
2017-04-25,1964
2017-04-26,1964
2017-04-27,1964
2017-04-28,1964
2017-04-29,1964
2017-04-30,1964
2017-05-01,1964
2017-05-02,1964
2017-05-03,2041
2017-05-04,2041
2017-05-05,2041
2017-05-06,2041
2017-05-07,2041
2017-05-08,2041
2017-05-09,2041
2017-05-10,2041
2017-05-11,2041
2017-05-12,2041
2017-05-13,2041
2017-05-14,2041
2017-05-15,2041
2017-05-16,2041
2017-05-17,2041
2017-05-18,2041
2017-05-19,2041
2017-05-20,2041
2017-05-21,2041
2017-05-22,2041
2017-05-23,2028
2017-05-24,2028
2017-05-25,2028
2017-05-26,2028
2017-05-27,2028
2017-05-28,2028
2017-05-29,2028
2017-05-30,2028
2017-05-31,2028
2017-06-01,2028
2017-06-02,2028
2017-06-03,2028
2017-06-06,2028
2017-06-07,2028
2017-06-08,2028
2017-06-09,2028
2017-06-10,2028
2017-06-11,2015
2017-06-12,2015
2017-06-13,2015
2017-06-14,2015
2017-06-15,2015
2017-06-16,2015
2017-06-17,2015
2017-06-18,2015
2017-06-19,2015
2017-06-20,2015
2017-06-21,2015
2017-06-22,2015
2017-06-23,2015
2017-06-24,2015
2017-06-25,2015
2017-06-26,2015
2017-06-27,2015
2017-06-28,2015
2017-06-29,2015
2017-06-30,1931
2017-07-01,1931
2017-07-02,1931
2017-07-03,1931
2017-07-04,1931
2017-07-05,1931
2017-07-06,1931
2017-07-07,1931
2017-07-08,1931
2017-07-13,1931
2017-07-14,1931
2017-07-15,1931
2017-07-16,1931
2017-07-17,1931
2017-07-18,1931
2017-07-19,1918
2017-07-20,1918
2017-07-21,1918
2017-07-22,1918
2017-07-23,1918
2017-07-24,1918
2017-07-25,1918
2017-07-26,1918
2017-07-27,1918
2017-07-28,1918
2017-07-29,1918
2017-07-30,1918
2017-07-31,1918
2017-08-01,1918
2017-08-02,1918
2017-08-03,1918
2017-08-04,1918
2017-08-05,1978
2017-08-06,1978
2017-08-09,1978
2017-08-10,1978
2017-08-11,1978
2017-08-12,1978
2017-08-13,1978
2017-08-14,1978
2017-08-15,1978
2017-08-16,1978
2017-08-17,1978
2017-08-18,1978
2017-08-19,1978
2017-08-20,1978
2017-08-21,1978
2017-08-22,1978
2017-08-23,1978
2017-08-24,1941
2017-08-25,1941
2017-08-26,1941
2017-08-27,1941
2017-08-28,1941
2017-08-29,1941
2017-08-30,1941
2017-08-31,1941
2017-09-01,1941
2017-09-02,1941
2017-09-03,1941
2017-09-04,1941
2017-09-05,1941
2017-09-06,1941
2017-09-07,1941
2017-09-08,1941
2017-09-09,1941
2017-09-10,1931
2017-09-11,1931
2017-09-12,1931
2017-09-13,1931
2017-09-14,1931
2017-09-15,1931
2017-09-16,1931
2017-09-17,1931
2017-09-19,1931
2017-09-20,1931
2017-09-21,1931
2017-09-22,1931
2017-09-23,1931
2017-09-24,1931
2017-09-25,1931
2017-09-26,1931
2017-09-27,1931
2017-09-28,1834
2017-09-29,1834
2017-09-30,1834
2017-10-01,1834
2017-10-02,1834
2017-10-03,1834
2017-10-04,1834
2017-10-05,1834
2017-10-06,1834
2017-10-07,1834
2017-10-08,1834
2017-10-09,1834
2017-10-10,1834
2017-10-11,1834
2017-10-12,1834
2017-10-13,1834
2017-10-14,1834
2017-10-15,1834
2017-10-16,1834
2017-10-17,1834
2017-10-18,1742
2017-10-19,1742
2017-10-20,1742
2017-10-21,1742
2017-10-22,1742
2017-10-23,1742
2017-10-24,1742
2017-10-25,1742
2017-10-26,1742
2017-10-27,1742
2017-10-28,1742
2017-10-29,1742
2017-10-30,1742
2017-10-31,1654
2017-11-01,1654
2017-11-02,1654
2017-11-03,1654
2017-11-04,1654
2017-11-05,1654
2017-11-06,1654
2017-11-07,1654
2017-11-08,1654
2017-11-09,1654
2017-11-10,1654
2017-11-11,1654
2017-11-12,1654
2017-11-13,1654
2017-11-14,1654
2017-11-15,1654
2017-11-16,1654
2017-11-17,1654
2017-11-18,1571
2017-11-19,1571
2017-11-20,1571
2017-11-21,1571
2017-11-22,1571
2017-11-23,1571
2017-11-24,1571
2017-11-25,1571
2017-11-26,1571
2017-11-27,1571
2017-11-28,1571
2017-11-29,1571
2017-11-30,1571
2017-12-01,1571
2017-12-02,1571
2017-12-03,1571
2017-12-04,1571
2017-12-05,1571
2017-12-06,1492
2017-12-07,1492
2017-12-08,1492
2017-12-09,1492
2017-12-10,1492
2017-12-11,1492
2017-12-12,1492
2017-12-14,1492
2017-12-15,1492
2017-12-16,1492
2017-12-17,1492
2017-12-18,1492
2017-12-19,1492
2017-12-20,1492
2017-12-21,1492
2017-12-22,1417
2017-12-23,1417
2017-12-24,1417
2017-12-25,1417
2017-12-26,1417
2017-12-27,1417
2017-12-28,1417
2017-12-29,1417
2017-12-30,1417
2017-12-31,1417
2018-01-01,1417
2018-01-02,1417
2018-01-03,1417
2018-01-04,1417
2018-01-05,1417
2018-01-06,1346
2018-01-07,1346
2018-01-08,1346
2018-01-09,1346
2018-01-10,1346
2018-01-11,1346
2018-01-12,1346
2018-01-13,1346
2018-01-14,1346
2018-01-15,1346
2018-01-16,1346
2018-01-17,1346
2018-01-18,1346
2018-01-19,1346
2018-01-20,1284
2018-01-21,1284
2018-01-22,1284
2018-01-23,1284
2018-01-25,1284
2018-01-26,1284
2018-01-27,1284
2018-01-28,1284
2018-01-29,1284
2018-01-31,1276
2018-02-01,1276
2018-02-02,1276
2018-02-03,1276
2018-02-04,1276
2018-02-05,1276
2018-02-06,1276
2018-02-07,1276
2018-02-08,1276
2018-02-09,1276
2018-02-10,1276
2018-02-11,1276
2018-02-12,1259
2018-02-13,1259
2018-02-14,1259
2018-02-15,1259
2018-02-16,1259
2018-02-17,1259
2018-02-18,1259
2018-02-19,1259
2018-02-20,1259
2018-02-21,1259
2018-02-22,1259
2018-02-23,1259
2018-02-24,1254
2018-02-25,1254
2018-02-26,1254
2018-02-27,1254
2018-02-28,1254
2018-03-01,1254
2018-03-02,1254
2018-03-03,1254
2018-03-04,1254
2018-03-05,1254
2018-03-06,1254
2018-03-07,1244
2018-03-08,1244
2018-03-09,1244
2018-03-10,1244
2018-03-11,1244
2018-03-12,1244
2018-03-13,1244
2018-03-14,1244
2018-03-15,1244
2018-03-16,1244
2018-03-17,1244
2018-03-18,1244
2018-03-19,1244
2018-03-20,1244
2018-03-21,1215
2018-03-23,1215
2018-03-24,1215
2018-03-26,1215
2018-03-27,1215
2018-03-28,1215
2018-03-29,1215
2018-03-30,1215
2018-03-31,1215
2018-04-01,1215
2018-04-02,1215
2018-04-03,1210
2018-04-04,1210
2018-04-05,1210
2018-04-06,1210
2018-04-07,1210
2018-04-08,1210
2018-04-09,1210
2018-04-10,1210
2018-04-11,1210
2018-04-12,1210
2018-04-13,1210
2018-04-14,1210
2018-04-15,1210
2018-04-16,1210
2018-04-17,1217
2018-04-18,1217
2018-04-19,1217
2018-04-20,1217
2018-04-21,1217
2018-04-22,1217
2018-04-23,1217
2018-04-24,1217
2018-04-25,1217
2018-04-26,1217
2018-04-27,1217
2018-04-28,1217
2018-04-29,1217
2018-04-30,1217
2018-05-01,1216
2018-05-04,1216
2018-05-05,1216
2018-05-06,1216
2018-05-07,1216
2018-05-08,1216
2018-05-09,1216
2018-05-10,1216
2018-05-11,1216
2018-05-12,1216
2018-05-13,1216
2018-05-14,1216
2018-05-15,1216
2018-05-16,1243
2018-05-17,1243
2018-05-18,1243
2018-05-19,1243
2018-05-20,1243
2018-05-21,1243
2018-05-22,1243
2018-05-23,1243
2018-05-24,1243
2018-05-25,1243
2018-05-26,1243
2018-05-27,1243
2018-05-28,1263
2018-05-29,1263
2018-05-30,1263
2018-05-31,1263
2018-06-01,1263
2018-06-02,1263
2018-06-03,1263
2018-06-04,1263
2018-06-05,1263
2018-06-06,1263
2018-06-07,1263
2018-06-08,1263
2018-06-09,1268
2018-06-10,1268
2018-06-11,1268
2018-06-12,1268
2018-06-13,1268
2018-06-14,1268
2018-06-15,1268
2018-06-16,1268
2018-06-17,1268
2018-06-18,1268
2018-06-19,1268
2018-06-20,1268
2018-06-21,1268
2018-06-22,1268
2018-06-23,1276
2018-06-24,1276
2018-06-25,1276
2018-06-26,1276
2018-06-27,1276
2018-06-28,1276
2018-06-29,1276
2018-06-30,1276
2018-07-01,1276
2018-07-02,1276
2018-07-03,1276
2018-07-04,1276
2018-07-05,1276
2018-07-06,1297
2018-07-07,1297
2018-07-08,1297
2018-07-09,1297
2018-07-10,1297
2018-07-11,1297
2018-07-12,1297
2018-07-13,1297
2018-07-14,1297
2018-07-15,1297
2018-07-16,1297
2018-07-17,1297
2018-07-18,1297
2018-07-19,1297
2018-07-20,1297
2018-07-21,1297
2018-07-22,1311
2018-07-23,1311
2018-07-24,1311
2018-07-25,1311
2018-07-26,1311
2018-07-27,1311
2018-07-28,1311
2018-07-29,1311
2018-07-30,1311
2018-07-31,1311
2018-08-01,1332
2018-08-02,1332
2018-08-03,1332
2018-08-04,1332
2018-08-05,1332
2018-08-06,1332
2018-08-07,1332
2018-08-08,1332
2018-08-09,1332
2018-08-10,1332
2018-08-11,1367
2018-08-12,1367
2018-08-14,1367
2018-08-16,1367
2018-08-17,1367
2018-08-18,1367
2018-08-19,1367
2018-08-20,1367
2018-08-21,1421
2018-08-22,1421
2018-08-23,1421
2018-08-24,1421
2018-08-25,1421
2018-08-26,1421
2018-08-27,1421
2018-08-28,1421
2018-08-29,1421
2018-08-30,1439
2018-08-31,1439
2018-09-01,1439
2018-09-02,1439
2018-09-03,1439
2018-09-04,1439
2018-09-05,1439
2018-09-06,1439
2018-09-07,1439
2018-09-08,1465
2018-09-09,1465
2018-09-10,1465
2018-09-11,1465
2018-09-12,1465
2018-09-13,1465
2018-09-14,1465
2018-09-15,1465
2018-09-16,1465
2018-09-17,1465
2018-09-18,1480
2018-09-19,1480
2018-09-20,1480
2018-09-21,1480
2018-09-22,1480
2018-09-23,1480
2018-09-24,1480
2018-09-25,1480
2018-09-26,1480
2018-09-27,1480
2018-09-28,1493
2018-09-29,1493
2018-09-30,1493
2018-10-02,1493
2018-10-03,1493
2018-10-04,1493
2018-10-05,1493
2018-10-06,1493
2018-10-07,1493
2018-10-08,1467
2018-10-09,1467
2018-10-10,1467
2018-10-11,1467
2018-10-12,1467
2018-10-13,1467
2018-10-14,1467
2018-10-15,1467
2018-10-16,1467
2018-10-17,1467
2018-10-18,1467
2018-10-19,1467
2018-10-20,1498
2018-10-21,1498
2018-10-22,1498
2018-10-23,1498
2018-10-24,1498
2018-10-25,1498
2018-10-26,1498
2018-10-27,1498
2018-10-28,1508
2018-10-29,1508
2018-10-30,1508
2018-10-31,1508
2018-11-01,1508
2018-11-03,1508
2018-11-04,1508
2018-11-05,1529
2018-11-06,1529
2018-11-07,1529
2018-11-08,1529
2018-11-09,1529
2018-11-10,1529
2018-11-11,1529
2018-11-12,1579
2018-11-13,1579
2018-11-14,1579
2018-11-15,1579
2018-11-16,1579
2018-11-17,1579
2018-11-18,1611
2018-11-19,1611
2018-11-20,1611
2018-11-21,1611
2018-11-22,1611
2018-11-23,1611
2018-11-24,1611
2018-11-25,1672
2018-11-26,1672
2018-11-27,1672
2018-11-28,1672
2018-11-29,1672
2018-12-01,1672
2018-12-02,1695
2018-12-03,1695
2018-12-04,1695
2018-12-05,1695
2018-12-07,1695
2018-12-09,1695
2018-12-10,1742
2018-12-11,1742
2018-12-12,1742
2018-12-13,1742
2018-12-14,1742
2018-12-15,1742
2018-12-16,1742
2018-12-17,1770
2018-12-18,1770
2018-12-19,1770
2018-12-20,1770
2018-12-21,1770
2018-12-22,1770
2018-12-23,1770
2018-12-24,1814
2018-12-25,1814
2018-12-26,1814
2018-12-27,1814
2018-12-28,1814
2018-12-29,1814
2018-12-30,1814
2018-12-31,1882
2019-01-01,1882
2019-01-02,1882
2019-01-03,1882
2019-01-04,1882
2019-01-05,1882
2019-01-06,1934
2019-01-08,1934
2019-01-10,1934
2019-01-11,1934
2019-01-12,1977
2019-01-13,1977
2019-01-14,1977
2019-01-15,1977
2019-01-16,1977
2019-01-17,1977
2019-01-18,1954
2019-01-19,1954
2019-01-20,1954
2019-01-21,1954
2019-01-22,1954
2019-01-23,1994
2019-01-24,1994
2019-01-25,1994
2019-01-26,1994
2019-01-27,1994
2019-01-29,1918
2019-01-30,1918
2019-01-31,1918
2019-02-01,1918
2019-02-02,1918
2019-02-03,1918
2019-02-04,1869
2019-02-05,1869
2019-02-06,1869
2019-02-07,1869
2019-02-08,1869
2019-02-09,1869
2019-02-10,1776
2019-02-11,1776
2019-02-12,1776
2019-02-13,1776
2019-02-14,1776
2019-02-15,1776
2019-02-16,1746
2019-02-17,1746
2019-02-18,1746
2019-02-19,1746
2019-02-20,1746
2019-02-21,1746
2019-02-22,1746
2019-02-23,1681
2019-02-24,1681
2019-02-25,1681
2019-02-26,1681
2019-02-27,1681
2019-02-28,1681
2019-03-01,1681
2019-03-02,1681
2019-03-03,1681
2019-03-04,1681
2019-03-05,1603
2019-03-06,1603
2019-03-07,1603
2019-03-08,1603
2019-03-09,1603
2019-03-10,1603
2019-03-11,1563
2019-03-12,1563
2019-03-13,1563
2019-03-14,1563
2019-03-15,1563
2019-03-16,1563
2019-03-17,1609
2019-03-18,1609
2019-03-19,1609
2019-03-20,1609
2019-03-21,1609
2019-03-22,1609
2019-03-23,1609
2019-03-24,1651
2019-03-25,1651
2019-03-26,1651
2019-03-27,1651
2019-03-28,1651
2019-03-29,1651
2019-03-30,1651
2019-03-31,1651
2019-04-01,1672
2019-04-02,1672
2019-04-03,1672
2019-04-04,1672
2019-04-05,1672
2019-04-06,1672
2019-04-07,1672
2019-04-08,1696
2019-04-09,1696
2019-04-10,1696
2019-04-11,1696
2019-04-12,1696
2019-04-13,1696
2019-04-14,1738
2019-04-15,1738
2019-04-16,1738
2019-04-17,1738
2019-04-18,1738
2019-04-19,1738
2019-04-20,1738
2019-04-21,1810
2019-04-22,1810
2019-04-23,1810
2019-04-24,1810
2019-04-25,1810
2019-04-26,1810
2019-04-27,1889
2019-04-28,1889
2019-04-29,1889
2019-04-30,1889
2019-05-01,1889
2019-05-02,1889
2019-05-03,1889
2019-05-04,1814
2019-05-05,1814
2019-05-06,1814
2019-05-07,1814
2019-05-08,1814
2019-05-09,1814
2019-05-10,1814
2019-05-11,1840
2019-05-12,1840
2019-05-13,1840
2019-05-14,1840
2019-05-15,1840
2019-05-16,1840
2019-05-17,1840
2019-05-18,1760
2019-05-19,1760
2019-05-20,1760
2019-05-21,1760
2019-05-22,1760
2019-05-23,1760
2019-05-24,1760
2019-05-25,1714
2019-05-26,1714
2019-05-27,1714
2019-05-28,1714
2019-05-29,1714
2019-05-30,1714
2019-05-31,1791
2019-06-01,1791
2019-06-02,1791
2019-06-03,1791
2019-06-04,1791
2019-06-05,1791
2019-06-06,1842
2019-06-07,1842
2019-06-08,1842
2019-06-09,1842
2019-06-10,1842
2019-06-11,1842
2019-06-12,1842
2019-06-13,1759
2019-06-14,1759
2019-06-15,1759
2019-06-16,1759
2019-06-17,1759
2019-06-18,1759
2019-06-19,1759
2019-06-20,1811
2019-06-21,1811
2019-06-22,1811
2019-06-23,1811
2019-06-24,1811
2019-06-25,1811
2019-06-26,1811
2019-06-27,1802
2019-06-28,1802
2019-06-29,1802
2019-06-30,1802
2019-07-01,1802
2019-07-02,1802
2019-07-03,1802
2019-07-04,1713
2019-07-05,1713
2019-07-06,1713
2019-07-07,1713
2019-07-08,1713
2019-07-09,1713
2019-07-10,1713
2019-07-11,1627
2019-07-12,1627
2019-07-13,1627
2019-07-14,1627
2019-07-15,1627
2019-07-16,1627
2019-07-17,1627
2019-07-18,1602
2019-07-19,1602
2019-07-20,1602
2019-07-21,1602
2019-07-22,1602
2019-07-23,1602
2019-07-24,1602
2019-07-25,1602
2019-07-26,1602
2019-07-27,1646
2019-07-28,1646
2019-07-29,1646
2019-07-30,1646
2019-07-31,1646
2019-08-01,1646
2019-08-02,1646
2019-08-03,1646
2019-08-04,1655
2019-08-05,1655
2019-08-06,1655
2019-08-07,1655
2019-08-08,1655
2019-08-09,1655
2019-08-10,1655
2019-08-11,1655
2019-08-12,1691
2019-08-13,1691
2019-08-14,1691
2019-08-15,1691
2019-08-16,1691
2019-08-17,1691
2019-08-18,1691
2019-08-19,1668
2019-08-20,1668
2019-08-21,1668
2019-08-22,1668
2019-08-23,1668
2019-08-24,1668
2019-08-24,1668
2019-08-25,1668
2019-08-25,1668
2019-08-26,1668
2019-08-26,1668
2019-08-27,1625
2019-08-27,1625
2019-08-28,1625
2019-08-29,1625
2019-08-30,1625
2019-08-31,1625
2019-09-01,1625
2019-09-02,1625
2019-09-03,1634
2019-09-04,1634
2019-09-05,1634
2019-09-06,1634
2019-09-07,1634
2019-09-08,1634
2019-09-09,1634
2019-09-10,1634
2019-09-11,1686
2019-09-12,1686
2019-09-13,1686
2019-09-14,1686
2019-09-15,1686
2019-09-16,1686
2019-09-17,1686
2019-09-18,1709
2019-09-19,1709
2019-09-20,1709
2019-09-21,1709
2019-09-22,1709
2019-09-23,1709
2019-09-24,1709
2019-09-25,1709
2019-09-26,1709
2019-09-27,1665
2019-09-28,1665
2019-09-29,1665
2019-09-30,1665
2019-10-01,1665
2019-10-02,1665
2019-10-03,1665
2019-10-04,1665
2019-10-05,1671
2019-10-06,1671
2019-10-07,1671
2019-10-08,1671
2019-10-09,1671
2019-10-10,1671
2019-10-11,1671
2019-10-12,1651
2019-10-13,1651
2019-10-14,1651
2019-10-15,1651
2019-10-16,1651
2019-10-17,1651
2019-10-18,1651
2019-10-19,1651
2019-10-20,1632
2019-10-21,1632
2019-10-22,1632
2019-10-23,1632
2019-10-24,1632
2019-10-25,1632
2019-10-26,1632
2019-10-27,1632
2019-10-28,1640
2019-10-29,1640
2019-10-30,1640
2019-10-31,1640
2019-11-01,1640
2019-11-02,1640
2019-11-03,1640
2019-11-04,1640
2019-11-05,1640
2019-11-06,1661
2019-11-07,1661
2019-11-08,1661
2019-11-09,1661
2019-11-10,1661
2019-11-11,1661
2019-11-12,1661
2019-11-13,1661
2019-11-14,1721
2019-11-15,1721
2019-11-16,1721
2019-11-17,1721
2019-11-18,1721
2019-11-19,1721
2019-11-20,1721
2019-11-21,1721
2019-11-22,1721
2019-11-23,1788
2019-11-24,1788
2019-11-25,1788
2019-11-26,1788
2019-11-27,1788
2019-11-28,1788
2019-11-29,1788
2019-11-30,1788
2019-12-01,1872
2019-12-02,1872
2019-12-03,1872
2019-12-04,1872
2019-12-05,1872
2019-12-06,1872
2019-12-07,1872
2019-12-08,1872
2019-12-09,1929
2019-12-10,1929
2019-12-11,1929
2019-12-12,1929
2019-12-13,1929
2019-12-14,1929
2019-12-15,1929
2019-12-16,1929
2019-12-17,1907
2019-12-18,1907
2019-12-19,1907
2019-12-20,1907
2019-12-21,1907
2019-12-22,1907
2019-12-23,1907
2019-12-24,1907
2019-12-25,1886
2019-12-26,1886
2019-12-27,1886
2019-12-28,1886
2019-12-29,1886
2019-12-30,1886
2019-12-31,1886
2020-01-01,1942
2020-01-02,1942
2020-01-03,1942
2020-01-04,1942
2020-01-05,1942
2020-01-06,1942
2020-01-07,2026
2020-01-08,2026
2020-01-09,2026
2020-01-10,2026
2020-01-11,2026
2020-01-12,2026
2020-01-13,2026
2020-01-14,2026
2020-01-15,2067
2020-01-16,2067
2020-01-17,2067
2020-01-18,2067
2020-01-19,2067
2020-01-20,2067
2020-01-21,2040
2020-01-22,2040
2020-01-23,2040
2020-01-24,2040
2020-01-25,2040
2020-01-26,2040
2020-01-27,2079
2020-01-28,2079
2020-01-29,2079
2020-01-30,2079
2020-01-31,2079
2020-02-01,2079
2020-02-02,1976
2020-02-03,1976
2020-02-04,1976
2020-02-05,1976
2020-02-06,1976
2020-02-07,1976
2020-02-08,1976
2020-02-09,1962
2020-02-10,1962
2020-02-11,1962
2020-02-12,1962
2020-02-13,1962
2020-02-14,1962
2020-02-15,1962
2020-02-16,1892
2020-02-17,1892
2020-02-18,1892
2020-02-19,1892
2020-02-20,1892
2020-02-21,1892
2020-02-22,1891
2020-02-23,1891
2020-02-24,1891
2020-02-25,1891
2020-02-26,1891
2020-02-27,1891
2020-02-28,1862
2020-02-29,1862
2020-03-01,1862
2020-03-02,1862
2020-03-03,1862
2020-03-04,1862
2020-03-05,1862
2020-03-06,1825
2020-03-07,1825
2020-03-08,1825
2020-03-09,1825
2020-03-10,1825
2020-03-11,1825
2020-03-12,1800
2020-03-13,1800
2020-03-14,1800
2020-03-15,1800
2020-03-16,1800
2020-03-17,1818
2020-03-18,1818
2020-03-19,1818
2020-03-20,1818
2020-03-21,1818
2020-03-22,1861
2020-03-23,1861
2020-03-24,1861
2020-03-25,1861
2020-03-26,1860
2020-03-27,1860
2020-03-28,1860
2020-03-29,1860
2020-03-30,1939
2020-03-31,1939
2020-04-01,1939
2020-04-02,1939
2020-04-03,2019
2020-04-04,2019
2020-04-05,2019
2020-04-06,2088
2020-04-07,2088
2020-04-08,2088
2020-04-09,2088
2020-04-10,2151
2020-04-11,2151
2020-04-12,2151
2020-04-13,2151
2020-04-14,2166
2020-04-15,2166
2020-04-16,2166
2020-04-17,2166
2020-04-18,2090
2020-04-19,2090
2020-04-20,2090
2020-04-21,2090
2020-04-22,2040
2020-04-23,2040
2020-04-24,2040
2020-04-25,2040
2020-04-26,2032
2020-04-27,2032
2020-04-28,2032
2020-04-29,2073
2020-04-30,2073
2020-05-01,2073
2020-05-02,2073
2020-05-03,1981
2020-05-04,1981
2020-05-05,1981
2020-05-06,1981
2020-05-07,1889
2020-05-08,1889
