date_obj,Adamant%20spear price
2017-02-02,1020
2017-02-03,1020
2017-02-04,1013
2017-02-05,1013
2017-02-06,1013
2017-02-07,1032
2017-02-08,1032
2017-02-09,1032
2017-02-10,1036
2017-02-11,1036
2017-02-12,1036
2017-02-13,1036
2017-02-14,1036
2017-02-15,1033
2017-02-16,1033
2017-02-17,1019
2017-02-18,1019
2017-02-19,1021
2017-02-20,1021
2017-02-21,1025
2017-02-22,1025
2017-02-23,1025
2017-02-24,1027
2017-02-25,1027
2017-02-26,1027
2017-02-27,1027
2017-02-28,1025
2017-03-01,1025
2017-03-02,1025
2017-03-03,1025
2017-03-04,1038
2017-03-05,1038
2017-03-06,1044
2017-03-07,1044
2017-03-08,1044
2017-03-09,1033
2017-03-10,1033
2017-03-11,1022
2017-03-12,1022
2017-03-13,1030
2017-03-14,1030
2017-03-15,1026
2017-03-16,1026
2017-03-17,1052
2017-03-18,1052
2017-03-19,1056
2017-03-20,1056
2017-03-21,1052
2017-03-22,1052
2017-03-23,1051
2017-03-24,1051
2017-03-25,1060
2017-03-26,1060
2017-03-27,1060
2017-03-28,1060
2017-03-29,1102
2017-03-30,1102
2017-03-31,1124
2017-04-01,1124
2017-04-02,1124
2017-04-03,1092
2017-04-04,1092
2017-04-05,1092
2017-04-12,1029
2017-04-13,1040
2017-04-14,1040
2017-04-15,1070
2017-04-16,1070
2017-04-17,1073
2017-04-18,1073
2017-04-19,1073
2017-04-20,1073
2017-04-21,1073
2017-04-22,1073
2017-04-23,1057
2017-04-24,1057
2017-04-25,1081
2017-04-26,1081
2017-04-27,1081
2017-04-28,1078
2017-04-29,1078
2017-04-30,1070
2017-05-01,1070
2017-05-02,1079
2017-05-03,1079
2017-05-04,1077
2017-05-05,1077
2017-05-06,1077
2017-05-07,1077
2017-05-08,1118
2017-05-09,1118
2017-05-10,1075
2017-05-11,1075
2017-05-12,1057
2017-05-13,1057
2017-05-14,1072
2017-05-15,1072
2017-05-16,1073
2017-05-17,1073
2017-05-18,1036
2017-05-19,1036
2017-05-20,1029
2017-05-21,1029
2017-05-22,1029
2017-05-23,1073
2017-05-24,1073
2017-05-25,1073
2017-05-26,1056
2017-05-27,1056
2017-05-28,1056
2017-05-29,1023
2017-05-30,1023
2017-05-31,1030
2017-06-01,1030
2017-06-02,1013
2017-06-03,1013
2017-06-04,1019
2017-06-05,1019
2017-06-06,1001
2017-06-07,1001
2017-06-08,1001
2017-06-09,1033
2017-06-10,1033
2017-06-11,1040
2017-06-12,1040
2017-06-13,1054
2017-06-14,1054
2017-06-15,1054
2017-06-16,1044
2017-06-17,1044
2017-06-18,1052
2017-06-19,1052
2017-06-20,1052
2017-06-21,1052
2017-06-22,1052
2017-06-23,1063
2017-06-24,1063
2017-06-25,1063
2017-06-26,1042
2017-06-27,1042
2017-06-28,1040
2017-06-29,1040
2017-06-30,1017
2017-07-01,1017
2017-07-02,1017
2017-07-03,1024
2017-07-04,1024
2017-07-05,1024
2017-07-06,1041
2017-07-07,1041
2017-07-08,1041
2017-07-09,1037
2017-07-13,1043
2017-07-14,1044
2017-07-15,1044
2017-07-16,1044
2017-07-17,1040
2017-07-18,1040
2017-07-19,1040
2017-07-20,1028
2017-07-21,1028
2017-07-22,1043
2017-07-23,1043
2017-07-24,1045
2017-07-25,1045
2017-07-26,1034
2017-07-27,1034
2017-07-28,1046
2017-07-29,1046
2017-07-30,1047
2017-07-31,1047
2017-08-01,1047
2017-08-02,1039
2017-08-03,1039
2017-08-04,1039
2017-08-05,1042
2017-08-06,1042
2017-08-07,1037
2017-08-08,1037
2017-08-09,1042
2017-08-10,1042
2017-08-11,1066
2017-08-12,1066
2017-08-13,1066
2017-08-14,1034
2017-08-15,1034
2017-08-16,1043
2017-08-17,1043
2017-08-18,1050
2017-08-19,1050
2017-08-20,1022
2017-08-21,1022
2017-08-22,1032
2017-08-23,1032
2017-08-24,1032
2017-08-25,1040
2017-08-26,1040
2017-08-27,1019
2017-08-28,1019
2017-08-29,1019
2017-08-30,1034
2017-08-31,1034
2017-09-01,1034
2017-09-02,1042
2017-09-03,1042
2017-09-04,1042
2017-09-05,1036
2017-09-06,1036
2017-09-07,1057
2017-09-08,1057
2017-09-09,1051
2017-09-10,1051
2017-09-11,1062
2017-09-12,1062
2017-09-13,1062
2017-09-14,1058
2017-09-15,1058
2017-09-16,1058
2017-09-17,1059
2017-09-18,1059
2017-09-19,1059
2017-09-20,1112
2017-09-21,1112
2017-09-22,1067
2017-09-23,1067
2017-09-24,1067
2017-09-25,1059
2017-09-26,1059
2017-09-27,1059
2017-09-28,1050
2017-09-29,1050
2017-09-30,1050
2017-10-01,1064
2017-10-02,1064
2017-10-03,1064
2017-10-04,1054
2017-10-05,1054
2017-10-06,1035
2017-10-07,1035
2017-10-08,1035
2017-10-09,1033
2017-10-10,1033
2017-10-11,1033
2017-10-12,1023
2017-10-13,1023
2017-10-14,1030
2017-10-15,1030
2017-10-16,1030
2017-10-17,1027
2017-10-18,1027
2017-10-19,1035
2017-10-20,1035
2017-10-21,1035
2017-10-22,1023
2017-10-23,1023
2017-10-24,1023
2017-10-25,1014
2017-10-26,1014
2017-10-27,1014
2017-10-28,1002
2017-10-29,1002
2017-10-30,985
2017-10-31,985
2017-11-01,985
2017-11-02,1007
2017-11-03,1007
2017-11-04,1039
2017-11-05,1039
2017-11-06,1039
2017-11-07,1041
2017-11-08,1041
2017-11-09,1036
2017-11-10,1036
2017-11-11,1036
2017-11-12,1020
2017-11-13,1020
2017-11-14,1020
2017-11-15,1040
2017-11-16,1040
2017-11-17,1030
2017-11-18,1030
2017-11-19,1030
2017-11-20,1059
2017-11-21,1059
2017-11-22,1059
2017-11-23,1030
2017-11-24,1030
2017-11-25,1036
2017-11-26,1036
2017-11-27,1036
2017-11-28,1035
2017-11-29,1035
2017-11-30,1035
2017-12-01,1023
2017-12-02,1023
2017-12-03,1037
2017-12-04,1037
2017-12-05,1043
2017-12-06,1043
2017-12-07,1043
2017-12-08,1019
2017-12-09,1019
2017-12-10,1031
2017-12-11,1031
2017-12-12,1034
2017-12-13,1034
2017-12-14,1034
2017-12-15,1038
2017-12-16,1038
2017-12-17,1038
2017-12-18,1046
2017-12-19,1046
2017-12-20,1046
2017-12-21,1041
2017-12-22,1041
2017-12-23,1041
2017-12-24,1028
2017-12-25,1028
2017-12-26,1028
2017-12-27,1022
2017-12-28,1022
2017-12-29,1022
2017-12-30,1012
2017-12-31,1012
2018-01-01,1020
2018-01-02,1020
2018-01-03,1030
2018-01-04,1030
2018-01-05,1025
2018-01-06,1025
2018-01-07,1027
2018-01-08,1027
2018-01-09,1034
2018-01-10,1034
2018-01-11,1038
2018-01-12,1038
2018-01-13,1036
2018-01-14,1036
2018-01-15,1025
2018-01-16,1025
2018-01-17,1038
2018-01-18,1038
2018-01-19,1053
2018-01-20,1053
2018-01-21,1053
2018-01-22,1053
2018-01-23,1059
2018-01-24,1035
2018-01-25,1035
2018-01-26,1032
2018-01-27,1032
2018-01-28,1040
2018-01-29,1017
2018-01-30,1017
2018-01-31,1030
2018-02-01,1003
2018-02-02,1025
2018-02-03,1030
2018-02-04,1036
2018-02-05,1037
2018-02-06,1015
2018-02-07,1028
2018-02-08,1028
2018-02-09,1049
2018-02-10,1049
2018-02-11,1021
2018-02-12,1011
2018-02-13,1014
2018-02-14,1019
2018-02-15,1028
2018-02-16,1041
2018-02-17,1033
2018-02-18,1043
2018-02-19,1049
2018-02-20,1020
2018-02-21,1025
2018-02-22,1025
2018-02-23,1039
2018-02-24,1039
2018-02-25,1053
2018-02-26,1061
2018-02-27,1033
2018-02-28,1033
2018-03-01,1047
2018-03-02,1045
2018-03-03,1043
2018-03-04,1043
2018-03-05,1047
2018-03-06,1038
2018-03-07,1078
2018-03-08,1115
2018-03-09,1103
2018-03-10,1061
2018-03-11,1045
2018-03-12,1037
2018-03-13,1037
2018-03-14,1058
2018-03-15,1058
2018-03-16,1065
2018-03-17,1049
2018-03-18,1020
2018-03-19,1020
2018-03-20,1032
2018-03-21,1032
2018-03-22,1043
2018-03-23,1054
2018-03-24,1046
2018-03-25,1045
2018-03-26,1045
2018-03-27,1045
2018-03-28,1045
2018-03-29,1045
2018-03-30,1045
2018-03-31,1046
2018-04-01,1046
2018-04-02,1047
2018-04-03,1041
2018-04-04,1042
2018-04-05,1042
2018-04-06,1057
2018-04-07,1057
2018-04-08,1068
2018-04-09,1053
2018-04-10,1053
2018-04-11,1059
2018-04-12,1049
2018-04-13,1049
2018-04-14,1052
2018-04-15,1059
2018-04-16,1059
2018-04-17,1036
2018-04-18,1036
2018-04-19,1036
2018-04-20,1046
2018-04-21,1045
2018-04-22,1045
2018-04-23,1061
2018-04-24,1061
2018-04-25,1037
2018-04-26,1037
2018-04-27,1010
2018-04-28,1020
2018-04-29,1015
2018-04-30,1036
2018-05-01,1050
2018-05-02,1050
2018-05-03,1064
2018-05-04,1047
2018-05-05,1069
2018-05-06,1069
2018-05-07,1051
2018-05-08,1051
2018-05-09,1037
2018-05-10,1013
2018-05-11,1023
2018-05-12,1027
2018-05-13,1027
2018-05-14,1049
2018-05-15,1049
2018-05-16,1064
2018-05-17,1064
2018-05-18,1024
2018-05-19,1019
2018-05-20,1019
2018-05-21,1027
2018-05-22,1027
2018-05-23,1040
2018-05-24,1040
2018-05-25,1032
2018-05-26,1018
2018-05-27,1018
2018-05-28,1046
2018-05-29,1054
2018-05-30,1054
2018-05-31,1060
2018-06-01,1060
2018-06-02,1077
2018-06-03,1077
2018-06-04,1056
2018-06-05,1065
2018-06-06,1071
2018-06-07,1071
2018-06-08,1053
2018-06-09,1053
2018-06-10,1035
2018-06-11,1016
2018-06-12,1028
2018-06-13,1026
2018-06-14,1035
2018-06-15,1035
2018-06-16,1051
2018-06-17,1040
2018-06-18,1043
2018-06-19,1049
2018-06-20,1049
2018-06-21,1051
2018-06-22,1049
2018-06-23,1049
2018-06-24,1036
2018-06-25,1047
2018-06-26,1047
2018-06-27,1047
2018-06-28,1029
2018-06-29,1047
2018-06-30,1047
2018-07-01,1049
2018-07-02,1049
2018-07-03,1053
2018-07-04,1053
2018-07-05,1056
2018-07-06,1057
2018-07-07,1057
2018-07-08,1049
2018-07-09,1023
2018-07-10,1031
2018-07-11,1060
2018-07-12,1025
2018-07-13,1004
2018-07-14,988
2018-07-15,988
2018-07-16,1006
2018-07-17,1056
2018-07-18,1056
2018-07-19,1098
2018-07-20,1050
2018-07-21,1091
2018-07-22,1065
2018-07-23,1054
2018-07-24,1056
2018-07-25,1059
2018-07-26,1060
2018-07-27,1072
2018-07-28,1072
2018-07-29,1126
2018-07-30,1126
2018-07-31,1183
2018-08-01,1183
2018-08-02,1216
2018-08-03,1216
2018-08-04,1249
2018-08-05,1222
2018-08-06,1160
2018-08-07,1102
2018-08-08,1063
2018-08-09,1063
2018-08-10,1031
2018-08-11,1031
2018-08-12,1039
2018-08-14,1036
2018-08-16,1051
2018-08-17,1055
2018-08-18,1055
2018-08-19,1039
2018-08-20,1037
2018-08-21,1037
2018-08-22,1040
2018-08-23,1040
2018-08-24,1053
2018-08-25,1058
2018-08-26,1058
2018-08-27,1054
2018-08-28,1037
2018-08-29,1045
2018-08-30,1058
2018-08-31,1061
2018-09-01,1018
2018-09-02,1018
2018-09-03,1011
2018-09-04,1033
2018-09-05,1026
2018-09-06,1026
2018-09-07,1027
2018-09-08,1031
2018-09-09,1031
2018-09-10,1025
2018-09-11,1025
2018-09-12,1025
2018-09-13,1042
2018-09-14,1047
2018-09-15,1042
2018-09-16,1042
2018-09-17,1032
2018-09-18,1007
2018-09-19,1007
2018-09-20,1009
2018-09-21,1009
2018-09-22,1005
2018-09-23,1020
2018-09-24,1013
2018-09-25,1013
2018-09-26,1006
2018-09-27,1014
2018-09-28,1010
2018-09-29,1010
2018-09-30,1034
2018-10-01,1023
2018-10-02,1025
2018-10-03,1028
2018-10-04,1028
2018-10-05,992
2018-10-06,1001
2018-10-07,1001
2018-10-08,1003
2018-10-09,1006
2018-10-10,1009
2018-10-11,1014
2018-10-12,1014
2018-10-13,1024
2018-10-14,1027
2018-10-15,1013
2018-10-16,1010
2018-10-17,1013
2018-10-18,1049
2018-10-19,1055
2018-10-20,1055
2018-10-21,1026
2018-10-22,1015
2018-10-23,1015
2018-10-24,1031
2018-10-25,1045
2018-10-26,1045
2018-10-27,1042
2018-10-28,1033
2018-10-29,1033
2018-10-30,1022
2018-10-31,1039
2018-11-01,1040
2018-11-03,1006
2018-11-04,1023
2018-11-05,1036
2018-11-06,1057
2018-11-07,1076
2018-11-08,1112
2018-11-09,1094
2018-11-10,1084
2018-11-11,1112
2018-11-12,1068
2018-11-13,1031
2018-11-14,1053
2018-11-15,1069
2018-11-16,1064
2018-11-17,1073
2018-11-18,1076
2018-11-19,1067
2018-11-20,1073
2018-11-21,1054
2018-11-22,1018
2018-11-23,987
2018-11-24,983
2018-11-25,984
2018-11-26,1002
2018-11-27,1004
2018-11-28,1003
2018-11-29,1004
2018-12-01,1013
2018-12-02,1015
2018-12-03,1015
2018-12-04,1014
2018-12-05,1025
2018-12-07,1026
2018-12-09,995
2018-12-10,992
2018-12-11,1001
2018-12-12,1004
2018-12-13,1007
2018-12-14,1013
2018-12-15,998
2018-12-16,1011
2018-12-17,1017
2018-12-18,1007
2018-12-19,1009
2018-12-20,1022
2018-12-21,1028
2018-12-22,1030
2018-12-23,1041
2018-12-24,1035
2018-12-25,1040
2018-12-26,1084
2018-12-27,1050
2018-12-28,1046
2018-12-29,1059
2018-12-30,1112
2018-12-31,1078
2019-01-01,1032
2019-01-02,998
2019-01-03,987
2019-01-04,1000
2019-01-05,987
2019-01-06,1001
2019-01-08,986
2019-01-10,1008
2019-01-11,1001
2019-01-12,1008
2019-01-13,991
2019-01-14,1000
2019-01-15,1000
2019-01-16,1003
2019-01-17,1007
2019-01-18,1005
2019-01-19,1007
2019-01-20,1021
2019-01-21,1009
2019-01-22,1003
2019-01-23,992
2019-01-24,997
2019-01-25,1004
2019-01-26,1009
2019-01-27,1011
2019-01-28,1007
2019-01-29,1020
2019-01-30,1026
2019-01-31,1024
2019-02-01,1023
2019-02-02,1022
2019-02-03,1035
2019-02-04,1047
2019-02-05,1024
2019-02-06,1010
2019-02-07,1010
2019-02-08,1035
2019-02-09,1035
2019-02-10,1041
2019-02-11,1029
2019-02-12,1008
2019-02-13,1016
2019-02-14,1021
2019-02-15,1029
2019-02-16,1037
2019-02-17,1020
2019-02-18,1027
2019-02-19,1048
2019-02-20,1042
2019-02-21,1046
2019-02-22,1048
2019-02-23,1053
2019-02-24,1018
2019-02-25,1042
2019-02-26,1057
2019-02-27,1044
2019-02-28,1040
2019-03-01,1035
2019-03-02,1034
2019-03-03,1038
2019-03-04,1049
2019-03-05,1042
2019-03-06,1061
2019-03-07,1054
2019-03-08,1054
2019-03-09,1058
2019-03-10,1055
2019-03-11,1054
2019-03-12,1062
2019-03-13,1058
2019-03-14,1049
2019-03-15,1044
2019-03-16,1055
2019-03-17,1054
