date_obj,Blue%20spiky%20vambraces price
2019-03-20,2354
2019-03-21,2354
2019-03-22,2354
2019-03-23,2309
2019-03-24,2309
2019-03-25,2309
2019-03-26,2302
2019-03-27,2302
2019-03-28,2302
2019-03-29,2285
2019-03-30,2285
2019-03-31,2285
2019-04-01,2342
2019-04-02,2342
2019-04-03,2342
2019-04-04,2331
2019-04-05,2331
2019-04-06,2331
2019-04-07,2350
2019-04-08,2350
2019-04-09,2350
2019-04-10,2416
2019-04-11,2416
2019-04-12,2485
2019-04-13,2485
2019-04-14,2447
2019-04-15,2447
2019-04-16,2447
2019-04-17,2447
2019-04-18,2479
2019-04-19,2479
2019-04-20,2479
2019-04-21,2509
2019-04-22,2509
2019-04-23,2509
2019-04-24,2517
2019-04-25,2517
2019-04-26,2492
2019-04-27,2492
2019-04-28,2492
2019-04-29,2492
2019-04-30,2457
2019-05-01,2457
2019-05-02,2457
2019-05-03,2457
2019-05-04,2466
2019-05-05,2466
2019-05-06,2466
2019-05-07,2430
2019-05-08,2430
2019-05-09,2430
2019-05-10,2456
2019-05-11,2456
2019-05-12,2456
2019-05-13,2571
2019-05-14,2571
2019-05-15,2571
2019-05-16,2641
2019-05-17,2641
2019-05-18,2641
2019-05-19,2685
2019-05-20,2685
2019-05-21,2685
2019-05-22,2637
2019-05-23,2637
2019-05-24,2637
2019-05-25,2556
2019-05-26,2556
2019-05-27,2556
2019-05-28,2640
2019-05-29,2640
2019-05-30,2640
2019-05-31,2699
2019-06-01,2699
2019-06-02,2699
2019-06-03,2739
2019-06-04,2739
2019-06-05,2739
2019-06-06,2757
2019-06-07,2757
2019-06-08,2757
2019-06-09,2686
2019-06-10,2686
2019-06-11,2686
2019-06-12,2689
2019-06-13,2689
2019-06-14,2689
2019-06-15,2689
2019-06-16,2650
2019-06-17,2650
2019-06-18,2650
2019-06-19,2650
2019-06-20,2557
2019-06-21,2557
2019-06-22,2557
2019-06-23,2454
2019-06-24,2454
2019-06-25,2454
2019-06-26,2454
2019-06-27,2495
2019-06-28,2495
2019-06-29,2495
2019-06-30,2528
2019-07-01,2528
2019-07-02,2528
2019-07-03,2536
2019-07-04,2536
2019-07-05,2536
2019-07-06,2497
2019-07-07,2497
2019-07-08,2497
2019-07-09,2451
2019-07-10,2451
2019-07-11,2451
2019-07-12,2406
2019-07-13,2406
2019-07-14,2406
2019-07-15,2406
2019-07-16,2358
2019-07-17,2358
2019-07-18,2358
2019-07-19,2358
2019-07-20,2299
2019-07-21,2299
2019-07-22,2299
2019-07-23,2250
2019-07-24,2250
2019-07-25,2250
2019-07-26,2250
2019-07-27,2200
2019-07-28,2200
2019-07-29,2200
2019-07-30,2106
2019-07-31,2106
2019-08-01,2106
2019-08-02,2106
2019-08-03,2000
2019-08-04,2000
2019-08-05,2000
2019-08-06,2000
2019-08-07,1943
2019-08-08,1943
2019-08-09,1943
2019-08-10,1938
2019-08-11,1938
2019-08-12,1938
2019-08-13,1938
2019-08-14,1934
2019-08-15,1934
2019-08-16,1934
2019-08-17,1934
2019-08-18,1961
2019-08-19,1961
2019-08-20,1961
2019-08-21,1961
2019-08-22,2002
2019-08-23,2002
2019-08-24,2002
2019-08-24,2002
2019-08-25,2002
2019-08-25,2002
2019-08-26,2019
2019-08-27,2019
2019-08-27,2019
2019-08-28,2019
2019-08-29,2019
2019-08-30,2054
2019-08-31,2054
2019-09-01,2054
2019-09-02,2054
2019-09-03,2092
2019-09-04,2092
2019-09-05,2092
2019-09-06,2092
2019-09-07,2150
2019-09-08,2150
2019-09-09,2150
2019-09-10,2150
2019-09-11,2150
2019-09-12,2181
2019-09-13,2181
2019-09-14,2181
2019-09-15,2181
2019-09-16,2181
2019-09-17,2199
2019-09-18,2199
2019-09-19,2199
2019-09-20,2199
2019-09-21,2199
2019-09-22,2191
2019-09-23,2191
2019-09-24,2191
2019-09-25,2191
2019-09-26,2191
2019-09-27,2248
2019-09-28,2248
2019-09-29,2248
2019-09-30,2248
2019-10-01,2248
2019-10-02,2248
2019-10-03,2245
2019-10-04,2245
2019-10-05,2245
2019-10-06,2245
2019-10-07,2179
2019-10-08,2179
2019-10-09,2179
2019-10-10,2179
2019-10-11,2179
2019-10-12,2169
2019-10-13,2169
2019-10-14,2169
2019-10-15,2169
2019-10-16,2230
2019-10-17,2230
2019-10-18,2230
2019-10-19,2230
2019-10-20,2230
2019-10-21,2230
2019-10-22,2255
2019-10-23,2255
2019-10-24,2255
2019-10-25,2255
2019-10-26,2301
2019-10-27,2301
2019-10-28,2301
2019-10-29,2301
2019-10-30,2301
2019-10-31,2301
2019-11-01,2342
2019-11-02,2342
2019-11-03,2342
2019-11-04,2342
2019-11-05,2342
2019-11-06,2394
2019-11-07,2394
2019-11-08,2394
2019-11-09,2394
2019-11-10,2394
2019-11-11,2337
2019-11-12,2337
2019-11-13,2337
2019-11-14,2337
2019-11-15,2337
2019-11-16,2222
2019-11-17,2222
2019-11-18,2222
2019-11-19,2222
2019-11-20,2222
2019-11-21,2116
2019-11-22,2116
2019-11-23,2116
2019-11-24,2116
2019-11-25,2016
2019-11-26,2016
2019-11-27,2016
2019-11-28,2016
2019-11-29,2016
2019-11-30,1934
2019-12-01,1934
2019-12-02,1934
2019-12-03,1934
2019-12-04,1909
2019-12-05,1909
2019-12-06,1909
2019-12-07,1909
2019-12-08,1909
2019-12-09,1854
2019-12-10,1854
2019-12-11,1854
2019-12-12,1854
2019-12-13,1854
2019-12-14,1827
2019-12-15,1827
2019-12-16,1827
2019-12-17,1827
2019-12-18,1827
2019-12-19,1808
2019-12-20,1808
2019-12-21,1808
2019-12-22,1808
2019-12-23,1808
2019-12-24,1777
2019-12-25,1777
2019-12-26,1777
2019-12-27,1777
2019-12-28,1770
2019-12-29,1770
2019-12-30,1770
2019-12-31,1770
2020-01-01,1770
2020-01-02,1724
2020-01-03,1724
2020-01-04,1724
2020-01-05,1724
2020-01-06,1724
2020-01-07,1751
2020-01-08,1751
2020-01-09,1751
2020-01-10,1751
2020-01-11,1751
2020-01-12,1801
2020-01-13,1801
2020-01-14,1801
2020-01-15,1801
2020-01-16,1801
2020-01-17,1861
2020-01-18,1861
2020-01-19,1861
2020-01-20,1861
2020-01-21,1861
2020-01-22,1930
2020-01-23,1930
2020-01-24,1930
2020-01-25,1930
2020-01-26,1930
2020-01-27,1973
2020-01-28,1973
2020-01-29,1973
2020-01-30,1973
2020-01-31,1973
2020-02-01,2055
2020-02-02,2055
2020-02-03,2055
2020-02-04,2055
2020-02-05,2047
2020-02-06,2047
2020-02-07,2047
2020-02-08,2047
2020-02-09,1986
2020-02-10,1986
2020-02-11,1986
2020-02-12,1907
2020-02-13,1907
2020-02-14,1907
2020-02-15,1907
2020-02-16,1907
2020-02-17,1845
2020-02-18,1845
2020-02-19,1845
2020-02-20,1771
2020-02-21,1771
2020-02-22,1771
2020-02-23,1771
2020-02-24,1737
2020-02-25,1737
2020-02-26,1737
2020-02-27,1737
2020-02-28,1653
2020-02-29,1653
2020-03-01,1653
2020-03-02,1653
2020-03-03,1655
2020-03-04,1655
2020-03-05,1655
2020-03-06,1655
2020-03-07,1655
2020-03-08,1701
2020-03-09,1701
2020-03-10,1701
2020-03-11,1701
2020-03-12,1671
2020-03-13,1671
2020-03-14,1671
2020-03-15,1671
2020-03-16,1677
2020-03-17,1677
2020-03-18,1677
2020-03-19,1677
2020-03-20,1709
2020-03-21,1709
2020-03-22,1709
2020-03-23,1709
2020-03-24,1766
2020-03-25,1766
2020-03-26,1766
2020-03-27,1833
2020-03-28,1833
2020-03-29,1821
2020-03-30,1821
2020-03-31,1821
2020-04-01,1800
2020-04-02,1800
2020-04-03,1800
2020-04-04,1832
2020-04-05,1832
2020-04-06,1832
2020-04-07,1868
2020-04-08,1868
2020-04-09,1868
2020-04-10,1956
2020-04-11,1956
2020-04-12,1956
2020-04-13,2020
2020-04-14,2020
2020-04-15,2020
2020-04-16,2067
2020-04-17,2067
2020-04-18,2067
2020-04-19,2075
2020-04-20,2075
2020-04-21,2075
2020-04-22,2012
2020-04-23,2012
2020-04-24,2012
2020-04-25,2013
2020-04-26,2013
2020-04-27,2036
2020-04-28,2036
2020-04-29,2036
2020-04-30,1995
2020-05-01,1995
2020-05-02,1995
2020-05-03,2058
2020-05-04,2058
2020-05-05,2058
2020-05-06,2118
2020-05-07,2118
2020-05-08,2118
2020-05-09,2149
2020-05-10,2149
2020-05-11,2149
2020-05-12,2157
2020-05-13,2157
