date_obj,Impling%20jar price
2015-08-25,195
2015-08-26,195
2015-08-27,205
2015-08-28,205
2015-08-29,216
2015-08-30,216
2015-08-31,216
2015-09-01,227
2015-09-02,227
2015-09-03,227
2015-09-04,239
2015-09-05,239
2015-09-06,239
2015-09-07,239
2015-09-08,251
2015-09-09,251
2015-09-10,251
2015-09-11,264
2015-09-12,264
2015-09-13,264
2015-09-14,278
2015-09-15,278
2015-09-16,278
2015-09-17,292
2015-09-18,292
2015-09-19,292
2015-09-20,292
2015-09-21,307
2015-09-22,307
2015-09-23,307
2015-09-24,323
2015-09-25,323
2015-09-27,323
2015-09-28,340
2015-09-29,340
2015-09-30,340
2015-10-05,373
2015-10-06,373
2015-10-07,373
2015-10-08,391
2015-10-09,391
2015-10-10,391
2015-10-11,411
2015-10-12,411
2015-10-13,411
2015-10-14,411
2015-10-15,432
2015-10-16,432
2015-10-17,432
2015-10-18,432
2015-10-19,454
2015-10-20,454
2015-10-22,454
2015-10-23,477
2015-10-24,477
2015-10-25,477
2015-10-26,501
2015-10-27,501
2015-10-29,501
2015-10-30,526
2015-10-31,526
2015-11-01,526
2015-11-02,526
2015-11-03,553
2015-11-04,553
2015-11-05,553
2015-11-06,553
2015-11-07,581
2015-11-08,581
2015-11-09,581
2015-11-10,581
2015-11-11,611
2015-11-12,611
2015-11-13,611
2015-11-14,611
2015-11-15,642
2015-11-16,642
2015-11-17,642
2015-11-18,642
2015-11-19,675
2015-11-20,675
2015-11-21,675
2015-11-22,675
2015-11-23,705
2015-11-24,705
2015-11-25,705
2015-11-26,732
2015-11-27,732
2015-11-28,732
2015-11-29,768
2015-11-30,768
2015-12-01,768
2015-12-02,803
2015-12-03,803
2015-12-04,803
2015-12-05,803
2015-12-06,829
2015-12-07,829
2015-12-08,829
2015-12-09,871
2015-12-10,871
2015-12-11,871
2015-12-12,902
2015-12-13,902
2015-12-14,902
2015-12-15,918
2015-12-16,918
2015-12-17,918
2015-12-18,951
2015-12-19,951
2015-12-20,951
2015-12-21,956
2015-12-22,956
2015-12-23,956
2015-12-24,913
2015-12-25,913
2015-12-26,913
2015-12-27,870
2015-12-28,870
2015-12-29,870
2015-12-31,848
2016-01-01,848
2016-01-02,848
2016-01-03,881
2016-01-04,881
2016-01-05,924
2016-01-06,924
2016-01-07,924
2016-01-08,966
2016-01-09,966
2016-01-10,966
2016-01-11,1009
2016-01-12,1009
2016-01-13,1009
2016-01-14,1018
2016-01-15,1018
2016-01-16,1018
2016-01-17,1016
2016-01-18,1016
2016-01-19,1016
2016-01-20,1029
2016-01-21,1029
2016-01-22,1029
2016-01-23,1027
2016-01-24,1027
2016-01-25,1016
2016-01-26,1016
2016-01-27,1016
2016-01-28,1019
2016-01-29,1019
2016-01-30,1019
2016-01-31,980
2016-02-01,980
2016-02-02,980
2016-02-03,961
2016-02-04,961
2016-02-05,961
2016-02-06,945
2016-02-07,945
2016-02-08,945
2016-02-09,945
2016-02-10,906
2016-02-11,906
2016-02-12,906
2016-02-13,860
2016-02-14,860
2016-02-15,860
2016-02-16,828
2016-02-17,828
2016-02-18,828
2016-02-19,870
2016-02-20,870
2016-02-21,914
2016-02-22,914
2016-02-23,914
2016-02-24,933
2016-02-25,933
2016-02-26,933
2016-02-27,947
2016-02-28,947
2016-02-29,947
2016-03-01,971
2016-03-02,971
2016-03-03,971
2016-03-04,963
2016-03-05,963
2016-03-06,988
2016-03-07,988
2016-03-08,988
2016-03-09,1016
2016-03-10,1016
2016-03-11,1016
2016-03-12,1042
2016-03-13,1042
2016-03-14,1042
2016-03-15,1078
2016-03-16,1078
2016-03-17,1098
2016-03-18,1098
2016-03-19,1101
2016-03-20,1101
2016-03-22,1153
2016-03-23,1192
2016-03-24,1192
2016-03-25,1252
2016-03-26,1252
2016-03-27,1315
2016-03-28,1315
2016-03-29,1297
2016-03-30,1297
2016-03-31,1297
2016-04-01,1263
2016-04-02,1263
2016-04-03,1213
2016-04-04,1213
2016-04-05,1213
2016-04-06,1187
2016-04-07,1187
2016-04-08,1129
2016-04-09,1129
2016-04-10,1076
2016-04-11,1076
2016-04-12,1076
2016-04-13,1062
2016-04-14,1062
2016-04-15,1091
2016-04-16,1091
2016-04-17,1087
2016-04-18,1087
2016-04-19,1044
2016-04-20,1072
2016-04-21,1126
2016-04-22,1183
2016-04-23,1243
2016-04-24,1305
2016-04-25,1371
2016-04-26,1440
2016-04-27,1490
2016-04-28,1443
2016-04-29,1476
2016-04-30,1485
2016-05-01,1498
2016-05-02,1431
2016-05-03,1359
2016-05-04,1291
2016-05-05,1226
2016-05-06,1226
2016-05-07,1164
2016-05-08,1106
2016-05-09,1050
2016-05-10,1010
2016-05-11,1010
2016-05-12,962
2016-05-13,929
2016-05-14,943
2016-05-15,919
2016-05-16,919
2016-05-17,959
2016-05-18,1005
2016-05-19,1005
2016-05-22,1106
2016-05-23,1162
2016-05-24,1138
2016-05-25,1138
2016-05-26,1118
2016-05-27,1137
2016-05-28,1137
2016-05-29,1092
2016-05-30,1092
2016-05-31,1068
2016-06-01,1066
2016-06-02,1066
2016-06-03,1079
2016-06-04,1063
2016-06-05,1063
2016-06-06,1103
2016-06-07,1103
2016-06-08,1159
2016-06-09,1217
2016-06-10,1268
2016-06-11,1268
2016-06-12,1251
2016-06-13,1251
2016-06-14,1208
2016-06-15,1266
2016-06-16,1330
2016-06-17,1397
2016-06-18,1467
2016-06-19,1541
2016-06-20,1526
2016-06-21,1452
2016-06-22,1382
2016-06-23,1326
2016-06-24,1288
2016-06-25,1237
2016-06-26,1237
2016-06-27,1178
2016-06-28,1119
2016-06-29,1081
2016-06-30,1050
2016-07-01,1079
2016-07-02,1078
2016-07-03,1045
2016-07-04,1045
2016-07-05,1098
2016-07-06,1111
2016-07-07,1149
2016-07-08,1197
2016-07-09,1257
2016-07-10,1320
2016-07-11,1386
2016-07-12,1456
2016-07-13,1529
2016-07-14,1563
2016-07-15,1485
2016-07-16,1416
2016-07-17,1345
2016-07-18,1277
2016-07-23,1082
2016-07-24,1106
2016-07-25,1156
2016-07-26,1214
2016-07-27,1269
2016-07-28,1324
2016-07-29,1345
2016-07-30,1278
2016-07-31,1234
2016-08-01,1175
2016-08-02,1120
2016-08-03,1088
2016-08-04,1103
2016-08-05,1101
2016-08-06,1063
2016-08-07,1024
2016-08-08,1010
2016-08-09,981
2016-08-10,939
2016-08-11,913
2016-08-12,925
2016-08-13,934
2016-08-14,955
2016-08-15,934
2016-08-16,950
2016-08-17,964
2016-08-18,935
2016-08-19,915
2016-08-20,880
2016-08-21,859
2016-08-22,818
2016-08-23,778
2016-08-24,752
2016-08-25,760
2016-08-26,760
2016-08-28,711
2016-08-31,729
2016-09-01,734
2016-09-02,734
2016-09-03,752
2016-09-04,747
2016-09-05,733
2016-09-06,735
2016-09-07,742
2016-09-08,742
2016-09-09,708
2016-09-10,678
2016-09-11,678
2016-09-12,660
2016-09-13,647
2016-09-14,647
2016-09-15,649
2016-09-16,649
2016-09-17,658
2016-09-18,671
2016-09-19,659
2016-09-20,659
2016-09-21,664
2016-09-22,687
2016-09-23,709
2016-09-24,709
2016-09-25,691
2016-09-26,691
2016-09-27,675
2016-09-28,651
2016-09-29,651
2016-09-30,655
2016-10-01,650
2016-10-02,650
2016-10-03,650
2016-10-04,652
2016-10-05,652
2016-10-06,663
2016-10-07,663
2016-10-08,677
2016-10-09,677
2016-10-10,696
2016-10-11,683
2016-10-12,683
2016-10-13,692
2016-10-14,701
2016-10-15,682
2016-10-16,682
2016-10-17,703
2016-10-18,703
2016-10-19,718
2016-10-20,718
2016-10-21,711
2016-10-22,711
2016-10-23,716
2016-10-24,725
2016-10-25,725
2016-10-26,748
2016-10-27,748
2016-10-28,784
2016-10-29,824
2016-10-30,866
2016-10-31,890
2016-11-01,890
2016-11-02,935
2016-11-03,935
2016-11-04,975
2016-11-05,975
2016-11-06,1008
2016-11-07,1046
2016-11-08,1034
2016-11-09,983
2016-11-10,935
2016-11-11,935
2016-11-12,889
2016-11-13,889
2016-11-14,886
2016-11-15,925
2016-12-07,992
2016-12-08,1027
2016-12-09,1050
2016-12-10,1050
2016-12-11,1018
2016-12-12,990
2016-12-13,1012
2016-12-14,1044
2016-12-15,1044
2016-12-16,1051
2016-12-17,1045
2016-12-18,1048
2016-12-19,1053
2016-12-20,1033
2016-12-21,1041
2016-12-22,1034
2016-12-23,1011
2016-12-24,1011
2016-12-25,997
2016-12-26,996
2016-12-27,986
2016-12-28,983
2016-12-29,978
2016-12-30,955
2016-12-31,918
2017-01-01,872
2017-01-02,841
2017-01-03,820
2017-01-04,816
2017-01-05,820
2017-01-06,818
2017-01-07,826
2017-01-08,848
2017-01-09,872
2017-01-10,905
2017-01-11,898
2017-01-12,873
2017-01-13,873
2017-01-14,847
2017-01-15,819
2017-01-16,812
2017-01-17,816
2017-01-18,815
2017-01-19,817
2017-01-20,820
2017-01-21,827
2017-01-22,813
2017-01-23,802
2017-01-27,829
2017-01-28,825
2017-01-29,808
2017-01-30,818
2017-01-31,829
2017-02-01,866
2017-02-02,905
2017-02-03,945
2017-02-04,919
2017-02-05,889
2017-02-06,893
2017-02-07,904
2017-02-08,905
2017-02-09,905
2017-02-10,948
2017-02-11,961
2017-02-12,956
2017-02-13,989
2017-02-14,1023
2017-02-15,1042
2017-02-16,1087
2017-02-18,1049
2017-02-19,1016
2017-02-20,990
2017-02-21,987
2017-02-22,999
2017-02-23,1046
2017-02-24,1099
2017-02-25,1144
2017-02-26,1134
2017-02-27,1086
2017-02-28,1058
2017-03-01,1044
2017-03-02,1027
2017-03-03,1064
2017-03-04,1074
2017-03-05,1073
2017-03-06,1073
2017-03-07,1099
2017-03-08,1121
2017-03-09,1157
2017-03-10,1197
2017-03-11,1202
2017-03-12,1150
2017-03-13,1111
2017-03-14,1112
2017-03-15,1084
2017-03-16,1071
2017-03-17,1065
2017-03-18,1066
2017-03-19,1050
2017-03-20,1039
2017-03-21,1040
2017-03-22,1059
2017-03-23,1070
2017-03-24,1079
2017-03-25,1081
2017-03-26,1055
2017-03-27,1062
2017-03-28,1057
2017-03-29,1094
2017-03-30,1111
2017-03-31,1094
2017-04-01,1066
2017-04-02,1061
2017-04-03,1061
2017-04-04,1046
2017-04-12,1032
2017-04-13,1026
2017-04-14,1010
2017-04-15,1007
2017-04-16,984
2017-04-17,964
2017-04-18,938
2017-04-19,916
2017-04-20,892
2017-04-21,884
2017-04-22,877
2017-04-23,853
2017-04-24,835
2017-04-25,851
2017-04-26,848
2017-04-27,884
2017-04-28,929
2017-04-29,938
2017-04-30,899
2017-05-01,871
2017-05-02,843
2017-05-03,839
2017-05-04,838
2017-05-05,832
2017-05-06,830
2017-05-07,808
2017-05-08,792
2017-05-09,768
2017-05-10,770
2017-05-11,762
2017-05-12,777
2017-05-13,761
2017-05-14,763
2017-05-15,790
2017-05-16,828
2017-05-17,855
2017-05-18,865
2017-05-19,859
2017-05-20,833
2017-05-21,792
2017-05-22,755
2017-05-23,750
2017-05-24,756
2017-05-25,769
2017-05-26,777
2017-05-27,801
2017-05-28,807
2017-05-29,827
2017-05-30,854
2017-05-31,874
2017-06-01,873
2017-06-02,842
2017-06-03,804
2017-06-04,779
2017-06-06,779
2017-06-07,790
2017-06-08,796
2017-06-09,787
2017-06-10,766
2017-06-11,746
2017-06-12,742
2017-06-13,728
2017-06-14,726
2017-06-15,712
2017-06-16,716
2017-06-17,717
2017-06-18,707
2017-06-19,707
2017-06-20,697
2017-06-21,692
2017-06-22,695
2017-06-23,705
2017-06-24,696
2017-06-25,686
2017-06-26,689
2017-06-27,694
2017-06-28,717
2017-06-29,733
2017-06-30,730
2017-07-01,730
2017-07-02,737
2017-07-03,722
2017-07-04,740
2017-07-05,740
2017-07-06,727
2017-07-07,727
2017-07-08,717
2017-07-13,646
2017-07-14,614
2017-07-15,585
2017-07-16,558
2017-07-17,545
2017-07-18,544
2017-07-19,541
2017-07-20,537
2017-07-21,546
2017-07-22,549
2017-07-23,559
2017-07-24,536
2017-07-25,510
2017-07-26,489
2017-07-27,501
2017-07-28,503
2017-07-29,512
2017-07-30,507
2017-07-31,507
2017-08-01,497
2017-08-02,485
2017-08-03,479
2017-08-04,489
2017-08-05,506
2017-08-06,523
2017-08-09,580
2017-08-10,609
2017-08-11,629
2017-08-12,617
2017-08-13,595
2017-08-14,610
2017-08-15,613
2017-08-16,637
2017-08-17,667
2017-08-18,673
2017-08-19,661
2017-08-20,683
2017-08-21,693
2017-08-22,715
2017-08-23,734
2017-08-24,741
2017-08-25,756
2017-08-26,769
2017-08-27,772
2017-08-28,803
2017-08-29,841
2017-08-30,875
2017-08-31,905
2017-09-01,914
2017-09-02,868
2017-09-03,829
2017-09-04,827
2017-09-05,843
2017-09-06,879
2017-09-07,916
2017-09-08,962
2017-09-09,1008
2017-09-10,1028
2017-09-11,1049
2017-09-12,1055
2017-09-13,1051
2017-09-14,1022
2017-09-15,1005
2017-09-16,978
2017-09-17,943
2017-09-18,937
2017-09-19,938
2017-09-20,957
2017-09-21,947
2017-09-22,967
2017-09-23,995
2017-09-24,1007
2017-09-25,1032
2017-09-26,1072
2017-09-27,1073
2017-09-28,1097
2017-09-29,1110
2017-09-30,1102
2017-10-01,1083
2017-10-02,1043
2017-10-03,1011
2017-10-04,965
2017-10-05,926
2017-10-06,942
2017-10-07,952
2017-10-08,939
2017-10-09,907
2017-10-10,881
2017-10-11,883
2017-10-12,862
2017-10-13,847
2017-10-14,812
2017-10-15,797
2017-10-16,807
2017-10-17,810
2017-10-18,840
2017-10-19,829
2017-10-20,838
2017-10-21,845
2017-10-22,822
2017-10-23,825
2017-10-24,824
2017-10-25,835
2017-10-26,859
2017-10-27,880
2017-10-28,880
2017-10-29,866
2017-10-30,835
2017-10-31,856
2017-11-01,872
2017-11-02,872
2017-11-03,860
2017-11-04,827
2017-11-05,798
2017-11-06,778
2017-11-07,762
2017-11-08,728
2017-11-09,691
2017-11-10,673
2017-11-11,663
2017-11-12,632
2017-11-13,625
2017-11-14,642
2017-11-15,642
2017-11-16,659
2017-11-17,689
2017-11-18,689
2017-11-19,675
2017-11-20,670
2017-11-21,688
2017-11-22,682
2017-11-23,706
2017-11-24,742
2017-11-25,772
2017-11-26,808
2017-11-27,783
2017-11-28,765
2017-11-29,733
2017-11-30,738
2017-12-01,752
2017-12-02,758
2017-12-03,763
2017-12-04,754
2017-12-05,758
2017-12-06,767
2017-12-07,784
2017-12-08,808
2017-12-09,832
2017-12-10,822
2017-12-11,824
2017-12-12,837
2017-12-13,836
2017-12-14,850
2017-12-15,814
2017-12-16,788
2017-12-17,761
2017-12-18,757
2017-12-19,774
2017-12-20,750
2017-12-21,720
2017-12-22,722
2017-12-23,690
2017-12-24,656
2017-12-25,641
2017-12-26,665
2017-12-27,696
2017-12-28,712
2017-12-29,706
2017-12-30,689
2017-12-31,667
2018-01-01,638
2018-01-02,610
2018-01-03,613
2018-01-04,613
2018-01-05,626
2018-01-06,637
2018-01-07,652
2018-01-08,655
2018-01-09,641
2018-01-10,616
2018-01-11,611
2018-01-12,605
2018-01-13,597
2018-01-14,592
2018-01-15,603
2018-01-16,621
2018-01-17,636
2018-01-18,648
2018-01-19,672
2018-01-20,679
2018-01-21,662
2018-01-22,685
2018-01-23,680
2018-01-25,708
2018-01-26,720
2018-01-27,709
2018-01-28,708
2018-01-29,717
2018-01-30,735
2018-01-31,736
2018-02-01,737
2018-02-02,730
2018-02-03,702
2018-02-04,670
2018-02-05,675
2018-02-06,672
2018-02-07,678
2018-02-08,683
2018-02-09,709
2018-02-10,707
2018-02-11,724
2018-02-12,735
2018-02-13,769
2018-02-14,787
2018-02-15,796
2018-02-16,789
2018-02-17,813
2018-02-18,810
2018-02-19,797
2018-02-20,759
2018-02-21,729
2018-02-22,701
2018-02-23,715
2018-02-24,721
2018-02-25,699
2018-02-26,697
2018-02-27,684
2018-02-28,680
2018-03-01,680
2018-03-02,694
2018-03-03,692
2018-03-04,689
2018-03-05,677
2018-03-06,677
2018-03-07,685
2018-03-08,688
2018-03-09,687
2018-03-10,671
2018-03-11,645
2018-03-12,639
2018-03-13,632
2018-03-14,621
2018-03-15,630
2018-03-16,658
2018-03-17,649
2018-03-18,645
2018-03-19,643
2018-03-20,655
2018-03-21,677
2018-03-23,683
2018-03-24,684
2018-03-25,693
2018-03-26,694
2018-03-27,715
2018-03-28,738
2018-03-29,766
2018-03-30,781
2018-03-31,794
2018-04-01,758
2018-04-02,732
2018-04-03,701
2018-04-04,670
2018-04-05,645
2018-04-06,653
2018-04-07,670
2018-04-08,676
2018-04-09,674
2018-04-10,662
2018-04-11,673
2018-04-12,704
2018-04-13,724
2018-04-14,719
2018-04-15,711
2018-04-16,700
2018-04-17,704
2018-04-18,684
2018-04-19,657
2018-04-20,673
2018-04-21,670
2018-04-22,664
2018-04-23,655
2018-04-24,671
2018-04-25,691
2018-04-26,725
2018-04-27,753
2018-04-28,773
2018-04-29,751
2018-04-30,729
2018-05-01,702
2018-05-03,676
2018-05-04,682
2018-05-05,682
2018-05-06,675
2018-05-07,674
2018-05-08,681
2018-05-09,706
2018-05-10,722
2018-05-11,691
2018-05-12,680
2018-05-13,669
2018-05-14,643
2018-05-15,636
2018-05-16,639
2018-05-17,642
2018-05-18,644
2018-05-19,640
2018-05-20,643
2018-05-21,646
2018-05-22,651
2018-05-23,646
2018-05-24,646
2018-05-25,647
2018-05-26,657
2018-05-27,672
2018-05-28,682
2018-05-29,697
2018-05-30,704
2018-05-31,689
2018-06-01,702
2018-06-02,735
2018-06-03,747
2018-06-04,772
2018-06-05,811
2018-06-06,852
2018-06-07,885
2018-06-08,930
2018-06-09,975
2018-06-10,979
2018-06-11,941
2018-06-12,894
2018-06-13,849
2018-06-14,825
2018-06-15,809
2018-06-16,800
2018-06-17,773
2018-06-18,754
2018-06-19,772
2018-06-20,789
2018-06-21,826
2018-06-22,868
2018-06-23,909
2018-06-24,900
2018-06-25,897
2018-06-26,904
2018-06-27,880
2018-06-28,893
2018-06-29,921
2018-06-30,916
2018-07-01,918
2018-07-02,910
2018-07-03,894
2018-07-04,879
2018-07-05,882
2018-07-06,889
2018-07-07,868
2018-07-08,840
2018-07-09,798
2018-07-10,758
2018-07-11,730
2018-07-12,704
2018-07-13,713
2018-07-14,738
2018-07-15,732
2018-07-16,726
2018-07-17,699
2018-07-18,697
2018-07-19,694
2018-07-20,710
2018-07-21,702
2018-07-22,694
2018-07-23,691
2018-07-24,692
2018-07-25,677
2018-07-26,679
2018-07-27,668
2018-07-28,661
2018-07-29,683
2018-07-30,689
2018-07-31,712
2018-08-01,748
2018-08-02,778
2018-08-03,812
2018-08-04,847
2018-08-05,852
2018-08-06,847
2018-08-07,864
2018-08-08,893
2018-08-09,883
2018-08-10,873
2018-08-11,863
2018-08-12,864
2018-08-14,884
2018-08-16,885
2018-08-17,928
2018-08-18,964
2018-08-19,975
2018-08-20,998
2018-08-21,1002
2018-08-22,1006
2018-08-23,1006
2018-08-24,1051
2018-08-25,1055
2018-08-26,1024
2018-08-27,997
2018-08-28,995
2018-08-29,1028
2018-08-30,1020
2018-08-31,1030
2018-09-01,991
2018-09-02,942
2018-09-03,912
2018-09-04,931
2018-09-05,964
2018-09-06,1007
2018-09-07,1018
2018-09-08,1035
2018-09-09,1007
2018-09-10,993
2018-09-11,999
2018-09-12,1044
2018-09-13,1091
2018-09-14,1139
2018-09-15,1183
2018-09-16,1146
2018-09-17,1121
2018-09-18,1112
2018-09-19,1101
2018-09-20,1111
2018-09-21,1146
2018-09-22,1114
2018-09-23,1074
2018-09-24,1072
2018-09-25,1077
2018-09-26,1117
2018-09-27,1169
2018-09-28,1189
2018-09-29,1139
2018-09-30,1082
2018-10-01,1049
2018-10-02,1045
2018-10-03,1031
2018-10-04,1015
2018-10-05,1019
2018-10-06,1007
2018-10-07,996
2018-10-08,986
2018-10-09,954
2018-10-10,954
2018-10-11,957
2018-10-12,942
2018-10-13,975
2018-10-14,1003
2018-10-15,1035
2018-10-16,1014
2018-10-17,999
2018-10-18,986
2018-10-19,981
2018-10-20,990
2018-10-21,982
2018-10-22,949
2018-10-23,948
2018-10-24,937
2018-10-25,928
2018-10-26,932
2018-10-27,915
2018-10-28,888
2018-10-29,881
2018-10-30,876
2018-10-31,874
2018-11-01,875
2018-11-03,857
2018-11-04,817
2018-11-05,822
2018-11-06,818
2018-11-07,808
2018-11-08,807
2018-11-09,799
2018-11-10,790
2018-11-11,774
2018-11-12,773
2018-11-13,805
2018-11-14,845
2018-11-15,876
2018-11-16,918
2018-11-17,929
2018-11-18,920
2018-11-19,905
2018-11-20,897
2018-11-21,930
2018-11-22,968
2018-11-23,987
2018-11-24,1009
2018-11-25,992
2018-11-26,989
2018-11-27,1007
2018-11-28,1037
2018-11-29,1050
2018-12-01,1046
2018-12-02,994
2018-12-03,993
2018-12-04,999
2018-12-05,984
2018-12-07,1002
2018-12-09,978
2018-12-10,994
2018-12-11,1044
2018-12-12,1086
2018-12-13,1129
2018-12-14,1165
2018-12-15,1130
2018-12-16,1094
2018-12-17,1088
2018-12-18,1085
2018-12-19,1098
2018-12-20,1094
2018-12-21,1064
2018-12-22,1034
2018-12-23,1009
2018-12-24,970
2018-12-25,941
2018-12-26,933
2018-12-27,954
2018-12-28,946
2018-12-29,913
2018-12-30,867
2018-12-31,825
2019-01-01,783
2019-01-02,775
2019-01-03,809
2019-01-04,825
2019-01-05,817
2019-01-06,811
2019-01-08,886
2019-01-10,909
2019-01-11,935
2019-01-12,934
2019-01-13,905
2019-01-14,931
2019-01-15,976
2019-01-16,1022
2019-01-17,1054
2019-01-18,1053
2019-01-19,1093
2019-01-20,1047
2019-01-21,1019
2019-01-22,1003
2019-01-23,1011
2019-01-24,1032
2019-01-25,1060
2019-01-26,1075
2019-01-27,1030
2019-01-28,1053
2019-01-29,1064
2019-01-30,1095
2019-01-31,1091
2019-02-01,1109
2019-02-02,1089
2019-02-03,1073
2019-02-04,1031
2019-02-05,1017
2019-02-06,975
2019-02-07,980
2019-02-08,986
2019-02-09,977
2019-02-10,978
2019-02-11,998
2019-02-12,1023
2019-02-13,1026
2019-02-14,1016
2019-02-15,1017
2019-02-16,991
2019-02-17,959
2019-02-18,951
2019-02-19,950
2019-02-20,941
2019-02-21,925
2019-02-22,917
2019-02-23,900
2019-02-24,873
2019-02-25,887
2019-02-26,885
2019-02-27,916
2019-02-28,947
2019-03-01,969
2019-03-02,934
2019-03-03,905
2019-03-04,901
2019-03-05,906
2019-03-06,902
2019-03-07,862
2019-03-08,824
2019-03-09,794
2019-03-10,762
2019-03-11,777
2019-03-12,811
2019-03-13,841
2019-03-14,848
2019-03-15,851
2019-03-16,838
2019-03-17,849
2019-03-18,878
2019-03-19,909
2019-03-20,946
2019-03-21,931
2019-03-22,916
2019-03-23,890
2019-03-24,891
2019-03-25,871
2019-03-26,832
2019-03-27,793
2019-03-28,812
2019-03-29,851
2019-03-30,854
2019-03-31,831
2019-04-01,819
2019-04-02,801
2019-04-03,830
2019-04-04,869
2019-04-05,896
2019-04-06,925
2019-04-07,935
2019-04-08,958
2019-04-09,989
2019-04-10,990
2019-04-11,961
2019-04-12,912
2019-04-13,870
2019-04-14,853
2019-04-15,878
2019-04-16,921
2019-04-17,968
2019-04-18,1014
2019-04-19,1064
2019-04-20,1111
2019-04-21,1162
2019-04-22,1217
2019-04-23,1278
2019-04-24,1342
2019-04-25,1336
2019-04-26,1328
2019-04-27,1269
2019-04-28,1207
2019-04-29,1153
2019-04-30,1110
2019-05-01,1068
2019-05-02,1044
2019-05-03,1064
2019-05-04,1049
2019-05-05,1024
2019-05-06,1016
2019-05-07,1015
2019-05-08,1044
2019-05-09,1066
2019-05-10,1108
2019-05-11,1132
2019-05-12,1077
2019-05-13,1061
2019-05-14,1066
2019-05-15,1075
2019-05-16,1128
2019-05-17,1121
2019-05-18,1093
2019-05-19,1038
2019-05-20,1024
2019-05-21,1018
2019-05-22,1011
2019-05-23,1010
2019-05-24,1007
2019-05-25,1007
2019-05-26,994
2019-05-27,978
2019-05-28,948
2019-05-29,950
2019-05-30,981
2019-05-31,988
2019-06-01,968
2019-06-02,937
2019-06-03,938
2019-06-04,944
2019-06-05,946
2019-06-06,928
2019-06-07,918
2019-06-08,892
2019-06-09,873
2019-06-10,861
2019-06-11,859
2019-06-12,835
2019-06-13,833
2019-06-14,841
2019-06-15,843
2019-06-16,828
2019-06-17,846
2019-06-18,874
2019-06-19,868
2019-06-20,859
2019-06-21,857
2019-06-22,849
2019-06-23,833
2019-06-24,829
2019-06-25,835
2019-06-26,854
2019-06-27,897
2019-06-28,942
2019-06-29,913
2019-06-30,880
2019-07-01,858
2019-07-02,860
2019-07-03,870
2019-07-04,875
2019-07-05,868
2019-07-06,855
2019-07-07,841
2019-07-08,838
2019-07-09,824
2019-07-10,821
2019-07-11,829
2019-07-12,834
2019-07-13,850
2019-07-14,853
2019-07-15,844
2019-07-16,841
2019-07-17,872
2019-07-18,898
2019-07-19,898
2019-07-20,891
2019-07-21,867
