date_obj,Ale%20yeast price
2015-08-01,2400
2015-08-02,2400
2015-08-03,2400
2015-08-04,2400
2015-08-05,2400
2015-08-06,2400
2015-08-07,2400
2015-08-08,2400
2015-08-09,2400
2015-08-10,2400
2015-08-11,2400
2015-08-12,2400
2015-08-13,2400
2015-08-14,2400
2015-08-15,2400
2015-08-16,2400
2015-08-17,2400
2015-08-18,2400
2015-08-19,2400
2015-08-20,2298
2015-08-21,2298
2015-08-22,2298
2015-08-23,2298
2015-08-24,2298
2015-08-25,2298
2015-08-26,2298
2015-08-27,2298
2015-08-28,2298
2015-08-29,2298
2015-08-30,2298
2015-08-31,2298
2015-09-01,2298
2015-09-02,2298
2015-09-03,2298
2015-09-04,2298
2015-09-05,2298
2015-09-06,2298
2015-09-07,2298
2015-09-08,2298
2015-09-09,2298
2015-09-10,2298
2015-09-11,2298
2015-09-12,2298
2015-09-13,2298
2015-09-14,2298
2015-09-15,2298
2015-09-16,2298
2015-09-17,2298
2015-09-18,2298
2015-09-19,2298
2015-09-20,2298
2015-09-21,2298
2015-09-22,2298
2015-09-23,2298
2015-09-24,2298
2015-09-25,2298
2015-09-27,2298
2015-09-28,2298
2015-09-29,2298
2015-09-30,2298
2015-10-05,2298
2015-10-06,2298
2015-10-07,2298
2015-10-08,2298
2015-10-09,2298
2015-10-10,2298
2015-10-11,2298
2015-10-12,2298
2015-10-13,2298
2015-10-14,2298
2015-10-15,2298
2015-10-16,2298
2015-10-17,2298
2015-10-18,2298
2015-10-19,2298
2015-10-20,2298
2015-10-22,2298
2015-10-23,2298
2015-10-24,2298
2015-10-25,2298
2015-10-26,2298
2015-10-27,2298
2015-10-28,2298
2015-10-29,2298
2015-10-30,2298
2015-10-31,2298
2015-11-01,2298
2015-11-02,2298
2015-11-03,2298
2015-11-04,2298
2015-11-05,2298
2015-11-06,2298
2015-11-07,2298
2015-11-08,2298
2015-11-09,2298
2015-11-10,2298
2015-11-11,2298
2015-11-12,2298
2015-11-13,2298
2015-11-14,2298
2015-11-15,2298
2015-11-16,2298
2015-11-17,2298
2015-11-18,2298
2015-11-19,2298
2015-11-20,2298
2015-11-21,2298
2015-11-22,2298
2015-11-23,2298
2015-11-24,2298
2015-11-25,2298
2015-11-26,2298
2015-11-27,2298
2015-11-28,2298
2015-11-29,2298
2015-11-30,2298
2015-12-01,2298
2015-12-02,2298
2015-12-03,2298
2015-12-04,2298
2015-12-05,2298
2015-12-06,2298
2015-12-07,2298
2015-12-08,2298
2015-12-09,2298
2015-12-10,2298
2015-12-11,2190
2015-12-12,2190
2015-12-13,2190
2015-12-14,2190
2015-12-15,2190
2015-12-16,2190
2015-12-17,2190
2015-12-18,2190
2015-12-19,2190
2015-12-20,2190
2015-12-21,2190
2015-12-22,2190
2015-12-23,2190
2015-12-24,2190
2015-12-25,2190
2015-12-26,2190
2015-12-27,2190
2015-12-28,2190
2015-12-29,2190
2015-12-30,2190
2015-12-31,2190
2016-01-01,2190
2016-01-02,2190
2016-01-03,2190
2016-01-04,2190
2016-01-05,2190
2016-01-06,2190
2016-01-07,2190
2016-01-08,2190
2016-01-09,2190
2016-01-10,2190
2016-01-11,2190
2016-01-12,2190
2016-01-13,2190
2016-01-14,2190
2016-01-15,2190
2016-01-16,2190
2016-01-17,2190
2016-01-18,2190
2016-01-19,2190
2016-01-20,2190
2016-01-21,2190
2016-01-22,2190
2016-01-23,2190
2016-01-24,2190
2016-01-25,2190
2016-01-26,2190
2016-01-27,2190
2016-01-28,2190
2016-01-29,2190
2016-01-30,2190
2016-01-31,2190
2016-02-01,2190
2016-02-02,2190
2016-02-03,2190
2016-02-04,2190
2016-02-05,2190
2016-02-06,2190
2016-02-07,2190
2016-02-08,2190
2016-02-09,2190
2016-02-10,2190
2016-02-11,2190
2016-02-12,2190
2016-02-13,2190
2016-02-14,2190
2016-02-15,2190
2016-02-16,2190
2016-02-17,2190
2016-02-18,2190
2016-02-19,2190
2016-02-20,2190
2016-02-21,2190
2016-02-22,2190
2016-02-23,2190
2016-02-24,2082
2016-02-25,2082
2016-02-26,2082
2016-02-27,2082
2016-02-28,2082
2016-02-29,2082
2016-03-01,2082
2016-03-02,2082
2016-03-03,2082
2016-03-04,2082
2016-03-05,2082
2016-03-06,2082
2016-03-07,2082
2016-03-08,2082
2016-03-09,2082
2016-03-10,2082
2016-03-11,2082
2016-03-12,2082
2016-03-13,2082
2016-03-14,2082
2016-03-15,2082
2016-03-16,2082
2016-03-17,2082
2016-03-18,2082
2016-03-19,2082
2016-03-20,2082
2016-03-21,2082
2016-03-22,2082
2016-03-23,2082
2016-03-24,2082
2016-03-25,2082
2016-03-26,2082
2016-03-27,2082
2016-03-28,2082
2016-03-29,2082
2016-03-30,2082
2016-03-31,2082
2016-04-01,2082
2016-04-02,2082
2016-04-03,2082
2016-04-04,2082
2016-04-05,2082
2016-04-06,2082
2016-04-07,2082
2016-04-08,2082
2016-04-09,2082
2016-04-10,2082
2016-04-11,2082
2016-04-12,2082
2016-04-13,2082
2016-04-14,2082
2016-04-15,2082
2016-04-16,2082
2016-04-17,2082
2016-04-18,2082
2016-04-19,2082
2016-04-20,2082
2016-04-21,2082
2016-04-22,2082
2016-04-23,2082
2016-04-24,2082
2016-04-25,2082
2016-04-26,2082
2016-04-27,2082
2016-04-28,2082
2016-04-29,2082
2016-04-30,2082
2016-05-01,2082
2016-05-02,2082
2016-05-03,2082
2016-05-04,2082
2016-05-05,2082
2016-05-06,2082
2016-05-07,2082
2016-05-08,2082
2016-05-09,2082
2016-05-10,2082
2016-05-11,2082
2016-05-12,2082
2016-05-13,1983
2016-05-14,1983
2016-05-15,1983
2016-05-16,1983
2016-05-17,1983
2016-05-18,1983
2016-05-19,1983
2016-05-22,1983
2016-05-23,1983
2016-05-24,1983
2016-05-25,1983
2016-05-26,1983
2016-05-27,1983
2016-05-28,1983
2016-05-29,1983
2016-05-30,1983
2016-05-31,1983
2016-06-01,1983
2016-06-02,1983
2016-06-03,1983
2016-06-04,1983
2016-06-05,1983
2016-06-06,1983
2016-06-07,1983
2016-06-08,1983
2016-06-09,1983
2016-06-10,1983
2016-06-11,1983
2016-06-12,1983
2016-06-13,1983
2016-06-14,1983
2016-06-15,1983
2016-06-16,1983
2016-06-17,1983
2016-06-18,1983
2016-06-19,1983
2016-06-20,1983
2016-06-21,1983
2016-06-22,1983
2016-06-23,1983
2016-06-24,1983
2016-06-25,1983
2016-06-26,1983
2016-06-27,1983
2016-06-28,1983
2016-06-29,1983
2016-06-30,1983
2016-07-01,1983
2016-07-02,1983
2016-07-03,1983
2016-07-04,1983
2016-07-05,1983
2016-07-06,1983
2016-07-07,1907
2016-07-08,1907
2016-07-09,1907
2016-07-10,1907
2016-07-11,1907
2016-07-12,1907
2016-07-13,1907
2016-07-14,1907
2016-07-15,1907
2016-07-16,1907
2016-07-17,1907
2016-07-18,1907
2016-07-23,1907
2016-07-24,1907
2016-07-25,1907
2016-07-26,1907
2016-07-27,1907
2016-07-28,1907
2016-07-29,1907
2016-07-30,1907
2016-07-31,1907
2016-08-01,1907
2016-08-02,1907
2016-08-03,1907
2016-08-04,1907
2016-08-05,1907
2016-08-06,1907
2016-08-07,1907
2016-08-08,1907
2016-08-09,1907
2016-08-10,1907
2016-08-11,1907
2016-08-12,1907
2016-08-13,1907
2016-08-14,1907
2016-08-15,1831
2016-08-16,1831
2016-08-17,1831
2016-08-18,1831
2016-08-19,1831
2016-08-20,1831
2016-08-21,1831
2016-08-22,1831
2016-08-23,1831
2016-08-24,1831
2016-08-25,1831
2016-08-26,1831
2016-08-28,1831
2016-08-31,1831
2016-09-01,1831
2016-09-02,1831
2016-09-03,1831
2016-09-04,1831
2016-09-05,1831
2016-09-06,1831
2016-09-07,1831
2016-09-08,1831
2016-09-09,1831
2016-09-10,1831
2016-09-11,1831
2016-09-12,1831
2016-09-13,1831
2016-09-14,1831
2016-09-15,1831
2016-09-16,1831
2016-09-17,1831
2016-09-18,1831
2016-09-19,1831
2016-09-20,1831
2016-09-21,1831
2016-09-22,1831
2016-09-23,1831
2016-09-24,1831
2016-09-25,1831
2016-09-26,1831
2016-09-27,1831
2016-09-28,1831
2016-09-29,1831
2016-09-30,1831
2016-10-01,1831
2016-10-02,1831
2016-10-03,1831
2016-10-04,1831
2016-10-05,1831
2016-10-06,1831
2016-10-07,1831
2016-10-08,1831
2016-10-09,1831
2016-10-10,1831
2016-10-11,1831
2016-10-12,1831
2016-10-13,1831
2016-10-14,1831
2016-10-15,1831
2016-10-16,1831
2016-10-17,1831
2016-10-18,1831
2016-10-19,1831
2016-10-20,1831
2016-10-21,1831
2016-10-22,1831
2016-10-23,1831
2016-10-24,1831
2016-10-25,1831
2016-10-26,1831
2016-10-27,1831
2016-10-28,1831
2016-10-29,1741
2016-10-30,1741
2016-10-31,1741
2016-11-01,1741
2016-11-02,1741
2016-11-03,1741
2016-11-04,1741
2016-11-05,1741
2016-11-06,1741
2016-11-07,1741
2016-11-08,1741
2016-11-09,1741
2016-11-10,1741
2016-11-11,1741
2016-11-12,1741
2016-11-13,1741
2016-11-14,1741
2016-11-15,1741
2016-12-07,1741
2016-12-08,1741
2016-12-09,1741
2016-12-10,1741
2016-12-11,1741
2016-12-12,1741
2016-12-13,1741
2016-12-14,1741
2016-12-15,1741
2016-12-16,1741
2016-12-17,1741
2016-12-18,1741
2016-12-19,1741
2016-12-20,1741
2016-12-21,1741
2016-12-22,1741
2016-12-23,1741
2016-12-24,1741
2016-12-25,1741
2016-12-26,1741
2016-12-27,1741
2016-12-28,1741
2016-12-29,1741
2016-12-30,1741
2016-12-31,1665
2017-01-01,1665
2017-01-02,1665
2017-01-03,1665
2017-01-04,1665
2017-01-05,1665
2017-01-06,1665
2017-01-07,1665
2017-01-08,1665
2017-01-09,1665
2017-01-10,1665
2017-01-11,1665
2017-01-12,1665
2017-01-13,1665
2017-01-14,1665
2017-01-15,1665
2017-01-16,1665
2017-01-17,1665
2017-01-18,1665
2017-01-19,1665
2017-01-20,1665
2017-01-21,1665
2017-01-22,1665
2017-01-23,1665
2017-01-27,1583
2017-01-28,1583
2017-01-29,1583
2017-01-30,1583
2017-01-31,1583
2017-02-01,1583
2017-02-02,1583
2017-02-03,1583
2017-02-04,1583
2017-02-05,1583
2017-02-06,1583
2017-02-07,1583
2017-02-08,1583
2017-02-09,1583
2017-02-10,1583
2017-02-11,1583
2017-02-12,1583
2017-02-13,1583
2017-02-14,1583
2017-02-15,1583
2017-02-16,1583
2017-02-17,1583
2017-02-18,1583
2017-02-19,1583
2017-02-20,1583
2017-02-21,1583
2017-02-22,1583
2017-02-23,1583
2017-02-24,1583
2017-02-25,1583
2017-02-26,1583
2017-02-27,1583
2017-02-28,1583
2017-03-01,1583
2017-03-02,1583
2017-03-03,1583
2017-03-04,1583
2017-03-05,1583
2017-03-06,1506
2017-03-07,1506
2017-03-08,1506
2017-03-09,1506
2017-03-10,1506
2017-03-11,1506
2017-03-12,1506
2017-03-13,1506
2017-03-14,1506
2017-03-15,1506
2017-03-16,1506
2017-03-17,1506
2017-03-18,1506
2017-03-19,1506
2017-03-20,1506
2017-03-21,1506
2017-03-22,1506
2017-03-23,1506
2017-03-24,1506
2017-03-25,1506
2017-03-26,1506
2017-03-27,1506
2017-03-28,1506
2017-03-29,1506
2017-03-30,1506
2017-03-31,1506
2017-04-01,1506
2017-04-02,1506
2017-04-03,1506
2017-04-04,1506
2017-04-05,1506
2017-04-12,1506
2017-04-13,1506
2017-04-14,1506
2017-04-15,1506
2017-04-16,1506
2017-04-17,1431
2017-04-18,1431
2017-04-19,1431
2017-04-20,1431
2017-04-21,1431
2017-04-22,1431
2017-04-23,1431
2017-04-24,1431
2017-04-25,1431
2017-04-26,1431
2017-04-27,1431
2017-04-28,1431
2017-04-30,1431
2017-05-01,1431
2017-05-02,1431
2017-05-03,1431
2017-05-04,1431
2017-05-05,1431
2017-05-06,1431
2017-05-07,1431
2017-05-08,1431
2017-05-09,1431
2017-05-10,1431
2017-05-11,1431
2017-05-12,1431
2017-05-13,1431
2017-05-14,1431
2017-05-15,1431
2017-05-16,1431
2017-05-17,1431
2017-05-18,1431
2017-05-19,1431
2017-05-20,1431
2017-05-21,1431
2017-05-22,1431
2017-05-23,1431
2017-05-24,1431
2017-05-25,1431
2017-05-26,1431
2017-05-27,1431
2017-05-28,1431
2017-05-29,1431
2017-05-30,1431
2017-05-31,1431
2017-06-01,1431
2017-06-02,1360
2017-06-03,1360
2017-06-04,1360
2017-06-05,1360
2017-06-06,1360
2017-06-07,1360
2017-06-08,1360
2017-06-09,1360
2017-06-10,1360
2017-06-11,1360
2017-06-12,1360
2017-06-13,1360
2017-06-14,1360
2017-06-15,1360
2017-06-16,1360
2017-06-17,1360
2017-06-18,1360
2017-06-19,1360
2017-06-20,1360
2017-06-21,1360
2017-06-22,1360
2017-06-23,1360
2017-06-24,1360
2017-06-25,1360
2017-06-26,1360
2017-06-27,1360
2017-06-28,1360
2017-06-29,1360
2017-06-30,1360
2017-07-01,1360
2017-07-02,1360
2017-07-03,1360
2017-07-04,1360
2017-07-05,1360
2017-07-06,1360
2017-07-07,1360
2017-07-08,1360
2017-07-09,1360
2017-07-13,1360
2017-07-14,1360
2017-07-15,1360
2017-07-16,1360
2017-07-17,1360
2017-07-18,1360
2017-07-19,1360
2017-07-20,1360
2017-07-21,1293
2017-07-22,1293
2017-07-23,1293
2017-07-24,1293
2017-07-25,1293
2017-07-26,1293
2017-07-27,1293
2017-07-28,1293
2017-07-29,1293
2017-07-30,1293
2017-07-31,1293
2017-08-01,1293
2017-08-02,1293
2017-08-03,1293
2017-08-04,1293
2017-08-05,1293
2017-08-06,1293
2017-08-07,1293
2017-08-08,1293
2017-08-09,1293
2017-08-10,1293
2017-08-11,1293
2017-08-12,1293
2017-08-13,1293
2017-08-14,1293
2017-08-15,1293
2017-08-16,1293
2017-08-17,1293
2017-08-18,1293
2017-08-19,1293
2017-08-20,1293
2017-08-21,1293
2017-08-22,1293
2017-08-23,1293
2017-08-24,1293
2017-08-25,1293
2017-08-26,1293
2017-08-27,1293
2017-08-28,1229
2017-08-29,1229
2017-08-30,1229
2017-08-31,1229
2017-09-01,1229
2017-09-02,1229
2017-09-03,1229
2017-09-04,1229
2017-09-05,1229
2017-09-06,1229
2017-09-07,1229
2017-09-08,1229
2017-09-09,1229
2017-09-10,1229
2017-09-11,1229
2017-09-12,1229
2017-09-13,1229
2017-09-14,1229
2017-09-15,1229
2017-09-16,1229
2017-09-17,1229
2017-09-18,1229
2017-09-19,1229
2017-09-20,1229
2017-09-21,1229
2017-09-22,1229
2017-09-23,1229
2017-09-24,1229
2017-09-25,1229
2017-09-26,1229
2017-09-27,1229
2017-09-28,1229
2017-09-29,1229
2017-09-30,1229
2017-10-01,1229
2017-10-02,1229
2017-10-03,1176
2017-10-04,1176
2017-10-05,1176
2017-10-06,1176
2017-10-07,1176
2017-10-08,1176
2017-10-09,1176
2017-10-10,1176
2017-10-11,1176
2017-10-12,1176
2017-10-13,1176
2017-10-14,1176
2017-10-15,1176
2017-10-16,1176
2017-10-17,1176
2017-10-18,1176
2017-10-19,1176
2017-10-20,1130
2017-10-21,1130
2017-10-22,1130
2017-10-23,1130
2017-10-24,1130
2017-10-25,1130
2017-10-26,1130
2017-10-27,1130
2017-10-28,1130
2017-10-29,1130
2017-10-30,1130
2017-10-31,1130
2017-11-01,1130
2017-11-02,1130
2017-11-03,1130
2017-11-04,1130
2017-11-05,1130
2017-11-06,1130
2017-11-07,1130
2017-11-08,1130
2017-11-09,1130
2017-11-10,1130
2017-11-11,1130
2017-11-12,1130
2017-11-13,1082
2017-11-14,1082
2017-11-15,1082
2017-11-16,1082
2017-11-17,1082
2017-11-18,1082
2017-11-19,1082
2017-11-20,1082
2017-11-21,1082
2017-11-22,1082
2017-11-23,1082
2017-11-24,1082
2017-11-25,1082
2017-11-26,1082
2017-11-27,1082
2017-11-28,1082
2017-11-29,1082
2017-11-30,1082
2017-12-01,1082
2017-12-02,1082
2017-12-03,1082
2017-12-04,1082
2017-12-05,1082
2017-12-06,1082
2017-12-07,1082
2017-12-08,1082
2017-12-09,1082
2017-12-10,1082
2017-12-11,1082
2017-12-12,1082
2017-12-13,1082
2017-12-14,1082
2017-12-15,1082
2017-12-16,1082
2017-12-17,1082
2017-12-18,1082
2017-12-19,1082
2017-12-20,1082
2017-12-21,1029
2017-12-22,1029
2017-12-23,1029
2017-12-24,1029
2017-12-25,1029
2017-12-26,1029
2017-12-27,1029
2017-12-28,1029
2017-12-29,1029
2017-12-30,1029
2017-12-31,1029
2018-01-01,1029
2018-01-02,1029
2018-01-03,1029
2018-01-04,1029
2018-01-05,1029
2018-01-06,1029
2018-01-07,1029
2018-01-08,1029
2018-01-09,1029
2018-01-10,1029
2018-01-11,1029
2018-01-12,1029
2018-01-13,1029
2018-01-14,1029
2018-01-15,1029
2018-01-16,1029
2018-01-17,1029
2018-01-18,1029
2018-01-19,1029
2018-01-20,1029
2018-01-21,1029
2018-01-22,1029
2018-01-23,1029
2018-01-24,980
2018-01-25,980
2018-01-26,980
2018-01-27,980
2018-01-28,980
2018-01-29,980
2018-01-30,980
2018-01-31,980
2018-02-01,980
2018-02-02,980
2018-02-03,980
2018-02-04,980
2018-02-05,980
2018-02-06,980
2018-02-07,980
2018-02-08,980
2018-02-09,980
2018-02-10,980
2018-02-11,980
2018-02-12,980
2018-02-13,980
2018-02-14,980
2018-02-15,980
2018-02-16,939
2018-02-17,939
2018-02-18,939
2018-02-19,939
2018-02-20,939
2018-02-21,939
2018-02-22,939
2018-02-23,939
2018-02-24,939
2018-02-25,939
2018-02-26,939
2018-02-27,939
2018-02-28,939
2018-03-01,939
2018-03-02,939
2018-03-03,939
2018-03-04,939
2018-03-05,939
2018-03-06,939
2018-03-07,939
2018-03-08,939
2018-03-09,939
2018-03-10,913
2018-03-11,913
2018-03-12,913
2018-03-13,913
2018-03-14,913
2018-03-15,913
2018-03-16,913
2018-03-17,913
2018-03-18,913
2018-03-19,913
2018-03-20,913
2018-03-22,913
2018-03-23,913
2018-03-24,913
2018-03-25,913
2018-03-26,913
2018-03-27,913
2018-03-28,913
2018-03-29,913
2018-03-30,913
2018-03-31,913
2018-04-01,913
2018-04-02,885
2018-04-03,885
2018-04-04,885
2018-04-05,885
2018-04-06,885
2018-04-07,885
2018-04-08,885
2018-04-09,885
2018-04-10,885
2018-04-11,885
2018-04-12,885
2018-04-13,885
2018-04-14,885
2018-04-15,885
2018-04-16,885
2018-04-17,885
2018-04-18,885
2018-04-19,885
2018-04-20,885
2018-04-21,885
2018-04-22,885
2018-04-23,885
2018-04-24,885
2018-04-25,885
2018-04-26,885
2018-04-27,885
2018-04-28,885
2018-04-29,844
2018-04-30,844
2018-05-01,844
2018-05-02,844
2018-05-03,844
2018-05-04,844
2018-05-05,844
2018-05-06,844
2018-05-07,844
2018-05-08,844
2018-05-09,844
2018-05-10,844
2018-05-11,844
2018-05-12,844
2018-05-13,844
2018-05-14,844
2018-05-15,844
2018-05-16,844
2018-05-17,844
2018-05-18,844
2018-05-19,844
2018-05-20,844
2018-05-21,844
2018-05-22,844
2018-05-23,844
2018-05-24,844
2018-05-25,844
2018-05-26,802
2018-05-27,802
2018-05-28,802
2018-05-29,802
2018-05-30,802
2018-05-31,802
2018-06-01,802
2018-06-02,802
2018-06-03,802
2018-06-04,802
2018-06-05,802
2018-06-06,802
2018-06-07,802
2018-06-08,802
2018-06-09,802
2018-06-10,802
2018-06-11,802
2018-06-12,802
2018-06-13,802
2018-06-14,802
2018-06-15,802
2018-06-16,802
2018-06-17,771
2018-06-18,771
2018-06-19,771
2018-06-20,771
2018-06-21,771
2018-06-22,771
2018-06-23,771
2018-06-24,771
2018-06-25,771
2018-06-26,771
2018-06-27,771
2018-06-28,771
2018-06-29,771
2018-06-30,771
2018-07-01,771
2018-07-02,771
2018-07-03,771
2018-07-04,771
2018-07-05,771
2018-07-06,771
2018-07-07,771
2018-07-08,771
2018-07-09,771
2018-07-10,771
2018-07-11,771
2018-07-12,771
2018-07-13,771
2018-07-14,771
2018-07-15,771
2018-07-16,771
2018-07-17,771
2018-07-18,771
2018-07-19,771
2018-07-20,771
2018-07-21,771
2018-07-22,771
2018-07-23,771
2018-07-24,771
2018-07-25,771
2018-07-26,771
2018-07-27,771
2018-07-28,771
2018-07-29,771
2018-07-30,771
2018-07-31,771
2018-08-01,771
2018-08-02,771
2018-08-03,771
2018-08-04,741
2018-08-05,741
2018-08-06,741
2018-08-07,741
2018-08-08,741
2018-08-09,741
2018-08-10,741
2018-08-11,741
2018-08-12,741
2018-08-14,741
2018-08-16,741
2018-08-17,741
2018-08-18,741
2018-08-19,741
2018-08-20,741
2018-08-21,741
2018-08-22,741
2018-08-23,741
2018-08-24,741
2018-08-25,741
2018-08-26,741
2018-08-27,741
2018-08-28,741
2018-08-29,746
2018-08-30,746
2018-08-31,746
2018-09-01,746
2018-09-02,746
2018-09-03,746
2018-09-04,746
2018-09-05,746
2018-09-06,746
2018-09-07,746
2018-09-08,746
2018-09-09,746
2018-09-10,746
2018-09-11,746
2018-09-12,746
2018-09-13,746
2018-09-14,746
2018-09-15,746
2018-09-16,746
2018-09-17,771
2018-09-18,771
2018-09-19,771
2018-09-20,771
2018-09-21,771
2018-09-22,771
2018-09-23,771
2018-09-24,771
2018-09-25,771
2018-09-26,771
2018-09-27,771
2018-09-28,771
2018-09-29,771
2018-09-30,771
2018-10-01,771
2018-10-02,771
2018-10-03,771
2018-10-04,771
2018-10-05,771
2018-10-06,771
2018-10-07,735
2018-10-08,735
2018-10-09,735
2018-10-10,735
2018-10-11,735
2018-10-12,735
2018-10-13,735
2018-10-14,735
2018-10-15,735
2018-10-16,735
2018-10-17,735
2018-10-18,735
2018-10-19,735
2018-10-20,735
2018-10-21,735
2018-10-22,735
2018-10-23,735
2018-10-24,735
2018-10-25,735
2018-10-26,735
2018-10-27,735
2018-10-28,712
2018-10-29,712
2018-10-30,712
2018-10-31,712
2018-11-01,712
2018-11-03,712
2018-11-04,712
2018-11-05,712
2018-11-06,712
2018-11-07,712
2018-11-08,712
2018-11-09,712
2018-11-10,712
2018-11-11,712
2018-11-12,712
2018-11-13,712
2018-11-14,712
2018-11-15,712
2018-11-16,680
2018-11-17,680
2018-11-18,680
2018-11-19,680
2018-11-20,680
2018-11-21,680
2018-11-22,680
2018-11-23,680
2018-11-24,680
2018-11-25,680
2018-11-26,680
2018-11-27,680
2018-11-28,680
2018-11-29,680
2018-12-01,680
2018-12-02,650
2018-12-03,650
2018-12-04,650
2018-12-05,650
2018-12-07,650
2018-12-09,650
2018-12-10,650
2018-12-11,650
2018-12-12,650
2018-12-13,650
2018-12-14,650
2018-12-15,650
2018-12-16,637
2018-12-17,637
2018-12-18,637
2018-12-19,637
2018-12-20,637
2018-12-21,637
2018-12-22,637
2018-12-23,637
2018-12-24,637
2018-12-25,637
2018-12-26,637
2018-12-27,637
2018-12-28,637
2018-12-29,637
2018-12-30,615
2018-12-31,615
2019-01-01,615
2019-01-02,615
2019-01-03,615
2019-01-04,615
2019-01-05,615
2019-01-06,615
2019-01-08,615
2019-01-10,615
2019-01-11,615
2019-01-12,610
2019-01-13,610
2019-01-14,610
2019-01-15,610
2019-01-16,610
2019-01-17,610
2019-01-18,610
2019-01-19,610
2019-01-20,610
2019-01-21,610
2019-01-22,610
2019-01-23,610
2019-01-24,610
2019-01-25,610
2019-01-26,610
2019-01-27,587
2019-01-28,587
2019-01-29,587
2019-01-30,587
2019-01-31,587
2019-02-01,587
2019-02-02,587
2019-02-03,587
2019-02-04,587
2019-02-05,587
2019-02-06,587
2019-02-07,587
2019-02-08,587
2019-02-09,587
2019-02-10,587
2019-02-11,577
2019-02-12,577
2019-02-13,577
2019-02-14,577
2019-02-15,577
2019-02-16,577
2019-02-17,577
2019-02-18,577
2019-02-19,577
2019-02-20,577
2019-02-21,577
2019-02-22,577
2019-02-23,561
2019-02-24,561
2019-02-25,561
2019-02-26,561
2019-02-27,561
2019-02-28,561
2019-03-01,561
2019-03-02,561
2019-03-03,561
2019-03-04,561
2019-03-05,561
2019-03-06,561
2019-03-07,561
2019-03-08,561
2019-03-09,561
2019-03-10,561
2019-03-11,572
2019-03-12,572
2019-03-13,572
2019-03-14,572
2019-03-15,572
2019-03-16,572
2019-03-17,572
2019-03-18,572
2019-03-19,572
2019-03-20,572
2019-03-21,572
2019-03-22,572
2019-03-23,572
2019-03-24,576
2019-03-25,576
2019-03-26,576
2019-03-27,576
2019-03-28,576
2019-03-29,576
2019-03-30,576
2019-03-31,576
2019-04-01,576
2019-04-02,576
2019-04-03,576
2019-04-04,576
2019-04-05,576
2019-04-06,573
2019-04-07,573
2019-04-08,573
2019-04-09,573
2019-04-10,573
2019-04-11,573
2019-04-12,573
2019-04-13,573
2019-04-14,573
2019-04-15,573
2019-04-16,573
2019-04-17,573
2019-04-18,585
2019-04-19,585
2019-04-20,585
2019-04-21,585
2019-04-22,585
2019-04-23,585
2019-04-24,585
2019-04-25,585
2019-04-26,585
2019-04-27,585
2019-04-28,585
2019-04-29,585
2019-04-30,585
2019-05-01,570
2019-05-02,570
2019-05-03,570
