date_obj,Oil%20lantern%20frame price
2016-06-21,1906
2016-06-22,1906
2016-06-23,1906
2016-06-24,1906
2016-06-25,1906
2016-06-26,1906
2016-06-27,1906
2016-06-28,1906
2016-06-29,1906
2016-06-30,1824
2016-07-01,1824
2016-07-02,1824
2016-07-03,1824
2016-07-04,1824
2016-07-05,1824
2016-07-06,1824
2016-07-07,1824
2016-07-08,1824
2016-07-09,1824
2016-07-10,1735
2016-07-11,1735
2016-07-12,1735
2016-07-13,1735
2016-07-14,1735
2016-07-15,1735
2016-07-16,1735
2016-07-17,1735
2016-07-18,1735
2016-07-23,1735
2016-07-24,1649
2016-07-25,1649
2016-07-26,1649
2016-07-27,1649
2016-07-28,1649
2016-07-29,1649
2016-07-30,1649
2016-07-31,1649
2016-08-01,1649
2016-08-02,1649
2016-08-03,1649
2016-08-04,1649
2016-08-05,1649
2016-08-06,1649
2016-08-07,1649
2016-08-08,1649
2016-08-09,1568
2016-08-10,1568
2016-08-11,1568
2016-08-12,1568
2016-08-13,1568
2016-08-14,1568
2016-08-15,1568
2016-08-16,1568
2016-08-17,1568
2016-08-18,1568
2016-08-19,1568
2016-08-20,1568
2016-08-21,1568
2016-08-22,1568
2016-08-23,1568
2016-08-24,1568
2016-08-25,1568
2016-08-26,1568
2016-08-28,1491
2016-08-31,1491
2016-09-01,1491
2016-09-02,1491
2016-09-03,1491
2016-09-04,1491
2016-09-05,1491
2016-09-06,1491
2016-09-07,1491
2016-09-08,1491
2016-09-09,1491
2016-09-10,1491
2016-09-11,1491
2016-09-12,1491
2016-09-13,1491
2016-09-14,1491
2016-09-15,1419
2016-09-16,1419
2016-09-17,1419
2016-09-18,1419
2016-09-19,1419
2016-09-20,1419
2016-09-21,1419
2016-09-22,1419
2016-09-23,1419
2016-09-24,1419
2016-09-25,1419
2016-09-26,1419
2016-09-27,1419
2016-09-28,1419
2016-09-29,1419
2016-09-30,1419
2016-10-01,1419
2016-10-02,1351
2016-10-03,1351
2016-10-04,1351
2016-10-05,1351
2016-10-06,1351
2016-10-07,1351
2016-10-08,1351
2016-10-09,1351
2016-10-10,1351
2016-10-11,1351
2016-10-12,1351
2016-10-13,1351
2016-10-14,1351
2016-10-15,1351
2016-10-16,1351
2016-10-17,1351
2016-10-18,1351
2016-10-19,1351
2016-10-20,1285
2016-10-21,1285
2016-10-22,1285
2016-10-23,1285
2016-10-24,1285
2016-10-25,1285
2016-10-26,1285
2016-10-27,1285
2016-10-28,1285
2016-10-29,1285
2016-10-30,1285
2016-10-31,1285
2016-11-01,1285
2016-11-02,1285
2016-11-03,1285
2016-11-04,1285
2016-11-05,1285
2016-11-06,1285
2016-11-07,1232
2016-11-08,1232
2016-11-09,1232
2016-11-10,1232
2016-11-11,1232
2016-11-12,1232
2016-11-13,1232
2016-11-14,1232
2016-12-07,1171
2016-12-08,1171
2016-12-09,1117
2016-12-10,1117
2016-12-11,1117
2016-12-12,1117
2016-12-13,1117
2016-12-14,1117
2016-12-15,1117
2016-12-16,1117
2016-12-17,1117
2016-12-18,1117
2016-12-19,1117
2016-12-20,1117
2016-12-21,1117
2016-12-22,1117
2016-12-23,1117
2016-12-24,1117
2016-12-25,1062
2016-12-26,1062
2016-12-27,1062
2016-12-28,1062
2016-12-29,1062
2016-12-30,1062
2016-12-31,1062
2017-01-01,1062
2017-01-03,1062
2017-01-04,1062
2017-01-05,1062
2017-01-06,1062
2017-01-07,1010
2017-01-08,1010
2017-01-09,1010
2017-01-10,1010
2017-01-11,1010
2017-01-12,1010
2017-01-13,1010
2017-01-14,1010
2017-01-15,1010
2017-01-16,1010
2017-01-17,1010
2017-01-18,961
2017-01-19,961
2017-01-20,961
2017-01-21,961
2017-01-22,961
2017-01-27,961
2017-01-28,961
2017-01-29,961
2017-01-30,913
2017-01-31,913
2017-02-01,913
2017-02-02,913
2017-02-03,913
2017-02-04,913
2017-02-05,913
2017-02-06,913
2017-02-07,913
2017-02-08,913
2017-02-09,913
2017-02-10,868
2017-02-11,868
2017-02-12,868
2017-02-13,868
2017-02-14,868
2017-02-15,868
2017-02-16,868
2017-02-18,868
2017-02-19,868
2017-02-20,868
2017-02-21,868
2017-02-22,868
2017-02-23,831
2017-02-24,831
2017-02-25,831
2017-02-26,831
2017-02-27,831
2017-02-28,831
2017-03-01,831
2017-03-02,831
2017-03-03,831
2017-03-04,831
2017-03-05,831
2017-03-06,831
2017-03-07,791
2017-03-08,791
2017-03-09,791
2017-03-10,791
2017-03-11,791
2017-03-12,791
2017-03-13,791
2017-03-14,791
2017-03-15,791
2017-03-16,791
2017-03-17,753
2017-03-18,753
2017-03-19,753
2017-03-20,753
2017-03-21,753
2017-03-22,753
2017-03-23,753
2017-03-24,753
2017-03-25,753
2017-03-26,753
2017-03-27,753
2017-03-28,718
2017-03-29,718
2017-03-30,718
2017-03-31,718
2017-04-01,718
2017-04-02,718
2017-04-03,718
2017-04-04,718
2017-04-12,684
2017-04-13,684
2017-04-14,684
2017-04-15,684
2017-04-16,684
2017-04-17,684
2017-04-18,684
2017-04-19,684
2017-04-20,684
2017-04-21,656
2017-04-22,656
2017-04-23,656
2017-04-24,656
2017-04-25,656
2017-04-26,656
2017-04-27,656
2017-04-28,656
2017-04-29,656
2017-04-30,656
2017-05-01,656
2017-05-02,624
2017-05-03,624
2017-05-04,624
2017-05-05,624
2017-05-06,624
2017-05-07,624
2017-05-08,624
2017-05-09,624
2017-05-10,624
2017-05-11,624
2017-05-12,593
2017-05-13,593
2017-05-14,593
2017-05-15,593
2017-05-16,593
2017-05-17,593
2017-05-18,593
2017-05-19,593
2017-05-20,593
2017-05-21,593
2017-05-22,593
2017-05-23,593
2017-05-24,564
2017-05-25,564
2017-05-26,564
2017-05-27,564
2017-05-28,564
2017-05-29,564
2017-05-30,564
2017-05-31,564
2017-06-01,564
2017-06-02,564
2017-06-03,564
2017-06-06,536
2017-06-07,536
2017-06-08,536
2017-06-09,536
2017-06-10,536
2017-06-11,536
2017-06-12,536
2017-06-13,536
2017-06-14,536
2017-06-15,511
2017-06-16,511
2017-06-17,511
2017-06-18,511
2017-06-19,511
2017-06-20,511
2017-06-21,511
2017-06-22,511
2017-06-23,511
2017-06-24,511
2017-06-25,511
2017-06-26,511
2017-06-27,511
2017-06-28,487
2017-06-29,487
2017-06-30,487
2017-07-01,487
2017-07-02,487
2017-07-03,487
2017-07-04,487
2017-07-05,487
2017-07-06,487
2017-07-07,487
2017-07-08,487
2017-07-13,463
2017-07-14,463
2017-07-15,463
2017-07-16,463
2017-07-17,463
2017-07-18,463
2017-07-19,463
2017-07-20,463
2017-07-21,463
2017-07-22,463
2017-07-23,463
2017-07-24,440
2017-07-25,440
2017-07-26,440
2017-07-27,440
2017-07-28,440
2017-07-29,440
2017-07-30,440
2017-07-31,440
2017-08-01,440
2017-08-02,440
2017-08-03,440
2017-08-04,440
2017-08-05,419
2017-08-06,419
2017-08-09,419
2017-08-10,419
2017-08-11,419
2017-08-12,419
2017-08-13,419
2017-08-14,419
2017-08-15,400
2017-08-17,400
2017-08-18,400
2017-08-19,400
2017-08-20,400
2017-08-21,400
2017-08-22,400
2017-08-23,400
2017-08-24,400
2017-08-25,400
2017-08-26,400
2017-08-27,381
2017-08-28,381
2017-08-29,381
2017-08-30,381
2017-08-31,381
2017-09-01,381
2017-09-02,381
2017-09-03,381
2017-09-04,381
2017-09-05,381
2017-09-06,363
2017-09-07,363
2017-09-08,363
2017-09-09,363
2017-09-10,363
2017-09-11,363
2017-09-12,363
2017-09-13,363
2017-09-14,363
2017-09-15,363
2017-09-16,349
2017-09-17,349
2017-09-19,349
2017-09-20,349
2017-09-21,349
2017-09-22,349
2017-09-23,349
2017-09-24,349
2017-09-25,349
2017-09-26,349
2017-09-27,349
2017-09-28,349
2017-09-29,332
2017-09-30,332
2017-10-01,332
2017-10-02,332
2017-10-03,332
2017-10-04,332
2017-10-05,332
2017-10-06,332
2017-10-07,332
2017-10-08,332
2017-10-09,332
2017-10-10,332
2017-10-11,332
2017-10-12,317
2017-10-13,317
2017-10-14,317
2017-10-15,317
2017-10-16,317
2017-10-17,317
2017-10-18,317
2017-10-19,317
2017-10-20,317
2017-10-21,317
2017-10-22,317
2017-10-23,317
2017-10-24,317
2017-10-25,303
2017-10-26,303
2017-10-27,303
2017-10-28,303
2017-10-29,303
2017-10-30,303
2017-10-31,303
2017-11-01,303
2017-11-02,303
2017-11-03,303
2017-11-04,303
2017-11-05,303
2017-11-06,287
2017-11-07,287
2017-11-08,287
2017-11-09,287
2017-11-10,287
2017-11-11,287
2017-11-12,287
2017-11-13,287
2017-11-14,287
2017-11-15,287
2017-11-16,287
2017-11-17,287
2017-11-18,287
2017-11-19,287
2017-11-20,287
2017-11-21,273
2017-11-22,273
2017-11-23,273
2017-11-24,273
2017-11-25,273
2017-11-26,273
2017-11-27,273
2017-11-28,273
2017-11-29,273
2017-11-30,273
2017-12-01,273
2017-12-02,273
2017-12-03,273
2017-12-04,273
2017-12-05,273
2017-12-06,260
2017-12-07,260
2017-12-08,260
2017-12-09,260
2017-12-10,260
2017-12-11,260
2017-12-12,260
2017-12-14,260
2017-12-15,260
2017-12-16,260
2017-12-17,260
2017-12-18,260
2017-12-19,260
2017-12-20,247
2017-12-21,247
2017-12-22,247
2017-12-23,247
2017-12-24,247
2017-12-25,247
2017-12-26,247
2017-12-27,247
2017-12-28,247
2017-12-29,247
2017-12-30,247
2017-12-31,247
2018-01-01,247
2018-01-02,247
2018-01-03,247
2018-01-04,247
2018-01-05,247
2018-01-06,247
2018-01-07,247
2018-01-08,247
2018-01-09,247
2018-01-10,247
2018-01-11,247
2018-01-12,247
2018-01-13,247
2018-01-14,247
2018-01-15,247
2018-01-16,247
2018-01-17,247
2018-01-18,245
2018-01-19,245
2018-01-20,245
2018-01-21,245
2018-01-22,245
2018-01-23,245
2018-01-24,245
2018-01-25,245
2018-01-26,254
2018-01-27,254
2018-01-28,254
2018-01-29,254
2018-01-31,254
2018-02-01,254
2018-02-02,243
2018-02-03,243
2018-02-04,243
2018-02-05,243
2018-02-06,243
2018-02-07,233
2018-02-08,233
2018-02-09,233
2018-02-10,233
2018-02-11,233
2018-02-12,233
2018-02-13,233
2018-02-14,233
2018-02-15,223
2018-02-16,223
2018-02-17,223
2018-02-18,223
2018-02-19,223
2018-02-20,223
2018-02-21,223
2018-02-22,212
2018-02-23,212
2018-02-24,212
2018-02-25,212
2018-02-26,212
2018-02-27,212
2018-03-01,201
2018-03-02,201
2018-03-03,201
2018-03-04,201
2018-03-05,201
2018-03-06,201
2018-03-07,201
2018-03-08,191
2018-03-09,191
2018-03-10,191
2018-03-11,191
2018-03-12,191
2018-03-13,191
2018-03-14,191
2018-03-15,191
2018-03-16,191
2018-03-17,181
2018-03-18,181
2018-03-19,181
2018-03-20,181
2018-03-21,181
2018-03-23,181
2018-03-24,181
2018-03-26,172
2018-03-27,172
2018-03-28,172
2018-03-29,172
2018-03-30,172
2018-03-31,172
2018-04-01,172
2018-04-02,172
2018-04-03,164
2018-04-04,164
2018-04-05,164
2018-04-06,164
2018-04-08,164
2018-04-09,164
2018-04-10,164
2018-04-11,164
2018-04-12,164
2018-04-13,160
2018-04-14,160
2018-04-15,160
2018-04-16,160
2018-04-17,160
2018-04-18,160
2018-04-19,160
2018-04-20,160
2018-04-21,160
2018-04-22,160
2018-04-23,160
2018-04-24,160
2018-04-25,153
2018-04-26,153
2018-04-27,153
2018-04-28,153
2018-04-29,153
2018-04-30,153
2018-05-01,153
2018-05-02,153
2018-05-04,153
2018-05-05,146
2018-05-06,146
2018-05-07,146
2018-05-08,146
2018-05-09,146
2018-05-10,146
2018-05-11,146
2018-05-12,146
2018-05-13,146
2018-05-14,146
2018-05-15,146
2018-05-16,139
2018-05-17,139
2018-05-18,139
2018-05-19,139
2018-05-20,139
2018-05-21,139
2018-05-22,139
2018-05-23,139
2018-05-24,139
2018-05-25,139
2018-05-26,134
2018-05-27,134
2018-05-28,134
2018-05-29,134
2018-05-30,134
2018-05-31,134
2018-06-01,134
2018-06-02,134
2018-06-03,134
2018-06-04,134
2018-06-05,134
2018-06-06,134
2018-06-07,134
2018-06-08,134
2018-06-09,134
2018-06-10,134
2018-06-11,134
2018-06-12,134
2018-06-13,134
2018-06-14,134
2018-06-15,134
2018-06-16,134
2018-06-17,129
2018-06-18,129
2018-06-19,129
2018-06-20,129
2018-06-21,129
2018-06-22,129
2018-06-23,129
2018-06-24,129
2018-06-25,129
2018-06-26,129
2018-06-27,129
2018-06-28,129
2018-06-29,133
2018-06-30,133
2018-07-01,133
2018-07-02,133
2018-07-03,133
2018-07-04,133
2018-07-05,133
2018-07-06,133
2018-07-07,133
2018-07-08,133
2018-07-09,127
2018-07-10,127
2018-07-11,127
2018-07-12,127
2018-07-13,127
2018-07-14,127
2018-07-15,127
2018-07-16,127
2018-07-17,127
2018-07-18,127
2018-07-19,127
2018-07-20,127
2018-07-21,128
2018-07-22,128
2018-07-23,128
2018-07-24,128
2018-07-25,128
2018-07-26,128
2018-07-27,128
2018-07-28,128
2018-07-29,128
2018-07-30,128
2018-07-31,128
2018-08-01,128
2018-08-02,128
2018-08-03,128
2018-08-04,128
2018-08-05,128
2018-08-06,128
2018-08-07,128
2018-08-08,128
2018-08-09,128
2018-08-10,128
2018-08-11,127
2018-08-12,127
2018-08-14,127
2018-08-16,127
2018-08-17,120
2018-08-18,120
2018-08-19,120
2018-08-20,120
2018-08-21,120
2018-08-22,120
2018-08-23,120
2018-08-24,114
2018-08-25,114
2018-08-26,114
2018-08-27,114
2018-08-28,110
2018-08-29,110
2018-08-30,110
2018-08-31,110
2018-09-01,110
2018-09-02,110
2018-09-03,110
2018-09-04,104
2018-09-05,104
2018-09-06,104
2018-09-07,104
2018-09-08,104
2018-09-09,102
2018-09-10,102
2018-09-11,102
2018-09-12,102
2018-09-13,102
2018-09-14,102
2018-09-15,104
2018-09-16,104
2018-09-17,104
2018-09-18,104
2018-09-19,104
2018-09-20,104
2018-09-21,104
2018-09-22,99
2018-09-23,99
2018-09-24,99
2018-09-25,99
2018-09-26,99
2018-09-27,99
2018-09-28,96
2018-09-29,96
2018-09-30,96
2018-10-02,96
2018-10-03,96
2018-10-04,96
2018-10-05,96
2018-10-06,98
2018-10-07,98
2018-10-08,98
2018-10-09,98
2018-10-10,98
2018-10-11,98
2018-10-12,98
2018-10-13,98
2018-10-14,98
2018-10-15,98
2018-10-16,98
2018-10-17,98
2018-10-18,98
2018-10-19,98
2018-10-20,98
2018-10-21,98
2018-10-22,94
2018-10-23,94
2018-10-24,94
2018-10-25,94
2018-10-26,94
2018-10-27,94
2018-10-28,91
2018-10-29,91
2018-10-30,91
2018-10-31,91
2018-11-01,91
2018-11-03,91
2018-11-04,91
2018-11-05,91
2018-11-06,91
2018-11-07,91
2018-11-08,91
2018-11-09,91
2018-11-10,91
2018-11-11,89
2018-11-12,89
2018-11-13,89
2018-11-15,91
2018-11-16,91
2018-11-17,93
2018-11-18,93
2018-11-19,93
2018-11-20,91
2018-11-21,91
2018-11-22,91
2018-11-23,91
2018-11-24,94
2018-11-25,94
2018-11-26,94
2018-11-27,96
2018-11-28,96
2018-11-29,96
2018-12-01,92
2018-12-02,92
2018-12-03,92
2018-12-04,92
2018-12-05,88
2018-12-07,88
2018-12-09,84
2018-12-10,84
2018-12-11,87
2018-12-12,87
2018-12-13,87
2018-12-14,87
2018-12-15,87
2018-12-16,92
2018-12-17,92
2018-12-18,92
2018-12-19,92
2018-12-20,92
2018-12-21,91
2018-12-22,91
2018-12-23,91
2018-12-24,89
2018-12-25,89
2018-12-26,89
2018-12-27,89
2018-12-28,89
2018-12-29,90
2018-12-30,90
2018-12-31,90
2019-01-01,90
2019-01-02,95
2019-01-03,95
2019-01-04,95
2019-01-05,95
2019-01-06,100
2019-01-08,100
2019-01-10,100
2019-01-11,104
2019-01-12,104
2019-01-13,104
2019-01-14,104
2019-01-15,99
2019-01-16,99
2019-01-17,99
2019-01-18,99
2019-01-19,94
2019-01-20,94
2019-01-21,94
2019-01-22,91
2019-01-23,91
2019-01-24,91
2019-01-25,91
2019-01-26,92
2019-01-28,92
2019-01-29,92
2019-01-30,96
2019-01-31,96
2019-02-01,96
2019-02-02,96
2019-02-03,95
2019-02-04,95
2019-02-05,95
2019-02-06,95
2019-02-07,95
2019-02-08,95
2019-02-09,95
2019-02-10,95
2019-02-11,95
2019-02-12,95
2019-02-13,91
2019-02-14,91
2019-02-15,91
2019-02-16,91
2019-02-17,88
2019-02-18,88
2019-02-19,88
2019-02-20,88
2019-02-21,84
2019-02-22,84
2019-02-23,84
2019-02-24,84
2019-02-25,80
2019-02-26,80
2019-02-27,80
2019-02-28,80
2019-03-01,80
2019-03-02,80
2019-03-03,77
2019-03-04,77
2019-03-05,77
2019-03-06,75
2019-03-07,75
2019-03-08,75
2019-03-09,75
2019-03-10,75
2019-03-11,75
2019-03-12,73
2019-03-13,73
2019-03-14,73
2019-03-15,73
2019-03-16,73
2019-03-17,70
2019-03-18,70
2019-03-19,70
2019-03-20,70
2019-03-21,70
2019-03-22,70
2019-03-23,67
2019-03-24,67
2019-03-25,67
2019-03-26,67
2019-03-27,67
2019-03-28,67
2019-03-29,64
2019-03-30,64
2019-03-31,64
2019-04-01,64
2019-04-02,64
2019-04-03,64
2019-04-04,66
2019-04-05,66
2019-04-06,66
2019-04-07,66
2019-04-08,66
2019-04-09,66
2019-04-10,66
2019-04-11,63
2019-04-12,63
2019-04-13,63
2019-04-14,63
2019-04-15,63
2019-04-16,63
2019-04-17,63
2019-04-18,60
2019-04-19,60
2019-04-20,60
2019-04-21,60
2019-04-22,60
2019-04-23,60
2019-04-24,58
2019-04-25,58
2019-04-26,58
2019-04-27,58
2019-04-28,58
2019-04-29,58
2019-04-30,57
2019-05-01,57
2019-05-02,57
2019-05-03,57
2019-05-04,57
2019-05-05,57
2019-05-06,57
2019-05-07,57
2019-05-08,57
2019-05-09,57
2019-05-10,57
2019-05-11,57
2019-05-12,57
2019-05-13,57
2019-05-14,56
2019-05-15,56
2019-05-16,56
2019-05-17,56
2019-05-18,56
2019-05-19,56
2019-05-20,55
2019-05-21,55
2019-05-22,55
2019-05-23,55
2019-05-24,55
2019-05-25,55
2019-05-26,55
2019-05-27,54
2019-05-28,54
2019-05-29,54
2019-05-30,54
2019-05-31,54
2019-06-01,54
2019-06-02,53
2019-06-03,53
2019-06-04,53
2019-06-05,53
2019-06-06,53
2019-06-07,53
2019-06-08,53
2019-06-09,53
2019-06-10,52
2019-06-11,52
2019-06-12,52
2019-06-13,52
2019-06-14,52
2019-06-15,52
2019-06-16,52
2019-06-17,51
2019-06-18,51
2019-06-19,51
2019-06-20,51
2019-06-21,51
2019-06-22,51
2019-06-23,51
2019-06-24,51
2019-06-25,51
2019-06-26,51
2019-06-27,51
2019-06-28,51
2019-06-29,51
2019-06-30,51
2019-07-01,50
2019-07-02,50
