date_obj,Fibula%20piece price
2015-07-26,140000
2015-07-27,140000
2015-07-28,140000
2015-07-29,140000
2015-07-30,140000
2015-07-31,140000
2015-08-01,140000
2015-08-02,140000
2015-08-03,140000
2015-08-04,140000
2015-08-05,140000
2015-08-06,140000
2015-08-07,140000
2015-08-08,140000
2015-08-09,140000
2015-08-10,140000
2015-08-11,140000
2015-08-12,140000
2015-08-13,140000
2015-08-14,140000
2015-08-15,140000
2015-08-16,140000
2015-08-17,140000
2015-08-18,140000
2015-08-19,140000
2015-08-20,140000
2015-08-21,140000
2015-08-22,140000
2015-08-23,140000
2015-08-24,140000
2015-08-25,140000
2015-08-26,140000
2015-08-27,140000
2015-08-28,140000
2015-08-29,140000
2015-08-30,140000
2015-08-31,140000
2015-09-01,140000
2015-09-02,140000
2015-09-03,140000
2015-09-04,140000
2015-09-05,140000
2015-09-06,140000
2015-09-07,140000
2015-09-08,140000
2015-09-09,140000
2015-09-10,140000
2015-09-11,140000
2015-09-12,140000
2015-09-13,140000
2015-09-14,140000
2015-09-15,140000
2015-09-16,140000
2015-09-17,140000
2015-09-18,140000
2015-09-19,140000
2015-09-20,140000
2015-09-21,140000
2015-09-22,140000
2015-09-23,140000
2015-09-24,140000
2015-09-25,140000
2015-09-27,140000
2015-09-28,140000
2015-09-29,140000
2015-09-30,140000
2015-10-05,140000
2015-10-06,140000
2015-10-07,140000
2015-10-08,140000
2015-10-09,140000
2015-10-10,140000
2015-10-11,140000
2015-10-12,140000
2015-10-13,140000
2015-10-14,140000
2015-10-15,140000
2015-10-16,140000
2015-10-17,140000
2015-10-18,140000
2015-10-19,140000
2015-10-20,140000
2015-10-22,140000
2015-10-23,140000
2015-10-24,140000
2015-10-25,140000
2015-10-26,140000
2015-10-27,140000
2015-10-29,140000
2015-10-30,140000
2015-10-31,140000
2015-11-01,140000
2015-11-02,140000
2015-11-03,140000
2015-11-04,140000
2015-11-05,140000
2015-11-06,140000
2015-11-07,140000
2015-11-08,140000
2015-11-09,140000
2015-11-10,140000
2015-11-11,140000
2015-11-12,140000
2015-11-13,140000
2015-11-14,140000
2015-11-15,140000
2015-11-16,140000
2015-11-17,140000
2015-11-18,140000
2015-11-19,140000
2015-11-20,140000
2015-11-21,140000
2015-11-22,140000
2015-11-23,140000
2015-11-24,140000
2015-11-25,140000
2015-11-26,140000
2015-11-27,140000
2015-11-28,140000
2015-11-29,140000
2015-11-30,140000
2015-12-01,140000
2015-12-02,140000
2015-12-03,140000
2015-12-04,140000
2015-12-05,140000
2015-12-06,140000
2015-12-07,140000
2015-12-08,140000
2015-12-09,140000
2015-12-10,140000
2015-12-11,140000
2015-12-12,140000
2015-12-13,140000
2015-12-14,140000
2015-12-15,140000
2015-12-16,140000
2015-12-17,140000
2015-12-18,140000
2015-12-19,140000
2015-12-20,140000
2015-12-21,140000
2015-12-22,140000
2015-12-23,140000
2015-12-24,140000
2015-12-25,140000
2015-12-26,140000
2015-12-27,140000
2015-12-28,140000
2015-12-29,140000
2015-12-30,140000
2015-12-31,140000
2016-01-01,140000
2016-01-02,140000
2016-01-03,140000
2016-01-04,140000
2016-01-05,140000
2016-01-06,140000
2016-01-07,140000
2016-01-08,140000
2016-01-09,140000
2016-01-10,140000
2016-01-11,140000
2016-01-12,140000
2016-01-13,140000
2016-01-14,140000
2016-01-15,140000
2016-01-16,140000
2016-01-17,140000
2016-01-18,140000
2016-01-19,140000
2016-01-20,140000
2016-01-21,140000
2016-01-22,140000
2016-01-23,140000
2016-01-24,140000
2016-01-25,140000
2016-01-26,140000
2016-01-27,140000
2016-01-28,140000
2016-01-29,140000
2016-01-30,140000
2016-01-31,140000
2016-02-01,140000
2016-02-02,140000
2016-02-03,140000
2016-02-04,140000
2016-02-05,140000
2016-02-06,140000
2016-02-07,140000
2016-02-08,140000
2016-02-09,140000
2016-02-10,140000
2016-02-11,140000
2016-02-12,140000
2016-02-13,140000
2016-02-14,140000
2016-02-15,140000
2016-02-16,140000
2016-02-17,140000
2016-02-18,140000
2016-02-19,140000
2016-02-20,140000
2016-02-21,140000
2016-02-22,140000
2016-02-23,140000
2016-02-24,140000
2016-02-25,140000
2016-02-26,140000
2016-02-27,140000
2016-02-28,140000
2016-02-29,140000
2016-03-01,140000
2016-03-02,140000
2016-03-03,140000
2016-03-04,140000
2016-03-05,140000
2016-03-06,140000
2016-03-07,140000
2016-03-08,140000
2016-03-09,140000
2016-03-10,140000
2016-03-11,140000
2016-03-12,140000
2016-03-13,140000
2016-03-14,140000
2016-03-15,140000
2016-03-16,140000
2016-03-17,140000
2016-03-18,140000
2016-03-19,140000
2016-03-20,140000
2016-03-21,140000
2016-03-22,140000
2016-03-23,140000
2016-03-24,140000
2016-03-25,140000
2016-03-26,140000
2016-03-27,140000
2016-03-28,140000
2016-03-29,140000
2016-03-30,140000
2016-03-31,140000
2016-04-01,140000
2016-04-02,140000
2016-04-03,134616
2016-04-04,134616
2016-04-05,134616
2016-04-06,134616
2016-04-07,134616
2016-04-08,134616
2016-04-09,134616
2016-04-10,134616
2016-04-11,134616
2016-04-12,134616
2016-04-13,134616
2016-04-14,134616
2016-04-15,134616
2016-04-16,134616
2016-04-17,134616
2016-04-18,134616
2016-04-19,134616
2016-04-20,134616
2016-04-21,134616
2016-04-22,134616
2016-04-23,134616
2016-04-24,134616
2016-04-25,134616
2016-04-26,134616
2016-04-27,134616
2016-04-28,134616
2016-04-29,134616
2016-04-30,134616
2016-05-01,134616
2016-05-02,134616
2016-05-03,134616
2016-05-04,134616
2016-05-05,134616
2016-05-06,134616
2016-05-07,134616
2016-05-08,134616
2016-05-09,134616
2016-05-10,134616
2016-05-11,134616
2016-05-12,134616
2016-05-13,134616
2016-05-14,134616
2016-05-15,134616
2016-05-16,134616
2016-05-17,134616
2016-05-18,134616
2016-05-19,134616
2016-05-22,134616
2016-05-23,134616
2016-05-24,134616
2016-05-25,134616
2016-05-26,134616
2016-05-27,134616
2016-05-28,134616
2016-05-29,134616
2016-05-30,134616
2016-05-31,134616
2016-06-01,134616
2016-06-02,134616
2016-06-03,134616
2016-06-04,134616
2016-06-05,134616
2016-06-06,134616
2016-06-07,134616
2016-06-08,134616
2016-06-09,134616
2016-06-10,134616
2016-06-11,134616
2016-06-12,134616
2016-06-13,134616
2016-06-14,134616
2016-06-15,134616
2016-06-16,134616
2016-06-17,134616
2016-06-18,134616
2016-06-19,134616
2016-06-20,134616
2016-06-21,134616
2016-06-22,134616
2016-06-23,134616
2016-06-24,134616
2016-06-25,134616
2016-06-26,134616
2016-06-27,134616
2016-06-28,134616
2016-06-29,134616
2016-06-30,134616
2016-07-01,134616
2016-07-02,134616
2016-07-03,134616
2016-07-04,134616
2016-07-05,134616
2016-07-06,134616
2016-07-07,134616
2016-07-08,134616
2016-07-09,134616
2016-07-10,134616
2016-07-11,134616
2016-07-12,134616
2016-07-13,134616
2016-07-14,134616
2016-07-15,134616
2016-07-16,134616
2016-07-17,134616
2016-07-18,134616
2016-07-23,134616
2016-07-24,134616
2016-07-25,134616
2016-07-26,134616
2016-07-27,134616
2016-07-28,134616
2016-07-29,134616
2016-07-30,134616
2016-07-31,134616
2016-08-01,134616
2016-08-02,134616
2016-08-03,134616
2016-08-04,134616
2016-08-05,134616
2016-08-06,134616
2016-08-07,134616
2016-08-08,134616
2016-08-09,134616
2016-08-10,134616
2016-08-11,134616
2016-08-12,134616
2016-08-13,134616
2016-08-14,134616
2016-08-15,134616
2016-08-16,134616
2016-08-17,134616
2016-08-18,134616
2016-08-19,134616
2016-08-20,134616
2016-08-21,134616
2016-08-22,134616
2016-08-23,134616
2016-08-24,134616
2016-08-25,134616
2016-08-26,134616
2016-08-28,134616
2016-08-31,134616
2016-09-01,134616
2016-09-02,134616
2016-09-03,134616
2016-09-04,134616
2016-09-05,134616
2016-09-06,134616
2016-09-07,134616
2016-09-08,134616
2016-09-09,134616
2016-09-10,134616
2016-09-11,134616
2016-09-12,134616
2016-09-13,134616
2016-09-14,134616
2016-09-15,134616
2016-09-16,134616
2016-09-17,134616
2016-09-18,134616
2016-09-19,134616
2016-09-20,134616
2016-09-21,134616
2016-09-22,134616
2016-09-23,134616
2016-09-24,134616
2016-09-25,134616
2016-09-26,134616
2016-09-27,134616
2016-09-28,134616
2016-09-29,134616
2016-09-30,134616
2016-10-01,134616
2016-10-02,134616
2016-10-03,134616
2016-10-04,134616
2016-10-05,134616
2016-10-06,134616
2016-10-07,134616
2016-10-08,134616
2016-10-09,134616
2016-10-10,134616
2016-10-11,134616
2016-10-12,134616
2016-10-13,134616
2016-10-14,134616
2016-10-15,134616
2016-10-16,134616
2016-10-17,134616
2016-10-18,134616
2016-10-19,134616
2016-10-20,134616
2016-10-21,134616
2016-10-22,134616
2016-10-23,134616
2016-10-24,134616
2016-10-25,134616
2016-10-26,134616
2016-10-27,134616
2016-10-28,134616
2016-10-29,134616
2016-10-30,134616
2016-10-31,134616
2016-11-01,134616
2016-11-02,134616
2016-11-03,134616
2016-11-04,134616
2016-11-05,134616
2016-11-06,134616
2016-11-07,134616
2016-11-08,134616
2016-11-09,134616
2016-11-10,134616
2016-11-11,134616
2016-11-12,134616
2016-11-13,134616
2016-11-14,134616
2016-11-15,134616
2016-12-07,134616
2016-12-08,134616
2016-12-09,134616
2016-12-10,134616
2016-12-11,128298
2016-12-12,128298
2016-12-13,128298
2016-12-14,128298
2016-12-15,128298
2016-12-16,128298
2016-12-17,128298
2016-12-18,128298
2016-12-19,128298
2016-12-20,128298
2016-12-21,128298
2016-12-22,128298
2016-12-23,128298
2016-12-24,128298
2016-12-25,128298
2016-12-26,128298
2016-12-27,128298
2016-12-28,128298
2016-12-29,128298
2016-12-30,128298
2016-12-31,128298
2017-01-01,128298
2017-01-02,128298
2017-01-03,128298
2017-01-04,128298
2017-01-05,128298
2017-01-06,128298
2017-01-07,128298
2017-01-08,128298
2017-01-09,128298
2017-01-10,128298
2017-01-11,128298
2017-01-12,128298
2017-01-13,128298
2017-01-14,128298
2017-01-15,128298
2017-01-16,128298
2017-01-17,128298
2017-01-18,128298
2017-01-19,128298
2017-01-20,128298
2017-01-21,128298
2017-01-22,128298
2017-01-23,128298
2017-01-27,128298
2017-01-28,128298
2017-01-29,128298
2017-01-30,128298
2017-01-31,128298
2017-02-01,128298
2017-02-02,128298
2017-02-03,128298
2017-02-04,128298
2017-02-05,128298
2017-02-06,128298
2017-02-07,128298
2017-02-08,128298
2017-02-09,128298
2017-02-10,128298
2017-02-11,128298
2017-02-12,128298
2017-02-13,128298
2017-02-14,128298
2017-02-15,128298
2017-02-16,128298
2017-02-18,128298
2017-02-19,128298
2017-02-20,128298
2017-02-21,128298
2017-02-22,128298
2017-02-23,128298
2017-02-24,128298
2017-02-25,128298
2017-02-26,128298
2017-02-27,128298
2017-02-28,128298
2017-03-01,128298
2017-03-02,128298
2017-03-03,128298
2017-03-04,128298
2017-03-05,128298
2017-03-06,128298
2017-03-07,128298
2017-03-08,128298
2017-03-09,128298
2017-03-10,128298
2017-03-11,128298
2017-03-12,128298
2017-03-13,128298
2017-03-14,128298
2017-03-15,128298
2017-03-16,128298
2017-03-17,128298
2017-03-18,128298
2017-03-19,128298
2017-03-20,128298
2017-03-21,128298
2017-03-22,128298
2017-03-23,128298
2017-03-24,128298
2017-03-25,128298
2017-03-26,128298
2017-03-27,128298
2017-03-28,128298
2017-03-29,128298
2017-03-30,128298
2017-03-31,128298
2017-04-01,128298
2017-04-02,128298
2017-04-03,128298
2017-04-04,128298
2017-04-12,128298
2017-04-13,128298
2017-04-14,128298
2017-04-15,128298
2017-04-16,128298
2017-04-17,128298
2017-04-18,128298
2017-04-19,128298
2017-04-20,128298
2017-04-21,128298
2017-04-22,128298
2017-04-23,128298
2017-04-24,128298
2017-04-25,128298
2017-04-26,128298
2017-04-27,128298
2017-04-28,128298
2017-04-29,128298
2017-04-30,128298
2017-05-01,128298
2017-05-02,128298
2017-05-03,128298
2017-05-04,128298
2017-05-05,128298
2017-05-06,128298
2017-05-07,128298
2017-05-08,128298
2017-05-09,128298
2017-05-10,128298
2017-05-11,128298
2017-05-12,128298
2017-05-13,128298
2017-05-14,128298
2017-05-15,128298
2017-05-16,128298
2017-05-17,128298
2017-05-18,128298
2017-05-19,128298
2017-05-20,128298
2017-05-21,128298
2017-05-22,128298
2017-05-23,128298
2017-05-24,128298
2017-05-25,128298
2017-05-26,128298
2017-05-27,128298
2017-05-28,128298
2017-05-29,128298
2017-05-30,128298
2017-05-31,128298
2017-06-01,128298
2017-06-02,128298
2017-06-03,128298
2017-06-04,128298
2017-06-05,128298
2017-06-06,128298
2017-06-07,128298
2017-06-08,128298
2017-06-09,128298
2017-06-10,128298
2017-06-11,128298
2017-06-12,128298
2017-06-13,128298
2017-06-14,128298
2017-06-15,128298
2017-06-16,128298
2017-06-17,128298
2017-06-18,121983
2017-06-19,121983
2017-06-20,121983
2017-06-21,121983
2017-06-22,121983
2017-06-23,121983
2017-06-24,121983
2017-06-25,121983
2017-06-26,121983
2017-06-27,121983
2017-06-28,121983
2017-06-29,121983
2017-06-30,121983
2017-07-01,121983
2017-07-02,121983
2017-07-03,121983
2017-07-04,121983
2017-07-05,121983
2017-07-06,121983
2017-07-07,121983
2017-07-08,121983
2017-07-13,121983
2017-07-14,121983
2017-07-15,121983
2017-07-16,121983
2017-07-17,121983
2017-07-18,121983
2017-07-19,121983
2017-07-20,121983
2017-07-21,121983
2017-07-22,121983
2017-07-23,121983
2017-07-24,121983
2017-07-25,121983
2017-07-26,121983
2017-07-27,121983
2017-07-28,121983
2017-07-29,121983
2017-07-30,121983
2017-07-31,121983
2017-08-01,121983
2017-08-02,121983
2017-08-03,121983
2017-08-04,121983
2017-08-05,121983
2017-08-06,121983
2017-08-09,121983
2017-08-10,121983
2017-08-11,121983
2017-08-12,121983
2017-08-13,121983
2017-08-14,121983
2017-08-15,121983
2017-08-16,121983
2017-08-17,121983
2017-08-18,121983
2017-08-19,121983
2017-08-20,121983
2017-08-21,121983
2017-08-22,121983
2017-08-23,121983
2017-08-24,121983
2017-08-25,121983
2017-08-26,121983
2017-08-27,121983
2017-08-28,121983
2017-08-29,121983
2017-08-30,121983
2017-08-31,121983
2017-09-01,121983
2017-09-02,121983
2017-09-03,121983
2017-09-04,121983
2017-09-05,121983
2017-09-06,121983
2017-09-07,121983
2017-09-08,121983
2017-09-09,121983
2017-09-10,121983
2017-09-11,121983
2017-09-12,121983
2017-09-13,121983
2017-09-14,121983
2017-09-15,121983
2017-09-16,121983
2017-09-17,121983
2017-09-18,121983
2017-09-19,121983
2017-09-20,121983
2017-09-21,121983
2017-09-22,121983
2017-09-23,121983
2017-09-24,121983
2017-09-25,121983
2017-09-26,121983
2017-09-27,121983
2017-09-28,121983
2017-09-29,121983
2017-09-30,121983
2017-10-01,121983
2017-10-02,121983
2017-10-03,121983
2017-10-04,121983
2017-10-05,121983
2017-10-06,121983
2017-10-07,121983
2017-10-08,121983
2017-10-09,121983
2017-10-10,121983
2017-10-11,121983
2017-10-12,121983
2017-10-13,121983
2017-10-14,121983
2017-10-15,121983
2017-10-16,121983
2017-10-17,121983
2017-10-18,121983
2017-10-19,121983
2017-10-20,121983
2017-10-21,121983
2017-10-22,121983
2017-10-23,121983
2017-10-24,121983
2017-10-25,121983
2017-10-26,121983
2017-10-27,121983
2017-10-28,121983
2017-10-29,121983
2017-10-30,121983
2017-10-31,121983
2017-11-01,121983
2017-11-02,121983
2017-11-03,121983
2017-11-04,121983
2017-11-05,121983
2017-11-06,121983
2017-11-07,121983
2017-11-08,121983
2017-11-09,121983
2017-11-10,121983
2017-11-11,121983
2017-11-12,22555
2017-11-13,22555
2017-11-14,22555
2017-11-15,22555
2017-11-16,22555
2017-11-17,22555
2017-11-18,22555
2017-11-19,22555
2017-11-20,22555
2017-11-21,22555
2017-11-22,22555
2017-11-23,22555
2017-11-24,22555
2017-11-25,22555
2017-11-26,22555
2017-11-27,22555
2017-11-28,22555
2017-11-29,22555
2017-11-30,22555
2017-12-01,22555
2017-12-02,22555
2017-12-03,22555
2017-12-04,22555
2017-12-05,22555
2017-12-06,22555
2017-12-07,22555
2017-12-08,22555
2017-12-09,22555
2017-12-10,22555
2017-12-11,22555
2017-12-12,22555
2017-12-13,22555
2017-12-14,22555
2017-12-15,22555
2017-12-16,22555
2017-12-17,22555
2017-12-18,22555
2017-12-19,22555
2017-12-20,22555
2017-12-21,22555
2017-12-22,22555
2017-12-23,22555
2017-12-24,22555
2017-12-25,22555
2017-12-26,22555
2017-12-27,22555
2017-12-28,22555
2017-12-29,22555
2017-12-30,22555
2017-12-31,22555
2018-01-01,22555
2018-01-02,22555
2018-01-03,22555
2018-01-04,22555
2018-01-05,22555
2018-01-06,22555
2018-01-07,22555
2018-01-08,22555
2018-01-09,22555
2018-01-10,22555
2018-01-11,22555
2018-01-12,22555
2018-01-13,22555
2018-01-14,22555
2018-01-15,22555
2018-01-16,22555
2018-01-17,22555
2018-01-18,22555
2018-01-19,22555
2018-01-20,22555
2018-01-21,22555
2018-01-22,22555
2018-01-23,22555
2018-01-24,22555
2018-01-25,22555
2018-01-26,22555
2018-01-27,22555
2018-01-28,22555
2018-01-29,22555
2018-01-30,21546
2018-01-31,21546
2018-02-01,21546
2018-02-02,21546
2018-02-03,21546
2018-02-04,21546
2018-02-05,21546
2018-02-06,21546
2018-02-07,21546
2018-02-08,21546
2018-02-09,21546
2018-02-10,21546
2018-02-11,21546
2018-02-12,21546
2018-02-13,21546
2018-02-14,21546
2018-02-15,21546
2018-02-16,21546
2018-02-17,21546
2018-02-18,21546
2018-02-19,21546
2018-02-20,21546
2018-02-21,21546
2018-02-22,21546
2018-02-23,21546
2018-02-24,21546
2018-02-25,21546
2018-02-26,21546
2018-02-27,21546
2018-02-28,21546
2018-03-01,21546
2018-03-02,21546
2018-03-03,21546
2018-03-04,21546
2018-03-05,21546
2018-03-06,21546
2018-03-07,21546
2018-03-08,21546
2018-03-09,21546
2018-03-10,21546
2018-03-11,21546
2018-03-12,21546
2018-03-13,21546
2018-03-14,21546
2018-03-15,21546
2018-03-16,21546
2018-03-17,21546
2018-03-18,21546
2018-03-20,21546
2018-03-21,21546
2018-03-23,21546
2018-03-24,21546
2018-03-25,21546
2018-03-26,21546
2018-03-27,21546
2018-03-28,21546
2018-03-29,21546
2018-03-30,21546
2018-03-31,21546
2018-04-01,21546
2018-04-02,21546
2018-04-03,21546
2018-04-04,21546
2018-04-05,21546
2018-04-06,21546
2018-04-07,21546
2018-04-08,21546
2018-04-09,21546
2018-04-10,21546
2018-04-11,21546
2018-04-12,21546
2018-04-13,21546
2018-04-14,21546
2018-04-15,21546
2018-04-16,21546
2018-04-17,21546
2018-04-18,21546
2018-04-19,21546
2018-04-20,21546
2018-04-21,21546
2018-04-22,21546
2018-04-23,21546
2018-04-24,21546
2018-04-25,21546
2018-04-26,21546
2018-04-27,21546
2018-04-28,21546
2018-04-29,21546
2018-04-30,21546
2018-05-01,21546
2018-05-03,21546
2018-05-04,21546
2018-05-05,21546
2018-05-06,21546
2018-05-07,21546
2018-05-08,21546
2018-05-09,21546
2018-05-10,21546
2018-05-11,21546
2018-05-12,21546
2018-05-13,21546
2018-05-14,21546
2018-05-15,21546
2018-05-16,21546
2018-05-17,21546
2018-05-18,21546
2018-05-19,21546
2018-05-20,21546
2018-05-21,21546
2018-05-22,21546
2018-05-23,20769
2018-05-24,20769
2018-05-25,20769
2018-05-26,20769
2018-05-27,20769
2018-05-28,20769
2018-05-29,20769
2018-05-30,20769
2018-05-31,20769
2018-06-01,20769
2018-06-02,20769
2018-06-03,20769
2018-06-04,20769
2018-06-05,20769
2018-06-06,20769
2018-06-07,20769
2018-06-08,20769
2018-06-09,20769
2018-06-10,20769
2018-06-11,20769
2018-06-12,20769
2018-06-13,20769
2018-06-14,20769
2018-06-15,20769
2018-06-16,20769
2018-06-17,20769
2018-06-18,20769
2018-06-19,20769
2018-06-20,20769
2018-06-21,20769
2018-06-22,20769
2018-06-23,20769
2018-06-24,20769
2018-06-25,20769
2018-06-26,20769
2018-06-27,20769
2018-06-28,20769
2018-06-29,20769
2018-06-30,20769
2018-07-01,20769
2018-07-02,20769
2018-07-03,20769
2018-07-04,20769
2018-07-05,20769
2018-07-06,20769
2018-07-07,20769
2018-07-08,20769
2018-07-09,20769
2018-07-10,20769
2018-07-11,20769
2018-07-12,20769
2018-07-13,20769
2018-07-14,20769
2018-07-15,20769
2018-07-16,20769
2018-07-17,20769
2018-07-18,20769
2018-07-19,20769
2018-07-20,20769
2018-07-21,20769
2018-07-22,20769
2018-07-23,20769
2018-07-24,20769
2018-07-25,20769
2018-07-26,20769
2018-07-27,20769
2018-07-28,20769
2018-07-29,20769
2018-07-30,20769
2018-07-31,20769
2018-08-01,20769
2018-08-02,20769
2018-08-03,20769
2018-08-04,20769
2018-08-05,20769
2018-08-06,20769
2018-08-07,20769
2018-08-08,20769
2018-08-09,20769
2018-08-10,20769
2018-08-11,20769
2018-08-12,20769
2018-08-14,20769
2018-08-16,20769
2018-08-17,20769
2018-08-18,20769
2018-08-19,20769
2018-08-20,20769
2018-08-21,20769
2018-08-22,20769
2018-08-23,20769
2018-08-24,20769
2018-08-25,20769
2018-08-26,20769
2018-08-27,20769
2018-08-28,20769
2018-08-29,20769
2018-08-30,20769
2018-08-31,20769
2018-09-01,20769
2018-09-02,20769
2018-09-03,20769
2018-09-04,20769
2018-09-05,20769
2018-09-06,20769
2018-09-07,20769
2018-09-08,20769
2018-09-09,20769
2018-09-10,20769
2018-09-11,20769
2018-09-12,20769
2018-09-13,20769
2018-09-14,20769
2018-09-15,20769
2018-09-16,20769
2018-09-17,20769
2018-09-18,20769
2018-09-19,20769
2018-09-20,20769
2018-09-21,20769
2018-09-22,20769
2018-09-23,20769
2018-09-24,20769
2018-09-25,20769
2018-09-26,20769
2018-09-27,20769
2018-09-28,20769
2018-09-29,20769
2018-09-30,20769
2018-10-01,20769
2018-10-02,20769
2018-10-03,19905
2018-10-04,19905
2018-10-05,19905
2018-10-06,19905
2018-10-07,19905
2018-10-08,19905
2018-10-09,19905
2018-10-10,19905
2018-10-11,19905
2018-10-12,19905
2018-10-13,19905
2018-10-14,19905
2018-10-15,19905
2018-10-16,19905
2018-10-17,19905
2018-10-18,19905
2018-10-19,19905
2018-10-20,19905
2018-10-21,19905
2018-10-22,19905
2018-10-23,19905
2018-10-24,19905
2018-10-25,19905
2018-10-26,19905
2018-10-27,19905
2018-10-28,19905
2018-10-29,19905
2018-10-30,19905
2018-10-31,19905
2018-11-01,19905
2018-11-03,19905
2018-11-04,19905
2018-11-05,19905
2018-11-06,19905
2018-11-07,19905
2018-11-08,20160
2018-11-09,20160
2018-11-10,20160
2018-11-11,20160
2018-11-12,20160
2018-11-13,20160
2018-11-14,20160
2018-11-15,20160
2018-11-16,20160
2018-11-17,20160
2018-11-18,20160
2018-11-19,20160
2018-11-20,20160
2018-11-21,20160
2018-11-22,20160
2018-11-23,20160
2018-11-24,20160
2018-11-25,20160
2018-11-26,20160
2018-11-27,20160
2018-11-29,20160
2018-12-01,20160
2018-12-02,20160
2018-12-03,20160
2018-12-04,20160
2018-12-05,20160
2018-12-07,20160
2018-12-09,20160
2018-12-10,20160
2018-12-11,20160
2018-12-12,20160
2018-12-13,20160
2018-12-14,20160
2018-12-15,20160
2018-12-16,20160
2018-12-17,20160
2018-12-18,20160
2018-12-19,20160
2018-12-20,20160
2018-12-21,20160
2018-12-22,20160
2018-12-23,20160
2018-12-24,20160
2018-12-25,20160
2018-12-26,20160
2018-12-27,20160
2018-12-28,20160
2018-12-29,20160
2018-12-30,20160
2018-12-31,20160
2019-01-01,20160
2019-01-02,20160
2019-01-03,20160
2019-01-04,20160
2019-01-05,20160
2019-01-06,20160
2019-01-08,20160
2019-01-10,19512
2019-01-11,19512
2019-01-12,19512
2019-01-13,19512
2019-01-14,19512
2019-01-15,19512
2019-01-16,19512
2019-01-17,19512
2019-01-18,19512
2019-01-19,19512
2019-01-20,19512
2019-01-21,19512
2019-01-22,19512
2019-01-23,19512
2019-01-24,19512
2019-01-25,19512
2019-01-26,19512
2019-01-27,19512
2019-01-29,19512
2019-01-30,19512
2019-01-31,19512
2019-02-01,19512
2019-02-02,19512
2019-02-03,19512
2019-02-04,19512
2019-02-05,19512
2019-02-06,19512
2019-02-07,19512
2019-02-08,19512
2019-02-09,19512
2019-02-10,19512
2019-02-11,19512
2019-02-12,19512
2019-02-13,19512
2019-02-14,19512
2019-02-15,19512
2019-02-16,19512
2019-02-17,19512
2019-02-18,19512
2019-02-19,19512
2019-02-20,19512
2019-02-21,19512
2019-02-22,19512
2019-02-23,19512
2019-02-24,19512
2019-02-25,19512
2019-02-26,19512
2019-02-27,19512
2019-02-28,19512
2019-03-01,19512
2019-03-02,19512
2019-03-03,19512
2019-03-04,19512
2019-03-05,19512
2019-03-06,19512
2019-03-07,19512
2019-03-08,19512
2019-03-09,19512
2019-03-10,19512
2019-03-11,19512
2019-03-12,19512
2019-03-13,19512
2019-03-14,19512
2019-03-15,19512
2019-03-16,19512
2019-03-17,19512
2019-03-18,19512
2019-03-19,19512
2019-03-20,19512
2019-03-21,19512
2019-03-22,19512
2019-03-23,19512
2019-03-24,19512
2019-03-25,19512
2019-03-26,19512
2019-03-27,19512
2019-03-28,19512
