date_obj,Asyn%20remains price
2017-04-24,2835
2017-04-25,2835
2017-04-26,2835
2017-04-27,2835
2017-04-28,2835
2017-04-29,2835
2017-04-30,2835
2017-05-01,2835
2017-05-02,2835
2017-05-03,2835
2017-05-04,2805
2017-05-05,2805
2017-05-06,2805
2017-05-07,2805
2017-05-08,2805
2017-05-09,2805
2017-05-10,2805
2017-05-11,2805
2017-05-12,2805
2017-05-13,2805
2017-05-14,2805
2017-05-15,2805
2017-05-16,2805
2017-05-17,2805
2017-05-18,2805
2017-05-19,2805
2017-05-20,2805
2017-05-21,2805
2017-05-22,2805
2017-05-23,2805
2017-05-24,2805
2017-05-25,2805
2017-05-26,2805
2017-05-27,2805
2017-05-28,2805
2017-05-29,2805
2017-05-30,2805
2017-05-31,2805
2017-06-01,2774
2017-06-02,2774
2017-06-03,2774
2017-06-04,2774
2017-06-05,2774
2017-06-06,2774
2017-06-07,2774
2017-06-08,2774
2017-06-09,2774
2017-06-10,2774
2017-06-11,2774
2017-06-12,2774
2017-06-13,2774
2017-06-14,2774
2017-06-15,2774
2017-06-16,2774
2017-06-17,2774
2017-06-18,2774
2017-06-19,2774
2017-06-20,2774
2017-06-21,2774
2017-06-22,2774
2017-06-23,2774
2017-06-24,2774
2017-06-25,2774
2017-06-26,2774
2017-06-27,2774
2017-06-28,2774
2017-06-29,2774
2017-06-30,2759
2017-07-01,2759
2017-07-02,2759
2017-07-03,2759
2017-07-04,2759
2017-07-05,2759
2017-07-06,2759
2017-07-07,2759
2017-07-08,2759
2017-07-09,2759
2017-07-13,2759
2017-07-14,2759
2017-07-15,2759
2017-07-16,2759
2017-07-17,2759
2017-07-18,2759
2017-07-19,2759
2017-07-20,2759
2017-07-21,2759
2017-07-22,2759
2017-07-23,2759
2017-07-24,2759
2017-07-25,2759
2017-07-26,2759
2017-07-27,2759
2017-07-28,2759
2017-07-29,2659
2017-07-30,2659
2017-07-31,2659
2017-08-01,2659
2017-08-02,2659
2017-08-03,2659
2017-08-04,2659
2017-08-05,2659
2017-08-06,2659
2017-08-07,2659
2017-08-08,2659
2017-08-09,2659
2017-08-10,2659
2017-08-11,2659
2017-08-12,2659
2017-08-13,2659
2017-08-14,2659
2017-08-15,2659
2017-08-16,2659
2017-08-17,2659
2017-08-18,2659
2017-08-19,2659
2017-08-20,2659
2017-08-21,2659
2017-08-22,2659
2017-08-23,2612
2017-08-24,2612
2017-08-25,2612
2017-08-26,2612
2017-08-27,2612
2017-08-28,2612
2017-08-29,2612
2017-08-30,2612
2017-08-31,2612
2017-09-01,2612
2017-09-02,2612
2017-09-03,2612
2017-09-04,2612
2017-09-05,2612
2017-09-06,2612
2017-09-07,2612
2017-09-08,2612
2017-09-09,2612
2017-09-10,2612
2017-09-11,2612
2017-09-12,2612
2017-09-13,2612
2017-09-14,2612
2017-09-15,2612
2017-09-16,2612
2017-09-17,2612
2017-09-18,2612
2017-09-19,2612
2017-09-20,2488
2017-09-22,2488
2017-09-23,2488
2017-09-24,2488
2017-09-25,2488
2017-09-26,2488
2017-09-27,2488
2017-09-28,2488
2017-09-29,2488
2017-09-30,2488
2017-10-01,2488
2017-10-02,2488
2017-10-03,2488
2017-10-04,2488
2017-10-05,2488
2017-10-06,2488
2017-10-07,2488
2017-10-08,2488
2017-10-09,2488
2017-10-10,2488
2017-10-11,2488
2017-10-12,2488
2017-10-13,2488
2017-10-14,2488
2017-10-15,2488
2017-10-16,2488
2017-10-17,2488
2017-10-18,2488
2017-10-19,2488
2017-10-20,2541
2017-10-21,2541
2017-10-22,2541
2017-10-23,2541
2017-10-24,2541
2017-10-25,2541
2017-10-26,2541
2017-10-27,2541
2017-10-28,2541
2017-10-29,2541
2017-10-30,2541
2017-10-31,2541
2017-11-01,2541
2017-11-02,2541
2017-11-03,2541
2017-11-04,2541
2017-11-05,2541
2017-11-06,2541
2017-11-07,2541
2017-11-08,2541
2017-11-09,2541
2017-11-10,2541
2017-11-11,2541
2017-11-12,2541
2017-11-13,2541
2017-11-14,2541
2017-11-15,2541
2017-11-16,2541
2017-11-17,2541
2017-11-18,2541
2017-11-19,2534
2017-11-20,2534
2017-11-21,2534
2017-11-22,2534
2017-11-23,2534
2017-11-24,2534
2017-11-25,2534
2017-11-26,2534
2017-11-27,2534
2017-11-28,2534
2017-11-29,2534
2017-11-30,2534
2017-12-01,2534
2017-12-02,2534
2017-12-03,2534
2017-12-04,2534
2017-12-05,2534
2017-12-06,2534
2017-12-07,2534
2017-12-08,2534
2017-12-09,2534
2017-12-10,2534
2017-12-11,2534
2017-12-12,2534
2017-12-13,2534
2017-12-14,2534
2017-12-15,2534
2017-12-16,2534
2017-12-17,2534
2017-12-18,2534
2017-12-19,2534
2017-12-20,2534
2017-12-21,2534
2017-12-22,2486
2017-12-23,2486
2017-12-24,2486
2017-12-25,2486
2017-12-26,2486
2017-12-27,2486
2017-12-28,2486
2017-12-29,2486
2017-12-30,2486
2017-12-31,2486
2018-01-01,2486
2018-01-02,2486
2018-01-03,2486
2018-01-04,2486
2018-01-05,2486
2018-01-06,2486
2018-01-07,2486
2018-01-08,2486
2018-01-09,2486
2018-01-10,2486
2018-01-11,2486
2018-01-12,2486
2018-01-13,2486
2018-01-14,2486
2018-01-15,2486
2018-01-16,2486
2018-01-17,2486
2018-01-18,2445
2018-01-19,2445
2018-01-20,2445
2018-01-21,2445
2018-01-22,2445
2018-01-23,2445
2018-01-24,2445
2018-01-25,2445
2018-01-26,2445
2018-01-27,2445
2018-01-28,2445
2018-01-29,2445
2018-01-30,2445
2018-01-31,2445
2018-02-01,2445
2018-02-02,2410
2018-02-03,2410
2018-02-04,2410
2018-02-05,2410
2018-02-06,2410
2018-02-07,2410
2018-02-08,2410
2018-02-09,2410
2018-02-10,2410
2018-02-11,2410
2018-02-12,2410
2018-02-13,2410
2018-02-14,2410
2018-02-15,2410
2018-02-16,2410
2018-02-17,2361
2018-02-18,2361
2018-02-19,2361
2018-02-20,2361
2018-02-21,2361
2018-02-22,2361
2018-02-23,2361
2018-02-24,2361
2018-02-25,2361
2018-02-26,2361
2018-02-27,2361
2018-02-28,2361
2018-03-01,2361
2018-03-02,2361
2018-03-03,2361
2018-03-04,2361
2018-03-05,2275
2018-03-06,2275
2018-03-07,2275
2018-03-08,2275
2018-03-09,2275
2018-03-10,2275
2018-03-11,2275
2018-03-12,2275
2018-03-13,2275
2018-03-14,2275
2018-03-15,2275
2018-03-16,2275
2018-03-17,2275
2018-03-18,2275
2018-03-20,2189
2018-03-22,2189
2018-03-23,2189
2018-03-24,2189
2018-03-25,2189
2018-03-26,2189
2018-03-27,2189
2018-03-28,2189
2018-03-29,2189
2018-03-30,2189
2018-03-31,2189
2018-04-01,2189
2018-04-02,2164
2018-04-03,2164
2018-04-04,2164
2018-04-05,2164
2018-04-06,2164
2018-04-07,2164
2018-04-08,2164
2018-04-09,2164
2018-04-10,2164
2018-04-11,2164
2018-04-12,2164
2018-04-13,2164
2018-04-14,2164
2018-04-15,2164
2018-04-16,2164
2018-04-17,2206
2018-04-18,2206
2018-04-19,2206
2018-04-20,2206
2018-04-21,2206
2018-04-22,2206
2018-04-23,2206
2018-04-24,2206
2018-04-25,2206
2018-04-26,2206
2018-04-27,2206
2018-04-28,2206
2018-04-29,2206
2018-04-30,2206
2018-05-01,2206
2018-05-02,2306
2018-05-03,2306
2018-05-04,2306
2018-05-05,2306
2018-05-06,2306
2018-05-07,2306
2018-05-08,2306
2018-05-09,2306
2018-05-10,2306
2018-05-11,2306
2018-05-12,2306
2018-05-13,2306
2018-05-14,2306
2018-05-15,2306
2018-05-16,2306
2018-05-17,2306
2018-05-18,2343
2018-05-19,2343
2018-05-20,2343
2018-05-21,2343
2018-05-22,2343
2018-05-23,2343
2018-05-24,2343
2018-05-25,2343
2018-05-26,2343
2018-05-27,2343
2018-05-28,2343
2018-05-29,2343
2018-05-30,2343
2018-05-31,2418
2018-06-01,2418
2018-06-02,2418
2018-06-03,2418
2018-06-04,2418
2018-06-05,2418
2018-06-06,2418
2018-06-07,2418
2018-06-08,2418
2018-06-09,2418
2018-06-10,2418
2018-06-11,2418
2018-06-12,2409
2018-06-13,2409
2018-06-14,2409
2018-06-15,2409
2018-06-16,2409
2018-06-17,2409
2018-06-18,2409
2018-06-19,2409
2018-06-20,2409
2018-06-21,2409
2018-06-22,2409
2018-06-23,2409
2018-06-24,2297
2018-06-25,2297
2018-06-26,2297
2018-06-27,2297
2018-06-28,2297
2018-06-29,2297
2018-06-30,2297
2018-07-01,2297
2018-07-02,2297
2018-07-03,2297
2018-07-04,2297
2018-07-05,2297
2018-07-06,2258
2018-07-07,2258
2018-07-08,2258
2018-07-09,2258
2018-07-10,2258
2018-07-11,2258
2018-07-12,2258
2018-07-13,2258
2018-07-14,2258
2018-07-15,2258
2018-07-16,2258
2018-07-17,2258
2018-07-18,2258
2018-07-19,2258
2018-07-20,2258
2018-07-21,2258
2018-07-22,2258
2018-07-23,2225
2018-07-24,2225
2018-07-25,2225
2018-07-26,2225
2018-07-27,2225
2018-07-28,2225
2018-07-29,2225
2018-07-30,2225
2018-07-31,2225
2018-08-01,2225
2018-08-02,2225
2018-08-03,2309
2018-08-04,2309
2018-08-05,2309
2018-08-06,2309
2018-08-07,2309
2018-08-08,2309
2018-08-09,2309
2018-08-10,2309
2018-08-11,2309
2018-08-12,2309
2018-08-14,2276
2018-08-16,2276
2018-08-17,2276
2018-08-18,2276
2018-08-19,2276
2018-08-20,2276
2018-08-21,2276
2018-08-22,2276
2018-08-23,2276
2018-08-24,2256
2018-08-25,2256
2018-08-26,2256
2018-08-27,2256
2018-08-28,2256
2018-08-29,2256
2018-08-30,2256
2018-08-31,2256
2018-09-01,2256
2018-09-02,2256
2018-09-03,2254
2018-09-04,2254
2018-09-05,2254
2018-09-06,2254
2018-09-07,2254
2018-09-08,2254
2018-09-09,2254
2018-09-10,2254
2018-09-11,2254
2018-09-12,2254
2018-09-13,2254
2018-09-14,2327
2018-09-15,2327
2018-09-16,2327
2018-09-17,2327
2018-09-18,2327
2018-09-19,2327
2018-09-20,2327
2018-09-21,2327
2018-09-22,2327
2018-09-23,2327
2018-09-24,2384
2018-09-25,2384
2018-09-26,2384
2018-09-27,2384
2018-09-28,2384
2018-09-29,2384
2018-09-30,2384
2018-10-01,2384
2018-10-02,2384
2018-10-03,2384
2018-10-04,2441
2018-10-05,2441
2018-10-06,2441
2018-10-07,2441
2018-10-08,2441
2018-10-09,2441
2018-10-10,2441
2018-10-11,2441
2018-10-12,2441
2018-10-13,2533
2018-10-14,2533
2018-10-15,2533
2018-10-16,2533
2018-10-17,2533
2018-10-18,2533
2018-10-19,2533
2018-10-20,2533
2018-10-21,2533
2018-10-22,2533
2018-10-23,2641
2018-10-24,2641
2018-10-25,2641
2018-10-26,2641
2018-10-27,2641
2018-10-28,2641
2018-10-29,2641
2018-10-30,2641
2018-10-31,2641
2018-11-01,2641
2018-11-03,2659
2018-11-04,2659
2018-11-05,2659
2018-11-06,2659
2018-11-07,2659
2018-11-08,2659
2018-11-09,2659
2018-11-10,2557
2018-11-11,2557
2018-11-12,2557
2018-11-13,2557
2018-11-14,2557
2018-11-15,2557
2018-11-16,2557
2018-11-17,2557
2018-11-18,2496
2018-11-19,2496
2018-11-20,2496
2018-11-21,2496
2018-11-22,2496
2018-11-23,2496
2018-11-24,2496
2018-11-25,2496
2018-11-26,2467
2018-11-27,2467
2018-11-28,2467
2018-11-29,2467
2018-12-01,2467
2018-12-02,2467
2018-12-03,2467
2018-12-04,2347
2018-12-05,2347
2018-12-07,2347
2018-12-09,2347
2018-12-10,2347
2018-12-11,2235
2018-12-12,2235
2018-12-13,2235
2018-12-14,2235
2018-12-15,2235
2018-12-16,2235
2018-12-17,2235
2018-12-18,2137
2018-12-19,2137
2018-12-20,2137
2018-12-21,2137
2018-12-22,2137
2018-12-23,2137
2018-12-24,2137
2018-12-25,2137
2018-12-26,2137
2018-12-27,2032
2018-12-28,2032
2018-12-29,2032
2018-12-30,2032
2018-12-31,2032
2019-01-01,2032
2019-01-02,2032
2019-01-03,2032
2019-01-04,1964
2019-01-05,1964
2019-01-06,1964
2019-01-08,1964
2019-01-10,1985
2019-01-11,1985
2019-01-12,1985
2019-01-13,1985
2019-01-14,1985
2019-01-15,1985
2019-01-16,2083
2019-01-17,2083
2019-01-18,2083
2019-01-19,2083
2019-01-20,2083
2019-01-21,2083
2019-01-22,2174
2019-01-23,2174
2019-01-24,2174
2019-01-25,2174
2019-01-26,2174
2019-01-27,2174
2019-01-28,2174
2019-01-29,2243
2019-01-30,2243
2019-01-31,2243
2019-02-01,2243
2019-02-02,2243
2019-02-03,2243
2019-02-04,2243
2019-02-05,2260
2019-02-06,2260
2019-02-07,2260
2019-02-08,2260
2019-02-09,2260
2019-02-10,2260
2019-02-11,2260
2019-02-12,2185
2019-02-13,2185
2019-02-14,2185
2019-02-15,2185
2019-02-16,2185
2019-02-17,2185
2019-02-18,2255
2019-02-19,2255
2019-02-20,2255
2019-02-21,2255
2019-02-22,2255
2019-02-23,2255
2019-02-24,2243
2019-02-25,2243
2019-02-26,2243
2019-02-27,2243
2019-02-28,2243
2019-03-01,2243
2019-03-02,2243
2019-03-03,2243
2019-03-04,2243
2019-03-05,2243
2019-03-06,2173
2019-03-07,2173
2019-03-08,2173
2019-03-09,2173
2019-03-10,2173
2019-03-11,2173
2019-03-12,2173
2019-03-13,2152
2019-03-14,2152
2019-03-15,2152
2019-03-16,2152
2019-03-17,2152
2019-03-18,2152
2019-03-19,2154
2019-03-20,2154
2019-03-21,2154
