date_obj,Rock-shell%20splinter price
2019-04-06,21365
2019-04-07,21365
2019-04-08,21365
2019-04-09,21361
2019-04-10,21361
2019-04-11,21361
2019-04-12,21361
2019-04-13,21361
2019-04-14,21361
2019-04-15,21361
2019-04-16,21361
2019-04-17,21361
2019-04-18,21361
2019-04-19,21361
2019-04-20,21361
2019-04-21,21361
2019-04-22,21361
2019-04-23,21361
2019-04-24,21361
2019-04-25,21361
2019-04-26,22254
2019-04-27,22254
2019-04-28,22254
2019-04-29,22254
2019-04-30,22254
2019-05-01,22254
2019-05-02,22254
2019-05-03,22254
2019-05-04,22254
2019-05-05,22254
2019-05-06,22254
2019-05-07,22254
2019-05-08,22254
2019-05-09,22254
2019-05-10,22254
2019-05-11,22254
2019-05-12,22254
2019-05-13,22254
2019-05-14,21594
2019-05-15,21594
2019-05-16,21594
2019-05-17,21594
2019-05-18,21594
2019-05-19,21594
2019-05-20,21594
2019-05-21,21594
2019-05-22,21594
2019-05-23,21594
2019-05-24,21594
2019-05-25,21594
2019-05-26,21594
2019-05-27,21594
2019-05-28,21594
2019-05-29,21594
2019-05-30,21594
2019-05-31,20930
2019-06-01,20930
2019-06-02,20930
2019-06-03,20930
2019-06-04,20930
2019-06-05,20930
2019-06-06,20930
2019-06-07,20930
2019-06-08,20930
2019-06-09,20930
2019-06-10,20930
2019-06-11,20930
2019-06-12,20930
2019-06-13,20930
2019-06-14,20930
2019-06-15,20930
2019-06-16,20930
2019-06-17,20930
2019-06-18,21100
2019-06-19,21100
2019-06-20,21100
2019-06-21,21100
2019-06-22,21100
2019-06-23,21100
2019-06-24,21100
2019-06-25,21100
2019-06-26,21100
2019-06-27,21100
2019-06-28,21100
2019-06-29,21100
2019-06-30,21100
2019-07-01,21100
2019-07-02,21100
2019-07-03,21100
2019-07-04,21100
2019-07-05,21289
2019-07-06,21289
2019-07-07,21289
2019-07-08,21289
2019-07-09,21289
2019-07-10,21289
2019-07-11,21289
2019-07-12,21289
2019-07-13,21289
2019-07-14,21289
2019-07-15,21289
2019-07-16,21289
2019-07-17,21289
2019-07-18,21289
2019-07-19,21289
2019-07-20,21289
2019-07-21,21387
2019-07-22,21387
2019-07-23,21387
2019-07-24,21387
2019-07-25,21387
2019-07-26,21387
2019-07-27,21387
2019-07-28,21387
2019-07-29,21387
2019-07-30,21387
2019-07-31,21387
2019-08-01,21387
2019-08-02,21387
2019-08-03,21387
2019-08-04,21387
2019-08-05,21387
2019-08-06,21387
2019-08-07,21030
2019-08-08,21030
2019-08-09,21030
2019-08-10,21030
2019-08-11,21030
2019-08-12,21030
2019-08-13,21030
2019-08-14,21030
2019-08-15,21030
2019-08-16,21030
2019-08-17,21030
2019-08-18,21030
2019-08-19,21030
2019-08-20,21030
2019-08-21,21030
2019-08-22,21030
2019-08-23,21030
2019-08-24,21030
2019-08-24,21030
2019-08-25,21215
2019-08-25,21215
2019-08-26,21215
2019-08-26,21215
2019-08-27,21215
2019-08-27,21215
2019-08-28,21215
2019-08-29,21215
2019-08-30,21215
2019-08-31,21215
2019-09-01,21215
2019-09-02,21215
2019-09-03,21215
2019-09-04,21215
2019-09-05,21215
2019-09-06,21215
2019-09-07,21215
2019-09-08,21215
2019-09-09,21215
2019-09-10,21215
2019-09-11,21215
2019-09-12,20902
2019-09-13,20902
2019-09-14,20902
2019-09-15,20902
2019-09-16,20902
2019-09-17,20902
2019-09-18,20902
2019-09-19,20902
2019-09-20,20902
2019-09-21,20902
2019-09-22,20902
2019-09-23,20902
2019-09-24,20902
2019-09-25,20902
2019-09-26,20902
2019-09-27,20902
2019-09-28,20902
2019-09-29,20954
2019-09-30,20954
2019-10-01,20954
2019-10-02,20954
2019-10-03,20954
2019-10-04,20954
2019-10-05,20954
2019-10-06,20954
2019-10-07,20954
2019-10-08,20954
2019-10-09,20954
2019-10-10,20954
2019-10-11,20954
2019-10-12,20954
2019-10-13,20954
2019-10-14,20954
2019-10-15,20954
2019-10-16,20954
2019-10-17,20954
2019-10-18,20954
2019-10-19,20943
2019-10-20,20943
2019-10-21,20943
2019-10-22,20943
2019-10-23,20943
2019-10-24,20943
2019-10-25,20943
2019-10-26,20943
2019-10-27,20943
2019-10-28,20943
2019-10-29,20943
2019-10-30,20943
2019-10-31,20943
2019-11-01,20943
2019-11-02,20943
2019-11-03,20943
2019-11-04,20943
2019-11-05,20943
2019-11-06,20943
2019-11-07,20943
2019-11-08,20943
2019-11-09,21817
2019-11-10,21817
2019-11-11,21817
2019-11-12,21817
2019-11-13,21817
2019-11-14,21817
2019-11-15,21817
2019-11-16,21817
2019-11-17,21817
2019-11-18,21817
2019-11-19,21817
2019-11-20,21817
2019-11-21,21817
2019-11-22,21817
2019-11-23,21817
2019-11-24,21817
2019-11-25,21817
2019-11-26,21817
2019-11-27,21817
2019-11-28,21817
2019-11-29,21817
2019-11-30,21817
2019-12-01,21817
2019-12-02,21817
2019-12-03,21817
2019-12-04,21817
2019-12-05,21817
2019-12-06,21817
2019-12-07,22708
2019-12-08,22708
2019-12-09,22708
2019-12-10,22708
2019-12-11,22708
2019-12-12,22708
2019-12-13,22708
2019-12-14,22708
2019-12-15,22708
2019-12-16,22708
2019-12-17,22708
2019-12-18,22708
2019-12-19,22708
2019-12-20,22708
2019-12-21,22708
2019-12-22,22708
2019-12-23,22708
2019-12-24,22708
2019-12-25,22708
2019-12-26,22708
2019-12-27,22708
2019-12-28,22708
2019-12-29,23199
2019-12-30,23199
2019-12-31,23199
2020-01-01,23199
2020-01-02,23199
2020-01-03,23199
2020-01-04,23199
2020-01-05,23199
2020-01-06,23199
2020-01-07,23199
2020-01-08,23199
2020-01-09,23199
2020-01-10,23199
2020-01-11,23199
2020-01-12,23199
2020-01-13,23199
2020-01-14,23199
2020-01-15,23199
2020-01-16,23199
2020-01-17,23199
2020-01-18,23199
2020-01-19,23691
2020-01-20,23691
2020-01-21,23691
2020-01-22,23691
2020-01-23,23691
2020-01-24,23691
2020-01-25,23691
2020-01-26,23691
2020-01-27,23691
2020-01-28,23691
2020-01-29,23691
2020-01-30,23691
2020-01-31,23691
2020-02-01,23691
2020-02-02,23691
2020-02-03,23691
2020-02-04,24080
2020-02-05,24080
2020-02-06,24080
2020-02-07,24080
2020-02-08,24080
2020-02-09,24080
2020-02-10,24080
2020-02-11,24080
2020-02-12,24080
2020-02-13,24080
2020-02-14,24080
2020-02-15,24080
2020-02-16,24080
2020-02-17,24080
2020-02-18,24080
2020-02-19,24080
2020-02-20,24080
2020-02-21,24080
2020-02-22,25030
2020-02-23,25030
2020-02-24,25030
2020-02-25,25030
2020-02-26,25030
2020-02-27,25030
2020-02-28,25030
2020-02-29,25030
2020-03-01,25030
2020-03-02,25030
2020-03-03,25030
2020-03-04,25030
2020-03-05,25030
2020-03-06,25030
2020-03-07,25030
2020-03-08,25030
2020-03-09,25030
2020-03-10,25232
2020-03-11,25232
2020-03-12,25232
2020-03-13,25232
2020-03-14,25232
2020-03-15,25232
2020-03-16,25232
2020-03-17,25232
2020-03-18,25232
2020-03-19,25232
2020-03-20,25232
2020-03-21,25232
2020-03-22,25232
2020-03-23,25232
2020-03-24,25232
2020-03-25,25232
2020-03-26,26154
2020-03-27,26154
2020-03-28,26154
2020-03-29,26154
2020-03-30,26154
2020-03-31,26154
2020-04-01,26154
2020-04-02,26154
2020-04-03,26154
2020-04-04,26154
2020-04-05,26154
2020-04-06,26154
2020-04-07,26474
2020-04-08,26474
2020-04-09,26474
2020-04-10,26474
2020-04-11,26474
2020-04-12,26474
2020-04-13,26474
2020-04-14,26474
2020-04-15,26474
2020-04-16,26474
2020-04-17,26474
2020-04-18,26474
2020-04-19,26432
2020-04-20,26432
2020-04-21,26432
2020-04-22,26432
2020-04-23,26432
2020-04-24,26432
2020-04-25,26432
2020-04-26,26432
2020-04-27,26432
2020-04-28,26432
2020-04-29,26432
2020-04-30,25449
2020-05-01,25449
2020-05-02,25449
2020-05-03,25449
2020-05-04,25449
2020-05-05,25449
2020-05-06,25449
2020-05-07,25449
2020-05-08,25449
2020-05-09,25449
2020-05-10,25926
2020-05-11,25926
2020-05-12,25926
2020-05-13,25926
