date_obj,Ugthanki%20kebab price
2016-04-04,921
2016-04-05,921
2016-04-06,921
2016-04-07,921
2016-04-08,936
2016-04-09,936
2016-04-10,936
2016-04-11,936
2016-04-12,936
2016-04-13,936
2016-04-14,979
2016-04-15,979
2016-04-16,979
2016-04-17,979
2016-04-18,979
2016-04-19,1020
2016-04-20,1020
2016-04-21,1020
2016-04-22,1020
2016-04-23,1020
2016-04-24,1012
2016-04-25,1012
2016-04-26,1012
2016-04-27,1012
2016-04-28,1012
2016-04-29,1012
2016-04-30,1038
2016-05-01,1038
2016-05-02,1038
2016-05-03,1038
2016-05-04,1038
2016-05-05,1017
2016-05-06,1017
2016-05-07,1017
2016-05-08,1017
2016-05-09,1017
2016-05-10,1036
2016-05-11,1036
2016-05-12,1036
2016-05-13,1036
2016-05-14,1036
2016-05-15,1028
2016-05-16,1028
2016-05-17,1028
2016-05-18,1028
2016-05-19,1028
2016-05-22,1004
2016-05-23,1004
2016-05-24,979
2016-05-25,979
2016-05-26,979
2016-05-27,979
2016-05-28,979
2016-05-29,951
2016-05-30,951
2016-05-31,951
2016-06-01,951
2016-06-02,951
2016-06-03,951
2016-06-04,926
2016-06-05,926
2016-06-06,926
2016-06-07,926
2016-06-08,926
2016-06-09,909
2016-06-10,909
2016-06-11,909
2016-06-12,909
2016-06-13,909
2016-06-14,934
2016-06-15,934
2016-06-16,934
2016-06-17,977
2016-06-18,977
2016-06-19,977
2016-06-20,977
2016-06-21,1019
2016-06-22,1019
2016-06-23,1019
2016-06-24,1019
2016-06-25,1044
2016-06-26,1044
2016-06-27,1044
2016-06-28,1044
2016-06-29,1044
2016-06-30,1097
2016-07-01,1097
2016-07-02,1097
2016-07-03,1136
2016-07-04,1136
2016-07-05,1136
2016-07-06,1193
2016-07-07,1193
2016-07-08,1193
2016-07-09,1232
2016-07-10,1232
2016-07-11,1294
2016-07-12,1294
2016-07-13,1294
2016-07-14,1297
2016-07-15,1297
2016-07-16,1297
2016-07-17,1297
2016-07-18,1289
2016-07-24,1237
2016-07-25,1237
2016-07-26,1214
2016-07-27,1214
2016-07-28,1214
2016-07-29,1211
2016-07-30,1211
2016-07-31,1211
2016-08-01,1211
2016-08-02,1238
2016-08-03,1238
2016-08-04,1238
2016-08-05,1238
2016-08-06,1300
2016-08-07,1300
2016-08-08,1300
2016-08-09,1300
2016-08-10,1291
2016-08-11,1291
2016-08-12,1291
2016-08-13,1291
2016-08-14,1291
2016-08-15,1246
2016-08-16,1246
2016-08-17,1246
2016-08-18,1246
2016-08-19,1246
2016-08-20,1295
2016-08-21,1295
2016-08-22,1295
2016-08-23,1295
2016-08-24,1235
2016-08-25,1235
2016-08-26,1235
2016-08-28,1235
2016-08-31,1175
2016-09-01,1175
2016-09-02,1175
2016-09-03,1146
2016-09-04,1146
2016-09-05,1146
2016-09-06,1146
2016-09-07,1126
2016-09-08,1126
2016-09-09,1126
2016-09-10,1126
2016-09-11,1126
2016-09-12,1145
2016-09-13,1145
2016-09-14,1145
2016-09-15,1145
2016-09-16,1144
2016-09-17,1144
2016-09-18,1144
2016-09-19,1147
2016-09-20,1147
2016-09-21,1147
2016-09-22,1131
2016-09-23,1131
2016-09-24,1131
2016-09-25,1131
2016-09-26,1120
2016-09-27,1120
2016-09-28,1120
2016-09-29,1120
2016-09-30,1071
2016-10-01,1071
2016-10-02,1071
2016-10-03,1071
2016-10-04,1082
2016-10-05,1082
2016-10-06,1082
2016-10-07,1082
2016-10-08,1113
2016-10-09,1113
2016-10-10,1113
2016-10-11,1113
2016-10-12,1152
2016-10-13,1152
2016-10-14,1152
2016-10-15,1156
2016-10-16,1156
2016-10-17,1156
2016-10-18,1171
2016-10-19,1171
2016-10-20,1171
2016-10-21,1177
2016-10-22,1177
2016-10-23,1177
2016-10-24,1195
2016-10-25,1195
2016-10-26,1195
2016-10-27,1192
2016-10-28,1192
2016-10-29,1192
2016-10-30,1180
2016-10-31,1180
2016-11-01,1180
2016-11-02,1162
2016-11-03,1162
2016-11-04,1162
2016-11-05,1189
2016-11-06,1189
2016-11-07,1189
2016-11-08,1214
2016-11-09,1214
2016-11-10,1214
2016-11-11,1215
2016-11-12,1215
2016-11-13,1215
2016-11-14,1210
2016-12-08,1154
2016-12-09,1102
2016-12-10,1102
2016-12-11,1102
2016-12-12,1079
2016-12-13,1079
2016-12-14,1121
2016-12-15,1121
2016-12-16,1121
2016-12-17,1110
2016-12-18,1110
2016-12-19,1110
2016-12-20,1102
2016-12-21,1102
2016-12-22,1102
2016-12-23,1101
2016-12-24,1101
2016-12-25,1101
2016-12-26,1072
2016-12-27,1072
2016-12-28,1072
2016-12-29,1031
2016-12-30,1031
2016-12-31,1031
2017-01-01,1015
2017-01-02,1015
2017-01-03,1044
2017-01-04,1044
2017-01-05,1044
2017-01-06,1032
2017-01-07,1032
2017-01-08,1025
2017-01-09,1025
2017-01-10,1025
2017-01-11,1021
2017-01-12,1021
2017-01-13,1021
2017-01-14,1066
2017-01-15,1066
2017-01-16,1098
2017-01-17,1098
2017-01-18,1082
2017-01-19,1082
2017-01-20,1082
2017-01-21,1133
2017-01-22,1133
2017-01-27,983
2017-01-28,983
2017-01-29,935
2017-01-30,935
2017-01-31,935
2017-02-01,889
2017-02-02,889
2017-02-03,889
2017-02-04,868
2017-02-05,868
2017-02-06,886
2017-02-07,886
2017-02-08,877
2017-02-09,877
2017-02-10,868
2017-02-11,868
2017-02-12,868
2017-02-13,876
2017-02-14,876
2017-02-15,901
2017-02-16,901
2017-02-18,914
2017-02-19,914
2017-02-20,903
2017-02-21,903
2017-02-22,903
2017-02-23,908
2017-02-24,908
2017-02-25,908
2017-02-26,905
2017-02-27,905
2017-02-28,945
2017-03-01,945
2017-03-02,929
2017-03-03,929
2017-03-04,929
2017-03-05,928
2017-03-06,928
2017-03-07,915
2017-03-08,915
2017-03-09,915
2017-03-10,931
2017-03-11,931
2017-03-12,918
2017-03-13,918
2017-03-14,929
2017-03-15,929
2017-03-16,945
2017-03-17,945
2017-03-18,945
2017-03-19,905
2017-03-20,905
2017-03-21,875
2017-03-22,875
2017-03-23,875
2017-03-24,841
2017-03-25,841
2017-03-26,841
2017-03-27,861
2017-03-28,861
2017-03-29,851
2017-03-30,851
2017-03-31,870
2017-04-01,870
2017-04-02,870
2017-04-03,849
2017-04-04,849
2017-04-12,780
2017-04-13,789
2017-04-14,789
2017-04-15,789
2017-04-16,803
2017-04-17,803
2017-04-18,803
2017-04-19,810
2017-04-20,810
2017-04-21,810
2017-04-22,840
2017-04-23,840
2017-04-24,840
2017-04-25,830
2017-04-26,830
2017-04-27,830
2017-04-28,832
2017-04-29,832
2017-04-30,869
2017-05-01,869
2017-05-02,869
2017-05-03,872
2017-05-04,872
2017-05-05,867
2017-05-06,867
2017-05-07,862
2017-05-08,862
2017-05-09,839
2017-05-10,839
2017-05-11,839
2017-05-12,815
2017-05-13,815
2017-05-14,815
2017-05-15,815
2017-05-16,802
2017-05-17,802
2017-05-18,825
2017-05-19,825
2017-05-20,818
2017-05-21,818
2017-05-22,818
2017-05-23,831
2017-05-24,831
2017-05-25,831
2017-05-26,853
2017-05-27,853
2017-05-28,853
2017-05-29,885
2017-05-30,885
2017-05-31,885
2017-06-01,850
2017-06-02,850
2017-06-03,812
2017-06-06,828
2017-06-07,803
2017-06-08,803
2017-06-09,803
2017-06-10,817
2017-06-11,817
2017-06-12,826
2017-06-13,826
2017-06-14,824
2017-06-15,824
2017-06-16,824
2017-06-17,830
2017-06-18,830
2017-06-19,830
2017-06-20,820
2017-06-21,820
2017-06-22,820
2017-06-23,825
2017-06-24,825
2017-06-25,861
2017-06-26,861
2017-06-27,891
2017-06-28,891
2017-06-29,898
2017-06-30,898
2017-07-01,898
2017-07-02,920
2017-07-03,920
2017-07-04,932
2017-07-05,932
2017-07-06,932
2017-07-07,909
2017-07-08,909
2017-07-13,879
2017-07-14,859
2017-07-15,859
2017-07-16,859
2017-07-17,825
2017-07-18,825
2017-07-19,825
2017-07-20,807
2017-07-21,807
2017-07-22,803
2017-07-23,803
2017-07-24,803
2017-07-25,794
2017-07-26,794
2017-07-27,798
2017-07-28,798
2017-07-29,798
2017-07-30,774
2017-07-31,774
2017-08-01,774
2017-08-02,773
2017-08-03,773
2017-08-04,773
2017-08-05,779
2017-08-06,779
2017-08-09,801
2017-08-10,824
2017-08-11,824
2017-08-12,805
2017-08-13,805
2017-08-14,805
2017-08-15,837
2017-08-16,837
2017-08-17,842
2017-08-18,842
2017-08-19,842
2017-08-20,825
2017-08-21,825
2017-08-22,814
2017-08-23,814
2017-08-24,814
2017-08-25,793
2017-08-26,793
2017-08-27,795
2017-08-28,795
2017-08-29,795
2017-08-30,787
2017-08-31,787
2017-09-01,787
2017-09-02,788
2017-09-03,788
2017-09-04,788
2017-09-05,798
2017-09-06,798
2017-09-07,794
2017-09-08,794
2017-09-09,822
2017-09-10,822
2017-09-11,825
2017-09-12,825
2017-09-13,793
2017-09-14,793
2017-09-15,793
2017-09-16,826
2017-09-17,826
2017-09-19,828
2017-09-20,833
2017-09-21,833
2017-09-22,828
2017-09-23,828
2017-09-24,828
2017-09-25,817
2017-09-26,817
2017-09-27,817
2017-09-28,797
2017-09-29,797
2017-09-30,782
2017-10-01,782
2017-10-02,789
2017-10-03,789
2017-10-04,789
2017-10-05,763
2017-10-06,763
2017-10-07,742
2017-10-08,742
2017-10-09,741
2017-10-10,741
2017-10-11,741
2017-10-12,735
2017-10-13,735
2017-10-14,710
2017-10-15,710
2017-10-16,710
2017-10-17,735
2017-10-18,735
2017-10-19,719
2017-10-20,719
2017-10-21,719
2017-10-22,707
2017-10-23,707
2017-10-24,707
2017-10-25,690
2017-10-26,690
2017-10-27,690
2017-10-28,684
2017-10-29,684
2017-10-30,664
2017-10-31,664
2017-11-01,664
2017-11-02,667
2017-11-03,667
2017-11-04,662
2017-11-05,662
2017-11-06,662
2017-11-07,642
2017-11-08,642
2017-11-09,649
2017-11-10,649
2017-11-11,649
2017-11-12,677
2017-11-13,677
2017-11-14,677
2017-11-15,681
2017-11-16,681
2017-11-17,700
2017-11-18,700
2017-11-19,700
2017-11-20,696
2017-11-21,696
2017-11-22,672
2017-11-23,672
2017-11-24,672
2017-11-25,684
2017-11-26,684
2017-11-27,684
2017-11-28,719
2017-11-29,719
2017-11-30,719
2017-12-01,711
2017-12-02,711
2017-12-03,683
2017-12-04,683
2017-12-05,673
2017-12-06,673
2017-12-07,653
2017-12-08,653
2017-12-09,653
2017-12-10,661
2017-12-11,661
2017-12-12,661
2017-12-13,634
2017-12-14,634
2017-12-15,619
2017-12-16,619
2017-12-17,619
2017-12-18,625
2017-12-19,625
2017-12-20,625
2017-12-21,634
2017-12-22,634
2017-12-23,634
2017-12-24,617
2017-12-25,617
2017-12-26,618
2017-12-27,618
2017-12-28,618
2017-12-29,619
2017-12-30,619
2017-12-31,601
2018-01-01,601
2018-01-02,595
2018-01-03,595
2018-01-04,593
2018-01-05,593
2018-01-06,593
2018-01-07,593
2018-01-08,609
2018-01-09,609
2018-01-10,622
2018-01-11,622
2018-01-12,654
2018-01-13,654
2018-01-14,666
2018-01-15,666
2018-01-16,641
2018-01-17,641
2018-01-18,618
2018-01-19,618
2018-01-20,625
2018-01-21,625
2018-01-22,618
2018-01-23,618
2018-01-24,606
2018-01-25,606
2018-01-26,604
2018-01-27,581
2018-01-28,567
2018-01-29,579
2018-01-30,574
2018-02-01,582
2018-02-02,560
2018-02-03,555
2018-02-04,543
2018-02-05,543
2018-02-06,554
2018-02-07,582
2018-02-08,582
2018-02-09,583
2018-02-10,583
2018-02-11,582
2018-02-12,591
2018-02-13,591
2018-02-14,607
2018-02-15,600
2018-02-16,592
2018-02-17,613
2018-02-18,615
2018-02-19,597
2018-02-20,597
2018-02-21,626
2018-02-22,626
2018-02-23,658
2018-02-24,658
2018-02-25,683
2018-02-26,683
2018-02-27,648
2018-02-28,648
2018-03-01,621
2018-03-02,609
2018-03-03,630
2018-03-04,630
2018-03-05,624
2018-03-06,615
2018-03-07,615
2018-03-08,615
2018-03-09,620
2018-03-10,607
2018-03-11,617
2018-03-12,644
2018-03-13,644
2018-03-14,645
2018-03-15,645
2018-03-16,620
2018-03-17,629
2018-03-18,650
2018-03-19,650
2018-03-20,630
2018-03-21,630
2018-03-23,632
2018-03-24,634
2018-03-26,647
2018-03-27,634
2018-03-28,634
2018-03-29,620
2018-03-30,620
2018-03-31,638
2018-04-01,638
2018-04-02,667
2018-04-03,654
2018-04-04,638
2018-04-05,638
2018-04-06,623
2018-04-08,638
2018-04-09,632
2018-04-10,632
2018-04-11,601
2018-04-12,592
2018-04-13,592
2018-04-14,565
2018-04-16,578
2018-04-17,563
2018-04-18,563
2018-04-19,577
2018-04-20,595
2018-04-21,579
2018-04-22,579
2018-04-23,572
2018-04-24,572
2018-04-25,558
2018-04-26,558
2018-04-27,565
2018-04-28,567
2018-04-29,566
2018-04-30,538
2018-05-01,524
2018-05-02,524
2018-05-03,539
2018-05-04,539
2018-05-05,527
2018-05-06,527
2018-05-07,508
2018-05-08,508
2018-05-09,508
2018-05-10,506
2018-05-11,506
2018-05-12,505
2018-05-13,505
2018-05-14,495
2018-05-15,495
2018-05-16,517
2018-05-17,517
2018-05-18,525
2018-05-19,504
2018-05-20,504
2018-05-21,521
2018-05-22,521
2018-05-23,533
2018-05-24,533
2018-05-25,521
2018-05-26,547
2018-05-27,547
2018-05-28,551
2018-05-29,570
2018-05-30,570
2018-05-31,592
2018-06-01,597
2018-06-02,605
2018-06-03,605
2018-06-04,624
2018-06-05,651
2018-06-06,662
2018-06-07,662
2018-06-08,692
2018-06-09,692
2018-06-10,709
2018-06-11,709
2018-06-12,680
2018-06-13,697
2018-06-14,706
2018-06-15,706
2018-06-16,737
2018-06-17,748
2018-06-18,749
2018-06-19,786
2018-06-20,786
2018-06-21,826
2018-06-22,823
2018-06-23,823
2018-06-24,850
2018-06-25,879
2018-06-26,863
2018-06-27,858
2018-06-28,838
2018-06-29,816
2018-06-30,819
2018-07-01,811
2018-07-02,811
2018-07-03,852
2018-07-04,860
2018-07-05,860
2018-07-06,864
2018-07-07,891
2018-07-08,875
2018-07-09,867
2018-07-10,863
2018-07-11,867
2018-07-12,867
2018-07-13,896
2018-07-14,895
2018-07-15,895
2018-07-16,887
2018-07-17,863
2018-07-18,905
2018-07-19,933
2018-07-20,904
2018-07-21,913
2018-07-22,949
2018-07-23,923
2018-07-24,891
2018-07-25,907
2018-07-26,907
2018-07-27,866
2018-07-28,866
2018-07-29,895
2018-07-30,889
2018-07-31,889
2018-08-01,889
2018-08-02,889
2018-08-03,878
2018-08-04,892
2018-08-05,861
2018-08-06,879
2018-08-07,919
2018-08-08,914
2018-08-09,914
2018-08-10,883
2018-08-11,875
2018-08-12,875
2018-08-14,874
2018-08-16,869
2018-08-17,846
2018-08-18,846
2018-08-19,814
2018-08-20,806
2018-08-21,806
2018-08-22,826
2018-08-23,858
2018-08-24,859
2018-08-25,848
2018-08-26,810
2018-08-27,823
2018-08-28,858
2018-08-29,863
2018-08-30,863
2018-08-31,865
2018-09-01,863
2018-09-02,863
2018-09-03,887
2018-09-04,855
2018-09-05,823
2018-09-06,823
2018-09-07,847
2018-09-08,875
2018-09-09,875
2018-09-10,874
2018-09-11,874
2018-09-12,874
2018-09-13,881
2018-09-14,841
2018-09-15,842
2018-09-16,842
2018-09-17,799
2018-09-18,797
2018-09-19,834
2018-09-20,806
2018-09-21,798
2018-09-22,793
2018-09-23,828
2018-09-24,854
2018-09-25,854
2018-09-26,856
2018-09-27,856
2018-09-28,863
2018-09-29,860
2018-09-30,858
2018-10-02,836
2018-10-03,807
2018-10-04,807
2018-10-05,808
2018-10-06,810
2018-10-07,810
2018-10-08,778
2018-10-09,773
2018-10-10,770
2018-10-11,795
2018-10-12,795
2018-10-13,785
2018-10-14,788
2018-10-15,804
2018-10-16,788
2018-10-17,787
2018-10-18,779
2018-10-19,759
2018-10-20,759
2018-10-21,794
2018-10-22,814
2018-10-23,814
2018-10-24,823
2018-10-25,815
2018-10-26,782
2018-10-27,757
2018-10-28,767
2018-10-29,767
2018-10-30,777
2018-10-31,814
2018-11-01,803
2018-11-03,767
2018-11-04,771
2018-11-05,747
2018-11-06,757
2018-11-07,757
2018-11-08,786
2018-11-09,794
2018-11-10,802
2018-11-11,809
2018-11-12,798
2018-11-13,810
2018-11-14,802
2018-11-15,803
2018-11-16,769
2018-11-17,789
2018-11-18,769
2018-11-19,740
2018-11-20,716
2018-11-21,735
2018-11-22,741
2018-11-23,770
2018-11-24,782
2018-11-25,780
2018-11-26,743
2018-11-27,757
2018-11-28,788
2018-11-29,778
2018-12-01,788
2018-12-02,809
2018-12-03,809
2018-12-04,801
2018-12-05,802
2018-12-07,853
2018-12-09,865
2018-12-10,864
2018-12-11,866
2018-12-12,896
2018-12-13,864
2018-12-14,834
2018-12-15,798
2018-12-16,763
2018-12-17,738
2018-12-18,734
2018-12-19,770
2018-12-20,767
2018-12-21,764
2018-12-22,744
2018-12-23,766
2018-12-24,767
2018-12-25,779
2018-12-26,808
2018-12-27,806
2018-12-28,803
2018-12-29,791
2018-12-30,768
2018-12-31,775
2019-01-01,738
2019-01-02,729
2019-01-03,754
2019-01-04,778
2019-01-05,771
2019-01-06,768
2019-01-08,770
2019-01-10,744
2019-01-11,729
2019-01-12,739
2019-01-13,742
2019-01-14,717
2019-01-15,744
2019-01-16,727
2019-01-17,751
2019-01-18,769
2019-01-19,751
2019-01-20,769
2019-01-21,796
2019-01-22,816
2019-01-23,811
2019-01-24,801
2019-01-25,782
2019-01-26,792
2019-01-27,775
2019-01-28,790
2019-01-29,775
2019-01-30,786
2019-01-31,749
2019-02-01,756
2019-02-02,768
2019-02-03,778
2019-02-04,806
2019-02-05,782
2019-02-06,753
2019-02-07,761
2019-02-08,740
2019-02-09,757
2019-02-10,750
2019-02-11,769
2019-02-12,760
2019-02-13,787
2019-02-14,773
2019-02-15,796
2019-02-16,781
2019-02-17,771
2019-02-18,771
2019-02-19,744
2019-02-20,726
2019-02-21,709
2019-02-22,707
2019-02-23,695
2019-02-24,667
2019-02-25,682
2019-02-26,705
2019-02-27,707
2019-02-28,671
2019-03-01,677
2019-03-02,671
2019-03-03,700
2019-03-04,699
2019-03-05,692
2019-03-06,663
2019-03-07,644
2019-03-08,644
2019-03-09,646
2019-03-10,634
2019-03-11,624
2019-03-12,650
2019-03-13,672
2019-03-14,663
2019-03-15,669
2019-03-16,649
2019-03-17,656
2019-03-18,656
2019-03-19,654
2019-03-20,653
2019-03-21,637
2019-03-22,658
2019-03-23,657
2019-03-24,669
2019-03-25,682
2019-03-26,679
2019-03-27,669
2019-03-28,673
2019-03-29,703
2019-03-30,703
2019-03-31,697
2019-04-01,695
2019-04-02,699
2019-04-03,708
2019-04-04,679
2019-04-05,678
2019-04-06,673
2019-04-07,679
2019-04-08,686
2019-04-09,718
2019-04-10,714
2019-04-11,712
2019-04-12,693
2019-04-13,668
2019-04-14,666
2019-04-15,685
2019-04-16,682
2019-04-17,684
2019-04-18,674
2019-04-19,694
2019-04-20,697
2019-04-21,730
2019-04-22,725
2019-04-23,696
2019-04-24,671
2019-04-25,655
2019-04-26,647
2019-04-27,652
2019-04-28,656
2019-04-29,643
2019-04-30,661
2019-05-01,658
2019-05-02,650
2019-05-03,617
2019-05-04,603
2019-05-05,634
2019-05-06,619
2019-05-07,611
2019-05-08,605
2019-05-09,627
2019-05-10,625
2019-05-11,650
2019-05-12,644
2019-05-13,660
2019-05-14,686
2019-05-15,704
2019-05-16,704
2019-05-17,720
2019-05-18,747
2019-05-19,752
2019-05-20,769
2019-05-21,761
2019-05-22,764
2019-05-23,781
2019-05-24,800
2019-05-25,809
2019-05-26,789
2019-05-27,777
2019-05-28,785
2019-05-29,757
2019-05-30,730
2019-05-31,719
2019-06-01,699
2019-06-02,692
2019-06-03,671
2019-06-04,658
2019-06-05,679
2019-06-06,699
2019-06-07,691
2019-06-08,726
2019-06-09,724
2019-06-10,724
2019-06-11,735
2019-06-12,717
2019-06-13,710
2019-06-14,715
2019-06-15,723
2019-06-16,721
2019-06-17,741
2019-06-18,767
2019-06-19,754
2019-06-20,744
2019-06-21,744
2019-06-22,727
2019-06-23,753
2019-06-24,723
2019-06-25,691
2019-06-26,680
2019-06-27,694
2019-06-28,717
2019-06-29,706
2019-06-30,703
2019-07-01,669
2019-07-02,651
2019-07-03,629
2019-07-04,627
2019-07-05,611
2019-07-06,635
2019-07-07,620
2019-07-08,642
2019-07-09,642
2019-07-10,641
2019-07-11,655
2019-07-12,655
2019-07-13,666
2019-07-14,651
2019-07-15,636
2019-07-16,645
2019-07-17,656
2019-07-18,642
2019-07-19,657
2019-07-20,661
2019-07-21,667
2019-07-22,672
2019-07-23,678
2019-07-24,678
2019-07-25,659
2019-07-26,669
2019-07-27,669
2019-07-28,674
2019-07-29,665
2019-07-30,647
2019-07-31,670
2019-08-01,670
2019-08-02,670
2019-08-03,665
2019-08-04,667
2019-08-05,667
2019-08-06,682
2019-08-07,696
2019-08-08,699
2019-08-09,721
2019-08-10,701
2019-08-11,703
2019-08-12,699
2019-08-13,691
2019-08-14,686
2019-08-15,679
