date_obj,Kwuarm price
2015-07-12,2253
2015-07-13,2215
2015-07-14,2182
2015-07-15,2258
2015-07-16,2258
2015-07-17,2309
2015-07-18,2309
2015-07-19,2352
2015-07-20,2322
2015-07-21,2322
2015-07-22,2410
2015-07-23,2410
2015-07-24,2501
2015-07-25,2501
2015-07-26,2627
2015-07-27,2675
2015-07-28,2675
2015-07-29,2774
2015-07-30,2774
2015-07-31,2902
2015-08-01,2902
2015-08-02,2964
2015-08-03,2964
2015-08-04,2981
2015-08-05,3041
2015-08-06,3041
2015-08-07,2993
2015-08-08,2976
2015-08-09,3005
2015-08-10,2974
2015-08-11,2943
2015-08-12,2943
2015-08-13,2965
2015-08-14,2955
2015-08-15,2955
2015-08-16,2930
2015-08-17,2930
2015-08-18,2846
2015-08-19,2846
2015-08-20,2827
2015-08-21,2827
2015-08-22,2798
2015-08-23,2798
2015-08-24,2726
2015-08-25,2726
2015-08-26,2726
2015-08-27,2729
2015-08-28,2729
2015-08-29,2721
2015-08-30,2721
2015-08-31,2622
2015-09-01,2622
2015-09-02,2596
2015-09-03,2596
2015-09-04,2659
2015-09-05,2659
2015-09-06,2674
2015-09-07,2674
2015-09-08,2665
2015-09-09,2665
2015-09-10,2668
2015-09-11,2668
2015-09-12,2696
2015-09-13,2696
2015-09-14,2628
2015-09-15,2628
2015-09-16,2567
2015-09-17,2567
2015-09-18,2509
2015-09-19,2509
2015-09-20,2447
2015-09-21,2447
2015-09-22,2430
2015-09-23,2430
2015-09-24,2384
2015-09-25,2384
2015-09-27,2385
2015-09-28,2384
2015-09-29,2384
2015-09-30,2468
2015-10-05,2642
2015-10-06,2642
2015-10-07,2772
2015-10-08,2772
2015-10-09,2910
2015-10-10,2910
2015-10-11,3033
2015-10-12,3033
2015-10-13,3033
2015-10-14,3164
2015-10-15,3164
2015-10-16,3226
2015-10-17,3226
2015-10-18,3226
2015-10-19,3296
2015-10-20,3296
2015-10-22,3430
2015-10-23,3602
2015-10-24,3602
2015-10-25,3769
2015-10-26,3769
2015-10-27,3907
2015-10-29,3996
2015-10-30,3996
2015-10-31,4147
2015-11-01,4147
2015-11-02,4230
2015-11-03,4230
2015-11-04,4230
2015-11-05,4258
2015-11-06,4258
2015-11-07,4254
2015-11-08,4254
2015-11-09,4254
2015-11-10,4366
2015-11-11,4366
2015-11-12,4298
2015-11-13,4298
2015-11-14,4298
2015-11-15,4336
2015-11-16,4336
2015-11-17,4336
2015-11-18,4336
2015-11-19,4336
2015-11-20,4480
2015-11-21,4480
2015-11-22,4493
2015-11-23,4493
2015-11-24,4493
2015-11-25,4644
2015-11-26,4644
2015-11-27,4729
2015-11-28,4729
2015-11-29,4772
2015-11-30,4772
2015-12-01,4757
2015-12-02,4757
2015-12-03,4785
2015-12-04,4785
2015-12-05,4751
2015-12-06,4751
2015-12-07,4688
2015-12-08,4688
2015-12-09,4609
2015-12-10,4609
2015-12-11,4543
2015-12-12,4543
2015-12-13,4512
2015-12-14,4512
2015-12-15,4447
2015-12-16,4447
2015-12-17,4303
2015-12-18,4303
2015-12-19,4304
2015-12-20,4224
2015-12-21,4224
2015-12-22,4156
2015-12-23,4156
2015-12-24,4119
2015-12-25,4119
2015-12-26,3966
2015-12-27,3852
2015-12-28,3852
2015-12-29,3680
2015-12-30,3510
2015-12-31,3510
2016-01-01,3366
2016-01-02,3366
2016-01-03,3197
2016-01-04,3037
2016-01-05,3037
2016-01-06,3075
2016-01-07,3075
2016-01-08,3087
2016-01-09,3087
2016-01-10,3077
2016-01-11,3077
2016-01-12,3125
2016-01-13,3125
2016-01-14,3260
2016-01-15,3260
2016-01-16,3382
2016-01-17,3382
2016-01-18,3515
2016-01-19,3515
2016-01-20,3646
2016-01-21,3646
2016-01-22,3806
2016-01-23,3806
2016-01-24,3868
2016-01-25,3727
2016-01-26,3727
2016-01-27,3822
2016-01-28,3822
2016-01-29,3904
2016-01-30,3904
2016-01-31,3868
2016-02-01,3851
2016-02-02,3851
2016-02-03,3870
2016-02-04,3870
2016-02-05,3954
2016-02-06,4036
2016-02-07,4036
2016-02-08,3927
2016-02-09,3927
2016-02-10,3944
2016-02-11,3944
2016-02-12,4039
2016-02-13,4051
2016-02-14,4051
2016-02-15,4046
2016-02-16,4046
2016-02-17,4012
2016-02-18,4012
2016-02-19,3937
2016-02-20,3937
2016-02-21,3917
2016-02-22,3917
2016-02-23,3725
2016-02-24,3725
2016-02-25,3617
2016-02-26,3617
2016-02-27,3652
2016-02-28,3652
2016-02-29,3557
2016-03-01,3522
2016-03-02,3522
2016-03-03,3532
2016-03-04,3532
2016-03-05,3468
2016-03-06,3420
2016-03-07,3420
2016-03-08,3444
2016-03-09,3444
2016-03-10,3407
2016-03-11,3407
2016-03-12,3365
2016-03-13,3365
2016-03-14,3223
2016-03-15,3223
2016-03-16,3117
2016-03-17,3117
2016-03-18,3074
2016-03-19,3074
2016-03-20,3119
2016-03-21,3119
2016-03-22,3149
2016-03-23,3207
2016-03-24,3207
2016-03-25,3263
2016-03-26,3263
2016-03-27,3206
2016-03-28,3108
2016-03-29,3108
2016-03-30,3078
2016-03-31,3078
2016-04-01,3011
2016-04-02,3011
2016-04-03,2932
2016-04-04,2932
2016-04-05,2885
2016-04-06,2936
2016-04-07,2936
2016-04-08,2997
2016-04-09,2926
2016-04-10,2847
2016-04-11,2847
2016-04-12,2840
2016-04-13,2840
2016-04-14,2881
2016-04-15,2912
2016-04-16,2912
2016-04-17,2887
2016-04-18,2843
2016-04-19,2843
2016-04-20,2796
2016-04-21,2796
2016-04-22,2844
2016-04-23,2844
2016-04-24,2775
2016-04-25,2676
2016-04-26,2676
2016-04-27,2697
2016-04-28,2697
2016-04-29,2722
2016-04-30,2753
2016-05-01,2753
2016-05-02,2734
2016-05-03,2838
2016-05-04,2838
2016-05-05,2900
2016-05-06,2900
2016-05-07,2915
2016-05-08,2915
2016-05-09,2844
2016-05-10,2745
2016-05-11,2745
2016-05-12,2693
2016-05-13,2760
2016-05-14,2760
2016-05-15,2690
2016-05-16,2690
2016-05-17,2606
2016-05-18,2658
2016-05-19,2658
2016-05-22,2712
2016-05-23,2711
2016-05-24,2827
2016-05-25,2827
2016-05-26,2891
2016-05-27,3012
2016-05-28,3012
2016-05-29,2892
2016-05-30,2892
2016-05-31,2811
2016-06-01,2792
2016-06-02,2792
2016-06-03,2747
2016-06-04,2774
2016-06-05,2774
2016-06-06,2736
2016-06-07,2736
2016-06-08,2641
2016-06-09,2682
2016-06-10,2662
2016-06-11,2662
2016-06-12,2696
2016-06-13,2696
2016-06-14,2675
2016-06-15,2675
2016-06-16,2697
2016-06-17,2736
2016-06-18,2736
2016-06-19,2729
2016-06-20,2729
2016-06-21,2733
2016-06-22,2770
2016-06-23,2770
2016-06-24,2826
2016-06-25,2820
2016-06-26,2820
2016-06-27,2813
2016-06-28,2850
2016-06-29,2850
2016-06-30,2828
2016-07-01,2849
2016-07-02,2849
2016-07-03,2875
2016-07-04,2826
2016-07-05,2826
2016-07-06,2799
2016-07-07,2799
2016-07-08,2773
2016-07-09,2778
2016-07-10,2760
2016-07-11,2776
2016-07-12,2776
2016-07-13,2814
2016-07-14,2814
2016-07-15,2825
2016-07-16,2825
2016-07-17,2957
2016-07-18,2997
2016-07-23,2940
2016-07-24,2937
2016-07-25,2937
2016-07-26,2955
2016-07-27,2955
2016-07-28,2923
2016-07-29,2903
2016-07-30,2903
2016-07-31,2846
2016-08-01,2846
2016-08-02,2875
2016-08-03,2875
2016-08-04,2932
2016-08-05,2932
2016-08-06,2888
2016-08-07,2788
2016-08-08,2788
2016-08-09,2760
2016-08-10,2760
2016-08-11,2658
2016-08-12,2658
2016-08-13,2631
2016-08-14,2631
2016-08-15,2521
2016-08-16,2521
2016-08-17,2455
2016-08-18,2455
2016-08-19,2393
2016-08-20,2393
2016-08-21,2385
2016-08-22,2385
2016-08-23,2322
2016-08-24,2322
2016-08-25,2318
2016-08-26,2318
2016-08-28,2314
2016-08-31,2134
2016-09-01,2088
2016-09-02,2088
2016-09-03,2141
2016-09-04,2141
2016-09-05,2141
2016-09-06,2141
2016-09-07,2121
2016-09-08,2121
2016-09-09,2121
2016-09-10,2109
2016-09-11,2109
2016-09-12,2028
2016-09-13,2028
2016-09-14,1982
2016-09-15,1982
2016-09-16,1996
2016-09-17,1996
2016-09-18,2068
2016-09-19,2068
2016-09-20,2172
2016-09-21,2172
2016-09-22,2281
2016-09-23,2281
2016-09-24,2281
2016-09-25,2396
2016-09-26,2396
2016-09-27,2516
2016-09-28,2516
2016-09-29,2642
2016-09-30,2775
2016-10-01,2775
2016-10-02,2911
2016-10-03,2911
2016-10-04,3057
2016-10-05,3057
2016-10-06,3210
2016-10-07,3210
2016-10-08,3315
2016-10-09,3315
2016-10-10,3357
2016-10-11,3357
2016-10-12,3431
2016-10-13,3431
2016-10-14,3524
2016-10-15,3524
2016-10-16,3659
2016-10-17,3737
2016-10-18,3737
2016-10-19,3823
2016-10-20,3823
2016-10-21,3995
2016-10-22,3995
2016-10-23,4193
2016-10-24,4383
2016-10-25,4383
2016-10-26,4312
2016-10-27,4312
2016-10-28,4372
2016-10-29,4443
2016-10-30,4443
2016-10-31,4497
2016-11-01,4497
2016-11-02,4693
2016-11-03,4693
2016-11-04,4877
2016-11-05,4877
2016-11-06,5053
2016-11-07,5053
2016-11-08,5089
2016-11-09,5089
2016-11-10,5191
2016-11-11,5191
2016-11-12,5016
2016-11-13,5016
2016-11-14,4789
2016-12-07,3517
2016-12-08,3554
2016-12-09,3650
2016-12-10,3650
2016-12-11,3525
2016-12-12,3525
2016-12-13,3411
2016-12-14,3460
2016-12-15,3460
2016-12-16,3443
2016-12-17,3397
2016-12-18,3397
2016-12-19,3464
2016-12-20,3426
2016-12-21,3559
2016-12-22,3559
2016-12-23,3708
2016-12-24,3708
2016-12-25,3843
2016-12-26,3843
2016-12-27,3660
2016-12-28,3504
2016-12-29,3457
2016-12-30,3457
2016-12-31,3371
2017-01-01,3255
2017-01-02,3207
2017-01-03,3207
2017-01-04,3338
2017-01-05,3338
2017-01-06,3486
2017-01-07,3661
2017-01-08,3845
2017-01-09,4011
2017-01-10,4041
2017-01-11,3899
2017-01-12,3797
2017-01-13,3797
2017-01-14,3668
2017-01-15,3510
2017-01-16,3347
2017-01-17,3190
2017-01-18,3204
2017-01-19,3204
2017-01-20,3104
2017-01-21,3008
2017-01-22,3098
2017-01-27,2798
2017-01-28,2804
2017-01-29,2908
2017-01-30,2908
2017-01-31,2930
2017-02-01,2801
2017-02-02,2801
2017-02-03,2763
2017-02-04,2724
2017-02-05,2724
2017-02-06,2739
2017-02-07,2739
2017-02-08,2754
2017-02-09,2754
2017-02-10,2731
2017-02-11,2656
2017-02-12,2656
2017-02-13,2631
2017-02-14,2594
2017-02-15,2594
2017-02-16,2507
2017-02-18,2395
2017-02-19,2321
2017-02-20,2321
2017-02-21,2344
2017-02-22,2344
2017-02-23,2417
2017-02-24,2417
2017-02-25,2322
2017-02-26,2322
2017-02-27,2278
2017-02-28,2318
2017-03-01,2318
2017-03-02,2387
2017-03-03,2387
2017-03-04,2451
2017-03-05,2451
2017-03-06,2372
2017-03-07,2372
2017-03-08,2294
2017-03-09,2294
2017-03-10,2265
2017-03-11,2290
2017-03-12,2290
2017-03-13,2188
2017-03-14,2160
2017-03-15,2157
2017-03-16,2157
2017-03-17,2185
2017-03-18,2185
2017-03-19,2196
2017-03-20,2093
2017-03-21,2000
2017-03-22,2000
2017-03-23,1981
2017-03-24,2078
2017-03-25,2078
2017-03-26,2063
2017-03-27,1986
2017-03-28,1986
2017-03-29,1968
2017-03-30,1968
2017-03-31,1977
2017-04-01,1977
2017-04-02,1953
2017-04-03,1942
2017-04-04,1942
2017-04-12,1927
2017-04-13,2009
2017-04-14,2009
2017-04-15,1966
2017-04-16,2002
2017-04-17,1992
2017-04-18,1992
2017-04-19,1966
2017-04-20,1966
2017-04-21,1976
2017-04-22,1976
2017-04-23,2026
2017-04-24,2026
2017-04-25,1980
2017-04-26,1980
2017-04-27,2010
2017-04-28,2010
2017-04-29,2106
2017-04-30,2106
2017-05-01,2200
2017-05-02,2168
2017-05-03,2168
2017-05-04,2277
2017-05-05,2277
2017-05-06,2381
2017-05-07,2381
2017-05-08,2423
2017-05-09,2400
2017-05-10,2400
2017-05-11,2517
2017-05-12,2505
2017-05-13,2457
2017-05-14,2457
2017-05-15,2504
2017-05-16,2515
2017-05-17,2515
2017-05-18,2625
2017-05-19,2625
2017-05-20,2693
2017-05-21,2693
2017-05-22,2601
2017-05-23,2601
2017-05-24,2718
2017-05-25,2718
2017-05-26,2707
2017-05-27,2682
2017-05-28,2682
2017-05-29,2673
2017-05-30,2673
2017-05-31,2635
2017-06-01,2595
2017-06-02,2720
2017-06-03,2720
2017-06-04,2681
2017-06-06,2733
2017-06-07,2842
2017-06-08,2842
2017-06-09,2851
2017-06-10,2792
2017-06-11,2734
2017-06-12,2734
2017-06-13,2666
2017-06-14,2688
2017-06-15,2688
2017-06-16,2730
2017-06-17,2730
2017-06-18,2749
2017-06-19,2749
2017-06-20,2697
2017-06-21,2717
2017-06-22,2717
2017-06-23,2754
2017-06-24,2744
2017-06-25,2744
2017-06-26,2773
2017-06-27,2702
2017-06-28,2702
2017-06-29,2724
2017-06-30,2700
2017-07-01,2700
2017-07-02,2681
2017-07-03,2734
2017-07-04,2722
2017-07-05,2722
2017-07-06,2709
2017-07-07,2709
2017-07-08,2676
2017-07-13,2496
2017-07-14,2477
2017-07-15,2477
2017-07-16,2530
2017-07-17,2584
2017-07-18,2584
2017-07-19,2683
2017-07-20,2760
2017-07-21,2712
2017-07-22,2669
2017-07-23,2639
2017-07-24,2639
2017-07-25,2630
2017-07-26,2628
2017-07-27,2658
2017-07-28,2658
2017-07-29,2733
2017-07-30,2700
2017-07-31,2700
2017-08-01,2651
2017-08-02,2582
2017-08-03,2582
2017-08-04,2552
2017-08-05,2566
2017-08-06,2566
2017-08-09,2612
2017-08-10,2683
2017-08-11,2683
2017-08-12,2601
2017-08-13,2601
2017-08-14,2532
2017-08-15,2503
2017-08-17,2520
2017-08-18,2520
2017-08-19,2552
2017-08-20,2536
2017-08-21,2536
2017-08-22,2548
2017-08-23,2548
2017-08-24,2522
2017-08-25,2522
2017-08-26,2544
2017-08-27,2534
2017-08-28,2534
2017-08-29,2539
2017-08-30,2537
2017-08-31,2537
2017-09-01,2545
2017-09-02,2575
2017-09-03,2575
2017-09-04,2551
2017-09-05,2539
2017-09-06,2539
2017-09-07,2509
2017-09-08,2509
2017-09-09,2438
2017-09-10,2384
2017-09-11,2384
2017-09-12,2408
2017-09-13,2459
2017-09-14,2507
2017-09-15,2507
2017-09-16,2528
2017-09-17,2479
2017-09-19,2478
2017-09-20,2466
2017-09-21,2466
2017-09-22,2416
2017-09-23,2416
2017-09-24,2393
2017-09-25,2383
2017-09-26,2404
2017-09-27,2404
2017-09-28,2420
2017-09-29,2388
2017-09-30,2388
2017-10-01,2389
2017-10-02,2381
2017-10-03,2381
2017-10-04,2382
2017-10-05,2377
2017-10-06,2346
2017-10-07,2334
2017-10-08,2334
2017-10-09,2319
2017-10-10,2295
2017-10-11,2295
2017-10-12,2277
2017-10-13,2233
2017-10-14,2157
2017-10-15,2157
2017-10-16,2169
2017-10-17,2169
2017-10-18,2177
2017-10-19,2177
2017-10-20,2275
2017-10-21,2275
2017-10-22,2323
2017-10-23,2323
2017-10-24,2296
2017-10-25,2294
2017-10-26,2294
2017-10-27,2287
2017-10-28,2287
2017-10-29,2217
2017-10-30,2217
2017-10-31,2172
2017-11-01,2172
2017-11-02,2168
2017-11-03,2168
2017-11-04,2207
2017-11-05,2207
2017-11-06,2317
2017-11-07,2317
2017-11-08,2381
2017-11-09,2434
2017-11-10,2434
2017-11-11,2449
2017-11-12,2372
2017-11-13,2378
2017-11-14,2378
2017-11-15,2358
2017-11-16,2400
2017-11-17,2400
2017-11-18,2367
2017-11-19,2383
2017-11-20,2402
2017-11-21,2428
2017-11-22,2428
2017-11-23,2419
2017-11-24,2419
2017-11-25,2394
2017-11-26,2394
2017-11-27,2346
2017-11-28,2320
2017-11-29,2320
2017-11-30,2300
2017-12-01,2317
2017-12-02,2317
2017-12-03,2323
2017-12-04,2323
2017-12-05,2326
2017-12-06,2365
2017-12-07,2331
2017-12-08,2331
2017-12-09,2328
2017-12-10,2324
2017-12-11,2324
2017-12-12,2281
2017-12-14,2241
2017-12-15,2260
2017-12-16,2260
2017-12-17,2273
2017-12-18,2294
2017-12-19,2294
2017-12-20,2302
2017-12-21,2260
2017-12-22,2260
2017-12-23,2225
2017-12-24,2225
2017-12-25,2222
2017-12-26,2252
2017-12-27,2246
2017-12-28,2246
2017-12-29,2204
2017-12-30,2152
2017-12-31,2152
2018-01-01,2092
2018-01-02,2092
2018-01-03,2161
2018-01-04,2161
2018-01-05,2175
2018-01-06,2139
2018-01-07,2139
2018-01-08,2162
2018-01-09,2149
2018-01-10,2149
2018-01-11,2117
2018-01-12,2186
2018-01-13,2203
2018-01-14,2230
2018-01-15,2261
2018-01-16,2237
2018-01-17,2249
2018-01-18,2303
2018-01-19,2303
2018-01-20,2335
2018-01-21,2335
2018-01-22,2353
2018-01-23,2361
2018-01-25,2437
2018-01-26,2442
2018-01-27,2446
2018-01-28,2416
2018-01-29,2408
2018-01-31,2431
2018-02-01,2431
2018-02-02,2499
2018-02-03,2544
2018-02-04,2598
2018-02-05,2595
2018-02-06,2606
2018-02-07,2596
2018-02-08,2596
2018-02-09,2575
2018-02-10,2575
2018-02-11,2534
2018-02-12,2580
2018-02-13,2682
2018-02-14,2761
2018-02-15,2758
2018-02-16,2773
2018-02-17,2735
2018-02-18,2733
2018-02-19,2688
2018-02-20,2666
2018-02-21,2639
2018-02-22,2597
2018-02-23,2588
2018-02-24,2588
2018-02-25,2592
2018-02-26,2626
2018-02-27,2616
2018-02-28,2616
2018-03-01,2564
2018-03-02,2564
2018-03-03,2515
2018-03-04,2515
2018-03-05,2497
2018-03-06,2473
2018-03-07,2507
2018-03-08,2502
2018-03-09,2475
2018-03-10,2405
2018-03-11,2378
2018-03-12,2393
2018-03-13,2383
2018-03-14,2365
2018-03-15,2347
2018-03-16,2313
2018-03-17,2286
2018-03-18,2300
2018-03-19,2300
2018-03-20,2339
2018-03-21,2366
2018-03-23,2337
2018-03-24,2297
2018-03-25,2272
2018-03-26,2234
2018-03-27,2222
2018-03-28,2222
2018-03-29,2248
2018-03-30,2276
2018-03-31,2265
2018-04-01,2253
2018-04-02,2254
2018-04-03,2302
2018-04-04,2295
2018-04-05,2295
2018-04-06,2277
2018-04-07,2277
2018-04-08,2242
2018-04-09,2274
2018-04-10,2273
2018-04-11,2289
2018-04-12,2319
2018-04-13,2319
2018-04-14,2292
2018-04-15,2274
2018-04-16,2274
2018-04-17,2285
2018-04-18,2285
2018-04-19,2281
2018-04-20,2248
2018-04-21,2266
2018-04-22,2266
2018-04-23,2247
2018-04-24,2266
2018-04-25,2286
2018-04-26,2286
2018-04-27,2247
2018-04-28,2207
2018-04-29,2179
2018-04-30,2137
2018-05-01,2151
2018-05-04,2185
2018-05-05,2234
2018-05-06,2234
2018-05-08,2228
2018-05-09,2213
2018-05-10,2207
2018-05-11,2207
2018-05-12,2204
2018-05-13,2204
2018-05-14,2213
2018-05-15,2213
2018-05-16,2171
2018-05-17,2158
2018-05-18,2159
2018-05-19,2141
2018-05-20,2141
2018-05-21,2165
2018-05-22,2165
2018-05-23,2180
2018-05-24,2180
2018-05-25,2192
2018-05-26,2192
2018-05-27,2192
2018-05-28,2201
2018-05-29,2209
2018-05-30,2209
2018-05-31,2189
2018-06-01,2179
2018-06-02,2212
2018-06-03,2212
2018-06-04,2173
2018-06-05,2146
2018-06-06,2097
2018-06-07,2097
2018-06-08,2058
2018-06-09,2058
2018-06-10,2060
2018-06-11,2068
2018-06-12,2028
2018-06-13,2040
2018-06-14,2023
2018-06-15,2023
2018-06-16,1963
2018-06-17,1958
2018-06-18,1999
2018-06-19,1988
2018-06-20,1988
2018-06-21,1968
2018-06-22,1980
2018-06-23,1980
2018-06-24,2062
2018-06-25,2089
2018-06-26,2083
2018-06-27,2089
2018-06-28,2077
2018-06-29,2077
2018-06-30,2058
2018-07-01,2042
2018-07-02,2042
2018-07-03,2042
2018-07-04,2042
2018-07-05,2021
2018-07-06,2019
2018-07-07,2047
2018-07-08,2024
2018-07-09,2022
2018-07-10,2030
2018-07-11,2065
2018-07-12,2065
2018-07-13,2080
2018-07-14,2116
2018-07-15,2116
2018-07-16,2103
2018-07-17,2102
2018-07-18,2085
2018-07-19,2097
2018-07-20,2109
2018-07-21,2105
2018-07-22,2121
2018-07-23,2092
2018-07-24,2100
2018-07-25,2096
2018-07-26,2082
2018-07-27,2070
2018-07-28,2070
2018-07-29,2048
2018-07-30,2063
2018-07-31,2081
2018-08-01,2081
2018-08-02,2066
2018-08-03,2063
2018-08-04,2081
2018-08-05,2077
2018-08-06,2135
2018-08-07,2186
2018-08-08,2155
2018-08-09,2155
2018-08-10,2145
2018-08-11,2122
2018-08-12,2114
2018-08-14,2086
2018-08-16,2080
2018-08-17,2095
2018-08-18,2095
2018-08-19,2090
2018-08-20,2099
2018-08-21,2099
2018-08-22,2119
2018-08-23,2099
2018-08-24,2048
2018-08-25,2036
2018-08-26,2036
2018-08-27,2027
2018-08-28,2018
2018-08-29,1994
2018-08-30,2015
2018-08-31,2044
2018-09-01,2055
2018-09-02,2030
2018-09-03,2021
2018-09-04,2008
2018-09-05,2027
2018-09-06,2027
2018-09-07,1994
2018-09-08,1982
2018-09-09,2023
2018-09-10,1976
2018-09-11,1976
2018-09-12,1911
2018-09-13,1914
2018-09-14,1919
2018-09-15,1902
2018-09-16,1902
2018-09-17,1822
2018-09-18,1800
2018-09-19,1798
2018-09-20,1773
2018-09-21,1746
2018-09-22,1723
2018-09-23,1710
2018-09-24,1678
2018-09-25,1678
2018-09-26,1677
2018-09-27,1677
2018-09-28,1724
2018-09-29,1757
2018-09-30,1803
2018-10-02,1783
2018-10-03,1786
2018-10-04,1786
2018-10-05,1808
2018-10-06,1803
2018-10-07,1803
2018-10-08,1816
2018-10-09,1785
2018-10-10,1758
2018-10-11,1749
2018-10-12,1749
2018-10-13,1748
2018-10-14,1766
2018-10-15,1764
2018-10-16,1772
2018-10-17,1754
2018-10-18,1765
2018-10-19,1773
2018-10-20,1773
2018-10-21,1761
2018-10-22,1745
2018-10-23,1745
2018-10-24,1739
2018-10-25,1722
2018-10-26,1765
2018-10-27,1788
2018-10-28,1770
2018-10-29,1770
2018-10-30,1784
2018-10-31,1769
2018-11-01,1772
2018-11-03,1794
2018-11-04,1773
2018-11-05,1775
2018-11-06,1776
2018-11-07,1790
2018-11-08,1773
2018-11-09,1768
2018-11-10,1784
2018-11-11,1791
2018-11-12,1763
2018-11-13,1735
2018-11-14,1717
2018-11-15,1700
2018-11-16,1715
2018-11-17,1720
2018-11-18,1701
2018-11-19,1734
2018-11-20,1743
2018-11-21,1735
2018-11-22,1739
2018-11-23,1727
2018-11-24,1712
2018-11-25,1762
2018-11-26,1744
2018-11-27,1751
2018-11-28,1759
2018-11-29,1780
2018-12-01,1754
2018-12-02,1760
2018-12-03,1760
2018-12-05,1726
2018-12-07,1639
2018-12-09,1603
2018-12-10,1595
2018-12-11,1597
2018-12-13,1624
2018-12-14,1637
2018-12-15,1620
2018-12-16,1614
2018-12-17,1651
2018-12-18,1632
2018-12-19,1625
2018-12-20,1609
2018-12-21,1593
2018-12-22,1592
2018-12-23,1626
2018-12-24,1661
2018-12-25,1639
2018-12-26,1677
2018-12-27,1703
2018-12-28,1724
2018-12-29,1745
2018-12-30,1714
2018-12-31,1695
2019-01-01,1677
2019-01-02,1687
2019-01-03,1718
2019-01-04,1720
2019-01-05,1735
2019-01-06,1718
2019-01-08,1734
2019-01-10,1682
2019-01-11,1601
2019-01-12,1521
2019-01-13,1444
2019-01-14,1393
2019-01-15,1371
2019-01-16,1352
2019-01-17,1317
2019-01-18,1309
2019-01-19,1283
2019-01-20,1307
2019-01-21,1329
2019-01-22,1338
2019-01-23,1340
2019-01-24,1353
2019-01-25,1355
2019-01-26,1357
2019-01-27,1348
2019-01-28,1323
2019-01-29,1320
2019-01-30,1310
2019-01-31,1334
2019-02-01,1305
2019-02-02,1262
2019-02-03,1252
2019-02-04,1251
2019-02-05,1254
2019-02-06,1267
2019-02-07,1261
2019-02-08,1251
2019-02-09,1243
2019-02-10,1227
2019-02-11,1220
2019-02-12,1200
2019-02-13,1185
2019-02-14,1169
2019-02-15,1137
2019-02-16,1129
2019-02-17,1084
2019-02-18,1090
2019-02-19,1076
2019-02-20,1057
2019-02-21,1046
2019-02-22,1044
2019-02-23,1060
2019-02-24,1091
2019-02-25,1122
2019-02-26,1173
2019-02-27,1218
2019-02-28,1264
2019-03-01,1276
2019-03-02,1282
2019-03-03,1311
2019-03-04,1272
2019-03-05,1255
2019-03-06,1241
2019-03-07,1220
2019-03-08,1220
2019-03-09,1214
2019-03-10,1198
2019-03-11,1202
2019-03-12,1208
2019-03-13,1203
2019-03-14,1184
2019-03-15,1179
2019-03-16,1144
2019-03-17,1113
2019-03-18,1121
2019-03-19,1122
2019-03-20,1118
2019-03-21,1100
2019-03-22,1085
2019-03-23,1063
2019-03-24,1041
2019-03-25,1036
2019-03-26,1021
2019-03-27,1021
2019-03-28,1016
2019-03-29,1026
2019-03-30,1026
2019-03-31,1027
2019-04-01,1030
2019-04-02,1055
2019-04-03,1055
2019-04-04,1083
2019-04-05,1071
2019-04-06,1064
2019-04-07,1072
