date_obj,Rune%20dart%20tip price
2015-11-14,646
2015-11-15,676
2015-11-16,676
2015-11-17,676
2015-11-18,676
2015-11-19,676
2015-11-20,676
2015-11-21,676
2015-11-22,676
2015-11-23,676
2015-11-24,676
2015-11-25,676
2015-11-26,676
2015-11-27,676
2015-11-28,707
2015-11-29,707
2015-11-30,707
2015-12-01,707
2015-12-02,707
2015-12-03,707
2015-12-04,707
2015-12-05,707
2015-12-06,707
2015-12-07,707
2015-12-08,740
2015-12-09,740
2015-12-10,740
2015-12-11,740
2015-12-12,740
2015-12-13,740
2015-12-14,740
2015-12-15,740
2015-12-16,740
2015-12-17,740
2015-12-18,740
2015-12-19,773
2015-12-20,773
2015-12-21,773
2015-12-22,773
2015-12-23,773
2015-12-24,773
2015-12-25,773
2015-12-26,773
2015-12-27,773
2015-12-28,773
2015-12-29,810
2015-12-30,810
2015-12-31,810
2016-01-01,810
2016-01-02,810
2016-01-03,810
2016-01-04,810
2016-01-05,810
2016-01-06,810
2016-01-07,810
2016-01-08,847
2016-01-09,847
2016-01-10,847
2016-01-11,847
2016-01-12,847
2016-01-13,847
2016-01-14,847
2016-01-15,847
2016-01-16,847
2016-01-17,847
2016-01-18,887
2016-01-19,887
2016-01-20,887
2016-01-21,887
2016-01-22,887
2016-01-23,887
2016-01-24,887
2016-01-25,887
2016-01-26,887
2016-01-27,929
2016-01-28,929
2016-01-29,929
2016-01-30,929
2016-01-31,929
2016-02-01,929
2016-02-02,929
2016-02-03,929
2016-02-04,929
2016-02-05,970
2016-02-06,970
2016-02-07,970
2016-02-08,970
2016-02-09,970
2016-02-10,970
2016-02-11,970
2016-02-12,970
2016-02-13,970
2016-02-14,970
2016-02-15,970
2016-02-16,970
2016-02-17,1016
2016-02-18,1016
2016-02-19,1016
2016-02-20,1016
2016-02-21,1016
2016-02-22,1016
2016-02-23,1016
2016-02-24,1016
2016-02-25,1016
2016-02-26,1016
2016-02-27,1016
2016-02-28,1016
2016-02-29,1016
2016-03-01,1016
2016-03-02,1016
2016-03-03,1062
2016-03-04,1062
2016-03-05,1062
2016-03-06,1062
2016-03-07,1062
2016-03-08,1062
2016-03-09,1062
2016-03-10,1062
2016-03-11,1062
2016-03-12,1062
2016-03-13,1062
2016-03-14,1062
2016-03-15,1062
2016-03-16,1062
2016-03-17,1062
2016-03-18,1062
2016-03-19,1109
2016-03-20,1109
2016-03-21,1109
2016-03-22,1109
2016-03-23,1109
2016-03-24,1109
2016-03-25,1109
2016-03-26,1109
2016-03-27,1109
2016-03-28,1109
2016-03-29,1109
2016-03-30,1109
2016-03-31,1109
2016-04-01,1109
2016-04-02,1109
2016-04-03,1109
2016-04-04,1109
2016-04-05,1163
2016-04-06,1163
2016-04-07,1163
2016-04-08,1163
2016-04-09,1163
2016-04-10,1163
2016-04-11,1163
2016-04-12,1163
2016-04-13,1163
2016-04-14,1163
2016-04-15,1163
2016-04-16,1163
2016-04-17,1163
2016-04-18,1163
2016-04-19,1163
2016-04-20,1163
2016-04-21,1163
2016-04-22,1163
2016-04-23,1163
2016-04-24,1163
2016-04-25,1218
2016-04-26,1218
2016-04-27,1218
2016-04-28,1218
2016-04-29,1218
2016-04-30,1218
2016-05-01,1218
2016-05-02,1218
2016-05-03,1218
2016-05-04,1218
2016-05-05,1218
2016-05-06,1218
2016-05-07,1218
2016-05-08,1218
2016-05-09,1218
2016-05-10,1218
2016-05-11,1218
2016-05-12,1218
2016-05-13,1273
2016-05-14,1273
2016-05-15,1273
2016-05-16,1273
2016-05-17,1273
2016-05-18,1273
2016-05-19,1273
2016-05-22,1273
2016-05-23,1273
2016-05-24,1273
2016-05-25,1273
2016-05-26,1273
2016-05-27,1313
2016-05-28,1313
2016-05-29,1313
2016-05-30,1313
2016-05-31,1313
2016-06-01,1313
2016-06-02,1313
2016-06-03,1313
2016-06-04,1313
2016-06-05,1313
2016-06-06,1313
2016-06-07,1313
2016-06-08,1313
2016-06-09,1313
2016-06-10,1313
2016-06-11,1313
2016-06-12,1349
2016-06-13,1349
2016-06-14,1349
2016-06-15,1349
2016-06-16,1349
2016-06-17,1349
2016-06-18,1349
2016-06-19,1349
2016-06-20,1349
2016-06-21,1349
2016-06-22,1349
2016-06-23,1349
2016-06-24,1349
2016-06-25,1349
2016-06-26,1349
2016-06-27,1345
2016-06-28,1345
2016-06-29,1345
2016-06-30,1345
2016-07-01,1345
2016-07-02,1345
2016-07-03,1345
2016-07-04,1345
2016-07-05,1345
2016-07-06,1345
2016-07-07,1334
2016-07-08,1334
2016-07-09,1334
2016-07-10,1334
2016-07-11,1342
2016-07-12,1342
2016-07-13,1342
2016-07-14,1342
2016-07-15,1342
2016-07-16,1342
2016-07-17,1344
2016-07-18,1344
2016-07-23,1344
2016-07-24,1348
2016-07-25,1348
2016-07-26,1348
2016-07-27,1348
2016-07-28,1348
2016-07-29,1348
2016-07-30,1348
2016-07-31,1351
2016-08-01,1351
2016-08-02,1351
2016-08-03,1351
2016-08-04,1351
2016-08-05,1351
2016-08-06,1351
2016-08-07,1351
2016-08-08,1383
2016-08-09,1383
2016-08-10,1383
2016-08-11,1383
2016-08-12,1383
2016-08-13,1383
2016-08-14,1383
2016-08-15,1383
2016-08-16,1374
2016-08-17,1374
2016-08-18,1374
2016-08-19,1374
2016-08-20,1374
2016-08-21,1374
2016-08-22,1374
2016-08-23,1374
2016-08-24,1374
2016-08-25,1382
2016-08-26,1382
2016-08-28,1382
2016-08-31,1382
2016-09-01,1382
2016-09-02,1382
2016-09-03,1382
2016-09-04,1377
2016-09-05,1377
2016-09-06,1377
2016-09-07,1377
2016-09-08,1377
2016-09-09,1377
2016-09-10,1377
2016-09-11,1377
2016-09-12,1377
2016-09-13,1377
2016-09-14,1350
2016-09-15,1350
2016-09-16,1350
2016-09-17,1350
2016-09-18,1350
2016-09-19,1350
2016-09-20,1350
2016-09-21,1350
2016-09-22,1350
2016-09-23,1381
2016-09-24,1381
2016-09-25,1381
2016-09-26,1381
2016-09-27,1381
2016-09-28,1381
2016-09-29,1381
2016-09-30,1381
2016-10-01,1381
2016-10-02,1376
2016-10-03,1376
2016-10-04,1376
2016-10-05,1376
2016-10-06,1376
2016-10-07,1376
2016-10-08,1376
2016-10-09,1376
2016-10-10,1376
2016-10-11,1350
2016-10-12,1350
2016-10-13,1350
2016-10-14,1350
2016-10-15,1350
2016-10-16,1350
2016-10-17,1350
2016-10-18,1350
2016-10-19,1350
2016-10-20,1350
2016-10-21,1383
2016-10-22,1383
2016-10-23,1383
2016-10-24,1383
2016-10-25,1383
2016-10-26,1383
2016-10-27,1383
2016-10-28,1383
2016-10-29,1383
2016-10-30,1383
2016-10-31,1351
2016-11-01,1351
2016-11-02,1351
2016-11-03,1351
2016-11-04,1351
2016-11-05,1351
2016-11-06,1351
2016-11-07,1351
2016-11-08,1351
2016-11-09,1351
2016-11-10,1372
2016-11-11,1372
2016-11-12,1372
2016-11-13,1372
2016-11-14,1372
2016-12-08,1353
2016-12-09,1353
2016-12-10,1353
2016-12-11,1353
2016-12-12,1362
2016-12-13,1362
2016-12-14,1362
2016-12-15,1362
2016-12-16,1362
2016-12-17,1362
2016-12-18,1362
2016-12-19,1362
2016-12-20,1312
2016-12-21,1312
2016-12-22,1312
2016-12-23,1312
2016-12-24,1312
2016-12-25,1312
2016-12-26,1312
2016-12-27,1351
2016-12-28,1351
2016-12-29,1351
2016-12-30,1351
2016-12-31,1351
2017-01-01,1351
2017-01-02,1351
2017-01-03,1358
2017-01-04,1358
2017-01-05,1358
2017-01-06,1358
2017-01-07,1358
2017-01-08,1351
2017-01-09,1351
2017-01-10,1351
2017-01-11,1351
2017-01-12,1351
2017-01-13,1356
2017-01-14,1356
2017-01-15,1356
2017-01-16,1356
2017-01-17,1396
2017-01-18,1396
2017-01-19,1396
2017-01-20,1396
2017-01-21,1396
2017-01-22,1396
2017-01-27,1375
2017-01-28,1375
2017-01-29,1353
2017-01-30,1353
2017-01-31,1353
2017-02-01,1353
2017-02-02,1353
2017-02-03,1352
2017-02-04,1352
2017-02-05,1352
2017-02-06,1352
2017-02-07,1352
2017-02-08,1361
2017-02-09,1361
2017-02-10,1361
2017-02-11,1361
2017-02-12,1361
2017-02-13,1368
2017-02-14,1368
2017-02-15,1368
2017-02-16,1368
2017-02-18,1368
2017-02-19,1359
2017-02-20,1359
2017-02-21,1359
2017-02-22,1359
2017-02-23,1359
2017-02-24,1359
2017-02-25,1354
2017-02-26,1354
2017-02-27,1354
2017-02-28,1354
2017-03-01,1354
2017-03-02,1356
2017-03-03,1356
2017-03-04,1356
2017-03-05,1356
2017-03-06,1356
2017-03-07,1356
2017-03-08,1356
2017-03-09,1356
2017-03-10,1356
2017-03-11,1356
2017-03-12,1370
2017-03-13,1370
2017-03-14,1370
2017-03-15,1370
2017-03-16,1370
2017-03-17,1345
2017-03-18,1345
2017-03-19,1345
2017-03-20,1345
2017-03-21,1345
2017-03-22,1320
2017-03-23,1320
2017-03-24,1320
2017-03-25,1320
2017-03-26,1320
2017-03-27,1320
2017-03-28,1366
2017-03-29,1366
2017-03-30,1366
2017-03-31,1366
2017-04-01,1366
2017-04-02,1393
2017-04-03,1393
2017-04-04,1393
2017-04-12,1392
2017-04-13,1392
2017-04-14,1392
2017-04-15,1392
2017-04-16,1392
2017-04-17,1391
2017-04-18,1391
2017-04-19,1391
2017-04-20,1391
2017-04-21,1391
2017-04-22,1391
2017-04-23,1358
2017-04-24,1358
2017-04-25,1358
2017-04-26,1358
2017-04-27,1298
2017-04-28,1298
2017-04-29,1298
2017-04-30,1298
2017-05-01,1298
2017-05-02,1294
2017-05-03,1294
2017-05-04,1294
2017-05-05,1294
2017-05-06,1306
2017-05-07,1306
2017-05-08,1306
2017-05-09,1306
2017-05-10,1271
2017-05-11,1271
2017-05-12,1271
2017-05-13,1271
2017-05-14,1271
2017-05-15,1230
2017-05-16,1230
2017-05-17,1230
2017-05-18,1230
2017-05-19,1230
2017-05-20,1242
2017-05-21,1242
2017-05-22,1242
2017-05-23,1242
2017-05-24,1242
2017-05-25,1257
2017-05-26,1257
2017-05-27,1257
2017-05-28,1257
2017-05-29,1257
2017-05-30,1255
2017-05-31,1255
2017-06-01,1255
2017-06-02,1255
2017-06-03,1268
2017-06-06,1268
2017-06-07,1263
2017-06-08,1263
2017-06-09,1263
2017-06-10,1263
2017-06-11,1263
2017-06-12,1245
2017-06-13,1245
2017-06-14,1245
2017-06-15,1245
2017-06-16,1258
2017-06-17,1258
2017-06-18,1258
2017-06-19,1258
2017-06-20,1258
2017-06-21,1247
2017-06-22,1247
2017-06-23,1247
2017-06-24,1247
2017-06-25,1247
2017-06-26,1247
2017-06-27,1256
2017-06-28,1256
2017-06-29,1256
2017-06-30,1256
2017-07-01,1256
2017-07-02,1256
2017-07-03,1267
2017-07-04,1267
2017-07-05,1267
2017-07-06,1267
2017-07-07,1267
2017-07-08,1267
2017-07-13,1248
2017-07-14,1247
2017-07-15,1247
2017-07-16,1247
2017-07-17,1247
2017-07-18,1247
2017-07-19,1260
2017-07-20,1260
2017-07-21,1260
2017-07-22,1260
2017-07-23,1268
2017-07-24,1268
2017-07-25,1268
2017-07-26,1268
2017-07-27,1268
2017-07-28,1247
2017-07-29,1247
2017-07-30,1247
2017-07-31,1247
2017-08-01,1247
2017-08-02,1227
2017-08-03,1227
2017-08-04,1227
2017-08-05,1227
2017-08-06,1227
2017-08-09,1255
2017-08-10,1255
2017-08-11,1255
2017-08-12,1240
2017-08-13,1240
2017-08-14,1240
2017-08-15,1240
2017-08-17,1244
2017-08-18,1244
2017-08-19,1244
2017-08-20,1244
2017-08-21,1244
2017-08-22,1279
2017-08-23,1279
2017-08-24,1279
2017-08-25,1279
2017-08-26,1279
2017-08-27,1264
2017-08-28,1264
2017-08-29,1264
2017-08-30,1264
2017-08-31,1264
2017-09-01,1281
2017-09-02,1281
2017-09-03,1281
2017-09-04,1281
2017-09-05,1247
2017-09-06,1247
2017-09-07,1247
2017-09-08,1247
2017-09-09,1247
2017-09-10,1249
2017-09-11,1249
2017-09-12,1249
2017-09-13,1249
2017-09-14,1249
2017-09-15,1249
2017-09-16,1245
2017-09-17,1245
2017-09-19,1245
2017-09-20,1253
2017-09-21,1253
2017-09-22,1253
2017-09-23,1253
2017-09-24,1253
2017-09-25,1236
2017-09-26,1236
2017-09-27,1236
2017-09-28,1236
2017-09-29,1236
2017-09-30,1236
2017-10-01,1249
2017-10-02,1249
2017-10-03,1249
2017-10-04,1249
2017-10-05,1249
2017-10-06,1228
2017-10-07,1228
2017-10-08,1228
2017-10-09,1228
2017-10-10,1228
2017-10-11,1228
2017-10-12,1232
2017-10-13,1232
2017-10-14,1232
2017-10-15,1232
2017-10-16,1232
2017-10-17,1232
2017-10-18,1223
2017-10-19,1223
2017-10-20,1223
2017-10-21,1223
2017-10-22,1223
2017-10-23,1235
2017-10-24,1235
2017-10-25,1235
2017-10-26,1235
2017-10-27,1264
2017-10-28,1264
2017-10-29,1264
2017-10-30,1264
2017-10-31,1294
2017-11-01,1294
2017-11-02,1294
2017-11-03,1294
2017-11-04,1252
2017-11-05,1252
2017-11-06,1252
2017-11-07,1252
2017-11-08,1252
2017-11-09,1246
2017-11-10,1246
2017-11-11,1246
2017-11-12,1246
2017-11-13,1246
2017-11-14,1251
2017-11-15,1251
2017-11-16,1251
2017-11-17,1251
2017-11-18,1251
2017-11-19,1237
2017-11-20,1237
2017-11-21,1237
2017-11-22,1237
2017-11-23,1260
2017-11-24,1260
2017-11-25,1260
2017-11-26,1299
2017-11-27,1299
2017-11-28,1299
2017-11-29,1299
2017-11-30,1299
2017-12-01,1250
2017-12-02,1250
2017-12-03,1250
2017-12-04,1250
2017-12-05,1241
2017-12-06,1241
2017-12-07,1241
2017-12-08,1241
2017-12-09,1241
2017-12-10,1253
2017-12-11,1253
2017-12-12,1253
2017-12-13,1253
2017-12-14,1253
2017-12-15,1253
2017-12-16,1239
2017-12-17,1239
2017-12-18,1239
2017-12-19,1239
2017-12-20,1244
2017-12-21,1244
2017-12-22,1244
2017-12-23,1244
2017-12-24,1244
2017-12-25,1280
2017-12-26,1280
2017-12-27,1280
2017-12-28,1280
2017-12-29,1278
2017-12-30,1278
2017-12-31,1278
2018-01-01,1278
2018-01-02,1275
2018-01-03,1275
2018-01-04,1275
2018-01-05,1310
2018-01-06,1310
2018-01-07,1320
2018-01-08,1328
2018-01-09,1316
2018-01-10,1268
2018-01-11,1242
2018-01-12,1241
2018-01-13,1254
2018-01-14,1254
2018-01-15,1244
2018-01-16,1233
2018-01-17,1213
2018-01-18,1205
2018-01-19,1237
2018-01-20,1237
2018-01-21,1239
2018-01-22,1262
2018-01-23,1274
2018-01-24,1283
2018-01-25,1294
2018-01-26,1269
2018-01-27,1233
2018-01-28,1236
2018-01-29,1217
2018-01-30,1236
2018-01-31,1235
2018-02-01,1242
2018-02-02,1241
2018-02-03,1244
2018-02-04,1249
2018-02-05,1269
2018-02-06,1261
2018-02-07,1241
2018-02-08,1227
2018-02-09,1249
2018-02-10,1299
2018-02-11,1292
2018-02-12,1310
2018-02-13,1285
2018-02-14,1257
2018-02-15,1245
2018-02-16,1231
2018-02-17,1245
2018-02-18,1265
2018-02-19,1268
2018-02-20,1249
2018-02-21,1238
2018-02-22,1223
2018-02-23,1225
2018-02-24,1235
2018-02-25,1228
2018-02-26,1211
2018-02-27,1196
2018-02-28,1192
2018-03-01,1218
2018-03-02,1230
2018-03-03,1253
2018-03-04,1289
2018-03-05,1260
2018-03-06,1259
2018-03-07,1231
2018-03-08,1219
2018-03-09,1248
2018-03-10,1238
2018-03-11,1267
2018-03-12,1254
2018-03-13,1232
2018-03-14,1229
2018-03-15,1204
2018-03-16,1197
2018-03-17,1202
2018-03-18,1220
2018-03-19,1230
2018-03-20,1247
2018-03-21,1231
2018-03-23,1246
2018-03-24,1248
2018-03-26,1237
2018-03-27,1227
2018-03-28,1209
2018-03-29,1242
2018-03-30,1231
2018-03-31,1230
2018-04-01,1227
2018-04-02,1229
2018-04-03,1228
2018-04-04,1204
2018-04-05,1220
2018-04-06,1234
2018-04-08,1236
2018-04-09,1220
2018-04-10,1215
2018-04-11,1218
2018-04-12,1224
2018-04-13,1217
2018-04-14,1221
2018-04-15,1222
2018-04-16,1218
2018-04-17,1235
2018-04-18,1259
2018-04-19,1269
2018-04-20,1279
2018-04-21,1275
2018-04-22,1245
2018-04-23,1240
2018-04-24,1244
2018-04-25,1241
2018-04-26,1227
2018-04-27,1221
2018-04-28,1204
2018-04-29,1220
2018-04-30,1240
2018-05-01,1255
2018-05-02,1260
2018-05-03,1272
2018-05-04,1251
2018-05-05,1235
2018-05-06,1246
2018-05-07,1260
2018-05-08,1259
2018-05-09,1261
2018-05-10,1256
2018-05-11,1231
2018-05-12,1239
2018-05-13,1248
2018-05-14,1240
2018-05-15,1239
2018-05-16,1232
2018-05-17,1220
2018-05-18,1223
2018-05-19,1231
2018-05-20,1244
2018-05-21,1257
2018-05-22,1242
2018-05-23,1246
2018-05-24,1290
2018-05-25,1254
2018-05-26,1265
2018-05-27,1268
2018-05-28,1239
2018-05-29,1254
2018-05-30,1248
2018-05-31,1247
2018-06-01,1240
2018-06-02,1228
2018-06-03,1231
2018-06-04,1238
2018-06-05,1227
2018-06-06,1231
2018-06-07,1223
2018-06-08,1220
2018-06-09,1229
2018-06-10,1228
2018-06-11,1211
2018-06-12,1228
2018-06-13,1240
2018-06-14,1282
2018-06-15,1309
2018-06-16,1297
2018-06-17,1289
2018-06-18,1265
2018-06-19,1253
2018-06-20,1262
2018-06-21,1225
2018-06-22,1227
2018-06-23,1232
2018-06-24,1243
2018-06-25,1262
2018-06-26,1284
2018-06-27,1273
2018-06-28,1285
2018-06-29,1257
2018-06-30,1209
2018-07-01,1231
2018-07-02,1245
2018-07-03,1248
2018-07-04,1256
2018-07-05,1259
2018-07-06,1262
2018-07-07,1253
2018-07-08,1243
2018-07-09,1257
2018-07-10,1270
2018-07-11,1253
2018-07-12,1234
2018-07-13,1237
2018-07-14,1273
2018-07-15,1294
2018-07-16,1292
2018-07-17,1288
2018-07-18,1259
2018-07-19,1249
2018-07-20,1239
2018-07-21,1259
2018-07-22,1261
2018-07-23,1264
2018-07-24,1258
2018-07-25,1256
2018-07-26,1266
2018-07-27,1307
2018-07-28,1321
2018-07-29,1309
2018-07-30,1299
2018-07-31,1288
2018-08-01,1273
2018-08-02,1262
2018-08-03,1254
2018-08-04,1246
2018-08-05,1265
2018-08-06,1273
2018-08-07,1276
2018-08-08,1290
2018-08-09,1269
2018-08-10,1258
2018-08-11,1267
2018-08-12,1257
2018-08-14,1242
2018-08-16,1242
2018-08-17,1251
2018-08-18,1254
2018-08-19,1249
2018-08-20,1232
2018-08-21,1229
2018-08-22,1241
2018-08-23,1256
2018-08-24,1258
2018-08-25,1253
2018-08-26,1251
2018-08-27,1266
2018-08-28,1276
2018-08-29,1268
2018-08-30,1259
2018-08-31,1249
2018-09-01,1245
2018-09-02,1255
2018-09-03,1253
2018-09-04,1248
2018-09-05,1242
2018-09-06,1240
2018-09-07,1242
2018-09-08,1238
2018-09-09,1229
2018-09-10,1231
2018-09-11,1225
2018-09-12,1227
2018-09-13,1232
2018-09-14,1231
2018-09-15,1234
2018-09-16,1231
2018-09-17,1235
2018-09-18,1230
2018-09-19,1228
2018-09-20,1236
2018-09-21,1222
2018-09-22,1237
2018-09-23,1244
2018-09-24,1254
2018-09-25,1249
2018-09-26,1244
2018-09-27,1231
2018-09-28,1229
2018-09-29,1235
2018-09-30,1238
2018-10-02,1266
2018-10-03,1275
2018-10-04,1243
2018-10-05,1248
2018-10-06,1247
2018-10-07,1245
2018-10-08,1217
2018-10-09,1220
2018-10-10,1224
2018-10-11,1237
2018-10-12,1238
2018-10-13,1251
2018-10-14,1272
2018-10-15,1255
2018-10-16,1273
2018-10-17,1304
2018-10-18,1293
2018-10-19,1271
2018-10-20,1273
2018-10-21,1282
2018-10-22,1277
2018-10-23,1259
2018-10-24,1230
2018-10-25,1222
2018-10-26,1235
2018-10-27,1239
2018-10-28,1239
2018-10-29,1233
2018-10-30,1243
2018-10-31,1243
2018-11-01,1249
2018-11-03,1248
2018-11-04,1248
2018-11-05,1246
2018-11-06,1248
2018-11-07,1244
2018-11-08,1240
2018-11-09,1238
2018-11-10,1244
2018-11-11,1244
2018-11-12,1244
2018-11-13,1233
2018-11-14,1242
2018-11-15,1242
2018-11-16,1254
2018-11-17,1244
2018-11-18,1242
2018-11-19,1243
2018-11-20,1247
2018-11-21,1244
2018-11-22,1239
2018-11-23,1222
2018-11-24,1204
2018-11-25,1212
2018-11-26,1204
2018-11-27,1212
2018-11-28,1224
2018-11-29,1225
2018-12-01,1236
2018-12-02,1249
2018-12-03,1245
2018-12-04,1249
2018-12-05,1232
2018-12-07,1224
2018-12-09,1264
2018-12-10,1262
2018-12-11,1240
2018-12-12,1227
2018-12-13,1228
2018-12-14,1227
2018-12-15,1234
2018-12-16,1239
2018-12-17,1241
2018-12-18,1228
2018-12-19,1229
2018-12-20,1224
2018-12-21,1231
2018-12-22,1240
2018-12-23,1261
2018-12-24,1281
2018-12-25,1260
2018-12-26,1247
2018-12-27,1238
2018-12-28,1248
2018-12-29,1270
2018-12-30,1256
2018-12-31,1246
2019-01-01,1259
2019-01-02,1279
2019-01-03,1289
2019-01-04,1266
2019-01-05,1255
2019-01-06,1257
2019-01-08,1243
2019-01-10,1247
2019-01-11,1299
2019-01-12,1344
2019-01-13,1312
2019-01-14,1270
2019-01-15,1272
2019-01-16,1273
2019-01-17,1273
2019-01-18,1250
2019-01-19,1247
2019-01-20,1233
2019-01-21,1228
2019-01-22,1241
2019-01-23,1241
2019-01-24,1237
2019-01-25,1240
2019-01-26,1237
2019-01-27,1238
2019-01-28,1236
2019-01-29,1235
2019-01-30,1232
2019-01-31,1227
2019-02-01,1229
2019-02-02,1231
2019-02-03,1241
2019-02-04,1244
2019-02-05,1251
2019-02-06,1247
2019-02-07,1246
2019-02-08,1257
2019-02-09,1250
2019-02-10,1242
2019-02-11,1234
2019-02-12,1224
2019-02-13,1231
2019-02-14,1236
2019-02-15,1238
2019-02-16,1222
2019-02-17,1233
2019-02-18,1237
2019-02-19,1240
2019-02-20,1265
2019-02-21,1248
2019-02-22,1243
2019-02-23,1237
2019-02-24,1239
2019-02-25,1233
2019-02-26,1225
2019-02-27,1235
2019-02-28,1243
2019-03-01,1251
2019-03-02,1253
2019-03-03,1253
2019-03-04,1250
2019-03-05,1246
2019-03-06,1261
2019-03-07,1263
2019-03-08,1246
2019-03-09,1244
2019-03-10,1254
2019-03-11,1258
2019-03-12,1253
2019-03-13,1249
2019-03-14,1246
2019-03-15,1239
2019-03-16,1224
2019-03-17,1216
2019-03-18,1226
2019-03-19,1224
2019-03-20,1231
2019-03-21,1235
2019-03-22,1242
2019-03-23,1265
2019-03-24,1266
2019-03-25,1244
2019-03-26,1239
2019-03-27,1244
2019-03-28,1257
2019-03-29,1253
2019-03-30,1242
2019-03-31,1243
2019-04-01,1244
2019-04-02,1225
2019-04-03,1238
2019-04-04,1242
2019-04-05,1242
2019-04-06,1237
2019-04-07,1255
2019-04-08,1289
2019-04-09,1255
2019-04-10,1247
2019-04-11,1250
2019-04-12,1245
2019-04-13,1242
2019-04-14,1242
2019-04-15,1243
2019-04-16,1245
2019-04-17,1246
2019-04-18,1250
2019-04-19,1244
2019-04-20,1246
2019-04-21,1243
2019-04-22,1233
2019-04-23,1236
2019-04-24,1239
2019-04-25,1238
2019-04-26,1236
2019-04-27,1229
2019-04-28,1216
2019-04-29,1229
2019-04-30,1222
2019-05-01,1214
2019-05-02,1225
2019-05-03,1230
2019-05-04,1242
