date_obj,Broodoo%20shield%20(blue) price
2017-03-11,12188
2017-03-12,12188
2017-03-13,12188
2017-03-14,12188
2017-03-15,12188
2017-03-16,11621
2017-03-17,11621
2017-03-18,11621
2017-03-19,11621
2017-03-20,11621
2017-03-21,11621
2017-03-22,11621
2017-03-23,11621
2017-03-24,11621
2017-03-25,11621
2017-03-26,11621
2017-03-27,11621
2017-03-28,11621
2017-03-29,11621
2017-03-30,11621
2017-03-31,11072
2017-04-01,11072
2017-04-02,11072
2017-04-03,11072
2017-04-04,11072
2017-04-05,11072
2017-04-06,11072
2017-04-07,11072
2017-04-08,11072
2017-04-09,11072
2017-04-10,11072
2017-04-11,11072
2017-04-12,11072
2017-04-13,11072
2017-04-14,10528
2017-04-15,10528
2017-04-16,10528
2017-04-17,10528
2017-04-18,10528
2017-04-19,10528
2017-04-20,10528
2017-04-21,10528
2017-04-22,10528
2017-04-23,10528
2017-04-24,10528
2017-04-25,10528
2017-04-26,10528
2017-04-27,10011
2017-04-28,10011
2017-04-29,10011
2017-04-30,10011
2017-05-01,10011
2017-05-02,10011
2017-05-03,10011
2017-05-04,10011
2017-05-05,10011
2017-05-06,10011
2017-05-07,10011
2017-05-08,10011
2017-05-09,10011
2017-05-10,10011
2017-05-11,9603
2017-05-12,9603
2017-05-13,9603
2017-05-14,9603
2017-05-15,9603
2017-05-16,9603
2017-05-17,9603
2017-05-18,9603
2017-05-19,9603
2017-05-20,9603
2017-05-21,9603
2017-05-22,9603
2017-05-23,9603
2017-05-24,9603
2017-05-25,9290
2017-05-26,9290
2017-05-27,9290
2017-05-28,9290
2017-05-29,9290
2017-05-30,9290
2017-05-31,9290
2017-06-01,9290
2017-06-02,9290
2017-06-03,9290
2017-06-04,9290
2017-06-05,9290
2017-06-06,9290
2017-06-07,9290
2017-06-08,9290
2017-06-09,9290
2017-06-10,8932
2017-06-11,8932
2017-06-12,8932
2017-06-13,8932
2017-06-14,8932
2017-06-15,8932
2017-06-16,8932
2017-06-17,8932
2017-06-18,8932
2017-06-19,8932
2017-06-20,8932
2017-06-21,8932
2017-06-22,8932
2017-06-23,8932
2017-06-24,8932
2017-06-25,8932
2017-06-26,8932
2017-06-27,8932
2017-06-28,8704
2017-06-29,8704
2017-06-30,8704
2017-07-01,8704
2017-07-02,8704
2017-07-03,8704
2017-07-04,8704
2017-07-05,8704
2017-07-06,8704
2017-07-07,8704
2017-07-08,8704
2017-07-09,8704
2017-07-10,8704
2017-07-11,8704
2017-07-12,8704
2017-07-13,8704
2017-07-14,8704
2017-07-15,8274
2017-07-16,8274
2017-07-17,8274
2017-07-18,8274
2017-07-19,8274
2017-07-20,8274
2017-07-21,8274
2017-07-22,8274
2017-07-23,8274
2017-07-24,8274
2017-07-25,8274
2017-07-26,8274
2017-07-27,8274
2017-07-28,8274
2017-07-29,7917
2017-07-30,7917
2017-07-31,7917
2017-08-01,7917
2017-08-02,7917
2017-08-03,7917
2017-08-04,7917
2017-08-05,7917
2017-08-06,7917
2017-08-07,7917
2017-08-08,7917
2017-08-09,7917
2017-08-10,7917
2017-08-11,7917
2017-08-12,7917
2017-08-13,7646
2017-08-14,7646
2017-08-15,7646
2017-08-16,7646
2017-08-17,7646
2017-08-18,7646
2017-08-19,7646
2017-08-20,7646
2017-08-21,7646
2017-08-22,7646
2017-08-23,7646
2017-08-24,7646
2017-08-25,7646
2017-08-26,7646
2017-08-27,7646
2017-08-28,7445
2017-08-29,7445
2017-08-30,7445
2017-08-31,7445
2017-09-01,7445
2017-09-02,7445
2017-09-03,7445
2017-09-04,7445
2017-09-05,7445
2017-09-06,7445
2017-09-07,7445
2017-09-08,7445
2017-09-09,7445
2017-09-10,7445
2017-09-11,7445
2017-09-12,7445
2017-09-13,7445
2017-09-14,7131
2017-09-15,7131
2017-09-16,7131
2017-09-17,7131
2017-09-18,7131
2017-09-19,7131
2017-09-20,7131
2017-09-21,7131
2017-09-22,7131
2017-09-23,7131
2017-09-24,7131
2017-09-25,7131
2017-09-26,7131
2017-09-27,7131
2017-09-28,7131
2017-09-29,7131
2017-09-30,6845
2017-10-01,6845
2017-10-02,6845
2017-10-03,6845
2017-10-04,6845
2017-10-05,6845
2017-10-06,6845
2017-10-07,6845
2017-10-08,6845
2017-10-09,6845
2017-10-10,6845
2017-10-11,6845
2017-10-12,6845
2017-10-13,6845
2017-10-14,6637
2017-10-15,6637
2017-10-16,6637
2017-10-17,6637
2017-10-18,6637
2017-10-19,6637
2017-10-20,6637
2017-10-21,6637
2017-10-22,6637
2017-10-23,6637
2017-10-24,6637
2017-10-25,6637
2017-10-26,6637
2017-10-27,6637
2017-10-28,6637
2017-10-29,6445
2017-10-30,6445
2017-10-31,6445
2017-11-01,6445
2017-11-02,6445
2017-11-03,6445
2017-11-04,6445
2017-11-05,6445
2017-11-06,6445
2017-11-07,6445
2017-11-08,6445
2017-11-09,6445
2017-11-10,6445
2017-11-11,6445
2017-11-12,6445
2017-11-13,6445
2017-11-14,6445
2017-11-15,6445
2017-11-16,6319
2017-11-17,6319
2017-11-18,6319
2017-11-19,6319
2017-11-20,6319
2017-11-21,6319
2017-11-22,6319
2017-11-23,6319
2017-11-24,6319
2017-11-25,6319
2017-11-26,6319
2017-11-27,6319
2017-11-28,6319
2017-11-29,6319
2017-11-30,6319
2017-12-01,6388
2017-12-02,6388
2017-12-03,6388
2017-12-04,6388
2017-12-05,6388
2017-12-06,6388
2017-12-07,6388
2017-12-08,6388
2017-12-09,6388
2017-12-10,6388
2017-12-11,6388
2017-12-12,6388
2017-12-13,6388
2017-12-14,6388
2017-12-15,6388
2017-12-16,6429
2017-12-17,6429
2017-12-18,6429
2017-12-19,6429
2017-12-20,6429
2017-12-21,6429
2017-12-22,6429
2017-12-23,6429
2017-12-24,6429
2017-12-25,6429
2017-12-26,6429
2017-12-27,6429
2017-12-28,6429
2017-12-29,6429
2017-12-30,6429
2017-12-31,6333
2018-01-01,6333
2018-01-02,6333
2018-01-03,6333
2018-01-04,6333
2018-01-05,6333
2018-01-06,6333
2018-01-07,6333
2018-01-08,6333
2018-01-09,6333
2018-01-10,6333
2018-01-11,6333
2018-01-12,6333
2018-01-13,6171
2018-01-14,6171
2018-01-15,6171
2018-01-16,6171
2018-01-17,6171
2018-01-18,6171
2018-01-19,6171
2018-01-20,6171
2018-01-21,6171
2018-01-22,6171
2018-01-23,6171
2018-01-24,6009
2018-01-25,6009
2018-01-26,6009
2018-01-27,6009
2018-01-28,6009
2018-01-29,6009
2018-01-30,6009
2018-01-31,6009
2018-02-01,6009
2018-02-02,5983
2018-02-03,5983
2018-02-04,5983
2018-02-05,5983
2018-02-06,5983
2018-02-07,5983
2018-02-08,5983
2018-02-09,5983
2018-02-10,5983
2018-02-11,5901
2018-02-12,5901
2018-02-13,5901
2018-02-14,5901
2018-02-15,5901
2018-02-16,5901
2018-02-17,5901
2018-02-18,5901
2018-02-19,5819
2018-02-20,5819
2018-02-21,5819
2018-02-22,5819
2018-02-23,5819
2018-02-24,5819
2018-02-25,5819
2018-02-26,5885
2018-02-27,5885
2018-02-28,5885
2018-03-01,5885
2018-03-02,5885
2018-03-03,5885
2018-03-04,5885
2018-03-05,5791
2018-03-06,5791
2018-03-07,5791
2018-03-08,5791
2018-03-09,5791
2018-03-10,5791
2018-03-11,5791
2018-03-12,5791
2018-03-13,5610
2018-03-14,5610
2018-03-15,5610
2018-03-16,5610
2018-03-17,5610
2018-03-18,5610
2018-03-19,5610
2018-03-20,5610
2018-03-21,5596
2018-03-23,5596
2018-03-24,5596
2018-03-25,5596
2018-03-26,5596
2018-03-27,5596
2018-03-28,5596
2018-03-29,5596
2018-03-30,5535
2018-03-31,5535
2018-04-01,5535
2018-04-02,5535
2018-04-03,5535
2018-04-04,5535
2018-04-05,5535
2018-04-06,5535
2018-04-07,5535
2018-04-08,5535
2018-04-09,5306
2018-04-10,5306
2018-04-11,5306
2018-04-12,5306
2018-04-13,5306
2018-04-14,5306
2018-04-15,5306
2018-04-16,5306
2018-04-17,5044
2018-04-18,5044
2018-04-19,5044
2018-04-20,5044
2018-04-21,5044
2018-04-22,5044
2018-04-23,5044
2018-04-24,5044
2018-04-25,4888
2018-04-26,4888
2018-04-27,4888
2018-04-28,4888
2018-04-29,4888
2018-04-30,4888
2018-05-01,4888
2018-05-02,4888
2018-05-03,4888
2018-05-04,4888
2018-05-05,4829
2018-05-06,4829
2018-05-07,4829
2018-05-08,4829
2018-05-09,4829
2018-05-10,4829
2018-05-11,4829
2018-05-12,4829
2018-05-13,4930
2018-05-14,4930
2018-05-15,4930
2018-05-16,4930
2018-05-17,4930
2018-05-18,4930
2018-05-19,4930
2018-05-20,4930
2018-05-21,4718
2018-05-22,4718
2018-05-23,4718
2018-05-24,4718
2018-05-25,4718
2018-05-26,4718
2018-05-27,4718
2018-05-28,4718
2018-05-29,4620
2018-05-30,4620
2018-05-31,4620
2018-06-01,4620
2018-06-02,4620
2018-06-03,4620
2018-06-04,4620
2018-06-05,4620
2018-06-06,4667
2018-06-07,4667
2018-06-08,4667
2018-06-09,4667
2018-06-10,4667
2018-06-11,4667
2018-06-12,4667
2018-06-13,4656
2018-06-14,4656
2018-06-15,4656
2018-06-16,4656
2018-06-17,4656
2018-06-18,4656
2018-06-19,4656
2018-06-20,4656
2018-06-21,4703
2018-06-22,4703
2018-06-23,4703
2018-06-24,4703
2018-06-25,4703
2018-06-26,4703
2018-06-27,4703
2018-06-28,4703
2018-06-29,4703
2018-06-30,4615
2018-07-01,4615
2018-07-02,4615
2018-07-03,4615
2018-07-04,4615
2018-07-05,4615
2018-07-06,4615
2018-07-07,4615
2018-07-08,4615
2018-07-09,4678
2018-07-10,4678
2018-07-11,4678
2018-07-12,4678
2018-07-13,4678
2018-07-14,4678
2018-07-15,4678
2018-07-16,4678
2018-07-17,4778
2018-07-18,4778
2018-07-19,4778
2018-07-20,4778
2018-07-21,4778
2018-07-22,4778
2018-07-23,4778
2018-07-24,4619
2018-07-25,4619
2018-07-26,4619
2018-07-27,4619
2018-07-28,4619
2018-07-29,4619
2018-07-30,4742
2018-07-31,4742
2018-08-01,4742
2018-08-02,4742
2018-08-03,4742
2018-08-04,4902
2018-08-05,4902
2018-08-06,4902
2018-08-07,4902
2018-08-08,4902
2018-08-09,4902
2018-08-10,5039
2018-08-11,5039
2018-08-12,5039
2018-08-14,5039
2018-08-16,5039
2018-08-17,5035
2018-08-18,5035
2018-08-19,5035
2018-08-20,5035
2018-08-21,5035
2018-08-22,5035
2018-08-23,5035
2018-08-24,5229
2018-08-25,5229
2018-08-26,5229
2018-08-27,5229
2018-08-28,5229
2018-08-29,5229
2018-08-30,5292
2018-08-31,5292
2018-09-01,5292
2018-09-02,5292
2018-09-03,5292
2018-09-04,5406
2018-09-05,5406
2018-09-06,5406
2018-09-07,5406
2018-09-08,5406
2018-09-09,5406
2018-09-10,5406
2018-09-11,5475
2018-09-12,5475
2018-09-13,5475
2018-09-14,5475
2018-09-15,5475
2018-09-16,5475
2018-09-17,5475
2018-09-18,5527
2018-09-19,5527
2018-09-20,5527
2018-09-21,5527
2018-09-22,5527
2018-09-23,5527
2018-09-24,5599
2018-09-25,5599
2018-09-26,5599
2018-09-27,5599
2018-09-28,5599
2018-09-29,5599
2018-09-30,5599
2018-10-02,5613
2018-10-03,5613
2018-10-04,5613
2018-10-05,5613
2018-10-06,5613
2018-10-07,5662
2018-10-08,5662
2018-10-09,5662
2018-10-10,5662
2018-10-11,5662
2018-10-12,5662
2018-10-13,5662
2018-10-14,5387
2018-10-15,5387
2018-10-16,5387
2018-10-17,5387
2018-10-18,5387
2018-10-19,5387
2018-10-20,5419
2018-10-21,5419
2018-10-22,5419
2018-10-23,5419
2018-10-24,5419
2018-10-25,5419
2018-10-26,5419
2018-10-27,5442
2018-10-28,5442
2018-10-29,5442
2018-10-30,5442
2018-10-31,5442
2018-11-01,5442
2018-11-03,5434
2018-11-04,5434
2018-11-05,5434
2018-11-06,5457
2018-11-07,5457
2018-11-08,5457
2018-11-09,5457
2018-11-10,5457
2018-11-11,5571
2018-11-12,5571
2018-11-13,5571
2018-11-15,5683
2018-11-16,5683
2018-11-17,5683
2018-11-18,5683
2018-11-19,5504
2018-11-20,5504
2018-11-21,5504
2018-11-22,5504
2018-11-23,5365
2018-11-24,5365
2018-11-25,5365
2018-11-26,5365
2018-11-27,5164
2018-11-28,5164
2018-11-29,5164
2018-12-01,5267
2018-12-02,5267
2018-12-03,5267
2018-12-04,5267
2018-12-05,5267
2018-12-07,5032
2018-12-09,4955
2018-12-10,4955
2018-12-11,4955
2018-12-12,4955
2018-12-13,4955
2018-12-14,4985
2018-12-15,4985
2018-12-16,4985
2018-12-17,4985
2018-12-18,4980
2018-12-19,4980
2018-12-20,4980
2018-12-21,4980
2018-12-22,4890
2018-12-23,4890
2018-12-24,4890
2018-12-25,4890
2018-12-26,4890
2018-12-27,4791
2018-12-28,4791
2018-12-29,4791
