date_obj,Lantadyme%20seed price
2015-07-08,318
2015-07-09,318
2015-07-10,323
2015-07-11,323
2015-07-12,319
2015-07-13,322
2015-07-14,322
2015-07-15,330
2015-07-16,330
2015-07-17,335
2015-07-18,335
2015-07-19,342
2015-07-20,354
2015-07-21,354
2015-07-22,356
2015-07-23,356
2015-07-24,362
2015-07-25,362
2015-07-26,355
2015-07-27,347
2015-07-28,347
2015-07-29,337
2015-07-30,321
2015-07-31,318
2015-08-01,318
2015-08-02,328
2015-08-03,328
2015-08-04,343
2015-08-05,359
2015-08-06,372
2015-08-07,372
2015-08-08,390
2015-08-09,403
2015-08-10,411
2015-08-11,424
2015-08-12,424
2015-08-13,431
2015-08-14,435
2015-08-15,435
2015-08-16,432
2015-08-17,412
2015-08-18,412
2015-08-19,425
2015-08-20,425
2015-08-21,440
2015-08-22,462
2015-08-23,462
2015-08-24,475
2015-08-25,475
2015-08-26,492
2015-08-27,506
2015-08-28,506
2015-08-29,493
2015-08-30,493
2015-08-31,493
2015-09-02,503
2015-09-07,533
2015-09-08,522
2015-09-10,515
2015-09-14,458
2015-09-16,443
2015-09-22,450
2015-09-23,472
2015-09-24,472
2015-09-25,493
2015-09-27,515
2015-09-28,512
2015-09-29,512
2015-09-30,526
2015-10-05,559
2015-10-06,580
2015-10-07,580
2015-10-08,599
2015-10-09,629
2015-10-10,629
2015-10-11,661
2015-10-12,695
2015-10-13,695
2015-10-14,730
2015-10-15,767
2015-10-16,806
2015-10-17,806
2015-10-18,835
2015-10-19,870
2015-10-20,906
2015-10-22,944
2015-10-23,974
2015-10-24,994
2015-10-25,957
2015-10-26,940
2015-10-27,940
2015-10-29,992
2015-10-30,992
2015-10-31,981
2015-11-01,981
2015-11-02,987
2015-11-03,987
2015-11-04,1003
2015-11-05,1030
2015-11-06,1030
2015-11-07,1023
2015-11-08,1023
2015-11-09,976
2015-11-10,976
2015-11-11,937
2015-11-12,945
2015-11-13,945
2015-11-14,964
2015-11-15,936
2015-11-16,931
2015-11-17,944
2015-11-18,944
2015-11-19,970
2015-11-20,995
2015-11-21,995
2015-11-22,1009
2015-11-23,1009
2015-11-24,1005
2015-11-25,982
2015-11-26,982
2015-11-27,948
2015-11-28,916
2015-11-29,879
2015-11-30,875
2015-12-01,875
2015-12-02,845
2015-12-03,802
2015-12-04,782
2015-12-05,748
2015-12-06,751
2015-12-07,780
2015-12-08,818
2015-12-09,818
2015-12-10,840
2015-12-11,854
2015-12-12,836
2015-12-13,834
2015-12-14,834
2015-12-15,849
2015-12-16,877
2015-12-17,877
2015-12-18,889
2015-12-19,883
2015-12-20,890
2015-12-21,900
2015-12-22,909
2015-12-23,902
2015-12-24,906
2015-12-25,900
2015-12-26,910
2015-12-27,923
2015-12-28,907
2015-12-29,889
2015-12-30,890
2015-12-31,898
2016-01-01,887
2016-01-02,908
2016-01-03,901
2016-01-04,866
2016-01-05,863
2016-01-06,869
2016-01-07,881
2016-01-08,922
2016-01-09,924
2016-01-10,939
2016-01-11,962
2016-01-12,933
2016-01-13,931
2016-01-14,938
2016-01-15,949
2016-01-16,937
2016-01-17,937
2016-01-18,894
2016-01-19,937
2016-01-20,969
2016-01-21,961
2016-01-22,935
2016-01-23,927
2016-01-24,927
2016-01-25,903
2016-01-26,907
2016-01-27,889
2016-01-28,889
2016-01-29,861
2016-01-30,861
2016-01-31,862
2016-02-01,837
2016-02-02,839
2016-02-03,850
2016-02-04,852
2016-02-05,810
2016-02-06,793
2016-02-07,799
2016-02-08,834
2016-02-09,854
2016-02-10,888
2016-02-11,918
2016-02-12,921
2016-02-13,926
2016-02-14,926
2016-02-15,895
2016-02-16,878
2016-02-17,872
2016-02-18,828
2016-02-19,837
2016-02-20,843
2016-02-21,831
2016-02-22,831
2016-02-23,820
2016-02-24,821
2016-02-25,811
2016-02-26,811
2016-02-27,806
2016-02-28,780
2016-02-29,756
2016-03-01,757
2016-03-02,758
2016-03-03,758
2016-03-04,758
2016-03-05,720
2016-03-06,688
2016-03-07,677
2016-03-08,674
2016-03-09,655
2016-03-10,651
2016-03-11,626
2016-03-12,646
2016-03-13,642
2016-03-14,646
2016-03-15,631
2016-03-16,632
2016-03-17,633
2016-03-18,665
2016-03-19,698
2016-03-20,730
2016-03-21,766
2016-03-22,791
2016-03-23,773
2016-03-24,798
2016-03-25,820
2016-03-26,831
2016-03-27,810
2016-03-28,808
2016-03-29,781
2016-03-30,781
2016-03-31,758
2016-04-01,730
2016-04-02,719
2016-04-03,693
2016-04-04,669
2016-04-05,668
2016-04-06,654
2016-04-07,685
2016-04-08,720
2016-04-09,726
2016-04-10,735
2016-04-11,735
2016-04-12,759
2016-04-13,778
2016-04-14,792
2016-04-15,781
2016-04-16,772
2016-04-17,772
2016-04-18,740
2016-04-19,736
2016-04-20,730
2016-04-21,727
2016-04-22,727
2016-04-23,699
2016-04-24,690
2016-04-25,720
2016-04-26,727
2016-04-27,727
2016-04-28,724
2016-04-29,716
2016-04-30,696
2016-05-01,677
2016-05-02,658
2016-05-03,634
2016-05-04,612
2016-05-05,587
2016-05-06,587
2016-05-07,559
2016-05-08,539
2016-05-09,515
2016-05-10,513
2016-05-11,527
2016-05-12,524
2016-05-13,534
2016-05-14,529
2016-05-15,519
2016-05-16,516
2016-05-17,509
2016-05-18,519
2016-05-19,496
2016-05-22,455
2016-05-23,447
2016-05-24,461
2016-05-25,477
2016-05-26,494
2016-05-27,490
2016-05-28,490
2016-05-29,471
2016-05-30,471
2016-05-31,450
2016-06-01,460
2016-06-02,456
2016-06-03,457
2016-06-04,460
2016-06-05,449
2016-06-06,457
2016-06-07,457
2016-06-08,473
2016-06-09,494
2016-06-10,493
2016-06-11,498
2016-06-12,506
2016-06-13,524
2016-06-14,520
2016-06-15,530
2016-06-16,527
2016-06-17,537
2016-06-18,557
2016-06-19,582
2016-06-20,612
2016-06-21,643
2016-06-22,676
2016-06-23,685
2016-06-24,718
2016-06-25,743
2016-06-26,780
2016-06-27,809
2016-06-28,848
2016-06-29,884
2016-06-30,920
2016-07-01,955
2016-07-02,989
2016-07-03,1018
2016-07-04,1014
2016-07-05,963
2016-07-06,928
2016-07-07,914
2016-07-08,891
2016-07-09,873
2016-07-10,844
2016-07-11,827
2016-07-12,849
2016-07-13,864
2016-07-14,903
2016-07-15,929
2016-07-16,941
2016-07-17,937
2016-07-18,919
2016-07-23,875
2016-07-24,888
2016-07-25,869
2016-07-26,883
2016-07-27,890
2016-07-28,874
2016-07-29,878
2016-07-30,906
2016-07-31,906
2016-08-01,905
2016-08-02,895
2016-08-03,896
2016-08-04,927
2016-08-05,922
2016-08-06,875
2016-08-07,835
2016-08-08,871
2016-08-09,896
2016-08-10,896
2016-08-11,901
2016-08-12,909
2016-08-13,953
2016-08-14,1000
2016-08-15,971
2016-08-16,935
2016-08-17,938
2016-08-18,940
2016-08-19,974
2016-08-20,1020
2016-08-21,1040
2016-08-22,1051
2016-08-23,1078
2016-08-24,1118
2016-08-25,1105
2016-08-26,1105
2016-08-28,1097
2016-08-31,1208
2016-09-01,1147
2016-09-02,1147
2016-09-03,1094
2016-09-04,1057
2016-09-05,1038
2016-09-06,1046
2016-09-07,1034
2016-09-08,1012
2016-09-09,963
2016-09-10,934
2016-09-11,892
2016-09-12,869
2016-09-13,892
2016-09-14,921
2016-09-15,950
2016-09-16,950
2016-09-17,952
2016-09-18,908
2016-09-19,866
2016-09-20,866
2016-09-21,828
2016-09-22,787
2016-09-23,747
2016-09-24,747
2016-09-25,710
2016-09-26,710
2016-09-27,707
2016-09-28,677
2016-09-29,677
2016-09-30,660
2016-10-01,641
2016-10-02,641
2016-10-03,639
2016-10-04,644
2016-10-05,663
2016-10-06,675
2016-10-07,685
2016-10-08,666
2016-10-09,649
2016-10-10,664
2016-10-11,644
2016-10-12,659
2016-10-13,655
2016-10-14,625
2016-10-15,593
2016-10-16,567
2016-10-17,541
2016-10-18,534
2016-10-19,529
2016-10-20,504
2016-10-21,521
2016-10-22,521
2016-10-23,507
2016-10-24,509
2016-10-25,509
2016-10-26,520
2016-10-27,528
2016-10-28,527
2016-10-29,500
2016-10-30,477
2016-10-31,460
2016-11-01,460
2016-11-02,453
2016-11-03,453
2016-11-04,452
2016-11-05,452
2016-11-06,443
2016-11-07,461
2016-11-08,485
2016-11-09,496
2016-11-10,485
2016-11-11,483
2016-11-12,499
2016-11-13,515
2016-11-14,531
2016-12-07,700
2016-12-08,728
2016-12-09,738
2016-12-10,712
2016-12-11,676
2016-12-12,642
2016-12-13,642
2016-12-14,656
2016-12-15,631
2016-12-16,626
2016-12-17,640
2016-12-18,661
2016-12-19,678
2016-12-20,680
2016-12-21,705
2016-12-22,715
2016-12-23,718
2016-12-24,712
2016-12-25,722
2016-12-26,725
2016-12-27,718
2016-12-28,717
2016-12-29,722
2016-12-30,716
2016-12-31,745
2017-01-01,768
2017-01-02,753
2017-01-03,716
2017-01-04,682
2017-01-05,647
2017-01-06,614
2017-01-07,583
2017-01-08,553
2017-01-09,532
2017-01-10,551
2017-01-11,579
2017-01-12,590
2017-01-13,603
2017-01-14,633
2017-01-15,658
2017-01-16,672
2017-01-17,700
2017-01-18,730
2017-01-19,767
2017-01-20,803
2017-01-21,828
2017-01-22,837
2017-01-27,884
2017-01-28,879
2017-01-29,872
2017-01-30,862
2017-01-31,848
2017-02-01,819
2017-02-02,808
2017-02-03,799
2017-02-04,798
2017-02-05,795
2017-02-06,795
2017-02-07,817
2017-02-08,829
2017-02-09,821
2017-02-10,817
2017-02-11,818
2017-02-12,822
2017-02-13,812
2017-02-14,795
2017-02-15,812
2017-02-16,821
2017-02-18,816
2017-02-19,828
2017-02-20,858
2017-02-21,857
2017-02-22,855
2017-02-23,871
2017-02-24,882
2017-02-25,866
2017-02-26,899
2017-02-27,925
2017-02-28,922
2017-03-01,944
2017-03-02,961
2017-03-03,977
2017-03-04,987
2017-03-05,965
2017-03-06,967
2017-03-07,945
2017-03-08,917
2017-03-09,925
2017-03-10,937
2017-03-11,959
2017-03-12,952
2017-03-13,982
2017-03-14,986
2017-03-15,987
2017-03-16,979
2017-03-17,930
2017-03-18,902
2017-03-19,901
2017-03-20,904
2017-03-21,891
2017-03-22,899
2017-03-23,932
2017-03-24,974
2017-03-25,1001
2017-03-26,1034
2017-03-27,1028
2017-03-28,1033
2017-03-29,1060
2017-03-30,1066
2017-03-31,1053
2017-04-01,1034
2017-04-02,988
2017-04-03,978
2017-04-04,1012
2017-04-12,1079
2017-04-13,1083
2017-04-14,1059
2017-04-15,1075
2017-04-16,1068
2017-04-17,1065
2017-04-18,1069
2017-04-19,1052
2017-04-20,1043
2017-04-21,1047
2017-04-22,1075
2017-04-23,1085
2017-04-24,1079
2017-04-25,1088
2017-04-26,1125
2017-04-27,1142
2017-04-28,1144
2017-04-29,1133
2017-04-30,1094
2017-05-01,1092
2017-05-02,1084
2017-05-03,1110
2017-05-04,1109
2017-05-05,1129
2017-05-06,1182
2017-05-07,1163
2017-05-08,1138
2017-05-09,1150
2017-05-10,1150
2017-05-11,1143
2017-05-12,1141
2017-05-13,1110
2017-05-14,1080
2017-05-15,1043
2017-05-16,1014
2017-05-17,981
2017-05-18,966
2017-05-19,965
2017-05-20,947
2017-05-21,913
2017-05-22,892
2017-05-23,895
2017-05-24,865
2017-05-25,875
2017-05-26,895
2017-05-27,913
2017-05-28,945
2017-05-29,946
2017-05-30,936
2017-05-31,924
2017-06-01,946
2017-06-02,965
2017-06-03,971
2017-06-04,967
2017-06-06,937
2017-06-07,966
2017-06-08,961
2017-06-09,914
2017-06-10,949
2017-06-11,987
2017-06-12,1026
2017-06-13,1050
2017-06-14,1042
2017-06-15,1007
2017-06-16,988
2017-06-17,977
2017-06-18,955
2017-06-19,955
2017-06-20,971
2017-06-21,940
2017-06-22,937
2017-06-23,947
2017-06-24,960
2017-06-25,970
2017-06-26,958
2017-06-27,959
2017-06-28,971
2017-06-29,957
2017-06-30,909
2017-07-01,874
2017-07-02,845
2017-07-03,817
2017-07-04,816
2017-07-05,788
2017-07-06,797
2017-07-07,816
2017-07-08,825
2017-07-13,850
2017-07-14,866
2017-07-15,893
2017-07-16,914
2017-07-17,939
2017-07-18,952
2017-07-19,982
2017-07-20,993
2017-07-21,985
2017-07-22,1015
2017-07-23,1045
2017-07-24,1033
2017-07-25,1013
2017-07-26,982
2017-07-27,952
2017-07-28,975
2017-07-29,985
2017-07-30,995
2017-07-31,1037
2017-08-01,1072
2017-08-02,1092
2017-08-03,1100
2017-08-04,1117
2017-08-05,1131
2017-08-06,1090
2017-08-09,1053
2017-08-10,1060
2017-08-11,1052
2017-08-12,1040
2017-08-13,1014
2017-08-14,1009
2017-08-15,1011
2017-08-17,1106
2017-08-18,1148
2017-08-19,1131
2017-08-20,1142
2017-08-21,1194
2017-08-22,1216
2017-08-23,1245
2017-08-24,1238
2017-08-25,1251
2017-08-26,1223
2017-08-27,1226
2017-08-28,1235
2017-08-29,1257
2017-08-30,1231
2017-08-31,1231
2017-09-01,1202
2017-09-02,1159
2017-09-03,1132
2017-09-04,1102
2017-09-05,1104
2017-09-06,1084
2017-09-07,1091
2017-09-08,1094
2017-09-09,1090
2017-09-10,1088
2017-09-11,1078
2017-09-12,1063
2017-09-13,1055
2017-09-14,1033
2017-09-15,1034
2017-09-16,1042
2017-09-17,1071
2017-09-19,1115
2017-09-20,1140
2017-09-21,1192
2017-09-22,1246
2017-09-23,1297
2017-09-24,1350
2017-09-25,1397
2017-09-26,1460
2017-09-27,1518
2017-09-28,1594
2017-09-29,1661
2017-09-30,1686
2017-10-01,1753
2017-10-02,1829
2017-10-03,1880
2017-10-04,1913
2017-10-05,1935
2017-10-06,1905
2017-10-07,1889
2017-10-08,1810
2017-10-09,1746
2017-10-10,1729
2017-10-11,1666
2017-10-12,1703
2017-10-13,1682
2017-10-14,1672
2017-10-15,1634
2017-10-16,1621
2017-10-17,1581
2017-10-18,1602
2017-10-19,1603
2017-10-20,1595
2017-10-21,1571
2017-10-22,1528
2017-10-23,1476
2017-10-24,1476
2017-10-25,1440
2017-10-26,1371
2017-10-27,1306
2017-10-28,1298
2017-10-29,1244
2017-10-30,1219
2017-10-31,1218
2017-11-01,1202
2017-11-02,1222
2017-11-03,1239
2017-11-04,1200
2017-11-05,1233
2017-11-06,1210
2017-11-07,1241
2017-11-08,1260
2017-11-09,1257
2017-11-10,1301
2017-11-11,1309
2017-11-12,1309
2017-11-13,1330
2017-11-14,1308
2017-11-15,1278
2017-11-16,1240
2017-11-17,1219
2017-11-18,1228
2017-11-19,1187
2017-11-20,1208
2017-11-21,1195
2017-11-22,1238
2017-11-23,1229
2017-11-24,1231
2017-11-25,1262
2017-11-26,1250
2017-11-27,1210
2017-11-28,1216
2017-11-29,1171
2017-11-30,1147
2017-12-01,1153
2017-12-02,1187
2017-12-03,1175
2017-12-04,1216
2017-12-05,1226
2017-12-06,1245
2017-12-07,1225
2017-12-08,1214
2017-12-09,1201
2017-12-10,1198
2017-12-11,1170
2017-12-12,1119
2017-12-14,1112
2017-12-15,1117
2017-12-16,1128
2017-12-17,1122
2017-12-18,1168
2017-12-19,1165
2017-12-20,1182
2017-12-21,1206
2017-12-22,1210
2017-12-23,1187
2017-12-24,1199
2017-12-25,1189
2017-12-26,1170
2017-12-27,1188
2017-12-28,1160
2017-12-29,1131
2017-12-30,1142
2017-12-31,1127
2018-01-01,1124
2018-01-02,1144
2018-01-03,1176
2018-01-04,1174
2018-01-05,1150
2018-01-06,1151
2018-01-07,1140
2018-01-08,1113
2018-01-09,1118
2018-01-10,1085
2018-01-11,1097
2018-01-12,1079
2018-01-13,1063
2018-01-14,1064
2018-01-15,1089
2018-01-16,1121
2018-01-17,1142
2018-01-18,1169
2018-01-19,1198
2018-01-20,1192
2018-01-21,1168
2018-01-22,1178
2018-01-23,1184
2018-01-25,1231
2018-01-26,1277
2018-01-27,1319
2018-01-28,1338
2018-01-29,1334
2018-01-31,1360
2018-02-01,1344
2018-02-02,1375
2018-02-03,1412
2018-02-04,1427
2018-02-05,1473
2018-02-06,1522
2018-02-07,1582
2018-02-08,1650
2018-02-09,1693
2018-02-10,1749
2018-02-11,1754
2018-02-12,1782
2018-02-13,1815
2018-02-14,1821
2018-02-15,1825
2018-02-16,1833
2018-02-17,1856
2018-02-18,1847
2018-02-19,1813
2018-02-20,1735
2018-02-21,1648
2018-02-22,1565
2018-02-23,1493
2018-02-24,1476
2018-02-25,1442
2018-02-26,1402
2018-02-27,1397
2018-02-28,1385
2018-03-01,1415
2018-03-02,1412
2018-03-03,1409
2018-03-04,1404
2018-03-05,1389
2018-03-06,1406
2018-03-07,1428
2018-03-08,1481
2018-03-09,1547
2018-03-10,1601
2018-03-11,1624
2018-03-12,1629
2018-03-13,1692
2018-03-14,1731
2018-03-15,1775
2018-03-16,1799
2018-03-17,1837
2018-03-18,1882
2018-03-19,1918
2018-03-20,1896
2018-03-21,1863
2018-03-23,1894
2018-03-24,1892
2018-03-25,1885
2018-03-26,1899
2018-03-27,1916
2018-03-28,1895
2018-03-29,1863
2018-03-30,1904
2018-03-31,1872
2018-04-01,1864
2018-04-02,1862
2018-04-03,1916
2018-04-04,1989
2018-04-05,2073
2018-04-06,2125
2018-04-07,2060
2018-04-08,2090
2018-04-09,2113
2018-04-10,2130
2018-04-11,2217
2018-04-12,2255
2018-04-13,2273
2018-04-14,2257
2018-04-15,2281
2018-04-16,2256
2018-04-17,2277
2018-04-18,2243
2018-04-19,2259
2018-04-20,2277
2018-04-21,2240
2018-04-22,2160
2018-04-23,2101
2018-04-24,2115
2018-04-25,2115
2018-04-26,2071
2018-04-27,2090
2018-04-28,2084
2018-04-29,2084
2018-04-30,2085
2018-05-01,2080
2018-05-04,2195
2018-05-05,2213
2018-05-06,2213
2018-05-08,2274
2018-05-09,2325
2018-05-10,2425
2018-05-11,2452
2018-05-12,2508
2018-05-13,2512
2018-05-14,2527
2018-05-15,2444
2018-05-16,2398
2018-05-17,2353
2018-05-18,2295
2018-05-19,2247
2018-05-20,2150
2018-05-21,2093
2018-05-22,2059
2018-05-23,2031
2018-05-24,2050
2018-05-25,2056
2018-05-26,2018
2018-05-27,2049
2018-05-28,2067
2018-05-29,2104
2018-05-30,2066
2018-05-31,2083
2018-06-01,2060
2018-06-02,2077
2018-06-03,2058
2018-06-04,2036
2018-06-05,2016
2018-06-06,1926
2018-06-07,1870
2018-06-08,1783
2018-06-09,1700
2018-06-10,1648
2018-06-11,1612
2018-06-12,1620
2018-06-13,1630
2018-06-14,1652
2018-06-15,1676
2018-06-16,1694
2018-06-17,1730
2018-06-18,1756
2018-06-19,1748
2018-06-20,1743
2018-06-21,1754
2018-06-22,1820
2018-06-23,1895
2018-06-24,1945
2018-06-25,2021
2018-06-26,2021
2018-06-27,2109
2018-06-28,2148
2018-06-29,2097
2018-06-30,2016
2018-07-01,1981
2018-07-02,1927
2018-07-03,1898
2018-07-04,1904
2018-07-05,1936
2018-07-06,1859
2018-07-07,1782
2018-07-08,1853
2018-07-09,1915
2018-07-10,1987
2018-07-11,2005
2018-07-12,2048
2018-07-13,2076
2018-07-14,2072
2018-07-15,2117
2018-07-16,2125
2018-07-17,2041
2018-07-18,1967
2018-07-19,1976
2018-07-20,1974
2018-07-21,2002
2018-07-22,1919
2018-07-23,1931
2018-07-24,1977
2018-07-25,2002
2018-07-26,2078
2018-07-27,2047
2018-07-28,1968
2018-07-29,1964
2018-07-30,2033
2018-07-31,2078
2018-08-01,2143
2018-08-02,2146
2018-08-03,2207
2018-08-04,2288
2018-08-05,2325
2018-08-06,2326
2018-08-07,2403
2018-08-08,2430
2018-08-09,2412
2018-08-10,2417
2018-08-11,2369
2018-08-12,2304
2018-08-14,2233
2018-08-16,2123
2018-08-17,2055
2018-08-18,2055
2018-08-19,2004
2018-08-20,1997
2018-08-21,1975
2018-08-22,2013
2018-08-23,2001
2018-08-24,1944
2018-08-25,1938
2018-08-26,1963
2018-08-27,1974
2018-08-28,1958
2018-08-29,1980
2018-08-30,2052
2018-08-31,2114
2018-09-01,2136
2018-09-02,2142
2018-09-03,2184
2018-09-04,2230
2018-09-05,2297
2018-09-06,2410
2018-09-07,2500
2018-09-08,2606
2018-09-09,2646
2018-09-10,2637
2018-09-11,2566
2018-09-12,2518
2018-09-13,2509
2018-09-14,2469
2018-09-15,2389
2018-09-16,2269
2018-09-17,2155
2018-09-18,2056
2018-09-19,2023
2018-09-20,1970
2018-09-21,1954
2018-09-22,1885
2018-09-23,1911
2018-09-24,1965
2018-09-25,1895
2018-09-26,1890
2018-09-27,1910
2018-09-28,1937
2018-09-29,1880
2018-09-30,1920
2018-10-02,1924
2018-10-03,1940
2018-10-04,1926
2018-10-05,1974
2018-10-06,2016
2018-10-07,2040
2018-10-08,2013
2018-10-09,2071
2018-10-10,2151
2018-10-11,2250
2018-10-12,2347
2018-10-13,2460
2018-10-14,2563
2018-10-15,2685
2018-10-16,2776
2018-10-17,2903
2018-10-18,3013
2018-10-19,3146
2018-10-20,3226
2018-10-21,3353
2018-10-22,3383
2018-10-23,3264
2018-10-24,3191
2018-10-25,3306
2018-10-26,3306
2018-10-27,3257
2018-10-28,3208
2018-10-29,3264
2018-10-30,3254
2018-10-31,3286
2018-11-01,3307
2018-11-03,3194
2018-11-04,3238
2018-11-05,3346
2018-11-06,3367
2018-11-07,3323
2018-11-08,3220
2018-11-09,3120
2018-11-10,3029
2018-11-11,3009
2018-11-12,3002
2018-11-13,3055
2018-11-14,3080
2018-11-15,3033
2018-11-16,2960
2018-11-17,2881
2018-11-18,2754
2018-11-19,2638
2018-11-20,2525
2018-11-21,2500
2018-11-22,2515
2018-11-23,2496
2018-11-24,2405
2018-11-25,2320
2018-11-26,2239
2018-11-27,2160
2018-11-28,2137
2018-11-29,2117
2018-12-01,1965
2018-12-02,1896
2018-12-03,1909
2018-12-04,1951
2018-12-05,1977
2018-12-07,1941
2018-12-09,1852
2018-12-10,1830
2018-12-11,1822
2018-12-12,1789
2018-12-13,1766
2018-12-14,1717
2018-12-15,1701
2018-12-16,1665
2018-12-17,1658
2018-12-18,1624
2018-12-19,1579
2018-12-20,1574
2018-12-21,1616
2018-12-22,1644
2018-12-23,1664
2018-12-24,1664
2018-12-25,1692
2018-12-26,1676
2018-12-27,1626
2018-12-28,1591
2018-12-29,1568
2018-12-30,1532
2018-12-31,1511
2019-01-01,1466
2019-01-02,1449
2019-01-03,1388
2019-01-04,1371
2019-01-05,1394
2019-01-06,1399
2019-01-08,1460
2019-01-10,1478
2019-01-11,1425
2019-01-12,1368
2019-01-13,1335
2019-01-14,1340
2019-01-15,1396
2019-01-16,1461
2019-01-17,1533
2019-01-18,1610
2019-01-19,1691
2019-01-20,1776
2019-01-21,1865
2019-01-22,1959
2019-01-23,2057
2019-01-24,2160
2019-01-25,2268
2019-01-26,2359
2019-01-27,2388
2019-01-28,2390
2019-01-29,2411
2019-01-30,2478
2019-01-31,2532
2019-02-01,2558
2019-02-02,2523
2019-02-03,2542
2019-02-04,2533
2019-02-05,2546
2019-02-06,2608
2019-02-07,2573
2019-02-08,2515
2019-02-09,2402
2019-02-10,2284
2019-02-11,2172
2019-02-12,2063
2019-02-13,1960
2019-02-14,1862
2019-02-15,1777
2019-02-16,1707
2019-02-17,1653
2019-02-18,1654
2019-02-19,1725
2019-02-20,1779
2019-02-21,1857
2019-02-22,1913
2019-02-23,1901
2019-02-24,1863
2019-02-25,1782
2019-02-26,1722
2019-02-27,1661
2019-02-28,1641
2019-03-01,1611
2019-03-02,1580
2019-03-03,1546
2019-03-04,1519
2019-03-05,1476
2019-03-06,1471
2019-03-07,1460
2019-03-08,1451
2019-03-09,1441
2019-03-10,1486
2019-03-11,1523
2019-03-12,1534
2019-03-13,1589
2019-03-14,1603
2019-03-15,1589
2019-03-16,1567
2019-03-17,1550
2019-03-18,1571
2019-03-19,1578
2019-03-20,1590
2019-03-21,1659
2019-03-22,1683
2019-03-23,1724
2019-03-24,1747
2019-03-25,1743
2019-03-26,1812
2019-03-27,1884
2019-03-28,1967
2019-03-29,2065
2019-03-30,2146
2019-03-31,2167
2019-04-01,2151
2019-04-02,2207
2019-04-03,2258
2019-04-04,2337
2019-04-05,2384
2019-04-06,2405
2019-04-07,2433
2019-04-08,2462
2019-04-09,2465
2019-04-10,2465
2019-04-11,2449
2019-04-12,2368
2019-04-13,2311
2019-04-14,2270
2019-04-15,2190
2019-04-16,2101
2019-04-17,2007
2019-04-18,1927
2019-04-19,1877
2019-04-20,1803
2019-04-21,1719
2019-04-22,1670
2019-04-23,1662
2019-04-24,1648
2019-04-25,1677
2019-04-26,1688
2019-04-27,1669
2019-04-28,1719
2019-04-29,1742
2019-04-30,1789
2019-05-01,1807
2019-05-02,1845
2019-05-03,1867
2019-05-04,1873
2019-05-05,1850
2019-05-06,1838
2019-05-07,1795
2019-05-08,1790
2019-05-09,1842
2019-05-10,1892
2019-05-11,1928
2019-05-12,1903
2019-05-13,1846
2019-05-14,1833
2019-05-15,1802
2019-05-16,1736
2019-05-17,1716
2019-05-18,1653
2019-05-19,1619
2019-05-20,1591
2019-05-21,1584
2019-05-22,1572
2019-05-23,1606
2019-05-24,1613
2019-05-25,1586
2019-05-26,1567
2019-05-27,1556
2019-05-28,1552
2019-05-29,1555
2019-05-30,1573
2019-05-31,1564
2019-06-01,1521
2019-06-02,1496
2019-06-03,1479
2019-06-04,1469
2019-06-05,1482
2019-06-06,1492
2019-06-07,1434
2019-06-08,1439
2019-06-09,1424
