date_obj,Samurai%20boots price
2017-07-02,56249
2017-07-03,56249
2017-07-04,56249
2017-07-05,56249
2017-07-06,54523
2017-07-07,54523
2017-07-08,54523
2017-07-13,56427
2017-07-14,56427
2017-07-15,56427
2017-07-16,56427
2017-07-17,56427
2017-07-18,57329
2017-07-19,57329
2017-07-20,57329
2017-07-21,57329
2017-07-22,57329
2017-07-23,56835
2017-07-24,56835
2017-07-25,56835
2017-07-26,56835
2017-07-27,56835
2017-07-28,55728
2017-07-29,55728
2017-07-30,55728
2017-07-31,55728
2017-08-01,55728
2017-08-02,54095
2017-08-03,54095
2017-08-04,54095
2017-08-05,54095
2017-08-06,54095
2017-08-09,52001
2017-08-10,52001
2017-08-11,52600
2017-08-12,52600
2017-08-13,52600
2017-08-14,52600
2017-08-15,52600
2017-08-17,53083
2017-08-18,53083
2017-08-19,53083
2017-08-20,54188
2017-08-21,54188
2017-08-22,54188
2017-08-23,54188
2017-08-24,56748
2017-08-25,56748
2017-08-26,56748
2017-08-27,56748
2017-08-28,59500
2017-08-29,59500
2017-08-30,59500
2017-08-31,59500
2017-09-01,59500
2017-09-02,62167
2017-09-03,62167
2017-09-04,62167
2017-09-05,62167
2017-09-06,62167
2017-09-07,65084
2017-09-08,65084
2017-09-09,65084
2017-09-10,65084
2017-09-11,65084
2017-09-12,68174
2017-09-13,68174
2017-09-14,68174
2017-09-15,68174
2017-09-16,68174
2017-09-17,71365
2017-09-19,71365
2017-09-20,71365
2017-09-21,71365
2017-09-22,71365
2017-09-23,70043
2017-09-24,70043
2017-09-25,70043
2017-09-26,70043
2017-09-27,70043
2017-09-28,66756
2017-09-29,66756
2017-09-30,66756
2017-10-01,66756
2017-10-02,66756
2017-10-03,65180
2017-10-04,65180
2017-10-05,65180
2017-10-06,65180
2017-10-07,65180
2017-10-08,64395
2017-10-09,64395
2017-10-10,64395
2017-10-11,64395
2017-10-12,64395
2017-10-13,63163
2017-10-14,63163
2017-10-15,63163
2017-10-16,63163
2017-10-17,63163
2017-10-18,62511
2017-10-19,62511
2017-10-20,62511
2017-10-21,62511
2017-10-22,62511
2017-10-23,62511
2017-10-24,60984
2017-10-25,60984
2017-10-26,60984
2017-10-27,60984
2017-10-28,60984
2017-10-29,61631
2017-10-30,61631
2017-10-31,61631
2017-11-01,61631
2017-11-02,61631
2017-11-03,61631
2017-11-04,63618
2017-11-05,63618
2017-11-06,63618
2017-11-07,63618
2017-11-08,63618
2017-11-09,63618
2017-11-10,64302
2017-11-11,64302
2017-11-12,64302
2017-11-13,64302
2017-11-14,64302
2017-11-15,64302
2017-11-16,63748
2017-11-17,63748
2017-11-18,63748
2017-11-19,63748
2017-11-20,63748
2017-11-21,63748
2017-11-22,62455
2017-11-23,62455
2017-11-24,62455
2017-11-25,62455
2017-11-26,62455
2017-11-27,62455
2017-11-28,61767
2017-11-29,61767
2017-11-30,61767
2017-12-01,61767
2017-12-02,61767
2017-12-03,62568
2017-12-04,62568
2017-12-05,62568
2017-12-06,62568
2017-12-07,62568
2017-12-08,64321
2017-12-09,64321
2017-12-10,64321
2017-12-11,64321
2017-12-12,64321
2017-12-13,65287
2017-12-14,65287
2017-12-15,65287
2017-12-16,65287
2017-12-17,65287
2017-12-18,66705
2017-12-19,66705
2017-12-20,66705
2017-12-21,66705
2017-12-22,66705
2017-12-23,68592
2017-12-24,68592
2017-12-25,68592
2017-12-26,68592
2017-12-27,68592
2017-12-28,69394
2017-12-29,69394
2017-12-30,69394
2017-12-31,69394
2018-01-01,69394
2018-01-02,69454
2018-01-03,69454
2018-01-04,69454
2018-01-05,69454
2018-01-06,69454
2018-01-07,67961
2018-01-08,67961
2018-01-09,67961
2018-01-10,67961
2018-01-11,65266
2018-01-12,65266
2018-01-13,65266
2018-01-14,65266
2018-01-15,62309
2018-01-16,62309
2018-01-17,62309
2018-01-18,60525
2018-01-19,60525
2018-01-20,60525
2018-01-21,60525
2018-01-22,59513
2018-01-23,59513
2018-01-24,59648
2018-01-25,59648
2018-01-26,59648
2018-01-27,58880
2018-01-28,58880
2018-01-29,56395
2018-01-30,56395
2018-02-01,55441
2018-02-02,55441
2018-02-03,55160
2018-02-04,55160
2018-02-05,54967
2018-02-06,54967
2018-02-07,57186
2018-02-08,57186
2018-02-09,57186
2018-02-10,58615
2018-02-11,58615
2018-02-12,57248
2018-02-13,57248
2018-02-14,57248
2018-02-15,56211
2018-02-16,56211
2018-02-17,55676
2018-02-18,55676
2018-02-19,54565
2018-02-20,54565
2018-02-21,54565
2018-02-22,53482
2018-02-23,53482
2018-02-24,53482
2018-02-25,52165
2018-02-26,52165
2018-02-27,50581
2018-02-28,50581
2018-03-01,50581
2018-03-02,49184
2018-03-03,49184
2018-03-04,49184
2018-03-05,48308
2018-03-06,48308
2018-03-07,47053
2018-03-08,47053
2018-03-09,45653
2018-03-10,45653
2018-03-11,43389
2018-03-12,43389
2018-03-13,42115
2018-03-14,42115
2018-03-15,40896
2018-03-16,40896
2018-03-17,40302
2018-03-18,40302
2018-03-19,38449
2018-03-20,37147
2018-03-21,37147
2018-03-23,36101
2018-03-24,34559
2018-03-26,33174
2018-03-27,32558
2018-03-28,32558
2018-03-29,31652
2018-03-30,31652
2018-03-31,31652
2018-04-01,30293
2018-04-02,30293
2018-04-03,30772
2018-04-04,30772
2018-04-05,30772
2018-04-06,30851
2018-04-08,30851
2018-04-09,31407
2018-04-10,31407
2018-04-11,31407
2018-04-12,31977
2018-04-13,31977
2018-04-14,31977
2018-04-15,32721
2018-04-16,32721
2018-04-17,34238
2018-04-18,34238
2018-04-19,34238
2018-04-20,35165
2018-04-21,35165
2018-04-22,35165
2018-04-23,36924
2018-04-24,36924
2018-04-25,38709
2018-04-26,38709
2018-04-27,38709
2018-04-28,40481
2018-04-29,40481
2018-04-30,41782
2018-05-01,41782
2018-05-02,41782
2018-05-03,43872
2018-05-04,43872
2018-05-05,45972
2018-05-06,45972
2018-05-07,45972
2018-05-08,48233
2018-05-09,48233
2018-05-10,50645
2018-05-11,50645
2018-05-12,51966
2018-05-13,51966
2018-05-14,51966
2018-05-15,52160
2018-05-16,52160
2018-05-17,51309
2018-05-18,51309
2018-05-19,49977
2018-05-20,49977
2018-05-21,48343
2018-05-22,48343
2018-05-23,47451
2018-05-24,47451
2018-05-25,47451
2018-05-26,47442
2018-05-27,47442
2018-05-28,47442
2018-05-29,47696
2018-05-30,47696
2018-05-31,47696
2018-06-01,46648
2018-06-02,46648
2018-06-03,45503
2018-06-04,45503
2018-06-05,44830
2018-06-06,44830
2018-06-07,44129
2018-06-08,44129
2018-06-09,43376
2018-06-10,43376
2018-06-11,42506
2018-06-12,42506
2018-06-13,42110
2018-06-14,42110
2018-06-15,41304
2018-06-16,41304
2018-06-17,40760
2018-06-18,40760
2018-06-19,40165
2018-06-20,40165
2018-06-21,40852
2018-06-22,40852
2018-06-23,42576
2018-06-24,42576
2018-06-25,44490
2018-06-26,44490
2018-06-27,44490
2018-06-28,45386
2018-06-29,45386
2018-06-30,45386
2018-07-01,47656
2018-07-02,47656
2018-07-03,47656
2018-07-04,50039
2018-07-05,50039
2018-07-06,50039
2018-07-07,52326
2018-07-08,52326
2018-07-09,52326
2018-07-10,54943
2018-07-11,54943
2018-07-12,54943
2018-07-13,57440
2018-07-14,57440
2018-07-15,59938
2018-07-16,59938
2018-07-17,62908
2018-07-18,62908
2018-07-19,65772
2018-07-20,65772
2018-07-21,69061
2018-07-22,69061
2018-07-23,72515
2018-07-24,72515
2018-07-25,72515
2018-07-26,76141
2018-07-27,76141
2018-07-28,79760
2018-07-29,79760
2018-07-30,82270
2018-07-31,84927
2018-08-01,84927
2018-08-02,87688
2018-08-03,87688
2018-08-04,88972
2018-08-05,88972
2018-08-06,89044
2018-08-07,89044
2018-08-08,89823
2018-08-09,89823
2018-08-10,90338
2018-08-11,90338
2018-08-12,89778
2018-08-14,88931
2018-08-16,88931
2018-08-17,85689
2018-08-18,85689
2018-08-19,81427
2018-08-20,81427
2018-08-21,78289
2018-08-22,78289
2018-08-23,74374
2018-08-24,74374
2018-08-25,70655
2018-08-26,70655
2018-08-27,68336
2018-08-28,66597
2018-08-29,66597
2018-08-30,65618
2018-08-31,65766
2018-09-01,65766
2018-09-02,64638
2018-09-03,64638
2018-09-04,64584
2018-09-05,64584
2018-09-06,64336
2018-09-07,63788
2018-09-08,63788
2018-09-09,64998
2018-09-10,64998
2018-09-11,65384
2018-09-12,65384
2018-09-13,64629
2018-09-14,64629
2018-09-15,64197
2018-09-16,64197
2018-09-17,64197
2018-09-18,64004
2018-09-20,62852
2018-09-21,62852
2018-09-22,61650
2018-09-23,61650
2018-09-24,59897
2018-09-25,59897
2018-09-26,60978
2018-09-27,60978
2018-09-28,62600
2018-09-29,62600
2018-09-30,64126
2018-10-02,65583
2018-10-03,65583
2018-10-04,67051
2018-10-05,67051
2018-10-06,68933
2018-10-07,68933
2018-10-08,68933
2018-10-09,72182
2018-10-10,72182
2018-10-11,75495
2018-10-12,75495
2018-10-13,78281
2018-10-14,78281
2018-10-15,80549
2018-10-16,80549
2018-10-17,82709
2018-10-18,82709
2018-10-19,84409
2018-10-20,84409
2018-10-21,84409
2018-10-22,87816
2018-10-23,87816
2018-10-24,90858
2018-10-25,90858
2018-10-26,92919
2018-10-27,92919
2018-10-28,89942
2018-10-29,89942
2018-10-30,89942
2018-10-31,89680
2018-11-01,89680
2018-11-03,89038
2018-11-04,89246
2018-11-05,89167
2018-11-06,88249
2018-11-07,88249
2018-11-08,88074
2018-11-09,88074
2018-11-10,88983
2018-11-11,88983
2018-11-12,92831
2018-11-13,96572
2018-11-14,96572
2018-11-15,99515
2018-11-16,103664
2018-11-17,108576
2018-11-18,113223
2018-11-19,113223
2018-11-20,118885
2018-11-21,118885
2018-11-22,124830
2018-11-23,124830
2018-11-24,128487
2018-11-25,128369
2018-11-26,128369
2018-11-27,128038
2018-11-28,127139
2018-11-29,127075
2018-12-01,127897
2018-12-02,129944
2018-12-03,129944
2018-12-04,135309
2018-12-05,141973
2018-12-07,147277
2018-12-09,154188
2018-12-10,159830
2018-12-11,159830
2018-12-12,163966
2018-12-13,163966
2018-12-14,168843
2018-12-15,168843
2018-12-16,175158
2018-12-17,175158
2018-12-18,180402
2018-12-19,180402
2018-12-20,187565
2018-12-21,194574
2018-12-22,194574
2018-12-23,198874
2018-12-24,197773
2018-12-25,188539
2018-12-26,188539
2018-12-27,179170
2018-12-28,179170
2018-12-29,171178
2018-12-30,171178
2018-12-31,162974
2019-01-01,162974
2019-01-02,156449
2019-01-03,153276
2019-01-04,153276
2019-01-05,147049
2019-01-06,140716
2019-01-08,137471
2019-01-10,132617
2019-01-11,132617
2019-01-12,127408
2019-01-13,122761
2019-01-14,119975
2019-01-15,118962
2019-01-16,118433
2019-01-17,116579
2019-01-18,116579
2019-01-19,115602
2019-01-20,115195
2019-01-21,115195
2019-01-22,116061
2019-01-23,117439
2019-01-24,117439
2019-01-25,115464
2019-01-26,115464
2019-01-27,111023
2019-01-28,110693
2019-01-29,112989
2019-01-30,112989
2019-01-31,115768
2019-02-01,117131
2019-02-02,117131
2019-02-03,117708
2019-02-04,117708
2019-02-05,120107
2019-02-06,120107
2019-02-07,122197
2019-02-08,122197
2019-02-09,124269
2019-02-10,124269
2019-02-11,125992
2019-02-12,125992
2019-02-13,122951
2019-02-14,122951
2019-02-15,117996
2019-02-16,117996
2019-02-17,114148
2019-02-18,114148
2019-02-19,111953
2019-02-20,111953
2019-02-21,109122
2019-02-22,109122
2019-02-23,105102
2019-02-24,100846
2019-02-25,97256
2019-02-26,97256
2019-02-27,94503
2019-02-28,94503
2019-03-01,93315
2019-03-02,93315
2019-03-03,89979
2019-03-04,91192
2019-03-05,91192
2019-03-06,92841
2019-03-07,92841
2019-03-08,92830
2019-03-09,92830
2019-03-10,91600
2019-03-11,91600
2019-03-12,90880
2019-03-13,90880
2019-03-14,88903
2019-03-15,88903
2019-03-16,88002
2019-03-17,87759
2019-03-18,87759
2019-03-19,88889
2019-03-20,90283
2019-03-21,90283
2019-03-22,93216
2019-03-23,94551
2019-03-24,94551
2019-03-25,96371
2019-03-26,96371
2019-03-27,96669
2019-03-28,96669
2019-03-29,99316
2019-03-30,99316
2019-03-31,100677
2019-04-01,100677
2019-04-02,99036
2019-04-03,99024
2019-04-04,99024
2019-04-05,98861
2019-04-06,98861
2019-04-07,95878
2019-04-08,95878
2019-04-09,94100
2019-04-10,94100
2019-04-11,92004
2019-04-12,90199
2019-04-13,88662
2019-04-14,87238
2019-04-15,87238
2019-04-16,85811
2019-04-17,85811
2019-04-18,85241
2019-04-19,85241
2019-04-20,85261
2019-04-21,85261
2019-04-22,82635
2019-04-23,82635
2019-04-24,79843
2019-04-25,79843
2019-04-26,76934
2019-04-27,76934
2019-04-28,75008
2019-04-29,75008
2019-04-30,72949
2019-05-01,72949
2019-05-02,71578
2019-05-03,70401
2019-05-04,67717
2019-05-05,67717
2019-05-06,66861
2019-05-07,66861
2019-05-08,65917
2019-05-09,65917
2019-05-10,65920
2019-05-11,65920
2019-05-12,65604
2019-05-13,66858
2019-05-14,66858
2019-05-15,67532
2019-05-16,67532
2019-05-17,69689
2019-05-18,72592
2019-05-19,72592
2019-05-20,75064
2019-05-21,75064
2019-05-22,76979
2019-05-23,76979
2019-05-24,79377
2019-05-25,79377
2019-05-26,80563
2019-05-27,80563
2019-05-28,78514
2019-05-29,78514
2019-05-30,79217
2019-05-31,79217
2019-06-01,81345
2019-06-02,81345
2019-06-03,83097
2019-06-04,83097
2019-06-05,84104
2019-06-06,84104
2019-06-07,82714
2019-06-08,82714
2019-06-09,79998
2019-06-10,79998
2019-06-11,76909
2019-06-12,76909
2019-06-13,75258
2019-06-14,72789
2019-06-15,72789
2019-06-16,69950
2019-06-17,69950
2019-06-18,66683
2019-06-19,66683
2019-06-20,65398
2019-06-21,65398
2019-06-22,63242
2019-06-23,63242
2019-06-24,60100
2019-06-25,60100
2019-06-26,58302
2019-06-27,56444
2019-06-28,56444
2019-06-29,53656
2019-06-30,51223
2019-07-01,51223
2019-07-02,49660
2019-07-03,49660
2019-07-04,47429
2019-07-05,47429
2019-07-06,45469
2019-07-07,45469
2019-07-08,43766
2019-07-09,43766
2019-07-10,41822
2019-07-11,41822
2019-07-12,41102
2019-07-13,41102
2019-07-14,39711
2019-07-15,39711
2019-07-16,38087
2019-07-17,38292
2019-07-18,38292
2019-07-19,39270
2019-07-20,39270
2019-07-21,39562
2019-07-22,39562
2019-07-23,38162
2019-07-24,38162
2019-07-25,36843
2019-07-26,36843
2019-07-27,35000
2019-07-28,35000
2019-07-29,33268
2019-07-30,31808
2019-07-31,30366
2019-08-01,31352
2019-08-02,31352
2019-08-03,32920
2019-08-04,32920
2019-08-05,34566
2019-08-06,34566
2019-08-07,36295
2019-08-08,36295
2019-08-09,37798
2019-08-10,38197
2019-08-11,38197
2019-08-12,38194
2019-08-13,38194
2019-08-14,39288
2019-08-15,39288
2019-08-16,37870
2019-08-17,37870
2019-08-18,36697
2019-08-19,36697
2019-08-20,36199
2019-08-21,36199
2019-08-22,35789
2019-08-23,35789
2019-08-24,36396
2019-08-24,36396
2019-08-25,36396
2019-08-25,36396
2019-08-26,37709
2019-08-26,37709
2019-08-27,37709
2019-08-27,37709
2019-08-28,37126
2019-08-29,37126
2019-08-30,35517
2019-08-31,35517
2019-09-01,34020
2019-09-02,34020
2019-09-03,32683
2019-09-04,32683
2019-09-05,31539
2019-09-06,31539
2019-09-07,30678
2019-09-08,30678
2019-09-09,29560
2019-09-10,29560
2019-09-11,28411
2019-09-12,28411
2019-09-13,27964
2019-09-14,27964
2019-09-15,26981
2019-09-16,26981
2019-09-17,25825
2019-09-18,25825
2019-09-19,25031
2019-09-20,25031
2019-09-21,24330
2019-09-22,24330
2019-09-23,23822
2019-09-24,23822
2019-09-25,23369
2019-09-26,23369
2019-09-27,22924
2019-09-28,22924
2019-09-29,21897
2019-09-30,21897
2019-10-01,21108
2019-10-02,21108
2019-10-03,21108
2019-10-04,20297
2019-10-05,20297
2019-10-06,20159
2019-10-07,20159
2019-10-08,20038
2019-10-09,20038
2019-10-10,19786
2019-10-11,19786
2019-10-12,19786
2019-10-13,19944
2019-10-14,19944
2019-10-15,20898
2019-10-16,20898
2019-10-17,21595
2019-10-18,21595
2019-10-19,22131
2019-10-20,22131
2019-10-21,22727
2019-10-22,22727
2019-10-23,23859
2019-10-24,23859
2019-10-25,24960
2019-10-26,24960
2019-10-27,25156
2019-10-28,25156
2019-10-29,25156
2019-10-30,24540
2019-10-31,24540
2019-11-01,24309
2019-11-02,24309
2019-11-03,23912
2019-11-04,23912
2019-11-05,23912
2019-11-06,23493
2019-11-07,23493
2019-11-08,22898
2019-11-09,22898
2019-11-10,22578
2019-11-11,22578
2019-11-12,22425
2019-11-13,22425
2019-11-14,22442
2019-11-15,22442
2019-11-16,21365
2019-11-17,21365
2019-11-18,20553
2019-11-19,20553
2019-11-20,20015
2019-11-21,20015
2019-11-22,20015
2019-11-23,19348
2019-11-24,19348
2019-11-25,20066
2019-11-26,20066
2019-11-27,21042
2019-11-28,21042
2019-11-29,22037
2019-11-30,22037
2019-12-01,23084
2019-12-02,23084
2019-12-03,23810
2019-12-04,23810
2019-12-05,23810
2019-12-06,23754
2019-12-07,23754
2019-12-08,23754
2019-12-09,23654
2019-12-10,23654
2019-12-11,23791
2019-12-12,23791
2019-12-13,23635
2019-12-14,23635
2019-12-15,23622
2019-12-16,23622
2019-12-17,23608
2019-12-18,23608
2019-12-19,23608
2019-12-20,23051
2019-12-21,23051
2019-12-22,22368
2019-12-23,22368
2019-12-24,21746
2019-12-25,21746
2019-12-26,21136
2019-12-27,21136
2019-12-28,20581
2019-12-29,20581
2019-12-30,20324
2019-12-31,20324
2020-01-01,20049
2020-01-02,20049
2020-01-03,19329
2020-01-04,19329
2020-01-05,18631
2020-01-06,18631
2020-01-07,17815
2020-01-08,17815
2020-01-09,17009
2020-01-10,16323
2020-01-11,15566
2020-01-12,15566
2020-01-13,15027
2020-01-14,15027
2020-01-15,14516
2020-01-16,14516
2020-01-17,14123
2020-01-18,14123
2020-01-19,14018
2020-01-20,14018
2020-01-21,13897
2020-01-22,13897
2020-01-23,14160
2020-01-24,14160
2020-01-25,14007
2020-01-26,14007
2020-01-27,13906
2020-01-28,13906
2020-01-29,14380
2020-01-30,14380
2020-01-31,14675
2020-02-01,14675
2020-02-02,14927
2020-02-03,14927
2020-02-04,15348
2020-02-05,15348
2020-02-06,15495
2020-02-07,15495
2020-02-08,16034
2020-02-09,16034
2020-02-10,16646
2020-02-11,16646
2020-02-12,17315
2020-02-13,17315
2020-02-14,17829
2020-02-15,17829
2020-02-16,18642
2020-02-17,19229
2020-02-18,19229
2020-02-19,19665
2020-02-20,19665
2020-02-21,19665
2020-02-22,20534
2020-02-23,20534
2020-02-24,21388
2020-02-25,21388
2020-02-26,22458
2020-02-27,22458
2020-02-28,23581
2020-02-29,23581
2020-03-01,24761
2020-03-02,24761
2020-03-03,25932
2020-03-04,25932
2020-03-05,27197
2020-03-06,27197
2020-03-07,28141
2020-03-08,28141
2020-03-09,28485
2020-03-10,29023
2020-03-11,29023
2020-03-12,30036
2020-03-13,30036
2020-03-14,31512
2020-03-15,31512
2020-03-16,33075
2020-03-17,33075
2020-03-18,34664
2020-03-19,34664
2020-03-20,36283
2020-03-21,36283
2020-03-22,38002
2020-03-23,38002
2020-03-24,39835
2020-03-25,41796
2020-03-26,43731
2020-03-27,43731
2020-03-28,45918
2020-03-29,48122
2020-03-30,50185
2020-03-31,50185
2020-04-01,52558
2020-04-02,55028
2020-04-03,55028
2020-04-04,57135
2020-04-05,57135
2020-04-06,54418
2020-04-07,52003
2020-04-08,49402
2020-04-09,47078
2020-04-10,47078
2020-04-11,44724
2020-04-12,42562
2020-04-13,40593
2020-04-14,38563
2020-04-15,36710
2020-04-16,36710
2020-04-17,34874
2020-04-18,33130
2020-04-19,31473
2020-04-20,29899
2020-04-21,29899
2020-04-22,28791
2020-04-23,27950
2020-04-24,27541
2020-04-25,27210
2020-04-26,27402
2020-04-27,27281
2020-04-28,26430
2020-04-29,26430
2020-04-30,25376
2020-05-01,25376
2020-05-02,24551
2020-05-03,23426
2020-05-04,23426
2020-05-05,22328
2020-05-06,21704
2020-05-07,21097
2020-05-08,21097
2020-05-09,20972
2020-05-10,20356
2020-05-11,20356
2020-05-12,19486
2020-05-13,18760
