date_obj,Feldip%20weasel%20fur price
2016-03-31,621
2016-04-01,621
2016-04-02,621
2016-04-03,621
2016-04-04,621
2016-04-05,621
2016-04-06,621
2016-04-07,621
2016-04-08,621
2016-04-09,621
2016-04-10,621
2016-04-11,621
2016-04-12,621
2016-04-13,621
2016-04-14,621
2016-04-15,641
2016-04-16,641
2016-04-17,641
2016-04-18,641
2016-04-19,641
2016-04-20,641
2016-04-21,641
2016-04-22,641
2016-04-23,641
2016-04-24,641
2016-04-25,641
2016-04-26,641
2016-04-27,641
2016-04-28,641
2016-04-29,641
2016-04-30,641
2016-05-01,641
2016-05-02,641
2016-05-03,641
2016-05-04,641
2016-05-05,641
2016-05-06,641
2016-05-07,641
2016-05-08,641
2016-05-09,641
2016-05-10,641
2016-05-11,641
2016-05-12,641
2016-05-13,641
2016-05-14,660
2016-05-15,660
2016-05-16,660
2016-05-17,660
2016-05-18,660
2016-05-19,660
2016-05-22,660
2016-05-23,660
2016-05-24,660
2016-05-25,660
2016-05-26,660
2016-05-27,660
2016-05-28,660
2016-05-29,660
2016-05-30,660
2016-05-31,660
2016-06-01,660
2016-06-02,660
2016-06-03,660
2016-06-04,660
2016-06-05,660
2016-06-06,660
2016-06-07,660
2016-06-08,660
2016-06-09,660
2016-06-10,660
2016-06-11,660
2016-06-12,660
2016-06-13,660
2016-06-14,660
2016-06-15,660
2016-06-16,660
2016-06-17,675
2016-06-18,675
2016-06-19,675
2016-06-20,675
2016-06-21,675
2016-06-22,675
2016-06-23,675
2016-06-24,675
2016-06-25,675
2016-06-26,675
2016-06-27,675
2016-06-28,675
2016-06-29,675
2016-06-30,675
2016-07-01,675
2016-07-02,675
2016-07-03,675
2016-07-04,675
2016-07-05,675
2016-07-06,675
2016-07-07,675
2016-07-08,675
2016-07-09,675
2016-07-10,675
2016-07-11,675
2016-07-12,675
2016-07-13,675
2016-07-14,675
2016-07-15,675
2016-07-16,691
2016-07-17,691
2016-07-18,691
2016-07-23,691
2016-07-24,691
2016-07-25,691
2016-07-26,691
2016-07-27,691
2016-07-28,691
2016-07-29,691
2016-07-30,691
2016-07-31,691
2016-08-01,691
2016-08-02,691
2016-08-03,691
2016-08-04,691
2016-08-05,691
2016-08-06,691
2016-08-07,691
2016-08-08,691
2016-08-09,691
2016-08-10,691
2016-08-11,691
2016-08-12,691
2016-08-13,691
2016-08-14,691
2016-08-15,691
2016-08-16,691
2016-08-17,691
2016-08-18,691
2016-08-19,691
2016-08-20,691
2016-08-21,691
2016-08-22,691
2016-08-23,691
2016-08-24,677
2016-08-25,677
2016-08-26,677
2016-08-28,677
2016-08-31,677
2016-09-01,677
2016-09-02,677
2016-09-03,677
2016-09-04,677
2016-09-05,677
2016-09-06,677
2016-09-07,677
2016-09-08,677
2016-09-09,677
2016-09-10,677
2016-09-11,677
2016-09-12,677
2016-09-13,677
2016-09-14,677
2016-09-15,677
2016-09-16,677
2016-09-17,677
2016-09-18,677
2016-09-19,677
2016-09-20,677
2016-09-21,677
2016-09-22,677
2016-09-23,677
2016-09-24,677
2016-09-25,677
2016-09-26,677
2016-09-27,677
2016-09-28,677
2016-09-29,677
2016-09-30,677
2016-10-01,677
2016-10-02,677
2016-10-03,677
2016-10-04,677
2016-10-05,677
2016-10-06,677
2016-10-07,677
2016-10-08,677
2016-10-09,677
2016-10-10,677
2016-10-11,677
2016-10-12,677
2016-10-13,676
2016-10-14,676
2016-10-15,676
2016-10-16,676
2016-10-17,676
2016-10-18,676
2016-10-19,676
2016-10-20,676
2016-10-21,676
2016-10-22,676
2016-10-23,676
2016-10-24,676
2016-10-25,676
2016-10-26,676
2016-10-27,676
2016-10-28,676
2016-10-29,676
2016-10-30,676
2016-10-31,676
2016-11-01,676
2016-11-02,676
2016-11-03,676
2016-11-04,676
2016-11-05,676
2016-11-06,676
2016-11-07,676
2016-11-08,676
2016-11-09,676
2016-11-10,676
2016-11-11,676
2016-11-12,676
2016-11-13,676
2016-11-14,676
2016-11-15,676
2016-12-07,689
2016-12-08,689
2016-12-09,689
2016-12-10,689
2016-12-11,689
2016-12-12,689
2016-12-13,689
2016-12-14,689
2016-12-15,689
2016-12-16,689
2016-12-17,689
2016-12-18,689
2016-12-19,689
2016-12-20,689
2016-12-21,689
2016-12-22,689
2016-12-23,689
2016-12-24,689
2016-12-25,689
2016-12-26,689
2016-12-27,689
2016-12-28,689
2016-12-29,689
2016-12-30,689
2016-12-31,689
2017-01-01,689
2017-01-02,689
2017-01-03,689
2017-01-04,689
2017-01-05,689
2017-01-06,689
2017-01-07,707
2017-01-08,707
2017-01-09,707
2017-01-10,707
2017-01-11,707
2017-01-12,707
2017-01-13,707
2017-01-14,707
2017-01-15,707
2017-01-16,707
2017-01-17,707
2017-01-18,707
2017-01-19,707
2017-01-20,707
2017-01-21,707
2017-01-22,707
2017-01-23,707
2017-01-27,707
2017-01-28,707
2017-01-29,707
2017-01-30,707
2017-01-31,707
2017-02-01,707
2017-02-02,707
2017-02-03,707
2017-02-04,707
2017-02-05,707
2017-02-06,707
2017-02-07,714
2017-02-08,714
2017-02-09,714
2017-02-10,714
2017-02-11,714
2017-02-12,714
2017-02-13,714
2017-02-14,714
2017-02-15,714
2017-02-16,714
2017-02-18,714
2017-02-19,714
2017-02-20,714
2017-02-21,714
2017-02-22,714
2017-02-23,714
2017-02-24,714
2017-02-25,714
2017-02-26,714
2017-02-27,714
2017-02-28,714
2017-03-01,714
2017-03-02,714
2017-03-03,714
2017-03-04,714
2017-03-05,714
2017-03-06,714
2017-03-07,714
2017-03-08,714
2017-03-09,714
2017-03-10,714
2017-03-11,714
2017-03-12,724
2017-03-13,724
2017-03-14,724
2017-03-15,724
2017-03-16,724
2017-03-17,724
2017-03-18,724
2017-03-19,724
2017-03-20,724
2017-03-21,724
2017-03-22,724
2017-03-23,724
2017-03-24,724
2017-03-25,724
2017-03-26,724
2017-03-27,724
2017-03-28,724
2017-03-29,724
2017-03-30,724
2017-03-31,724
2017-04-01,724
2017-04-02,724
2017-04-03,724
2017-04-04,724
2017-04-12,724
2017-04-13,724
2017-04-14,724
2017-04-15,724
2017-04-16,759
2017-04-17,759
2017-04-18,759
2017-04-19,759
2017-04-20,759
2017-04-21,759
2017-04-22,759
2017-04-23,759
2017-04-24,759
2017-04-25,759
2017-04-26,759
2017-04-27,759
2017-04-28,759
2017-04-29,759
2017-04-30,759
2017-05-01,759
2017-05-02,759
2017-05-03,759
2017-05-04,759
2017-05-05,759
2017-05-06,759
2017-05-07,759
2017-05-08,759
2017-05-09,759
2017-05-10,759
2017-05-11,759
2017-05-12,759
2017-05-13,759
2017-05-14,759
2017-05-15,759
2017-05-16,759
2017-05-17,759
2017-05-18,759
2017-05-19,759
2017-05-20,790
2017-05-21,790
2017-05-22,790
2017-05-23,790
2017-05-24,790
2017-05-25,790
2017-05-26,790
2017-05-27,790
2017-05-28,790
2017-05-29,790
2017-05-30,790
2017-05-31,790
2017-06-01,790
2017-06-02,790
2017-06-03,790
2017-06-04,790
2017-06-05,790
2017-06-06,790
2017-06-07,790
2017-06-08,790
2017-06-09,790
2017-06-10,790
2017-06-11,790
2017-06-12,790
2017-06-13,790
2017-06-14,790
2017-06-15,790
2017-06-16,790
2017-06-17,790
2017-06-18,790
2017-06-19,790
2017-06-20,790
2017-06-21,790
2017-06-22,790
2017-06-23,790
2017-06-24,790
2017-06-25,790
2017-06-26,808
2017-06-27,808
2017-06-28,808
2017-06-29,808
2017-06-30,808
2017-07-01,808
2017-07-02,808
2017-07-03,808
2017-07-04,808
2017-07-05,808
2017-07-06,808
2017-07-07,808
2017-07-08,808
2017-07-13,808
2017-07-14,808
2017-07-15,808
2017-07-16,808
2017-07-17,808
2017-07-18,808
2017-07-19,808
2017-07-20,808
2017-07-21,808
2017-07-22,808
2017-07-23,808
2017-07-24,808
2017-07-25,808
2017-07-26,808
2017-07-27,808
2017-07-28,808
2017-07-29,808
2017-07-30,822
2017-07-31,822
2017-08-01,822
2017-08-02,822
2017-08-03,822
2017-08-04,822
2017-08-05,822
2017-08-06,822
2017-08-09,822
2017-08-10,822
2017-08-11,822
2017-08-12,822
2017-08-13,822
2017-08-14,822
2017-08-15,822
2017-08-16,822
2017-08-17,822
2017-08-18,822
2017-08-19,822
2017-08-20,822
2017-08-21,822
2017-08-22,822
2017-08-23,822
2017-08-24,822
2017-08-25,822
2017-08-26,822
2017-08-27,822
2017-08-28,822
2017-08-29,822
2017-08-30,822
2017-08-31,822
2017-09-01,822
2017-09-02,839
2017-09-03,839
2017-09-04,839
2017-09-05,839
2017-09-06,839
2017-09-07,839
2017-09-08,839
2017-09-09,839
2017-09-10,839
2017-09-11,839
2017-09-12,839
2017-09-13,839
2017-09-14,839
2017-09-15,839
2017-09-16,839
2017-09-17,839
2017-09-18,839
2017-09-19,839
2017-09-20,839
2017-09-21,839
2017-09-22,839
2017-09-23,839
2017-09-24,839
2017-09-25,839
2017-09-26,839
2017-09-27,839
2017-09-28,839
2017-09-29,839
2017-09-30,839
2017-10-01,839
2017-10-02,839
2017-10-03,839
2017-10-04,839
2017-10-05,839
2017-10-06,839
2017-10-07,839
2017-10-08,839
2017-10-09,839
2017-10-10,839
2017-10-11,839
2017-10-12,839
2017-10-13,879
2017-10-14,879
2017-10-15,879
2017-10-16,879
2017-10-17,879
2017-10-18,879
2017-10-19,879
2017-10-20,879
2017-10-21,879
2017-10-22,879
2017-10-23,879
2017-10-24,879
2017-10-25,879
2017-10-26,879
2017-10-27,879
2017-10-28,879
2017-10-29,879
2017-10-30,879
2017-10-31,879
2017-11-01,879
2017-11-02,879
2017-11-03,879
2017-11-04,879
2017-11-05,879
2017-11-06,879
2017-11-07,879
2017-11-08,879
2017-11-09,879
2017-11-10,879
2017-11-11,879
2017-11-12,879
2017-11-13,879
2017-11-14,879
2017-11-15,879
2017-11-16,879
2017-11-17,879
2017-11-18,879
2017-11-19,879
2017-11-20,879
2017-11-21,879
2017-11-22,879
2017-11-23,922
2017-11-24,922
2017-11-25,922
2017-11-26,922
2017-11-27,922
2017-11-28,922
2017-11-29,922
2017-11-30,922
2017-12-01,922
2017-12-02,922
2017-12-03,922
2017-12-04,922
2017-12-05,922
2017-12-06,922
2017-12-07,922
2017-12-08,922
2017-12-09,922
2017-12-10,922
2017-12-11,922
2017-12-12,922
2017-12-13,922
2017-12-14,922
2017-12-15,922
2017-12-16,922
2017-12-17,922
2017-12-18,922
2017-12-19,922
2017-12-20,922
2017-12-21,922
2017-12-22,922
2017-12-23,922
2017-12-24,922
2017-12-25,922
2017-12-26,922
2017-12-27,922
2017-12-28,922
2017-12-29,922
2017-12-30,922
2017-12-31,922
2018-01-01,922
2018-01-02,922
2018-01-03,922
2018-01-04,922
2018-01-05,968
2018-01-06,968
2018-01-07,968
2018-01-08,968
2018-01-09,968
2018-01-10,968
2018-01-11,968
2018-01-12,968
2018-01-13,968
2018-01-14,968
2018-01-15,968
2018-01-16,968
2018-01-17,968
2018-01-18,968
2018-01-19,968
2018-01-20,968
2018-01-21,968
2018-01-22,968
2018-01-23,968
2018-01-24,1003
2018-01-25,1003
2018-01-26,1003
2018-01-27,1003
2018-01-28,1003
2018-01-29,1003
2018-01-30,1003
2018-01-31,1003
2018-02-01,1003
2018-02-02,1003
2018-02-03,1003
2018-02-04,1003
2018-02-05,1003
2018-02-06,1003
2018-02-07,1003
2018-02-08,1003
2018-02-09,992
2018-02-10,992
2018-02-11,992
2018-02-12,992
2018-02-13,992
2018-02-14,992
2018-02-15,992
2018-02-16,992
2018-02-17,992
2018-02-18,992
2018-02-19,992
2018-02-20,992
2018-02-21,992
2018-02-22,992
2018-02-23,992
2018-02-24,992
2018-02-25,992
2018-02-26,992
2018-02-27,1010
2018-02-28,1010
2018-03-01,1010
2018-03-02,1010
2018-03-03,1010
2018-03-04,1010
2018-03-05,1010
2018-03-06,1010
2018-03-07,1010
2018-03-08,1010
2018-03-09,1010
2018-03-10,1010
2018-03-11,1010
2018-03-12,1010
2018-03-13,1010
2018-03-14,1010
2018-03-15,1010
2018-03-16,1010
2018-03-17,1010
2018-03-18,1010
2018-03-20,1015
2018-03-21,1015
2018-03-23,1015
2018-03-24,1015
2018-03-25,1015
2018-03-26,1015
2018-03-27,1015
2018-03-28,1015
2018-03-29,1015
2018-03-30,973
2018-03-31,973
2018-04-01,973
2018-04-02,936
2018-04-03,936
2018-04-04,895
2018-04-05,895
2018-04-06,854
2018-04-07,854
2018-04-08,817
2018-04-09,780
2018-04-10,780
2018-04-11,745
2018-04-12,710
2018-04-13,685
2018-04-14,652
2018-04-15,621
2018-04-16,591
2018-04-17,565
2018-04-18,565
2018-04-19,539
2018-04-20,515
2018-04-21,491
2018-04-22,491
2018-04-23,491
2018-04-24,471
2018-04-25,471
2018-04-26,471
2018-04-27,452
2018-04-28,452
2018-04-29,433
2018-04-30,433
2018-05-01,415
2018-05-03,415
2018-05-04,398
2018-05-05,382
2018-05-06,382
2018-05-07,364
2018-05-08,364
2018-05-09,348
2018-05-10,332
2018-05-11,332
2018-05-12,318
2018-05-13,318
2018-05-14,303
2018-05-15,303
2018-05-16,289
2018-05-17,289
2018-05-18,275
2018-05-19,275
2018-05-20,275
2018-05-21,262
2018-05-22,262
2018-05-23,251
2018-05-24,251
2018-05-25,251
2018-05-26,259
2018-05-27,259
2018-05-28,259
2018-05-29,267
2018-05-30,267
2018-05-31,267
2018-06-01,267
2018-06-02,279
2018-06-03,279
2018-06-04,279
2018-06-05,277
2018-06-06,277
2018-06-07,277
2018-06-08,291
2018-06-09,291
2018-06-10,291
2018-06-11,291
2018-06-12,306
2018-06-13,306
2018-06-14,306
2018-06-15,322
2018-06-16,322
2018-06-17,322
2018-06-18,339
2018-06-19,339
2018-06-20,339
2018-06-21,356
2018-06-22,356
2018-06-23,356
2018-06-24,374
2018-06-25,374
2018-06-26,374
2018-06-27,383
2018-06-28,383
2018-06-29,383
2018-06-30,400
2018-07-01,400
2018-07-02,400
2018-07-03,413
2018-07-04,413
2018-07-05,413
2018-07-06,420
2018-07-07,420
2018-07-08,420
2018-07-09,439
2018-07-10,439
2018-07-11,439
2018-07-12,439
2018-07-13,439
2018-07-14,443
2018-07-15,443
2018-07-16,443
2018-07-17,440
2018-07-18,440
2018-07-19,440
2018-07-20,433
2018-07-21,433
2018-07-22,413
2018-07-23,413
2018-07-24,397
2018-07-25,397
2018-07-26,385
2018-07-27,385
2018-07-28,367
2018-07-29,353
2018-07-30,353
2018-07-31,344
2018-08-01,344
2018-08-02,344
2018-08-03,343
2018-08-04,343
2018-08-05,361
2018-08-06,361
2018-08-07,361
2018-08-08,368
2018-08-09,368
2018-08-10,368
2018-08-11,357
2018-08-12,357
2018-08-14,365
2018-08-16,370
2018-08-17,370
2018-08-18,370
2018-08-19,370
2018-08-20,355
2018-08-21,355
2018-08-22,345
2018-08-23,345
2018-08-24,330
2018-08-25,317
2018-08-26,317
2018-08-27,314
2018-08-28,314
2018-08-29,311
2018-08-30,311
2018-08-31,297
2018-09-01,297
2018-09-02,297
2018-09-03,285
2018-09-04,273
2018-09-05,261
2018-09-06,261
2018-09-07,250
2018-09-08,239
2018-09-09,239
2018-09-10,229
2018-09-11,229
2018-09-12,223
2018-09-13,223
2018-09-14,215
2018-09-15,206
2018-09-16,206
2018-09-17,198
2018-09-18,190
2018-09-19,190
2018-09-20,181
2018-09-21,181
2018-09-22,173
2018-09-23,166
2018-09-24,159
2018-09-25,159
2018-09-26,166
2018-09-27,166
2018-09-28,166
2018-09-29,166
2018-09-30,166
2018-10-01,175
2018-10-02,175
2018-10-03,176
2018-10-04,176
2018-10-05,176
2018-10-06,175
2018-10-07,175
2018-10-08,180
2018-10-09,180
2018-10-10,185
2018-10-11,185
2018-10-12,195
2018-10-13,205
2018-10-14,205
2018-10-15,211
2018-10-16,211
2018-10-17,214
2018-10-18,206
2018-10-19,201
2018-10-20,201
2018-10-21,193
2018-10-22,191
2018-10-23,191
2018-10-24,184
2018-10-25,184
2018-10-26,176
2018-10-27,168
2018-10-28,166
2018-10-29,166
2018-10-30,158
2018-10-31,151
2018-11-01,143
2018-11-03,130
2018-11-04,128
2018-11-05,135
2018-11-06,138
2018-11-07,138
2018-11-08,138
2018-11-09,138
2018-11-10,143
2018-11-11,143
2018-11-12,143
2018-11-13,148
2018-11-14,148
2018-11-15,148
2018-11-16,150
2018-11-17,150
2018-11-18,147
2018-11-19,140
2018-11-20,134
2018-11-21,127
2018-11-22,121
2018-11-23,120
2018-11-24,121
2018-11-25,121
2018-11-26,121
2018-11-27,118
2018-11-29,111
2018-12-01,100
2018-12-02,95
2018-12-03,92
2018-12-04,89
2018-12-05,89
2018-12-07,82
2018-12-09,74
2018-12-10,70
2018-12-11,67
2018-12-12,66
2018-12-13,69
2018-12-14,69
2018-12-15,67
2018-12-16,65
2018-12-17,65
2018-12-18,61
2018-12-19,58
2018-12-20,56
2018-12-21,54
2018-12-22,54
2018-12-23,54
2018-12-24,55
2018-12-25,55
2018-12-26,53
2018-12-27,51
2018-12-28,49
2018-12-29,50
2018-12-30,50
2018-12-31,53
2019-01-01,53
2019-01-02,56
2019-01-03,59
2019-01-04,59
2019-01-05,62
2019-01-06,64
2019-01-08,64
2019-01-10,67
2019-01-11,67
2019-01-12,67
2019-01-13,70
2019-01-14,71
2019-01-15,69
2019-01-16,67
2019-01-17,64
2019-01-18,63
2019-01-19,60
2019-01-20,58
2019-01-21,58
2019-01-22,56
2019-01-23,54
2019-01-24,52
2019-01-25,49
2019-01-26,46
2019-01-27,43
2019-01-28,44
2019-01-29,42
2019-01-30,40
2019-01-31,38
2019-02-01,36
2019-02-02,35
2019-02-03,36
2019-02-04,36
2019-02-05,38
2019-02-06,38
2019-02-07,37
2019-02-08,35
2019-02-09,33
2019-02-10,31
2019-02-11,31
2019-02-12,31
2019-02-13,29
2019-02-14,29
2019-02-15,27
2019-02-16,25
2019-02-17,24
2019-02-18,22
2019-02-19,21
2019-02-20,21
2019-02-21,23
2019-02-22,23
2019-02-23,25
2019-02-24,27
2019-02-25,29
2019-02-26,29
2019-02-27,31
2019-02-28,31
2019-03-01,33
2019-03-02,33
2019-03-03,35
2019-03-04,35
2019-03-05,35
2019-03-06,36
2019-03-07,36
2019-03-08,38
2019-03-09,38
2019-03-10,39
2019-03-11,39
2019-03-12,39
2019-03-13,39
2019-03-14,39
2019-03-15,39
2019-03-16,39
2019-03-17,39
2019-03-18,39
2019-03-19,40
2019-03-20,40
2019-03-21,40
2019-03-22,40
2019-03-23,40
2019-03-24,40
2019-03-25,42
2019-03-26,42
2019-03-27,43
2019-03-28,43
2019-03-29,43
2019-03-30,43
2019-03-31,43
2019-04-01,43
2019-04-02,41
2019-04-03,41
2019-04-04,44
2019-04-05,44
2019-04-06,46
2019-04-07,46
2019-04-08,46
2019-04-09,46
2019-04-10,48
2019-04-11,48
2019-04-12,46
2019-04-13,46
2019-04-14,47
2019-04-15,47
2019-04-16,48
2019-04-17,48
2019-04-18,49
2019-04-19,49
2019-04-20,49
2019-04-21,49
2019-04-22,49
2019-04-23,49
2019-04-24,47
2019-04-25,45
2019-04-26,45
2019-04-27,43
2019-04-28,43
2019-04-29,41
2019-04-30,39
2019-05-01,39
2019-05-02,39
2019-05-03,41
2019-05-04,41
2019-05-05,42
2019-05-06,42
2019-05-07,42
2019-05-08,42
2019-05-09,42
2019-05-10,44
2019-05-11,44
2019-05-12,46
2019-05-13,46
2019-05-14,48
2019-05-15,48
2019-05-16,46
2019-05-17,46
2019-05-18,44
2019-05-19,44
2019-05-20,46
2019-05-21,46
2019-05-22,49
2019-05-23,49
2019-05-24,52
2019-05-25,52
2019-05-26,55
2019-05-27,54
2019-05-28,54
2019-05-29,57
2019-05-30,57
2019-05-31,57
2019-06-01,57
2019-06-02,55
2019-06-03,54
2019-06-04,54
2019-06-05,54
2019-06-06,54
2019-06-07,54
2019-06-08,53
2019-06-09,53
2019-06-10,51
2019-06-11,51
2019-06-12,50
2019-06-13,50
2019-06-14,48
2019-06-15,48
2019-06-16,46
2019-06-17,46
2019-06-18,49
2019-06-19,49
2019-06-20,49
2019-06-21,49
2019-06-22,47
2019-06-23,46
2019-06-24,46
2019-06-25,43
2019-06-26,43
2019-06-27,41
2019-06-28,41
2019-06-29,39
2019-06-30,38
2019-07-01,38
2019-07-02,38
2019-07-03,38
2019-07-04,38
2019-07-05,38
2019-07-06,38
2019-07-07,37
2019-07-08,37
2019-07-09,36
2019-07-10,36
2019-07-11,35
2019-07-12,34
2019-07-13,34
2019-07-14,32
2019-07-15,32
2019-07-16,32
2019-07-17,30
2019-07-18,30
2019-07-19,30
2019-07-20,30
2019-07-21,30
2019-07-22,28
2019-07-23,28
2019-07-24,27
2019-07-25,27
2019-07-26,25
2019-07-27,23
2019-07-28,23
2019-07-29,21
2019-07-30,21
2019-07-31,19
2019-08-01,19
2019-08-02,18
2019-08-03,17
2019-08-04,16
2019-08-05,15
2019-08-06,15
2019-08-07,14
2019-08-08,14
2019-08-09,14
2019-08-10,14
2019-08-11,14
2019-08-12,13
2019-08-13,13
2019-08-14,13
2019-08-15,12
2019-08-16,12
2019-08-17,11
2019-08-18,11
2019-08-19,10
2019-08-20,10
2019-08-21,10
2019-08-22,9
2019-08-23,9
