date_obj,Pineapple%20seed price
2015-08-14,3526
2015-08-15,3526
2015-08-16,3564
2015-08-17,3642
2015-08-18,3642
2015-08-19,3745
2015-08-20,3745
2015-08-21,3908
2015-08-22,3994
2015-08-23,3994
2015-08-24,4106
2015-08-25,4106
2015-08-26,4259
2015-08-27,4281
2015-08-28,4281
2015-08-29,4205
2015-08-30,4205
2015-08-31,4205
2015-09-02,4224
2015-09-07,4292
2015-09-08,4393
2015-09-10,4701
2015-09-14,4586
2015-09-16,4363
2015-09-22,3865
2015-09-23,3941
2015-09-24,3941
2015-09-25,4055
2015-09-27,3990
2015-09-28,4062
2015-09-29,4062
2015-09-30,4254
2015-10-05,4331
2015-10-06,4307
2015-10-07,4307
2015-10-08,4184
2015-10-09,4163
2015-10-10,4163
2015-10-11,4334
2015-10-12,4519
2015-10-13,4519
2015-10-14,4653
2015-10-15,4680
2015-10-16,4671
2015-10-17,4671
2015-10-18,4897
2015-10-19,5141
2015-10-20,5186
2015-10-22,5198
2015-10-23,5341
2015-10-24,5341
2015-10-25,5228
2015-10-26,5275
2015-10-27,5275
2015-10-29,5259
2015-10-30,5046
2015-10-31,4862
2015-11-01,4862
2015-11-02,4769
2015-11-03,4769
2015-11-04,4569
2015-11-05,4521
2015-11-06,4521
2015-11-07,4371
2015-11-08,4371
2015-11-09,4239
2015-11-10,4239
2015-11-11,4214
2015-11-12,4214
2015-11-13,4201
2015-11-14,4201
2015-11-15,4154
2015-11-16,4154
2015-11-17,4045
2015-11-18,4045
2015-11-19,3918
2015-11-20,3865
2015-11-21,3865
2015-11-22,3855
2015-11-23,3855
2015-11-24,3806
2015-11-25,3852
2015-11-26,3852
2015-11-27,3916
2015-11-28,3916
2015-11-29,3966
2015-11-30,4079
2015-12-01,4079
2015-12-02,4159
2015-12-03,4187
2015-12-04,4187
2015-12-05,4278
2015-12-06,4454
2015-12-07,4454
2015-12-08,4677
2015-12-09,4903
2015-12-10,5118
2015-12-11,5374
2015-12-12,5374
2015-12-13,5583
2015-12-14,5583
2015-12-15,5695
2015-12-16,5686
2015-12-17,5686
2015-12-18,5626
2015-12-19,5384
2015-12-20,5161
2015-12-21,5026
2015-12-22,4914
2015-12-23,4999
2015-12-24,4999
2015-12-25,5189
2015-12-26,5291
2015-12-27,5218
2015-12-28,5218
2015-12-29,5104
2015-12-30,5056
2015-12-31,5026
2016-01-01,5026
2016-01-02,4914
2016-01-03,4729
2016-01-04,4534
2016-01-05,4454
2016-01-06,4502
2016-01-07,4466
2016-01-08,4343
2016-01-09,4343
2016-01-10,4318
2016-01-11,4279
2016-01-12,4470
2016-01-13,4685
2016-01-14,4915
2016-01-15,5070
2016-01-16,5048
2016-01-17,4936
2016-01-18,4859
2016-01-19,4859
2016-01-20,4792
2016-01-21,4832
2016-01-22,4792
2016-01-23,4733
2016-01-24,4579
2016-01-25,4476
2016-01-26,4476
2016-01-27,4577
2016-01-28,4577
2016-01-29,4767
2016-01-30,4767
2016-01-31,5006
2016-02-01,5129
2016-02-02,5268
2016-02-03,5229
2016-02-04,5210
2016-02-05,5210
2016-02-06,5012
2016-02-07,5079
2016-02-08,5154
2016-02-09,5151
2016-02-10,5041
2016-02-11,4956
2016-02-12,4981
2016-02-13,5002
2016-02-14,5002
2016-02-15,4993
2016-02-16,4892
2016-02-17,4793
2016-02-18,4630
2016-02-19,4548
2016-02-20,4437
2016-02-21,4285
2016-02-22,4285
2016-02-23,4086
2016-02-24,3913
2016-02-25,3898
2016-02-26,3898
2016-02-27,4021
2016-02-28,3905
2016-02-29,3833
2016-03-01,4010
2016-03-02,4157
2016-03-03,4232
2016-03-04,4174
2016-03-05,4179
2016-03-06,4192
2016-03-07,4192
2016-03-08,4157
2016-03-09,4046
2016-03-10,4119
2016-03-11,4305
2016-03-12,4518
2016-03-13,4698
2016-03-14,4760
2016-03-15,4759
2016-03-16,4690
2016-03-17,4506
2016-03-18,4406
2016-03-19,4189
2016-03-20,4019
2016-03-21,3869
2016-03-22,3824
2016-03-23,3742
2016-03-24,3611
2016-03-25,3470
2016-03-26,3431
2016-03-27,3504
2016-03-28,3537
2016-03-29,3575
2016-03-30,3575
2016-03-31,3535
2016-04-01,3547
2016-04-02,3663
2016-04-03,3797
2016-04-04,3954
2016-04-05,4083
2016-04-06,4043
2016-04-07,4033
2016-04-08,3936
2016-04-09,3898
2016-04-10,3886
2016-04-11,3886
2016-04-12,3829
2016-04-14,3819
2016-04-15,3666
2016-04-16,3497
2016-04-17,3350
2016-04-18,3244
2016-04-19,3169
2016-04-20,3028
2016-04-21,2912
2016-04-22,2912
2016-04-23,2845
2016-04-24,2809
2016-04-25,2888
2016-04-26,2946
2016-04-27,2821
2016-04-28,2724
2016-04-29,2638
2016-04-30,2512
2016-05-01,2433
2016-05-02,2369
2016-05-03,2412
2016-05-04,2409
2016-05-05,2480
2016-05-06,2480
2016-05-07,2578
2016-05-08,2625
2016-05-09,2656
2016-05-10,2777
2016-05-11,2915
2016-05-12,3009
2016-05-13,2954
2016-05-14,2834
2016-05-15,2772
2016-05-16,2765
2016-05-17,2834
2016-05-18,2975
2016-05-19,3066
2016-05-22,3009
2016-05-23,3053
2016-05-24,3152
2016-05-25,3205
2016-05-26,3226
2016-05-27,3327
2016-05-28,3327
2016-05-29,3391
2016-05-30,3391
2016-05-31,3472
2016-06-01,3635
2016-06-02,3805
2016-06-03,3831
2016-06-04,3886
2016-06-05,3815
2016-06-06,3887
2016-06-07,3887
2016-06-08,3907
2016-06-09,3982
2016-06-10,4077
2016-06-11,4276
2016-06-12,4445
2016-06-13,4545
2016-06-14,4620
2016-06-15,4687
2016-06-16,4531
2016-06-17,4345
2016-06-18,4174
2016-06-19,4136
2016-06-20,4141
2016-06-21,4242
2016-06-22,4231
2016-06-23,4316
2016-06-24,4362
2016-06-25,4241
2016-06-26,4122
2016-06-27,3945
2016-06-28,3827
2016-06-29,3817
2016-06-30,3786
2016-07-01,3801
2016-07-02,3970
2016-07-03,4119
2016-07-04,4263
2016-07-05,4370
2016-07-06,4348
2016-07-07,4394
2016-07-08,4566
2016-07-09,4683
2016-07-10,4814
2016-07-11,4907
2016-07-12,5133
2016-07-13,5324
2016-07-14,5530
2016-07-15,5657
2016-07-16,5688
2016-07-17,5598
2016-07-18,5626
2016-07-23,4987
2016-07-24,4887
2016-07-25,5110
2016-07-26,5313
2016-07-27,5239
2016-07-28,5155
2016-07-29,5139
2016-07-30,5133
2016-07-31,5133
2016-08-01,5282
2016-08-02,5434
2016-08-03,5584
2016-08-04,5796
2016-08-05,5906
2016-08-06,5925
2016-08-07,5891
2016-08-08,5843
2016-08-09,5706
2016-08-10,5630
2016-08-11,5656
2016-08-12,5644
2016-08-13,5413
2016-08-14,5314
2016-08-15,5101
2016-08-16,5119
2016-08-17,4931
2016-08-18,5039
2016-08-19,5189
2016-08-20,5263
2016-08-21,5162
2016-08-22,5331
2016-08-23,5189
2016-08-24,5445
2016-08-25,5562
2016-08-26,5562
2016-08-28,5406
2016-08-31,4813
2016-09-01,4710
2016-09-02,4710
2016-09-03,4609
2016-09-04,4715
2016-09-05,4716
2016-09-06,4555
2016-09-07,4608
2016-09-08,4723
2016-09-09,4855
2016-09-10,5044
2016-09-11,5044
2016-09-12,5297
2016-09-13,5562
2016-09-14,5562
2016-09-15,5811
2016-09-16,5811
2016-09-17,6062
2016-09-18,6354
2016-09-19,6671
2016-09-20,6671
2016-09-21,7005
2016-09-22,7356
2016-09-23,7724
2016-09-24,7724
2016-09-25,8111
2016-09-26,8111
2016-09-27,8517
2016-09-28,8943
2016-09-29,8943
2016-09-30,9391
2016-10-01,9861
2016-10-02,9861
2016-10-03,10205
2016-10-04,10345
2016-10-05,10677
2016-10-06,11199
2016-10-07,11199
2016-10-08,10924
2016-10-09,10924
2016-10-10,10382
2016-10-11,9913
2016-10-12,9913
2016-10-13,9449
2016-10-14,9397
2016-10-15,9305
2016-10-16,9174
2016-10-17,9094
2016-10-18,8780
2016-10-19,8775
2016-10-20,9032
2016-10-21,8688
2016-10-22,8688
2016-10-23,8661
2016-10-24,8936
2016-10-25,8936
2016-10-26,9109
2016-10-27,9109
2016-10-28,9077
2016-10-29,8838
2016-10-30,8445
2016-10-31,8077
2016-11-01,8077
2016-11-02,8149
2016-11-03,8149
2016-11-04,8045
2016-11-05,8045
2016-11-06,7847
2016-11-07,7585
2016-11-08,7370
2016-11-09,7311
2016-11-10,7168
2016-11-11,7124
2016-11-12,6901
2016-11-13,6753
2016-11-14,6528
2016-12-07,6653
2016-12-08,6565
2016-12-09,6558
2016-12-10,6748
2016-12-11,6776
2016-12-12,6894
2016-12-13,6919
2016-12-14,6896
2016-12-15,6896
2016-12-16,7060
2016-12-17,7027
2016-12-18,7172
2016-12-19,7011
2016-12-20,7309
2016-12-21,7299
2016-12-22,7299
2016-12-23,7022
2016-12-24,6686
2016-12-25,6409
2016-12-26,6140
2016-12-27,5930
2016-12-28,6093
2016-12-29,6262
2016-12-30,6359
2016-12-31,6384
2017-01-01,6366
2017-01-02,6213
2017-01-03,6347
2017-01-04,6107
2017-01-05,5859
2017-01-06,5966
2017-01-07,5863
2017-01-08,5781
2017-01-09,6048
2017-01-10,6137
2017-01-11,6115
2017-01-12,6027
2017-01-13,5760
2017-01-14,5757
2017-01-15,5551
2017-01-16,5489
2017-01-17,5512
2017-01-18,5786
2017-01-19,5620
2017-01-20,5500
2017-01-21,5382
2017-01-22,5168
2017-01-28,4987
2017-01-29,4820
2017-01-30,4835
2017-01-31,4866
2017-02-01,4895
2017-02-02,4925
2017-02-03,4934
2017-02-04,4915
2017-02-05,4972
2017-02-06,5023
2017-02-07,5044
2017-02-08,5103
2017-02-09,5103
2017-02-10,5189
2017-02-11,5247
2017-02-12,5220
2017-02-13,5199
2017-02-14,5251
2017-02-15,5261
2017-02-16,5371
2017-02-18,5522
2017-02-19,5424
2017-02-20,5515
2017-02-21,5516
2017-02-22,5525
2017-02-23,5541
2017-02-24,5518
2017-02-25,5573
2017-02-26,5815
2017-02-27,5847
2017-02-28,5723
2017-03-01,5759
2017-03-02,5774
2017-03-03,5585
2017-03-04,5464
2017-03-05,5254
2017-03-06,5168
2017-03-07,5206
2017-03-08,5273
2017-03-09,5213
2017-03-10,5150
2017-03-11,5004
2017-03-12,4872
2017-03-13,4778
2017-03-14,4801
2017-03-15,4836
2017-03-16,4844
2017-03-17,4770
2017-03-18,4587
2017-03-19,4423
2017-03-20,4434
2017-03-21,4295
2017-03-22,4148
2017-03-23,4090
2017-03-24,4145
2017-03-25,4062
2017-03-26,3939
2017-03-27,3827
2017-03-28,3915
2017-03-29,3931
2017-03-30,3882
2017-03-31,3870
2017-04-01,3935
2017-04-02,4015
2017-04-03,4081
2017-04-04,4148
2017-04-12,3648
2017-04-13,3749
2017-04-14,3799
2017-04-15,3847
2017-04-16,3869
2017-04-17,3970
2017-04-18,3866
2017-04-19,3771
2017-04-20,3805
2017-04-21,3874
2017-04-22,3745
2017-04-23,3582
2017-04-24,3512
2017-04-25,3356
2017-04-26,3242
2017-04-27,3220
2017-04-28,3238
2017-04-29,3227
2017-04-30,3245
2017-05-01,3157
2017-05-02,3016
2017-05-03,2944
2017-05-04,2923
2017-05-05,2799
2017-05-06,2731
2017-05-07,2772
2017-05-08,2833
2017-05-09,2881
2017-05-10,2877
2017-05-11,2781
2017-05-12,2760
2017-05-13,2742
2017-05-14,2656
2017-05-15,2620
2017-05-16,2596
2017-05-17,2643
2017-05-18,2655
2017-05-19,2733
2017-05-20,2738
2017-05-21,2738
2017-05-22,2719
2017-05-23,2684
2017-05-24,2681
2017-05-25,2640
2017-05-26,2647
2017-05-27,2656
2017-05-28,2638
2017-05-29,2654
2017-05-30,2751
2017-05-31,2811
2017-06-01,2821
2017-06-02,2766
2017-06-03,2765
2017-06-06,2736
2017-06-07,2849
2017-06-08,2886
2017-06-09,2900
2017-06-10,2818
2017-06-11,2757
2017-06-12,2832
2017-06-13,2860
2017-06-14,2876
2017-06-15,2890
2017-06-16,2889
2017-06-17,2924
2017-06-18,2914
2017-06-19,2914
2017-06-20,3050
2017-06-21,3131
2017-06-22,3205
2017-06-23,3169
2017-06-24,3215
2017-06-25,3197
2017-06-26,3316
2017-06-27,3422
2017-06-28,3594
2017-06-29,3729
2017-06-30,3811
2017-07-01,3811
2017-07-02,3863
2017-07-03,4047
2017-07-04,4250
2017-07-05,4390
2017-07-06,4564
2017-07-07,4715
2017-07-08,4834
2017-07-13,4404
2017-07-14,4516
2017-07-15,4564
2017-07-16,4579
2017-07-17,4608
2017-07-18,4638
2017-07-19,4635
2017-07-20,4725
2017-07-21,4794
2017-07-22,4667
2017-07-23,4537
2017-07-24,4544
2017-07-25,4669
2017-07-26,4796
2017-07-27,4802
2017-07-28,4919
2017-07-29,4997
2017-07-30,4924
2017-07-31,4924
2017-08-01,4841
2017-08-02,4909
2017-08-03,5103
2017-08-04,5001
2017-08-05,4926
2017-08-06,4826
2017-08-09,5026
2017-08-10,5025
2017-08-11,4952
2017-08-12,4917
2017-08-13,4977
2017-08-14,5099
2017-08-15,5022
2017-08-17,4985
2017-08-18,5010
2017-08-19,4901
2017-08-20,4985
2017-08-22,5054
2017-08-23,5032
2017-08-24,5086
2017-08-25,5067
2017-08-26,5041
2017-08-27,4857
2017-08-28,4679
2017-08-29,4450
2017-08-30,4239
2017-08-31,4191
2017-09-01,4087
2017-09-02,4102
2017-09-03,4001
2017-09-04,4126
2017-09-05,4256
2017-09-06,4235
2017-09-07,4191
2017-09-08,4191
2017-09-09,4204
2017-09-10,4044
2017-09-11,3916
2017-09-12,3721
2017-09-13,3779
2017-09-14,3879
2017-09-15,3879
2017-09-16,3768
2017-09-17,3665
2017-09-19,3682
2017-09-20,3857
2017-09-21,3807
2017-09-22,3723
2017-09-23,3657
2017-09-24,3637
2017-09-25,3717
2017-09-26,3857
2017-09-27,3902
2017-09-28,4060
2017-09-29,4258
2017-09-30,4341
2017-10-01,4433
2017-10-02,4549
2017-10-03,4507
2017-10-04,4465
2017-10-05,4447
2017-10-06,4375
2017-10-07,4367
2017-10-08,4344
2017-10-09,4175
2017-10-10,4193
2017-10-11,4193
2017-10-12,4274
2017-10-13,4306
2017-10-14,4214
2017-10-15,4032
2017-10-16,3963
2017-10-17,3963
2017-10-18,3966
2017-10-19,3985
2017-10-20,4059
2017-10-21,4045
2017-10-22,3977
2017-10-23,3877
2017-10-24,3848
2017-10-25,3896
2017-10-26,4021
2017-10-27,4012
2017-10-28,4012
2017-10-29,3994
2017-10-30,3968
2017-10-31,4027
2017-11-01,4027
2017-11-02,4037
2017-11-03,4095
2017-11-04,4026
2017-11-05,3929
2017-11-06,3960
2017-11-07,3992
2017-11-08,4061
2017-11-09,4187
2017-11-10,4224
2017-11-11,4057
2017-11-12,3960
2017-11-13,3899
2017-11-14,3800
2017-11-15,3904
2017-11-16,4060
2017-11-17,4083
2017-11-18,4043
2017-11-19,3887
2017-11-20,3967
2017-11-21,3964
2017-11-22,3931
2017-11-23,3926
2017-11-24,3966
2017-11-25,3936
2017-11-26,3902
2017-11-27,3902
2017-11-28,3962
2017-11-29,3973
2017-11-30,3870
2017-12-01,3930
2017-12-02,3848
2017-12-03,3824
2017-12-04,3874
2017-12-05,3904
2017-12-06,3951
2017-12-07,4061
2017-12-08,3927
2017-12-09,3783
2017-12-10,3688
2017-12-11,3605
2017-12-12,3584
2017-12-14,3491
2017-12-15,3373
2017-12-16,3217
2017-12-17,3072
2017-12-18,3044
2017-12-19,3047
2017-12-20,3035
2017-12-21,3024
2017-12-22,2990
2017-12-23,2883
2017-12-24,2747
2017-12-25,2832
2017-12-26,2830
2017-12-27,2860
2017-12-28,2847
2017-12-29,2737
2017-12-30,2640
2017-12-31,2685
2018-01-01,2666
2018-01-02,2765
2018-01-03,2812
2018-01-04,2785
2018-01-05,2792
2018-01-06,2823
2018-01-07,2818
2018-01-08,2816
2018-01-09,2690
2018-01-10,2599
2018-01-11,2568
2018-01-12,2592
2018-01-13,2680
2018-01-14,2760
2018-01-15,2810
2018-01-16,2920
2018-01-17,2995
2018-01-18,3035
2018-01-19,3035
2018-01-20,3011
2018-01-21,2879
2018-01-22,2858
2018-01-23,2929
2018-01-24,3012
2018-01-25,2942
2018-01-26,2934
2018-01-27,2798
2018-01-28,2763
2018-01-29,2874
2018-01-31,2942
2018-02-01,2996
2018-02-02,3120
2018-02-03,3174
2018-02-04,3318
2018-02-05,3459
2018-02-06,3510
2018-02-07,3649
2018-02-08,3770
2018-02-09,3886
2018-02-10,3735
2018-02-11,3679
2018-02-12,3676
2018-02-13,3686
2018-02-14,3669
2018-02-15,3806
2018-02-16,3951
2018-02-17,4035
2018-02-18,4030
2018-02-19,4089
2018-02-20,4253
2018-02-21,4357
2018-02-22,4347
2018-02-23,4523
2018-02-24,4599
2018-02-25,4438
2018-02-26,4545
2018-02-27,4442
2018-03-01,4436
2018-03-02,4388
2018-03-03,4277
2018-03-04,4407
2018-03-05,4425
2018-03-06,4586
2018-03-07,4770
2018-03-08,4805
2018-03-09,4805
2018-03-10,4817
2018-03-11,4912
2018-03-12,4953
2018-03-13,5112
2018-03-14,4962
2018-03-15,4969
2018-03-16,4947
2018-03-17,4778
2018-03-18,4628
2018-03-19,4769
2018-03-20,4832
2018-03-21,4843
2018-03-23,4937
2018-03-24,5070
2018-03-26,5338
2018-03-27,5420
2018-03-28,5653
2018-03-29,5513
2018-03-30,5651
2018-03-31,5774
2018-04-01,5792
2018-04-02,5979
2018-04-03,6032
2018-04-04,6234
2018-04-05,6398
2018-04-06,6517
2018-04-08,6528
2018-04-09,6710
2018-04-10,6636
2018-04-11,6542
2018-04-12,6583
2018-04-13,6596
2018-04-14,6605
2018-04-15,6523
2018-04-16,6543
2018-04-17,6627
2018-04-18,6695
2018-04-19,6529
2018-04-20,6396
2018-04-21,6096
2018-04-22,5915
2018-04-23,5716
2018-04-24,5660
2018-04-25,5604
2018-04-26,5497
2018-04-27,5405
2018-04-28,5505
2018-04-29,5564
2018-04-30,5582
2018-05-01,5722
2018-05-02,5778
2018-05-03,5737
2018-05-04,5854
2018-05-05,5848
2018-05-06,5783
2018-05-07,5786
2018-05-08,5722
2018-05-09,5696
2018-05-10,5599
2018-05-11,5657
2018-05-12,5495
2018-05-13,5349
2018-05-14,5367
2018-05-15,5342
2018-05-16,5514
2018-05-17,5662
2018-05-18,5830
2018-05-19,6055
2018-05-20,6053
2018-05-21,5988
2018-05-22,5728
2018-05-23,5600
2018-05-24,5606
2018-05-25,5444
2018-05-26,5433
2018-05-27,5509
2018-05-28,5545
2018-05-29,5546
2018-05-30,5418
2018-05-31,5417
2018-06-01,5416
2018-06-02,5300
2018-06-03,5110
2018-06-04,5257
2018-06-05,5161
2018-06-06,5076
2018-06-07,4930
2018-06-08,4831
2018-06-09,4616
2018-06-10,4586
2018-06-11,4652
2018-06-12,4576
2018-06-13,4393
2018-06-14,4205
2018-06-15,4050
2018-06-16,4039
2018-06-17,3981
2018-06-18,3859
2018-06-19,3853
2018-06-20,3710
2018-06-21,3655
2018-06-22,3720
2018-06-23,3763
2018-06-24,3724
2018-06-25,3887
2018-06-26,3920
2018-06-27,4017
2018-06-28,4137
2018-06-29,4279
2018-06-30,4421
2018-07-01,4615
2018-07-02,4698
2018-07-03,4650
2018-07-04,4451
2018-07-05,4468
2018-07-06,4319
2018-07-07,4123
2018-07-08,4122
2018-07-09,4085
2018-07-10,4202
2018-07-11,4031
2018-07-12,3831
2018-07-13,3934
2018-07-14,3958
2018-07-15,4036
2018-07-16,4069
2018-07-17,4091
2018-07-18,4139
2018-07-19,4136
2018-07-20,4161
2018-07-21,4106
2018-07-22,3900
2018-07-23,3711
2018-07-24,3706
2018-07-25,3701
2018-07-26,3633
2018-07-27,3512
2018-07-28,3394
2018-07-29,3281
2018-07-30,3163
2018-07-31,3259
2018-08-01,3241
2018-08-02,3276
2018-08-03,3285
2018-08-04,3424
2018-08-05,3550
2018-08-06,3644
2018-08-07,3699
2018-08-08,3771
2018-08-09,3778
2018-08-10,3746
2018-08-11,3716
2018-08-12,3595
2018-08-14,3495
2018-08-16,3472
2018-08-17,3335
2018-08-18,3286
2018-08-19,3197
2018-08-20,3249
2018-08-21,3391
2018-08-22,3384
2018-08-23,3314
2018-08-24,3264
2018-08-25,3247
2018-08-26,3365
2018-08-27,3460
2018-08-28,3549
2018-08-29,3617
2018-08-30,3679
2018-08-31,3780
2018-09-01,3846
2018-09-02,3748
2018-09-03,3797
2018-09-04,3987
2018-09-05,4171
2018-09-06,4342
2018-09-07,4463
2018-09-08,4367
2018-09-09,4287
2018-09-10,4450
2018-09-11,4611
2018-09-12,4750
2018-09-13,4933
2018-09-14,5019
2018-09-15,4882
2018-09-16,4640
2018-09-17,4558
2018-09-18,4611
2018-09-19,4697
2018-09-20,4747
2018-09-21,4778
2018-09-22,4723
2018-09-23,4541
2018-09-24,4527
2018-09-25,4630
2018-09-26,4572
2018-09-27,4397
2018-09-28,4472
2018-09-29,4505
2018-09-30,4630
2018-10-02,4974
2018-10-03,4957
2018-10-04,4873
2018-10-05,4850
2018-10-06,5008
2018-10-07,5236
2018-10-08,5477
2018-10-09,5592
2018-10-10,5610
2018-10-11,5730
2018-10-12,5792
2018-10-13,5913
2018-10-14,6031
2018-10-15,6294
2018-10-16,6478
2018-10-17,6499
2018-10-18,6523
2018-10-19,6276
2018-10-20,6095
2018-10-21,6138
2018-10-22,6167
2018-10-23,6220
2018-10-24,6030
2018-10-25,5747
2018-10-26,5472
2018-10-27,5225
2018-10-28,4993
2018-10-29,4854
2018-10-30,4878
2018-10-31,4975
2018-11-01,4988
2018-11-03,4691
2018-11-04,4493
2018-11-05,4291
2018-11-06,4132
2018-11-07,4021
2018-11-08,3943
2018-11-09,3819
2018-11-10,3667
2018-11-11,3582
2018-11-12,3648
2018-11-13,3759
2018-11-15,3907
2018-11-16,3985
2018-11-17,4063
2018-11-18,4222
2018-11-19,4317
2018-11-20,4377
2018-11-21,4418
2018-11-22,4418
2018-11-23,4396
2018-11-24,4313
2018-11-25,4143
2018-11-26,3978
2018-11-27,3916
2018-11-28,3879
2018-11-29,4007
2018-12-01,4266
2018-12-02,4426
2018-12-03,4581
2018-12-04,4639
2018-12-05,4737
2018-12-07,4799
2018-12-09,5046
2018-12-10,5187
2018-12-11,5081
2018-12-12,5119
2018-12-13,5223
2018-12-14,5061
2018-12-15,4809
2018-12-16,4659
2018-12-17,4609
2018-12-18,4569
2018-12-19,4417
2018-12-20,4266
2018-12-21,4115
2018-12-22,4057
2018-12-23,4067
2018-12-24,3906
2018-12-25,3769
2018-12-26,3817
2018-12-27,3928
2018-12-28,3999
2018-12-29,4077
2018-12-30,4097
2018-12-31,3955
2019-01-01,3792
2019-01-02,3761
2019-01-03,3859
2019-01-04,3959
2019-01-05,3999
2019-01-06,4029
2019-01-08,4317
2019-01-10,4301
2019-01-11,4085
2019-01-12,3880
2019-01-13,3686
2019-01-14,3501
2019-01-15,3325
2019-01-16,3158
2019-01-17,3000
2019-01-18,2850
2019-01-19,2707
2019-01-20,2571
2019-01-21,2442
2019-01-22,2319
2019-01-23,2203
2019-01-24,2092
2019-01-25,1989
2019-01-26,1889
2019-01-27,1797
2019-01-28,1707
2019-01-29,1621
2019-01-30,1539
2019-01-31,1462
2019-02-01,1388
2019-02-02,1318
2019-02-03,1252
2019-02-04,1189
2019-02-05,1129
2019-02-06,1072
2019-02-07,1020
2019-02-08,972
2019-02-09,923
2019-02-10,878
2019-02-11,840
2019-02-12,807
2019-02-13,767
2019-02-14,734
2019-02-15,703
2019-02-16,684
2019-02-17,680
2019-02-18,671
2019-02-19,687
2019-02-20,715
2019-02-21,743
2019-02-22,750
2019-02-23,749
2019-02-24,747
2019-02-25,756
2019-02-26,768
2019-02-27,773
2019-02-28,756
2019-03-01,740
2019-03-02,712
2019-03-03,688
2019-03-04,682
2019-03-05,663
2019-03-06,644
2019-03-07,646
2019-03-08,646
2019-03-09,626
2019-03-10,600
2019-03-11,585
2019-03-12,592
2019-03-13,598
2019-03-14,605
2019-03-15,607
2019-03-16,607
2019-03-17,593
2019-03-18,586
2019-03-19,583
2019-03-20,571
2019-03-21,545
2019-03-22,520
2019-03-23,496
2019-03-24,479
2019-03-25,462
2019-03-26,447
2019-03-27,427
2019-03-28,416
2019-03-29,404
2019-03-30,388
2019-03-31,376
2019-04-01,366
2019-04-02,366
2019-04-03,373
2019-04-04,370
2019-04-05,385
2019-04-06,392
2019-04-07,394
2019-04-08,403
