date_obj,Red%20robe%20top price
2016-01-25,1554
2016-01-26,1554
2016-01-27,1554
2016-01-28,1554
2016-01-29,1554
2016-01-30,1527
2016-01-31,1527
2016-02-01,1527
2016-02-02,1527
2016-02-03,1527
2016-02-04,1527
2016-02-05,1527
2016-02-06,1527
2016-02-07,1475
2016-02-08,1475
2016-02-09,1475
2016-02-10,1475
2016-02-11,1475
2016-02-12,1475
2016-02-13,1475
2016-02-14,1494
2016-02-15,1494
2016-02-16,1494
2016-02-17,1494
2016-02-18,1494
2016-02-19,1494
2016-02-20,1494
2016-02-21,1423
2016-02-22,1423
2016-02-23,1423
2016-02-24,1423
2016-02-25,1423
2016-02-26,1423
2016-02-27,1423
2016-02-28,1364
2016-02-29,1364
2016-03-01,1364
2016-03-02,1364
2016-03-03,1364
2016-03-04,1364
2016-03-05,1364
2016-03-06,1346
2016-03-07,1346
2016-03-08,1346
2016-03-09,1346
2016-03-10,1346
2016-03-11,1346
2016-03-12,1346
2016-03-13,1346
2016-03-14,1315
2016-03-15,1315
2016-03-16,1315
2016-03-17,1315
2016-03-18,1315
2016-03-19,1315
2016-03-20,1315
2016-03-21,1309
2016-03-22,1309
2016-03-23,1309
2016-03-24,1309
2016-03-25,1309
2016-03-26,1309
2016-03-27,1309
2016-03-28,1283
2016-03-29,1283
2016-03-30,1283
2016-03-31,1283
2016-04-01,1283
2016-04-02,1283
2016-04-03,1283
2016-04-04,1283
2016-04-05,1283
2016-04-06,1263
2016-04-07,1263
2016-04-08,1263
2016-04-09,1263
2016-04-10,1263
2016-04-11,1263
2016-04-12,1263
2016-04-13,1263
2016-04-14,1263
2016-04-15,1264
2016-04-16,1264
2016-04-17,1264
2016-04-18,1264
2016-04-19,1264
2016-04-20,1264
2016-04-21,1264
2016-04-22,1264
2016-04-23,1264
2016-04-24,1253
2016-04-25,1253
2016-04-26,1253
2016-04-27,1253
2016-04-28,1253
2016-04-29,1253
2016-04-30,1253
2016-05-01,1253
2016-05-02,1225
2016-05-03,1225
2016-05-04,1225
2016-05-05,1225
2016-05-06,1225
2016-05-07,1225
2016-05-08,1225
2016-05-09,1210
2016-05-10,1210
2016-05-11,1210
2016-05-12,1210
2016-05-13,1210
2016-05-14,1210
2016-05-15,1210
2016-05-16,1210
2016-05-17,1167
2016-05-18,1167
2016-05-19,1167
2016-05-22,1167
2016-05-23,1167
2016-05-24,1167
2016-05-25,1169
2016-05-26,1169
2016-05-27,1169
2016-05-28,1169
2016-05-29,1169
2016-05-30,1169
2016-05-31,1169
2016-06-01,1140
2016-06-02,1140
2016-06-03,1140
2016-06-04,1140
2016-06-05,1140
2016-06-06,1140
2016-06-07,1140
2016-06-08,1146
2016-06-09,1146
2016-06-10,1146
2016-06-11,1146
2016-06-12,1146
2016-06-13,1146
2016-06-14,1146
2016-06-15,1146
2016-06-16,1131
2016-06-17,1131
2016-06-18,1131
2016-06-19,1131
2016-06-20,1131
2016-06-21,1131
2016-06-22,1131
2016-06-23,1089
2016-06-24,1089
2016-06-25,1089
2016-06-26,1089
2016-06-27,1089
2016-06-28,1089
2016-06-29,1089
2016-06-30,1089
2016-07-01,1101
2016-07-02,1101
2016-07-03,1101
2016-07-04,1101
2016-07-05,1101
2016-07-06,1101
2016-07-07,1101
2016-07-08,1101
2016-07-09,1091
2016-07-10,1091
2016-07-11,1091
2016-07-12,1091
2016-07-13,1091
2016-07-14,1091
2016-07-15,1091
2016-07-16,1091
2016-07-17,1091
2016-07-18,1059
2016-07-23,1059
2016-07-24,1059
2016-07-25,1059
2016-07-26,1059
2016-07-27,1072
2016-07-28,1072
2016-07-29,1072
2016-07-30,1072
2016-07-31,1072
2016-08-01,1072
2016-08-02,1072
2016-08-03,1072
2016-08-04,1072
2016-08-05,1072
2016-08-06,1074
2016-08-07,1074
2016-08-08,1074
2016-08-09,1074
2016-08-10,1074
2016-08-11,1074
2016-08-12,1074
2016-08-13,1074
2016-08-14,1074
2016-08-15,1066
2016-08-16,1066
2016-08-17,1066
2016-08-18,1066
2016-08-19,1066
2016-08-20,1066
2016-08-21,1066
2016-08-22,1066
2016-08-23,1066
2016-08-24,1066
2016-08-25,1047
2016-08-26,1047
2016-08-28,1047
2016-08-31,1047
2016-09-01,1047
2016-09-02,1047
2016-09-03,1000
2016-09-04,1000
2016-09-05,1000
2016-09-06,1000
2016-09-07,1000
2016-09-08,1000
2016-09-09,1000
2016-09-10,1000
2016-09-11,1000
2016-09-12,1000
2016-09-13,958
2016-09-14,958
2016-09-15,958
2016-09-16,958
2016-09-17,958
2016-09-18,958
2016-09-19,958
2016-09-20,958
2016-09-21,953
2016-09-22,953
2016-09-23,953
2016-09-24,953
2016-09-25,953
2016-09-26,953
2016-09-27,953
2016-09-28,953
2016-09-29,951
2016-09-30,951
2016-10-01,951
2016-10-02,951
2016-10-03,951
2016-10-04,951
2016-10-05,951
2016-10-06,951
2016-10-07,951
2016-10-08,986
2016-10-09,986
2016-10-10,986
2016-10-11,986
2016-10-12,986
2016-10-13,986
2016-10-14,986
2016-10-15,986
2016-10-16,986
2016-10-17,952
2016-10-18,952
2016-10-19,952
2016-10-20,952
2016-10-21,952
2016-10-22,952
2016-10-23,952
2016-10-24,952
2016-10-25,952
2016-10-26,926
2016-10-27,926
2016-10-28,926
2016-10-29,926
2016-10-30,926
2016-10-31,926
2016-11-01,926
2016-11-02,926
2016-11-03,926
2016-11-04,926
2016-11-05,931
2016-11-06,931
2016-11-07,931
2016-11-08,931
2016-11-09,931
2016-11-10,931
2016-11-11,931
2016-11-12,931
2016-11-13,931
2016-11-14,946
2016-12-08,953
2016-12-09,953
2016-12-10,953
2016-12-11,930
2016-12-12,930
2016-12-13,930
2016-12-14,930
2016-12-15,930
2016-12-16,930
2016-12-17,930
2016-12-18,930
2016-12-19,930
2016-12-20,940
2016-12-21,940
2016-12-22,940
2016-12-23,940
2016-12-24,940
2016-12-25,940
2016-12-26,940
2016-12-27,940
2016-12-28,940
2016-12-29,965
2016-12-30,965
2016-12-31,965
2017-01-01,965
2017-01-02,965
2017-01-03,965
2017-01-04,965
2017-01-05,965
2017-01-06,990
2017-01-07,990
2017-01-08,990
2017-01-09,990
2017-01-10,990
2017-01-11,990
2017-01-12,990
2017-01-13,999
2017-01-14,999
2017-01-15,999
2017-01-16,999
2017-01-17,999
2017-01-18,999
2017-01-19,1002
2017-01-20,1002
2017-01-21,1002
2017-01-22,1002
2017-01-27,1002
2017-01-28,1002
2017-01-29,1002
2017-01-30,1002
2017-01-31,1002
2017-02-01,1002
2017-02-02,1006
2017-02-03,1006
2017-02-04,1006
2017-02-05,1006
2017-02-06,1006
2017-02-07,1006
2017-02-08,984
2017-02-09,984
2017-02-10,984
2017-02-11,984
2017-02-12,984
2017-02-13,984
2017-02-14,979
2017-02-15,979
2017-02-16,979
2017-02-18,979
2017-02-19,979
2017-02-20,979
2017-02-21,1002
2017-02-22,1002
2017-02-23,1002
2017-02-24,1002
2017-02-25,1002
2017-02-26,1002
2017-02-27,1002
2017-02-28,1002
2017-03-01,1002
2017-03-02,1017
2017-03-03,1017
2017-03-04,1017
2017-03-05,1017
2017-03-06,1017
2017-03-07,1017
2017-03-08,1017
2017-03-09,1005
2017-03-10,1005
2017-03-11,1005
2017-03-12,1005
2017-03-13,1005
2017-03-14,1005
2017-03-15,999
2017-03-16,999
2017-03-17,999
2017-03-18,999
2017-03-19,999
2017-03-20,999
2017-03-21,999
2017-03-22,1007
2017-03-23,1007
2017-03-24,1007
2017-03-25,1007
2017-03-26,1007
2017-03-27,1007
2017-03-28,1007
2017-03-29,1002
2017-03-30,1002
2017-03-31,1002
2017-04-01,1002
2017-04-02,1002
2017-04-03,1002
2017-04-04,1002
2017-04-12,984
2017-04-13,984
2017-04-14,984
2017-04-15,984
2017-04-16,984
2017-04-17,984
2017-04-18,1019
2017-04-19,1019
2017-04-20,1019
2017-04-21,1019
2017-04-22,1019
2017-04-23,1019
2017-04-24,1019
2017-04-25,1029
2017-04-26,1029
2017-04-27,1029
2017-04-28,1029
2017-04-29,1029
2017-04-30,1029
2017-05-01,1029
2017-05-02,1029
2017-05-03,1023
2017-05-04,1023
2017-05-05,1023
2017-05-06,1023
2017-05-07,1023
2017-05-08,1023
2017-05-09,1008
2017-05-10,1008
2017-05-11,1008
2017-05-12,1008
2017-05-13,1008
2017-05-14,1008
2017-05-15,1008
2017-05-16,1008
2017-05-17,987
2017-05-18,987
2017-05-19,987
2017-05-20,987
2017-05-21,987
2017-05-22,987
2017-05-23,987
2017-05-24,987
2017-05-25,987
2017-05-26,1001
2017-05-27,1001
2017-05-28,1001
2017-05-29,1001
2017-05-30,1001
2017-05-31,1001
2017-06-01,1001
2017-06-02,1001
2017-06-03,1016
2017-06-06,1016
2017-06-07,1016
2017-06-08,1016
2017-06-09,1014
2017-06-10,1014
2017-06-11,1014
2017-06-12,1014
2017-06-13,1014
2017-06-14,1014
2017-06-15,1014
2017-06-16,1003
2017-06-17,1003
2017-06-18,1003
2017-06-19,1003
2017-06-20,1003
2017-06-21,1003
2017-06-22,1003
2017-06-23,1003
2017-06-24,1003
2017-06-25,1009
2017-06-26,1009
2017-06-27,1009
2017-06-28,1009
2017-06-29,1009
2017-06-30,1009
2017-07-01,1009
2017-07-02,1009
2017-07-03,1019
2017-07-04,1019
2017-07-05,1019
2017-07-06,1019
2017-07-07,1019
2017-07-08,1019
2017-07-13,1025
2017-07-14,1025
2017-07-15,1025
2017-07-16,1025
2017-07-17,1025
2017-07-18,1025
2017-07-19,1025
2017-07-20,1025
2017-07-21,1025
2017-07-22,1025
2017-07-23,1025
2017-07-24,1025
2017-07-25,1025
2017-07-26,1025
2017-07-27,1025
2017-07-28,1025
2017-07-29,1016
2017-07-30,1016
2017-07-31,1016
2017-08-01,1016
2017-08-02,1016
2017-08-03,1016
2017-08-04,1016
2017-08-05,1014
2017-08-06,1014
2017-08-09,1014
2017-08-10,1014
2017-08-11,1014
2017-08-12,1014
2017-08-13,1018
2017-08-14,1018
2017-08-15,1018
2017-08-16,1018
2017-08-17,1018
2017-08-18,1018
2017-08-19,1018
2017-08-20,1022
2017-08-22,1022
2017-08-23,1022
2017-08-24,1022
2017-08-25,1022
2017-08-26,1022
2017-08-27,1023
2017-08-28,1023
2017-08-29,1023
2017-08-30,1023
2017-08-31,1023
2017-09-01,1023
2017-09-02,1023
2017-09-03,1023
2017-09-04,1023
2017-09-05,1028
2017-09-06,1028
2017-09-07,1028
2017-09-08,1028
2017-09-09,1028
2017-09-10,1028
2017-09-11,1028
2017-09-12,1028
2017-09-13,1020
2017-09-14,1020
2017-09-15,1020
2017-09-16,1020
2017-09-17,1020
2017-09-19,1020
2017-09-20,1020
2017-09-21,1033
2017-09-22,1033
2017-09-23,1033
2017-09-24,1033
2017-09-25,1033
2017-09-26,1033
2017-09-27,1033
2017-09-28,1033
2017-09-29,1052
2017-09-30,1052
2017-10-01,1052
2017-10-02,1052
2017-10-03,1052
2017-10-04,1052
2017-10-05,1052
2017-10-06,1052
2017-10-07,1052
2017-10-08,1053
2017-10-09,1053
2017-10-10,1053
2017-10-11,1053
2017-10-12,1053
2017-10-13,1053
2017-10-14,1053
2017-10-15,1053
2017-10-16,1053
2017-10-17,1053
2017-10-18,1064
2017-10-19,1064
2017-10-20,1064
2017-10-21,1064
2017-10-22,1064
2017-10-23,1064
2017-10-24,1064
2017-10-25,1064
2017-10-26,1064
2017-10-27,1044
2017-10-28,1044
2017-10-29,1044
2017-10-30,1044
2017-10-31,1044
2017-11-01,1044
2017-11-02,1044
2017-11-03,1044
2017-11-04,1044
2017-11-05,1044
2017-11-06,1027
2017-11-07,1027
2017-11-08,1027
2017-11-09,1027
2017-11-10,1027
2017-11-11,1027
2017-11-12,1027
2017-11-13,1027
2017-11-14,1027
2017-11-15,1027
2017-11-16,1004
2017-11-17,1004
2017-11-18,1004
2017-11-19,1004
2017-11-20,1004
2017-11-21,1004
2017-11-22,1004
2017-11-23,1004
2017-11-24,1004
2017-11-25,1004
2017-11-26,1012
2017-11-27,1012
2017-11-28,1012
2017-11-29,1012
2017-11-30,1012
2017-12-01,1012
2017-12-02,1012
2017-12-03,1012
2017-12-04,1012
2017-12-05,1016
2017-12-06,1016
2017-12-07,1016
2017-12-08,1016
2017-12-09,1016
2017-12-10,1016
2017-12-11,1016
2017-12-12,983
2017-12-14,983
2017-12-15,983
2017-12-16,983
2017-12-17,983
2017-12-18,983
2017-12-19,960
2017-12-20,960
2017-12-21,960
2017-12-22,960
2017-12-23,960
2017-12-24,960
2017-12-25,960
2017-12-26,960
2017-12-27,975
2017-12-28,975
2017-12-29,975
2017-12-30,975
2017-12-31,975
2018-01-01,975
2018-01-02,975
2018-01-03,988
2018-01-04,988
2018-01-05,988
2018-01-06,988
2018-01-07,988
2018-01-08,988
2018-01-09,988
2018-01-10,1021
2018-01-11,1021
2018-01-12,1021
2018-01-13,1021
2018-01-14,1021
2018-01-15,1021
2018-01-16,1021
2018-01-17,1046
2018-01-18,1046
2018-01-19,1046
2018-01-20,1046
2018-01-21,1046
2018-01-22,1046
2018-01-23,1046
2018-01-24,1039
2018-01-25,1039
2018-01-26,1039
2018-01-27,1039
2018-01-28,1003
2018-01-29,1003
2018-01-31,1003
2018-02-01,957
2018-02-02,957
2018-02-03,957
2018-02-04,957
2018-02-05,944
2018-02-06,944
2018-02-07,944
2018-02-08,944
2018-02-09,944
2018-02-10,944
2018-02-11,944
2018-02-12,944
2018-02-13,956
2018-02-14,956
2018-02-15,956
2018-02-16,956
2018-02-17,976
2018-02-18,976
2018-02-19,976
2018-02-20,976
2018-02-21,975
2018-02-22,975
2018-02-23,975
2018-02-24,975
2018-02-25,959
2018-02-26,959
2018-02-27,959
2018-02-28,959
2018-03-01,959
2018-03-02,941
2018-03-03,941
2018-03-04,941
2018-03-05,941
2018-03-06,894
2018-03-07,894
2018-03-08,894
2018-03-09,894
2018-03-10,850
2018-03-11,850
2018-03-12,850
2018-03-13,810
2018-03-14,810
2018-03-15,810
2018-03-16,810
2018-03-17,807
2018-03-18,807
2018-03-19,807
2018-03-20,807
2018-03-21,807
2018-03-23,801
2018-03-24,801
2018-03-26,801
2018-03-27,797
2018-03-28,797
2018-03-29,797
2018-03-30,797
2018-03-31,797
2018-04-01,782
2018-04-02,782
2018-04-03,782
2018-04-04,782
2018-04-05,782
2018-04-06,763
2018-04-08,763
2018-04-09,763
2018-04-10,763
2018-04-11,763
2018-04-12,743
2018-04-13,743
2018-04-14,743
2018-04-15,743
2018-04-16,743
2018-04-17,758
2018-04-18,758
2018-04-19,758
2018-04-20,758
2018-04-21,758
2018-04-22,758
2018-04-23,770
2018-04-24,770
2018-04-25,770
2018-04-26,770
2018-04-27,770
2018-04-28,770
2018-04-29,797
2018-04-30,797
2018-05-01,797
2018-05-02,797
2018-05-03,797
2018-05-04,814
2018-05-05,814
2018-05-06,814
2018-05-07,814
2018-05-08,814
2018-05-09,810
2018-05-10,810
2018-05-11,810
2018-05-12,810
2018-05-13,810
2018-05-14,785
2018-05-15,785
2018-05-16,785
2018-05-17,785
2018-05-18,785
2018-05-19,782
2018-05-20,782
2018-05-21,782
2018-05-22,782
2018-05-23,782
2018-05-24,810
2018-05-25,810
2018-05-26,810
2018-05-27,810
2018-05-28,810
2018-05-29,832
2018-05-30,832
2018-05-31,832
2018-06-01,832
2018-06-02,832
2018-06-03,857
2018-06-04,857
2018-06-05,857
2018-06-06,857
2018-06-07,857
2018-06-08,871
2018-06-09,871
2018-06-10,871
2018-06-11,871
2018-06-12,871
2018-06-13,871
2018-06-14,856
2018-06-15,856
2018-06-16,856
2018-06-17,856
2018-06-18,856
2018-06-19,856
2018-06-20,874
2018-06-21,874
2018-06-22,874
2018-06-23,874
2018-06-24,874
2018-06-25,914
2018-06-26,914
2018-06-27,914
2018-06-28,914
2018-06-29,914
2018-06-30,947
2018-07-01,947
2018-07-02,947
2018-07-03,947
2018-07-04,947
2018-07-05,947
2018-07-06,978
2018-07-07,978
2018-07-08,978
2018-07-09,978
2018-07-10,985
2018-07-11,985
2018-07-12,985
2018-07-13,985
2018-07-14,985
2018-07-15,1011
2018-07-16,1011
2018-07-17,1011
2018-07-18,1011
2018-07-19,1011
2018-07-20,1042
2018-07-21,1042
2018-07-22,1042
2018-07-23,1042
2018-07-24,1066
2018-07-25,1066
2018-07-26,1066
2018-07-27,1026
2018-07-28,1026
2018-07-29,1026
2018-07-30,1026
2018-07-31,1039
2018-08-01,1039
2018-08-02,1039
2018-08-03,1039
2018-08-04,1053
2018-08-05,1053
2018-08-06,1053
2018-08-07,1053
2018-08-08,1033
2018-08-09,1033
2018-08-10,1033
2018-08-11,1033
2018-08-12,1047
2018-08-14,1047
2018-08-16,1019
2018-08-17,1019
2018-08-18,1005
2018-08-19,1005
2018-08-20,1005
2018-08-21,1029
2018-08-22,1029
2018-08-23,1029
2018-08-24,1045
2018-08-25,1045
2018-08-26,1045
2018-08-27,1043
2018-08-28,1043
2018-08-29,1043
2018-08-30,1056
2018-08-31,1056
2018-09-01,1056
2018-09-02,1026
2018-09-03,1026
2018-09-04,1069
2018-09-05,1069
2018-09-06,1069
2018-09-07,1115
2018-09-08,1115
2018-09-09,1115
2018-09-10,1099
2018-09-11,1099
2018-09-12,1099
2018-09-13,1099
2018-09-14,1091
2018-09-15,1091
2018-09-16,1091
2018-09-17,1088
2018-09-18,1088
2018-09-19,1088
2018-09-20,1064
2018-09-21,1064
2018-09-22,1064
2018-09-23,1037
2018-09-24,1037
2018-09-25,1037
2018-09-26,1050
2018-09-27,1050
2018-09-28,1050
2018-09-29,1050
2018-09-30,1068
2018-10-02,1068
2018-10-03,1071
2018-10-04,1071
2018-10-05,1071
2018-10-06,1058
2018-10-07,1058
2018-10-08,1058
2018-10-09,1058
2018-10-10,1081
2018-10-11,1081
2018-10-12,1081
2018-10-13,1081
2018-10-14,1104
2018-10-15,1104
2018-10-16,1104
2018-10-17,1104
2018-10-18,1104
2018-10-19,1060
2018-10-20,1060
2018-10-21,1060
2018-10-22,1060
2018-10-23,1042
2018-10-24,1042
2018-10-25,1042
2018-10-26,1042
2018-10-27,1031
2018-10-28,1031
2018-10-29,1031
2018-10-30,1031
2018-10-31,1024
2018-11-01,1024
2018-11-03,1009
2018-11-04,1009
2018-11-05,1003
2018-11-06,1003
2018-11-07,1019
2018-11-08,1019
2018-11-09,1010
2018-11-10,1044
2018-11-11,1044
2018-11-12,1035
2018-11-13,1035
2018-11-14,1000
2018-11-15,1000
2018-11-16,974
2018-11-17,974
2018-11-18,990
2018-11-19,990
2018-11-20,998
2018-11-21,998
2018-11-22,1006
2018-11-23,1006
2018-11-24,1008
2018-11-25,1008
2018-11-26,1023
2018-11-27,1023
2018-11-28,1015
2018-11-29,1015
2018-12-01,991
2018-12-02,955
2018-12-03,955
2018-12-04,955
2018-12-05,941
2018-12-07,941
2018-12-09,945
2018-12-10,946
2018-12-11,946
2018-12-12,930
2018-12-13,930
2018-12-14,967
2018-12-15,967
2018-12-16,925
2018-12-17,925
2018-12-18,925
2018-12-19,923
2018-12-20,923
2018-12-21,878
2018-12-22,878
2018-12-23,903
2018-12-24,903
2018-12-25,928
2018-12-26,928
2018-12-27,923
2018-12-28,923
2018-12-29,923
2018-12-30,913
2018-12-31,913
2019-01-01,913
2019-01-02,903
2019-01-03,903
2019-01-04,903
2019-01-05,891
2019-01-06,891
2019-01-08,870
2019-01-10,870
2019-01-11,870
2019-01-12,870
2019-01-13,826
2019-01-14,826
2019-01-15,807
2019-01-16,807
2019-01-17,807
2019-01-18,829
2019-01-19,829
2019-01-20,834
2019-01-21,834
2019-01-22,831
2019-01-23,831
2019-01-24,831
2019-01-25,813
2019-01-26,813
2019-01-27,837
2019-01-28,837
2019-01-29,830
2019-01-30,830
2019-01-31,830
2019-02-01,827
2019-02-02,827
2019-02-03,827
2019-02-04,822
2019-02-05,822
2019-02-06,822
2019-02-07,794
2019-02-08,794
2019-02-09,794
2019-02-10,788
2019-02-11,788
2019-02-12,788
2019-02-13,780
2019-02-14,780
2019-02-15,780
2019-02-16,766
2019-02-17,766
2019-02-18,766
2019-02-19,765
2019-02-20,765
2019-02-21,765
2019-02-22,764
2019-02-23,764
2019-02-24,764
2019-02-25,772
2019-02-26,772
2019-02-27,772
2019-02-28,772
2019-03-01,772
2019-03-02,781
2019-03-03,781
2019-03-04,781
2019-03-05,798
2019-03-06,798
2019-03-07,798
2019-03-08,798
2019-03-09,800
2019-03-10,800
2019-03-11,800
2019-03-12,818
2019-03-13,818
2019-03-14,818
2019-03-15,836
2019-03-16,836
2019-03-17,838
2019-03-18,838
2019-03-19,838
2019-03-20,838
2019-03-21,835
2019-03-22,835
2019-03-23,835
2019-03-24,856
2019-03-25,856
2019-03-26,856
2019-03-27,856
2019-03-28,840
2019-03-29,840
2019-03-30,840
2019-03-31,840
2019-04-01,859
2019-04-02,859
2019-04-03,859
2019-04-04,859
2019-04-05,879
2019-04-06,879
2019-04-07,879
2019-04-08,879
2019-04-09,881
2019-04-10,881
2019-04-11,881
2019-04-12,881
2019-04-13,894
2019-04-14,894
2019-04-15,894
2019-04-16,894
2019-04-17,889
2019-04-18,889
2019-04-19,889
2019-04-20,889
2019-04-21,870
2019-04-22,870
2019-04-23,870
2019-04-24,870
2019-04-25,863
2019-04-26,863
2019-04-27,863
2019-04-28,863
2019-04-29,873
2019-04-30,873
2019-05-01,873
2019-05-02,873
2019-05-03,869
2019-05-04,869
2019-05-05,869
2019-05-06,869
2019-05-07,894
2019-05-08,894
2019-05-09,894
2019-05-10,894
2019-05-11,852
2019-05-12,852
2019-05-13,852
2019-05-14,861
2019-05-15,861
2019-05-16,861
2019-05-17,861
