date_obj,Uncut%20opal price
2017-03-20,28
2017-03-21,27
2017-03-22,28
2017-03-23,29
2017-03-24,29
2017-03-25,29
2017-03-26,30
2017-03-27,30
2017-03-28,31
2017-03-29,32
2017-03-30,31
2017-04-01,28
2017-04-02,28
2017-04-03,27
2017-04-04,26
2017-04-12,26
2017-04-13,27
2017-04-14,26
2017-04-15,25
2017-04-16,23
2017-04-17,21
2017-04-18,20
2017-04-19,20
2017-04-20,21
2017-04-21,23
2017-04-22,23
2017-04-23,25
2017-04-24,27
2017-04-25,29
2017-04-26,29
2017-04-27,31
2017-04-28,30
2017-04-29,30
2017-04-30,32
2017-05-01,33
2017-05-02,34
2017-05-03,36
2017-05-04,38
2017-05-05,39
2017-05-06,39
2017-05-07,41
2017-05-08,40
2017-05-09,40
2017-05-10,40
2017-05-11,42
2017-05-12,45
2017-05-13,48
2017-05-14,48
2017-05-15,51
2017-05-16,54
2017-05-17,54
2017-05-18,56
2017-05-19,56
2017-05-20,58
2017-05-21,58
2017-05-22,60
2017-05-23,61
2017-05-24,64
2017-05-25,64
2017-05-26,64
2017-05-27,63
2017-05-28,63
2017-05-29,65
2017-05-30,65
2017-05-31,66
2017-06-01,67
2017-06-02,63
2017-06-03,63
2017-06-06,54
2017-06-07,55
2017-06-08,55
2017-06-09,57
2017-06-10,59
2017-06-11,62
2017-06-12,62
2017-06-13,64
2017-06-14,67
2017-06-15,70
2017-06-16,73
2017-06-17,73
2017-06-18,74
2017-06-19,74
2017-06-20,73
2017-06-21,73
2017-06-22,73
2017-06-23,74
2017-06-24,75
2017-06-25,76
2017-06-26,79
2017-06-27,81
2017-06-28,86
2017-06-29,90
2017-06-30,88
2017-07-01,88
2017-07-02,88
2017-07-03,86
2017-07-04,87
2017-07-05,87
2017-07-06,86
2017-07-07,86
2017-07-08,88
2017-07-13,92
2017-07-14,93
2017-07-15,93
2017-07-16,91
2017-07-17,95
2017-07-18,96
2017-07-19,100
2017-07-20,100
2017-07-21,103
2017-07-22,105
2017-07-23,104
2017-07-24,104
2017-07-25,105
2017-07-26,105
2017-07-27,108
2017-07-28,113
2017-07-29,113
2017-07-30,116
2017-07-31,116
2017-08-01,116
2017-08-02,118
2017-08-03,123
2017-08-04,123
2017-08-05,126
2017-08-06,126
2017-08-09,130
2017-08-10,132
2017-08-11,137
2017-08-12,138
2017-08-13,135
2017-08-14,137
2017-08-15,136
2017-08-16,135
2017-08-17,135
2017-08-18,135
2017-08-19,138
2017-08-20,139
2017-08-21,142
2017-08-22,145
2017-08-23,153
2017-08-24,160
2017-08-25,160
2017-08-26,167
2017-08-27,173
2017-08-28,166
2017-08-29,166
2017-08-30,163
2017-08-31,156
2017-09-01,156
2017-09-02,150
2017-09-03,150
2017-09-04,151
2017-09-05,158
2017-09-06,156
2017-09-07,161
2017-09-08,161
2017-09-09,168
2017-09-10,163
2017-09-11,167
2017-09-12,167
2017-09-13,168
2017-09-14,171
2017-09-15,171
2017-09-16,166
2017-09-17,159
2017-09-19,150
2017-09-20,149
2017-09-21,146
2017-09-22,141
2017-09-23,141
2017-09-24,135
2017-09-25,131
2017-09-26,127
2017-09-27,127
2017-09-28,128
2017-09-29,131
2017-09-30,135
2017-10-01,137
2017-10-02,137
2017-10-03,137
2017-10-04,137
2017-10-05,138
2017-10-06,141
2017-10-07,147
2017-10-08,155
2017-10-09,163
2017-10-10,172
2017-10-11,172
2017-10-12,181
2017-10-13,186
2017-10-14,190
2017-10-15,190
2017-10-16,199
2017-10-17,199
2017-10-18,207
2017-10-19,207
2017-10-20,215
2017-10-21,223
2017-10-22,230
2017-10-23,237
2017-10-24,249
2017-10-25,260
2017-10-26,265
2017-10-27,277
2017-10-28,277
2017-10-29,281
2017-10-30,285
2017-10-31,294
2017-11-01,294
2017-11-02,302
2017-11-03,293
2017-11-04,295
2017-11-05,293
2017-11-06,282
2017-11-07,282
2017-11-08,268
2017-11-09,254
2017-11-10,241
2017-11-11,229
2017-11-12,221
2017-11-13,214
2017-11-14,206
2017-11-15,197
2017-11-16,187
2017-11-17,182
2017-11-18,182
2017-11-19,178
2017-11-20,170
2017-11-21,161
2017-11-22,154
2017-11-23,148
2017-11-24,152
2017-11-25,149
2017-11-26,143
2017-11-27,143
2017-11-28,140
2017-11-29,138
2017-11-30,134
2017-12-01,128
2017-12-02,128
2017-12-03,123
2017-12-04,118
2017-12-05,118
2017-12-06,118
2017-12-07,120
2017-12-08,120
2017-12-09,121
2017-12-10,125
2017-12-11,131
2017-12-12,138
2017-12-13,140
2017-12-14,141
2017-12-15,141
2017-12-16,142
2017-12-17,143
2017-12-18,140
2017-12-19,136
2017-12-20,133
2017-12-21,128
2017-12-22,123
2017-12-23,119
2017-12-24,114
2017-12-25,111
2017-12-26,105
2017-12-27,99
2017-12-28,94
2017-12-29,93
2017-12-30,98
2017-12-31,103
2018-01-01,108
2018-01-02,114
2018-01-03,118
2018-01-04,113
2018-01-05,108
2018-01-06,111
2018-01-07,106
2018-01-08,102
2018-01-09,101
2018-01-10,101
2018-01-11,103
2018-01-12,106
2018-01-13,109
2018-01-14,114
2018-01-15,117
2018-01-16,119
2018-01-17,120
2018-01-18,120
2018-01-19,120
2018-01-20,118
2018-01-21,113
2018-01-22,111
2018-01-23,109
2018-01-24,108
2018-01-25,104
2018-01-26,101
2018-01-27,102
2018-01-28,97
2018-01-29,98
2018-01-30,100
2018-02-01,106
2018-02-02,111
2018-02-03,115
2018-02-04,117
2018-02-05,114
2018-02-06,115
2018-02-07,117
2018-02-08,119
2018-02-09,122
2018-02-10,123
2018-02-11,119
2018-02-12,117
2018-02-13,115
2018-02-14,115
2018-02-15,111
2018-02-16,111
2018-02-17,110
2018-02-18,109
2018-02-19,104
2018-02-20,98
2018-02-21,94
2018-02-22,90
2018-02-23,89
2018-02-24,90
2018-02-25,91
2018-02-26,93
2018-02-27,96
2018-02-28,98
2018-03-01,99
2018-03-02,102
2018-03-03,102
2018-03-04,103
2018-03-05,101
2018-03-06,100
2018-03-07,102
2018-03-08,102
2018-03-09,104
2018-03-10,103
2018-03-11,99
2018-03-12,96
2018-03-13,93
2018-03-14,92
2018-03-15,94
2018-03-16,96
2018-03-17,97
2018-03-18,99
2018-03-19,101
2018-03-20,104
2018-03-21,105
2018-03-23,108
2018-03-24,107
2018-03-26,105
2018-03-27,102
2018-03-28,102
2018-03-29,105
2018-03-30,107
2018-03-31,108
2018-04-01,109
2018-04-02,109
2018-04-03,109
2018-04-04,109
2018-04-05,107
2018-04-06,107
2018-04-08,102
2018-04-09,100
2018-04-10,97
2018-04-11,93
2018-04-12,96
2018-04-13,96
2018-04-14,96
2018-04-16,97
2018-04-17,99
2018-04-18,94
2018-04-19,94
2018-04-20,96
2018-04-21,95
2018-04-22,94
2018-04-23,93
2018-04-24,94
2018-04-25,96
2018-04-26,94
2018-04-27,95
2018-04-28,94
2018-04-29,93
2018-04-30,92
2018-05-02,92
2018-05-03,89
2018-05-04,87
2018-05-05,90
2018-05-06,90
2018-05-07,92
2018-05-08,94
2018-05-09,93
2018-05-10,95
2018-05-11,96
2018-05-12,96
2018-05-13,94
2018-05-14,95
2018-05-15,95
2018-05-16,94
2018-05-17,94
2018-05-18,95
2018-05-19,95
2018-05-20,96
2018-05-21,97
2018-05-22,96
2018-05-23,96
2018-05-24,97
2018-05-25,97
2018-05-26,96
2018-05-27,96
2018-05-28,96
2018-05-29,95
2018-05-30,95
2018-05-31,97
2018-06-01,98
2018-06-02,97
2018-06-03,97
2018-06-04,95
2018-06-05,93
2018-06-06,92
2018-06-07,88
2018-06-08,85
2018-06-09,80
2018-06-10,77
2018-06-11,76
2018-06-12,76
2018-06-13,76
2018-06-14,77
2018-06-15,78
2018-06-16,78
2018-06-17,77
2018-06-18,77
2018-06-19,79
2018-06-20,79
2018-06-21,80
2018-06-22,81
2018-06-23,79
2018-06-24,78
2018-06-25,76
2018-06-26,73
2018-06-27,75
2018-06-28,74
2018-06-29,72
2018-06-30,73
2018-07-01,75
2018-07-02,74
2018-07-03,74
2018-07-04,76
2018-07-05,79
2018-07-06,83
2018-07-07,87
2018-07-08,90
2018-07-09,95
2018-07-10,99
2018-07-11,103
2018-07-12,102
2018-07-13,105
2018-07-14,109
2018-07-15,111
2018-07-16,110
2018-07-17,109
2018-07-18,110
2018-07-19,108
2018-07-20,109
2018-07-21,107
2018-07-22,102
2018-07-23,100
2018-07-24,95
2018-07-25,91
2018-07-26,87
2018-07-27,86
2018-07-28,85
2018-07-29,82
2018-07-30,83
2018-07-31,84
2018-08-01,84
2018-08-02,84
2018-08-03,84
2018-08-04,84
2018-08-05,86
2018-08-06,87
2018-08-07,90
2018-08-08,90
2018-08-09,91
2018-08-10,90
2018-08-11,90
2018-08-12,90
2018-08-14,93
2018-08-16,97
2018-08-17,99
2018-08-18,99
2018-08-19,97
2018-08-20,96
2018-08-21,96
2018-08-22,94
2018-08-23,93
2018-08-24,93
2018-08-25,92
2018-08-26,90
2018-08-27,90
2018-08-28,90
2018-08-29,90
2018-08-30,90
2018-08-31,91
2018-09-01,91
2018-09-02,90
2018-09-03,89
2018-09-04,93
2018-09-05,98
2018-09-06,102
2018-09-07,105
2018-09-08,105
2018-09-09,106
2018-09-10,106
2018-09-11,108
2018-09-12,112
2018-09-13,116
2018-09-14,120
2018-09-15,122
2018-09-16,125
2018-09-17,129
2018-09-18,134
2018-09-19,139
2018-09-20,141
2018-09-21,140
2018-09-22,138
2018-09-23,139
2018-09-24,139
2018-09-25,140
2018-09-26,138
2018-09-27,134
2018-09-28,134
2018-09-29,134
2018-09-30,131
2018-10-02,132
2018-10-03,133
2018-10-04,135
2018-10-05,138
2018-10-06,136
2018-10-07,137
2018-10-08,137
2018-10-09,143
2018-10-10,146
2018-10-11,143
2018-10-12,140
2018-10-13,140
2018-10-14,138
2018-10-15,139
2018-10-16,142
2018-10-17,148
2018-10-18,153
2018-10-19,156
2018-10-20,158
2018-10-21,164
2018-10-22,165
2018-10-23,159
2018-10-24,158
2018-10-25,164
2018-10-26,170
2018-10-27,175
2018-10-28,173
2018-10-29,182
2018-10-30,190
2018-10-31,198
2018-11-01,208
2018-11-03,216
2018-11-04,221
2018-11-05,224
2018-11-06,231
2018-11-07,232
2018-11-08,225
2018-11-09,218
2018-11-10,217
2018-11-11,215
2018-11-12,209
2018-11-13,211
2018-11-14,219
2018-11-15,223
2018-11-16,228
2018-11-17,240
2018-11-18,248
2018-11-19,244
2018-11-20,248
2018-11-21,248
2018-11-22,259
2018-11-23,258
2018-11-24,252
2018-11-25,251
2018-11-26,259
2018-11-27,263
2018-11-28,264
2018-11-29,263
2018-12-01,273
2018-12-02,284
2018-12-03,286
2018-12-04,296
2018-12-05,302
2018-12-07,299
2018-12-09,280
2018-12-10,268
2018-12-11,257
2018-12-12,245
2018-12-13,236
2018-12-14,228
2018-12-15,220
2018-12-16,212
2018-12-17,205
2018-12-18,205
2018-12-19,198
2018-12-20,197
2018-12-21,195
2018-12-22,188
2018-12-23,182
2018-12-24,178
2018-12-25,180
2018-12-26,181
2018-12-27,179
2018-12-28,186
2018-12-29,193
2018-12-30,197
2018-12-31,200
2019-01-01,209
2019-01-02,218
2019-01-03,225
2019-01-04,219
2019-01-05,218
2019-01-06,228
2019-01-08,249
2019-01-10,265
2019-01-11,259
2019-01-12,252
2019-01-13,249
2019-01-14,242
2019-01-15,245
2019-01-16,238
2019-01-17,237
2019-01-18,239
2019-01-19,238
2019-01-20,231
2019-01-21,226
2019-01-22,222
2019-01-23,226
2019-01-24,226
2019-01-25,219
2019-01-26,212
2019-01-27,202
2019-01-28,197
2019-01-29,200
2019-01-30,209
2019-01-31,220
2019-02-01,230
2019-02-02,236
2019-02-03,235
2019-02-04,232
2019-02-05,235
2019-02-06,239
2019-02-07,243
2019-02-08,242
2019-02-09,243
2019-02-10,239
2019-02-11,241
2019-02-12,241
2019-02-13,243
2019-02-14,241
2019-02-15,245
2019-02-16,245
2019-02-17,235
2019-02-18,237
2019-02-19,241
2019-02-20,233
2019-02-21,231
2019-02-22,228
2019-02-23,223
2019-02-24,222
2019-02-25,225
2019-02-26,231
2019-02-27,234
2019-02-28,235
2019-03-01,241
2019-03-02,250
2019-03-03,259
2019-03-04,255
2019-03-05,247
2019-03-06,236
2019-03-07,227
2019-03-08,219
2019-03-09,212
2019-03-10,206
2019-03-11,197
2019-03-12,189
2019-03-13,184
2019-03-14,177
2019-03-15,168
2019-03-16,168
2019-03-17,172
2019-03-18,175
2019-03-19,178
2019-03-20,186
2019-03-21,193
2019-03-22,202
2019-03-23,209
2019-03-24,218
2019-03-25,221
2019-03-26,216
2019-03-27,209
2019-03-28,203
2019-03-29,197
2019-03-30,198
2019-03-31,193
2019-04-01,191
2019-04-02,191
2019-04-03,188
2019-04-04,189
2019-04-05,185
2019-04-06,182
2019-04-07,183
2019-04-08,182
2019-04-09,187
2019-04-10,190
2019-04-11,188
2019-04-12,191
2019-04-13,193
2019-04-14,189
2019-04-15,192
2019-04-16,187
2019-04-17,184
2019-04-18,186
2019-04-19,186
2019-04-20,186
2019-04-21,186
2019-04-22,184
2019-04-23,181
2019-04-24,183
2019-04-25,185
2019-04-26,185
2019-04-27,185
2019-04-28,182
2019-04-29,182
2019-04-30,182
2019-05-01,184
2019-05-02,186
2019-05-03,187
2019-05-04,186
2019-05-05,186
2019-05-06,189
2019-05-07,186
2019-05-08,182
2019-05-09,183
2019-05-10,186
2019-05-11,184
2019-05-12,186
2019-05-13,184
2019-05-14,184
2019-05-15,183
2019-05-16,183
2019-05-17,184
2019-05-18,180
2019-05-19,179
2019-05-20,173
2019-05-21,174
2019-05-22,178
2019-05-23,184
2019-05-24,188
2019-05-25,187
2019-05-26,185
2019-05-27,184
2019-05-28,182
2019-05-29,184
2019-05-30,186
2019-05-31,186
2019-06-01,189
2019-06-02,187
2019-06-03,187
2019-06-04,185
2019-06-05,184
2019-06-06,191
2019-06-07,195
2019-06-08,188
2019-06-09,188
2019-06-10,192
2019-06-11,190
2019-06-12,191
2019-06-13,193
2019-06-14,188
2019-06-15,188
2019-06-16,182
2019-06-17,174
2019-06-18,169
2019-06-19,169
2019-06-20,167
2019-06-21,172
2019-06-22,179
2019-06-23,183
2019-06-24,178
2019-06-25,183
2019-06-26,185
2019-06-27,191
2019-06-28,197
2019-06-29,203
2019-06-30,211
2019-07-01,217
2019-07-02,227
2019-07-03,237
2019-07-04,238
2019-07-05,240
2019-07-06,239
2019-07-07,233
2019-07-08,221
2019-07-09,209
2019-07-10,200
2019-07-11,194
2019-07-12,185
2019-07-13,175
2019-07-14,173
2019-07-15,175
2019-07-16,175
2019-07-17,177
2019-07-18,180
2019-07-19,182
2019-07-20,178
2019-07-21,172
2019-07-22,170
2019-07-23,172
2019-07-24,170
2019-07-25,164
2019-07-26,160
2019-07-27,159
2019-07-28,157
2019-07-29,158
2019-07-30,162
2019-07-31,168
2019-08-01,171
2019-08-02,170
2019-08-03,166
2019-08-04,160
2019-08-05,153
2019-08-06,146
2019-08-07,140
2019-08-08,137
2019-08-09,136
2019-08-10,136
2019-08-11,137
2019-08-12,142
2019-08-13,149
2019-08-14,154
2019-08-15,150
2019-08-16,152
2019-08-17,153
2019-08-18,151
2019-08-19,150
2019-08-20,147
2019-08-21,153
2019-08-22,151
2019-08-23,145
2019-08-24,146
2019-08-24,146
2019-08-25,146
2019-08-25,146
2019-08-26,148
2019-08-26,148
2019-08-27,145
2019-08-27,145
2019-08-28,150
2019-08-29,156
2019-08-30,162
