date_obj,Swamp%20toad%20(item) price
2015-11-26,230
2015-11-27,230
2015-11-28,230
2015-11-29,230
2015-11-30,230
2015-12-01,230
2015-12-02,230
2015-12-03,230
2015-12-04,230
2015-12-05,230
2015-12-06,230
2015-12-07,230
2015-12-08,230
2015-12-09,230
2015-12-10,219
2015-12-11,219
2015-12-13,219
2015-12-14,219
2015-12-15,219
2015-12-16,219
2015-12-17,219
2015-12-18,219
2015-12-19,219
2015-12-20,219
2015-12-21,219
2015-12-22,219
2015-12-23,219
2015-12-24,219
2015-12-25,219
2015-12-26,219
2015-12-27,219
2015-12-28,219
2015-12-29,219
2015-12-30,219
2015-12-31,219
2016-01-01,219
2016-01-02,210
2016-01-03,210
2016-01-04,210
2016-01-05,210
2016-01-06,210
2016-01-07,210
2016-01-08,210
2016-01-09,210
2016-01-10,210
2016-01-11,210
2016-01-12,210
2016-01-13,210
2016-01-14,210
2016-01-15,210
2016-01-16,210
2016-01-17,210
2016-01-18,210
2016-01-19,210
2016-01-20,210
2016-01-21,210
2016-01-22,199
2016-01-23,199
2016-01-24,199
2016-01-25,199
2016-01-26,199
2016-01-27,199
2016-01-28,199
2016-01-29,199
2016-01-30,199
2016-01-31,199
2016-02-01,199
2016-02-02,199
2016-02-03,199
2016-02-04,199
2016-02-05,199
2016-02-06,199
2016-02-07,199
2016-02-08,199
2016-02-09,199
2016-02-10,199
2016-02-11,199
2016-02-12,199
2016-02-13,199
2016-02-14,192
2016-02-15,192
2016-02-16,192
2016-02-17,192
2016-02-18,192
2016-02-19,192
2016-02-20,192
2016-02-21,192
2016-02-22,192
2016-02-23,192
2016-02-24,192
2016-02-25,192
2016-02-26,192
2016-02-27,192
2016-02-28,192
2016-02-29,192
2016-03-01,192
2016-03-02,192
2016-03-03,192
2016-03-04,192
2016-03-05,192
2016-03-06,192
2016-03-07,192
2016-03-08,192
2016-03-09,192
2016-03-10,192
2016-03-11,192
2016-03-12,192
2016-03-13,192
2016-03-14,192
2016-03-15,192
2016-03-16,192
2016-03-17,192
2016-03-18,192
2016-03-19,192
2016-03-20,192
2016-03-21,192
2016-03-22,192
2016-03-23,192
2016-03-24,192
2016-03-25,192
2016-03-26,192
2016-03-27,192
2016-03-28,189
2016-03-29,189
2016-03-30,189
2016-03-31,189
2016-04-01,189
2016-04-02,189
2016-04-03,189
2016-04-04,189
2016-04-05,189
2016-04-06,189
2016-04-07,189
2016-04-08,189
2016-04-09,189
2016-04-10,189
2016-04-11,189
2016-04-12,189
2016-04-13,189
2016-04-14,189
2016-04-15,189
2016-04-16,189
2016-04-17,189
2016-04-18,188
2016-04-19,188
2016-04-20,188
2016-04-21,188
2016-04-22,188
2016-04-23,188
2016-04-24,188
2016-04-25,188
2016-04-26,188
2016-04-27,188
2016-04-28,188
2016-04-29,188
2016-04-30,188
2016-05-01,188
2016-05-02,188
2016-05-03,188
2016-05-04,188
2016-05-05,188
2016-05-06,188
2016-05-07,188
2016-05-08,188
2016-05-09,188
2016-05-10,188
2016-05-11,188
2016-05-12,180
2016-05-13,180
2016-05-14,180
2016-05-15,180
2016-05-16,180
2016-05-17,180
2016-05-18,180
2016-05-19,180
2016-05-22,180
2016-05-23,180
2016-05-24,180
2016-05-25,180
2016-05-26,180
2016-05-27,180
2016-05-28,180
2016-05-29,180
2016-05-30,180
2016-05-31,180
2016-06-01,174
2016-06-02,174
2016-06-03,174
2016-06-04,174
2016-06-05,174
2016-06-06,174
2016-06-07,174
2016-06-08,174
2016-06-09,174
2016-06-10,174
2016-06-11,174
2016-06-12,174
2016-06-13,174
2016-06-14,174
2016-06-15,174
2016-06-16,174
2016-06-17,174
2016-06-18,174
2016-06-19,174
2016-06-20,170
2016-06-21,170
2016-06-22,170
2016-06-23,170
2016-06-24,170
2016-06-25,170
2016-06-26,170
2016-06-27,170
2016-06-28,170
2016-06-29,170
2016-06-30,170
2016-07-01,170
2016-07-02,170
2016-07-03,170
2016-07-04,170
2016-07-05,170
2016-07-06,170
2016-07-07,170
2016-07-08,170
2016-07-09,170
2016-07-10,165
2016-07-11,165
2016-07-12,165
2016-07-13,165
2016-07-14,165
2016-07-15,165
2016-07-16,165
2016-07-17,165
2016-07-18,165
2016-07-24,165
2016-07-25,165
2016-07-26,165
2016-07-27,165
2016-07-28,165
2016-07-29,165
2016-07-30,165
2016-07-31,165
2016-08-01,162
2016-08-02,162
2016-08-03,162
2016-08-04,162
2016-08-05,162
2016-08-06,162
2016-08-07,162
2016-08-08,162
2016-08-09,162
2016-08-10,162
2016-08-11,162
2016-08-12,162
2016-08-13,162
2016-08-14,162
2016-08-15,162
2016-08-16,162
2016-08-17,162
2016-08-18,162
2016-08-19,162
2016-08-20,162
2016-08-21,162
2016-08-22,162
2016-08-23,162
2016-08-24,162
2016-08-25,162
2016-08-26,162
2016-08-28,162
2016-08-31,167
2016-09-01,167
2016-09-02,167
2016-09-03,167
2016-09-04,167
2016-09-05,167
2016-09-06,167
2016-09-07,167
2016-09-08,167
2016-09-09,167
2016-09-10,167
2016-09-11,167
2016-09-12,167
2016-09-13,167
2016-09-14,167
2016-09-15,167
2016-09-16,167
2016-09-17,167
2016-09-18,167
2016-09-19,167
2016-09-20,167
2016-09-21,167
2016-09-22,167
2016-09-23,167
2016-09-24,167
2016-09-25,167
2016-09-26,167
2016-09-27,167
2016-09-28,167
2016-09-29,167
2016-09-30,162
2016-10-01,162
2016-10-02,162
2016-10-03,162
2016-10-04,162
2016-10-05,162
2016-10-06,162
2016-10-07,162
2016-10-08,162
2016-10-09,162
2016-10-10,162
2016-10-11,162
2016-10-12,162
2016-10-13,162
2016-10-14,162
2016-10-15,162
2016-10-16,162
2016-10-17,162
2016-10-18,162
2016-10-19,162
2016-10-20,162
2016-10-21,162
2016-10-22,162
2016-10-23,162
2016-10-24,162
2016-10-25,162
2016-10-26,162
2016-10-27,162
2016-10-28,162
2016-10-29,162
2016-10-30,162
2016-10-31,162
2016-11-01,162
2016-11-02,162
2016-11-03,156
2016-11-04,156
2016-11-05,156
2016-11-06,156
2016-11-07,156
2016-11-08,156
2016-11-09,156
2016-11-10,156
2016-11-11,156
2016-11-12,156
2016-11-13,156
2016-11-14,156
2016-12-08,155
2016-12-09,155
2016-12-10,155
2016-12-11,155
2016-12-12,155
2016-12-13,155
2016-12-14,155
2016-12-15,155
2016-12-16,155
2016-12-17,155
2016-12-18,155
2016-12-19,155
2016-12-20,155
2016-12-21,155
2016-12-22,157
2016-12-23,157
2016-12-24,157
2016-12-25,157
2016-12-26,157
2016-12-27,157
2016-12-28,157
2016-12-29,157
2016-12-30,157
2016-12-31,157
2017-01-01,157
2017-01-02,157
2017-01-03,157
2017-01-04,157
2017-01-05,157
2017-01-06,157
2017-01-07,162
2017-01-08,162
2017-01-09,162
2017-01-10,162
2017-01-11,162
2017-01-12,162
2017-01-13,162
2017-01-14,162
2017-01-15,162
2017-01-16,162
2017-01-17,162
2017-01-18,162
2017-01-19,162
2017-01-20,162
2017-01-21,162
2017-01-22,168
2017-01-27,168
2017-01-28,168
2017-01-29,168
2017-01-30,168
2017-01-31,168
2017-02-01,168
2017-02-02,168
2017-02-03,168
2017-02-04,168
2017-02-05,177
2017-02-06,177
2017-02-07,177
2017-02-08,177
2017-02-09,177
2017-02-10,177
2017-02-11,177
2017-02-12,177
2017-02-13,177
2017-02-14,177
2017-02-15,177
2017-02-16,177
2017-02-18,177
2017-02-19,177
2017-02-20,177
2017-02-21,177
2017-02-22,183
2017-02-23,183
2017-02-24,183
2017-02-25,183
2017-02-26,183
2017-02-27,183
2017-02-28,183
2017-03-01,183
2017-03-02,183
2017-03-03,183
2017-03-04,183
2017-03-05,183
2017-03-06,183
2017-03-07,183
2017-03-08,183
2017-03-09,183
2017-03-10,183
2017-03-11,183
2017-03-12,189
2017-03-13,189
2017-03-14,189
2017-03-15,189
2017-03-16,189
2017-03-17,189
2017-03-18,189
2017-03-19,189
2017-03-20,189
2017-03-21,189
2017-03-22,189
2017-03-23,189
2017-03-24,189
2017-03-25,189
2017-03-26,189
2017-03-27,189
2017-03-28,193
2017-03-29,193
2017-03-30,193
2017-03-31,193
2017-04-01,193
2017-04-02,193
2017-04-03,193
2017-04-04,193
2017-04-12,193
2017-04-13,198
2017-04-14,198
2017-04-15,198
2017-04-16,198
2017-04-17,198
2017-04-18,198
2017-04-19,198
2017-04-20,198
2017-04-21,198
2017-04-22,198
2017-04-23,198
2017-04-24,198
2017-04-25,198
2017-04-26,198
2017-04-27,198
2017-04-28,198
2017-04-29,198
2017-04-30,198
2017-05-01,198
2017-05-02,198
2017-05-03,198
2017-05-04,198
2017-05-05,188
2017-05-06,188
2017-05-07,188
2017-05-08,188
2017-05-09,188
2017-05-10,188
2017-05-11,188
2017-05-12,188
2017-05-13,188
2017-05-14,188
2017-05-15,188
2017-05-16,188
2017-05-17,188
2017-05-18,188
2017-05-19,194
2017-05-20,194
2017-05-21,194
2017-05-22,194
2017-05-23,194
2017-05-24,194
2017-05-25,194
2017-05-26,194
2017-05-27,194
2017-05-28,194
2017-05-29,194
2017-05-30,194
2017-05-31,194
2017-06-01,194
2017-06-02,194
2017-06-03,194
2017-06-06,203
2017-06-07,203
2017-06-08,203
2017-06-09,203
2017-06-10,203
2017-06-11,203
2017-06-12,203
2017-06-13,203
2017-06-14,203
2017-06-15,203
2017-06-16,203
2017-06-17,203
2017-06-18,203
2017-06-19,203
2017-06-20,196
2017-06-21,196
2017-06-22,196
2017-06-23,196
2017-06-24,196
2017-06-25,196
2017-06-26,196
2017-06-27,196
2017-06-28,196
2017-06-29,196
2017-06-30,196
2017-07-01,196
2017-07-02,196
2017-07-03,196
2017-07-04,196
2017-07-05,196
2017-07-06,196
2017-07-07,196
2017-07-08,196
2017-07-13,188
2017-07-14,188
2017-07-15,188
2017-07-16,188
2017-07-17,188
2017-07-18,188
2017-07-19,188
2017-07-20,188
2017-07-21,188
2017-07-22,188
2017-07-23,188
2017-07-24,188
2017-07-25,188
2017-07-26,188
2017-07-27,188
2017-07-28,195
2017-07-29,195
2017-07-30,195
2017-07-31,195
2017-08-01,195
2017-08-02,195
2017-08-03,195
2017-08-04,195
2017-08-05,195
2017-08-06,195
2017-08-09,195
2017-08-10,195
2017-08-11,195
2017-08-12,195
2017-08-13,202
2017-08-14,202
2017-08-15,202
2017-08-16,202
2017-08-17,202
2017-08-18,202
2017-08-19,202
2017-08-20,202
2017-08-21,202
2017-08-22,202
2017-08-23,202
2017-08-24,202
2017-08-25,202
2017-08-26,202
2017-08-27,202
2017-08-28,202
2017-08-29,212
2017-08-30,212
2017-08-31,212
2017-09-01,212
2017-09-02,212
2017-09-03,212
2017-09-04,212
2017-09-05,212
2017-09-06,212
2017-09-07,212
2017-09-08,212
2017-09-09,212
2017-09-10,212
2017-09-11,212
2017-09-12,212
2017-09-13,212
2017-09-14,222
2017-09-15,222
2017-09-16,222
2017-09-17,222
2017-09-19,222
2017-09-20,222
2017-09-21,222
2017-09-22,222
2017-09-23,222
2017-09-24,222
2017-09-25,222
2017-09-26,222
2017-09-27,222
2017-09-28,222
2017-09-29,222
2017-09-30,222
2017-10-01,222
2017-10-02,222
2017-10-03,222
2017-10-04,226
2017-10-05,226
2017-10-06,226
2017-10-07,226
2017-10-08,226
2017-10-09,226
2017-10-10,226
2017-10-11,226
2017-10-12,226
2017-10-13,226
2017-10-14,226
2017-10-15,226
2017-10-16,226
2017-10-17,226
2017-10-18,226
2017-10-19,226
2017-10-20,226
2017-10-21,226
2017-10-22,226
2017-10-23,225
2017-10-24,225
2017-10-25,225
2017-10-26,225
2017-10-27,225
2017-10-28,225
2017-10-29,225
2017-10-30,225
2017-10-31,225
2017-11-01,225
2017-11-02,225
2017-11-03,225
2017-11-04,225
2017-11-05,225
2017-11-06,225
2017-11-07,225
2017-11-08,225
2017-11-09,225
2017-11-10,225
2017-11-11,225
2017-11-12,218
2017-11-13,218
2017-11-14,218
2017-11-15,218
2017-11-16,218
2017-11-17,218
2017-11-18,218
2017-11-19,218
2017-11-20,218
2017-11-21,218
2017-11-22,218
2017-11-23,218
2017-11-24,218
2017-11-25,218
2017-11-26,218
2017-11-27,218
2017-11-28,218
2017-11-29,218
2017-11-30,218
2017-12-01,218
2017-12-02,218
2017-12-03,218
2017-12-04,209
2017-12-05,209
2017-12-06,209
2017-12-07,209
2017-12-08,209
2017-12-09,209
2017-12-10,209
2017-12-11,209
2017-12-12,209
2017-12-13,209
2017-12-14,209
2017-12-15,209
2017-12-16,209
2017-12-17,209
2017-12-18,209
2017-12-19,209
2017-12-20,209
2017-12-21,209
2017-12-22,211
2017-12-23,211
2017-12-24,211
2017-12-25,211
2017-12-26,211
2017-12-27,211
2017-12-28,211
2017-12-29,211
2017-12-30,211
2017-12-31,211
2018-01-01,211
2018-01-02,211
2018-01-03,211
2018-01-04,211
2018-01-05,211
2018-01-06,211
2018-01-07,211
2018-01-08,211
2018-01-09,212
2018-01-10,212
2018-01-11,212
2018-01-12,212
2018-01-13,212
2018-01-14,212
2018-01-15,212
2018-01-16,212
2018-01-17,212
2018-01-18,212
2018-01-19,212
2018-01-20,212
2018-01-21,212
2018-01-22,212
2018-01-23,212
2018-01-24,216
2018-01-25,216
2018-01-26,216
2018-01-27,216
2018-01-28,216
2018-01-29,216
2018-01-30,216
2018-02-01,216
2018-02-02,216
2018-02-03,218
2018-02-04,218
2018-02-05,218
2018-02-06,218
2018-02-07,218
2018-02-08,218
2018-02-09,218
2018-02-10,218
2018-02-11,218
2018-02-12,218
2018-02-13,217
2018-02-14,217
2018-02-15,217
2018-02-16,217
2018-02-17,217
2018-02-18,217
2018-02-19,217
2018-02-20,217
2018-02-21,217
2018-02-22,215
2018-02-23,215
2018-02-24,215
2018-02-25,215
2018-02-26,215
2018-02-27,215
2018-02-28,215
2018-03-01,215
2018-03-02,215
2018-03-03,206
2018-03-04,206
2018-03-05,206
2018-03-06,206
2018-03-07,206
2018-03-08,206
2018-03-09,206
2018-03-10,206
2018-03-11,206
2018-03-12,206
2018-03-13,216
2018-03-14,216
2018-03-15,216
2018-03-16,216
2018-03-17,216
2018-03-18,216
2018-03-19,216
2018-03-20,216
2018-03-21,216
2018-03-23,216
2018-03-24,216
2018-03-26,218
2018-03-27,218
2018-03-28,218
2018-03-29,218
2018-03-30,218
2018-03-31,218
2018-04-01,218
2018-04-02,218
2018-04-03,218
2018-04-04,218
2018-04-05,218
2018-04-06,212
2018-04-08,212
2018-04-09,212
2018-04-10,212
2018-04-11,212
2018-04-12,212
2018-04-13,212
2018-04-14,212
2018-04-16,221
2018-04-17,221
2018-04-18,221
2018-04-19,221
2018-04-20,221
2018-04-21,221
2018-04-22,221
2018-04-23,221
2018-04-24,221
2018-04-25,221
2018-04-26,229
2018-04-27,229
2018-04-28,229
2018-04-29,229
2018-04-30,229
2018-05-02,229
2018-05-03,229
2018-05-04,229
2018-05-05,229
2018-05-06,229
2018-05-07,238
2018-05-08,238
2018-05-09,238
2018-05-10,238
2018-05-11,238
2018-05-12,238
2018-05-13,238
2018-05-14,238
2018-05-15,238
2018-05-16,238
2018-05-17,250
2018-05-18,250
2018-05-19,250
2018-05-20,250
2018-05-21,250
2018-05-22,250
2018-05-23,250
2018-05-24,250
2018-05-25,258
2018-05-26,258
2018-05-27,258
2018-05-28,258
2018-05-29,258
2018-05-30,258
2018-05-31,258
2018-06-01,258
2018-06-02,257
2018-06-03,257
2018-06-04,257
2018-06-05,257
2018-06-06,257
2018-06-07,257
2018-06-08,257
2018-06-09,257
2018-06-10,269
2018-06-11,269
2018-06-12,269
2018-06-13,269
2018-06-14,269
2018-06-15,269
2018-06-16,269
2018-06-17,269
2018-06-18,281
2018-06-19,281
2018-06-20,281
2018-06-21,281
2018-06-22,281
2018-06-23,281
2018-06-24,281
2018-06-25,281
2018-06-26,281
2018-06-27,279
2018-06-28,279
2018-06-29,279
2018-06-30,279
2018-07-01,279
2018-07-02,279
2018-07-03,279
2018-07-04,279
2018-07-05,283
2018-07-06,283
2018-07-07,283
2018-07-08,283
2018-07-09,283
2018-07-10,283
2018-07-11,283
2018-07-12,283
2018-07-13,283
2018-07-14,283
2018-07-15,283
2018-07-16,283
2018-07-17,292
2018-07-18,292
2018-07-19,292
2018-07-20,292
2018-07-21,292
2018-07-22,292
2018-07-23,292
2018-07-24,296
2018-07-25,296
2018-07-26,296
2018-07-27,296
2018-07-28,296
2018-07-29,296
2018-07-30,296
2018-07-31,297
2018-08-01,297
2018-08-02,297
2018-08-03,297
2018-08-04,297
2018-08-05,297
2018-08-06,286
2018-08-07,286
2018-08-08,286
2018-08-09,286
2018-08-10,286
2018-08-11,286
2018-08-12,280
2018-08-14,280
2018-08-16,280
2018-08-17,280
2018-08-18,267
2018-08-19,267
2018-08-20,267
2018-08-21,267
2018-08-22,267
2018-08-23,267
2018-08-24,264
2018-08-25,264
2018-08-26,264
2018-08-27,264
2018-08-28,264
2018-08-29,266
2018-08-30,266
2018-08-31,266
2018-09-01,266
2018-09-02,266
2018-09-03,266
2018-09-04,256
2018-09-05,256
2018-09-06,256
2018-09-07,256
2018-09-08,256
2018-09-09,256
2018-09-10,268
2018-09-11,268
2018-09-12,268
2018-09-13,268
2018-09-14,268
2018-09-15,265
2018-09-16,265
2018-09-17,265
2018-09-18,265
2018-09-19,265
2018-09-20,271
2018-09-21,271
2018-09-22,271
2018-09-23,271
2018-09-24,271
2018-09-25,271
2018-09-26,283
2018-09-27,283
2018-09-28,283
2018-09-29,283
2018-09-30,283
2018-10-02,283
2018-10-03,297
2018-10-04,297
2018-10-05,297
2018-10-06,297
2018-10-07,297
2018-10-08,297
2018-10-09,309
2018-10-10,309
2018-10-11,309
2018-10-12,309
2018-10-13,309
2018-10-14,309
2018-10-15,320
2018-10-16,320
2018-10-17,320
2018-10-18,320
2018-10-19,320
2018-10-20,320
2018-10-21,320
2018-10-22,336
2018-10-23,336
2018-10-24,336
2018-10-25,336
2018-10-26,336
2018-10-27,336
2018-10-28,348
2018-10-29,348
2018-10-30,348
2018-10-31,348
2018-11-01,348
2018-11-03,364
2018-11-04,364
2018-11-05,368
2018-11-06,368
2018-11-07,368
2018-11-08,368
2018-11-09,365
2018-11-10,365
2018-11-11,365
2018-11-12,349
2018-11-13,349
2018-11-14,349
2018-11-15,333
2018-11-16,333
2018-11-17,333
2018-11-18,320
2018-11-19,320
2018-11-20,320
2018-11-21,309
2018-11-22,309
2018-11-23,309
2018-11-24,304
2018-11-25,304
2018-11-26,304
2018-11-27,314
2018-11-28,314
2018-11-29,314
2018-12-01,312
2018-12-02,312
2018-12-03,312
2018-12-04,309
2018-12-05,309
2018-12-07,309
2018-12-09,311
2018-12-10,311
2018-12-11,311
2018-12-13,326
2018-12-14,326
2018-12-15,326
2018-12-16,338
2018-12-17,338
2018-12-18,338
2018-12-19,352
2018-12-20,352
2018-12-21,352
2018-12-22,361
2018-12-23,361
2018-12-24,366
2018-12-25,366
2018-12-26,366
2018-12-27,375
2018-12-28,375
2018-12-29,369
2018-12-30,369
2018-12-31,369
2019-01-01,352
2019-01-02,352
2019-01-03,346
2019-01-04,346
2019-01-05,346
2019-01-06,355
2019-01-08,355
2019-01-10,360
2019-01-11,360
2019-01-12,374
2019-01-13,374
2019-01-14,374
2019-01-15,390
2019-01-16,390
2019-01-17,390
2019-01-18,371
2019-01-19,371
2019-01-20,355
2019-01-21,355
2019-01-22,355
2019-01-23,364
2019-01-24,364
2019-01-25,364
2019-01-26,368
2019-01-27,368
2019-01-29,369
2019-01-30,369
2019-01-31,369
2019-02-01,386
2019-02-02,386
2019-02-03,386
2019-02-04,386
2019-02-05,386
2019-02-06,386
2019-02-07,386
2019-02-08,393
2019-02-09,393
2019-02-10,393
2019-02-11,402
2019-02-12,402
2019-02-13,402
2019-02-14,413
2019-02-15,413
2019-02-16,413
2019-02-17,428
2019-02-18,428
2019-02-19,428
2019-02-20,446
2019-02-21,446
2019-02-22,446
2019-02-23,467
2019-02-24,467
2019-02-25,467
2019-02-26,469
2019-02-27,469
2019-02-28,469
2019-03-01,469
2019-03-02,470
2019-03-03,470
2019-03-04,470
2019-03-05,457
2019-03-06,457
2019-03-07,457
2019-03-08,457
2019-03-09,439
2019-03-10,439
2019-03-11,439
2019-03-12,432
2019-03-13,432
2019-03-14,432
2019-03-15,432
2019-03-16,416
2019-03-17,416
2019-03-18,416
2019-03-19,400
2019-03-20,400
2019-03-21,400
2019-03-22,401
2019-03-23,401
2019-03-24,401
2019-03-25,418
2019-03-26,418
2019-03-27,418
2019-03-28,418
2019-03-29,409
2019-03-30,409
2019-03-31,409
2019-04-01,409
2019-04-02,418
2019-04-03,418
2019-04-04,418
2019-04-05,433
2019-04-06,433
2019-04-07,433
2019-04-08,433
2019-04-09,442
2019-04-10,442
2019-04-11,442
2019-04-12,461
2019-04-13,461
2019-04-14,461
2019-04-15,477
2019-04-16,477
2019-04-17,477
2019-04-18,477
2019-04-19,466
2019-04-20,466
2019-04-21,466
2019-04-22,466
2019-04-23,448
2019-04-24,448
2019-04-25,448
2019-04-26,448
2019-04-27,443
2019-04-28,443
2019-04-29,443
2019-04-30,443
2019-05-01,449
2019-05-02,449
2019-05-03,449
2019-05-04,452
2019-05-05,452
2019-05-06,452
2019-05-07,452
2019-05-08,445
2019-05-09,445
2019-05-10,445
2019-05-11,445
2019-05-12,435
2019-05-13,435
2019-05-14,435
2019-05-15,435
2019-05-16,427
2019-05-17,427
2019-05-18,427
2019-05-19,427
2019-05-20,411
2019-05-21,411
2019-05-22,411
2019-05-23,411
2019-05-24,409
2019-05-25,409
2019-05-26,409
2019-05-27,428
2019-05-28,428
2019-05-29,428
2019-05-30,428
2019-05-31,431
2019-06-01,431
2019-06-02,431
2019-06-03,431
2019-06-04,426
2019-06-05,426
2019-06-06,426
2019-06-07,426
2019-06-08,425
2019-06-09,425
2019-06-10,425
2019-06-11,425
2019-06-12,419
2019-06-13,419
2019-06-14,419
2019-06-15,419
2019-06-16,411
2019-06-17,411
2019-06-18,411
2019-06-19,411
2019-06-20,395
2019-06-21,395
2019-06-22,395
2019-06-23,395
2019-06-24,395
2019-06-25,386
2019-06-26,386
2019-06-27,386
2019-06-28,386
2019-06-29,386
2019-06-30,370
2019-07-01,370
2019-07-02,370
2019-07-03,370
2019-07-04,355
2019-07-05,355
2019-07-06,355
2019-07-07,355
2019-07-08,355
2019-07-09,344
2019-07-10,344
2019-07-11,344
2019-07-12,344
2019-07-13,339
2019-07-14,339
2019-07-15,339
2019-07-16,339
2019-07-17,333
2019-07-18,333
2019-07-19,333
2019-07-20,333
2019-07-21,333
2019-07-22,340
2019-07-23,340
2019-07-24,340
2019-07-25,340
2019-07-26,340
2019-07-27,346
2019-07-28,346
2019-07-29,346
2019-07-30,346
2019-07-31,346
2019-08-01,363
2019-08-02,363
2019-08-03,363
2019-08-04,363
2019-08-05,373
2019-08-06,373
2019-08-07,373
2019-08-08,373
2019-08-09,373
2019-08-10,391
2019-08-11,391
2019-08-12,391
2019-08-13,391
2019-08-14,391
2019-08-15,400
2019-08-16,400
2019-08-17,400
2019-08-18,400
2019-08-19,405
2019-08-20,405
2019-08-21,405
2019-08-22,405
2019-08-23,419
2019-08-24,419
2019-08-24,419
2019-08-25,419
2019-08-25,419
2019-08-26,419
2019-08-26,419
2019-08-27,430
2019-08-27,430
2019-08-28,430
2019-08-29,430
2019-08-30,430
2019-08-31,430
2019-09-01,426
2019-09-02,426
2019-09-03,426
2019-09-04,426
2019-09-05,426
2019-09-06,438
