date_obj,Pirate's%20hook price
2015-12-14,7184714
2015-12-15,7184714
2015-12-16,7184714
2015-12-17,7184714
2015-12-18,7184714
2015-12-19,7184714
2015-12-20,7184714
2015-12-21,7184714
2015-12-22,7184714
2015-12-23,7184714
2015-12-24,7184714
2015-12-25,7184714
2015-12-26,7184714
2015-12-27,7184714
2015-12-28,7184714
2015-12-29,7184714
2015-12-30,7184714
2015-12-31,7184714
2016-01-01,7184714
2016-01-02,7184714
2016-01-03,7184714
2016-01-04,7184714
2016-01-05,7184714
2016-01-06,7184714
2016-01-07,7184714
2016-01-08,7184714
2016-01-09,7184714
2016-01-10,7184714
2016-01-11,7184714
2016-01-12,7184714
2016-01-13,7184714
2016-01-14,7184714
2016-01-15,7184714
2016-01-16,7184714
2016-01-17,7184714
2016-01-18,7184714
2016-01-19,7184714
2016-01-20,7184714
2016-01-21,7184714
2016-01-22,7184714
2016-01-23,7184714
2016-01-24,7184714
2016-01-25,7184714
2016-01-26,7184714
2016-01-27,7184714
2016-01-28,7184714
2016-01-29,7184714
2016-01-30,7184714
2016-01-31,7184714
2016-02-01,7184714
2016-02-02,7184714
2016-02-03,7184714
2016-02-04,7184714
2016-02-05,7184714
2016-02-06,7184714
2016-02-07,7184714
2016-02-08,7184714
2016-02-09,7184714
2016-02-10,7184714
2016-02-11,7184714
2016-02-12,7184714
2016-02-13,7184714
2016-02-14,7184714
2016-02-15,7184714
2016-02-16,7184714
2016-02-17,7184714
2016-02-18,7184714
2016-02-19,7184714
2016-02-20,7184714
2016-02-21,7184714
2016-02-22,7184714
2016-02-23,7184714
2016-02-24,7184714
2016-02-25,7184714
2016-02-26,7184714
2016-02-27,7184714
2016-02-28,7184714
2016-02-29,7184714
2016-03-01,7184714
2016-03-02,7184714
2016-03-03,7184714
2016-03-04,7184714
2016-03-05,7184714
2016-03-06,7184714
2016-03-07,7184714
2016-03-08,7184714
2016-03-09,7184714
2016-03-10,7184714
2016-03-11,6830025
2016-03-12,6830025
2016-03-13,6830025
2016-03-14,6830025
2016-03-15,6830025
2016-03-16,6830025
2016-03-17,6830025
2016-03-18,6830025
2016-03-19,6830025
2016-03-20,6830025
2016-03-21,6830025
2016-03-22,6830025
2016-03-23,6830025
2016-03-24,6830025
2016-03-25,6830025
2016-03-26,6830025
2016-03-27,6830025
2016-03-28,6830025
2016-03-29,6830025
2016-03-30,6830025
2016-03-31,6830025
2016-04-01,6830025
2016-04-02,6830025
2016-04-03,6830025
2016-04-04,6830025
2016-04-05,6830025
2016-04-06,6830025
