date_obj,Right%20eye%20patch price
2019-09-06,281
2019-09-07,281
2019-09-08,281
2019-09-09,281
2019-09-10,281
2019-09-11,281
2019-09-12,281
2019-09-13,290
2019-09-14,290
2019-09-15,290
2019-09-16,290
2019-09-17,290
2019-09-18,290
2019-09-19,290
2019-09-20,290
2019-09-21,290
2019-09-22,290
2019-09-23,290
2019-09-24,298
2019-09-25,298
2019-09-26,298
2019-09-27,298
2019-09-28,298
2019-09-29,298
2019-09-30,298
2019-10-01,298
2019-10-02,298
2019-10-03,298
2019-10-04,298
2019-10-05,294
2019-10-06,294
2019-10-07,294
2019-10-08,294
2019-10-09,294
2019-10-10,294
2019-10-11,294
2019-10-12,294
2019-10-13,294
2019-10-14,289
2019-10-15,289
2019-10-16,289
2019-10-17,289
2019-10-18,289
2019-10-19,289
2019-10-20,289
2019-10-21,289
2019-10-22,289
2019-10-23,289
2019-10-24,289
2019-10-25,300
2019-10-26,300
2019-10-27,300
2019-10-28,300
2019-10-29,300
2019-10-30,300
2019-10-31,300
2019-11-01,300
2019-11-02,300
2019-11-03,300
2019-11-04,300
2019-11-05,306
2019-11-06,306
2019-11-07,306
2019-11-08,306
2019-11-09,306
2019-11-10,306
2019-11-11,306
2019-11-12,306
2019-11-13,306
2019-11-14,306
2019-11-15,306
2019-11-16,315
2019-11-17,315
2019-11-18,315
2019-11-19,315
2019-11-20,315
2019-11-21,315
2019-11-22,315
2019-11-23,315
2019-11-24,315
2019-11-25,315
2019-11-26,315
2019-11-27,315
2019-11-28,315
2019-11-29,308
2019-11-30,308
2019-12-01,308
2019-12-02,308
2019-12-03,308
2019-12-04,308
2019-12-05,308
2019-12-06,308
2019-12-07,308
2019-12-08,308
2019-12-09,308
2019-12-10,293
2019-12-11,293
2019-12-12,293
2019-12-13,293
2019-12-14,293
2019-12-15,293
2019-12-16,293
2019-12-17,293
2019-12-18,293
2019-12-19,293
2019-12-20,279
2019-12-21,279
2019-12-22,279
2019-12-23,279
2019-12-24,279
2019-12-25,279
2019-12-26,279
2019-12-27,279
2019-12-28,279
2019-12-29,267
2019-12-30,267
2019-12-31,267
2020-01-01,267
2020-01-02,267
2020-01-03,267
2020-01-04,267
2020-01-05,267
2020-01-06,267
2020-01-07,254
2020-01-08,254
2020-01-09,254
2020-01-10,254
2020-01-11,254
2020-01-12,254
2020-01-13,254
2020-01-14,254
2020-01-15,243
2020-01-16,243
2020-01-17,243
2020-01-18,243
2020-01-19,243
2020-01-20,243
2020-01-21,235
2020-01-22,235
2020-01-23,235
2020-01-24,235
2020-01-25,235
2020-01-26,235
2020-01-27,235
2020-01-28,235
2020-01-29,224
2020-01-30,224
2020-01-31,224
2020-02-01,224
2020-02-02,224
2020-02-03,224
2020-02-04,224
2020-02-05,224
2020-02-06,213
2020-02-07,213
2020-02-08,213
2020-02-09,213
2020-02-10,213
2020-02-11,213
2020-02-12,213
2020-02-13,213
2020-02-14,213
2020-02-15,203
2020-02-16,203
2020-02-17,203
2020-02-18,203
2020-02-19,203
2020-02-20,203
2020-02-21,203
2020-02-22,203
2020-02-23,198
2020-02-24,198
2020-02-25,198
2020-02-26,198
2020-02-27,198
2020-02-28,198
2020-02-29,198
2020-03-01,198
2020-03-02,191
2020-03-03,191
2020-03-04,191
2020-03-05,191
2020-03-06,191
2020-03-07,191
2020-03-08,191
2020-03-09,191
2020-03-10,191
2020-03-11,188
2020-03-12,188
2020-03-13,188
2020-03-14,188
2020-03-15,188
2020-03-16,188
2020-03-17,188
2020-03-18,188
2020-03-19,180
2020-03-20,180
2020-03-21,180
2020-03-22,180
2020-03-23,180
2020-03-24,180
2020-03-25,180
2020-03-26,172
2020-03-27,172
2020-03-28,172
2020-03-29,172
2020-03-30,172
2020-03-31,172
2020-04-01,164
2020-04-02,164
2020-04-03,164
2020-04-04,164
2020-04-05,164
2020-04-06,161
2020-04-07,161
2020-04-08,161
2020-04-09,161
2020-04-10,161
2020-04-11,161
2020-04-12,163
2020-04-13,163
2020-04-14,163
2020-04-15,163
2020-04-16,163
2020-04-17,163
2020-04-18,165
2020-04-19,165
2020-04-20,165
2020-04-21,165
2020-04-22,165
2020-04-23,165
2020-04-24,172
2020-04-25,172
2020-04-26,172
2020-04-27,172
2020-04-28,172
2020-04-29,172
2020-04-30,171
2020-05-01,171
2020-05-02,171
2020-05-03,171
2020-05-04,171
2020-05-05,171
2020-05-06,170
2020-05-07,170
2020-05-08,170
2020-05-09,170
2020-05-10,170
2020-05-11,170
2020-05-12,170
2020-05-13,178
