date_obj,Light%20frame price
2017-05-24,30874
2017-05-25,30874
2017-05-26,30484
2017-05-27,30484
2017-05-28,30484
2017-05-29,30484
2017-05-30,30484
2017-05-31,29290
2017-06-01,29290
2017-06-02,29290
2017-06-03,29290
2017-06-06,28894
2017-06-07,28894
2017-06-08,28894
2017-06-09,28894
2017-06-10,28894
2017-06-11,28716
2017-06-12,28716
2017-06-13,28716
2017-06-14,28716
2017-06-15,28716
2017-06-16,28716
2017-06-17,28716
2017-06-18,29088
2017-06-19,29088
2017-06-20,29088
2017-06-21,29088
2017-06-22,29088
2017-06-23,29088
2017-06-24,29088
2017-06-25,29088
2017-06-26,29264
2017-06-27,29264
2017-06-28,29264
2017-06-29,29264
2017-06-30,29264
2017-07-01,29264
2017-07-02,29264
2017-07-03,29264
2017-07-04,29550
2017-07-05,29550
2017-07-06,29550
2017-07-07,29550
2017-07-08,29550
2017-07-13,29122
2017-07-14,29122
2017-07-15,29122
2017-07-16,29122
2017-07-17,29122
2017-07-18,29122
2017-07-19,29122
2017-07-20,29122
2017-07-21,29068
2017-07-22,29068
2017-07-23,29068
2017-07-24,29068
2017-07-25,29068
2017-07-26,29068
2017-07-27,29068
2017-07-28,29068
2017-07-29,28950
2017-07-30,28950
2017-07-31,28950
2017-08-01,28950
2017-08-02,28950
2017-08-03,28950
2017-08-04,28950
2017-08-05,29358
2017-08-06,29358
2017-08-09,29358
2017-08-10,29358
2017-08-11,29358
2017-08-12,29660
2017-08-13,29660
2017-08-14,29660
2017-08-15,29660
2017-08-17,29660
2017-08-18,29660
2017-08-19,29515
2017-08-20,29515
2017-08-21,29515
2017-08-22,29515
2017-08-23,29515
2017-08-24,29515
2017-08-25,29515
2017-08-26,28939
2017-08-27,28939
2017-08-28,28939
2017-08-29,28939
2017-08-30,28939
2017-08-31,28939
2017-09-01,28939
2017-09-02,29351
2017-09-03,29351
2017-09-04,29351
2017-09-05,29351
2017-09-06,29351
2017-09-07,29351
2017-09-08,29351
2017-09-09,28783
2017-09-10,28783
2017-09-11,28783
2017-09-12,28783
2017-09-13,28783
2017-09-14,28783
2017-09-15,28783
2017-09-16,29159
2017-09-17,29159
2017-09-19,29159
2017-09-20,29159
2017-09-21,29159
2017-09-22,28724
2017-09-23,28724
2017-09-24,28724
2017-09-25,28724
2017-09-26,28724
2017-09-27,28724
2017-09-28,28724
2017-09-29,28724
2017-09-30,29188
2017-10-01,29188
2017-10-02,29188
2017-10-03,29188
2017-10-04,29188
2017-10-05,29188
2017-10-06,29188
2017-10-07,28584
2017-10-08,28584
2017-10-09,28584
2017-10-10,28584
2017-10-11,28584
2017-10-12,28584
2017-10-13,28584
2017-10-14,28650
2017-10-15,28650
2017-10-16,28650
2017-10-17,28650
2017-10-18,28650
2017-10-19,28650
2017-10-20,28650
2017-10-21,28650
2017-10-22,28978
2017-10-23,28978
2017-10-24,28978
2017-10-25,28978
2017-10-26,28978
2017-10-27,28978
2017-10-28,28978
2017-10-29,29046
2017-10-30,29046
2017-10-31,29046
2017-11-01,29046
2017-11-02,29046
2017-11-03,29046
2017-11-04,29093
2017-11-05,29093
2017-11-06,29093
2017-11-07,29093
2017-11-08,29093
2017-11-09,29093
2017-11-10,29093
2017-11-11,28395
2017-11-12,28395
2017-11-13,28395
2017-11-14,28395
2017-11-15,28395
2017-11-16,28395
2017-11-17,28395
2017-11-18,28657
2017-11-19,28657
2017-11-20,28657
2017-11-21,28657
2017-11-22,28657
2017-11-23,28657
2017-11-24,28657
2017-11-25,27874
2017-11-26,27874
2017-11-27,27874
2017-11-28,27874
2017-11-29,27874
2017-11-30,27874
2017-12-01,28039
2017-12-02,28039
2017-12-03,28039
2017-12-04,28039
2017-12-05,28039
2017-12-06,28039
2017-12-07,28589
2017-12-08,28589
2017-12-09,28589
2017-12-10,28589
2017-12-11,28589
2017-12-12,28589
2017-12-14,28506
2017-12-15,28506
2017-12-16,28506
2017-12-17,28506
2017-12-18,28506
2017-12-19,28308
2017-12-20,28308
2017-12-21,28308
2017-12-22,28308
2017-12-23,28308
2017-12-24,28308
2017-12-25,29126
2017-12-26,29126
2017-12-27,29126
2017-12-28,29126
2017-12-29,29126
2017-12-30,28576
2017-12-31,28576
2018-01-01,28576
2018-01-02,28576
2018-01-03,28576
2018-01-04,28576
2018-01-05,28671
2018-01-06,28671
2018-01-07,28671
2018-01-08,28671
2018-01-09,28671
2018-01-10,28714
2018-01-11,28714
2018-01-12,28714
2018-01-13,28714
2018-01-14,28714
2018-01-15,28824
2018-01-16,28824
2018-01-17,28824
2018-01-18,28824
2018-01-19,28824
2018-01-20,28846
2018-01-21,28846
2018-01-22,28846
2018-01-23,28846
2018-01-25,28892
2018-01-26,28892
2018-01-27,28892
2018-01-28,28811
2018-01-29,28811
2018-01-31,28748
2018-02-01,28748
2018-02-02,28748
2018-02-03,28748
2018-02-04,29114
2018-02-05,29114
2018-02-06,29114
2018-02-07,29054
2018-02-08,29054
2018-02-09,29054
2018-02-10,29054
2018-02-11,28685
2018-02-12,28685
2018-02-13,28685
2018-02-14,28685
2018-02-15,28529
2018-02-16,28529
2018-02-17,28529
2018-02-18,28529
2018-02-19,28719
2018-02-20,28719
2018-02-21,28719
2018-02-22,28719
2018-02-23,29227
2018-02-24,29227
2018-02-25,29227
2018-02-26,29227
2018-02-27,29151
2018-02-28,29151
2018-03-01,29151
2018-03-02,29151
2018-03-03,29059
2018-03-04,29059
2018-03-05,29059
2018-03-06,29059
2018-03-07,29091
2018-03-08,29091
2018-03-09,29091
2018-03-10,29091
2018-03-11,29221
2018-03-12,29221
2018-03-13,29221
2018-03-14,29221
2018-03-15,29551
2018-03-16,29551
2018-03-17,29551
2018-03-18,29551
2018-03-19,29525
2018-03-20,29525
2018-03-21,29525
2018-03-23,29342
2018-03-24,29342
2018-03-25,29342
2018-03-26,29342
2018-03-27,28928
2018-03-28,28928
2018-03-29,28928
2018-03-30,28928
2018-03-31,28474
2018-04-01,28474
2018-04-02,28474
2018-04-03,28474
2018-04-04,28302
2018-04-05,28302
2018-04-06,28302
2018-04-07,28302
2018-04-08,27699
2018-04-09,27699
2018-04-10,27699
2018-04-11,27699
2018-04-12,28776
2018-04-13,28776
2018-04-14,28776
2018-04-15,28776
2018-04-16,28685
2018-04-17,28685
2018-04-18,28685
2018-04-19,28685
2018-04-20,29038
2018-04-21,29038
2018-04-22,29038
2018-04-23,29038
2018-04-24,29038
2018-04-25,29038
2018-04-26,29038
2018-04-27,29038
2018-04-28,29038
2018-04-29,28803
2018-04-30,28803
2018-05-01,28803
2018-05-04,28741
2018-05-05,28741
2018-05-06,28741
2018-05-08,29216
2018-05-09,29216
2018-05-10,29216
2018-05-11,28979
2018-05-12,28979
2018-05-13,28979
2018-05-14,28979
2018-05-15,29055
2018-05-16,29055
2018-05-17,29055
2018-05-18,28793
2018-05-19,28793
2018-05-20,28793
2018-05-21,28847
2018-05-22,28847
2018-05-23,28847
2018-05-24,28847
2018-05-25,29064
2018-05-26,29064
2018-05-27,29064
2018-05-28,29289
2018-05-29,29289
2018-05-30,29289
2018-05-31,28949
2018-06-01,28949
2018-06-02,28949
2018-06-03,28166
2018-06-04,28166
2018-06-05,28166
2018-06-06,27256
2018-06-07,27256
2018-06-08,27256
2018-06-09,27256
2018-06-10,27756
2018-06-11,27756
2018-06-12,27756
2018-06-13,28670
2018-06-14,28670
2018-06-15,28670
2018-06-16,28670
2018-06-17,28450
2018-06-18,28450
2018-06-19,28450
2018-06-20,28450
2018-06-21,28691
2018-06-22,28691
2018-06-23,28691
2018-06-24,29228
2018-06-25,29228
2018-06-26,29228
2018-06-27,29228
2018-06-28,28850
2018-06-29,28850
2018-06-30,28850
2018-07-01,28475
2018-07-02,28475
2018-07-03,28475
2018-07-04,28475
2018-07-05,28458
2018-07-06,28458
2018-07-07,28458
2018-07-08,28508
2018-07-09,28508
2018-07-10,28508
2018-07-11,28613
2018-07-12,28613
2018-07-13,28613
2018-07-14,28599
2018-07-15,28599
2018-07-16,28599
2018-07-17,29560
2018-07-18,29560
2018-07-19,29560
2018-07-20,29123
2018-07-21,29123
2018-07-22,29123
2018-07-23,29067
2018-07-24,29067
2018-07-25,29067
2018-07-26,28937
2018-07-27,28937
2018-07-28,28937
2018-07-29,29027
2018-07-30,29027
2018-07-31,29027
2018-08-01,29252
2018-08-02,29252
2018-08-03,29252
2018-08-04,29127
2018-08-05,29127
2018-08-06,29127
2018-08-07,28925
2018-08-08,28925
2018-08-09,28925
2018-08-10,29067
2018-08-11,29067
2018-08-12,29067
2018-08-14,29131
2018-08-16,29102
2018-08-17,29102
2018-08-18,29102
2018-08-19,28798
2018-08-20,28798
2018-08-21,28798
2018-08-22,28221
2018-08-23,28221
2018-08-24,28221
2018-08-25,28924
2018-08-26,28924
2018-08-27,28924
2018-08-28,29265
2018-08-29,29265
2018-08-30,29265
2018-08-31,29265
2018-09-01,29010
2018-09-02,29010
2018-09-03,29010
2018-09-04,29036
2018-09-05,29036
2018-09-06,29036
2018-09-07,29036
2018-09-08,29080
2018-09-09,29080
2018-09-10,29080
2018-09-11,29080
2018-09-12,29580
2018-09-13,29580
2018-09-14,29580
2018-09-15,28906
2018-09-16,28906
2018-09-17,28906
2018-09-18,28819
2018-09-19,28819
2018-09-20,28819
2018-09-21,28819
2018-09-22,28983
2018-09-23,28983
2018-09-24,28983
2018-09-25,28983
2018-09-26,28749
2018-09-27,28749
2018-09-28,28749
2018-09-29,28749
2018-09-30,28226
2018-10-02,28226
2018-10-03,28821
2018-10-04,28821
2018-10-05,28821
2018-10-06,28117
2018-10-07,28117
2018-10-08,28117
2018-10-09,28113
2018-10-10,28113
2018-10-11,28113
2018-10-12,28193
2018-10-13,28193
2018-10-14,28193
2018-10-15,28731
2018-10-16,28731
2018-10-17,28731
2018-10-18,29128
2018-10-19,29128
2018-10-20,29128
2018-10-21,29128
2018-10-22,28617
2018-10-23,28617
2018-10-24,28617
2018-10-25,28721
2018-10-26,28721
2018-10-27,28721
2018-10-28,28049
2018-10-29,28049
2018-10-30,28049
2018-10-31,28461
2018-11-01,28461
2018-11-03,28612
2018-11-04,28612
2018-11-05,28612
2018-11-06,28340
2018-11-07,28340
2018-11-08,28340
2018-11-09,28233
2018-11-10,28233
2018-11-11,28233
2018-11-12,28817
2018-11-13,28817
2018-11-14,28817
2018-11-15,28826
2018-11-16,28826
2018-11-17,28963
2018-11-18,28963
2018-11-19,28963
2018-11-20,28884
2018-11-21,28884
2018-11-22,28884
2018-11-23,29303
2018-11-24,29303
2018-11-25,29482
2018-11-26,29482
2018-11-27,29482
2018-11-28,29717
2018-11-29,29717
2018-12-01,29166
2018-12-02,29166
2018-12-03,29166
2018-12-05,29113
2018-12-07,29652
2018-12-09,29237
2018-12-11,29097
2018-12-13,28921
2018-12-14,28921
2018-12-15,28921
2018-12-16,28753
2018-12-17,28753
2018-12-18,29050
2018-12-19,29050
2018-12-20,29300
2018-12-21,29300
2018-12-22,29790
2018-12-23,29790
2018-12-24,29615
2018-12-25,29615
2018-12-26,29615
2018-12-27,29181
2018-12-28,29181
2018-12-29,28592
2018-12-30,28592
2018-12-31,28009
2019-01-01,28009
2019-01-02,28125
2019-01-03,28125
2019-01-04,28360
2019-01-05,28360
2019-01-06,28480
2019-01-08,28480
2019-01-10,28543
2019-01-11,28163
2019-01-12,28163
2019-01-13,28206
2019-01-14,28206
2019-01-15,28251
2019-01-16,28251
2019-01-17,28529
2019-01-18,28529
2019-01-19,29036
2019-01-20,29036
2019-01-21,29036
2019-01-22,29437
2019-01-23,29437
2019-01-24,29437
2019-01-25,29168
2019-01-26,29168
2019-01-27,28902
2019-01-28,28902
2019-01-29,29676
2019-01-30,29676
2019-01-31,29676
2019-02-01,29117
2019-02-02,29117
2019-02-03,28756
2019-02-04,28756
2019-02-05,28891
2019-02-06,28891
2019-02-07,28727
2019-02-08,28727
2019-02-09,28727
2019-02-10,28720
2019-02-11,28720
2019-02-12,28720
2019-02-13,28375
2019-02-14,28375
2019-02-15,28375
2019-02-16,28932
2019-02-17,28932
2019-02-18,28932
2019-02-19,29314
2019-02-20,29314
2019-02-21,29446
2019-02-22,29446
2019-02-23,29446
2019-02-24,29665
2019-02-25,29665
2019-02-26,29665
2019-02-27,28803
2019-02-28,28803
2019-03-01,28803
2019-03-02,28861
2019-03-03,28861
2019-03-04,29097
2019-03-05,29097
2019-03-06,29327
2019-03-07,29327
2019-03-08,29327
2019-03-09,29241
2019-03-10,29241
2019-03-11,29220
2019-03-12,29220
2019-03-13,29220
2019-03-14,29185
2019-03-15,29185
2019-03-16,29185
2019-03-17,29248
2019-03-18,29248
2019-03-19,29248
2019-03-20,28999
2019-03-21,28999
2019-03-22,28999
2019-03-23,29105
2019-03-24,29105
2019-03-25,29105
2019-03-26,29430
2019-03-27,29430
2019-03-28,29430
2019-03-29,29464
2019-03-30,29464
2019-03-31,29464
2019-04-01,28758
2019-04-02,28758
2019-04-03,28758
2019-04-04,28532
2019-04-05,28532
2019-04-06,28532
2019-04-07,29022
2019-04-08,29022
2019-04-09,29022
2019-04-10,28710
2019-04-11,28710
2019-04-12,29093
2019-04-13,29093
2019-04-14,28798
2019-04-15,28798
2019-04-16,28798
2019-04-17,28839
2019-04-18,28839
2019-04-19,28839
2019-04-20,28876
2019-04-21,28876
2019-04-22,28876
2019-04-23,28830
2019-04-24,28830
2019-04-25,28732
2019-04-26,28732
2019-04-27,28999
2019-04-28,28999
2019-04-29,28999
2019-04-30,29415
2019-05-01,29415
2019-05-02,29415
2019-05-03,29460
2019-05-04,29460
2019-05-05,29238
2019-05-06,29238
2019-05-07,29238
2019-05-08,28628
2019-05-09,28628
2019-05-10,28628
2019-05-11,28206
2019-05-12,28206
2019-05-13,28511
2019-05-14,28511
2019-05-15,28511
2019-05-16,28910
2019-05-17,28910
2019-05-18,28969
2019-05-19,28969
2019-05-20,29049
2019-05-21,29049
2019-05-22,29049
2019-05-23,29415
2019-05-24,29415
2019-05-25,29415
2019-05-26,29312
2019-05-27,29312
2019-05-28,29054
2019-05-29,29054
2019-05-30,28818
2019-05-31,28818
2019-06-01,28818
2019-06-02,29087
2019-06-03,29087
2019-06-04,29377
2019-06-05,29377
2019-06-06,29377
2019-06-07,28406
2019-06-08,28406
2019-06-09,29358
2019-06-10,29358
2019-06-11,29358
2019-06-12,29434
2019-06-13,29434
2019-06-14,29434
2019-06-15,29381
2019-06-16,29381
2019-06-17,29485
2019-06-18,29485
2019-06-19,29485
2019-06-20,29808
2019-06-21,29808
2019-06-22,29808
2019-06-23,29763
2019-06-24,29763
2019-06-25,29763
2019-06-26,29330
2019-06-27,29330
2019-06-28,29330
2019-06-29,29287
2019-06-30,29287
2019-07-01,29287
2019-07-02,29600
2019-07-03,29600
2019-07-04,29600
2019-07-05,29261
2019-07-06,29261
2019-07-07,29261
2019-07-08,29163
2019-07-09,29163
2019-07-10,29163
2019-07-11,29153
2019-07-12,29153
2019-07-13,29316
2019-07-14,29316
2019-07-15,29516
2019-07-16,29516
2019-07-17,29516
2019-07-18,29201
2019-07-19,29201
2019-07-20,29201
2019-07-21,29253
2019-07-22,29253
2019-07-23,29253
2019-07-24,29192
2019-07-25,29192
2019-07-26,29192
2019-07-27,29508
2019-07-28,29508
2019-07-29,29508
2019-07-30,29903
2019-07-31,29903
2019-08-01,29903
2019-08-02,29932
2019-08-03,29932
2019-08-04,29932
2019-08-05,29414
2019-08-06,29414
2019-08-07,29414
2019-08-08,29263
2019-08-09,29263
2019-08-10,29263
2019-08-11,29488
2019-08-12,29488
2019-08-13,29488
2019-08-14,29567
2019-08-15,29567
2019-08-16,29431
2019-08-17,29431
2019-08-18,29431
2019-08-19,29375
2019-08-20,29375
2019-08-21,29375
2019-08-22,29303
2019-08-23,29303
2019-08-24,29303
2019-08-24,29303
2019-08-25,29336
2019-08-25,29336
2019-08-26,29336
2019-08-26,29336
2019-08-27,29336
2019-08-27,29336
2019-08-28,29373
2019-08-29,29373
2019-08-30,29373
2019-08-31,29299
2019-09-01,29299
2019-09-02,29299
2019-09-03,28957
2019-09-04,28957
2019-09-05,28957
2019-09-06,29121
2019-09-07,29121
2019-09-08,29121
2019-09-09,29350
2019-09-10,29350
2019-09-11,29350
2019-09-12,29552
2019-09-13,29552
2019-09-14,29552
2019-09-15,29302
2019-09-16,29302
2019-09-17,29302
2019-09-18,29373
2019-09-19,29373
2019-09-20,29373
2019-09-21,29373
2019-09-22,29252
2019-09-23,29252
2019-09-24,29252
2019-09-25,29381
2019-09-26,29381
2019-09-27,29381
2019-09-28,29480
2019-09-29,29480
2019-09-30,29480
2019-10-01,29307
2019-10-02,29307
2019-10-03,29307
2019-10-04,29307
2019-10-05,29425
2019-10-06,29425
2019-10-07,29425
2019-10-08,29111
2019-10-09,29111
2019-10-10,29111
2019-10-11,29111
2019-10-12,29404
2019-10-13,29404
2019-10-14,29404
2019-10-15,29404
2019-10-16,28506
2019-10-17,28506
2019-10-18,28506
2019-10-19,28506
2019-10-20,28999
2019-10-21,28999
2019-10-22,28999
2019-10-23,28999
2019-10-24,29276
2019-10-25,29276
2019-10-26,29276
2019-10-27,29276
2019-10-28,28911
2019-10-29,28911
2019-10-30,28911
2019-10-31,28911
2019-11-01,28674
2019-11-02,28674
2019-11-03,28674
2019-11-04,28883
2019-11-05,28883
2019-11-06,28883
2019-11-07,28883
2019-11-08,29003
2019-11-09,29003
2019-11-10,28835
2019-11-11,28835
2019-11-12,28835
2019-11-13,29034
2019-11-14,29034
2019-11-15,29034
2019-11-16,29481
2019-11-17,29481
2019-11-18,29481
2019-11-19,29481
2019-11-20,29724
2019-11-21,29724
2019-11-22,29724
2019-11-23,29724
2019-11-24,29496
2019-11-25,29496
2019-11-26,29496
2019-11-27,29496
2019-11-28,29558
2019-11-29,29558
2019-11-30,29558
2019-12-01,29558
2019-12-02,29454
2019-12-03,29454
2019-12-04,29454
2019-12-05,28872
2019-12-06,28872
2019-12-07,28872
2019-12-08,28960
2019-12-09,28960
2019-12-10,28960
2019-12-11,28935
2019-12-12,28935
2019-12-13,28935
2019-12-14,28939
2019-12-15,28939
2019-12-16,28939
2019-12-17,29071
2019-12-18,29071
2019-12-19,29071
2019-12-20,29071
2019-12-21,29221
2019-12-22,29221
2019-12-23,29221
2019-12-24,29311
2019-12-25,29311
2019-12-26,29311
2019-12-27,29261
2019-12-28,29261
2019-12-29,29261
2019-12-30,29475
2019-12-31,29475
2020-01-01,29475
2020-01-02,29439
2020-01-03,29439
2020-01-04,29439
2020-01-05,29299
2020-01-06,29299
2020-01-07,29299
2020-01-08,29448
2020-01-09,29448
2020-01-10,29448
2020-01-11,29078
2020-01-12,29078
2020-01-13,29078
2020-01-14,28736
2020-01-15,28736
2020-01-16,28930
2020-01-17,28930
2020-01-18,28930
2020-01-19,28998
2020-01-20,28998
2020-01-21,28998
2020-01-22,29047
2020-01-23,29047
2020-01-24,29245
2020-01-25,29245
2020-01-26,29245
2020-01-27,28984
2020-01-28,28984
2020-01-29,28984
2020-01-30,28994
2020-01-31,28994
2020-02-01,28931
2020-02-02,28931
2020-02-03,29058
2020-02-04,29058
2020-02-05,29058
2020-02-06,29012
2020-02-07,29012
2020-02-08,29012
2020-02-09,29053
2020-02-10,29053
2020-02-11,29067
2020-02-12,29067
2020-02-13,29067
2020-02-14,28806
2020-02-15,28806
2020-02-16,28806
2020-02-17,28972
2020-02-18,28972
2020-02-19,29084
2020-02-20,29084
2020-02-21,29084
2020-02-22,29346
2020-02-23,29346
2020-02-24,29197
2020-02-25,29197
2020-02-26,29197
2020-02-27,29180
2020-02-28,29180
2020-02-29,29299
2020-03-01,29299
2020-03-02,29417
2020-03-03,29417
2020-03-04,29417
2020-03-05,29329
2020-03-06,29329
2020-03-07,28964
2020-03-08,28964
2020-03-09,29216
2020-03-10,29216
2020-03-11,29453
2020-03-12,29453
2020-03-13,29249
2020-03-14,29249
2020-03-15,29132
2020-03-16,29132
2020-03-17,29180
2020-03-18,29180
2020-03-19,29247
2020-03-20,29247
2020-03-21,29384
2020-03-22,29384
2020-03-23,29517
2020-03-24,29517
2020-03-25,29323
2020-03-26,29323
2020-03-27,29197
2020-03-28,29197
2020-03-29,28921
2020-03-30,28921
2020-03-31,29045
2020-04-01,29045
2020-04-02,29179
2020-04-03,29179
2020-04-04,29161
2020-04-05,29161
2020-04-06,29373
2020-04-07,29373
2020-04-08,29323
2020-04-09,29323
2020-04-10,29266
2020-04-11,29231
2020-04-12,29231
2020-04-13,29218
2020-04-14,29019
2020-04-15,29218
2020-04-16,29218
2020-04-17,29211
2020-04-18,29165
2020-04-19,29258
2020-04-20,29258
2020-04-21,28908
2020-04-22,29131
2020-04-23,29131
2020-04-24,29453
2020-04-25,29453
2020-04-26,29365
2020-04-27,29150
2020-04-28,29114
2020-04-29,29114
2020-04-30,28969
2020-05-01,28969
2020-05-02,29178
2020-05-03,29086
2020-05-04,29086
2020-05-05,29297
2020-05-06,29410
2020-05-07,29410
