date_obj,Dragon%20necklace price
2015-09-25,20898
2015-09-27,20898
2015-09-28,20898
2015-09-29,20898
2015-09-30,20898
2015-10-05,20898
2015-10-06,20898
2015-10-07,20898
2015-10-08,20898
2015-10-09,21542
2015-10-10,21542
2015-10-11,21542
2015-10-12,21542
2015-10-13,21542
2015-10-14,21542
2015-10-15,21542
2015-10-16,21542
2015-10-17,21542
2015-10-18,21542
2015-10-19,21542
2015-10-20,21542
2015-10-22,21542
2015-10-23,21542
2015-10-24,21542
2015-10-25,22070
2015-10-26,22070
2015-10-27,22070
2015-10-29,22070
2015-10-30,22070
2015-10-31,22070
2015-11-01,22070
2015-11-02,22070
2015-11-03,22070
2015-11-04,22070
2015-11-05,22070
2015-11-06,22070
2015-11-07,22070
2015-11-08,22070
2015-11-09,22070
2015-11-10,22070
2015-11-11,22070
2015-11-12,22070
2015-11-13,22070
2015-11-14,22734
2015-11-15,22734
2015-11-16,22734
2015-11-17,22734
2015-11-18,22734
2015-11-19,22734
2015-11-20,22734
2015-11-21,22734
2015-11-22,22734
2015-11-23,22734
2015-11-24,22734
2015-11-25,22734
2015-11-26,22734
2015-11-27,22734
2015-11-28,22734
2015-11-29,22734
2015-11-30,22734
2015-12-01,22734
2015-12-02,22224
2015-12-03,22224
2015-12-04,22224
2015-12-05,22224
2015-12-06,22224
2015-12-07,22224
2015-12-08,22224
2015-12-09,22224
2015-12-10,22224
2015-12-11,22224
2015-12-12,22224
2015-12-13,22224
2015-12-14,22224
2015-12-15,22224
2015-12-16,22224
2015-12-17,23259
2015-12-18,23259
2015-12-19,23259
2015-12-20,23259
2015-12-21,23259
2015-12-22,23259
2015-12-23,23259
2015-12-24,23259
2015-12-25,23259
2015-12-26,23259
2015-12-27,23259
2015-12-28,23259
2015-12-29,23259
2015-12-30,23259
2015-12-31,23669
2016-01-01,23669
2016-01-02,23669
2016-01-03,23669
2016-01-04,23669
2016-01-05,23669
2016-01-06,23669
2016-01-07,23669
2016-01-08,23669
2016-01-09,23669
2016-01-10,23669
2016-01-11,23669
2016-01-12,24345
2016-01-13,24345
2016-01-14,24345
2016-01-15,24345
2016-01-16,24345
2016-01-17,24345
2016-01-18,24345
2016-01-19,24345
2016-01-20,24345
2016-01-21,24345
2016-01-22,24345
2016-01-23,24345
2016-01-24,25374
2016-01-25,25374
2016-01-26,25374
2016-01-27,25374
2016-01-28,25374
2016-01-29,25374
2016-01-30,25374
2016-01-31,25374
2016-02-01,25374
2016-02-02,25374
2016-02-03,26453
2016-02-04,26453
2016-02-05,26453
2016-02-06,26453
2016-02-07,26453
2016-02-08,26453
2016-02-09,26453
2016-02-10,26453
2016-02-11,26453
2016-02-12,26453
2016-02-13,26453
2016-02-14,26453
2016-02-15,25841
2016-02-16,25841
2016-02-17,25841
2016-02-18,25841
2016-02-19,25841
2016-02-20,25841
2016-02-21,25841
2016-02-22,25841
2016-02-23,25841
2016-02-24,25841
2016-02-25,26173
2016-02-26,26173
2016-02-27,26173
2016-02-28,26173
2016-02-29,26173
2016-03-01,26173
2016-03-02,26173
2016-03-03,26173
2016-03-04,26173
2016-03-05,26173
2016-03-06,26921
2016-03-07,26921
2016-03-08,26921
2016-03-09,26921
2016-03-10,26921
2016-03-11,26921
2016-03-12,26921
2016-03-13,26921
2016-03-14,26921
2016-03-15,26921
2016-03-16,26921
2016-03-17,27486
2016-03-18,27486
2016-03-19,27486
2016-03-20,27486
2016-03-21,27486
2016-03-22,27486
2016-03-23,27486
2016-03-24,27486
2016-03-25,27486
2016-03-26,27486
2016-03-27,27424
2016-03-28,27424
2016-03-29,27424
2016-03-30,27424
2016-03-31,27424
2016-04-01,27424
2016-04-02,27424
2016-04-03,27424
2016-04-04,27424
2016-04-05,27424
2016-04-06,27424
2016-04-07,27194
2016-04-08,27194
2016-04-09,27194
2016-04-10,27194
2016-04-11,27194
2016-04-12,27194
2016-04-13,27194
2016-04-14,27194
2016-04-15,27194
2016-04-16,27194
2016-04-17,27910
2016-04-18,27910
2016-04-19,27910
2016-04-20,27910
2016-04-21,27910
2016-04-22,27910
2016-04-23,27910
2016-04-24,27910
2016-04-25,27910
2016-04-26,27910
2016-04-27,29262
2016-04-28,29262
2016-04-29,29262
2016-04-30,29262
2016-05-01,29262
2016-05-02,29262
2016-05-03,29262
2016-05-04,29262
2016-05-05,29262
2016-05-06,29838
2016-05-07,29838
2016-05-08,29838
2016-05-09,29838
2016-05-10,29838
2016-05-11,29838
2016-05-12,29838
2016-05-13,29838
2016-05-14,29059
2016-05-15,29059
2016-05-16,29059
2016-05-17,29059
2016-05-18,29059
2016-05-19,29059
2016-05-22,29059
2016-05-23,28102
2016-05-24,28102
2016-05-25,28102
2016-05-26,28102
2016-05-27,28102
2016-05-28,28102
2016-05-29,28102
2016-05-30,28102
2016-05-31,28102
2016-06-01,27593
2016-06-02,27593
2016-06-03,27593
2016-06-04,27593
2016-06-05,27593
2016-06-06,27593
2016-06-07,27593
2016-06-08,27593
2016-06-09,27593
2016-06-10,26903
2016-06-11,26903
2016-06-12,26903
2016-06-13,26903
2016-06-14,26903
2016-06-15,26903
2016-06-16,26903
2016-06-17,26903
2016-06-18,26512
2016-06-19,26512
2016-06-20,26512
2016-06-21,26512
2016-06-22,26512
2016-06-23,26512
2016-06-24,26512
2016-06-25,26512
2016-06-26,27157
2016-06-27,27157
2016-06-28,27157
2016-06-29,27157
2016-06-30,27157
2016-07-01,27157
2016-07-02,27157
2016-07-03,27157
2016-07-04,27157
2016-07-05,28198
2016-07-06,28198
2016-07-07,28198
2016-07-08,28198
2016-07-09,28198
2016-07-10,28198
2016-07-11,28198
2016-07-12,28198
2016-07-13,28514
2016-07-14,28514
2016-07-15,28514
2016-07-16,28514
2016-07-17,28514
2016-07-18,28514
2016-07-23,28030
2016-07-24,28030
2016-07-25,28030
2016-07-26,28030
2016-07-27,28030
2016-07-28,28030
2016-07-29,28030
2016-07-30,28030
2016-07-31,28030
2016-08-01,28030
2016-08-02,28106
2016-08-03,28106
2016-08-04,28106
2016-08-05,28106
2016-08-06,28106
2016-08-07,28106
2016-08-08,28106
2016-08-09,28106
2016-08-10,28106
2016-08-11,28106
2016-08-12,27902
2016-08-13,27902
2016-08-14,27902
2016-08-15,27902
2016-08-16,27902
2016-08-17,27902
2016-08-18,27902
2016-08-19,27902
2016-08-20,27902
2016-08-21,27902
2016-08-22,26983
2016-08-23,26983
2016-08-24,26983
2016-08-25,26983
2016-08-26,26983
2016-08-28,26983
2016-08-31,26983
2016-09-01,26059
2016-09-02,26059
2016-09-03,26059
2016-09-04,26059
2016-09-05,26059
2016-09-06,26059
2016-09-07,26059
2016-09-08,26059
2016-09-09,26059
2016-09-10,26059
2016-09-11,26059
2016-09-12,26059
2016-09-13,25635
2016-09-14,25635
2016-09-15,25635
2016-09-16,25635
2016-09-17,25635
2016-09-18,25635
2016-09-19,25635
2016-09-20,25635
2016-09-21,25635
2016-09-22,25635
2016-09-23,25635
2016-09-24,25635
2016-09-25,25635
2016-09-26,24984
2016-09-27,24984
2016-09-28,24984
2016-09-29,24984
2016-09-30,24984
2016-10-01,24984
2016-10-02,24984
2016-10-03,24984
2016-10-04,24984
2016-10-05,24984
2016-10-06,24984
2016-10-07,24984
2016-10-08,24984
2016-10-09,24002
2016-10-10,24002
2016-10-11,24002
2016-10-12,24002
2016-10-13,24002
2016-10-14,24002
2016-10-15,24002
2016-10-16,24002
2016-10-17,24002
2016-10-18,24002
2016-10-19,24002
2016-10-20,24002
2016-10-21,22854
2016-10-22,22854
2016-10-23,22854
2016-10-24,22854
2016-10-25,22854
2016-10-26,22854
2016-10-27,22854
2016-10-28,22854
2016-10-29,22854
2016-10-30,22854
2016-10-31,22854
2016-11-01,21733
2016-11-02,21733
2016-11-03,21733
2016-11-04,21733
2016-11-05,21733
2016-11-06,21733
2016-11-07,20879
2016-11-08,20879
2016-11-09,20879
2016-11-10,20879
2016-11-11,20879
2016-11-12,20879
2016-11-13,20434
2016-11-14,20434
2016-11-15,20434
2016-12-07,19748
2016-12-08,19748
2016-12-09,19748
2016-12-10,19748
2016-12-11,19748
2016-12-12,19715
2016-12-13,19715
2016-12-14,19715
2016-12-15,19715
2016-12-16,19715
2016-12-17,20085
2016-12-18,20085
2016-12-19,20085
2016-12-20,20085
2016-12-21,20085
2016-12-22,20085
2016-12-23,20066
2016-12-24,20066
2016-12-25,20066
2016-12-26,20066
2016-12-27,20066
2016-12-28,20066
2016-12-29,19815
2016-12-30,19815
2016-12-31,19815
2017-01-01,19815
2017-01-02,19815
2017-01-03,19280
2017-01-04,19280
2017-01-05,19280
2017-01-06,19280
2017-01-07,19280
2017-01-08,18680
2017-01-09,18680
2017-01-10,18680
2017-01-11,18680
2017-01-12,18251
2017-01-13,18251
2017-01-14,18251
2017-01-15,18251
2017-01-16,18251
2017-01-17,17799
2017-01-18,17799
2017-01-19,17799
2017-01-20,17799
2017-01-21,17799
2017-01-22,17633
2017-01-23,17633
2017-01-27,17302
2017-01-28,17302
2017-01-29,17302
2017-01-30,17302
2017-01-31,17302
2017-02-01,17311
2017-02-02,17311
2017-02-03,17311
2017-02-04,17311
2017-02-05,17311
2017-02-06,17569
2017-02-07,17569
2017-02-08,17569
2017-02-09,17569
2017-02-10,17569
2017-02-11,16951
2017-02-12,16951
2017-02-13,16951
2017-02-14,16951
2017-02-15,16951
2017-02-16,17120
2017-02-18,17120
2017-02-19,17120
2017-02-20,17120
2017-02-21,16994
2017-02-22,16994
2017-02-23,16994
2017-02-24,16994
2017-02-25,16994
2017-02-26,16994
2017-02-27,17137
2017-02-28,17137
2017-03-01,17137
2017-03-02,17137
2017-03-03,17137
2017-03-04,16526
2017-03-05,16526
2017-03-06,16526
2017-03-07,16526
2017-03-08,16526
2017-03-09,16526
2017-03-10,15753
2017-03-11,15753
2017-03-12,15753
2017-03-13,15753
2017-03-14,15753
2017-03-15,15434
2017-03-16,15434
2017-03-17,15434
2017-03-18,15434
2017-03-19,15434
2017-03-20,15727
2017-03-21,15727
2017-03-22,15727
2017-03-23,15727
2017-03-24,15727
2017-03-25,15727
2017-03-26,16187
2017-03-27,16187
2017-03-28,16187
2017-03-29,16187
2017-03-30,16187
2017-03-31,16032
2017-04-01,16032
2017-04-02,16032
2017-04-03,16032
2017-04-04,16032
2017-04-12,16394
2017-04-13,16394
2017-04-14,16394
2017-04-15,16394
2017-04-16,16394
2017-04-17,16558
2017-04-18,16558
2017-04-19,16558
2017-04-20,16558
2017-04-21,16558
2017-04-22,16558
2017-04-23,16765
2017-04-24,16765
2017-04-25,16765
2017-04-26,16765
2017-04-27,16765
2017-04-28,16949
2017-04-29,16949
2017-04-30,16949
2017-05-01,16949
2017-05-02,16949
2017-05-03,16838
2017-05-04,16838
2017-05-05,16838
2017-05-06,16838
2017-05-07,16736
2017-05-08,16736
2017-05-09,16736
2017-05-10,16736
2017-05-11,16736
2017-05-12,17085
2017-05-13,17085
2017-05-14,17085
2017-05-15,17085
2017-05-16,17085
2017-05-17,17220
2017-05-18,17220
2017-05-19,17220
2017-05-20,17220
2017-05-21,17220
2017-05-22,16708
2017-05-23,16708
2017-05-24,16708
2017-05-25,16708
2017-05-26,16708
2017-05-27,16378
2017-05-28,16378
2017-05-29,16378
2017-05-30,16378
2017-05-31,16378
2017-06-01,16378
2017-06-02,16141
2017-06-03,16141
2017-06-04,16141
2017-06-05,16141
2017-06-06,16141
2017-06-07,15667
2017-06-08,15667
2017-06-09,15667
2017-06-10,15667
2017-06-11,15667
2017-06-12,15667
2017-06-13,15040
2017-06-14,15040
2017-06-15,15040
2017-06-16,15040
2017-06-17,15040
2017-06-18,15040
2017-06-19,14939
2017-06-20,14939
2017-06-21,14939
2017-06-22,14939
2017-06-23,14939
2017-06-24,14939
2017-06-25,15390
2017-06-26,15390
2017-06-27,15390
2017-06-28,15390
2017-06-29,15390
2017-06-30,15909
2017-07-01,15909
2017-07-02,15909
2017-07-03,15909
2017-07-04,15909
2017-07-05,15909
2017-07-06,16150
2017-07-07,16150
2017-07-08,16150
2017-07-13,16743
2017-07-14,16743
2017-07-15,16743
2017-07-16,16743
2017-07-17,17488
2017-07-18,17488
2017-07-19,17488
2017-07-20,17488
2017-07-21,17488
2017-07-22,17777
2017-07-23,17777
2017-07-24,17777
2017-07-25,17777
2017-07-26,17777
2017-07-27,17447
2017-07-28,17447
2017-07-29,17447
2017-07-30,17447
2017-07-31,17447
2017-08-01,17447
2017-08-02,17135
2017-08-03,17135
2017-08-04,17135
2017-08-05,17135
2017-08-06,17135
2017-08-09,17751
2017-08-10,17751
2017-08-11,17751
2017-08-12,17625
2017-08-13,17625
2017-08-14,17625
2017-08-15,17625
2017-08-16,17625
2017-08-17,17664
2017-08-18,17664
2017-08-19,17664
2017-08-20,17664
2017-08-21,17664
2017-08-22,17647
2017-08-23,17647
2017-08-24,17647
2017-08-25,17647
2017-08-26,17647
2017-08-27,17300
2017-08-28,17300
2017-08-29,17300
2017-08-30,17300
2017-08-31,17300
2017-09-01,17300
2017-09-03,17514
2017-09-04,17514
2017-09-05,17514
2017-09-06,17514
2017-09-07,18073
2017-09-08,18073
2017-09-09,18073
2017-09-10,18073
2017-09-11,18073
2017-09-12,18668
2017-09-13,18668
2017-09-14,18668
2017-09-15,18668
2017-09-16,18668
2017-09-17,18881
2017-09-18,18881
2017-09-19,18881
2017-09-20,18881
2017-09-21,18881
2017-09-22,18108
2017-09-23,18108
2017-09-24,18108
2017-09-25,18108
2017-09-26,18108
2017-09-27,18108
2017-09-28,18550
2017-09-29,18550
2017-09-30,18550
2017-10-01,18550
2017-10-02,18550
2017-10-03,18786
2017-10-04,18786
2017-10-05,18786
2017-10-06,18786
2017-10-07,18786
2017-10-08,19133
2017-10-09,19133
2017-10-10,19133
2017-10-11,19133
2017-10-12,19133
2017-10-13,19886
2017-10-14,19886
2017-10-15,19886
2017-10-16,19886
2017-10-17,19886
2017-10-18,20491
2017-10-19,20491
2017-10-20,20491
2017-10-21,20491
2017-10-22,20491
2017-10-23,20242
2017-10-24,20242
2017-10-25,20242
2017-10-26,20242
2017-10-27,20242
2017-10-28,20242
2017-10-29,19745
2017-10-30,19745
2017-10-31,19745
2017-11-01,19745
2017-11-02,19745
2017-11-03,19323
2017-11-04,19323
2017-11-05,19323
2017-11-06,19323
2017-11-07,19323
2017-11-08,19829
2017-11-09,19829
2017-11-10,19829
2017-11-11,19829
2017-11-12,19829
2017-11-13,19817
2017-11-14,19817
2017-11-15,19817
2017-11-16,19817
2017-11-17,19817
2017-11-18,19817
2017-11-19,19678
2017-11-20,19678
2017-11-21,19678
2017-11-22,19678
2017-11-23,19678
2017-11-24,18886
2017-11-25,18886
2017-11-26,18886
2017-11-27,18886
2017-11-28,18886
2017-11-29,18746
2017-11-30,18746
2017-12-01,18746
2017-12-02,18746
2017-12-03,18746
2017-12-04,18562
2017-12-05,18562
2017-12-06,18562
2017-12-07,18562
2017-12-08,18562
2017-12-09,19073
2017-12-10,19073
2017-12-11,19073
2017-12-12,19073
2017-12-13,19073
2017-12-14,19443
2017-12-15,19443
2017-12-16,19443
2017-12-17,19443
2017-12-18,18628
2017-12-19,18628
2017-12-20,18628
2017-12-21,18628
2017-12-22,18628
2017-12-23,18213
2017-12-24,18213
2017-12-25,18213
2017-12-26,18213
2017-12-27,18213
2017-12-28,18213
2017-12-29,18208
2017-12-30,18208
2017-12-31,18208
2018-01-01,18208
2018-01-02,18649
2018-01-03,18649
2018-01-04,18649
2018-01-05,18649
2018-01-06,18785
2018-01-07,18785
2018-01-08,18785
2018-01-09,18785
2018-01-10,18092
2018-01-11,18092
2018-01-12,18092
2018-01-13,18092
2018-01-14,17242
2018-01-15,17242
2018-01-16,17242
2018-01-17,16643
2018-01-18,16643
2018-01-19,16643
2018-01-20,16643
2018-01-21,16128
2018-01-22,16128
2018-01-23,16128
2018-01-25,15830
2018-01-26,15830
2018-01-27,15830
2018-01-28,15548
2018-01-29,15548
2018-01-30,15548
2018-01-31,15548
2018-02-01,15028
2018-02-02,15028
2018-02-03,15028
2018-02-04,15128
2018-02-05,15128
2018-02-06,15128
2018-02-07,14998
2018-02-08,14998
2018-02-09,14998
2018-02-10,14998
2018-02-11,15286
2018-02-12,15286
2018-02-13,15286
2018-02-14,15286
2018-02-15,14807
2018-02-16,14807
2018-02-17,14807
2018-02-18,14807
2018-02-19,14442
2018-02-20,14442
2018-02-21,14442
2018-02-22,14442
2018-02-23,14288
2018-02-24,14288
2018-02-25,14288
2018-02-26,14288
2018-02-27,13874
2018-02-28,13874
2018-03-01,13874
2018-03-02,13230
2018-03-03,13230
2018-03-04,13230
2018-03-05,13004
2018-03-06,13004
2018-03-07,13004
2018-03-08,13422
2018-03-09,13422
2018-03-10,13422
2018-03-11,13320
2018-03-12,13320
2018-03-13,13320
2018-03-14,13353
2018-03-15,13353
2018-03-16,13353
2018-03-17,13353
2018-03-18,13104
2018-03-20,13104
2018-03-21,13104
2018-03-23,12464
2018-03-24,12464
2018-03-25,11946
2018-03-26,11946
2018-03-27,11946
2018-03-28,11946
2018-03-29,11925
2018-03-30,11925
2018-03-31,11925
2018-04-01,11925
2018-04-02,11670
2018-04-03,11670
2018-04-04,11670
2018-04-05,11670
2018-04-06,11754
2018-04-07,11754
2018-04-08,11754
2018-04-09,11754
2018-04-10,11576
2018-04-11,11576
2018-04-12,11576
2018-04-13,11576
2018-04-14,11798
2018-04-15,11798
2018-04-16,11798
2018-04-17,11564
2018-04-18,11564
2018-04-19,11564
2018-04-20,11564
2018-04-21,11595
2018-04-22,11595
2018-04-23,11595
2018-04-24,11595
2018-04-25,11589
2018-04-26,11589
2018-04-27,11589
2018-04-28,11589
2018-04-29,11646
2018-04-30,11646
2018-05-01,11646
2018-05-03,11578
2018-05-04,11578
2018-05-05,11578
2018-05-07,11706
2018-05-08,11706
2018-05-09,11706
2018-05-10,11979
2018-05-11,11979
2018-05-12,11979
2018-05-13,11979
2018-05-14,11878
2018-05-15,11878
2018-05-16,11878
2018-05-17,11878
2018-05-18,11874
2018-05-19,11874
2018-05-20,11874
2018-05-21,12213
2018-05-22,12213
2018-05-23,12213
2018-05-24,12213
2018-05-25,12129
2018-05-26,12129
2018-05-27,12129
2018-05-28,12263
2018-05-29,12263
2018-05-30,12263
2018-05-31,12263
2018-06-01,12203
2018-06-02,12203
2018-06-03,12203
2018-06-04,12100
2018-06-05,12100
2018-06-06,11874
2018-06-07,11874
2018-06-08,11874
2018-06-09,11874
2018-06-10,11353
2018-06-11,11353
2018-06-12,11353
2018-06-13,11275
2018-06-14,11275
2018-06-15,11275
2018-06-16,11275
2018-06-17,11594
2018-06-18,11594
2018-06-19,11594
2018-06-20,11594
2018-06-21,11324
2018-06-22,11324
2018-06-23,11324
2018-06-24,11489
2018-06-25,11489
2018-06-26,11489
2018-06-27,11489
2018-06-28,11610
2018-06-29,11610
2018-06-30,11610
2018-07-01,11640
2018-07-02,11640
2018-07-03,11640
2018-07-04,11640
2018-07-05,11569
2018-07-06,11569
2018-07-07,11569
2018-07-08,11809
2018-07-09,11809
2018-07-10,11809
2018-07-11,11965
2018-07-12,11965
2018-07-13,11965
2018-07-14,11870
2018-07-15,11870
2018-07-16,11870
2018-07-17,11705
2018-07-18,11705
2018-07-19,11705
2018-07-20,11705
2018-07-21,11990
2018-07-22,11990
2018-07-23,12299
2018-07-24,12299
2018-07-25,12299
2018-07-26,12146
2018-07-27,12146
2018-07-28,12146
2018-07-29,11653
2018-07-30,11653
2018-07-31,11653
2018-08-01,11570
2018-08-02,11570
2018-08-03,11570
2018-08-04,11572
2018-08-05,11572
2018-08-06,11572
2018-08-07,11751
2018-08-08,11751
2018-08-09,11751
2018-08-10,11902
2018-08-11,11902
2018-08-12,11902
2018-08-14,11594
2018-08-16,11594
2018-08-17,11543
2018-08-18,11543
2018-08-19,11543
2018-08-20,11822
2018-08-21,11822
2018-08-22,11822
2018-08-23,11822
2018-08-24,12049
2018-08-25,12049
2018-08-26,12049
2018-08-27,11801
2018-08-28,11801
2018-08-29,11801
2018-08-30,11641
2018-08-31,11641
2018-09-01,11657
2018-09-02,11657
2018-09-03,11657
2018-09-04,11800
2018-09-05,11800
2018-09-06,11800
2018-09-07,12121
2018-09-08,12121
2018-09-09,12121
2018-09-10,12269
2018-09-11,12269
2018-09-12,12269
2018-09-13,12269
2018-09-14,11852
2018-09-15,11852
2018-09-16,11852
2018-09-17,11792
2018-09-18,11792
2018-09-19,11792
2018-09-20,12124
2018-09-21,12124
2018-09-22,12124
2018-09-23,12050
2018-09-24,12050
2018-09-25,12050
2018-09-26,11890
2018-09-27,11890
2018-09-28,11890
2018-09-29,12240
2018-09-30,12240
2018-10-01,12240
2018-10-02,11979
2018-10-03,11979
2018-10-04,11979
2018-10-05,11851
2018-10-06,11851
2018-10-07,11851
2018-10-08,11715
2018-10-09,11715
2018-10-10,11715
2018-10-11,11987
2018-10-12,11987
2018-10-13,11987
2018-10-14,12314
2018-10-15,12314
2018-10-16,12314
2018-10-17,12229
2018-10-18,12229
2018-10-19,12229
2018-10-20,11842
2018-10-21,11842
2018-10-22,11842
2018-10-23,11760
2018-10-24,11760
2018-10-25,11760
2018-10-26,11996
2018-10-27,11996
2018-10-28,11602
2018-10-29,11602
2018-10-30,11602
2018-10-31,11722
2018-11-01,11722
2018-11-03,11612
2018-11-04,11612
2018-11-05,11764
2018-11-06,11764
2018-11-07,11764
2018-11-08,12231
2018-11-09,12231
2018-11-10,12140
2018-11-11,12140
2018-11-12,11717
2018-11-13,11717
2018-11-14,11717
2018-11-15,11671
2018-11-16,11671
2018-11-17,11671
2018-11-18,11912
2018-11-19,11912
2018-11-20,12143
2018-11-21,12143
2018-11-22,12143
2018-11-23,12594
2018-11-24,12594
2018-11-25,12327
2018-11-26,12327
2018-11-27,12327
2018-11-28,12108
2018-11-29,12108
2018-12-01,12097
2018-12-02,12097
2018-12-03,12097
2018-12-05,12160
2018-12-07,12375
2018-12-09,12454
2018-12-10,12465
2018-12-11,12465
2018-12-12,12465
2018-12-13,12032
2018-12-14,12032
2018-12-15,12032
2018-12-16,11985
2018-12-17,11985
2018-12-18,11918
2018-12-19,11918
2018-12-20,11918
2018-12-21,12082
2018-12-22,12082
2018-12-23,12137
2018-12-24,12137
2018-12-25,12137
2018-12-26,12098
2018-12-27,12098
2018-12-28,11965
2018-12-29,11965
2018-12-30,11650
2018-12-31,11650
2019-01-01,11568
2019-01-02,11568
2019-01-03,11860
2019-01-04,11860
2019-01-05,12316
2019-01-06,12410
2019-01-08,12161
2019-01-10,12353
2019-01-11,12353
2019-01-12,12216
2019-01-13,12216
2019-01-14,12239
2019-01-15,12239
2019-01-16,12159
2019-01-17,12159
2019-01-18,11873
2019-01-19,11873
2019-01-20,12140
2019-01-21,12140
2019-01-22,12127
2019-01-23,12127
2019-01-24,12204
2019-01-25,12204
2019-01-26,12275
2019-01-27,12275
2019-01-28,12168
2019-01-29,12168
2019-01-30,12007
2019-01-31,12007
2019-02-01,12006
2019-02-02,12006
2019-02-03,12111
2019-02-04,12111
2019-02-05,12469
2019-02-06,12469
2019-02-07,12329
2019-02-08,12329
2019-02-09,12059
2019-02-10,12059
2019-02-11,12030
2019-02-12,12030
2019-02-13,12069
2019-02-14,12069
2019-02-15,12169
2019-02-16,12169
2019-02-17,12147
2019-02-18,12147
2019-02-19,12238
2019-02-20,12238
2019-02-21,11975
2019-02-22,11975
2019-02-23,11944
2019-02-24,11944
2019-02-25,12011
2019-02-26,12011
2019-02-27,12011
2019-02-28,12011
2019-03-01,12411
2019-03-02,12411
2019-03-03,12487
2019-03-04,12487
2019-03-05,12421
2019-03-06,12421
2019-03-07,12097
2019-03-08,12097
2019-03-09,12097
2019-03-10,11975
2019-03-11,11975
2019-03-12,12218
2019-03-13,12218
2019-03-14,12244
2019-03-15,12244
2019-03-16,12244
2019-03-17,12325
2019-03-18,12325
2019-03-19,12325
2019-03-20,12444
2019-03-21,12444
2019-03-22,12444
2019-03-23,12217
2019-03-24,12217
2019-03-25,12217
2019-03-26,12353
2019-03-27,12353
2019-03-28,12353
2019-03-29,12425
