date_obj,Worm%20hole price
2016-08-28,618
2016-08-31,618
2016-09-01,618
2016-09-02,618
2016-09-03,618
2016-09-04,618
2016-09-05,618
2016-09-06,624
2016-09-07,624
2016-09-08,624
2016-09-09,624
2016-09-10,624
2016-09-11,624
2016-09-12,624
2016-09-13,624
2016-09-14,624
2016-09-15,624
2016-09-16,624
2016-09-17,624
2016-09-18,624
2016-09-19,624
2016-09-20,624
2016-09-21,624
2016-09-22,624
2016-09-23,624
2016-09-24,624
2016-09-25,624
2016-09-26,624
2016-09-27,624
2016-09-28,624
2016-09-29,624
2016-09-30,624
2016-10-01,624
2016-10-02,624
2016-10-03,624
2016-10-04,624
2016-10-05,624
2016-10-06,624
2016-10-07,624
2016-10-08,624
2016-10-09,624
2016-10-10,624
2016-10-11,624
2016-10-12,624
2016-10-13,624
2016-10-14,624
2016-10-15,624
2016-10-16,624
2016-10-17,624
2016-10-18,624
2016-10-19,624
2016-10-20,624
2016-10-21,624
2016-10-22,624
2016-10-23,624
2016-10-24,632
2016-10-25,632
2016-10-26,632
2016-10-27,632
2016-10-28,632
2016-10-29,632
2016-10-30,632
2016-10-31,632
2016-11-01,632
2016-11-02,632
2016-11-03,632
2016-11-04,632
2016-11-05,632
2016-11-06,632
2016-11-07,632
2016-11-08,632
2016-11-09,632
2016-11-10,632
2016-11-11,632
2016-11-12,632
2016-11-13,632
2016-11-14,632
2016-12-08,632
2016-12-09,632
2016-12-10,632
2016-12-11,632
2016-12-12,632
2016-12-13,657
2016-12-14,657
2016-12-15,657
2016-12-16,657
2016-12-17,657
2016-12-18,657
2016-12-19,657
2016-12-20,657
2016-12-21,657
2016-12-22,657
2016-12-23,657
2016-12-24,657
2016-12-25,657
2016-12-26,657
2016-12-27,657
2016-12-28,657
2016-12-29,657
2016-12-30,657
2016-12-31,657
2017-01-01,657
2017-01-02,657
2017-01-03,657
2017-01-04,657
2017-01-05,657
2017-01-06,657
2017-01-07,657
2017-01-08,657
2017-01-09,657
2017-01-10,657
2017-01-11,657
2017-01-12,657
2017-01-13,657
2017-01-14,657
2017-01-15,657
2017-01-16,657
2017-01-17,657
2017-01-18,657
2017-01-19,657
2017-01-20,657
2017-01-21,657
2017-01-22,657
2017-01-27,681
2017-01-28,681
2017-01-29,681
2017-01-30,681
2017-01-31,681
2017-02-01,681
2017-02-02,681
2017-02-03,681
2017-02-04,681
2017-02-05,681
2017-02-06,681
2017-02-07,681
2017-02-08,681
2017-02-09,681
2017-02-10,681
2017-02-11,681
2017-02-12,681
2017-02-13,681
2017-02-14,681
2017-02-15,681
2017-02-16,681
2017-02-18,681
2017-02-19,681
2017-02-20,681
2017-02-21,681
2017-02-22,681
2017-02-23,681
2017-02-24,681
2017-02-25,681
2017-02-26,681
2017-02-27,681
2017-02-28,706
2017-03-01,706
2017-03-02,706
2017-03-03,706
2017-03-04,706
2017-03-05,706
2017-03-06,706
2017-03-07,706
2017-03-08,706
2017-03-09,706
2017-03-10,706
2017-03-11,706
2017-03-12,706
2017-03-13,706
2017-03-14,706
2017-03-15,706
2017-03-16,706
2017-03-17,706
2017-03-18,706
2017-03-19,706
2017-03-20,706
2017-03-21,706
2017-03-22,706
2017-03-23,706
2017-03-24,706
2017-03-25,706
2017-03-26,706
2017-03-27,706
2017-03-28,706
2017-03-29,703
2017-03-30,703
2017-03-31,703
2017-04-01,703
2017-04-02,703
2017-04-03,703
2017-04-04,703
2017-04-12,703
2017-04-13,703
2017-04-14,703
2017-04-15,703
2017-04-16,703
2017-04-17,703
2017-04-18,703
2017-04-19,703
2017-04-20,703
2017-04-21,703
2017-04-22,703
2017-04-23,703
2017-04-24,703
2017-04-25,703
2017-04-26,703
2017-04-27,703
2017-04-28,703
2017-04-29,703
2017-04-30,720
2017-05-01,720
2017-05-02,720
2017-05-03,720
2017-05-04,720
2017-05-05,720
2017-05-06,720
2017-05-07,720
2017-05-08,720
2017-05-09,720
2017-05-10,720
2017-05-11,720
2017-05-12,720
2017-05-13,720
2017-05-14,720
2017-05-15,720
2017-05-16,720
2017-05-17,720
2017-05-18,720
2017-05-19,720
2017-05-20,720
2017-05-21,720
2017-05-22,720
2017-05-23,720
2017-05-24,720
2017-05-25,720
2017-05-26,720
2017-05-27,720
2017-05-28,720
2017-05-29,720
2017-05-30,720
2017-05-31,720
2017-06-01,720
2017-06-02,720
2017-06-03,748
2017-06-06,748
2017-06-07,748
2017-06-08,748
2017-06-09,748
2017-06-10,748
2017-06-11,748
2017-06-12,748
2017-06-13,748
2017-06-14,748
2017-06-15,748
2017-06-16,748
2017-06-17,748
2017-06-18,748
2017-06-19,748
2017-06-20,748
2017-06-21,748
2017-06-22,748
2017-06-23,748
2017-06-24,748
2017-06-25,748
2017-06-26,748
2017-06-27,748
2017-06-28,748
2017-06-29,748
2017-06-30,748
2017-07-01,748
2017-07-02,748
2017-07-03,773
2017-07-04,773
2017-07-05,773
2017-07-06,773
2017-07-07,773
2017-07-08,773
2017-07-13,773
2017-07-14,773
2017-07-15,773
2017-07-16,773
2017-07-17,773
2017-07-18,773
2017-07-19,773
2017-07-20,773
2017-07-21,773
2017-07-22,773
2017-07-23,773
2017-07-24,773
2017-07-25,773
2017-07-26,773
2017-07-27,773
2017-07-28,773
2017-07-29,773
2017-07-30,773
2017-07-31,773
2017-08-01,773
2017-08-02,773
2017-08-03,803
2017-08-04,803
2017-08-05,803
2017-08-06,803
2017-08-09,803
2017-08-10,803
2017-08-11,803
2017-08-12,803
2017-08-13,803
2017-08-14,803
2017-08-15,803
2017-08-16,803
2017-08-17,803
2017-08-18,803
2017-08-19,803
2017-08-20,803
2017-08-21,803
2017-08-22,803
2017-08-23,803
2017-08-24,803
2017-08-25,803
2017-08-26,803
2017-08-27,803
2017-08-28,812
2017-08-29,812
2017-08-30,812
2017-08-31,812
2017-09-01,812
2017-09-02,812
2017-09-03,812
2017-09-04,812
2017-09-05,812
2017-09-06,812
2017-09-07,812
2017-09-08,812
2017-09-09,812
2017-09-10,812
2017-09-11,812
2017-09-12,812
2017-09-13,812
2017-09-14,812
2017-09-15,812
2017-09-16,812
2017-09-17,812
2017-09-18,812
2017-09-19,812
2017-09-20,812
2017-09-21,812
2017-09-22,812
2017-09-23,812
2017-09-24,812
2017-09-25,812
2017-09-26,812
2017-09-27,812
2017-09-28,812
2017-09-29,812
2017-09-30,812
2017-10-01,812
2017-10-02,812
2017-10-03,812
2017-10-04,812
2017-10-05,812
2017-10-06,812
2017-10-07,812
2017-10-08,851
2017-10-09,851
2017-10-10,851
2017-10-11,851
2017-10-12,851
2017-10-13,851
2017-10-14,851
2017-10-15,851
2017-10-16,851
2017-10-17,851
2017-10-18,851
2017-10-19,851
2017-10-20,851
2017-10-21,851
2017-10-22,851
2017-10-23,851
2017-10-24,851
2017-10-25,851
2017-10-26,851
2017-10-27,851
2017-10-28,851
2017-10-29,851
2017-10-30,851
2017-10-31,851
2017-11-01,851
2017-11-02,851
2017-11-03,851
2017-11-04,851
2017-11-05,851
2017-11-06,851
2017-11-07,851
2017-11-08,851
2017-11-09,851
2017-11-10,851
2017-11-11,851
2017-11-12,885
2017-11-13,885
2017-11-14,885
2017-11-15,885
2017-11-16,885
2017-11-17,885
2017-11-18,885
2017-11-19,885
2017-11-20,885
2017-11-21,885
2017-11-22,885
2017-11-23,885
2017-11-24,885
2017-11-25,885
2017-11-26,885
2017-11-27,885
2017-11-28,885
2017-11-29,885
2017-11-30,885
2017-12-01,885
2017-12-02,885
2017-12-03,885
2017-12-04,885
2017-12-05,885
2017-12-06,885
2017-12-07,885
2017-12-08,885
2017-12-09,885
2017-12-10,885
2017-12-11,885
2017-12-12,885
2017-12-13,885
2017-12-14,885
2017-12-15,922
2017-12-16,922
2017-12-17,922
2017-12-18,922
2017-12-19,922
2017-12-20,922
2017-12-21,922
2017-12-22,922
2017-12-23,922
2017-12-24,922
2017-12-25,922
2017-12-26,922
2017-12-27,922
2017-12-28,922
2017-12-29,922
2017-12-30,922
2017-12-31,922
2018-01-01,922
2018-01-02,922
2018-01-03,922
2018-01-04,922
2018-01-05,922
2018-01-06,922
2018-01-07,922
2018-01-08,922
2018-01-09,922
2018-01-10,922
2018-01-11,922
2018-01-12,922
2018-01-13,922
2018-01-14,922
2018-01-15,922
2018-01-16,922
2018-01-17,922
2018-01-18,964
2018-01-19,964
2018-01-20,964
2018-01-21,964
2018-01-22,964
2018-01-23,964
2018-01-24,964
2018-01-25,964
2018-01-26,964
2018-01-27,964
2018-01-28,964
2018-01-29,964
2018-01-30,964
2018-02-01,964
2018-02-02,964
2018-02-03,964
2018-02-04,964
2018-02-05,964
2018-02-06,964
2018-02-07,964
2018-02-08,964
2018-02-09,964
2018-02-10,964
2018-02-11,964
2018-02-12,964
2018-02-13,964
2018-02-14,964
2018-02-15,964
2018-02-16,964
2018-02-17,964
2018-02-18,964
2018-02-19,964
2018-02-20,964
2018-02-21,964
2018-02-22,1012
2018-02-23,1012
2018-02-24,1012
2018-02-25,1012
2018-02-26,1012
2018-02-27,1012
2018-02-28,1012
2018-03-01,1012
2018-03-02,1012
2018-03-03,1012
2018-03-04,1012
2018-03-05,1012
2018-03-06,1012
2018-03-07,1012
2018-03-08,1012
2018-03-09,1012
2018-03-10,1012
2018-03-11,1012
2018-03-12,1012
2018-03-13,1012
2018-03-14,1012
2018-03-15,1012
2018-03-16,1012
2018-03-17,1012
2018-03-18,1012
2018-03-20,1012
2018-03-21,1012
2018-03-23,1012
2018-03-24,1012
2018-03-26,1012
2018-03-27,1012
2018-03-28,1012
2018-03-29,1012
2018-03-30,1012
2018-03-31,1012
2018-04-01,1012
2018-04-02,1012
2018-04-03,1057
2018-04-04,1057
2018-04-05,1057
2018-04-06,1057
2018-04-08,1057
2018-04-09,1057
2018-04-10,1057
2018-04-11,1057
2018-04-12,1057
2018-04-13,1057
2018-04-14,1057
2018-04-16,1057
2018-04-17,1057
2018-04-18,1057
2018-04-19,1057
2018-04-20,1057
2018-04-21,1057
2018-04-22,1057
2018-04-23,1057
2018-04-24,1057
2018-04-25,1057
2018-04-26,1057
2018-04-27,1057
2018-04-28,1057
2018-04-29,1057
2018-04-30,1057
2018-05-02,1057
2018-05-03,1057
2018-05-04,1057
2018-05-05,1057
2018-05-06,1057
2018-05-08,1057
2018-05-09,1057
2018-05-10,1057
2018-05-11,1057
2018-05-12,1059
2018-05-13,1059
2018-05-14,1059
2018-05-15,1059
2018-05-16,1059
2018-05-17,1059
2018-05-18,1059
2018-05-19,1059
2018-05-20,1059
2018-05-21,1059
2018-05-22,1059
2018-05-23,1059
2018-05-24,1059
2018-05-25,1059
2018-05-26,1059
2018-05-27,1059
2018-05-28,1059
2018-05-29,1059
2018-05-30,1059
2018-05-31,1059
2018-06-01,1059
2018-06-02,1059
2018-06-03,1059
2018-06-04,1059
2018-06-05,1059
2018-06-06,1059
2018-06-07,1059
2018-06-08,1059
2018-06-09,1059
2018-06-10,1059
2018-06-11,1059
2018-06-12,1059
2018-06-13,1059
2018-06-14,1059
2018-06-15,1059
2018-06-16,1059
2018-06-17,1059
2018-06-18,1059
2018-06-19,1059
2018-06-20,1059
2018-06-21,1102
2018-06-22,1102
2018-06-23,1102
2018-06-24,1102
2018-06-25,1102
2018-06-26,1102
2018-06-27,1102
2018-06-28,1102
2018-06-29,1102
2018-06-30,1102
2018-07-01,1102
2018-07-02,1102
2018-07-03,1102
2018-07-04,1102
2018-07-05,1102
2018-07-06,1102
2018-07-07,1102
2018-07-08,1102
2018-07-09,1102
2018-07-10,1102
2018-07-11,1102
2018-07-12,1102
2018-07-13,1102
2018-07-14,1102
2018-07-15,1102
2018-07-16,1102
2018-07-17,1102
2018-07-18,1102
2018-07-19,1102
2018-07-20,1102
2018-07-21,1102
2018-07-22,1102
2018-07-23,1102
2018-07-24,1102
2018-07-25,1102
2018-07-26,1102
2018-07-27,1102
2018-07-28,1102
2018-07-29,1102
2018-07-30,1102
2018-07-31,1102
2018-08-01,1102
2018-08-02,1102
2018-08-03,1102
2018-08-04,1102
2018-08-05,1102
2018-08-06,1102
2018-08-07,1102
2018-08-08,1102
2018-08-09,1102
2018-08-10,1102
2018-08-11,1129
2018-08-12,1129
2018-08-14,1129
2018-08-16,1129
2018-08-17,1129
2018-08-18,1129
2018-08-19,1129
2018-08-20,1129
2018-08-21,1129
2018-08-22,1129
2018-08-23,1129
2018-08-24,1129
2018-08-25,1129
2018-08-26,1129
2018-08-27,1129
2018-08-28,1129
2018-08-29,1129
2018-08-30,1129
2018-08-31,1129
2018-09-01,1129
2018-09-02,1129
2018-09-03,1129
2018-09-04,1129
2018-09-05,1129
2018-09-06,1129
2018-09-07,1177
2018-09-08,1177
2018-09-09,1177
2018-09-10,1177
2018-09-11,1177
2018-09-12,1177
2018-09-13,1177
2018-09-14,1177
2018-09-15,1177
2018-09-16,1177
2018-09-17,1177
2018-09-18,1177
2018-09-19,1177
2018-09-20,1177
2018-09-21,1177
2018-09-22,1177
2018-09-23,1177
2018-09-24,1177
2018-09-25,1177
2018-09-26,1177
2018-09-27,1177
2018-09-28,1177
2018-09-29,1177
2018-09-30,1177
2018-10-02,1177
2018-10-03,1234
2018-10-04,1234
2018-10-05,1234
2018-10-06,1234
2018-10-07,1234
2018-10-08,1234
2018-10-09,1234
2018-10-10,1234
2018-10-11,1234
2018-10-12,1234
2018-10-13,1234
2018-10-14,1234
2018-10-15,1234
2018-10-16,1234
2018-10-17,1234
2018-10-18,1234
2018-10-19,1234
2018-10-20,1234
2018-10-21,1234
2018-10-22,1234
2018-10-23,1234
2018-10-24,1234
2018-10-25,1234
2018-10-26,1234
2018-10-27,1234
2018-10-28,1264
2018-10-29,1264
2018-10-30,1264
2018-10-31,1264
2018-11-01,1264
2018-11-03,1264
2018-11-04,1264
2018-11-05,1264
2018-11-06,1264
2018-11-07,1264
2018-11-08,1264
2018-11-09,1264
2018-11-10,1264
2018-11-11,1264
2018-11-12,1264
2018-11-13,1264
2018-11-14,1264
2018-11-15,1264
2018-11-16,1289
2018-11-17,1289
2018-11-18,1289
2018-11-19,1289
2018-11-20,1289
2018-11-21,1289
2018-11-22,1289
2018-11-23,1289
2018-11-24,1289
2018-11-25,1289
2018-11-26,1289
2018-11-27,1289
2018-11-28,1289
2018-11-29,1289
2018-12-01,1289
2018-12-02,1289
2018-12-03,1289
2018-12-04,1289
2018-12-05,1289
2018-12-07,1346
2018-12-09,1346
2018-12-11,1346
2018-12-12,1346
2018-12-13,1346
2018-12-14,1346
2018-12-15,1346
2018-12-16,1346
2018-12-17,1346
2018-12-18,1346
2018-12-19,1346
2018-12-20,1346
2018-12-21,1346
2018-12-22,1346
2018-12-23,1346
2018-12-24,1412
2018-12-25,1412
2018-12-26,1412
2018-12-27,1412
2018-12-28,1412
2018-12-29,1412
2018-12-30,1412
2018-12-31,1412
2019-01-01,1412
2019-01-02,1412
2019-01-03,1412
2019-01-04,1412
2019-01-05,1412
2019-01-06,1412
2019-01-08,1412
2019-01-10,1412
2019-01-11,1412
2019-01-12,1412
2019-01-13,1412
2019-01-14,1481
2019-01-15,1481
2019-01-16,1481
2019-01-17,1481
2019-01-18,1481
2019-01-19,1481
2019-01-20,1481
2019-01-21,1481
2019-01-22,1481
2019-01-23,1481
2019-01-24,1481
2019-01-25,1481
2019-01-26,1481
2019-01-27,1481
2019-01-28,1481
2019-01-29,1481
2019-01-30,1520
2019-01-31,1520
2019-02-01,1520
2019-02-02,1520
2019-02-03,1520
2019-02-04,1520
2019-02-05,1520
2019-02-06,1520
2019-02-07,1520
2019-02-08,1520
2019-02-09,1520
2019-02-10,1520
2019-02-11,1520
2019-02-12,1520
2019-02-13,1520
2019-02-14,1520
2019-02-15,1520
2019-02-16,1520
2019-02-17,1520
2019-02-18,1520
2019-02-19,1520
2019-02-20,1569
2019-02-21,1569
2019-02-22,1569
2019-02-23,1569
2019-02-24,1569
2019-02-25,1569
2019-02-26,1569
2019-02-27,1569
2019-02-28,1569
2019-03-01,1569
2019-03-02,1569
2019-03-03,1569
2019-03-04,1569
2019-03-05,1569
2019-03-06,1569
2019-03-07,1569
2019-03-08,1569
2019-03-09,1569
2019-03-10,1569
2019-03-11,1569
2019-03-12,1569
2019-03-13,1569
2019-03-14,1569
2019-03-15,1569
2019-03-16,1569
2019-03-17,1569
2019-03-18,1569
2019-03-19,1569
2019-03-20,1569
2019-03-21,1569
2019-03-22,1569
2019-03-23,1569
2019-03-24,1617
2019-03-25,1617
2019-03-26,1617
2019-03-27,1617
2019-03-28,1617
2019-03-29,1617
2019-03-30,1617
2019-03-31,1617
2019-04-01,1617
2019-04-02,1617
2019-04-03,1617
2019-04-04,1617
2019-04-05,1617
2019-04-06,1617
2019-04-07,1617
2019-04-08,1617
2019-04-09,1617
2019-04-10,1617
2019-04-11,1617
2019-04-12,1617
2019-04-13,1617
2019-04-14,1617
2019-04-15,1617
2019-04-16,1617
2019-04-17,1617
2019-04-18,1628
2019-04-19,1628
2019-04-20,1628
2019-04-21,1628
2019-04-22,1628
2019-04-23,1628
2019-04-24,1628
2019-04-25,1628
2019-04-26,1628
2019-04-27,1628
2019-04-28,1628
2019-04-29,1628
2019-04-30,1628
2019-05-01,1628
2019-05-02,1628
2019-05-03,1628
2019-05-04,1628
2019-05-05,1628
2019-05-06,1676
2019-05-07,1676
2019-05-08,1676
2019-05-09,1676
2019-05-10,1676
2019-05-11,1676
2019-05-12,1676
2019-05-13,1676
2019-05-14,1676
2019-05-15,1676
2019-05-16,1676
2019-05-17,1676
2019-05-18,1676
2019-05-19,1676
2019-05-20,1708
2019-05-21,1708
2019-05-22,1708
2019-05-23,1708
2019-05-24,1708
2019-05-25,1708
2019-05-26,1708
2019-05-27,1708
2019-05-28,1708
2019-05-29,1708
2019-05-30,1708
2019-05-31,1708
2019-06-01,1708
2019-06-02,1708
2019-06-03,1708
2019-06-04,1708
2019-06-05,1708
2019-06-06,1708
2019-06-07,1779
2019-06-08,1779
2019-06-09,1779
2019-06-10,1779
2019-06-11,1779
2019-06-12,1779
2019-06-13,1779
2019-06-14,1779
2019-06-15,1779
2019-06-16,1779
2019-06-17,1779
2019-06-18,1779
2019-06-19,1779
2019-06-20,1779
2019-06-21,1779
2019-06-22,1779
2019-06-23,1779
2019-06-24,1779
2019-06-25,1829
2019-06-26,1829
2019-06-27,1829
2019-06-28,1829
2019-06-29,1829
2019-06-30,1829
2019-07-01,1829
2019-07-02,1829
2019-07-03,1829
2019-07-04,1829
2019-07-05,1829
2019-07-06,1829
2019-07-07,1829
2019-07-08,1829
2019-07-09,1829
2019-07-10,1829
2019-07-11,1879
2019-07-12,1879
2019-07-13,1879
2019-07-14,1879
2019-07-15,1879
2019-07-16,1879
2019-07-17,1879
2019-07-18,1879
2019-07-19,1879
