date_obj,Fremennik%20grey%20cloak price
2015-11-09,4132
2015-11-10,4075
2015-11-11,4075
2015-11-12,4075
2015-11-13,4075
2015-11-14,4075
2015-11-15,4075
2015-11-16,4075
2015-11-17,4075
2015-11-18,4075
2015-11-19,4075
2015-11-20,4075
2015-11-21,4075
2015-11-22,3878
2015-11-23,3878
2015-11-24,3878
2015-11-25,3878
2015-11-26,3878
2015-11-27,3878
2015-11-28,3878
2015-11-29,3878
2015-11-30,3878
2015-12-01,3878
2015-12-02,3707
2015-12-03,3707
2015-12-04,3707
2015-12-05,3707
2015-12-06,3707
2015-12-07,3707
2015-12-08,3707
2015-12-09,3707
2015-12-10,3707
2015-12-11,3707
2015-12-12,3564
2015-12-13,3564
2015-12-14,3564
2015-12-15,3564
2015-12-16,3564
2015-12-17,3564
2015-12-18,3564
2015-12-19,3564
2015-12-20,3477
2015-12-21,3477
2015-12-22,3477
2015-12-23,3477
2015-12-24,3477
2015-12-25,3477
2015-12-26,3477
2015-12-27,3477
2015-12-28,3477
2015-12-29,3477
2015-12-30,3477
2015-12-31,3419
2016-01-01,3419
2016-01-02,3419
2016-01-03,3419
2016-01-04,3419
2016-01-05,3419
2016-01-06,3419
2016-01-07,3419
2016-01-08,3419
2016-01-09,3419
2016-01-10,3301
2016-01-11,3301
2016-01-12,3301
2016-01-13,3301
2016-01-14,3301
2016-01-15,3301
2016-01-16,3301
2016-01-17,3301
2016-01-18,3301
2016-01-19,3302
2016-01-20,3302
2016-01-21,3302
2016-01-22,3302
2016-01-23,3302
2016-01-24,3302
2016-01-25,3302
2016-01-26,3302
2016-01-27,3302
2016-01-28,3302
2016-01-29,3302
2016-01-30,3302
2016-01-31,3266
2016-02-01,3266
2016-02-02,3266
2016-02-03,3266
2016-02-04,3266
2016-02-05,3266
2016-02-06,3266
2016-02-07,3266
2016-02-08,3266
2016-02-09,3266
2016-02-10,3266
2016-02-11,3266
2016-02-12,3109
2016-02-13,3109
2016-02-14,3109
2016-02-15,3109
2016-02-16,3109
2016-02-17,3109
2016-02-18,3109
2016-02-19,3109
2016-02-20,3109
2016-02-21,3109
2016-02-22,3033
2016-02-23,3033
2016-02-24,3033
2016-02-25,3033
2016-02-26,3033
2016-02-27,3033
2016-02-28,3033
2016-02-29,3033
2016-03-01,3033
2016-03-02,3033
2016-03-03,3070
2016-03-04,3070
2016-03-05,3070
2016-03-06,3070
2016-03-07,3070
2016-03-08,3070
2016-03-09,3070
2016-03-10,3070
2016-03-11,3070
2016-03-12,3070
2016-03-13,3070
2016-03-14,2928
2016-03-15,2928
2016-03-16,2928
2016-03-17,2928
2016-03-18,2928
2016-03-19,2928
2016-03-20,2928
2016-03-21,2785
2016-03-22,2785
2016-03-23,2785
2016-03-24,2785
2016-03-25,2785
2016-03-26,2785
2016-03-27,2785
2016-03-28,2785
2016-03-29,2785
2016-03-30,2684
2016-03-31,2684
2016-04-01,2684
2016-04-02,2684
2016-04-03,2684
2016-04-04,2684
2016-04-05,2684
2016-04-06,2684
2016-04-07,2684
2016-04-08,2684
2016-04-09,2686
2016-04-10,2686
2016-04-11,2686
2016-04-12,2686
2016-04-13,2686
2016-04-14,2686
2016-04-15,2686
2016-04-16,2686
2016-04-17,2606
2016-04-18,2606
2016-04-19,2606
2016-04-20,2606
2016-04-21,2606
2016-04-22,2606
2016-04-23,2606
2016-04-24,2606
2016-04-25,2480
2016-04-26,2480
2016-04-27,2480
2016-04-28,2480
2016-04-29,2480
2016-04-30,2480
2016-05-01,2480
2016-05-02,2480
2016-05-03,2357
2016-05-04,2357
2016-05-05,2357
2016-05-06,2357
2016-05-07,2357
2016-05-08,2357
2016-05-09,2357
2016-05-10,2357
2016-05-11,2357
2016-05-12,2298
2016-05-13,2298
2016-05-14,2298
2016-05-15,2298
2016-05-16,2298
2016-05-17,2298
2016-05-18,2298
2016-05-19,2298
2016-05-22,2293
2016-05-23,2293
2016-05-24,2293
2016-05-25,2293
2016-05-26,2293
2016-05-27,2293
2016-05-28,2293
2016-05-29,2293
2016-05-30,2293
2016-05-31,2309
2016-06-01,2309
2016-06-02,2309
2016-06-03,2309
2016-06-04,2309
2016-06-05,2309
2016-06-06,2309
2016-06-07,2309
2016-06-08,2207
2016-06-09,2207
2016-06-10,2207
2016-06-11,2207
2016-06-12,2207
2016-06-13,2207
2016-06-14,2207
2016-06-15,2207
2016-06-16,2207
2016-06-17,2190
2016-06-18,2190
2016-06-19,2190
2016-06-20,2190
2016-06-21,2190
2016-06-22,2190
2016-06-23,2190
2016-06-24,2190
2016-06-25,2190
2016-06-26,2190
2016-06-27,2190
2016-06-28,2190
2016-06-29,2190
2016-06-30,2190
2016-07-01,2190
2016-07-02,2190
2016-07-03,2190
2016-07-04,2190
2016-07-05,2147
2016-07-06,2147
2016-07-07,2147
2016-07-08,2147
2016-07-09,2147
2016-07-10,2147
2016-07-11,2147
2016-07-12,2147
2016-07-13,2141
2016-07-14,2141
2016-07-15,2141
2016-07-16,2141
2016-07-17,2141
2016-07-18,2141
2016-07-23,2141
2016-07-24,2141
2016-07-25,2138
2016-07-26,2138
2016-07-27,2138
2016-07-28,2138
2016-07-29,2138
2016-07-30,2138
2016-07-31,2138
2016-08-01,2138
2016-08-02,2138
2016-08-03,2076
2016-08-04,2076
2016-08-05,2076
2016-08-06,2076
2016-08-07,2076
2016-08-08,2076
2016-08-09,2076
2016-08-10,2076
2016-08-11,2076
2016-08-12,2076
2016-08-13,2076
2016-08-14,2076
2016-08-15,2076
2016-08-16,2029
2016-08-17,2029
2016-08-18,2029
2016-08-19,2029
2016-08-20,2029
2016-08-21,2029
2016-08-22,2029
2016-08-23,2029
2016-08-24,2029
2016-08-25,2029
2016-08-26,2029
2016-08-28,2029
2016-08-31,2041
2016-09-01,2041
2016-09-02,2041
2016-09-03,2041
2016-09-04,2041
2016-09-05,2041
2016-09-06,2041
2016-09-07,2041
2016-09-08,2041
2016-09-09,2041
2016-09-10,2039
2016-09-11,2039
2016-09-12,2039
2016-09-13,2039
2016-09-14,2039
2016-09-15,2039
2016-09-16,2039
2016-09-17,2039
2016-09-18,2039
2016-09-19,2039
2016-09-20,2039
2016-09-21,2039
2016-09-22,2010
2016-09-23,2010
2016-09-24,2010
2016-09-25,2010
2016-09-26,2010
2016-09-27,2010
2016-09-28,2010
2016-09-29,2010
2016-09-30,2010
2016-10-01,2010
2016-10-02,2010
2016-10-03,2010
2016-10-04,2010
2016-10-05,2010
2016-10-06,2010
2016-10-07,2039
2016-10-08,2039
2016-10-09,2039
2016-10-10,2039
2016-10-11,2039
2016-10-12,2039
2016-10-13,2039
2016-10-14,2039
2016-10-15,2039
2016-10-16,2039
2016-10-17,2039
2016-10-18,2039
2016-10-19,2094
2016-10-20,2094
2016-10-21,2094
2016-10-22,2094
2016-10-23,2094
2016-10-24,2094
2016-10-25,2094
2016-10-26,2094
2016-10-27,2094
2016-10-28,2094
2016-10-29,2093
2016-10-30,2093
2016-10-31,2093
2016-11-01,2093
2016-11-02,2093
2016-11-03,2093
2016-11-04,2093
2016-11-05,2093
2016-11-06,2093
2016-11-07,2093
2016-11-08,2093
2016-11-09,2093
2016-11-10,2083
2016-11-11,2083
2016-11-12,2083
2016-11-13,2083
2016-11-14,2083
2016-11-15,2083
2016-12-07,2043
2016-12-08,2043
2016-12-09,2043
2016-12-10,2043
2016-12-11,2043
2016-12-12,2043
2016-12-13,2043
2016-12-14,2054
2016-12-15,2054
2016-12-16,2054
2016-12-17,2054
2016-12-18,2054
2016-12-19,2054
2016-12-20,2054
2016-12-21,2054
2016-12-22,2054
2016-12-23,2054
2016-12-24,2054
2016-12-25,2054
2016-12-26,2057
2016-12-27,2057
2016-12-28,2057
2016-12-29,2057
2016-12-30,2057
2016-12-31,2057
2017-01-01,2057
2017-01-02,2057
2017-01-03,2057
2017-01-04,2057
2017-01-05,2057
2017-01-06,1979
2017-01-07,1979
2017-01-08,1979
2017-01-09,1979
2017-01-10,1979
2017-01-11,1979
2017-01-12,1979
2017-01-13,1979
2017-01-14,1939
2017-01-15,1939
2017-01-16,1939
2017-01-17,1939
2017-01-18,1939
2017-01-19,1939
2017-01-20,1939
2017-01-21,1939
2017-01-22,1843
2017-01-23,1843
2017-01-27,1843
2017-01-28,1843
2017-01-29,1750
2017-01-30,1750
2017-01-31,1750
2017-02-01,1750
2017-02-02,1750
2017-02-03,1750
2017-02-04,1750
2017-02-05,1750
2017-02-06,1667
2017-02-07,1667
2017-02-08,1667
2017-02-09,1667
2017-02-10,1667
2017-02-11,1667
2017-02-12,1667
2017-02-13,1667
2017-02-14,1675
2017-02-15,1675
2017-02-16,1675
2017-02-18,1675
2017-02-19,1675
2017-02-20,1675
2017-02-21,1675
2017-02-22,1675
2017-02-23,1675
2017-02-24,1675
2017-02-25,1668
2017-02-26,1668
2017-02-27,1668
2017-02-28,1668
2017-03-01,1668
2017-03-02,1668
2017-03-03,1668
2017-03-04,1668
2017-03-05,1668
2017-03-06,1638
2017-03-07,1638
2017-03-08,1638
2017-03-09,1638
2017-03-10,1638
2017-03-11,1638
2017-03-12,1638
2017-03-13,1638
2017-03-14,1638
2017-03-15,1638
2017-03-16,1638
2017-03-17,1612
2017-03-18,1612
2017-03-19,1612
2017-03-20,1612
2017-03-21,1612
2017-03-22,1612
2017-03-23,1612
2017-03-24,1612
2017-03-25,1612
2017-03-26,1612
2017-03-27,1613
2017-03-28,1613
2017-03-29,1613
2017-03-30,1613
2017-03-31,1613
2017-04-01,1613
2017-04-02,1613
2017-04-03,1613
2017-04-04,1613
2017-04-12,1573
2017-04-13,1573
2017-04-14,1573
2017-04-15,1573
2017-04-16,1573
2017-04-17,1573
2017-04-18,1540
2017-04-19,1540
2017-04-20,1540
2017-04-21,1540
2017-04-22,1540
2017-04-23,1540
2017-04-24,1540
2017-04-25,1540
2017-04-26,1540
2017-04-27,1540
2017-04-28,1540
2017-04-29,1559
2017-04-30,1559
2017-05-01,1559
2017-05-02,1559
2017-05-03,1559
2017-05-04,1559
2017-05-05,1559
2017-05-06,1559
2017-05-07,1559
2017-05-08,1559
2017-05-09,1559
2017-05-10,1507
2017-05-11,1507
2017-05-12,1507
2017-05-13,1507
2017-05-14,1507
2017-05-15,1507
2017-05-16,1507
2017-05-17,1507
2017-05-18,1507
2017-05-19,1507
2017-05-20,1507
2017-05-21,1507
2017-05-22,1507
2017-05-23,1541
2017-05-24,1541
2017-05-25,1541
2017-05-26,1541
2017-05-27,1541
2017-05-28,1541
2017-05-29,1541
2017-05-30,1541
2017-05-31,1541
2017-06-01,1541
2017-06-02,1541
2017-06-03,1541
2017-06-04,1527
2017-06-05,1527
2017-06-06,1527
2017-06-07,1527
2017-06-08,1527
2017-06-09,1527
2017-06-10,1527
2017-06-11,1527
2017-06-12,1527
2017-06-13,1453
2017-06-14,1453
2017-06-15,1453
2017-06-16,1453
2017-06-17,1453
2017-06-18,1453
2017-06-19,1453
2017-06-20,1453
2017-06-21,1453
2017-06-22,1453
2017-06-23,1453
2017-06-24,1453
2017-06-25,1419
2017-06-26,1419
2017-06-27,1419
2017-06-28,1419
2017-06-29,1419
2017-06-30,1419
2017-07-01,1419
2017-07-02,1419
2017-07-03,1419
2017-07-04,1419
2017-07-05,1419
2017-07-06,1404
2017-07-07,1404
2017-07-08,1404
2017-07-13,1404
2017-07-14,1404
2017-07-15,1404
2017-07-16,1404
2017-07-17,1391
2017-07-18,1391
2017-07-19,1391
2017-07-20,1391
2017-07-21,1391
2017-07-22,1391
2017-07-23,1391
2017-07-24,1391
2017-07-25,1391
2017-07-26,1391
2017-07-27,1383
2017-07-28,1383
2017-07-29,1383
2017-07-30,1383
2017-07-31,1383
2017-08-01,1383
2017-08-02,1383
2017-08-03,1383
2017-08-04,1383
2017-08-05,1378
2017-08-06,1378
2017-08-09,1378
2017-08-10,1378
2017-08-11,1378
2017-08-12,1378
2017-08-13,1378
2017-08-14,1371
2017-08-15,1371
2017-08-16,1371
2017-08-17,1371
2017-08-18,1371
2017-08-19,1371
2017-08-20,1371
2017-08-21,1371
2017-08-22,1321
2017-08-23,1321
2017-08-24,1321
2017-08-25,1321
2017-08-26,1321
2017-08-27,1321
2017-08-28,1321
2017-08-29,1321
2017-08-30,1321
2017-08-31,1333
2017-09-01,1333
2017-09-02,1333
2017-09-03,1333
2017-09-04,1333
2017-09-05,1333
2017-09-06,1333
2017-09-07,1333
2017-09-08,1333
2017-09-09,1333
2017-09-10,1333
2017-09-11,1333
2017-09-12,1333
2017-09-13,1333
2017-09-14,1333
2017-09-15,1333
2017-09-16,1333
2017-09-17,1333
2017-09-18,1333
2017-09-19,1333
2017-09-20,1348
2017-09-21,1348
2017-09-22,1348
2017-09-23,1348
2017-09-24,1348
2017-09-25,1348
2017-09-26,1348
2017-09-27,1348
2017-09-28,1348
2017-09-29,1348
2017-09-30,1325
2017-10-01,1325
2017-10-02,1325
2017-10-03,1325
2017-10-04,1325
2017-10-05,1325
2017-10-06,1325
2017-10-07,1325
2017-10-08,1325
2017-10-09,1325
2017-10-10,1325
2017-10-11,1325
2017-10-12,1331
2017-10-13,1331
2017-10-14,1331
2017-10-15,1331
2017-10-16,1331
2017-10-17,1331
2017-10-18,1331
2017-10-19,1331
2017-10-20,1331
2017-10-21,1331
2017-10-22,1331
2017-10-23,1331
2017-10-24,1331
2017-10-25,1323
2017-10-26,1323
2017-10-27,1323
2017-10-28,1323
2017-10-29,1323
2017-10-30,1323
2017-10-31,1323
2017-11-01,1323
2017-11-02,1323
2017-11-03,1323
2017-11-04,1323
2017-11-05,1323
2017-11-06,1299
2017-11-07,1299
2017-11-08,1299
2017-11-09,1299
2017-11-10,1299
2017-11-11,1299
2017-11-12,1299
2017-11-13,1299
2017-11-14,1299
2017-11-15,1299
2017-11-16,1299
2017-11-17,1299
2017-11-18,1299
2017-11-19,1311
2017-11-20,1311
2017-11-21,1311
2017-11-22,1311
2017-11-23,1311
2017-11-24,1311
2017-11-25,1311
2017-11-26,1311
2017-11-27,1311
2017-11-28,1311
2017-11-29,1311
2017-11-30,1311
2017-12-01,1321
2017-12-02,1321
2017-12-03,1321
2017-12-04,1321
2017-12-05,1321
2017-12-06,1321
2017-12-07,1321
2017-12-08,1321
2017-12-09,1321
2017-12-10,1321
2017-12-11,1321
2017-12-12,1321
2017-12-13,1321
2017-12-14,1292
2017-12-15,1292
2017-12-16,1292
2017-12-17,1292
2017-12-18,1292
2017-12-19,1292
2017-12-20,1292
2017-12-21,1292
2017-12-22,1292
2017-12-23,1292
2017-12-24,1292
2017-12-25,1292
2017-12-26,1292
2017-12-27,1313
2017-12-28,1313
2017-12-29,1313
2017-12-30,1313
2017-12-31,1313
2018-01-01,1313
2018-01-02,1313
2018-01-03,1313
2018-01-04,1313
2018-01-05,1313
2018-01-06,1303
2018-01-07,1303
2018-01-08,1303
2018-01-09,1303
2018-01-10,1303
2018-01-11,1303
2018-01-12,1303
2018-01-13,1303
2018-01-14,1303
2018-01-15,1303
2018-01-16,1303
2018-01-17,1302
2018-01-18,1302
2018-01-19,1302
2018-01-20,1302
2018-01-21,1302
2018-01-22,1302
2018-01-23,1302
2018-01-24,1258
2018-01-25,1258
2018-01-26,1258
2018-01-27,1258
2018-01-28,1258
2018-01-29,1258
2018-01-30,1228
2018-01-31,1228
2018-02-01,1228
2018-02-02,1228
2018-02-03,1228
2018-02-04,1228
2018-02-05,1275
2018-02-06,1275
2018-02-07,1275
2018-02-08,1275
2018-02-09,1275
2018-02-10,1275
2018-02-11,1280
2018-02-12,1280
2018-02-13,1280
2018-02-14,1280
2018-02-15,1280
2018-02-16,1287
2018-02-17,1287
2018-02-18,1287
2018-02-19,1287
2018-02-20,1344
2018-02-21,1344
2018-02-22,1344
2018-02-23,1344
2018-02-24,1344
2018-02-25,1374
2018-02-26,1374
2018-02-27,1374
2018-02-28,1374
2018-03-01,1374
2018-03-02,1381
2018-03-03,1381
2018-03-04,1381
2018-03-05,1381
2018-03-06,1373
2018-03-07,1373
2018-03-08,1373
2018-03-09,1373
2018-03-10,1373
2018-03-11,1347
2018-03-12,1347
2018-03-13,1347
2018-03-14,1347
2018-03-15,1347
2018-03-16,1347
2018-03-17,1400
2018-03-18,1400
2018-03-20,1400
2018-03-21,1400
2018-03-23,1332
2018-03-24,1332
2018-03-25,1332
2018-03-26,1332
2018-03-27,1293
2018-03-28,1293
2018-03-29,1293
2018-03-30,1293
2018-03-31,1293
2018-04-01,1293
2018-04-02,1293
2018-04-03,1278
2018-04-04,1278
2018-04-05,1278
2018-04-06,1278
2018-04-07,1278
2018-04-08,1278
2018-04-09,1278
2018-04-10,1278
2018-04-11,1322
2018-04-12,1322
2018-04-13,1322
2018-04-14,1322
2018-04-15,1322
2018-04-16,1322
2018-04-17,1320
2018-04-18,1320
2018-04-19,1320
2018-04-20,1320
2018-04-21,1320
2018-04-22,1320
2018-04-23,1255
2018-04-24,1255
2018-04-25,1255
2018-04-26,1255
2018-04-27,1255
2018-04-28,1255
2018-04-29,1255
2018-04-30,1218
2018-05-01,1218
2018-05-02,1218
2018-05-03,1218
2018-05-04,1218
2018-05-05,1218
2018-05-06,1218
2018-05-07,1228
2018-05-08,1228
2018-05-09,1228
2018-05-10,1228
2018-05-11,1228
2018-05-12,1228
2018-05-13,1228
2018-05-14,1200
2018-05-15,1200
2018-05-16,1200
2018-05-17,1200
2018-05-18,1200
2018-05-19,1200
2018-05-20,1200
2018-05-21,1216
2018-05-22,1216
2018-05-23,1216
2018-05-24,1216
2018-05-25,1216
2018-05-26,1216
2018-05-27,1216
2018-05-28,1196
2018-05-29,1196
2018-05-30,1196
2018-05-31,1196
2018-06-01,1196
2018-06-02,1196
2018-06-03,1187
2018-06-04,1187
2018-06-05,1187
2018-06-06,1187
2018-06-07,1187
2018-06-08,1187
2018-06-09,1187
2018-06-10,1156
2018-06-11,1156
2018-06-12,1156
2018-06-13,1156
2018-06-14,1156
2018-06-15,1156
2018-06-16,1122
2018-06-17,1122
2018-06-18,1122
2018-06-19,1122
2018-06-20,1122
2018-06-21,1122
2018-06-22,1110
2018-06-23,1110
2018-06-24,1110
2018-06-25,1110
2018-06-26,1110
2018-06-27,1110
2018-06-28,1110
2018-06-29,1110
2018-06-30,1110
2018-07-01,1142
2018-07-02,1142
2018-07-03,1142
2018-07-04,1142
2018-07-05,1142
2018-07-06,1142
2018-07-07,1142
2018-07-08,1142
2018-07-09,1144
2018-07-10,1144
2018-07-11,1144
2018-07-12,1144
2018-07-13,1144
2018-07-14,1144
2018-07-15,1144
2018-07-16,1144
2018-07-17,1114
2018-07-18,1114
2018-07-19,1114
2018-07-20,1114
2018-07-21,1114
2018-07-22,1124
2018-07-23,1124
2018-07-24,1124
2018-07-25,1124
2018-07-26,1124
2018-07-27,1124
2018-07-28,1140
2018-07-29,1140
2018-07-30,1140
2018-07-31,1169
2018-08-01,1169
2018-08-02,1169
2018-08-03,1169
2018-08-04,1169
2018-08-05,1158
2018-08-06,1158
2018-08-07,1158
2018-08-08,1158
2018-08-09,1158
2018-08-10,1189
2018-08-11,1189
2018-08-12,1189
2018-08-14,1189
2018-08-16,1176
2018-08-17,1176
2018-08-18,1176
2018-08-19,1176
2018-08-20,1176
2018-08-21,1186
2018-08-22,1186
2018-08-23,1186
2018-08-24,1186
2018-08-25,1166
2018-08-26,1166
2018-08-27,1166
2018-08-28,1166
2018-08-29,1191
2018-08-30,1191
2018-08-31,1191
2018-09-01,1191
2018-09-02,1189
2018-09-03,1189
2018-09-04,1189
2018-09-05,1213
2018-09-06,1213
2018-09-07,1213
2018-09-08,1246
2018-09-09,1246
2018-09-10,1246
2018-09-11,1246
2018-09-12,1289
2018-09-13,1289
2018-09-14,1289
2018-09-15,1293
2018-09-16,1293
2018-09-17,1293
2018-09-18,1256
2018-09-19,1256
2018-09-20,1256
2018-09-21,1256
2018-09-22,1292
2018-09-23,1292
2018-09-24,1292
2018-09-25,1292
2018-09-26,1245
2018-09-27,1245
2018-09-28,1245
2018-09-29,1245
2018-09-30,1245
2018-10-01,1236
2018-10-02,1236
2018-10-03,1236
2018-10-04,1236
2018-10-05,1257
2018-10-06,1257
2018-10-07,1257
2018-10-08,1257
2018-10-09,1278
2018-10-10,1278
2018-10-11,1278
2018-10-12,1278
2018-10-13,1285
2018-10-14,1285
2018-10-15,1285
2018-10-16,1285
2018-10-17,1302
2018-10-18,1302
2018-10-19,1302
2018-10-20,1302
2018-10-21,1330
2018-10-22,1330
2018-10-23,1330
2018-10-24,1330
2018-10-25,1359
2018-10-26,1359
2018-10-27,1359
2018-10-28,1359
2018-10-29,1376
2018-10-30,1376
2018-10-31,1376
2018-11-01,1359
2018-11-03,1359
2018-11-04,1395
2018-11-05,1395
2018-11-06,1397
2018-11-07,1397
2018-11-08,1397
2018-11-09,1337
2018-11-10,1337
2018-11-11,1288
2018-11-12,1288
2018-11-13,1311
2018-11-14,1311
2018-11-15,1322
2018-11-16,1322
2018-11-17,1299
2018-11-18,1299
2018-11-19,1342
2018-11-20,1342
2018-11-21,1381
2018-11-22,1381
2018-11-23,1391
2018-11-24,1391
2018-11-25,1376
2018-11-26,1376
2018-11-27,1361
2018-11-28,1361
2018-11-29,1299
2018-12-01,1257
2018-12-02,1257
2018-12-03,1257
2018-12-04,1209
2018-12-05,1209
2018-12-07,1154
2018-12-09,1188
2018-12-10,1129
2018-12-11,1129
2018-12-12,1129
2018-12-13,1090
2018-12-14,1090
2018-12-15,1067
2018-12-16,1067
2018-12-17,1062
2018-12-18,1062
2018-12-19,1067
2018-12-20,1067
2018-12-21,1067
2018-12-22,1073
2018-12-23,1073
2018-12-24,1109
2018-12-25,1109
2018-12-26,1109
2018-12-27,1130
2018-12-28,1130
2018-12-29,1091
2018-12-30,1091
2018-12-31,1040
2019-01-01,1040
2019-01-02,991
2019-01-03,991
2019-01-04,944
2019-01-05,944
2019-01-06,933
2019-01-08,933
2019-01-10,922
2019-01-11,922
2019-01-12,932
2019-01-13,932
2019-01-14,932
2019-01-15,952
2019-01-16,952
2019-01-17,976
2019-01-18,976
2019-01-19,976
2019-01-20,993
2019-01-21,993
2019-01-22,993
2019-01-23,968
2019-01-24,968
2019-01-25,968
2019-01-26,964
2019-01-27,964
2019-01-28,972
2019-01-29,972
2019-01-30,925
2019-01-31,925
2019-02-01,925
2019-02-02,921
2019-02-03,921
2019-02-04,921
2019-02-05,915
2019-02-06,915
2019-02-07,915
2019-02-08,915
2019-02-09,939
2019-02-10,939
2019-02-11,939
2019-02-12,939
2019-02-13,962
2019-02-14,962
2019-02-15,962
2019-02-16,1005
2019-02-17,1005
2019-02-18,1005
2019-02-19,1019
2019-02-20,1019
2019-02-21,1019
2019-02-22,1039
2019-02-23,1039
2019-02-24,1039
2019-02-25,1050
2019-02-26,1050
2019-02-27,1050
2019-02-28,1050
2019-03-01,1050
2019-03-02,1019
2019-03-03,1019
2019-03-04,1019
2019-03-05,1012
2019-03-06,1012
2019-03-07,1012
2019-03-08,1012
2019-03-09,972
2019-03-10,972
2019-03-11,972
2019-03-12,955
2019-03-13,955
2019-03-14,955
2019-03-15,955
2019-03-16,954
2019-03-17,954
2019-03-18,954
2019-03-19,954
2019-03-20,954
2019-03-21,954
2019-03-22,954
