date_obj,Oak%20bed%20(flatpack) price
2019-08-16,487
2019-08-17,487
2019-08-18,487
2019-08-19,487
2019-08-20,487
2019-08-21,487
2019-08-22,487
2019-08-23,487
2019-08-24,511
2019-08-24,511
2019-08-25,511
2019-08-25,511
2019-08-26,511
2019-08-26,511
2019-08-27,511
2019-08-27,511
2019-08-28,511
2019-08-29,511
2019-08-30,511
2019-08-31,511
2019-09-01,511
2019-09-02,511
2019-09-03,511
2019-09-04,511
2019-09-05,511
2019-09-06,511
2019-09-07,511
2019-09-08,511
2019-09-09,511
2019-09-10,511
2019-09-11,511
2019-09-12,511
2019-09-13,511
2019-09-14,511
2019-09-15,511
2019-09-16,511
2019-09-17,536
2019-09-18,536
2019-09-19,536
2019-09-20,536
2019-09-21,536
2019-09-22,536
2019-09-23,536
2019-09-24,536
2019-09-25,536
2019-09-26,536
2019-09-27,536
2019-09-28,536
2019-09-29,536
2019-09-30,536
2019-10-01,536
2019-10-02,536
2019-10-03,536
2019-10-04,536
2019-10-05,536
2019-10-06,536
2019-10-07,536
2019-10-08,536
2019-10-09,536
2019-10-10,562
2019-10-11,562
2019-10-12,562
2019-10-13,562
2019-10-14,562
2019-10-15,562
2019-10-16,562
2019-10-17,562
2019-10-18,562
2019-10-19,562
2019-10-20,562
2019-10-21,562
2019-10-22,562
2019-10-23,562
2019-10-24,562
2019-10-25,562
2019-10-26,562
2019-10-27,562
2019-10-28,562
2019-10-29,562
2019-10-30,562
2019-10-31,562
2019-11-01,562
2019-11-02,562
2019-11-03,562
2019-11-04,562
2019-11-05,562
2019-11-06,562
2019-11-07,562
2019-11-08,590
2019-11-09,590
2019-11-10,590
2019-11-11,590
2019-11-12,590
2019-11-13,590
2019-11-14,590
2019-11-15,590
2019-11-16,590
2019-11-17,590
2019-11-18,590
2019-11-19,590
2019-11-20,590
2019-11-21,590
2019-11-22,590
2019-11-23,590
2019-11-24,590
2019-11-25,590
2019-11-26,590
2019-11-27,590
2019-11-28,590
2019-11-29,590
2019-11-30,590
2019-12-01,590
2019-12-02,590
2019-12-03,590
2019-12-04,590
2019-12-05,590
2019-12-06,590
2019-12-07,618
2019-12-08,618
2019-12-09,618
2019-12-10,618
2019-12-11,618
2019-12-12,618
2019-12-13,618
2019-12-14,618
2019-12-15,618
2019-12-16,618
2019-12-17,618
2019-12-18,618
2019-12-19,618
2019-12-20,618
2019-12-21,618
2019-12-22,618
2019-12-23,618
2019-12-24,618
2019-12-25,618
2019-12-26,618
2019-12-27,618
2019-12-28,618
2019-12-29,618
2019-12-30,647
2019-12-31,647
2020-01-01,647
2020-01-02,647
2020-01-03,647
2020-01-04,647
2020-01-05,647
2020-01-06,647
2020-01-07,647
2020-01-08,647
2020-01-09,647
2020-01-10,647
2020-01-11,647
2020-01-12,647
2020-01-13,647
2020-01-14,647
2020-01-15,647
2020-01-16,647
2020-01-17,647
2020-01-18,647
2020-01-19,647
2020-01-20,647
2020-01-21,647
2020-01-22,647
2020-01-23,647
2020-01-24,679
2020-01-25,679
2020-01-26,679
2020-01-27,679
2020-01-28,679
2020-01-29,679
2020-01-30,679
2020-01-31,679
2020-02-01,679
2020-02-02,679
2020-02-03,679
2020-02-04,679
2020-02-05,679
2020-02-06,679
2020-02-07,679
2020-02-08,679
2020-02-09,679
2020-02-10,679
2020-02-11,679
2020-02-12,679
2020-02-13,679
2020-02-14,679
2020-02-15,679
2020-02-16,679
2020-02-17,706
2020-02-18,706
2020-02-19,706
2020-02-20,706
2020-02-21,706
2020-02-22,706
2020-02-23,706
2020-02-24,706
2020-02-25,706
2020-02-26,706
2020-02-27,706
2020-02-28,706
2020-02-29,706
2020-03-01,706
2020-03-02,706
2020-03-03,706
2020-03-04,706
2020-03-05,706
2020-03-06,706
2020-03-07,706
2020-03-08,706
2020-03-09,706
2020-03-10,706
2020-03-11,706
2020-03-12,706
2020-03-13,737
2020-03-14,737
2020-03-15,737
2020-03-16,737
2020-03-17,737
2020-03-18,737
2020-03-19,737
2020-03-20,737
2020-03-21,737
2020-03-22,737
2020-03-23,737
2020-03-24,737
2020-03-25,737
2020-03-26,737
2020-03-27,737
2020-03-28,737
2020-03-29,737
2020-03-30,737
2020-03-31,737
2020-04-01,772
2020-04-02,772
2020-04-03,772
2020-04-04,772
2020-04-05,772
2020-04-06,772
2020-04-07,772
2020-04-08,772
2020-04-09,772
2020-04-10,772
2020-04-11,772
2020-04-12,772
2020-04-13,772
2020-04-14,772
2020-04-15,810
2020-04-16,810
2020-04-17,810
2020-04-18,810
2020-04-19,810
2020-04-20,810
2020-04-21,810
2020-04-22,810
2020-04-23,810
2020-04-24,851
2020-04-25,851
2020-04-26,851
2020-04-27,851
2020-04-28,851
2020-04-29,851
2020-04-30,851
2020-05-01,851
2020-05-02,851
2020-05-03,851
2020-05-04,851
2020-05-05,851
2020-05-06,893
2020-05-07,893
2020-05-08,893
2020-05-09,893
2020-05-10,893
2020-05-11,893
2020-05-12,893
2020-05-13,893
