date_obj,Moonlight%20mead price
2016-07-02,1517
2016-07-03,1517
2016-07-04,1517
2016-07-05,1517
2016-07-06,1517
2016-07-07,1517
2016-07-08,1517
2016-07-09,1517
2016-07-10,1517
2016-07-11,1446
2016-07-12,1446
2016-07-13,1446
2016-07-14,1446
2016-07-15,1446
2016-07-16,1446
2016-07-17,1446
2016-07-18,1446
2016-07-23,1446
2016-07-24,1446
2016-07-25,1446
2016-07-26,1446
2016-07-27,1446
2016-07-28,1446
2016-07-29,1446
2016-07-30,1446
2016-07-31,1377
2016-08-01,1377
2016-08-02,1377
2016-08-03,1377
2016-08-04,1377
2016-08-05,1377
2016-08-06,1377
2016-08-07,1377
2016-08-08,1377
2016-08-09,1377
2016-08-10,1377
2016-08-11,1377
2016-08-12,1377
2016-08-13,1377
2016-08-14,1377
2016-08-15,1377
2016-08-16,1377
2016-08-17,1377
2016-08-18,1377
2016-08-19,1377
2016-08-20,1377
2016-08-21,1377
2016-08-22,1312
2016-08-23,1312
2016-08-24,1312
2016-08-25,1312
2016-08-26,1312
2016-08-28,1312
2016-08-31,1312
2016-09-01,1312
2016-09-02,1312
2016-09-03,1312
2016-09-04,1312
2016-09-05,1312
2016-09-06,1312
2016-09-07,1312
2016-09-08,1312
2016-09-09,1312
2016-09-10,1312
2016-09-11,1312
2016-09-12,1312
2016-09-13,1312
2016-09-14,1312
2016-09-15,1312
2016-09-16,1312
2016-09-17,1312
2016-09-18,1312
2016-09-19,1312
2016-09-20,1312
2016-09-21,1312
2016-09-22,1312
2016-09-23,1312
2016-09-24,1312
2016-09-25,1246
2016-09-26,1246
2016-09-27,1246
2016-09-28,1246
2016-09-29,1246
2016-09-30,1246
2016-10-01,1246
2016-10-02,1246
2016-10-03,1246
2016-10-04,1246
2016-10-05,1246
2016-10-06,1246
2016-10-07,1246
2016-10-08,1246
2016-10-09,1246
2016-10-10,1246
2016-10-11,1246
2016-10-12,1246
2016-10-13,1246
2016-10-14,1246
2016-10-15,1246
2016-10-16,1246
2016-10-17,1246
2016-10-18,1246
2016-10-19,1246
2016-10-20,1246
2016-10-21,1246
2016-10-22,1246
2016-10-23,1246
2016-10-24,1246
2016-10-25,1246
2016-10-26,1246
2016-10-27,1186
2016-10-28,1186
2016-10-29,1186
2016-10-30,1186
2016-10-31,1186
2016-11-01,1186
2016-11-02,1186
2016-11-03,1186
2016-11-04,1186
2016-11-05,1186
2016-11-06,1186
2016-11-07,1186
2016-11-08,1186
2016-11-09,1186
2016-11-10,1186
2016-11-11,1186
2016-11-12,1186
2016-11-13,1186
2016-11-14,1186
2016-12-07,1128
2016-12-08,1128
2016-12-09,1128
2016-12-10,1128
2016-12-11,1128
2016-12-12,1128
2016-12-13,1128
2016-12-14,1128
2016-12-15,1128
2016-12-16,1128
2016-12-17,1128
2016-12-18,1128
2016-12-19,1128
2016-12-20,1128
2016-12-21,1128
2016-12-22,1128
2016-12-23,1074
2016-12-24,1074
2016-12-25,1074
2016-12-26,1074
2016-12-27,1074
2016-12-28,1074
2016-12-29,1074
2016-12-30,1074
2016-12-31,1074
2017-01-01,1074
2017-01-02,1074
2017-01-03,1074
2017-01-04,1074
2017-01-05,1074
2017-01-06,1074
2017-01-07,1074
2017-01-08,1074
2017-01-09,1074
2017-01-10,1074
2017-01-11,1074
2017-01-12,1074
2017-01-13,1074
2017-01-14,1074
2017-01-15,1074
2017-01-16,1074
2017-01-17,1074
2017-01-18,1074
2017-01-19,1020
2017-01-20,1020
2017-01-21,1020
2017-01-22,1020
2017-01-27,1020
2017-01-28,1020
2017-01-29,1020
2017-01-30,1020
2017-01-31,1020
2017-02-01,1020
2017-02-02,1020
2017-02-03,1020
2017-02-04,1020
2017-02-05,1020
2017-02-06,1020
2017-02-07,1020
2017-02-08,969
2017-02-09,969
2017-02-10,969
2017-02-11,969
2017-02-12,969
2017-02-13,969
2017-02-14,969
2017-02-15,969
2017-02-16,969
2017-02-18,969
2017-02-19,969
2017-02-20,969
2017-02-21,969
2017-02-22,969
2017-02-23,969
2017-02-24,969
2017-02-25,969
2017-02-26,969
2017-02-27,969
2017-02-28,969
2017-03-01,969
2017-03-02,969
2017-03-03,969
2017-03-04,921
2017-03-05,921
2017-03-06,921
2017-03-07,921
2017-03-08,921
2017-03-09,921
2017-03-10,921
2017-03-11,921
2017-03-12,921
2017-03-13,921
2017-03-14,921
2017-03-15,921
2017-03-16,921
2017-03-17,921
2017-03-18,921
2017-03-19,921
2017-03-20,921
2017-03-21,921
2017-03-22,921
2017-03-23,921
2017-03-24,874
2017-03-25,874
2017-03-26,874
2017-03-27,874
2017-03-28,874
2017-03-29,874
2017-03-30,874
2017-03-31,874
2017-04-01,874
2017-04-02,874
2017-04-03,874
2017-04-04,874
2017-04-12,874
2017-04-13,874
2017-04-14,874
2017-04-15,874
2017-04-16,874
2017-04-17,874
2017-04-18,874
2017-04-19,874
2017-04-20,831
2017-04-21,831
2017-04-22,831
2017-04-23,831
2017-04-24,831
2017-04-25,831
2017-04-26,831
2017-04-27,831
2017-04-28,831
2017-04-29,831
2017-04-30,831
2017-05-01,831
2017-05-02,831
2017-05-03,831
2017-05-04,831
2017-05-05,831
2017-05-06,831
2017-05-07,831
2017-05-08,831
2017-05-09,831
2017-05-10,831
2017-05-11,831
2017-05-12,831
2017-05-13,831
2017-05-14,796
2017-05-15,796
2017-05-16,796
2017-05-17,796
2017-05-18,796
2017-05-19,796
2017-05-20,796
2017-05-21,796
2017-05-22,796
2017-05-23,796
2017-05-24,796
2017-05-25,796
2017-05-26,796
2017-05-27,796
2017-05-28,796
2017-05-29,796
2017-05-30,796
2017-05-31,796
2017-06-01,796
2017-06-02,796
2017-06-03,796
2017-06-06,796
2017-06-07,796
2017-06-08,760
2017-06-09,760
2017-06-10,760
2017-06-11,760
2017-06-12,760
2017-06-13,760
2017-06-14,760
2017-06-15,760
2017-06-16,760
2017-06-17,760
2017-06-18,760
2017-06-19,760
2017-06-20,760
2017-06-21,760
2017-06-22,760
2017-06-23,760
2017-06-24,760
2017-06-25,760
2017-06-26,760
2017-06-27,760
2017-06-28,760
2017-06-29,760
2017-06-30,760
2017-07-01,725
2017-07-02,725
2017-07-03,725
2017-07-04,725
2017-07-05,725
2017-07-06,725
2017-07-07,725
2017-07-08,725
2017-07-13,725
2017-07-14,725
2017-07-15,725
2017-07-16,725
2017-07-17,725
2017-07-18,725
2017-07-19,725
2017-07-20,712
2017-07-21,712
2017-07-22,712
2017-07-23,712
2017-07-24,712
2017-07-25,712
2017-07-26,712
2017-07-27,712
2017-07-28,712
2017-07-29,712
2017-07-30,712
2017-07-31,712
2017-08-01,712
2017-08-02,712
2017-08-03,712
2017-08-04,712
2017-08-05,712
2017-08-06,712
2017-08-09,712
2017-08-10,712
2017-08-11,712
2017-08-12,712
2017-08-13,712
2017-08-14,712
2017-08-15,712
2017-08-16,679
2017-08-17,679
2017-08-18,679
2017-08-19,679
2017-08-20,679
2017-08-22,679
2017-08-23,679
2017-08-24,679
2017-08-25,679
2017-08-26,679
2017-08-27,679
2017-08-28,679
2017-08-29,679
2017-08-30,679
2017-08-31,679
2017-09-01,679
2017-09-02,688
2017-09-03,688
2017-09-04,688
2017-09-05,688
2017-09-06,688
2017-09-07,688
2017-09-08,688
2017-09-09,688
2017-09-10,688
2017-09-11,688
2017-09-12,688
2017-09-13,688
2017-09-14,688
2017-09-15,688
2017-09-16,688
2017-09-17,688
2017-09-19,688
2017-09-20,688
2017-09-21,688
2017-09-22,688
2017-09-23,682
2017-09-24,682
2017-09-25,682
2017-09-26,682
2017-09-27,682
2017-09-28,682
2017-09-29,682
2017-09-30,682
2017-10-01,682
2017-10-02,682
2017-10-03,682
2017-10-04,682
2017-10-05,682
2017-10-06,682
2017-10-07,682
2017-10-08,682
2017-10-09,682
2017-10-10,682
2017-10-11,682
2017-10-12,682
2017-10-13,682
2017-10-14,682
2017-10-15,682
2017-10-16,682
2017-10-17,682
2017-10-18,682
2017-10-19,682
2017-10-20,682
2017-10-21,682
2017-10-22,682
2017-10-23,682
2017-10-24,682
2017-10-25,682
2017-10-26,682
2017-10-27,682
2017-10-28,682
2017-10-29,682
2017-10-30,682
2017-10-31,682
2017-11-01,682
2017-11-02,682
2017-11-03,682
2017-11-04,682
2017-11-05,682
2017-11-06,659
2017-11-07,659
2017-11-08,659
2017-11-09,659
2017-11-10,659
2017-11-11,659
2017-11-12,659
2017-11-13,659
2017-11-14,659
2017-11-15,659
2017-11-16,659
2017-11-17,659
2017-11-18,659
2017-11-19,659
2017-11-20,659
2017-11-21,659
2017-11-22,659
2017-11-23,659
2017-11-24,659
2017-11-25,659
2017-11-26,659
2017-11-27,659
2017-11-28,659
2017-11-29,659
2017-11-30,659
2017-12-01,659
2017-12-02,659
2017-12-03,652
2017-12-04,652
2017-12-05,652
2017-12-06,652
2017-12-07,652
2017-12-08,652
2017-12-09,652
2017-12-10,652
2017-12-11,652
2017-12-12,652
2017-12-14,652
2017-12-15,652
2017-12-17,652
2017-12-18,652
2017-12-19,652
2017-12-20,652
2017-12-21,652
2017-12-22,652
2017-12-23,652
2017-12-24,652
2017-12-25,652
2017-12-26,652
2017-12-27,652
2017-12-28,652
2017-12-29,652
2017-12-30,630
2017-12-31,630
2018-01-01,630
2018-01-02,630
2018-01-03,630
2018-01-04,630
2018-01-05,630
2018-01-06,630
2018-01-07,630
2018-01-08,630
2018-01-09,630
2018-01-10,630
2018-01-11,630
2018-01-12,630
2018-01-13,630
2018-01-14,630
2018-01-15,630
2018-01-16,630
2018-01-17,630
2018-01-18,630
2018-01-19,630
2018-01-20,630
2018-01-21,630
2018-01-22,599
2018-01-23,599
2018-01-25,599
2018-01-26,599
2018-01-27,599
2018-01-28,599
2018-01-29,599
2018-01-31,599
2018-02-01,570
2018-02-02,570
2018-02-03,570
2018-02-04,570
2018-02-05,570
2018-02-06,570
2018-02-07,570
2018-02-08,570
2018-02-09,570
2018-02-10,570
2018-02-11,548
2018-02-12,548
2018-02-13,548
2018-02-14,548
2018-02-15,548
2018-02-16,548
2018-02-17,548
2018-02-18,548
2018-02-19,548
2018-02-20,548
2018-02-21,548
2018-02-22,520
2018-02-23,520
2018-02-24,520
2018-02-25,520
2018-02-26,520
2018-02-27,520
2018-03-01,520
2018-03-02,520
2018-03-03,520
2018-03-04,520
2018-03-05,504
2018-03-06,504
2018-03-07,504
2018-03-08,504
2018-03-09,504
2018-03-10,504
2018-03-11,504
2018-03-12,504
2018-03-13,504
2018-03-14,504
2018-03-15,504
2018-03-16,504
2018-03-17,490
2018-03-18,490
2018-03-19,490
2018-03-20,490
2018-03-21,490
2018-03-23,490
2018-03-24,490
2018-03-26,490
2018-03-27,475
2018-03-28,475
2018-03-29,475
2018-03-30,475
2018-03-31,475
2018-04-01,475
2018-04-02,475
2018-04-03,475
2018-04-04,475
2018-04-05,475
2018-04-06,475
2018-04-07,475
2018-04-08,451
2018-04-09,451
2018-04-10,451
2018-04-11,451
2018-04-12,451
2018-04-13,451
2018-04-14,451
2018-04-15,451
2018-04-16,451
2018-04-17,444
2018-04-18,444
2018-04-19,444
2018-04-20,444
2018-04-21,444
2018-04-22,444
2018-04-23,444
2018-04-24,444
2018-04-25,444
2018-04-26,444
2018-04-27,444
2018-04-28,444
2018-04-29,444
2018-04-30,424
2018-05-01,424
2018-05-04,424
2018-05-05,424
2018-05-06,424
2018-05-07,424
2018-05-08,424
2018-05-09,424
2018-05-10,424
2018-05-11,424
2018-05-12,424
2018-05-13,424
2018-05-14,405
2018-05-15,405
2018-05-16,405
2018-05-17,405
2018-05-18,405
2018-05-19,405
2018-05-20,405
2018-05-21,405
2018-05-22,405
2018-05-23,405
2018-05-24,405
2018-05-25,405
2018-05-26,389
2018-05-27,389
2018-05-28,389
2018-05-29,389
2018-05-30,389
2018-05-31,389
2018-06-01,389
2018-06-02,389
2018-06-03,389
2018-06-04,389
2018-06-05,389
2018-06-06,372
2018-06-07,372
2018-06-08,372
2018-06-09,372
2018-06-10,372
2018-06-11,372
2018-06-12,372
2018-06-13,372
2018-06-14,372
2018-06-15,372
2018-06-16,372
2018-06-17,372
2018-06-18,372
2018-06-19,356
2018-06-20,356
2018-06-21,356
2018-06-22,356
2018-06-23,356
2018-06-24,356
2018-06-25,356
2018-06-26,356
2018-06-27,356
2018-06-28,356
2018-06-29,356
2018-06-30,339
2018-07-01,339
2018-07-02,339
2018-07-03,339
2018-07-04,339
2018-07-05,339
2018-07-06,339
2018-07-07,339
2018-07-08,339
2018-07-09,339
2018-07-10,325
2018-07-11,325
2018-07-12,325
2018-07-13,325
2018-07-14,325
2018-07-15,325
2018-07-16,325
2018-07-17,325
2018-07-18,325
2018-07-19,325
2018-07-20,311
2018-07-21,311
2018-07-22,311
2018-07-23,311
2018-07-24,311
2018-07-25,311
2018-07-26,311
2018-07-27,311
2018-07-28,311
2018-07-29,311
2018-07-30,311
2018-07-31,295
2018-08-01,295
2018-08-02,295
2018-08-03,295
2018-08-04,295
2018-08-05,295
2018-08-06,295
2018-08-07,295
2018-08-08,295
2018-08-09,295
2018-08-10,283
2018-08-11,283
2018-08-12,283
2018-08-14,283
2018-08-16,283
2018-08-17,283
2018-08-18,270
2018-08-19,270
2018-08-20,270
2018-08-21,270
2018-08-22,270
2018-08-23,270
2018-08-24,270
2018-08-25,270
2018-08-26,257
2018-08-27,257
2018-08-28,257
2018-08-29,257
2018-08-30,257
2018-08-31,257
2018-09-01,244
2018-09-02,244
2018-09-03,244
2018-09-04,244
2018-09-05,244
2018-09-06,244
2018-09-07,244
2018-09-08,244
2018-09-09,244
2018-09-10,243
2018-09-11,243
2018-09-12,243
2018-09-13,243
2018-09-14,243
2018-09-15,243
2018-09-16,243
2018-09-17,243
2018-09-18,243
2018-09-19,233
2018-09-20,233
2018-09-21,233
2018-09-22,233
2018-09-23,233
2018-09-24,233
2018-09-25,233
2018-09-26,233
2018-09-27,233
2018-09-28,222
2018-09-29,222
2018-09-30,222
2018-10-02,222
2018-10-03,222
2018-10-04,222
2018-10-05,222
2018-10-06,211
2018-10-07,211
2018-10-08,211
2018-10-09,211
2018-10-10,211
2018-10-11,211
2018-10-12,211
2018-10-13,211
2018-10-14,211
2018-10-15,201
2018-10-16,201
2018-10-17,201
2018-10-18,201
2018-10-19,201
2018-10-20,201
2018-10-21,201
2018-10-22,201
2018-10-23,201
2018-10-24,201
2018-10-25,195
2018-10-26,195
2018-10-27,195
2018-10-28,195
2018-10-29,195
2018-10-30,195
2018-10-31,195
2018-11-01,195
2018-11-03,185
2018-11-04,185
2018-11-05,185
2018-11-06,185
2018-11-07,185
2018-11-08,185
2018-11-09,185
2018-11-10,175
2018-11-11,175
2018-11-12,175
2018-11-13,175
2018-11-14,175
2018-11-15,175
2018-11-16,175
2018-11-17,167
2018-11-18,167
2018-11-19,167
2018-11-20,167
2018-11-21,167
2018-11-22,167
2018-11-23,159
2018-11-24,159
2018-11-25,159
2018-11-26,159
2018-11-27,151
2018-11-28,151
2018-11-29,151
2018-12-01,151
2018-12-02,151
2018-12-03,145
2018-12-04,145
2018-12-05,145
2018-12-07,145
2018-12-09,138
2018-12-10,138
2018-12-11,138
2018-12-12,138
2018-12-13,138
2018-12-14,138
2018-12-15,133
2018-12-16,133
2018-12-17,133
2018-12-18,133
2018-12-19,133
2018-12-20,127
2018-12-21,127
2018-12-22,127
2018-12-23,127
2018-12-24,127
2018-12-25,127
2018-12-26,122
2018-12-27,122
2018-12-28,122
2018-12-29,122
2018-12-30,122
2018-12-31,116
2019-01-01,116
2019-01-02,116
2019-01-03,116
2019-01-04,116
2019-01-05,111
2019-01-06,111
2019-01-08,111
2019-01-10,106
2019-01-11,106
2019-01-12,106
2019-01-13,106
2019-01-14,106
2019-01-15,101
2019-01-16,101
2019-01-17,101
2019-01-18,101
2019-01-19,101
2019-01-20,101
2019-01-21,95
2019-01-22,95
2019-01-23,95
2019-01-24,95
2019-01-25,91
2019-01-26,91
2019-01-27,91
2019-01-28,91
2019-01-29,87
2019-01-30,87
2019-01-31,87
2019-02-01,87
2019-02-02,87
2019-02-03,87
2019-02-04,86
2019-02-05,86
2019-02-06,86
2019-02-07,86
2019-02-08,86
2019-02-09,86
2019-02-10,89
2019-02-11,89
2019-02-12,89
2019-02-13,89
2019-02-14,89
2019-02-15,89
2019-02-16,89
2019-02-17,94
2019-02-18,94
2019-02-19,94
2019-02-20,94
2019-02-21,94
2019-02-22,94
2019-02-23,94
2019-02-24,98
2019-02-25,98
2019-02-26,98
2019-02-27,98
2019-02-28,98
2019-03-01,98
2019-03-02,98
2019-03-03,98
2019-03-04,98
2019-03-05,98
2019-03-06,101
2019-03-07,101
2019-03-08,101
2019-03-09,101
2019-03-10,101
2019-03-11,101
2019-03-12,101
2019-03-13,101
2019-03-14,107
2019-03-15,107
2019-03-16,107
2019-03-17,107
2019-03-18,107
2019-03-19,107
2019-03-20,107
2019-03-21,107
2019-03-22,110
2019-03-23,110
2019-03-24,110
2019-03-25,110
2019-03-26,110
2019-03-27,110
2019-03-28,115
2019-03-29,115
2019-03-30,115
2019-03-31,115
2019-04-01,115
2019-04-02,115
2019-04-03,115
2019-04-04,115
2019-04-05,115
2019-04-06,121
2019-04-07,121
2019-04-08,121
2019-04-09,121
2019-04-10,121
2019-04-11,121
2019-04-12,121
2019-04-13,121
2019-04-14,128
2019-04-15,128
2019-04-16,128
2019-04-17,128
2019-04-18,128
2019-04-19,128
2019-04-20,128
2019-04-21,128
2019-04-22,127
2019-04-23,127
2019-04-24,127
2019-04-25,127
2019-04-26,127
2019-04-27,127
2019-04-28,127
2019-04-29,127
2019-04-30,130
2019-05-01,130
2019-05-02,130
2019-05-03,130
2019-05-04,130
2019-05-05,130
2019-05-06,130
2019-05-07,128
2019-05-08,128
2019-05-09,128
2019-05-10,128
2019-05-11,128
2019-05-12,128
2019-05-13,128
2019-05-14,131
2019-05-15,131
2019-05-16,131
2019-05-17,131
2019-05-18,131
2019-05-19,131
2019-05-20,131
2019-05-21,131
2019-05-22,131
2019-05-23,131
2019-05-24,127
2019-05-25,127
2019-05-26,127
2019-05-27,127
2019-05-28,127
2019-05-29,127
2019-05-30,127
2019-05-31,127
2019-06-01,130
2019-06-02,130
2019-06-03,130
2019-06-04,130
2019-06-05,130
2019-06-06,130
2019-06-07,130
2019-06-08,130
2019-06-09,130
2019-06-10,130
2019-06-11,132
2019-06-12,132
2019-06-13,132
2019-06-14,132
2019-06-15,132
2019-06-16,132
2019-06-17,132
2019-06-18,132
2019-06-19,132
2019-06-20,132
2019-06-21,132
2019-06-22,132
2019-06-23,132
2019-06-24,132
2019-06-25,132
2019-06-26,132
2019-06-27,132
2019-06-28,132
2019-06-29,127
2019-06-30,127
