date_obj,Graahk%20top price
2019-03-20,1158
2019-03-21,1158
2019-03-22,1158
2019-03-23,1158
2019-03-24,1158
2019-03-25,1146
2019-03-26,1146
2019-03-27,1146
2019-03-28,1146
2019-03-29,1146
2019-03-30,1146
2019-03-31,1146
2019-04-01,1146
2019-04-02,1146
2019-04-03,1128
2019-04-04,1128
2019-04-05,1128
2019-04-06,1128
2019-04-07,1128
2019-04-08,1128
2019-04-09,1128
2019-04-10,1128
2019-04-11,1118
2019-04-12,1118
2019-04-13,1118
2019-04-14,1118
2019-04-15,1118
2019-04-16,1118
2019-04-17,1143
2019-04-18,1143
2019-04-19,1143
2019-04-20,1143
2019-04-21,1143
2019-04-22,1143
2019-04-23,1163
2019-04-24,1163
2019-04-25,1163
2019-04-26,1163
2019-04-27,1163
2019-04-28,1163
2019-04-29,1163
2019-04-30,1124
2019-05-01,1124
2019-05-02,1124
2019-05-03,1124
2019-05-04,1124
2019-05-05,1124
2019-05-06,1124
2019-05-07,1078
2019-05-08,1078
2019-05-09,1078
2019-05-10,1078
2019-05-11,1078
2019-05-12,1078
2019-05-13,1078
2019-05-14,1114
2019-05-15,1114
2019-05-16,1114
2019-05-17,1114
2019-05-18,1114
2019-05-19,1114
2019-05-20,1114
2019-05-21,1114
2019-05-22,1114
2019-05-23,1116
2019-05-24,1116
2019-05-25,1116
2019-05-26,1116
2019-05-27,1116
2019-05-28,1116
2019-05-29,1116
2019-05-30,1116
2019-05-31,1064
2019-06-01,1064
2019-06-02,1064
2019-06-03,1064
2019-06-04,1064
2019-06-05,1064
2019-06-06,1064
2019-06-07,1064
2019-06-08,1015
2019-06-09,1015
2019-06-10,1015
2019-06-11,1015
2019-06-12,1015
2019-06-13,1015
2019-06-14,1015
2019-06-15,1015
2019-06-16,990
2019-06-17,990
2019-06-18,990
2019-06-19,990
2019-06-20,990
2019-06-21,990
2019-06-22,990
2019-06-23,990
2019-06-24,999
2019-06-25,999
2019-06-26,999
2019-06-27,999
2019-06-28,999
2019-06-29,999
2019-06-30,999
2019-07-01,999
2019-07-02,1014
2019-07-03,1014
2019-07-04,1014
2019-07-05,1014
2019-07-06,1014
2019-07-07,1014
2019-07-08,1014
2019-07-09,1014
2019-07-10,1014
2019-07-11,1008
2019-07-12,1008
2019-07-13,1008
2019-07-14,1008
2019-07-15,1008
2019-07-16,1008
2019-07-17,1008
2019-07-18,1008
2019-07-19,1012
2019-07-20,1012
2019-07-21,1012
2019-07-22,1012
2019-07-23,1012
2019-07-24,1012
2019-07-25,1012
2019-07-26,1012
2019-07-27,1012
2019-07-28,987
2019-07-29,987
2019-07-30,987
2019-07-31,987
2019-08-01,987
2019-08-02,987
2019-08-03,987
2019-08-04,987
2019-08-05,987
2019-08-06,953
2019-08-07,953
2019-08-08,953
2019-08-09,953
2019-08-10,953
2019-08-11,953
2019-08-12,953
2019-08-13,953
2019-08-14,907
2019-08-15,907
2019-08-16,907
2019-08-17,907
2019-08-18,907
2019-08-19,907
2019-08-20,907
2019-08-21,877
2019-08-22,877
2019-08-23,877
2019-08-24,877
2019-08-24,877
2019-08-25,877
2019-08-25,877
2019-08-26,877
2019-08-26,877
2019-08-27,877
2019-08-27,877
2019-08-28,877
2019-08-29,877
2019-08-30,877
2019-08-31,897
2019-09-01,897
2019-09-02,897
2019-09-03,897
2019-09-04,897
2019-09-05,897
2019-09-06,897
2019-09-07,897
2019-09-08,860
2019-09-09,860
2019-09-10,860
2019-09-11,860
2019-09-12,860
2019-09-13,860
2019-09-14,860
2019-09-15,860
2019-09-16,860
2019-09-17,821
2019-09-18,821
2019-09-19,821
2019-09-20,821
2019-09-21,821
2019-09-22,821
2019-09-23,821
2019-09-24,821
2019-09-25,821
2019-09-26,789
2019-09-27,789
2019-09-28,789
2019-09-29,789
2019-09-30,789
2019-10-01,789
2019-10-02,789
2019-10-03,789
2019-10-04,789
2019-10-05,789
2019-10-06,808
2019-10-07,808
2019-10-08,808
2019-10-09,808
2019-10-10,808
2019-10-11,808
2019-10-12,808
2019-10-13,808
2019-10-14,808
2019-10-15,820
2019-10-16,820
2019-10-17,820
2019-10-18,820
2019-10-19,820
2019-10-20,820
2019-10-21,820
2019-10-22,820
2019-10-23,829
2019-10-24,829
2019-10-25,829
2019-10-26,829
2019-10-27,829
2019-10-28,829
2019-10-29,829
2019-10-30,829
2019-10-31,829
2019-11-01,857
2019-11-02,857
2019-11-03,857
2019-11-04,857
2019-11-05,857
2019-11-06,857
2019-11-07,857
2019-11-08,857
2019-11-09,857
2019-11-10,863
2019-11-11,863
2019-11-12,863
2019-11-13,863
2019-11-14,863
2019-11-15,863
2019-11-16,863
2019-11-17,863
2019-11-18,863
2019-11-19,863
2019-11-20,863
2019-11-21,863
2019-11-22,855
2019-11-23,855
2019-11-24,855
2019-11-25,855
2019-11-26,855
2019-11-27,855
2019-11-28,855
2019-11-29,855
2019-11-30,855
2019-12-01,891
2019-12-02,891
2019-12-03,891
2019-12-04,891
2019-12-05,891
2019-12-06,891
2019-12-07,891
2019-12-08,891
2019-12-09,891
2019-12-10,900
2019-12-11,900
2019-12-12,900
2019-12-13,900
2019-12-14,900
2019-12-15,900
2019-12-16,900
2019-12-17,900
2019-12-18,900
2019-12-19,900
2019-12-20,900
2019-12-21,864
2019-12-22,864
2019-12-23,864
2019-12-24,864
2019-12-25,864
2019-12-26,864
2019-12-27,864
2019-12-28,864
2019-12-29,864
2019-12-30,835
2019-12-31,835
2020-01-01,835
2020-01-02,835
2020-01-03,835
2020-01-04,835
2020-01-05,835
2020-01-06,835
2020-01-07,842
2020-01-08,842
2020-01-09,842
2020-01-10,842
2020-01-11,842
2020-01-12,842
2020-01-13,842
2020-01-14,842
2020-01-15,808
2020-01-16,808
2020-01-17,808
2020-01-18,808
2020-01-19,808
2020-01-20,808
2020-01-21,808
2020-01-22,787
2020-01-23,787
2020-01-24,787
2020-01-25,787
2020-01-26,787
2020-01-27,787
2020-01-28,787
2020-01-29,814
2020-01-30,814
2020-01-31,814
2020-02-01,814
2020-02-02,814
2020-02-03,814
2020-02-04,814
2020-02-05,814
2020-02-06,811
2020-02-07,811
2020-02-08,811
2020-02-09,811
2020-02-10,811
2020-02-11,811
2020-02-12,811
2020-02-13,811
2020-02-14,792
2020-02-15,792
2020-02-16,792
2020-02-17,792
2020-02-18,792
2020-02-19,792
2020-02-20,792
2020-02-21,792
2020-02-22,783
2020-02-23,783
2020-02-24,783
2020-02-25,783
2020-02-26,783
2020-02-27,744
2020-02-28,744
2020-02-29,744
2020-03-01,744
2020-03-02,744
2020-03-03,744
2020-03-04,744
2020-03-05,740
2020-03-06,740
2020-03-07,740
2020-03-08,740
2020-03-09,740
2020-03-10,740
2020-03-11,740
2020-03-12,721
2020-03-13,721
2020-03-14,721
2020-03-15,721
2020-03-16,721
2020-03-17,721
2020-03-18,709
2020-03-19,709
2020-03-20,709
2020-03-21,709
2020-03-22,709
2020-03-23,709
2020-03-24,677
2020-03-25,677
2020-03-26,677
2020-03-27,677
2020-03-28,677
2020-03-29,648
2020-03-30,648
2020-03-31,648
2020-04-01,648
2020-04-02,648
2020-04-03,620
2020-04-04,620
2020-04-05,620
2020-04-06,620
2020-04-07,590
2020-04-08,590
2020-04-09,590
2020-04-10,590
2020-04-11,566
2020-04-12,566
2020-04-13,566
2020-04-14,566
2020-04-15,566
2020-04-16,562
2020-04-17,562
2020-04-18,562
2020-04-19,562
2020-04-20,562
2020-04-21,548
2020-04-22,548
2020-04-23,548
2020-04-24,548
2020-04-25,548
2020-04-26,534
2020-04-27,534
2020-04-28,534
2020-04-29,534
2020-04-30,534
2020-05-01,541
2020-05-02,541
2020-05-03,541
2020-05-04,541
2020-05-05,541
2020-05-06,546
2020-05-07,546
2020-05-08,546
2020-05-09,546
2020-05-10,546
2020-05-11,546
2020-05-12,542
2020-05-13,542
