date_obj,Spider%20on%20shaft price
2016-05-31,6349
2016-06-01,6349
2016-06-02,6349
2016-06-03,6349
2016-06-04,6349
2016-06-05,6349
2016-06-06,6349
2016-06-07,6349
2016-06-08,6349
2016-06-09,6349
2016-06-10,6349
2016-06-11,6349
2016-06-12,6349
2016-06-13,6349
2016-06-14,6349
2016-06-15,6349
2016-06-16,6349
2016-06-17,6349
2016-06-18,6349
2016-06-19,6349
2016-06-20,6349
2016-06-21,6349
2016-06-22,6349
2016-06-23,6349
2016-06-24,6349
2016-06-25,6349
2016-06-26,6349
2016-06-27,6349
2016-06-28,6349
2016-06-29,6349
2016-06-30,6349
2016-07-01,6349
2016-07-02,6349
2016-07-03,6349
2016-07-04,6349
2016-07-05,6349
2016-07-06,6349
2016-07-07,6349
2016-07-08,6349
2016-07-09,6349
2016-07-10,6349
2016-07-11,6349
2016-07-12,6349
2016-07-13,6349
2016-07-14,6349
2016-07-15,6349
2016-07-16,6349
2016-07-17,6349
2016-07-18,6349
2016-07-24,6349
2016-07-25,6349
2016-07-26,6349
2016-07-27,6349
2016-07-28,6349
2016-07-29,6349
2016-07-30,6349
2016-07-31,6349
2016-08-01,6349
2016-08-02,6349
2016-08-03,6349
2016-08-04,6349
2016-08-05,6349
2016-08-06,6349
2016-08-07,6349
2016-08-08,6349
2016-08-09,6349
2016-08-10,6349
2016-08-11,6349
2016-08-12,6349
2016-08-13,6349
2016-08-14,6349
2016-08-15,6349
2016-08-16,6349
2016-08-17,6349
2016-08-18,6349
2016-08-19,6349
2016-08-20,6349
2016-08-21,6349
2016-08-22,6349
2016-08-23,6349
2016-08-24,6349
2016-08-25,6349
2016-08-26,6349
2016-08-28,6349
2016-08-31,6349
2016-09-01,6349
2016-09-02,6349
2016-09-03,6349
2016-09-04,6349
2016-09-05,6063
2016-09-06,6063
2016-09-07,6063
2016-09-08,6063
2016-09-09,6063
2016-09-10,6063
2016-09-11,6063
2016-09-12,6063
2016-09-13,6063
2016-09-14,6063
2016-09-15,6063
2016-09-16,6063
2016-09-17,6063
2016-09-18,6063
2016-09-19,6063
2016-09-20,6063
2016-09-21,6063
2016-09-22,6063
2016-09-23,6063
2016-09-24,6063
2016-09-25,6063
2016-09-26,6063
2016-09-27,6063
2016-09-28,6063
2016-09-29,6063
2016-09-30,6063
2016-10-01,6063
2016-10-02,6063
2016-10-03,6063
2016-10-04,6063
2016-10-05,6063
2016-10-06,6063
2016-10-07,6063
2016-10-08,6063
2016-10-09,6063
2016-10-11,6063
2016-10-12,6063
2016-10-13,6063
2016-10-14,6063
2016-10-15,6063
2016-10-16,6063
2016-10-17,6063
2016-10-18,6063
2016-10-19,6063
2016-10-20,6063
2016-10-21,6063
2016-10-22,6063
2016-10-23,6063
2016-10-24,6063
2016-10-25,6063
2016-10-26,6063
2016-10-27,6063
2016-10-28,6063
2016-10-29,6063
2016-10-30,6063
2016-10-31,6063
2016-11-01,6063
2016-11-02,6063
2016-11-03,6063
2016-11-04,6063
2016-11-05,6063
2016-11-06,6063
2016-11-07,6063
2016-11-08,6063
2016-11-09,6063
2016-11-10,6063
2016-11-11,6063
2016-11-12,6063
2016-11-13,6063
2016-11-14,6063
2016-12-08,6063
2016-12-09,6063
2016-12-10,6063
2016-12-11,6063
2016-12-12,6063
2016-12-13,6063
2016-12-14,6063
2016-12-15,6063
2016-12-16,6063
2016-12-17,6063
2016-12-18,6063
2016-12-19,6063
2016-12-20,5764
2016-12-21,5764
2016-12-22,5764
2016-12-23,5764
2016-12-24,5764
2016-12-25,5764
2016-12-26,5764
2016-12-27,5764
2016-12-28,5764
2016-12-29,5764
2016-12-30,5764
2016-12-31,5764
2017-01-01,5764
2017-01-02,5764
2017-01-03,5764
2017-01-04,5764
2017-01-05,5764
2017-01-06,5764
2017-01-07,5764
2017-01-08,5764
2017-01-09,5764
2017-01-10,5764
2017-01-11,5764
2017-01-12,5764
2017-01-13,5764
2017-01-14,5764
2017-01-15,5764
2017-01-16,5764
2017-01-17,5764
2017-01-18,5764
2017-01-19,5764
2017-01-20,5764
2017-01-21,5764
2017-01-22,5764
2017-01-27,5764
2017-01-28,5764
2017-01-29,5764
2017-01-30,5764
2017-01-31,5764
2017-02-01,5764
2017-02-02,5764
2017-02-03,5764
2017-02-04,5764
2017-02-05,5764
2017-02-06,5764
2017-02-07,5764
2017-02-08,5764
2017-02-09,5764
2017-02-10,5764
2017-02-11,5764
2017-02-12,5764
2017-02-13,5764
2017-02-14,5764
2017-02-15,5764
2017-02-16,5764
2017-02-18,5478
2017-02-19,5478
2017-02-20,5478
2017-02-21,5478
2017-02-22,5478
2017-02-23,5478
2017-02-24,5478
2017-02-25,5478
2017-02-26,5478
2017-02-27,5478
2017-02-28,5478
2017-03-01,5478
2017-03-02,5478
2017-03-03,5478
2017-03-04,5478
2017-03-05,5478
2017-03-06,5478
2017-03-07,5478
2017-03-08,5478
2017-03-09,5478
2017-03-10,5478
2017-03-11,5478
2017-03-12,5478
2017-03-13,5478
2017-03-14,5478
2017-03-15,5478
2017-03-16,5478
2017-03-17,5478
2017-03-18,5478
2017-03-19,5478
2017-03-20,5478
2017-03-21,5478
2017-03-22,5478
2017-03-23,5478
2017-03-24,5478
2017-03-25,5478
2017-03-26,5478
2017-03-27,5478
2017-03-28,5478
2017-03-29,5478
2017-03-30,5478
2017-03-31,5478
2017-04-01,5478
2017-04-02,5478
2017-04-03,5478
2017-04-04,5478
2017-04-12,450
2017-04-13,450
2017-04-14,450
2017-04-15,450
2017-04-16,450
2017-04-17,450
2017-04-18,450
2017-04-19,450
2017-04-20,450
2017-04-21,450
2017-04-22,450
2017-04-23,450
2017-04-24,450
2017-04-25,450
2017-04-26,450
2017-04-27,450
2017-04-28,450
2017-04-29,450
2017-04-30,450
2017-05-01,450
2017-05-02,450
2017-05-03,450
2017-05-04,450
2017-05-05,450
2017-05-06,450
2017-05-07,450
2017-05-08,450
2017-05-09,450
2017-05-10,450
2017-05-11,450
2017-05-12,450
2017-05-13,450
2017-05-14,450
2017-05-15,450
2017-05-16,450
2017-05-17,450
2017-05-18,450
2017-05-19,450
2017-05-20,450
2017-05-21,450
2017-05-22,450
2017-05-23,450
2017-05-24,450
2017-05-25,450
2017-05-26,450
2017-05-27,450
2017-05-28,450
2017-05-29,450
2017-05-30,450
2017-05-31,450
2017-06-01,450
2017-06-02,450
2017-06-03,450
2017-06-06,450
2017-06-07,450
2017-06-08,450
2017-06-09,450
2017-06-10,450
2017-06-11,450
2017-06-12,450
2017-06-13,450
2017-06-14,450
2017-06-15,450
2017-06-16,450
2017-06-17,450
2017-06-18,450
2017-06-19,450
2017-06-20,450
2017-06-21,450
2017-06-22,450
2017-06-23,450
2017-06-24,450
2017-06-25,450
2017-06-26,450
2017-06-27,446
2017-06-28,446
2017-06-29,446
2017-06-30,446
2017-07-01,446
2017-07-02,446
2017-07-03,446
2017-07-04,446
2017-07-05,446
2017-07-06,446
2017-07-07,446
2017-07-08,446
2017-07-13,446
2017-07-14,446
2017-07-15,446
2017-07-16,446
2017-07-17,446
2017-07-18,446
2017-07-19,446
2017-07-20,446
2017-07-21,446
2017-07-22,446
2017-07-23,446
2017-07-24,446
2017-07-25,446
2017-07-26,446
2017-07-27,446
2017-07-28,446
2017-07-29,446
2017-07-30,446
2017-07-31,446
2017-08-01,446
2017-08-02,446
2017-08-03,446
2017-08-04,446
2017-08-05,446
2017-08-06,446
2017-08-09,446
2017-08-10,446
2017-08-11,446
2017-08-12,446
2017-08-13,446
2017-08-14,446
2017-08-15,446
2017-08-17,446
2017-08-18,446
2017-08-19,446
2017-08-20,446
2017-08-21,446
2017-08-22,446
2017-08-23,446
2017-08-24,446
2017-08-25,446
2017-08-26,446
2017-08-27,446
2017-08-28,446
2017-08-29,446
2017-08-30,446
2017-08-31,446
2017-09-01,446
2017-09-02,446
2017-09-03,446
2017-09-04,446
2017-09-05,446
2017-09-06,446
2017-09-07,446
2017-09-08,446
2017-09-09,446
2017-09-10,446
2017-09-11,425
2017-09-12,425
2017-09-13,425
2017-09-14,425
2017-09-15,425
2017-09-16,425
2017-09-17,425
2017-09-19,425
2017-09-20,425
2017-09-21,425
2017-09-22,425
2017-09-23,425
2017-09-24,425
2017-09-25,425
2017-09-26,425
2017-09-27,425
2017-09-28,425
2017-09-29,425
2017-09-30,425
2017-10-01,425
2017-10-02,425
2017-10-03,425
2017-10-04,425
2017-10-05,425
2017-10-06,425
2017-10-07,425
2017-10-08,425
2017-10-09,425
2017-10-10,425
2017-10-11,425
2017-10-12,425
2017-10-13,425
2017-10-14,425
2017-10-15,425
2017-10-16,425
2017-10-17,425
2017-10-18,425
2017-10-19,425
2017-10-20,425
2017-10-21,425
2017-10-22,425
2017-10-23,425
2017-10-24,425
2017-10-25,425
2017-10-26,425
2017-10-27,425
2017-10-28,425
2017-10-29,425
2017-10-30,425
2017-10-31,425
2017-11-01,425
2017-11-02,425
2017-11-03,425
2017-11-04,425
2017-11-05,425
2017-11-06,425
2017-11-07,425
2017-11-08,425
2017-11-09,425
2017-11-10,425
2017-11-11,425
2017-11-12,425
2017-11-13,425
2017-11-14,425
2017-11-15,425
2017-11-16,425
2017-11-17,425
2017-11-18,425
2017-11-19,425
2017-11-20,425
2017-11-21,425
2017-11-22,425
2017-11-23,425
2017-11-24,427
2017-11-25,427
2017-11-26,427
2017-11-27,427
2017-11-28,427
2017-11-29,427
2017-11-30,427
2017-12-01,427
2017-12-02,427
2017-12-03,427
2017-12-04,427
2017-12-05,427
2017-12-06,427
2017-12-07,427
2017-12-08,427
2017-12-09,427
2017-12-10,427
2017-12-11,427
2017-12-12,427
2017-12-13,427
2017-12-14,427
2017-12-15,427
2017-12-16,427
2017-12-17,427
2017-12-18,427
2017-12-19,427
2017-12-20,427
2017-12-21,427
2017-12-22,427
2017-12-23,427
2017-12-24,427
2017-12-25,427
2017-12-26,427
2017-12-27,427
2017-12-28,427
2017-12-29,427
2017-12-30,427
2017-12-31,427
2018-01-01,427
2018-01-02,427
2018-01-03,427
2018-01-04,427
2018-01-05,427
2018-01-06,427
2018-01-07,427
2018-01-08,427
2018-01-09,427
2018-01-10,427
2018-01-11,427
2018-01-12,427
2018-01-13,427
2018-01-14,427
2018-01-15,427
2018-01-16,427
2018-01-17,427
2018-01-18,427
2018-01-19,427
2018-01-20,427
2018-01-21,427
2018-01-22,427
2018-01-23,410
2018-01-24,410
2018-01-25,410
2018-01-26,410
2018-01-27,410
2018-01-28,410
2018-01-29,410
2018-01-30,410
2018-02-01,410
2018-02-02,410
2018-02-04,410
2018-02-05,410
2018-02-06,410
2018-02-07,410
2018-02-08,410
2018-02-09,410
2018-02-10,410
2018-02-11,410
2018-02-12,410
2018-02-13,410
2018-02-14,410
2018-02-15,410
2018-02-16,410
2018-02-17,410
2018-02-18,410
2018-02-19,410
2018-02-20,410
2018-02-21,410
2018-02-22,410
2018-02-23,410
2018-02-24,410
2018-02-25,410
2018-02-26,391
2018-02-27,391
2018-02-28,391
2018-03-01,391
2018-03-02,391
2018-03-03,391
2018-03-04,391
2018-03-05,391
2018-03-06,391
2018-03-07,391
2018-03-08,391
2018-03-09,391
2018-03-10,391
2018-03-11,391
2018-03-12,391
2018-03-13,391
2018-03-14,391
2018-03-15,391
2018-03-16,391
2018-03-17,391
2018-03-18,391
2018-03-19,391
2018-03-20,391
2018-03-21,391
2018-03-23,391
2018-03-24,391
2018-03-26,391
2018-03-27,391
2018-03-28,391
2018-03-29,381
2018-03-30,381
2018-03-31,381
2018-04-01,381
2018-04-02,381
2018-04-03,381
2018-04-04,381
2018-04-05,381
2018-04-06,381
2018-04-08,381
2018-04-09,381
2018-04-10,381
2018-04-11,381
2018-04-12,381
2018-04-13,381
2018-04-14,381
2018-04-16,381
2018-04-17,381
2018-04-18,381
2018-04-19,381
2018-04-20,381
2018-04-21,381
2018-04-22,381
2018-04-23,381
2018-04-24,381
2018-04-25,381
2018-04-26,381
2018-04-27,381
2018-04-28,381
2018-04-29,381
2018-04-30,381
2018-05-01,375
2018-05-02,375
2018-05-03,375
2018-05-04,375
2018-05-05,375
2018-05-06,375
2018-05-07,375
2018-05-08,375
2018-05-09,375
2018-05-10,375
2018-05-11,375
2018-05-12,375
2018-05-13,375
2018-05-14,375
2018-05-15,375
2018-05-16,375
2018-05-17,375
2018-05-18,375
2018-05-19,375
2018-05-20,375
2018-05-21,375
2018-05-22,375
2018-05-23,375
2018-05-24,375
2018-05-25,375
2018-05-26,375
2018-05-27,375
2018-05-28,375
2018-05-29,375
2018-05-30,375
2018-05-31,375
2018-06-01,375
2018-06-02,363
2018-06-03,363
2018-06-04,363
2018-06-05,363
2018-06-06,363
2018-06-07,363
2018-06-08,363
2018-06-09,363
2018-06-10,363
2018-06-11,363
2018-06-12,363
2018-06-13,363
2018-06-14,363
2018-06-15,363
2018-06-16,363
2018-06-17,363
2018-06-18,363
2018-06-19,363
2018-06-20,363
2018-06-21,363
2018-06-22,363
2018-06-23,363
2018-06-24,363
2018-06-25,363
2018-06-26,363
2018-06-27,363
2018-06-28,363
2018-06-29,363
2018-06-30,363
2018-07-01,363
2018-07-02,363
2018-07-03,363
2018-07-04,363
2018-07-05,360
2018-07-06,360
2018-07-07,360
2018-07-08,360
2018-07-09,360
2018-07-10,360
2018-07-11,360
2018-07-12,360
2018-07-13,360
2018-07-14,360
2018-07-15,360
2018-07-16,360
2018-07-17,360
2018-07-18,360
2018-07-19,360
2018-07-20,360
2018-07-21,360
2018-07-22,360
2018-07-23,360
2018-07-24,360
2018-07-25,360
2018-07-26,360
2018-07-27,360
2018-07-28,360
2018-07-29,360
2018-07-30,360
2018-07-31,360
2018-08-01,360
2018-08-02,360
2018-08-03,360
2018-08-04,360
2018-08-05,360
2018-08-06,360
2018-08-07,360
2018-08-08,362
2018-08-09,362
2018-08-10,362
2018-08-11,362
2018-08-12,362
2018-08-14,362
2018-08-16,362
2018-08-17,362
2018-08-18,362
2018-08-19,362
2018-08-20,362
2018-08-21,362
2018-08-22,362
2018-08-23,362
2018-08-24,362
2018-08-25,362
2018-08-26,362
2018-08-27,362
2018-08-28,362
2018-08-29,362
2018-08-30,362
2018-08-31,362
2018-09-01,362
2018-09-02,362
2018-09-03,350
2018-09-04,350
2018-09-05,350
2018-09-06,350
2018-09-07,350
2018-09-08,350
2018-09-09,350
2018-09-10,350
2018-09-11,350
2018-09-12,350
2018-09-13,350
2018-09-14,350
2018-09-15,350
2018-09-16,350
2018-09-17,350
2018-09-18,350
2018-09-19,350
2018-09-20,350
2018-09-21,350
2018-09-22,350
2018-09-23,350
2018-09-24,350
2018-09-25,350
2018-09-26,350
2018-09-27,350
2018-09-28,350
2018-09-29,350
2018-09-30,350
2018-10-02,340
2018-10-03,340
2018-10-04,340
2018-10-05,340
2018-10-06,340
2018-10-07,340
2018-10-08,340
2018-10-09,340
2018-10-10,340
2018-10-11,340
2018-10-12,340
2018-10-13,340
2018-10-14,340
2018-10-15,340
2018-10-16,340
2018-10-17,340
2018-10-18,340
2018-10-19,340
2018-10-20,340
2018-10-21,340
2018-10-22,340
2018-10-23,340
2018-10-24,329
2018-10-25,329
2018-10-26,329
2018-10-27,329
2018-10-28,329
2018-10-29,329
2018-10-30,329
2018-10-31,329
2018-11-01,329
2018-11-03,329
2018-11-04,329
2018-11-05,329
2018-11-06,329
2018-11-07,329
2018-11-08,329
2018-11-09,329
2018-11-10,329
2018-11-11,329
2018-11-12,329
2018-11-13,329
2018-11-14,329
2018-11-15,329
2018-11-16,328
2018-11-17,328
2018-11-18,328
2018-11-19,328
2018-11-20,328
2018-11-21,328
2018-11-22,328
2018-11-23,328
2018-11-24,328
2018-11-25,328
2018-11-26,328
2018-11-27,328
2018-11-28,328
2018-11-29,328
2018-12-01,328
2018-12-02,328
2018-12-03,328
2018-12-04,328
2018-12-05,328
2018-12-07,328
2018-12-09,326
2018-12-10,326
2018-12-11,326
2018-12-12,326
2018-12-13,326
2018-12-14,326
2018-12-15,326
2018-12-16,326
2018-12-17,326
2018-12-18,326
2018-12-19,326
2018-12-20,326
2018-12-21,326
2018-12-22,326
2018-12-23,326
2018-12-24,326
2018-12-25,326
2018-12-26,326
2018-12-27,316
2018-12-28,316
2018-12-29,316
2018-12-30,316
2018-12-31,316
2019-01-01,316
2019-01-02,316
2019-01-03,316
2019-01-04,316
2019-01-05,316
2019-01-06,316
2019-01-08,316
2019-01-10,307
2019-01-11,307
2019-01-12,307
2019-01-13,307
2019-01-14,307
2019-01-15,307
2019-01-16,307
2019-01-17,307
2019-01-18,307
2019-01-19,307
2019-01-20,307
2019-01-21,307
2019-01-22,307
2019-01-23,307
2019-01-24,307
2019-01-25,307
2019-01-26,307
2019-01-27,294
2019-01-28,294
2019-01-29,294
2019-01-30,294
2019-01-31,294
2019-02-01,294
2019-02-02,294
2019-02-03,294
2019-02-04,294
2019-02-05,294
2019-02-06,294
2019-02-07,294
2019-02-08,294
2019-02-09,294
2019-02-10,294
2019-02-11,282
2019-02-12,282
2019-02-13,282
2019-02-14,282
2019-02-15,282
2019-02-16,282
2019-02-17,282
2019-02-18,282
2019-02-19,282
2019-02-20,282
2019-02-21,282
2019-02-22,282
2019-02-23,282
2019-02-24,282
2019-02-25,282
2019-02-26,282
2019-02-27,282
2019-02-28,282
2019-03-01,282
2019-03-02,282
2019-03-03,282
2019-03-04,282
2019-03-05,282
2019-03-06,282
2019-03-07,282
2019-03-08,282
2019-03-09,282
2019-03-10,282
2019-03-11,282
2019-03-12,282
2019-03-13,282
2019-03-14,282
2019-03-15,269
2019-03-16,269
2019-03-17,269
2019-03-18,269
2019-03-19,269
2019-03-20,269
2019-03-21,269
2019-03-22,269
2019-03-23,269
2019-03-24,269
2019-03-25,269
2019-03-26,269
2019-03-27,269
2019-03-28,269
2019-03-29,269
2019-03-30,269
2019-03-31,269
2019-04-01,258
2019-04-02,258
2019-04-03,258
2019-04-04,258
2019-04-05,258
2019-04-06,258
2019-04-07,258
2019-04-08,258
2019-04-09,258
2019-04-10,258
2019-04-11,258
2019-04-12,258
2019-04-13,258
2019-04-14,258
2019-04-15,258
2019-04-16,258
2019-04-17,258
2019-04-18,258
2019-04-19,253
2019-04-20,253
2019-04-21,253
2019-04-22,253
2019-04-23,253
2019-04-24,253
2019-04-25,253
2019-04-26,253
2019-04-27,253
2019-04-28,253
2019-04-29,253
2019-04-30,253
2019-05-01,253
2019-05-02,253
2019-05-03,253
2019-05-04,253
2019-05-05,253
2019-05-06,243
2019-05-07,243
2019-05-08,243
2019-05-09,243
2019-05-10,243
2019-05-11,243
2019-05-12,243
2019-05-13,243
2019-05-14,243
2019-05-15,243
2019-05-16,243
2019-05-17,243
2019-05-18,243
2019-05-19,243
2019-05-20,243
2019-05-21,243
2019-05-22,243
2019-05-23,243
2019-05-24,243
2019-05-25,243
2019-05-26,243
2019-05-27,232
2019-05-28,232
2019-05-29,232
2019-05-30,232
2019-05-31,232
2019-06-01,232
2019-06-02,232
2019-06-03,232
2019-06-04,232
2019-06-05,232
2019-06-06,232
2019-06-07,232
2019-06-08,232
2019-06-09,232
2019-06-10,232
2019-06-11,232
2019-06-12,232
2019-06-13,232
2019-06-14,232
2019-06-15,222
2019-06-16,222
2019-06-17,222
2019-06-18,222
2019-06-19,222
2019-06-20,222
2019-06-21,222
2019-06-22,222
2019-06-23,222
2019-06-24,222
