date_obj,Blood'n'tar%20snelm%20(round) price
2015-10-23,4167
2015-10-24,4167
2015-10-25,4167
2015-10-26,4167
2015-10-27,3966
2015-10-29,3966
2015-10-30,3966
2015-10-31,3966
2015-11-01,3966
2015-11-02,3966
2015-11-03,3966
2015-11-04,3966
2015-11-05,3966
2015-11-06,3805
2015-11-07,3805
2015-11-08,3805
2015-11-09,3805
2015-11-10,3805
2015-11-11,3805
2015-11-12,3805
2015-11-13,3805
2015-11-14,3805
2015-11-15,3805
2015-11-16,3805
2015-11-17,3622
2015-11-18,3622
2015-11-19,3622
2015-11-20,3622
2015-11-21,3622
2015-11-22,3622
2015-11-23,3622
2015-11-24,3622
2015-11-25,3622
2015-11-26,3622
2015-11-27,3622
2015-11-28,3588
2015-11-29,3588
2015-11-30,3588
2015-12-01,3588
2015-12-02,3588
2015-12-03,3588
2015-12-04,3588
2015-12-05,3588
2015-12-06,3588
2015-12-07,3588
2015-12-08,3588
2015-12-09,3588
2015-12-10,3454
2015-12-11,3454
2015-12-12,3454
2015-12-13,3454
2015-12-14,3454
2015-12-15,3454
2015-12-16,3454
2015-12-17,3454
2015-12-18,3454
2015-12-19,3454
2015-12-20,3454
2015-12-21,3454
2015-12-22,3454
2015-12-23,3288
2015-12-24,3288
2015-12-25,3288
2015-12-26,3288
2015-12-27,3288
2015-12-28,3288
2015-12-29,3288
2015-12-30,3288
2015-12-31,3288
2016-01-01,3288
2016-01-02,3288
2016-01-03,3182
2016-01-04,3182
2016-01-05,3182
2016-01-06,3182
2016-01-07,3182
2016-01-08,3182
2016-01-09,3182
2016-01-10,3182
2016-01-11,3182
2016-01-12,3182
2016-01-13,3182
2016-01-14,3182
2016-01-15,3070
2016-01-16,3070
2016-01-17,3070
2016-01-18,3070
2016-01-19,3070
2016-01-20,3070
2016-01-21,3070
2016-01-22,3070
2016-01-23,3070
2016-01-24,3070
2016-01-25,3070
2016-01-26,3070
2016-01-27,3070
2016-01-28,3070
2016-01-29,2970
2016-01-30,2970
2016-01-31,2970
2016-02-01,2970
2016-02-02,2970
2016-02-03,2970
2016-02-04,2970
2016-02-05,2970
2016-02-06,2970
2016-02-07,2970
2016-02-08,2970
2016-02-09,2970
2016-02-10,2970
2016-02-11,2970
2016-02-12,2879
2016-02-13,2879
2016-02-14,2879
2016-02-15,2879
2016-02-16,2879
2016-02-17,2879
2016-02-18,2879
2016-02-19,2879
2016-02-20,2879
2016-02-21,2879
2016-02-22,2879
2016-02-23,2879
2016-02-24,2745
2016-02-25,2745
2016-02-26,2745
2016-02-27,2745
2016-02-28,2745
2016-02-29,2745
2016-03-01,2745
2016-03-02,2745
2016-03-03,2745
2016-03-04,2745
2016-03-05,2745
2016-03-06,2745
2016-03-07,2627
2016-03-08,2627
2016-03-09,2627
2016-03-10,2627
2016-03-11,2627
2016-03-12,2627
2016-03-13,2627
2016-03-14,2627
2016-03-15,2627
2016-03-16,2627
2016-03-17,2627
2016-03-18,2522
2016-03-19,2522
2016-03-20,2522
2016-03-21,2522
2016-03-22,2522
2016-03-23,2522
2016-03-24,2522
2016-03-25,2522
2016-03-26,2522
2016-03-27,2522
2016-03-28,2443
2016-03-29,2443
2016-03-30,2443
2016-03-31,2443
2016-04-01,2443
2016-04-02,2443
2016-04-03,2443
2016-04-04,2443
2016-04-05,2443
2016-04-06,2443
2016-04-07,2443
2016-04-08,2328
2016-04-09,2328
2016-04-10,2328
2016-04-11,2328
2016-04-12,2328
2016-04-13,2328
2016-04-14,2328
2016-04-15,2328
2016-04-16,2328
2016-04-17,2328
2016-04-18,2215
2016-04-19,2215
2016-04-20,2215
2016-04-21,2215
2016-04-22,2215
2016-04-23,2215
2016-04-24,2215
2016-04-25,2215
2016-04-26,2215
2016-04-27,2115
2016-04-28,2115
2016-04-29,2115
2016-04-30,2115
2016-05-01,2115
2016-05-02,2115
2016-05-03,2115
2016-05-04,2115
2016-05-05,2082
2016-05-06,2082
2016-05-07,2082
2016-05-08,2082
2016-05-09,2082
2016-05-10,2082
2016-05-11,2082
2016-05-12,2082
2016-05-13,2082
2016-05-14,2082
2016-05-15,2082
2016-05-16,2082
2016-05-17,1979
2016-05-18,1979
2016-05-19,1979
2016-05-22,1979
2016-05-23,1979
2016-05-24,1979
2016-05-25,1979
2016-05-26,1882
2016-05-27,1882
2016-05-28,1882
2016-05-29,1882
2016-05-30,1882
2016-05-31,1882
2016-06-01,1882
2016-06-02,1882
2016-06-03,1882
2016-06-04,1882
2016-06-05,1789
2016-06-06,1789
2016-06-07,1789
2016-06-08,1789
2016-06-09,1789
2016-06-10,1789
2016-06-11,1789
2016-06-12,1789
2016-06-13,1789
2016-06-14,1726
2016-06-15,1726
2016-06-16,1726
2016-06-17,1726
2016-06-18,1726
2016-06-19,1726
2016-06-20,1726
2016-06-21,1726
2016-06-22,1726
2016-06-23,1726
2016-06-24,1726
2016-06-25,1726
2016-06-26,1725
2016-06-27,1725
2016-06-28,1725
2016-06-29,1725
2016-06-30,1725
2016-07-01,1725
2016-07-02,1725
2016-07-03,1725
2016-07-04,1725
2016-07-05,1725
2016-07-06,1725
2016-07-07,1725
2016-07-08,1725
2016-07-09,1728
2016-07-10,1728
2016-07-11,1728
2016-07-12,1728
2016-07-13,1728
2016-07-14,1728
2016-07-15,1728
2016-07-16,1728
2016-07-17,1728
2016-07-18,1728
2016-07-23,1730
2016-07-24,1730
2016-07-25,1730
2016-07-26,1730
2016-07-27,1730
2016-07-28,1730
2016-07-29,1730
2016-07-30,1730
2016-07-31,1730
2016-08-01,1730
2016-08-02,1730
2016-08-03,1730
2016-08-04,1730
2016-08-05,1730
2016-08-06,1725
2016-08-07,1725
2016-08-08,1725
2016-08-09,1725
2016-08-10,1725
2016-08-11,1725
2016-08-12,1725
2016-08-13,1725
2016-08-14,1725
2016-08-15,1725
2016-08-16,1725
2016-08-17,1725
2016-08-18,1725
2016-08-19,1725
2016-08-20,1695
2016-08-21,1695
2016-08-22,1695
2016-08-23,1695
2016-08-24,1695
2016-08-25,1695
2016-08-26,1695
2016-08-28,1695
2016-08-31,1695
2016-09-01,1695
2016-09-02,1695
2016-09-03,1695
2016-09-04,1715
2016-09-05,1715
2016-09-06,1715
2016-09-07,1715
2016-09-08,1715
2016-09-09,1715
2016-09-10,1715
2016-09-11,1715
2016-09-12,1715
2016-09-13,1715
2016-09-14,1715
2016-09-15,1715
2016-09-16,1715
2016-09-17,1715
2016-09-18,1715
2016-09-19,1715
2016-09-20,1715
2016-09-21,1663
2016-09-22,1663
2016-09-23,1663
2016-09-24,1663
2016-09-25,1663
2016-09-26,1663
2016-09-27,1663
2016-09-28,1663
2016-09-29,1663
2016-09-30,1663
2016-10-01,1663
2016-10-02,1663
2016-10-03,1663
2016-10-04,1663
2016-10-05,1663
2016-10-06,1663
2016-10-07,1663
2016-10-08,1663
2016-10-09,1633
2016-10-10,1633
2016-10-11,1633
2016-10-12,1633
2016-10-13,1633
2016-10-14,1633
2016-10-15,1633
2016-10-16,1633
2016-10-17,1633
2016-10-18,1633
2016-10-19,1633
2016-10-20,1633
2016-10-21,1633
2016-10-22,1633
2016-10-23,1633
2016-10-24,1633
2016-10-25,1633
2016-10-26,1633
2016-10-27,1633
2016-10-28,1633
2016-10-29,1633
2016-10-30,1638
2016-10-31,1638
2016-11-01,1638
2016-11-02,1638
2016-11-03,1638
2016-11-04,1638
2016-11-05,1638
2016-11-06,1638
2016-11-07,1638
2016-11-08,1638
2016-11-09,1638
2016-11-10,1638
2016-11-11,1638
2016-11-12,1638
2016-11-13,1638
2016-11-14,1638
2016-11-15,1638
2016-12-07,1606
2016-12-08,1606
2016-12-09,1606
2016-12-10,1606
2016-12-11,1606
2016-12-12,1606
2016-12-13,1606
2016-12-14,1606
2016-12-15,1606
2016-12-16,1606
2016-12-17,1606
2016-12-18,1606
2016-12-19,1606
2016-12-20,1598
2016-12-21,1598
2016-12-22,1598
2016-12-23,1598
2016-12-24,1598
2016-12-25,1598
2016-12-26,1598
2016-12-27,1598
2016-12-28,1598
2016-12-29,1598
2016-12-30,1598
2016-12-31,1598
2017-01-01,1598
2017-01-02,1605
2017-01-03,1605
2017-01-04,1605
2017-01-05,1605
2017-01-06,1605
2017-01-07,1605
2017-01-08,1605
2017-01-09,1605
2017-01-10,1605
2017-01-11,1605
2017-01-12,1605
2017-01-13,1605
2017-01-14,1612
2017-01-15,1612
2017-01-16,1612
2017-01-17,1612
2017-01-18,1612
2017-01-19,1612
2017-01-20,1612
2017-01-21,1612
2017-01-22,1612
2017-01-23,1612
2017-01-27,1608
2017-01-28,1608
2017-01-29,1608
2017-01-30,1608
2017-01-31,1608
2017-02-01,1608
2017-02-02,1608
2017-02-03,1608
2017-02-04,1608
2017-02-05,1554
2017-02-06,1554
2017-02-07,1554
2017-02-08,1554
2017-02-09,1554
2017-02-10,1554
2017-02-11,1554
2017-02-12,1554
2017-02-13,1554
2017-02-14,1554
2017-02-15,1554
2017-02-16,1554
2017-02-18,1543
2017-02-19,1543
2017-02-20,1543
2017-02-21,1543
2017-02-22,1543
2017-02-23,1543
2017-02-24,1543
2017-02-25,1543
2017-02-26,1543
2017-02-27,1543
2017-02-28,1543
2017-03-01,1543
2017-03-02,1543
2017-03-03,1543
2017-03-04,1515
2017-03-05,1515
2017-03-06,1515
2017-03-07,1515
2017-03-08,1515
2017-03-09,1515
2017-03-10,1515
2017-03-11,1515
2017-03-12,1515
2017-03-13,1515
2017-03-14,1515
2017-03-15,1537
2017-03-16,1537
2017-03-17,1537
2017-03-18,1537
2017-03-19,1537
2017-03-20,1537
2017-03-21,1537
2017-03-22,1537
2017-03-23,1537
2017-03-24,1537
2017-03-25,1537
2017-03-26,1537
2017-03-27,1540
2017-03-28,1540
2017-03-29,1540
2017-03-30,1540
2017-03-31,1540
2017-04-01,1540
2017-04-02,1540
2017-04-03,1540
2017-04-04,1540
2017-04-12,1488
2017-04-13,1488
2017-04-14,1488
2017-04-15,1488
2017-04-16,1488
2017-04-17,1488
2017-04-18,1488
2017-04-19,1488
2017-04-20,1488
2017-04-21,1488
2017-04-22,1488
2017-04-23,1462
2017-04-24,1462
2017-04-25,1462
2017-04-26,1462
2017-04-27,1462
2017-04-28,1462
2017-04-29,1462
2017-04-30,1462
2017-05-01,1462
2017-05-02,1462
2017-05-03,1462
2017-05-04,1396
2017-05-05,1396
2017-05-06,1396
2017-05-07,1396
2017-05-08,1396
2017-05-09,1396
2017-05-10,1396
2017-05-11,1396
2017-05-12,1396
2017-05-13,1396
2017-05-14,1396
2017-05-15,1396
2017-05-16,1396
2017-05-17,1396
2017-05-18,1344
2017-05-19,1344
2017-05-20,1344
2017-05-21,1344
2017-05-22,1344
2017-05-23,1344
2017-05-24,1344
2017-05-25,1344
2017-05-26,1344
2017-05-27,1344
2017-05-28,1344
2017-05-29,1344
2017-05-30,1344
2017-05-31,1344
2017-06-01,1344
2017-06-02,1344
2017-06-03,1330
2017-06-04,1330
2017-06-05,1330
2017-06-06,1330
2017-06-07,1330
2017-06-08,1330
2017-06-09,1330
2017-06-10,1330
2017-06-11,1330
2017-06-12,1330
2017-06-13,1330
2017-06-14,1330
2017-06-15,1330
2017-06-16,1296
2017-06-17,1296
2017-06-18,1296
2017-06-19,1296
2017-06-20,1296
2017-06-21,1296
2017-06-22,1296
2017-06-23,1296
2017-06-24,1296
2017-06-25,1296
2017-06-26,1296
2017-06-27,1296
2017-06-28,1296
2017-06-29,1296
2017-06-30,1296
2017-07-01,1296
2017-07-02,1240
2017-07-03,1240
2017-07-04,1240
2017-07-05,1240
2017-07-06,1240
2017-07-07,1240
2017-07-08,1240
2017-07-13,1240
2017-07-14,1240
2017-07-15,1240
2017-07-16,1240
2017-07-17,1240
2017-07-18,1240
2017-07-19,1193
2017-07-20,1193
2017-07-21,1193
2017-07-22,1193
2017-07-23,1193
2017-07-24,1193
2017-07-25,1193
2017-07-26,1193
2017-07-27,1193
2017-07-28,1193
2017-07-29,1193
2017-07-30,1193
2017-07-31,1193
2017-08-01,1193
2017-08-02,1193
2017-08-03,1193
2017-08-04,1235
2017-08-05,1235
2017-08-06,1235
2017-08-09,1235
2017-08-10,1235
2017-08-11,1235
2017-08-12,1235
2017-08-13,1235
2017-08-14,1235
2017-08-15,1235
2017-08-16,1235
2017-08-17,1235
2017-08-18,1235
2017-08-19,1216
2017-08-20,1216
2017-08-21,1216
2017-08-22,1216
2017-08-23,1216
2017-08-24,1216
2017-08-25,1216
2017-08-26,1216
2017-08-27,1216
2017-08-28,1216
2017-08-29,1216
2017-08-30,1216
2017-08-31,1216
2017-09-01,1216
2017-09-02,1216
2017-09-03,1216
2017-09-04,1216
2017-09-05,1198
2017-09-06,1198
2017-09-07,1198
2017-09-08,1198
2017-09-09,1198
2017-09-10,1198
2017-09-11,1198
2017-09-12,1198
2017-09-13,1198
2017-09-14,1198
2017-09-15,1198
2017-09-16,1198
2017-09-17,1198
2017-09-18,1198
2017-09-19,1150
2017-09-20,1150
2017-09-22,1150
2017-09-23,1150
2017-09-24,1150
2017-09-25,1150
2017-09-26,1150
2017-09-27,1150
2017-09-28,1150
2017-09-29,1150
2017-09-30,1150
2017-10-01,1150
2017-10-02,1150
2017-10-03,1150
2017-10-04,1150
2017-10-05,1150
2017-10-06,1150
2017-10-07,1111
2017-10-08,1111
2017-10-09,1111
2017-10-10,1111
2017-10-11,1111
2017-10-12,1111
2017-10-13,1111
2017-10-14,1111
2017-10-15,1111
2017-10-16,1111
2017-10-17,1111
2017-10-18,1111
2017-10-19,1111
2017-10-20,1111
2017-10-21,1111
2017-10-22,1111
2017-10-23,1111
2017-10-24,1111
2017-10-25,1111
2017-10-26,1111
2017-10-27,1111
2017-10-28,1111
2017-10-29,1061
2017-10-30,1061
2017-10-31,1061
2017-11-01,1061
2017-11-02,1061
2017-11-03,1061
2017-11-04,1061
2017-11-05,1061
2017-11-06,1061
2017-11-07,1061
2017-11-08,1061
2017-11-09,1061
2017-11-10,1061
2017-11-11,1061
2017-11-12,1061
2017-11-13,1061
2017-11-14,1027
2017-11-15,1027
2017-11-16,1027
2017-11-17,1027
2017-11-18,1027
2017-11-19,1027
2017-11-20,1027
2017-11-21,1027
2017-11-22,1027
2017-11-23,1027
2017-11-24,1027
2017-11-25,1027
2017-11-26,1027
2017-11-27,1027
2017-11-28,1027
2017-11-29,1016
2017-11-30,1016
2017-12-01,1016
2017-12-02,1016
2017-12-03,1016
2017-12-04,1016
2017-12-05,1016
2017-12-06,1016
2017-12-07,1016
2017-12-08,1016
2017-12-09,1016
2017-12-10,1016
2017-12-11,1016
2017-12-12,1016
2017-12-13,1016
2017-12-14,1016
2017-12-15,1016
2017-12-16,1016
2017-12-17,1016
2017-12-18,968
2017-12-19,968
2017-12-20,968
2017-12-21,968
2017-12-22,968
2017-12-23,968
2017-12-24,968
2017-12-25,968
2017-12-26,968
2017-12-27,968
2017-12-28,968
2017-12-29,968
2017-12-30,968
2017-12-31,968
2018-01-01,968
2018-01-02,920
2018-01-03,920
2018-01-04,920
2018-01-05,920
2018-01-06,920
2018-01-07,920
2018-01-08,920
2018-01-09,920
2018-01-10,920
2018-01-11,920
2018-01-12,920
2018-01-13,920
2018-01-14,920
2018-01-15,881
2018-01-16,881
2018-01-17,881
2018-01-18,881
2018-01-19,881
2018-01-20,881
2018-01-21,881
2018-01-22,881
2018-01-23,881
2018-01-24,839
2018-01-25,839
2018-01-26,839
2018-01-27,839
2018-01-28,839
2018-01-29,839
2018-01-30,799
2018-01-31,799
2018-02-01,799
2018-02-02,799
2018-02-03,799
2018-02-04,799
2018-02-05,799
2018-02-06,799
2018-02-07,761
2018-02-08,761
2018-02-09,761
2018-02-10,761
2018-02-11,761
2018-02-12,761
2018-02-13,761
2018-02-14,761
2018-02-15,741
2018-02-16,741
2018-02-17,741
2018-02-18,741
2018-02-19,741
2018-02-20,741
2018-02-21,741
2018-02-22,741
2018-02-23,741
2018-02-24,704
2018-02-25,704
2018-02-26,704
2018-02-27,704
2018-02-28,704
2018-03-01,704
2018-03-02,704
2018-03-03,669
2018-03-04,669
2018-03-05,669
2018-03-06,669
2018-03-07,669
2018-03-08,669
2018-03-09,669
2018-03-10,650
2018-03-11,650
2018-03-12,650
2018-03-13,650
2018-03-14,650
2018-03-15,650
2018-03-16,650
2018-03-17,650
2018-03-18,665
2018-03-20,665
2018-03-21,665
2018-03-22,665
2018-03-23,665
2018-03-24,665
2018-03-25,665
2018-03-26,665
2018-03-27,660
2018-03-28,660
2018-03-29,660
2018-03-30,660
2018-03-31,660
2018-04-01,660
2018-04-02,660
2018-04-03,660
2018-04-04,660
2018-04-05,660
2018-04-06,632
2018-04-07,632
2018-04-08,632
2018-04-09,632
2018-04-10,632
2018-04-11,632
2018-04-12,632
2018-04-13,632
2018-04-14,632
2018-04-15,632
2018-04-16,632
2018-04-17,605
2018-04-18,605
2018-04-19,605
2018-04-20,605
2018-04-21,605
2018-04-22,605
2018-04-23,605
2018-04-24,605
2018-04-25,605
2018-04-26,605
2018-04-27,605
2018-04-28,576
2018-04-29,576
2018-04-30,576
2018-05-01,576
2018-05-02,576
2018-05-03,576
2018-05-04,576
2018-05-05,553
2018-05-06,553
2018-05-07,553
2018-05-08,553
2018-05-09,553
2018-05-10,553
2018-05-11,553
2018-05-12,553
2018-05-13,533
2018-05-14,533
2018-05-15,533
2018-05-16,533
2018-05-17,533
2018-05-18,533
2018-05-19,533
2018-05-20,533
2018-05-21,552
2018-05-22,552
2018-05-23,552
2018-05-24,552
2018-05-25,552
2018-05-26,552
2018-05-27,552
2018-05-28,559
2018-05-29,559
2018-05-30,559
2018-05-31,559
2018-06-01,559
2018-06-02,559
2018-06-03,559
2018-06-04,559
2018-06-05,558
2018-06-06,558
2018-06-07,558
2018-06-08,558
2018-06-09,558
2018-06-10,558
2018-06-11,558
2018-06-12,558
2018-06-13,569
2018-06-14,569
2018-06-15,569
2018-06-16,569
2018-06-17,569
2018-06-18,569
2018-06-19,569
2018-06-20,569
2018-06-21,569
2018-06-22,579
2018-06-23,579
2018-06-24,579
2018-06-25,579
2018-06-26,579
2018-06-27,579
2018-06-28,579
2018-06-29,579
2018-06-30,579
2018-07-01,589
2018-07-02,589
2018-07-03,589
2018-07-04,589
2018-07-05,589
2018-07-06,589
2018-07-07,589
2018-07-08,589
2018-07-09,589
2018-07-10,589
2018-07-11,583
2018-07-12,583
2018-07-13,583
2018-07-14,583
2018-07-15,583
2018-07-16,583
2018-07-17,583
2018-07-18,583
2018-07-19,583
2018-07-20,570
2018-07-21,570
2018-07-22,570
2018-07-23,570
2018-07-24,570
2018-07-25,570
2018-07-26,585
2018-07-27,585
2018-07-28,585
2018-07-29,585
2018-07-30,585
2018-07-31,585
2018-08-01,585
2018-08-02,570
2018-08-03,570
2018-08-04,570
2018-08-05,570
2018-08-06,570
2018-08-07,570
2018-08-08,570
2018-08-09,570
2018-08-10,544
2018-08-11,544
2018-08-12,544
2018-08-14,544
2018-08-16,544
2018-08-17,521
2018-08-18,521
2018-08-19,521
2018-08-20,521
2018-08-21,521
2018-08-22,521
2018-08-23,521
2018-08-24,496
2018-08-25,496
2018-08-26,496
2018-08-27,496
2018-08-28,496
2018-08-29,496
2018-08-30,484
2018-08-31,484
2018-09-01,484
2018-09-02,484
2018-09-03,484
2018-09-04,484
2018-09-05,462
2018-09-06,462
2018-09-07,462
2018-09-08,462
2018-09-09,462
2018-09-10,462
2018-09-11,458
2018-09-12,458
2018-09-13,458
2018-09-14,458
2018-09-15,458
2018-09-16,458
2018-09-17,458
2018-09-18,458
2018-09-19,457
2018-09-20,457
2018-09-21,457
2018-09-22,457
2018-09-23,457
2018-09-24,457
2018-09-25,457
2018-09-26,457
2018-09-27,459
2018-09-28,459
2018-09-29,459
2018-09-30,459
2018-10-02,459
2018-10-03,459
2018-10-04,459
2018-10-05,459
2018-10-06,459
2018-10-07,459
2018-10-08,459
2018-10-09,459
2018-10-10,459
2018-10-11,459
2018-10-12,466
2018-10-13,466
2018-10-14,466
2018-10-15,466
2018-10-16,466
2018-10-17,466
2018-10-18,477
2018-10-19,477
2018-10-20,477
2018-10-21,477
2018-10-22,477
2018-10-23,477
2018-10-24,477
2018-10-25,477
2018-10-26,476
2018-10-27,476
2018-10-28,476
2018-10-29,476
2018-10-30,476
2018-10-31,476
2018-11-01,476
2018-11-03,458
2018-11-04,458
2018-11-05,458
2018-11-06,458
2018-11-07,458
2018-11-08,444
2018-11-09,444
2018-11-10,444
2018-11-11,444
2018-11-12,444
2018-11-13,444
2018-11-15,433
2018-11-16,433
2018-11-17,433
2018-11-18,433
2018-11-19,433
2018-11-20,421
2018-11-21,421
2018-11-22,421
2018-11-23,421
2018-11-24,421
2018-11-25,421
2018-11-26,428
2018-11-27,428
2018-11-28,428
2018-11-29,428
2018-12-01,428
2018-12-02,408
2018-12-03,408
2018-12-04,408
2018-12-05,408
2018-12-07,408
2018-12-09,418
2018-12-10,418
2018-12-11,418
2018-12-12,418
2018-12-13,418
2018-12-14,416
2018-12-15,416
2018-12-16,416
2018-12-17,416
2018-12-18,416
2018-12-19,416
2018-12-20,425
2018-12-21,425
2018-12-22,425
2018-12-23,425
2018-12-24,425
2018-12-25,425
2018-12-26,408
2018-12-27,408
2018-12-28,408
2018-12-29,408
2018-12-30,408
2018-12-31,408
2019-01-01,423
2019-01-02,423
2019-01-03,423
2019-01-04,423
2019-01-05,423
2019-01-06,422
2019-01-08,422
2019-01-10,422
2019-01-11,422
2019-01-12,404
2019-01-13,404
2019-01-14,404
2019-01-15,404
2019-01-16,404
2019-01-17,404
2019-01-18,396
2019-01-19,396
2019-01-20,396
2019-01-21,396
2019-01-22,396
2019-01-23,396
2019-01-24,378
2019-01-25,378
2019-01-26,378
2019-01-27,378
2019-01-28,378
2019-01-29,378
2019-01-30,378
2019-01-31,378
2019-02-01,378
2019-02-02,378
2019-02-03,378
2019-02-04,378
2019-02-05,393
2019-02-06,393
2019-02-07,393
2019-02-08,393
2019-02-09,393
2019-02-10,393
2019-02-11,393
2019-02-12,399
2019-02-13,399
2019-02-14,399
2019-02-15,399
2019-02-16,399
2019-02-17,399
2019-02-18,399
2019-02-19,385
2019-02-20,385
2019-02-21,385
2019-02-22,385
2019-02-23,385
2019-02-24,385
2019-02-25,380
2019-02-26,380
2019-02-27,380
2019-02-28,380
2019-03-01,380
2019-03-02,380
2019-03-03,380
2019-03-04,380
2019-03-05,385
2019-03-06,385
2019-03-07,385
2019-03-08,385
2019-03-09,385
2019-03-10,385
2019-03-11,385
2019-03-12,391
2019-03-13,391
2019-03-14,391
2019-03-15,391
2019-03-16,391
2019-03-17,391
2019-03-18,391
2019-03-19,391
2019-03-20,389
2019-03-21,389
2019-03-22,389
2019-03-23,389
2019-03-24,389
2019-03-25,389
2019-03-26,389
2019-03-27,389
2019-03-28,384
2019-03-29,384
2019-03-30,384
2019-03-31,384
2019-04-01,384
2019-04-02,384
2019-04-03,384
2019-04-04,384
2019-04-05,378
2019-04-06,378
2019-04-07,378
2019-04-08,378
2019-04-09,378
2019-04-10,378
2019-04-11,378
2019-04-12,385
2019-04-13,385
2019-04-14,385
2019-04-15,385
2019-04-16,385
2019-04-17,385
2019-04-18,385
2019-04-19,386
2019-04-20,386
2019-04-21,386
2019-04-22,386
2019-04-23,386
2019-04-24,386
2019-04-25,386
2019-04-26,387
2019-04-27,387
2019-04-28,387
2019-04-29,387
2019-04-30,387
2019-05-01,387
2019-05-02,387
2019-05-03,387
2019-05-04,404
2019-05-05,404
2019-05-06,404
2019-05-07,404
2019-05-08,404
2019-05-09,404
2019-05-10,404
2019-05-11,404
2019-05-12,395
2019-05-13,395
2019-05-14,395
