date_obj,Spined%20boots price
2016-06-02,67220
2016-06-03,67220
2016-06-04,67220
2016-06-05,67220
2016-06-06,67220
2016-06-07,67220
2016-06-08,67220
2016-06-09,65958
2016-06-10,65958
2016-06-11,65958
2016-06-12,65958
2016-06-13,65958
2016-06-14,65958
2016-06-15,65958
2016-06-16,65958
2016-06-17,65958
2016-06-18,65958
2016-06-19,65958
2016-06-20,65958
2016-06-21,65958
2016-06-22,65077
2016-06-23,65077
2016-06-24,65077
2016-06-25,65077
2016-06-26,65077
2016-06-27,65077
2016-06-28,65077
2016-06-29,65077
2016-06-30,65077
2016-07-01,65077
2016-07-02,65077
2016-07-03,65077
2016-07-04,63497
2016-07-05,63497
2016-07-06,63497
2016-07-07,63497
2016-07-08,63497
2016-07-09,63497
2016-07-10,63497
2016-07-11,63497
2016-07-12,63497
2016-07-13,63497
2016-07-14,63497
2016-07-15,63497
2016-07-16,62602
2016-07-17,62602
2016-07-18,62602
2016-07-24,62602
2016-07-25,62602
2016-07-26,62602
2016-07-27,62602
2016-07-28,62602
2016-07-29,62602
2016-07-30,62602
2016-07-31,62602
2016-08-01,62602
2016-08-02,61743
2016-08-03,61743
2016-08-04,61743
2016-08-05,61743
2016-08-06,61743
2016-08-07,61743
2016-08-08,61743
2016-08-09,61743
2016-08-10,61743
2016-08-11,61743
2016-08-12,61743
2016-08-13,61743
2016-08-14,61743
2016-08-15,61743
2016-08-16,61743
2016-08-17,61743
2016-08-18,61743
2016-08-19,60980
2016-08-20,60980
2016-08-21,60980
2016-08-22,60980
2016-08-23,60980
2016-08-24,60980
2016-08-25,60980
2016-08-26,60980
2016-08-28,60980
2016-08-31,60980
2016-09-01,60980
2016-09-02,60980
2016-09-03,60980
2016-09-04,60668
2016-09-05,60668
2016-09-06,60668
2016-09-07,60668
2016-09-08,60668
2016-09-09,60668
2016-09-10,60668
2016-09-11,60668
2016-09-12,60668
2016-09-13,60668
2016-09-14,60668
2016-09-15,60668
2016-09-16,60668
2016-09-17,60668
2016-09-18,60668
2016-09-19,60668
2016-09-20,60668
2016-09-21,60668
2016-09-22,60668
2016-09-23,60668
2016-09-24,60668
2016-09-25,59531
2016-09-26,59531
2016-09-27,59531
2016-09-28,59531
2016-09-29,59531
2016-09-30,59531
2016-10-01,59531
2016-10-02,59531
2016-10-03,59531
2016-10-04,59531
2016-10-05,59531
2016-10-06,59531
2016-10-07,59531
2016-10-08,59531
2016-10-09,59531
2016-10-11,59531
2016-10-12,59531
2016-10-13,58285
2016-10-14,58285
2016-10-15,58285
2016-10-16,58285
2016-10-17,58285
2016-10-18,58285
2016-10-19,58285
2016-10-20,58285
2016-10-21,58285
2016-10-22,58285
2016-10-23,58285
2016-10-24,58285
2016-10-25,58285
2016-10-26,58285
2016-10-27,58285
2016-10-28,58285
2016-10-29,58285
2016-10-30,58285
2016-10-31,58285
2016-11-01,58285
2016-11-02,57527
2016-11-03,57527
2016-11-04,57527
2016-11-05,57527
2016-11-06,57527
2016-11-07,57527
2016-11-08,57527
2016-11-09,57527
2016-11-10,57527
2016-11-11,57527
2016-11-12,57527
2016-11-13,57527
2016-11-14,57527
2016-12-08,59082
2016-12-09,59082
2016-12-10,59082
2016-12-11,59082
2016-12-12,59082
2016-12-13,59082
2016-12-14,59082
2016-12-15,59082
2016-12-16,59082
2016-12-17,59082
2016-12-18,59082
2016-12-19,59305
2016-12-20,59305
2016-12-21,59305
2016-12-22,59305
2016-12-23,59305
2016-12-24,59305
2016-12-25,59305
2016-12-26,59305
2016-12-27,59305
2016-12-28,59305
2016-12-29,59305
2016-12-30,59305
2016-12-31,59305
2017-01-01,58411
2017-01-02,58411
2017-01-03,58411
2017-01-04,58411
2017-01-05,58411
2017-01-06,58411
2017-01-07,58411
2017-01-08,58411
2017-01-09,58411
2017-01-10,58411
2017-01-11,58411
2017-01-12,58590
2017-01-13,58590
2017-01-14,58590
2017-01-15,58590
2017-01-16,58590
2017-01-17,58590
2017-01-18,58590
2017-01-19,58590
2017-01-20,58590
2017-01-21,58590
2017-01-22,58590
2017-01-27,58235
2017-01-28,58235
2017-01-29,58235
2017-01-30,58235
2017-01-31,58235
2017-02-01,58235
2017-02-02,58235
2017-02-03,58235
2017-02-04,57313
2017-02-05,57313
2017-02-06,57313
2017-02-07,57313
2017-02-08,57313
2017-02-09,57313
2017-02-10,57313
2017-02-11,57313
2017-02-12,57313
2017-02-13,57313
2017-02-14,57313
2017-02-15,55587
2017-02-16,55587
2017-02-18,55587
2017-02-19,55587
2017-02-20,55587
2017-02-21,55587
2017-02-22,55587
2017-02-23,55587
2017-02-24,55587
2017-02-25,55587
2017-02-26,55587
2017-02-27,54166
2017-02-28,54166
2017-03-01,54166
2017-03-02,54166
2017-03-03,54166
2017-03-04,54166
2017-03-05,54166
2017-03-06,54166
2017-03-07,54166
2017-03-08,54166
2017-03-09,54166
2017-03-10,54166
2017-03-11,53754
2017-03-12,53754
2017-03-13,53754
2017-03-14,53754
2017-03-15,53754
2017-03-16,53754
2017-03-17,53754
2017-03-18,53754
2017-03-19,53754
2017-03-20,53754
2017-03-21,53754
2017-03-22,53988
2017-03-23,53988
2017-03-24,53988
2017-03-25,53988
2017-03-26,53988
2017-03-27,53988
2017-03-28,53988
2017-03-29,53988
2017-03-30,53988
2017-03-31,53988
2017-04-01,52906
2017-04-02,52906
2017-04-03,52906
2017-04-04,52906
2017-04-12,52906
2017-04-13,53654
2017-04-14,53654
2017-04-15,53654
2017-04-16,53654
2017-04-17,53654
2017-04-18,53654
2017-04-19,53654
2017-04-20,53654
2017-04-21,53654
2017-04-22,53654
2017-04-23,53654
2017-04-24,53654
2017-04-25,55188
2017-04-26,55188
2017-04-27,55188
2017-04-28,55188
2017-04-29,55188
2017-04-30,55188
2017-05-01,55188
2017-05-02,55188
2017-05-03,55188
2017-05-04,55188
2017-05-05,55188
2017-05-06,55188
2017-05-07,53720
2017-05-08,53720
2017-05-09,53720
2017-05-10,53720
2017-05-11,53720
2017-05-12,53720
2017-05-13,53720
2017-05-14,53720
2017-05-15,53720
2017-05-16,53720
2017-05-17,53720
2017-05-18,53720
2017-05-19,52657
2017-05-20,52657
2017-05-21,52657
2017-05-22,52657
2017-05-23,52657
2017-05-24,52657
2017-05-25,52657
2017-05-26,52657
2017-05-27,52657
2017-05-28,52657
2017-05-29,52657
2017-05-30,52657
2017-05-31,51175
2017-06-01,51175
2017-06-02,51175
2017-06-03,51175
2017-06-06,51175
2017-06-07,51175
2017-06-08,51175
2017-06-09,51175
2017-06-10,49530
2017-06-11,49530
2017-06-12,49530
2017-06-13,49530
2017-06-14,49530
2017-06-15,49530
2017-06-16,49530
2017-06-17,49530
2017-06-18,49530
2017-06-19,49530
2017-06-20,49530
2017-06-21,49530
2017-06-22,48335
2017-06-23,48335
2017-06-24,48335
2017-06-25,48335
2017-06-26,48335
2017-06-27,48335
2017-06-28,48335
2017-06-29,48335
2017-06-30,48335
2017-07-01,48335
2017-07-02,48335
2017-07-03,48335
2017-07-04,48284
2017-07-05,48284
2017-07-06,48284
2017-07-07,48284
2017-07-08,48284
2017-07-13,48284
2017-07-14,48284
2017-07-15,48284
2017-07-16,48284
2017-07-17,49557
2017-07-18,49557
2017-07-19,49557
2017-07-20,49557
2017-07-21,49557
2017-07-22,49557
2017-07-23,49557
2017-07-24,49557
2017-07-25,49557
2017-07-26,49557
2017-07-27,49557
2017-07-28,49557
2017-07-29,51617
2017-07-30,51617
2017-07-31,51617
2017-08-01,51617
2017-08-02,51617
2017-08-03,51617
2017-08-04,51617
2017-08-05,51617
2017-08-06,51617
2017-08-09,51988
2017-08-10,51988
2017-08-11,51988
2017-08-12,51988
2017-08-13,51988
2017-08-14,51988
2017-08-15,51988
2017-08-17,51988
2017-08-18,51988
2017-08-19,51988
2017-08-20,52274
2017-08-21,52274
2017-08-22,52274
2017-08-23,52274
2017-08-24,52274
2017-08-25,52274
2017-08-26,52274
2017-08-27,52274
2017-08-28,52274
2017-08-29,52274
2017-08-30,52274
2017-08-31,52274
2017-09-01,52274
2017-09-02,52866
2017-09-03,52866
2017-09-04,52866
2017-09-05,52866
2017-09-06,52866
2017-09-07,52866
2017-09-08,52866
2017-09-09,52866
2017-09-10,52866
2017-09-11,52866
2017-09-12,52866
2017-09-13,52866
2017-09-14,52866
2017-09-15,52866
2017-09-16,52768
2017-09-17,52768
2017-09-19,52768
2017-09-20,52768
2017-09-21,52768
2017-09-22,52768
2017-09-23,52768
2017-09-24,52768
2017-09-25,52768
2017-09-26,52768
2017-09-27,52768
2017-09-28,52584
2017-09-29,52584
2017-09-30,52584
2017-10-01,52584
2017-10-02,52584
2017-10-03,52584
2017-10-04,52584
2017-10-05,52584
2017-10-06,52584
2017-10-07,52584
2017-10-08,52584
2017-10-09,52584
2017-10-10,52584
2017-10-11,52584
2017-10-12,52584
2017-10-13,53076
2017-10-14,53076
2017-10-15,53076
2017-10-16,53076
2017-10-17,53076
2017-10-18,53076
2017-10-19,53076
2017-10-20,53076
2017-10-21,53076
2017-10-22,53076
2017-10-23,53076
2017-10-24,53076
2017-10-25,53076
2017-10-26,53076
2017-10-27,53399
2017-10-28,53399
2017-10-29,53399
2017-10-30,53399
2017-10-31,53399
2017-11-01,53399
2017-11-02,53399
2017-11-03,53399
2017-11-04,53399
2017-11-05,53399
2017-11-06,53399
2017-11-07,53399
2017-11-08,53399
2017-11-09,53091
2017-11-10,53091
2017-11-11,53091
2017-11-12,53091
2017-11-13,53091
2017-11-14,53091
2017-11-15,53091
2017-11-16,53091
2017-11-17,53091
2017-11-18,53091
2017-11-19,53091
2017-11-20,53091
2017-11-21,53091
2017-11-22,53091
2017-11-23,52630
2017-11-24,52630
2017-11-25,52630
2017-11-26,52630
2017-11-27,52630
2017-11-28,52630
2017-11-29,52630
2017-11-30,52630
2017-12-01,52630
2017-12-02,52630
2017-12-03,52630
2017-12-04,52630
2017-12-05,52630
2017-12-06,51398
2017-12-07,51398
2017-12-08,51398
2017-12-09,51398
2017-12-10,51398
2017-12-11,51398
2017-12-12,51398
2017-12-13,51398
2017-12-14,51398
2017-12-15,51398
2017-12-16,51398
2017-12-17,51398
2017-12-18,50910
2017-12-19,50910
2017-12-20,50910
2017-12-21,50910
2017-12-22,50910
2017-12-23,50910
2017-12-24,50910
2017-12-25,50910
2017-12-26,50910
2017-12-27,50910
2017-12-28,50910
2017-12-29,50910
2017-12-30,50910
2017-12-31,50910
2018-01-01,50393
2018-01-02,50393
2018-01-03,50393
2018-01-04,50393
2018-01-05,50393
2018-01-06,50393
2018-01-07,50393
2018-01-08,50393
2018-01-09,50393
2018-01-10,50393
2018-01-11,50393
2018-01-12,51467
2018-01-13,51467
2018-01-14,51467
2018-01-15,51467
2018-01-16,51467
2018-01-17,51467
2018-01-18,51467
2018-01-19,51467
2018-01-20,51467
2018-01-21,51467
2018-01-22,51467
2018-01-23,51976
2018-01-24,51976
2018-01-25,51976
2018-01-26,51976
2018-01-27,51976
2018-01-28,51832
2018-01-29,51832
2018-01-30,51832
2018-02-01,51832
2018-02-02,51832
2018-02-04,50893
2018-02-05,50893
2018-02-06,50893
2018-02-07,50893
2018-02-08,50893
2018-02-09,49383
2018-02-10,49383
2018-02-11,49383
2018-02-12,49383
2018-02-13,49383
2018-02-14,48245
2018-02-15,48245
2018-02-16,48245
2018-02-17,48245
2018-02-18,48245
2018-02-19,47070
2018-02-20,47070
2018-02-21,47070
2018-02-22,47070
2018-02-23,47070
2018-02-24,47070
2018-02-25,46101
2018-02-26,46101
2018-02-27,46101
2018-02-28,46101
2018-03-01,46101
2018-03-02,46101
2018-03-03,45078
2018-03-04,45078
2018-03-05,45078
2018-03-06,45078
2018-03-07,45078
2018-03-08,45078
2018-03-09,44147
2018-03-10,44147
2018-03-11,44147
2018-03-12,44147
2018-03-13,44147
2018-03-14,43185
2018-03-15,43185
2018-03-16,43185
2018-03-17,43185
2018-03-18,43185
2018-03-19,43185
2018-03-20,41422
2018-03-21,41422
2018-03-23,41422
2018-03-24,41422
2018-03-26,40569
2018-03-27,40569
2018-03-28,40569
2018-03-29,40569
2018-03-30,40569
2018-03-31,40569
2018-04-01,40545
2018-04-02,40545
2018-04-03,40545
2018-04-04,40545
2018-04-05,40545
2018-04-06,40545
2018-04-08,41203
2018-04-09,41203
2018-04-10,41203
2018-04-11,41203
2018-04-12,41203
2018-04-13,41203
2018-04-14,41203
2018-04-16,40070
2018-04-17,40070
2018-04-18,40070
2018-04-19,40070
2018-04-20,40070
2018-04-21,40070
2018-04-22,38193
2018-04-23,38193
2018-04-24,38193
2018-04-25,38193
2018-04-26,38193
2018-04-27,38193
2018-04-28,38193
2018-04-29,37061
2018-04-30,37061
2018-05-01,37061
2018-05-02,37061
2018-05-03,37061
2018-05-04,37061
2018-05-05,37147
2018-05-06,37147
2018-05-07,37147
2018-05-08,37147
2018-05-09,37147
2018-05-10,37147
2018-05-11,37147
2018-05-12,37317
2018-05-13,37317
2018-05-14,37317
2018-05-15,37317
2018-05-16,37317
2018-05-17,37317
2018-05-18,37317
2018-05-19,36948
2018-05-20,36948
2018-05-21,36948
2018-05-22,36948
2018-05-23,37779
2018-05-24,37779
2018-05-25,37779
2018-05-26,37779
2018-05-27,37779
2018-05-28,37779
2018-05-29,38276
2018-05-30,38276
2018-05-31,38276
2018-06-01,38276
2018-06-02,38276
2018-06-03,38276
2018-06-04,37894
2018-06-05,37894
2018-06-06,37894
2018-06-07,37894
2018-06-08,37894
2018-06-09,37894
2018-06-10,38167
2018-06-11,38167
2018-06-12,38167
2018-06-13,38167
2018-06-14,38167
2018-06-15,38167
2018-06-16,38028
2018-06-17,38028
2018-06-18,38028
2018-06-19,38028
2018-06-20,38028
2018-06-21,38028
2018-06-22,38084
2018-06-23,38084
2018-06-24,38084
2018-06-25,38084
2018-06-26,38084
2018-06-27,38084
2018-06-28,38589
2018-06-29,38589
2018-06-30,38589
2018-07-01,38589
2018-07-02,38589
2018-07-03,38589
2018-07-04,38275
2018-07-05,38275
2018-07-06,38275
2018-07-07,38275
2018-07-08,38275
2018-07-09,37956
2018-07-10,37956
2018-07-11,37956
2018-07-12,37956
2018-07-13,37956
2018-07-14,37956
2018-07-15,37956
2018-07-16,38575
2018-07-17,38575
2018-07-18,38575
2018-07-19,38575
2018-07-20,38575
2018-07-21,38892
2018-07-22,38892
2018-07-23,38892
2018-07-24,38892
2018-07-25,38892
2018-07-26,38389
2018-07-27,38389
2018-07-28,38389
2018-07-29,38389
2018-07-30,37753
2018-07-31,37753
2018-08-01,37753
2018-08-02,38416
2018-08-03,38416
2018-08-04,38416
2018-08-05,38416
2018-08-06,38795
2018-08-07,38795
2018-08-08,38795
2018-08-09,38795
2018-08-10,38340
2018-08-11,38340
2018-08-12,38340
2018-08-14,40123
2018-08-16,40123
2018-08-17,40123
2018-08-18,41172
2018-08-19,41172
2018-08-20,41172
2018-08-21,41172
2018-08-22,40884
2018-08-23,40884
2018-08-24,40884
2018-08-25,40884
2018-08-26,40907
2018-08-27,40907
2018-08-28,40907
2018-08-29,40907
2018-08-30,41501
2018-08-31,41501
2018-09-01,41501
2018-09-02,42969
2018-09-03,42969
2018-09-04,42969
2018-09-05,42969
2018-09-06,44600
2018-09-07,44600
2018-09-08,44600
2018-09-09,44876
2018-09-10,44876
2018-09-11,44876
2018-09-12,44876
2018-09-13,45875
2018-09-14,45875
2018-09-15,45875
2018-09-16,45875
2018-09-17,46375
2018-09-18,46375
2018-09-19,46375
2018-09-20,46375
2018-09-21,47674
2018-09-22,47674
2018-09-23,47674
2018-09-24,47036
2018-09-25,47036
2018-09-26,47036
2018-09-27,47036
2018-09-28,48662
2018-09-29,48662
2018-09-30,48662
2018-10-02,50513
2018-10-03,50513
2018-10-04,50513
2018-10-05,50513
2018-10-06,51576
2018-10-07,51576
2018-10-08,51576
2018-10-09,51576
2018-10-10,53234
2018-10-11,53234
2018-10-12,53234
2018-10-13,53234
2018-10-14,54433
2018-10-15,54433
2018-10-16,54433
2018-10-17,54433
2018-10-18,52581
2018-10-19,52581
2018-10-20,52581
2018-10-21,52581
2018-10-22,50146
2018-10-23,50146
2018-10-24,50146
2018-10-25,50146
2018-10-26,47910
2018-10-27,47910
2018-10-28,47910
2018-10-29,46720
2018-10-30,46720
2018-10-31,46720
2018-11-01,46989
2018-11-03,46989
2018-11-04,47943
2018-11-05,47943
2018-11-06,48623
2018-11-07,48623
2018-11-08,48623
2018-11-09,48761
2018-11-10,48761
2018-11-11,50199
2018-11-12,50199
2018-11-13,51460
2018-11-14,51460
2018-11-15,52150
2018-11-16,52150
2018-11-17,54431
2018-11-18,54431
2018-11-19,55962
2018-11-20,55962
2018-11-21,57102
2018-11-22,57102
2018-11-23,58574
2018-11-24,58574
2018-11-25,60962
2018-11-26,60962
2018-11-27,63812
2018-11-28,63812
2018-11-29,66028
2018-12-01,68879
2018-12-02,68879
2018-12-03,71904
2018-12-04,71904
2018-12-05,75210
2018-12-07,75210
2018-12-09,77931
2018-12-10,78652
2018-12-11,78652
2018-12-12,80820
2018-12-13,80820
2018-12-14,80820
2018-12-15,84098
2018-12-16,84098
2018-12-17,85820
2018-12-18,85820
2018-12-19,85542
2018-12-20,85542
2018-12-21,85542
2018-12-22,87034
2018-12-23,87034
2018-12-24,89792
2018-12-25,89792
2018-12-26,89792
2018-12-27,92225
2018-12-28,92225
2018-12-29,90447
2018-12-30,90447
2018-12-31,88411
2019-01-01,88411
2019-01-02,87875
2019-01-03,87875
2019-01-04,87875
2019-01-05,84622
2019-01-06,84622
2019-01-08,80918
2019-01-10,77319
2019-01-11,77319
2019-01-12,73453
2019-01-13,70045
2019-01-14,66780
2019-01-15,63563
2019-01-16,61084
2019-01-17,58730
2019-01-18,55909
2019-01-19,53207
2019-01-20,50696
2019-01-21,48330
2019-01-22,46096
2019-01-23,43919
2019-01-24,43919
2019-01-25,41723
2019-01-26,39724
2019-01-27,38334
2019-01-28,36588
2019-01-29,34921
2019-01-30,33300
2019-01-31,33300
2019-02-01,31635
2019-02-02,30214
2019-02-03,29154
2019-02-04,29154
2019-02-05,27696
2019-02-06,27696
2019-02-07,26447
2019-02-08,25214
2019-02-09,24121
2019-02-10,22999
2019-02-11,21940
2019-02-12,20970
2019-02-13,19921
2019-02-14,19921
2019-02-15,18924
2019-02-16,18072
2019-02-17,17342
2019-02-18,16566
2019-02-19,15859
2019-02-20,15142
2019-02-21,14464
2019-02-22,14464
2019-02-23,13740
2019-02-24,13740
2019-02-25,13070
2019-02-26,13070
2019-02-27,13020
2019-02-28,13020
2019-03-01,13543
2019-03-02,13543
2019-03-03,13288
2019-03-04,13288
2019-03-05,12984
2019-03-06,12984
2019-03-07,12638
2019-03-08,12638
2019-03-09,12638
2019-03-10,12024
2019-03-11,12024
2019-03-12,11641
2019-03-13,11641
2019-03-14,11641
2019-03-15,11434
2019-03-16,11434
2019-03-17,10889
2019-03-18,10889
2019-03-19,10889
2019-03-20,10344
2019-03-21,10344
2019-03-22,10344
2019-03-23,9838
2019-03-24,9838
2019-03-25,9838
2019-03-26,9346
2019-03-27,9346
2019-03-28,9346
2019-03-29,8878
2019-03-30,8878
2019-03-31,8878
2019-04-01,8487
2019-04-02,8487
2019-04-03,8487
2019-04-04,8211
2019-04-05,8211
2019-04-06,8211
2019-04-07,7800
2019-04-08,7800
