date_obj,Raw%20rat%20meat price
2015-09-27,24
2015-09-28,24
2015-09-29,24
2015-09-30,24
2015-10-05,25
2015-10-06,26
2015-10-07,26
2015-10-08,26
2015-10-09,26
2015-10-10,26
2015-10-11,27
2015-10-12,27
2015-10-13,27
2015-10-14,27
2015-10-15,26
2015-10-16,25
2015-10-17,25
2015-10-18,27
2015-10-19,26
2015-10-20,27
2015-10-22,26
2015-10-23,25
2015-10-24,25
2015-10-25,25
2015-10-26,27
2015-10-27,27
2015-10-29,27
2015-10-30,26
2015-10-31,25
2015-11-01,25
2015-11-02,24
2015-11-03,24
2015-11-04,26
2015-11-05,27
2015-11-06,27
2015-11-07,27
2015-11-08,27
2015-11-09,26
2015-11-10,26
2015-11-11,26
2015-11-12,26
2015-11-13,26
2015-11-14,25
2015-11-15,25
2015-11-16,25
2015-11-17,24
2015-11-18,24
2015-11-19,24
2015-11-20,23
2015-11-21,23
2015-11-22,22
2015-11-23,22
2015-11-24,22
2015-11-25,23
2015-11-26,23
2015-11-27,23
2015-11-28,25
2015-11-29,25
2015-11-30,24
2015-12-01,24
2015-12-02,24
2015-12-03,24
2015-12-04,24
2015-12-05,23
2015-12-06,22
2015-12-07,22
2015-12-08,21
2015-12-09,21
2015-12-10,21
2015-12-11,22
2015-12-12,22
2015-12-13,20
2015-12-14,20
2015-12-15,20
2015-12-16,20
2015-12-17,20
2015-12-18,20
2015-12-19,21
2015-12-20,21
2015-12-21,20
2015-12-22,20
2015-12-23,21
2015-12-24,21
2015-12-25,20
2015-12-26,20
2015-12-27,19
2015-12-28,18
2015-12-29,17
2015-12-30,16
2015-12-31,15
2016-01-01,15
2016-01-02,15
2016-01-03,15
2016-01-04,14
2016-01-05,14
2016-01-06,14
2016-01-07,14
2016-01-08,13
2016-01-09,13
2016-01-10,12
2016-01-11,12
2016-01-12,12
2016-01-13,12
2016-01-14,13
2016-01-15,14
2016-01-16,15
2016-01-17,16
2016-01-18,17
2016-01-19,17
2016-01-20,18
2016-01-21,18
2016-01-22,19
2016-01-23,19
2016-01-24,18
2016-01-25,17
2016-01-26,17
2016-01-27,17
2016-01-28,17
2016-01-29,17
2016-01-30,17
2016-01-31,17
2016-02-01,17
2016-02-02,17
2016-02-03,17
2016-02-04,17
2016-02-05,17
2016-02-06,17
2016-02-07,17
2016-02-08,17
2016-02-09,17
2016-02-10,17
2016-02-11,17
2016-02-12,18
2016-02-13,19
2016-02-14,19
2016-02-15,19
2016-02-16,19
2016-02-17,19
2016-02-18,19
2016-02-19,19
2016-02-20,20
2016-02-21,20
2016-02-22,20
2016-02-23,21
2016-02-24,23
2016-02-25,21
2016-02-26,21
2016-02-27,20
2016-02-28,20
2016-02-29,20
2016-03-01,21
2016-03-02,21
2016-03-03,21
2016-03-04,21
2016-03-05,22
2016-03-06,22
2016-03-07,22
2016-03-08,22
2016-03-09,21
2016-03-10,21
2016-03-11,21
2016-03-12,21
2016-03-13,21
2016-03-14,20
2016-03-15,21
2016-03-16,21
2016-03-17,20
2016-03-18,20
2016-03-19,20
2016-03-20,20
2016-03-21,20
2016-03-22,21
2016-03-23,22
2016-03-24,24
2016-03-25,25
2016-03-26,25
2016-03-27,25
2016-03-28,25
2016-03-29,25
2016-03-30,25
2016-03-31,25
2016-04-01,26
2016-04-02,26
2016-04-03,26
2016-04-04,26
2016-04-05,26
2016-04-06,28
2016-04-07,26
2016-04-08,25
2016-04-09,25
2016-04-10,26
2016-04-11,26
2016-04-12,26
2016-04-13,26
2016-04-14,26
2016-04-15,26
2016-04-16,26
2016-04-17,27
2016-04-18,28
2016-04-19,30
2016-04-20,31
2016-04-21,33
2016-04-22,33
2016-04-23,32
2016-04-24,31
2016-04-25,33
2016-04-26,35
2016-04-27,37
2016-04-28,39
2016-04-29,41
2016-04-30,43
2016-05-01,43
2016-05-02,45
2016-05-03,47
2016-05-04,48
2016-05-05,48
2016-05-06,48
2016-05-07,47
2016-05-08,46
2016-05-09,45
2016-05-10,44
2016-05-11,44
2016-05-12,44
2016-05-13,43
2016-05-14,43
2016-05-15,43
2016-05-16,42
2016-05-17,39
2016-05-18,38
2016-05-19,37
2016-05-22,32
2016-05-23,32
2016-05-24,31
2016-05-25,32
2016-05-26,31
2016-05-27,30
2016-05-28,30
2016-05-29,29
2016-05-30,29
2016-05-31,29
2016-06-01,28
2016-06-02,28
2016-06-03,28
2016-06-04,29
2016-06-05,29
2016-06-06,29
2016-06-07,29
2016-06-08,29
2016-06-09,29
2016-06-10,28
2016-06-11,28
2016-06-12,28
2016-06-13,28
2016-06-14,30
2016-06-15,32
2016-06-16,32
2016-06-17,31
2016-06-18,32
2016-06-19,32
2016-06-20,30
2016-06-21,28
2016-06-22,27
2016-06-23,26
2016-06-24,25
2016-06-25,24
2016-06-26,25
2016-06-27,27
2016-06-28,27
2016-06-29,26
2016-06-30,26
2016-07-01,26
2016-07-02,27
2016-07-03,27
2016-07-04,27
2016-07-05,28
2016-07-06,29
2016-07-07,30
2016-07-08,32
2016-07-09,34
2016-07-10,36
2016-07-11,38
2016-07-12,37
2016-07-13,39
2016-07-14,40
2016-07-15,41
2016-07-16,42
2016-07-17,44
2016-07-18,43
2016-07-23,37
2016-07-24,36
2016-07-25,36
2016-07-26,36
2016-07-27,37
2016-07-28,38
2016-07-29,39
2016-07-30,39
2016-07-31,39
2016-08-01,39
2016-08-02,39
2016-08-03,41
2016-08-04,41
2016-08-05,41
2016-08-06,39
2016-08-07,40
2016-08-08,40
2016-08-09,39
2016-08-10,37
2016-08-11,37
2016-08-12,35
2016-08-13,34
2016-08-14,32
2016-08-15,30
2016-08-16,28
2016-08-17,28
2016-08-18,27
2016-08-19,27
2016-08-20,28
2016-08-21,30
2016-08-22,32
2016-08-23,34
2016-08-24,32
2016-08-25,32
2016-08-26,32
2016-08-28,31
2016-08-31,28
2016-09-01,28
2016-09-02,28
2016-09-03,28
2016-09-04,28
2016-09-05,30
2016-09-06,31
2016-09-07,31
2016-09-08,31
2016-09-09,31
2016-09-10,30
2016-09-11,30
2016-09-12,29
2016-09-13,28
2016-09-14,28
2016-09-15,27
2016-09-16,27
2016-09-17,26
2016-09-18,24
2016-09-19,24
2016-09-20,24
2016-09-21,23
2016-09-22,22
2016-09-23,21
2016-09-24,21
2016-09-25,21
2016-09-26,21
2016-09-27,21
2016-09-28,21
2016-09-29,21
2016-09-30,21
2016-10-01,20
2016-10-02,20
2016-10-03,21
2016-10-04,21
2016-10-05,21
2016-10-06,21
2016-10-07,21
2016-10-08,21
2016-10-09,21
2016-10-10,21
2016-10-11,23
2016-10-12,23
2016-10-13,25
2016-10-14,24
2016-10-15,25
2016-10-16,26
2016-10-17,25
2016-10-18,25
2016-10-19,25
2016-10-20,24
2016-10-21,23
2016-10-22,23
2016-10-23,23
2016-10-24,21
2016-10-25,21
2016-10-26,20
2016-10-27,20
2016-10-28,20
2016-10-29,20
2016-10-30,21
2016-10-31,20
2016-11-01,20
2016-11-02,20
2016-11-03,20
2016-11-04,20
2016-11-05,20
2016-11-06,20
2016-11-07,20
2016-11-08,21
2016-11-09,22
2016-11-10,23
2016-11-11,24
2016-11-12,24
2016-11-13,25
2016-11-14,25
2016-12-08,25
2016-12-09,26
2016-12-10,26
2016-12-11,26
2016-12-12,28
2016-12-13,30
2016-12-14,30
2016-12-15,30
2016-12-16,29
2016-12-17,28
2016-12-18,28
2016-12-19,26
2016-12-20,24
2016-12-21,23
2016-12-22,22
2016-12-23,23
2016-12-24,24
2016-12-25,25
2016-12-26,25
2016-12-27,27
2016-12-28,26
2016-12-29,25
2016-12-30,24
2016-12-31,23
2017-01-01,22
2017-01-02,22
2017-01-03,20
2017-01-04,20
2017-01-05,20
2017-01-06,20
2017-01-07,21
2017-01-08,23
2017-01-09,25
2017-01-10,27
2017-01-11,29
2017-01-12,31
2017-01-13,33
2017-01-14,35
2017-01-15,37
2017-01-16,39
2017-01-17,41
2017-01-18,44
2017-01-19,47
2017-01-20,50
2017-01-21,53
2017-01-22,56
2017-01-27,61
2017-01-28,60
2017-01-29,63
2017-01-30,67
2017-01-31,69
2017-02-01,68
2017-02-02,72
2017-02-03,75
2017-02-04,77
2017-02-05,80
2017-02-06,81
2017-02-07,80
2017-02-08,76
2017-02-09,76
2017-02-10,72
2017-02-11,68
2017-02-12,64
2017-02-13,60
2017-02-14,57
2017-02-15,54
2017-02-16,51
2017-02-18,48
2017-02-19,45
2017-02-20,45
2017-02-21,45
2017-02-22,44
2017-02-23,44
2017-02-24,43
2017-02-25,45
2017-02-26,45
2017-02-27,45
2017-02-28,42
2017-03-01,39
2017-03-02,39
2017-03-03,37
2017-03-04,36
2017-03-05,35
2017-03-06,34
2017-03-07,33
2017-03-08,33
2017-03-09,34
2017-03-10,34
2017-03-11,34
2017-03-12,34
2017-03-13,35
2017-03-14,35
2017-03-15,33
2017-03-16,32
2017-03-17,32
2017-03-18,32
2017-03-19,32
2017-03-20,31
2017-03-21,31
2017-03-22,31
2017-03-23,32
2017-03-24,32
2017-03-25,32
2017-03-26,31
2017-03-27,32
2017-03-28,32
2017-03-29,30
2017-03-30,30
2017-03-31,31
2017-04-01,30
2017-04-02,30
2017-04-03,30
2017-04-04,30
2017-04-12,27
2017-04-13,28
2017-04-14,28
2017-04-15,29
2017-04-16,29
2017-04-17,28
2017-04-18,27
2017-04-19,27
2017-04-20,26
2017-04-21,26
2017-04-22,27
2017-04-23,28
2017-04-24,29
2017-04-25,29
2017-04-26,29
2017-04-27,29
2017-04-28,30
2017-04-29,31
2017-04-30,30
2017-05-01,29
2017-05-02,28
2017-05-03,29
2017-05-04,29
2017-05-05,30
2017-05-06,30
2017-05-07,29
2017-05-08,28
2017-05-09,27
2017-05-10,27
2017-05-11,27
2017-05-12,27
2017-05-13,26
2017-05-14,26
2017-05-15,26
2017-05-16,25
2017-05-17,24
2017-05-18,23
2017-05-19,23
2017-05-20,22
2017-05-21,22
2017-05-22,22
2017-05-23,24
2017-05-24,26
2017-05-25,26
2017-05-26,26
2017-05-27,26
2017-05-28,27
2017-05-29,27
2017-05-30,27
2017-05-31,26
2017-06-01,26
2017-06-02,25
2017-06-03,25
2017-06-06,25
2017-06-07,24
2017-06-08,24
2017-06-09,24
2017-06-10,25
2017-06-11,25
2017-06-12,27
2017-06-13,29
2017-06-14,31
2017-06-15,32
2017-06-16,32
2017-06-17,32
2017-06-18,33
2017-06-19,33
2017-06-20,34
2017-06-21,35
2017-06-22,34
2017-06-23,34
2017-06-24,34
2017-06-25,33
2017-06-26,33
2017-06-27,34
2017-06-28,35
2017-06-29,34
2017-06-30,32
2017-07-01,32
2017-07-02,32
2017-07-03,32
2017-07-04,33
2017-07-05,33
2017-07-06,34
2017-07-07,34
2017-07-08,35
2017-07-13,33
2017-07-14,34
2017-07-15,35
2017-07-16,36
2017-07-17,36
2017-07-18,36
2017-07-19,36
2017-07-20,36
2017-07-21,37
2017-07-22,37
2017-07-23,38
2017-07-24,38
2017-07-25,39
2017-07-26,39
2017-07-27,40
2017-07-28,38
2017-07-29,37
2017-07-30,37
2017-07-31,37
2017-08-01,37
2017-08-02,38
2017-08-03,40
2017-08-04,41
2017-08-05,42
2017-08-06,43
2017-08-09,42
2017-08-10,42
2017-08-11,41
2017-08-12,41
2017-08-13,39
2017-08-14,39
2017-08-15,39
2017-08-16,39
2017-08-17,39
2017-08-18,39
2017-08-19,39
2017-08-20,38
2017-08-22,38
2017-08-23,38
2017-08-24,38
2017-08-25,37
2017-08-26,37
2017-08-27,36
2017-08-28,38
2017-08-29,40
2017-08-30,40
2017-08-31,39
2017-09-01,38
2017-09-02,36
2017-09-03,36
2017-09-04,35
2017-09-05,35
2017-09-06,37
2017-09-07,36
2017-09-08,36
2017-09-09,37
2017-09-10,39
2017-09-11,40
2017-09-12,41
2017-09-13,42
2017-09-14,41
2017-09-15,41
2017-09-16,41
2017-09-17,42
2017-09-19,40
2017-09-20,39
2017-09-21,40
2017-09-22,41
2017-09-23,39
2017-09-24,39
2017-09-25,39
2017-09-26,38
2017-09-27,36
2017-09-28,37
2017-09-29,37
2017-09-30,37
2017-10-01,38
2017-10-02,39
2017-10-03,39
2017-10-04,40
2017-10-05,41
2017-10-06,42
2017-10-07,42
2017-10-08,41
2017-10-09,40
2017-10-10,39
2017-10-11,39
2017-10-12,38
2017-10-13,37
2017-10-14,36
2017-10-15,36
2017-10-16,36
2017-10-17,36
2017-10-18,36
2017-10-19,35
2017-10-20,33
2017-10-21,31
2017-10-22,30
2017-10-23,29
2017-10-24,29
2017-10-25,30
2017-10-26,30
2017-10-27,30
2017-10-28,30
2017-10-29,29
2017-10-30,27
2017-10-31,28
2017-11-01,26
2017-11-02,26
2017-11-03,25
2017-11-04,26
2017-11-05,25
2017-11-06,25
2017-11-07,26
2017-11-08,25
2017-11-09,26
2017-11-10,26
2017-11-11,26
2017-11-12,27
2017-11-13,27
2017-11-14,26
2017-11-15,25
2017-11-16,24
2017-11-17,24
2017-11-18,24
2017-11-19,24
2017-11-20,25
2017-11-21,25
2017-11-22,27
2017-11-23,27
2017-11-24,26
2017-11-25,25
2017-11-26,25
2017-11-27,25
2017-11-28,27
2017-11-29,26
2017-11-30,27
2017-12-01,25
2017-12-02,25
2017-12-03,23
2017-12-04,21
2017-12-05,20
2017-12-06,20
2017-12-07,20
2017-12-08,20
2017-12-09,20
2017-12-10,20
2017-12-11,19
2017-12-12,20
2017-12-14,23
2017-12-15,24
2017-12-16,22
2017-12-17,21
2017-12-18,21
2017-12-19,20
2017-12-20,20
2017-12-21,20
2017-12-22,19
2017-12-23,19
2017-12-24,18
2017-12-25,18
2017-12-26,19
2017-12-27,19
2017-12-28,20
2017-12-29,21
2017-12-30,22
2017-12-31,21
2018-01-01,20
2018-01-02,20
2018-01-03,20
2018-01-04,19
2018-01-05,19
2018-01-06,18
2018-01-07,18
2018-01-08,18
2018-01-09,18
2018-01-10,18
2018-01-11,18
2018-01-12,18
2018-01-13,18
2018-01-14,18
2018-01-15,17
2018-01-16,16
2018-01-17,17
2018-01-18,16
2018-01-19,16
2018-01-20,15
2018-01-21,14
2018-01-22,14
2018-01-23,14
2018-01-24,14
2018-01-25,14
2018-01-26,14
2018-01-27,15
2018-01-28,16
2018-01-29,16
2018-01-31,15
2018-02-01,15
2018-02-02,15
2018-02-03,14
2018-02-04,13
2018-02-05,12
2018-02-06,13
2018-02-07,14
2018-02-08,15
2018-02-09,16
2018-02-10,16
2018-02-11,17
2018-02-12,18
2018-02-13,19
2018-02-14,19
2018-02-15,19
2018-02-16,19
2018-02-17,19
2018-02-18,19
2018-02-19,19
2018-02-20,19
2018-02-21,19
2018-02-22,19
2018-02-23,19
2018-02-24,19
2018-02-25,19
2018-02-26,19
2018-02-27,18
2018-02-28,18
2018-03-01,17
2018-03-02,16
2018-03-03,16
2018-03-04,16
2018-03-05,16
2018-03-06,17
2018-03-07,18
2018-03-08,18
2018-03-09,18
2018-03-10,17
2018-03-11,16
2018-03-12,15
2018-03-13,14
2018-03-14,13
2018-03-15,12
2018-03-16,12
2018-03-17,13
2018-03-18,14
2018-03-19,14
2018-03-20,15
2018-03-21,15
2018-03-23,16
2018-03-24,16
2018-03-26,17
2018-03-27,17
2018-03-28,18
2018-03-29,18
2018-03-30,18
2018-03-31,18
2018-04-01,19
2018-04-02,19
2018-04-03,19
2018-04-04,20
2018-04-05,21
2018-04-06,21
2018-04-08,18
2018-04-09,17
2018-04-10,16
2018-04-11,15
2018-04-12,15
2018-04-13,15
2018-04-14,15
2018-04-15,15
2018-04-16,15
2018-04-17,16
2018-04-18,15
2018-04-19,15
2018-04-20,16
2018-04-21,17
2018-04-22,18
2018-04-23,19
2018-04-24,20
2018-04-25,21
2018-04-26,23
2018-04-27,21
2018-04-28,21
2018-04-29,20
2018-04-30,19
2018-05-01,19
2018-05-02,19
2018-05-03,19
2018-05-04,19
2018-05-05,20
2018-05-06,21
2018-05-07,23
2018-05-08,25
2018-05-09,25
2018-05-10,25
2018-05-11,27
2018-05-12,27
2018-05-13,27
2018-05-14,26
2018-05-15,27
2018-05-16,27
2018-05-17,27
2018-05-18,27
2018-05-19,28
2018-05-20,27
2018-05-21,26
2018-05-22,26
2018-05-23,25
2018-05-24,25
2018-05-25,24
2018-05-26,24
2018-05-27,25
2018-05-28,26
2018-05-29,25
2018-05-30,25
2018-05-31,25
2018-06-01,24
2018-06-02,23
2018-06-03,24
2018-06-04,24
2018-06-05,22
2018-06-06,21
2018-06-07,20
2018-06-08,20
2018-06-09,20
2018-06-10,20
2018-06-11,20
2018-06-12,20
2018-06-13,21
2018-06-14,22
2018-06-15,22
2018-06-16,23
2018-06-17,23
2018-06-18,24
2018-06-19,25
2018-06-20,25
2018-06-21,25
2018-06-22,25
2018-06-23,26
2018-06-24,25
2018-06-25,25
2018-06-26,26
2018-06-27,27
2018-06-28,27
2018-06-29,27
2018-06-30,29
2018-07-01,30
2018-07-02,31
2018-07-03,31
2018-07-04,31
2018-07-05,32
2018-07-06,33
2018-07-07,33
2018-07-08,33
2018-07-09,32
2018-07-10,31
2018-07-11,30
2018-07-12,30
2018-07-13,30
2018-07-14,30
2018-07-15,29
2018-07-16,29
2018-07-17,29
2018-07-18,30
2018-07-19,30
2018-07-20,31
2018-07-21,32
2018-07-22,30
2018-07-23,29
2018-07-24,27
2018-07-25,28
2018-07-26,28
2018-07-27,27
2018-07-28,27
2018-07-29,27
2018-07-30,27
2018-07-31,28
2018-08-01,28
2018-08-02,28
2018-08-03,29
2018-08-04,29
2018-08-05,28
2018-08-06,28
2018-08-07,28
2018-08-08,29
2018-08-09,29
2018-08-10,29
2018-08-11,29
2018-08-12,30
2018-08-14,31
2018-08-16,31
2018-08-17,30
2018-08-18,31
2018-08-19,31
2018-08-20,31
2018-08-21,31
2018-08-22,31
2018-08-23,31
2018-08-24,31
2018-08-25,31
2018-08-26,33
2018-08-27,33
2018-08-28,34
2018-08-29,35
2018-08-30,34
2018-08-31,34
2018-09-01,34
2018-09-02,34
2018-09-03,34
2018-09-04,34
2018-09-05,35
2018-09-06,36
2018-09-07,35
2018-09-08,35
2018-09-09,35
2018-09-10,36
2018-09-11,36
2018-09-12,37
2018-09-13,38
2018-09-14,39
2018-09-15,40
2018-09-16,39
2018-09-17,38
2018-09-18,38
2018-09-19,37
2018-09-20,36
2018-09-21,37
2018-09-22,37
2018-09-23,37
2018-09-24,35
2018-09-25,34
2018-09-26,33
2018-09-27,32
2018-09-28,31
2018-09-29,32
2018-09-30,32
2018-10-02,32
2018-10-03,32
2018-10-04,33
2018-10-05,35
2018-10-06,37
2018-10-07,37
2018-10-08,36
2018-10-09,36
2018-10-10,37
2018-10-11,37
2018-10-12,38
2018-10-13,38
2018-10-14,38
2018-10-15,39
2018-10-16,40
2018-10-17,40
2018-10-18,39
2018-10-19,39
2018-10-20,38
2018-10-21,37
2018-10-22,37
2018-10-23,37
2018-10-24,37
2018-10-25,36
2018-10-26,36
2018-10-27,35
2018-10-28,34
2018-10-29,34
2018-10-30,32
2018-10-31,32
2018-11-01,32
2018-11-03,31
2018-11-04,31
2018-11-05,30
2018-11-06,30
2018-11-07,30
2018-11-08,31
2018-11-09,31
2018-11-10,30
2018-11-11,31
2018-11-12,31
2018-11-13,31
2018-11-14,31
2018-11-15,31
2018-11-16,32
2018-11-17,32
2018-11-18,31
2018-11-19,31
2018-11-20,31
2018-11-21,31
2018-11-22,31
2018-11-23,31
2018-11-24,31
2018-11-25,32
2018-11-26,32
2018-11-27,32
2018-11-28,31
2018-11-29,30
2018-12-01,29
2018-12-02,28
2018-12-03,27
2018-12-04,27
2018-12-05,26
2018-12-07,26
2018-12-09,26
2018-12-10,26
2018-12-11,26
2018-12-12,27
2018-12-13,28
2018-12-14,28
2018-12-15,30
2018-12-16,30
2018-12-17,31
2018-12-18,31
2018-12-19,31
2018-12-20,33
2018-12-21,34
2018-12-22,34
2018-12-23,35
2018-12-24,36
2018-12-25,36
2018-12-26,37
2018-12-27,38
2018-12-28,39
2018-12-29,39
2018-12-30,37
2018-12-31,36
2019-01-01,34
2019-01-02,32
2019-01-03,30
2019-01-04,30
2019-01-05,31
2019-01-06,32
2019-01-08,32
2019-01-10,31
2019-01-11,30
2019-01-12,29
2019-01-13,29
2019-01-14,30
2019-01-15,32
2019-01-16,34
2019-01-17,35
2019-01-18,34
2019-01-19,33
2019-01-20,32
2019-01-21,31
2019-01-22,31
2019-01-23,30
2019-01-24,30
2019-01-25,32
2019-01-26,31
2019-01-27,30
2019-01-28,31
2019-01-29,30
2019-01-30,29
2019-01-31,28
2019-02-01,28
2019-02-02,28
2019-02-03,28
2019-02-04,27
2019-02-05,29
2019-02-06,31
2019-02-07,31
2019-02-08,33
2019-02-09,33
2019-02-10,32
2019-02-11,32
2019-02-12,31
2019-02-13,32
2019-02-14,30
2019-02-15,30
2019-02-16,29
2019-02-17,29
2019-02-18,28
2019-02-19,28
2019-02-20,27
2019-02-21,27
2019-02-22,27
2019-02-23,27
2019-02-24,28
2019-02-25,30
2019-02-26,32
2019-02-27,33
2019-02-28,33
2019-03-01,35
2019-03-02,37
2019-03-03,39
2019-03-04,41
2019-03-05,44
2019-03-06,46
2019-03-07,44
2019-03-08,42
2019-03-09,39
2019-03-10,38
2019-03-11,36
2019-03-12,34
2019-03-13,34
2019-03-14,34
2019-03-15,35
2019-03-16,37
2019-03-17,39
2019-03-18,41
2019-03-19,43
2019-03-20,45
2019-03-21,43
2019-03-22,41
2019-03-23,40
2019-03-24,40
2019-03-25,39
2019-03-26,38
2019-03-27,37
2019-03-28,38
2019-03-29,38
2019-03-30,40
2019-03-31,41
2019-04-01,41
2019-04-02,40
2019-04-03,40
2019-04-04,40
2019-04-05,40
2019-04-06,39
2019-04-07,39
2019-04-08,39
2019-04-09,39
2019-04-10,38
2019-04-11,38
2019-04-12,39
2019-04-13,39
2019-04-14,41
2019-04-15,44
2019-04-16,47
2019-04-17,50
2019-04-18,49
2019-04-19,49
2019-04-20,50
2019-04-21,49
2019-04-22,48
2019-04-23,45
2019-04-24,45
2019-04-25,44
2019-04-26,46
2019-04-27,45
2019-04-28,42
2019-04-29,40
2019-04-30,39
2019-05-01,40
2019-05-02,38
2019-05-03,37
2019-05-04,36
2019-05-05,37
2019-05-06,37
2019-05-07,36
2019-05-08,36
2019-05-09,36
2019-05-10,36
2019-05-11,38
2019-05-12,40
2019-05-13,39
2019-05-14,40
2019-05-15,41
2019-05-16,40
2019-05-17,40
2019-05-18,39
2019-05-19,39
2019-05-20,39
2019-05-21,40
2019-05-22,40
2019-05-23,40
2019-05-24,42
2019-05-25,43
2019-05-26,44
2019-05-27,43
2019-05-28,42
2019-05-29,41
2019-05-30,41
2019-05-31,41
2019-06-01,43
2019-06-02,41
2019-06-03,40
2019-06-04,39
2019-06-05,40
2019-06-06,39
2019-06-07,38
2019-06-08,39
2019-06-09,39
2019-06-10,37
2019-06-11,38
2019-06-12,40
2019-06-13,41
2019-06-14,41
2019-06-15,40
2019-06-16,39
2019-06-17,39
2019-06-18,37
2019-06-19,37
2019-06-20,37
2019-06-21,38
2019-06-22,37
2019-06-23,37
2019-06-24,37
2019-06-25,36
2019-06-26,35
2019-06-27,34
2019-06-28,33
2019-06-29,33
2019-06-30,32
2019-07-01,30
2019-07-02,29
2019-07-03,28
2019-07-04,27
2019-07-05,27
2019-07-06,28
2019-07-07,29
2019-07-08,28
2019-07-09,28
2019-07-10,27
2019-07-11,28
2019-07-12,30
2019-07-13,28
2019-07-14,26
2019-07-15,27
2019-07-16,27
2019-07-17,26
2019-07-18,26
2019-07-19,26
2019-07-20,25
2019-07-21,25
2019-07-22,25
2019-07-23,26
2019-07-24,26
2019-07-25,26
2019-07-26,28
2019-07-27,30
2019-07-28,31
2019-07-29,30
2019-07-30,30
2019-07-31,32
2019-08-01,34
2019-08-02,35
2019-08-03,36
2019-08-04,37
2019-08-05,37
2019-08-06,36
2019-08-07,36
2019-08-08,36
2019-08-09,38
2019-08-10,37
2019-08-11,38
2019-08-12,40
2019-08-13,41
2019-08-14,42
2019-08-15,42
2019-08-16,42
2019-08-17,43
2019-08-18,44
2019-08-19,43
2019-08-20,42
2019-08-21,41
2019-08-22,41
2019-08-23,41
2019-08-24,40
2019-08-24,40
2019-08-25,40
2019-08-25,40
2019-08-26,39
2019-08-26,39
2019-08-27,38
2019-08-27,38
2019-08-28,38
2019-08-29,38
2019-08-30,38
2019-08-31,37
2019-09-01,35
2019-09-02,35
