date_obj,Skull%20piece price
2019-03-22,42542
2019-03-23,42542
2019-03-24,42542
2019-03-25,42542
2019-03-26,42542
2019-03-27,42542
2019-03-28,42542
2019-03-29,42542
2019-03-30,42542
2019-03-31,42542
2019-04-01,42542
2019-04-02,42542
2019-04-03,42542
2019-04-04,42542
2019-04-05,42542
2019-04-06,42542
2019-04-07,40911
2019-04-08,40911
2019-04-09,40911
2019-04-10,40911
2019-04-11,40911
2019-04-12,40911
2019-04-13,40911
2019-04-14,40911
2019-04-15,40911
2019-04-16,40911
2019-04-17,40911
2019-04-18,40911
2019-04-19,40911
2019-04-20,39814
2019-04-21,39814
2019-04-22,39814
2019-04-23,39814
2019-04-24,39814
2019-04-25,39814
2019-04-26,39814
2019-04-27,39814
2019-04-28,39814
2019-04-29,39814
2019-04-30,39814
2019-05-01,39814
2019-05-02,39814
2019-05-03,39814
2019-05-04,39814
2019-05-05,39814
2019-05-06,39814
2019-05-07,39814
2019-05-08,39814
2019-05-09,39814
2019-05-10,39814
2019-05-11,39814
2019-05-12,39814
2019-05-13,39814
2019-05-14,39814
2019-05-15,39814
2019-05-16,39814
2019-05-17,39814
2019-05-18,39814
2019-05-19,39814
2019-05-20,39814
2019-05-21,39814
2019-05-22,39233
2019-05-23,39233
2019-05-24,39233
2019-05-25,39233
2019-05-26,39233
2019-05-27,39233
2019-05-28,39233
2019-05-29,39233
2019-05-30,39233
2019-05-31,39233
2019-06-01,39233
2019-06-02,39233
2019-06-03,39233
2019-06-04,39233
2019-06-05,39233
2019-06-06,39233
2019-06-07,39233
2019-06-08,39233
2019-06-09,39233
2019-06-10,39233
2019-06-11,39233
2019-06-12,39233
2019-06-13,39233
2019-06-14,39233
2019-06-15,39233
2019-06-16,39233
2019-06-17,39233
2019-06-18,39233
2019-06-19,39233
2019-06-20,39233
2019-06-21,39233
2019-06-22,39233
2019-06-23,39233
2019-06-24,39233
2019-06-25,38618
2019-06-26,38618
2019-06-27,38618
2019-06-28,38618
2019-06-29,38618
2019-06-30,38618
2019-07-01,38618
2019-07-02,38618
2019-07-03,38618
2019-07-04,38618
2019-07-05,38618
2019-07-06,38618
2019-07-07,38618
2019-07-08,38618
2019-07-09,38618
2019-07-10,38618
2019-07-11,38618
2019-07-12,38618
2019-07-13,38618
2019-07-14,38618
2019-07-15,38618
2019-07-16,38618
2019-07-17,38618
2019-07-18,38618
2019-07-19,38618
2019-07-20,38618
2019-07-21,38618
2019-07-22,38618
2019-07-23,38618
2019-07-24,38618
2019-07-25,38618
2019-07-26,38618
2019-07-27,38618
2019-07-28,38618
2019-07-29,38618
2019-07-30,38618
2019-07-31,38618
2019-08-01,36947
2019-08-02,36947
2019-08-03,36947
2019-08-04,36947
2019-08-05,36947
2019-08-06,36947
2019-08-07,36947
2019-08-08,36947
2019-08-09,36947
2019-08-10,36947
2019-08-11,36947
2019-08-12,36947
2019-08-13,36947
2019-08-14,36947
2019-08-15,36947
2019-08-16,36947
2019-08-17,36947
2019-08-18,36947
2019-08-19,36947
2019-08-20,36947
2019-08-21,36947
2019-08-22,36947
2019-08-23,36947
2019-08-24,36947
2019-08-24,36947
2019-08-25,36947
2019-08-25,36947
2019-08-26,36947
2019-08-26,36947
2019-08-27,36947
2019-08-27,36947
2019-08-28,36947
2019-08-29,36947
2019-08-30,36947
2019-08-31,36947
2019-09-01,36947
2019-09-02,35572
2019-09-03,35572
2019-09-04,35572
2019-09-05,35572
2019-09-06,35572
2019-09-07,35572
2019-09-08,35572
2019-09-09,35572
2019-09-10,35572
2019-09-11,35572
2019-09-12,35572
2019-09-13,35572
2019-09-14,35572
2019-09-15,35572
2019-09-16,35572
2019-09-17,35572
2019-09-18,35572
2019-09-19,35572
2019-09-20,35572
2019-09-21,35572
2019-09-22,35572
2019-09-23,35572
2019-09-24,35572
2019-09-25,35572
2019-09-26,35572
2019-09-27,35572
2019-09-28,35572
2019-09-29,35572
2019-09-30,35572
2019-10-01,34537
2019-10-02,34537
2019-10-03,34537
2019-10-04,34537
2019-10-05,34537
2019-10-06,34537
2019-10-07,34537
2019-10-08,34537
2019-10-09,34537
2019-10-10,34537
2019-10-11,34537
2019-10-12,34537
2019-10-13,34537
2019-10-14,34537
2019-10-15,34537
2019-10-16,34537
2019-10-17,34537
2019-10-18,34537
2019-10-19,34537
2019-10-20,34537
2019-10-21,34537
2019-10-22,34537
2019-10-23,34537
2019-10-24,34537
2019-10-25,34537
2019-10-26,34537
2019-10-27,34537
2019-10-28,35355
2019-10-29,35355
2019-10-30,35355
2019-10-31,35355
2019-11-01,35355
2019-11-02,35355
2019-11-03,35355
2019-11-04,35355
2019-11-05,35355
2019-11-06,35355
2019-11-07,35355
2019-11-08,35355
2019-11-09,35355
2019-11-10,35355
2019-11-11,35355
2019-11-12,35355
2019-11-13,35355
2019-11-14,35355
2019-11-15,35355
2019-11-16,35355
2019-11-17,35355
2019-11-18,35355
2019-11-19,35355
2019-11-20,35355
2019-11-21,35355
2019-11-22,35355
2019-11-23,35355
2019-11-24,35355
2019-11-25,35355
2019-11-26,35355
2019-11-27,35355
2019-11-28,35355
2019-11-29,35355
2019-11-30,35355
2019-12-01,35355
2019-12-02,35355
2019-12-03,35355
2019-12-04,35355
2019-12-05,35355
2019-12-06,34165
2019-12-07,34165
2019-12-08,34165
2019-12-09,34165
2019-12-10,34165
2019-12-11,34165
2019-12-12,34165
2019-12-13,34165
2019-12-14,34165
2019-12-15,34165
2019-12-16,34165
2019-12-17,34165
2019-12-18,34165
2019-12-19,34165
2019-12-20,34165
2019-12-21,34165
2019-12-22,34165
2019-12-23,34165
2019-12-24,34165
2019-12-25,34165
2019-12-26,34165
2019-12-27,34165
2019-12-28,34165
2019-12-29,34165
2019-12-30,34165
2019-12-31,34165
2020-01-01,34165
2020-01-02,34165
2020-01-03,34165
2020-01-04,34165
2020-01-05,34165
2020-01-06,34165
2020-01-07,34165
2020-01-08,34165
2020-01-09,34165
2020-01-10,34165
2020-01-11,34165
2020-01-12,34165
2020-01-13,34165
2020-01-14,34165
2020-01-15,34165
2020-01-16,34165
2020-01-17,34165
2020-01-18,34165
2020-01-19,33341
2020-01-20,33341
2020-01-21,33341
2020-01-22,33341
2020-01-23,33341
2020-01-24,33341
2020-01-25,33341
2020-01-26,33341
2020-01-27,33341
2020-01-28,33341
2020-01-29,33341
2020-01-30,33341
2020-01-31,33341
2020-02-01,33341
2020-02-02,33341
2020-02-03,33341
2020-02-04,33341
2020-02-05,33341
2020-02-06,33341
2020-02-07,33341
2020-02-08,33341
2020-02-09,33341
2020-02-10,33341
2020-02-11,33341
2020-02-12,33341
2020-02-13,33341
2020-02-14,33341
2020-02-15,33341
2020-02-16,33341
2020-02-17,33341
2020-02-18,33341
2020-02-19,31914
2020-02-20,31914
2020-02-21,31914
2020-02-22,31914
2020-02-23,31914
2020-02-24,31914
2020-02-25,31914
2020-02-26,31914
2020-02-27,31914
2020-02-28,31914
2020-02-29,31914
2020-03-01,31914
2020-03-02,31914
2020-03-03,31914
2020-03-04,31914
2020-03-05,31914
2020-03-06,31914
2020-03-07,31914
2020-03-08,31914
2020-03-09,31914
2020-03-10,31914
2020-03-11,31914
2020-03-12,31914
2020-03-13,31914
2020-03-14,31914
2020-03-15,31914
2020-03-16,31914
2020-03-17,30383
2020-03-18,30383
2020-03-19,30383
2020-03-20,30383
2020-03-21,30383
2020-03-22,30383
2020-03-23,30383
2020-03-24,30383
2020-03-25,30383
2020-03-26,30383
2020-03-27,30383
2020-03-28,30383
2020-03-29,30383
2020-03-30,30383
2020-03-31,30383
2020-04-01,30383
2020-04-02,30383
2020-04-03,30383
2020-04-04,30383
2020-04-05,30383
2020-04-06,30383
2020-04-07,30383
2020-04-08,30383
2020-04-09,30383
2020-04-10,30383
2020-04-11,29684
2020-04-12,29684
2020-04-13,29684
2020-04-14,29684
2020-04-15,29684
2020-04-16,29684
2020-04-17,29684
2020-04-18,29684
2020-04-19,29684
2020-04-20,29684
2020-04-21,29684
2020-04-22,29684
2020-04-23,29684
2020-04-24,29684
2020-04-25,29684
2020-04-26,29684
2020-04-27,29684
2020-04-28,29684
2020-04-29,29684
2020-04-30,29176
2020-05-01,29176
2020-05-02,29176
2020-05-03,29176
2020-05-04,29176
2020-05-05,29176
2020-05-06,29176
2020-05-07,29176
2020-05-08,29176
2020-05-09,29176
2020-05-10,29176
2020-05-11,29176
2020-05-12,29176
2020-05-13,29176
