date_obj,Piscatoris%20teleport price
2019-04-07,4709
2019-04-08,4552
2019-04-09,4519
2019-04-10,4502
2019-04-11,4375
2019-04-12,4187
2019-04-13,4111
2019-04-14,4109
2019-04-15,3915
2019-04-16,3819
2019-04-17,3742
2019-04-18,3643
2019-04-19,3584
2019-04-20,3595
2019-04-21,3713
2019-04-22,3757
2019-04-23,3761
2019-04-24,3655
2019-04-25,3547
2019-04-26,3485
2019-04-27,3447
2019-04-28,3499
2019-04-29,3516
2019-04-30,3598
2019-05-01,3535
2019-05-02,3441
2019-05-03,3428
2019-05-04,3496
2019-05-05,3671
2019-05-06,3855
2019-05-07,4048
2019-05-08,4251
2019-05-09,4361
2019-05-10,4199
2019-05-11,4111
2019-05-12,4090
2019-05-13,4072
2019-05-14,3944
2019-05-15,3776
2019-05-16,3628
2019-05-17,3495
2019-05-18,3364
2019-05-19,3303
2019-05-20,3285
2019-05-21,3439
2019-05-22,3607
2019-05-23,3788
2019-05-24,3978
2019-05-25,4109
2019-05-26,4228
2019-05-27,4360
2019-05-28,4468
2019-05-29,4323
2019-05-30,4120
2019-05-31,3985
2019-06-01,3970
2019-06-02,3913
2019-06-03,3925
2019-06-04,3822
2019-06-05,3718
2019-06-06,3752
2019-06-07,3760
2019-06-08,3751
2019-06-09,3796
2019-06-10,3864
2019-06-11,3860
2019-06-12,4045
2019-06-13,4246
2019-06-14,4459
2019-06-15,4682
2019-06-16,4913
2019-06-17,4964
2019-06-18,5001
2019-06-19,5022
2019-06-20,4987
2019-06-21,4878
2019-06-22,4841
2019-06-23,4772
2019-06-24,4694
2019-06-25,4572
2019-06-26,4346
2019-06-27,4179
2019-06-28,4005
2019-06-29,3871
2019-06-30,3795
2019-07-01,3669
2019-07-02,3683
2019-07-03,3807
2019-07-04,3960
2019-07-05,4112
2019-07-06,4112
2019-07-07,4151
2019-07-08,4270
2019-07-09,4291
2019-07-10,4305
2019-07-11,4288
2019-07-12,4285
2019-07-13,4282
2019-07-14,4275
2019-07-15,4256
2019-07-16,4303
2019-07-17,4289
2019-07-18,4262
2019-07-19,4269
2019-07-20,4277
2019-07-21,4236
2019-07-22,4279
2019-07-23,4242
2019-07-24,4223
2019-07-25,4234
2019-07-26,4229
2019-07-27,4222
2019-07-28,4199
2019-07-29,4172
2019-07-30,4165
2019-07-31,4193
2019-08-01,4220
2019-08-02,4231
2019-08-03,4227
2019-08-04,4245
2019-08-05,4238
2019-08-06,4250
2019-08-07,4263
2019-08-08,4212
2019-08-09,4114
2019-08-10,3971
2019-08-11,3918
2019-08-12,3997
2019-08-13,4060
2019-08-14,4036
2019-08-15,4111
2019-08-16,3999
2019-08-17,3913
2019-08-18,3911
2019-08-19,3889
2019-08-20,3905
2019-08-21,3905
2019-08-22,3930
2019-08-23,3923
2019-08-24,3903
2019-08-24,3903
2019-08-25,3810
2019-08-25,3810
2019-08-26,3742
2019-08-26,3742
2019-08-27,3695
2019-08-27,3695
2019-08-28,3581
2019-08-29,3423
2019-08-30,3477
2019-08-31,3633
2019-09-01,3744
2019-09-02,3932
2019-09-03,4129
2019-09-04,4234
2019-09-05,4130
2019-09-06,4110
2019-09-07,4096
2019-09-08,4035
2019-09-09,3981
2019-09-10,3908
2019-09-11,3879
2019-09-12,3878
2019-09-13,3881
2019-09-14,3918
2019-09-15,4106
2019-09-16,4187
2019-09-17,4172
2019-09-18,4181
2019-09-19,4191
2019-09-20,4053
2019-09-21,3859
2019-09-22,3684
2019-09-23,3593
2019-09-24,3447
2019-09-25,3505
2019-09-26,3478
2019-09-27,3522
2019-09-28,3483
2019-09-29,3405
2019-09-30,3354
2019-10-01,3298
2019-10-02,3183
2019-10-03,3143
2019-10-04,3248
2019-10-05,3381
2019-10-06,3525
2019-10-07,3637
2019-10-08,3711
2019-10-09,3820
2019-10-10,3788
2019-10-11,3654
2019-10-12,3525
2019-10-13,3480
2019-10-14,3374
2019-10-15,3327
2019-10-16,3295
2019-10-17,3278
2019-10-18,3279
2019-10-19,3374
2019-10-20,3421
2019-10-21,3508
2019-10-22,3480
2019-10-23,3386
2019-10-24,3307
2019-10-25,3373
2019-10-26,3420
2019-10-27,3451
2019-10-28,3396
2019-10-29,3342
2019-10-30,3349
2019-10-31,3316
2019-11-01,3304
2019-11-02,3309
2019-11-03,3299
2019-11-04,3307
2019-11-05,3405
2019-11-06,3472
2019-11-07,3395
2019-11-08,3356
2019-11-09,3372
2019-11-10,3385
2019-11-11,3395
2019-11-12,3409
2019-11-13,3393
2019-11-14,3420
2019-11-15,3411
2019-11-16,3402
2019-11-17,3396
2019-11-18,3342
2019-11-19,3330
2019-11-20,3345
2019-11-21,3383
2019-11-22,3348
2019-11-23,3350
2019-11-24,3358
2019-11-25,3366
2019-11-26,3243
2019-11-27,3142
2019-11-28,3074
2019-11-29,3040
2019-11-30,3158
2019-12-01,3227
2019-12-02,3268
2019-12-03,3279
2019-12-04,3309
2019-12-05,3304
2019-12-06,3281
2019-12-07,3292
2019-12-08,3293
2019-12-09,3266
2019-12-10,3258
2019-12-11,3256
2019-12-12,3365
2019-12-13,3534
2019-12-14,3682
2019-12-15,3845
2019-12-16,4038
2019-12-17,3967
2019-12-18,3858
2019-12-19,3771
2019-12-20,3754
2019-12-21,3669
2019-12-22,3579
2019-12-23,3558
2019-12-24,3534
2019-12-25,3464
2019-12-26,3436
2019-12-27,3444
2019-12-28,3358
2019-12-29,3411
2019-12-30,3580
2019-12-31,3759
2020-01-01,3947
2020-01-02,4119
2020-01-03,4160
2020-01-04,4132
2020-01-05,4024
2020-01-06,4006
2020-01-07,4005
2020-01-08,4005
2020-01-09,3986
2020-01-10,3940
2020-01-11,3874
2020-01-12,3822
2020-01-13,3807
2020-01-14,3787
2020-01-15,3747
2020-01-16,3774
2020-01-17,3780
2020-01-18,3835
2020-01-19,3886
2020-01-20,4029
2020-01-21,4057
2020-01-22,4095
2020-01-23,3983
2020-01-24,3858
2020-01-25,3816
2020-01-26,3784
2020-01-27,3793
2020-01-28,3966
2020-01-29,4071
2020-01-30,4031
2020-01-31,3930
2020-02-01,3859
2020-02-02,3731
2020-02-03,3649
2020-02-04,3665
2020-02-05,3786
2020-02-06,3951
2020-02-07,3903
2020-02-08,3835
2020-02-09,3858
2020-02-10,3800
2020-02-11,3691
2020-02-12,3566
2020-02-13,3603
2020-02-14,3739
2020-02-15,3920
2020-02-16,4116
2020-02-17,4232
2020-02-18,4073
2020-02-19,3909
2020-02-20,3820
2020-02-21,3801
2020-02-22,3754
2020-02-23,3679
2020-02-24,3653
2020-02-25,3658
2020-02-26,3829
2020-02-27,3970
2020-02-28,4065
2020-02-29,4269
2020-03-01,4306
2020-03-02,4163
2020-03-03,4013
2020-03-04,3819
2020-03-05,3666
2020-03-06,3572
2020-03-07,3594
2020-03-08,3644
2020-03-09,3646
2020-03-10,3610
2020-03-11,3569
2020-03-12,3593
2020-03-13,3568
2020-03-14,3632
2020-03-15,3689
2020-03-16,3763
2020-03-17,3842
2020-03-18,3871
2020-03-19,3838
2020-03-20,3868
2020-03-21,3981
2020-03-22,4020
2020-03-23,4005
2020-03-24,3913
2020-03-25,3818
2020-03-26,3759
2020-03-27,3770
2020-03-28,3679
2020-03-29,3719
2020-03-30,3814
2020-03-31,3924
2020-04-01,3994
2020-04-02,4030
2020-04-03,4104
2020-04-04,4069
2020-04-05,3946
2020-04-06,3841
2020-04-07,3745
2020-04-08,3740
2020-04-09,3675
2020-04-10,3623
2020-04-11,3572
2020-04-12,3674
2020-04-13,3788
2020-04-14,3875
2020-04-15,3828
2020-04-16,3803
2020-04-17,3836
2020-04-18,3846
2020-04-19,3921
2020-04-20,3878
2020-04-21,3822
2020-04-22,3743
2020-04-23,3616
2020-04-24,3552
2020-04-25,3584
2020-04-26,3582
2020-04-27,3481
2020-04-28,3561
2020-04-29,3454
2020-04-30,3331
2020-05-01,3350
2020-05-02,3445
2020-05-03,3546
2020-05-04,3593
2020-05-05,3650
2020-05-06,3664
2020-05-07,3602
2020-05-08,3526
2020-05-09,3413
2020-05-10,3318
2020-05-11,3452
2020-05-12,3478
2020-05-13,3446
