date_obj,Stale%20baguette price
2018-03-01,206222
2018-03-02,206222
2018-03-03,203300
2018-03-04,203300
2018-03-05,203300
2018-03-06,195942
2018-03-07,195942
2018-03-08,189397
2018-03-09,189397
2018-03-10,189397
2018-03-11,184582
2018-03-12,184582
2018-03-13,184582
2018-03-14,186225
2018-03-15,186225
2018-03-16,186225
2018-03-17,194285
2018-03-18,194285
2018-03-19,194285
2018-03-20,203335
2018-03-21,203335
2018-03-23,212473
2018-03-24,212473
2018-03-26,221018
2018-03-27,221018
2018-03-28,221018
2018-03-29,229324
2018-03-30,229324
2018-03-31,229324
2018-04-01,239410
2018-04-02,239410
2018-04-03,239410
2018-04-04,250122
2018-04-05,250122
2018-04-06,250122
2018-04-08,259895
2018-04-09,259895
2018-04-10,259895
2018-04-11,259895
2018-04-12,265830
2018-04-13,265830
2018-04-14,265830
2018-04-16,265830
2018-04-17,267117
2018-04-18,267117
2018-04-19,267117
2018-04-20,267117
2018-04-21,269014
2018-04-22,269014
2018-04-23,269014
2018-04-24,269014
2018-04-25,269014
2018-04-26,277744
2018-04-27,277744
2018-04-28,277744
2018-04-29,289403
2018-04-30,289403
2018-05-01,289403
2018-05-02,289403
2018-05-03,301407
2018-05-04,301407
2018-05-05,301407
2018-05-06,313170
2018-05-07,313170
2018-05-08,313170
2018-05-09,327165
2018-05-10,327165
2018-05-11,327165
2018-05-12,341527
2018-05-13,341527
2018-05-14,341527
2018-05-15,341527
2018-05-16,357146
2018-05-17,357146
2018-05-18,357146
2018-05-19,373637
2018-05-20,373637
2018-05-21,373637
2018-05-22,389892
2018-05-23,389892
2018-05-24,389892
2018-05-25,405916
2018-05-26,405916
2018-05-27,405916
2018-05-28,426212
2018-05-29,426212
2018-05-30,426212
2018-05-31,446430
2018-06-01,446430
2018-06-02,467461
2018-06-03,467461
2018-06-04,467461
2018-06-05,488158
2018-06-06,488158
2018-06-07,508203
2018-06-08,508203
2018-06-09,508203
2018-06-10,526302
2018-06-11,526302
2018-06-12,526302
2018-06-13,500101
2018-06-14,500101
2018-06-15,500101
2018-06-16,476976
2018-06-17,476976
2018-06-18,456369
2018-06-19,456369
2018-06-20,456369
2018-06-21,436004
2018-06-22,436004
2018-06-23,436004
2018-06-24,416142
2018-06-25,416142
2018-06-26,416142
2018-06-27,398818
2018-06-28,398818
2018-06-29,398818
2018-06-30,393695
2018-07-01,393695
2018-07-02,393695
2018-07-03,410503
2018-07-04,410503
2018-07-05,410503
2018-07-06,424369
2018-07-07,424369
2018-07-08,424369
2018-07-09,444005
2018-07-10,444005
2018-07-11,444005
2018-07-12,444005
2018-07-13,463409
2018-07-14,463409
2018-07-15,463409
2018-07-16,484154
2018-07-17,484154
2018-07-18,484154
2018-07-19,507626
2018-07-20,507626
2018-07-21,507626
2018-07-22,500492
2018-07-23,500492
2018-07-24,500492
2018-07-25,492042
2018-07-26,492042
2018-07-27,475053
2018-07-28,475053
2018-07-29,475053
2018-07-30,452943
2018-07-31,452943
2018-08-01,452943
2018-08-02,431471
2018-08-03,431471
2018-08-04,431471
2018-08-05,419197
2018-08-06,419197
2018-08-07,419197
2018-08-08,421240
2018-08-09,421240
2018-08-10,421240
2018-08-11,421240
2018-08-12,418326
2018-08-14,418326
2018-08-16,406275
2018-08-17,406275
2018-08-18,393680
2018-08-19,393680
2018-08-20,393680
2018-08-21,379440
2018-08-22,379440
2018-08-23,379440
2018-08-24,363182
2018-08-25,363182
2018-08-26,363182
2018-08-27,348033
2018-08-28,348033
2018-08-29,348033
2018-08-30,334551
2018-08-31,334551
2018-09-01,329621
2018-09-02,329621
2018-09-03,329621
2018-09-04,335917
2018-09-05,335917
2018-09-06,335917
2018-09-07,351125
2018-09-08,351125
2018-09-09,351125
2018-09-10,367224
2018-09-11,367224
2018-09-12,367224
2018-09-13,383633
2018-09-14,383633
2018-09-15,401553
2018-09-16,401553
2018-09-17,401553
2018-09-18,415066
2018-09-19,415066
2018-09-20,415066
2018-09-21,413618
2018-09-22,413618
2018-09-23,432501
2018-09-24,432501
2018-09-25,432501
2018-09-26,445996
2018-09-27,445996
2018-09-28,445996
2018-09-29,462699
2018-09-30,462699
2018-10-02,457220
2018-10-03,457220
2018-10-04,457220
2018-10-05,441451
2018-10-06,441451
2018-10-07,441451
2018-10-08,438174
2018-10-09,438174
2018-10-10,438174
2018-10-11,446099
2018-10-12,446099
2018-10-13,446099
2018-10-14,431905
2018-10-15,431905
2018-10-16,431905
2018-10-17,414615
2018-10-18,414615
2018-10-19,414615
2018-10-20,406359
2018-10-21,406359
2018-10-22,394654
2018-10-23,394654
2018-10-24,394654
2018-10-25,384631
2018-10-26,384631
2018-10-27,384631
2018-10-28,386576
2018-10-29,386576
2018-10-30,386576
2018-10-31,383533
2018-11-01,383533
2018-11-03,374119
2018-11-04,359755
2018-11-05,356124
2018-11-06,357074
2018-11-07,357074
2018-11-08,362700
2018-11-09,362700
2018-11-10,369988
2018-11-11,369988
2018-11-12,375993
2018-11-13,375993
2018-11-14,368913
2018-11-15,373346
2018-11-16,377865
2018-11-17,377865
2018-11-18,374187
2018-11-19,374187
2018-11-20,360323
2018-11-21,360323
2018-11-22,350548
2018-11-23,350548
2018-11-24,340245
2018-11-25,328896
2018-11-26,328896
2018-11-27,324789
2018-11-28,324789
2018-11-29,316649
2018-12-01,308289
2018-12-02,300825
2018-12-03,300825
2018-12-04,308589
2018-12-05,320943
2018-12-07,334553
2018-12-09,344030
2018-12-10,347893
2018-12-11,347893
2018-12-12,352817
2018-12-13,352817
2018-12-14,355084
2018-12-15,355084
2018-12-16,348946
2018-12-17,348946
2018-12-18,334876
2018-12-19,334876
2018-12-20,324761
2018-12-21,324761
2018-12-22,315598
2018-12-23,312708
2018-12-24,316584
2018-12-25,316584
2018-12-26,328694
2018-12-27,315718
2018-12-28,315718
2018-12-29,309608
2018-12-30,309608
2018-12-31,309761
2019-01-01,309761
2019-01-02,307160
2019-01-03,307160
2019-01-04,306688
2019-01-05,307824
2019-01-06,302151
2019-01-08,302151
2019-01-10,304457
2019-01-11,301645
2019-01-12,292364
2019-01-13,292364
2019-01-14,282213
2019-01-15,269159
2019-01-16,269159
2019-01-17,256583
2019-01-18,250509
2019-01-19,250509
2019-01-20,241399
2019-01-21,241399
2019-01-22,236221
2019-01-23,236221
2019-01-24,229683
2019-01-25,229683
2019-01-26,225787
2019-01-27,225787
2019-01-28,223449
2019-01-29,222961
2019-01-30,222961
2019-01-31,224446
2019-02-01,230605
2019-02-02,230605
2019-02-03,239637
2019-02-04,239637
2019-02-05,250691
2019-02-06,250691
2019-02-07,263226
2019-02-08,263226
2019-02-09,276388
2019-02-10,276388
2019-02-11,290208
2019-02-12,290208
2019-02-13,303413
2019-02-14,303413
2019-02-15,318584
2019-02-16,332887
2019-02-17,332887
2019-02-18,349532
2019-02-19,349532
2019-02-20,366312
2019-02-21,376072
2019-02-22,376072
2019-02-23,387000
2019-02-24,387000
2019-02-25,373213
2019-02-26,373213
2019-02-27,361243
2019-02-28,361243
2019-03-01,352151
2019-03-02,352151
2019-03-03,345980
2019-03-04,345980
2019-03-05,341677
2019-03-06,341677
2019-03-07,333606
2019-03-08,333606
2019-03-09,333606
2019-03-10,330701
2019-03-11,330701
2019-03-12,330652
2019-03-13,330652
2019-03-14,329485
2019-03-15,329485
2019-03-16,329485
2019-03-17,327802
2019-03-18,327802
2019-03-19,327802
2019-03-20,321673
2019-03-21,321673
2019-03-22,319640
2019-03-23,317813
2019-03-24,317813
2019-03-25,318402
2019-03-26,324791
2019-03-27,324791
2019-03-28,334887
2019-03-29,334887
2019-03-30,350321
2019-03-31,350321
2019-04-01,366390
2019-04-02,366390
2019-04-03,352092
2019-04-04,352092
2019-04-05,345010
2019-04-06,345010
2019-04-07,344589
2019-04-08,344589
2019-04-09,347390
2019-04-10,347390
2019-04-11,349033
2019-04-12,344294
2019-04-13,342386
2019-04-14,345766
2019-04-15,345766
2019-04-16,347306
2019-04-17,347306
2019-04-18,345287
2019-04-19,345287
2019-04-20,346803
2019-04-21,346803
2019-04-22,346778
2019-04-23,346778
2019-04-24,342964
2019-04-25,342964
2019-04-26,352175
2019-04-27,352175
2019-04-28,366327
2019-04-29,378407
2019-04-30,384114
2019-05-01,384114
2019-05-02,390397
2019-05-03,394253
2019-05-04,396517
2019-05-05,396517
2019-05-06,405566
2019-05-07,405566
2019-05-08,405794
2019-05-09,405794
2019-05-10,398970
2019-05-11,398970
2019-05-12,404408
2019-05-13,404408
2019-05-14,411787
2019-05-15,411787
2019-05-16,412234
2019-05-17,412234
2019-05-18,411430
2019-05-19,411430
2019-05-20,410189
2019-05-21,410189
2019-05-22,409163
2019-05-23,409163
2019-05-24,414536
2019-05-25,414536
2019-05-26,413687
2019-05-27,413687
2019-05-28,407749
2019-05-29,407749
2019-05-30,393621
2019-05-31,393621
2019-06-01,377830
2019-06-02,362195
2019-06-03,362195
2019-06-04,346442
2019-06-05,346442
2019-06-06,332131
2019-06-07,332131
2019-06-08,324003
2019-06-09,324003
2019-06-10,318071
2019-06-11,308515
2019-06-12,308515
2019-06-13,301055
2019-06-14,301055
2019-06-15,295577
2019-06-16,296524
2019-06-17,296524
2019-06-18,288271
2019-06-19,288271
2019-06-20,290667
2019-06-21,290667
2019-06-22,294802
2019-06-23,294802
2019-06-24,294206
2019-06-25,294206
2019-06-26,294206
2019-06-27,298673
2019-06-28,298673
2019-06-29,295575
2019-06-30,295575
2019-07-01,296079
2019-07-02,296079
2019-07-03,296757
2019-07-04,296757
2019-07-05,297793
2019-07-06,297793
2019-07-07,296882
2019-07-08,296882
2019-07-09,298045
2019-07-10,298045
2019-07-11,304346
2019-07-12,310250
2019-07-13,310250
2019-07-14,314176
2019-07-15,314176
2019-07-16,320519
2019-07-17,332384
2019-07-18,332384
2019-07-19,344340
2019-07-20,344340
2019-07-21,351158
2019-07-22,351158
2019-07-23,352956
2019-07-24,352956
2019-07-25,352956
2019-07-26,357110
2019-07-27,357110
2019-07-28,352619
2019-07-29,352619
2019-07-30,345605
2019-07-31,345605
2019-08-01,342889
2019-08-02,342889
2019-08-03,341983
2019-08-04,341983
2019-08-05,343155
2019-08-06,343155
2019-08-07,333741
2019-08-08,333741
2019-08-09,333084
2019-08-10,326158
2019-08-11,326158
2019-08-12,325676
2019-08-13,325676
2019-08-14,317744
2019-08-15,317744
2019-08-16,315724
2019-08-17,315724
2019-08-18,321453
2019-08-19,321453
2019-08-20,326141
2019-08-21,326141
2019-08-22,330637
2019-08-23,330637
2019-08-24,333588
2019-08-24,333588
2019-08-25,333588
2019-08-25,333588
2019-08-26,331516
2019-08-26,331516
2019-08-27,331516
2019-08-27,331516
2019-08-28,330953
2019-08-29,330953
2019-08-30,329442
2019-08-31,329442
2019-09-01,324061
2019-09-02,324061
2019-09-03,317014
2019-09-04,317014
2019-09-05,311298
2019-09-06,311298
2019-09-07,309655
2019-09-08,309655
2019-09-09,302526
2019-09-10,302526
2019-09-11,308111
2019-09-12,308111
2019-09-13,314293
2019-09-14,314293
2019-09-15,328278
2019-09-16,338434
2019-09-17,338434
2019-09-18,346278
2019-09-19,346278
2019-09-20,355407
2019-09-21,355407
2019-09-22,366211
2019-09-23,366211
2019-09-24,366038
2019-09-25,366038
2019-09-26,363948
2019-09-27,363948
2019-09-28,360156
2019-09-29,360156
2019-09-30,355733
2019-10-01,355733
2019-10-02,358707
2019-10-03,358707
2019-10-04,347435
2019-10-05,347435
2019-10-06,342851
2019-10-07,342851
2019-10-08,348882
2019-10-09,348882
2019-10-10,360112
2019-10-11,360112
2019-10-12,375759
2019-10-13,383113
2019-10-14,400582
2019-10-15,400582
2019-10-16,419102
2019-10-17,419102
2019-10-18,436146
2019-10-19,436146
2019-10-20,436852
2019-10-21,436852
2019-10-22,428459
2019-10-23,428459
2019-10-24,430578
2019-10-25,430578
2019-10-26,438470
2019-10-27,438470
2019-10-28,433934
2019-10-29,433934
2019-10-30,433934
2019-10-31,430147
2019-11-01,430147
2019-11-02,425053
2019-11-03,425053
2019-11-04,408538
2019-11-05,408538
2019-11-06,408538
2019-11-07,397392
2019-11-08,397392
2019-11-09,384316
2019-11-10,384316
2019-11-11,366795
2019-11-12,366795
2019-11-13,357809
2019-11-14,357809
2019-11-15,357809
2019-11-16,345762
2019-11-17,345762
2019-11-18,331187
2019-11-19,331187
2019-11-20,330749
2019-11-21,330749
2019-11-22,334811
2019-11-23,334811
2019-11-24,336487
2019-11-25,336487
2019-11-26,340869
2019-11-27,340869
2019-11-28,346935
2019-11-29,346935
2019-11-30,358592
2019-12-01,358592
2019-12-02,358592
2019-12-03,368439
2019-12-04,368439
2019-12-05,368439
2019-12-06,381369
2019-12-07,381369
2019-12-08,390946
2019-12-09,390946
2019-12-10,399542
2019-12-11,399542
2019-12-12,399542
2019-12-13,413161
2019-12-14,413161
2019-12-15,430712
2019-12-16,430712
2019-12-17,430712
2019-12-18,440379
2019-12-19,440379
2019-12-20,452233
2019-12-21,452233
2019-12-22,449435
2019-12-23,449435
2019-12-24,449435
2019-12-25,457408
2019-12-26,457408
2019-12-27,457408
2019-12-28,452883
2019-12-29,452883
2019-12-30,452883
2019-12-31,445149
2020-01-01,445149
2020-01-02,430146
2020-01-03,430146
2020-01-04,430146
2020-01-05,425097
2020-01-06,425097
2020-01-07,412946
2020-01-08,412946
2020-01-09,412946
2020-01-10,396914
2020-01-11,396914
2020-01-12,388123
2020-01-13,388123
2020-01-14,388123
2020-01-15,384439
2020-01-16,384439
2020-01-17,386059
2020-01-18,386059
2020-01-19,389709
2020-01-20,389709
2020-01-21,389709
2020-01-22,388587
2020-01-23,388587
2020-01-24,385770
2020-01-25,385770
2020-01-26,384925
2020-01-27,384925
2020-01-28,384925
2020-01-29,377746
2020-01-30,377746
2020-01-31,382072
2020-02-01,382072
2020-02-02,378643
2020-02-03,378643
2020-02-04,376860
2020-02-05,376860
2020-02-06,372990
2020-02-07,372990
2020-02-08,362942
2020-02-09,362942
2020-02-10,359229
2020-02-11,359229
2020-02-12,359229
2020-02-13,357065
2020-02-14,357065
2020-02-15,341770
2020-02-16,341770
2020-02-17,328004
2020-02-18,328004
2020-02-19,318703
2020-02-20,318703
2020-02-21,309764
2020-02-22,299615
2020-02-23,299615
2020-02-24,292884
2020-02-25,292884
2020-02-26,291127
2020-02-27,291127
2020-02-28,284838
2020-02-29,284838
2020-03-01,284838
2020-03-02,276383
2020-03-03,276383
2020-03-04,276383
2020-03-05,266085
2020-03-06,266085
2020-03-07,261900
2020-03-08,261900
2020-03-09,257268
2020-03-10,257268
2020-03-11,258408
2020-03-12,258408
2020-03-13,261784
2020-03-14,261784
2020-03-15,270678
2020-03-16,270678
2020-03-17,278568
2020-03-18,278568
2020-03-19,281845
2020-03-20,281845
2020-03-21,284666
2020-03-22,284666
2020-03-23,294376
2020-03-24,294376
2020-03-25,296288
2020-03-26,296288
2020-03-27,298095
2020-03-28,298095
2020-03-29,295520
2020-03-30,295520
2020-03-31,294582
2020-04-01,294582
2020-04-02,290692
2020-04-03,290692
2020-04-04,286776
2020-04-05,286776
2020-04-06,282745
2020-04-07,282745
2020-04-08,284353
2020-04-09,284353
2020-04-10,284442
2020-04-11,275520
2020-04-12,275520
2020-04-13,282322
2020-04-14,282322
2020-04-15,286526
2020-04-16,286526
2020-04-17,286526
2020-04-18,283995
2020-04-19,296864
2020-04-20,311708
2020-04-21,327294
2020-04-22,343659
2020-04-23,360842
2020-04-24,378885
2020-04-25,395922
2020-04-26,409772
2020-04-27,400140
2020-04-28,383671
2020-04-29,377574
2020-04-30,365058
2020-05-01,365058
2020-05-02,359296
2020-05-03,364856
2020-05-04,364856
2020-05-05,363941
2020-05-06,361582
2020-05-07,361582
2020-05-08,363791
2020-05-09,360707
2020-05-10,354939
2020-05-11,354939
2020-05-12,356810
2020-05-13,363962
