date_obj,Botanical%20pie price
2017-09-10,1905
2017-09-11,1809
2017-09-12,1809
2017-09-13,1725
2017-09-14,1725
2017-09-15,1642
2017-09-16,1642
2017-09-17,1559
2017-09-18,1559
2017-09-19,1559
2017-09-20,1483
2017-09-21,1483
2017-09-22,1415
2017-09-23,1415
2017-09-24,1415
2017-09-25,1459
2017-09-26,1459
2017-09-27,1459
2017-09-28,1522
2017-09-29,1522
2017-09-30,1597
2017-10-01,1597
2017-10-02,1677
2017-10-03,1677
2017-10-04,1677
2017-10-05,1761
2017-10-06,1761
2017-10-07,1850
2017-10-08,1850
2017-10-09,1910
2017-10-10,1910
2017-10-11,1948
2017-10-12,1948
2017-10-13,1950
2017-10-14,1950
2017-10-15,1950
2017-10-16,1958
2017-10-17,1958
2017-10-18,1958
2017-10-19,1958
2017-10-20,1958
2017-10-21,1932
2017-10-22,1932
2017-10-23,1916
2017-10-24,1916
2017-10-25,1836
2017-10-26,1836
2017-10-27,1757
2017-10-28,1757
2017-10-29,1757
2017-10-30,1679
2017-10-31,1679
2017-11-01,1679
2017-11-02,1595
2017-11-03,1595
2017-11-04,1564
2017-11-05,1564
2017-11-06,1576
2017-11-07,1576
2017-11-08,1576
2017-11-09,1553
2017-11-10,1553
2017-11-11,1553
2017-11-12,1556
2017-11-13,1556
2017-11-14,1556
2017-11-15,1537
2017-11-16,1537
2017-11-17,1532
2017-11-18,1532
2017-11-19,1513
2017-11-20,1513
2017-11-21,1506
2017-11-22,1506
2017-11-23,1508
2017-11-24,1508
2017-11-25,1471
2017-11-26,1471
2017-11-27,1471
2017-11-28,1543
2017-11-29,1543
2017-11-30,1543
2017-12-01,1488
2017-12-02,1488
2017-12-03,1454
2017-12-04,1454
2017-12-05,1405
2017-12-06,1405
2017-12-07,1421
2017-12-08,1421
2017-12-09,1421
2017-12-10,1403
2017-12-11,1403
2017-12-12,1391
2017-12-13,1391
2017-12-14,1391
2017-12-15,1432
2017-12-16,1432
2017-12-17,1432
2017-12-18,1422
2017-12-19,1422
2017-12-20,1422
2017-12-21,1382
2017-12-22,1382
2017-12-23,1312
2017-12-24,1312
2017-12-25,1312
2017-12-26,1279
2017-12-27,1279
2017-12-28,1272
2017-12-29,1272
2017-12-30,1227
2017-12-31,1227
2018-01-01,1262
2018-01-02,1262
2018-01-03,1276
2018-01-04,1283
2018-01-05,1241
2018-01-06,1241
2018-01-07,1255
2018-01-08,1280
2018-01-09,1304
2018-01-10,1304
2018-01-11,1276
2018-01-12,1276
2018-01-13,1238
2018-01-14,1238
2018-01-15,1206
2018-01-16,1206
2018-01-17,1216
2018-01-18,1216
2018-01-19,1225
2018-01-20,1225
2018-01-21,1245
2018-01-22,1245
2018-01-23,1258
2018-01-24,1238
2018-01-25,1218
2018-01-26,1240
2018-01-27,1226
2018-01-28,1228
2018-01-29,1218
2018-01-30,1225
2018-01-31,1236
2018-02-01,1236
2018-02-02,1200
2018-02-03,1196
2018-02-04,1190
2018-02-05,1190
2018-02-06,1182
2018-02-07,1203
2018-02-08,1203
2018-02-09,1155
2018-02-10,1155
2018-02-11,1150
2018-02-12,1111
2018-02-13,1079
2018-02-14,1096
2018-02-15,1112
2018-02-16,1103
2018-02-17,1103
2018-02-18,1091
2018-02-19,1078
2018-02-20,1078
2018-02-21,1081
2018-02-22,1077
2018-02-23,1060
2018-02-24,1103
2018-02-25,1077
2018-02-26,1090
2018-02-27,1115
2018-02-28,1145
2018-03-01,1168
2018-03-02,1156
2018-03-03,1112
2018-03-04,1112
2018-03-05,1100
2018-03-06,1154
2018-03-07,1165
2018-03-08,1224
2018-03-09,1286
2018-03-10,1351
2018-03-11,1393
2018-03-12,1454
2018-03-13,1526
2018-03-14,1572
2018-03-15,1585
2018-03-16,1659
2018-03-17,1640
2018-03-18,1561
2018-03-19,1561
2018-03-20,1565
2018-03-21,1640
2018-03-23,1624
2018-03-24,1603
2018-03-25,1533
2018-03-26,1483
2018-03-27,1505
2018-03-28,1505
2018-03-29,1528
2018-03-30,1476
2018-03-31,1549
2018-04-01,1588
2018-04-02,1612
2018-04-03,1647
2018-04-04,1662
2018-04-05,1662
2018-04-06,1617
2018-04-07,1617
2018-04-08,1657
2018-04-09,1649
2018-04-10,1681
2018-04-11,1692
2018-04-12,1685
2018-04-13,1685
2018-04-14,1632
2018-04-15,1586
2018-04-16,1586
2018-04-17,1632
2018-04-18,1632
2018-04-19,1671
2018-04-20,1683
2018-04-21,1702
2018-04-22,1702
2018-04-23,1734
2018-04-24,1794
2018-04-25,1848
2018-04-26,1848
2018-04-27,1878
2018-04-28,1871
2018-04-29,1931
2018-04-30,1854
2018-05-01,1857
2018-05-02,1857
2018-05-03,1843
2018-05-04,1843
2018-05-05,1871
2018-05-06,1871
2018-05-07,1860
2018-05-08,1909
2018-05-09,1829
2018-05-10,1792
2018-05-11,1721
2018-05-12,1697
2018-05-13,1697
2018-05-14,1718
2018-05-15,1705
2018-05-16,1768
2018-05-17,1781
2018-05-18,1753
2018-05-19,1686
2018-05-20,1606
2018-05-21,1545
2018-05-22,1545
2018-05-23,1473
2018-05-24,1429
2018-05-25,1429
2018-05-26,1417
2018-05-27,1417
2018-05-28,1448
2018-05-29,1444
2018-05-30,1381
2018-05-31,1410
2018-06-01,1393
2018-06-02,1361
2018-06-03,1361
2018-06-04,1398
2018-06-05,1437
2018-06-06,1481
2018-06-07,1481
2018-06-08,1522
2018-06-09,1522
2018-06-10,1541
2018-06-11,1565
2018-06-12,1595
2018-06-13,1638
2018-06-14,1649
2018-06-15,1571
2018-06-16,1492
2018-06-17,1475
2018-06-18,1464
2018-06-19,1421
2018-06-20,1421
2018-06-21,1365
2018-06-22,1375
2018-06-23,1375
2018-06-24,1310
2018-06-25,1263
2018-06-26,1258
2018-06-27,1237
2018-06-28,1211
2018-06-29,1195
2018-06-30,1204
2018-07-01,1205
2018-07-02,1205
2018-07-03,1219
2018-07-04,1277
2018-07-05,1277
2018-07-06,1307
2018-07-07,1353
2018-07-08,1311
2018-07-09,1335
2018-07-10,1288
2018-07-11,1261
2018-07-12,1198
2018-07-13,1199
2018-07-14,1203
2018-07-15,1166
2018-07-16,1173
2018-07-17,1221
2018-07-18,1269
2018-07-19,1296
2018-07-20,1291
2018-07-21,1267
2018-07-22,1248
2018-07-23,1216
2018-07-24,1170
2018-07-25,1153
2018-07-26,1134
2018-07-27,1157
2018-07-28,1157
2018-07-29,1100
2018-07-30,1099
2018-07-31,1101
2018-08-01,1101
2018-08-02,1136
2018-08-03,1097
2018-08-04,1135
2018-08-05,1155
2018-08-06,1190
2018-08-07,1156
2018-08-08,1140
2018-08-09,1140
2018-08-10,1137
2018-08-11,1099
2018-08-12,1107
2018-08-14,1071
2018-08-16,1052
2018-08-17,1069
2018-08-18,1054
2018-08-19,1077
2018-08-20,1130
2018-08-21,1187
2018-08-22,1238
2018-08-23,1202
2018-08-24,1144
2018-08-25,1181
2018-08-26,1199
2018-08-27,1184
2018-08-28,1197
2018-08-29,1186
2018-08-30,1181
2018-08-31,1194
2018-09-01,1196
2018-09-02,1240
2018-09-03,1279
2018-09-04,1278
2018-09-05,1250
2018-09-06,1250
2018-09-07,1223
2018-09-08,1212
2018-09-09,1212
2018-09-10,1219
2018-09-11,1219
2018-09-12,1234
2018-09-13,1267
2018-09-14,1277
2018-09-15,1295
2018-09-16,1295
2018-09-17,1268
2018-09-18,1236
2018-09-19,1240
2018-09-20,1255
2018-09-21,1253
2018-09-22,1211
2018-09-23,1218
2018-09-24,1257
2018-09-25,1257
2018-09-26,1295
2018-09-27,1295
2018-09-28,1292
2018-09-29,1235
2018-09-30,1199
2018-10-01,1205
2018-10-02,1250
2018-10-03,1256
2018-10-04,1256
2018-10-05,1292
2018-10-06,1284
2018-10-07,1284
2018-10-08,1285
2018-10-09,1255
2018-10-10,1244
2018-10-11,1228
2018-10-12,1271
2018-10-13,1308
2018-10-14,1317
2018-10-15,1333
2018-10-16,1352
2018-10-17,1385
2018-10-18,1378
2018-10-19,1386
2018-10-20,1386
2018-10-21,1410
2018-10-22,1394
2018-10-23,1324
2018-10-24,1286
2018-10-25,1286
2018-10-26,1280
2018-10-27,1242
2018-10-28,1200
2018-10-29,1222
2018-10-30,1173
2018-10-31,1175
2018-11-01,1146
2018-11-03,1120
2018-11-04,1102
2018-11-05,1095
2018-11-06,1124
2018-11-07,1161
2018-11-08,1204
2018-11-09,1234
2018-11-10,1214
2018-11-11,1232
2018-11-12,1270
2018-11-13,1233
2018-11-15,1225
2018-11-16,1268
2018-11-17,1310
2018-11-18,1354
2018-11-19,1384
2018-11-20,1433
2018-11-21,1460
2018-11-22,1497
2018-11-23,1518
2018-11-24,1528
2018-11-25,1462
2018-11-26,1420
2018-11-27,1460
2018-11-28,1409
2018-11-29,1392
2018-12-01,1289
2018-12-02,1255
2018-12-03,1255
2018-12-04,1240
2018-12-05,1236
2018-12-07,1236
2018-12-09,1145
2018-12-10,1120
2018-12-11,1103
2018-12-12,1135
2018-12-13,1162
2018-12-14,1212
2018-12-15,1245
2018-12-16,1254
2018-12-17,1213
2018-12-18,1219
2018-12-19,1234
2018-12-20,1197
2018-12-21,1179
2018-12-22,1210
2018-12-23,1226
2018-12-24,1219
2018-12-25,1262
2018-12-26,1276
2018-12-27,1271
2018-12-28,1207
2018-12-29,1195
2018-12-30,1208
2018-12-31,1191
2019-01-01,1162
2019-01-02,1190
2019-01-03,1184
2019-01-04,1187
2019-01-05,1199
2019-01-06,1229
2019-01-08,1198
2019-01-10,1100
2019-01-11,1115
2019-01-12,1123
2019-01-13,1118
2019-01-14,1084
2019-01-15,1118
2019-01-16,1076
2019-01-17,1090
2019-01-18,1065
2019-01-19,1038
2019-01-20,1046
2019-01-21,1078
2019-01-22,1089
2019-01-23,1090
2019-01-24,1055
2019-01-25,1043
2019-01-26,1089
2019-01-27,1114
2019-01-28,1101
2019-01-29,1101
2019-01-30,1132
2019-01-31,1126
2019-02-01,1090
2019-02-02,1082
2019-02-03,1046
2019-02-04,1020
2019-02-05,1031
2019-02-06,1035
2019-02-07,1083
2019-02-08,1090
2019-02-09,1145
2019-02-10,1202
2019-02-11,1168
2019-02-12,1125
2019-02-13,1130
2019-02-14,1153
2019-02-15,1194
2019-02-16,1246
2019-02-17,1300
2019-02-18,1341
2019-02-19,1298
2019-02-20,1233
2019-02-21,1188
2019-02-22,1160
2019-02-23,1119
2019-02-24,1078
2019-02-25,1059
2019-02-26,1008
2019-02-27,1002
2019-02-28,1015
2019-03-01,993
2019-03-02,999
2019-03-03,965
2019-03-04,971
2019-03-05,1002
2019-03-06,1039
2019-03-07,1034
2019-03-08,1057
2019-03-09,1027
2019-03-10,1039
2019-03-11,1023
2019-03-12,1016
2019-03-13,1013
2019-03-14,1029
2019-03-15,990
2019-03-16,982
2019-03-17,966
2019-03-18,977
2019-03-19,947
2019-03-20,992
2019-03-21,1042
2019-03-22,1070
2019-03-23,1017
2019-03-24,983
2019-03-25,973
2019-03-26,961
2019-03-27,956
2019-03-28,975
2019-03-29,972
2019-03-30,999
2019-03-31,999
2019-04-01,975
2019-04-02,932
2019-04-03,937
2019-04-04,909
2019-04-05,892
2019-04-06,892
2019-04-07,888
2019-04-08,893
2019-04-09,914
2019-04-10,925
2019-04-11,940
2019-04-12,894
2019-04-13,894
2019-04-14,880
2019-04-15,875
2019-04-16,861
2019-04-17,817
2019-04-18,788
2019-04-19,779
2019-04-20,748
2019-04-21,710
2019-04-22,685
2019-04-23,650
2019-04-24,663
2019-04-25,689
2019-04-26,706
2019-04-27,714
2019-04-28,736
2019-04-29,750
2019-04-30,755
2019-05-01,761
2019-05-02,732
2019-05-03,738
2019-05-04,737
2019-05-05,735
2019-05-06,743
2019-05-07,750
2019-05-08,737
2019-05-09,710
2019-05-10,744
2019-05-11,756
2019-05-12,745
2019-05-13,753
2019-05-14,748
2019-05-15,737
2019-05-16,770
2019-05-17,740
2019-05-18,752
2019-05-19,767
2019-05-20,775
2019-05-21,771
2019-05-22,785
2019-05-23,772
2019-05-24,779
2019-05-25,803
2019-05-26,798
2019-05-27,806
2019-05-28,785
2019-05-29,746
2019-05-30,733
2019-05-31,725
2019-06-01,719
2019-06-02,708
2019-06-03,687
2019-06-04,690
2019-06-05,709
2019-06-06,732
2019-06-07,722
2019-06-08,688
2019-06-09,653
2019-06-10,653
2019-06-11,620
2019-06-12,592
2019-06-13,599
2019-06-14,610
2019-06-15,610
2019-06-16,612
2019-06-17,628
2019-06-18,647
2019-06-19,655
2019-06-20,674
2019-06-21,670
2019-06-22,681
2019-06-23,687
2019-06-24,696
2019-06-25,690
2019-06-26,656
2019-06-27,657
2019-06-28,657
2019-06-29,673
2019-06-30,681
2019-07-01,705
2019-07-02,717
2019-07-03,727
2019-07-04,701
2019-07-05,713
2019-07-06,711
2019-07-07,707
2019-07-08,714
2019-07-09,720
2019-07-10,720
2019-07-11,742
2019-07-12,718
2019-07-13,750
2019-07-14,756
2019-07-15,756
2019-07-16,788
2019-07-17,800
2019-07-18,794
2019-07-19,788
2019-07-20,790
2019-07-21,772
2019-07-22,796
2019-07-23,836
2019-07-24,878
2019-07-25,922
2019-07-26,952
2019-07-27,987
2019-07-28,1001
2019-07-29,1012
2019-07-30,1001
2019-07-31,1023
2019-08-01,1056
2019-08-02,1084
2019-08-03,1055
2019-08-04,1041
2019-08-05,1038
2019-08-06,1064
2019-08-07,1031
2019-08-08,1057
2019-08-09,1072
2019-08-10,1076
2019-08-11,1065
2019-08-12,1012
2019-08-13,1003
2019-08-14,992
2019-08-15,970
2019-08-16,957
2019-08-17,968
2019-08-18,949
2019-08-19,942
2019-08-20,924
2019-08-21,925
2019-08-22,940
2019-08-23,969
2019-08-24,926
2019-08-24,926
2019-08-25,914
2019-08-25,914
2019-08-26,925
2019-08-27,958
2019-08-27,958
2019-08-28,998
2019-08-29,1013
2019-08-30,1001
2019-08-31,1042
2019-09-01,1043
2019-09-02,1043
2019-09-03,1042
2019-09-04,1048
2019-09-05,1052
2019-09-06,1081
2019-09-07,1104
2019-09-08,1117
2019-09-09,1093
2019-09-10,1098
2019-09-11,1098
2019-09-12,1109
2019-09-13,1069
2019-09-14,1034
2019-09-15,1013
2019-09-16,981
2019-09-17,1006
2019-09-18,964
2019-09-19,982
2019-09-20,995
2019-09-21,998
2019-09-22,948
2019-09-23,924
2019-09-24,924
2019-09-25,888
2019-09-26,859
2019-09-27,858
2019-09-28,893
2019-09-29,910
2019-09-30,882
2019-10-01,897
2019-10-02,906
2019-10-03,931
2019-10-04,971
2019-10-05,1016
2019-10-06,1039
2019-10-07,1074
2019-10-08,1098
2019-10-09,1098
2019-10-10,1112
2019-10-11,1166
2019-10-12,1166
2019-10-13,1193
2019-10-14,1204
2019-10-15,1217
2019-10-16,1173
2019-10-17,1155
2019-10-18,1105
2019-10-19,1060
2019-10-20,1007
2019-10-21,956
2019-10-22,914
2019-10-23,877
2019-10-24,880
2019-10-25,887
2019-10-26,863
2019-10-27,881
2019-10-28,860
2019-10-29,876
2019-10-30,907
2019-10-31,920
2019-11-01,921
2019-11-02,952
2019-11-03,964
2019-11-04,997
2019-11-05,1046
2019-11-06,1086
2019-11-07,1091
2019-11-08,1108
2019-11-09,1106
2019-11-10,1054
2019-11-11,1001
2019-11-12,978
2019-11-13,981
2019-11-14,976
2019-11-15,1015
2019-11-16,1057
2019-11-17,1057
2019-11-18,1083
2019-11-19,1121
2019-11-20,1099
2019-11-21,1099
2019-11-22,1126
2019-11-23,1088
2019-11-24,1102
2019-11-25,1082
2019-11-26,1114
2019-11-27,1108
2019-11-28,1148
2019-11-29,1204
2019-11-30,1243
2019-12-01,1270
2019-12-02,1334
2019-12-03,1385
2019-12-04,1438
2019-12-05,1438
2019-12-06,1420
2019-12-07,1354
2019-12-08,1301
2019-12-09,1248
2019-12-10,1210
2019-12-11,1188
2019-12-12,1160
2019-12-13,1213
2019-12-14,1225
2019-12-15,1226
2019-12-16,1208
2019-12-17,1251
2019-12-18,1275
2019-12-19,1282
2019-12-20,1239
2019-12-21,1191
2019-12-22,1146
2019-12-23,1145
2019-12-24,1100
2019-12-25,1134
2019-12-26,1140
2019-12-27,1150
2019-12-28,1154
2019-12-29,1142
2019-12-30,1162
2019-12-31,1141
2020-01-01,1154
2020-01-02,1136
2020-01-03,1147
2020-01-04,1184
2020-01-05,1151
2020-01-06,1133
2020-01-07,1130
2020-01-08,1130
2020-01-09,1095
2020-01-10,1121
2020-01-11,1114
2020-01-12,1113
2020-01-13,1108
2020-01-14,1130
2020-01-15,1123
2020-01-16,1117
2020-01-17,1123
2020-01-18,1094
2020-01-19,1075
2020-01-20,1057
2020-01-21,1057
2020-01-22,1019
2020-01-23,999
2020-01-24,1021
2020-01-25,1023
2020-01-26,1038
2020-01-27,1028
2020-01-28,1037
2020-01-29,1051
2020-01-30,1083
2020-01-31,1112
2020-02-01,1166
2020-02-02,1221
2020-02-03,1230
2020-02-04,1236
2020-02-05,1265
2020-02-06,1306
2020-02-07,1371
2020-02-08,1440
2020-02-09,1510
2020-02-10,1578
2020-02-11,1657
2020-02-12,1740
2020-02-13,1827
2020-02-14,1906
2020-02-15,2002
2020-02-16,2103
2020-02-17,2146
2020-02-18,2203
2020-02-19,2231
2020-02-20,2305
2020-02-21,2305
2020-02-22,2328
2020-02-23,2211
2020-02-24,2100
2020-02-25,1995
2020-02-26,1895
2020-02-27,1800
2020-02-28,1751
2020-02-29,1663
2020-03-01,1579
2020-03-02,1500
2020-03-03,1425
2020-03-04,1354
2020-03-05,1307
2020-03-06,1292
2020-03-07,1230
2020-03-08,1225
2020-03-09,1187
2020-03-10,1206
2020-03-11,1173
2020-03-12,1173
2020-03-13,1191
2020-03-14,1248
2020-03-15,1311
2020-03-16,1377
2020-03-17,1446
2020-03-18,1519
2020-03-19,1549
2020-03-20,1557
2020-03-21,1479
2020-03-22,1435
2020-03-23,1387
2020-03-24,1336
2020-03-25,1278
2020-03-26,1265
2020-03-27,1291
2020-03-28,1353
2020-03-29,1382
2020-03-30,1394
2020-03-31,1433
2020-04-01,1461
2020-04-02,1514
2020-04-03,1557
2020-04-04,1600
2020-04-05,1680
2020-04-06,1732
2020-04-07,1790
2020-04-08,1825
2020-04-09,1886
2020-04-10,1958
2020-04-11,1870
2020-04-12,1816
2020-04-13,1733
2020-04-14,1646
2020-04-15,1609
2020-04-16,1591
2020-04-17,1643
2020-04-18,1724
2020-04-19,1736
2020-04-20,1760
2020-04-21,1701
2020-04-22,1626
2020-04-23,1602
2020-04-24,1601
2020-04-25,1548
2020-04-26,1470
2020-04-27,1450
2020-04-28,1457
2020-04-29,1443
2020-04-30,1402
2020-05-01,1400
2020-05-02,1388
2020-05-03,1395
2020-05-04,1369
2020-05-05,1355
2020-05-06,1417
2020-05-07,1488
2020-05-08,1563
2020-05-09,1593
2020-05-10,1593
2020-05-11,1616
2020-05-12,1620
2020-05-13,1620
