date_obj,Mushroom price
2015-08-05,928
2015-08-06,928
2015-08-07,928
2015-08-08,928
2015-08-09,928
2015-08-10,928
2015-08-11,928
2015-08-12,928
2015-08-13,928
2015-08-14,885
2015-08-15,885
2015-08-16,885
2015-08-17,885
2015-08-18,885
2015-08-19,885
2015-08-20,885
2015-08-21,885
2015-08-22,885
2015-08-23,885
2015-08-24,885
2015-08-25,885
2015-08-26,885
2015-08-27,844
2015-08-28,844
2015-08-29,844
2015-08-30,844
2015-08-31,844
2015-09-01,844
2015-09-02,844
2015-09-03,844
2015-09-04,844
2015-09-05,844
2015-09-06,844
2015-09-07,844
2015-09-08,844
2015-09-09,844
2015-09-10,803
2015-09-11,803
2015-09-12,803
2015-09-13,803
2015-09-14,803
2015-09-15,803
2015-09-16,803
2015-09-17,803
2015-09-18,803
2015-09-19,803
2015-09-20,803
2015-09-21,803
2015-09-22,803
2015-09-23,765
2015-09-24,765
2015-09-25,765
2015-09-27,765
2015-09-28,765
2015-09-29,765
2015-09-30,765
2015-10-05,765
2015-10-06,765
2015-10-07,765
2015-10-08,732
2015-10-09,732
2015-10-10,732
2015-10-11,732
2015-10-12,732
2015-10-13,732
2015-10-14,732
2015-10-15,732
2015-10-16,732
2015-10-17,732
2015-10-18,732
2015-10-19,732
2015-10-20,732
2015-10-22,732
2015-10-23,732
2015-10-24,732
2015-10-25,697
2015-10-26,697
2015-10-27,697
2015-10-29,697
2015-10-30,697
2015-10-31,697
2015-11-01,697
2015-11-02,697
2015-11-03,697
2015-11-04,697
2015-11-05,697
2015-11-06,697
2015-11-07,697
2015-11-08,697
2015-11-09,697
2015-11-10,697
2015-11-11,697
2015-11-12,697
2015-11-13,669
2015-11-14,669
2015-11-15,669
2015-11-16,669
2015-11-17,669
2015-11-18,669
2015-11-19,669
2015-11-20,669
2015-11-21,669
2015-11-22,669
2015-11-23,669
2015-11-24,669
2015-11-25,669
2015-11-26,669
2015-11-27,669
2015-11-28,669
2015-11-29,669
2015-11-30,669
2015-12-01,645
2015-12-02,645
2015-12-03,645
2015-12-04,645
2015-12-05,645
2015-12-06,645
2015-12-07,645
2015-12-08,645
2015-12-09,645
2015-12-10,645
2015-12-11,645
2015-12-12,645
2015-12-13,645
2015-12-14,645
2015-12-15,645
2015-12-16,645
2015-12-17,628
2015-12-18,628
2015-12-19,628
2015-12-20,628
2015-12-21,628
2015-12-22,628
2015-12-23,628
2015-12-24,628
2015-12-25,628
2015-12-26,628
2015-12-27,628
2015-12-28,628
2015-12-29,628
2015-12-30,628
2015-12-31,628
2016-01-01,620
2016-01-02,620
2016-01-03,620
2016-01-04,620
2016-01-05,620
2016-01-06,620
2016-01-07,620
2016-01-08,620
2016-01-09,620
2016-01-10,620
2016-01-11,620
2016-01-12,620
2016-01-13,606
2016-01-14,606
2016-01-15,606
2016-01-16,606
2016-01-17,606
2016-01-18,606
2016-01-19,606
2016-01-20,606
2016-01-21,606
2016-01-22,606
2016-01-23,606
2016-01-24,606
2016-01-25,577
2016-01-26,577
2016-01-27,577
2016-01-28,577
2016-01-29,577
2016-01-30,577
2016-01-31,577
2016-02-01,577
2016-02-02,577
2016-02-03,577
2016-02-04,577
2016-02-05,577
2016-02-06,553
2016-02-07,553
2016-02-08,553
2016-02-09,553
2016-02-10,553
2016-02-11,553
2016-02-12,553
2016-02-13,553
2016-02-14,553
2016-02-15,553
2016-02-16,553
2016-02-17,553
2016-02-18,553
2016-02-19,528
2016-02-20,528
2016-02-21,528
2016-02-22,528
2016-02-23,528
2016-02-24,528
2016-02-25,528
2016-02-26,528
2016-02-27,528
2016-02-28,528
2016-02-29,505
2016-03-01,505
2016-03-02,505
2016-03-03,505
2016-03-04,505
2016-03-05,505
2016-03-06,505
2016-03-07,505
2016-03-08,505
2016-03-09,505
2016-03-10,505
2016-03-11,482
2016-03-12,482
2016-03-13,482
2016-03-14,482
2016-03-15,482
2016-03-16,482
2016-03-17,482
2016-03-18,482
2016-03-19,482
2016-03-20,482
2016-03-21,482
2016-03-22,482
2016-03-23,470
2016-03-24,470
2016-03-25,470
2016-03-26,470
2016-03-27,470
2016-03-28,470
2016-03-29,470
2016-03-30,470
2016-03-31,470
2016-04-01,470
2016-04-02,470
2016-04-03,470
2016-04-04,465
2016-04-05,465
2016-04-06,465
2016-04-07,465
2016-04-08,465
2016-04-09,465
2016-04-10,465
2016-04-11,465
2016-04-12,465
2016-04-13,465
2016-04-14,465
2016-04-15,465
2016-04-16,452
2016-04-17,452
2016-04-18,452
2016-04-19,452
2016-04-20,452
2016-04-21,452
2016-04-22,452
2016-04-23,452
2016-04-24,452
2016-04-25,452
2016-04-26,452
2016-04-27,452
2016-04-28,464
2016-04-29,464
2016-04-30,464
2016-05-01,464
2016-05-02,464
2016-05-03,464
2016-05-04,464
2016-05-05,464
2016-05-06,464
2016-05-07,464
2016-05-08,464
2016-05-09,475
2016-05-10,475
2016-05-11,475
2016-05-12,475
2016-05-13,475
2016-05-14,475
2016-05-15,475
2016-05-16,475
2016-05-17,475
2016-05-18,460
2016-05-19,460
2016-05-22,460
2016-05-23,460
2016-05-24,460
2016-05-25,460
2016-05-26,460
2016-05-27,460
2016-05-28,451
2016-05-29,451
2016-05-30,451
2016-05-31,451
2016-06-01,451
2016-06-02,451
2016-06-03,451
2016-06-04,451
2016-06-05,451
2016-06-06,458
2016-06-07,458
2016-06-08,458
2016-06-09,458
2016-06-10,458
2016-06-11,458
2016-06-12,458
2016-06-13,458
2016-06-14,458
2016-06-15,458
2016-06-16,466
2016-06-17,466
2016-06-18,466
2016-06-19,466
2016-06-20,466
2016-06-21,466
2016-06-22,466
2016-06-23,466
2016-06-24,466
2016-06-25,483
2016-06-26,483
2016-06-27,483
2016-06-28,483
2016-06-29,483
2016-06-30,483
2016-07-01,483
2016-07-02,483
2016-07-03,483
2016-07-04,506
2016-07-05,506
2016-07-06,506
2016-07-07,506
2016-07-08,506
2016-07-09,506
2016-07-10,506
2016-07-11,506
2016-07-12,506
2016-07-13,528
2016-07-14,528
2016-07-15,528
2016-07-16,528
2016-07-17,528
2016-07-18,528
2016-07-23,529
2016-07-24,529
2016-07-25,529
2016-07-26,529
2016-07-27,529
2016-07-28,529
2016-07-29,529
2016-07-30,529
2016-07-31,529
2016-08-01,529
2016-08-02,507
2016-08-03,507
2016-08-04,507
2016-08-05,507
2016-08-06,507
2016-08-07,507
2016-08-08,507
2016-08-09,507
2016-08-10,507
2016-08-11,484
2016-08-12,484
2016-08-13,484
2016-08-14,484
2016-08-15,484
2016-08-16,484
2016-08-17,484
2016-08-18,484
2016-08-19,484
2016-08-20,484
2016-08-21,484
2016-08-22,482
2016-08-23,482
2016-08-24,504
2016-08-25,525
2016-08-26,525
2016-08-28,508
2016-08-31,516
2016-09-01,518
2016-09-02,518
2016-09-03,518
2016-09-04,544
2016-09-05,544
2016-09-06,572
2016-09-07,572
2016-09-08,572
2016-09-09,601
2016-09-10,601
2016-09-11,632
2016-09-12,632
2016-09-13,664
2016-09-14,664
2016-09-15,664
2016-09-16,698
2016-09-17,698
2016-09-18,698
2016-09-19,733
2016-09-20,733
2016-09-21,733
2016-09-22,770
2016-09-23,770
2016-09-24,770
2016-09-25,809
2016-09-26,809
2016-09-27,809
2016-09-28,850
2016-09-29,850
2016-09-30,850
2016-10-01,893
2016-10-02,893
2016-10-03,893
2016-10-04,893
2016-10-05,937
2016-10-06,937
2016-10-07,937
2016-10-08,984
2016-10-09,984
2016-10-10,984
2016-10-11,984
2016-10-12,1034
2016-10-13,1034
2016-10-14,1034
2016-10-15,1085
2016-10-16,1085
2016-10-17,1085
2016-10-18,1128
2016-10-19,1128
2016-10-20,1128
2016-10-21,1171
2016-10-22,1171
2016-10-23,1171
2016-10-24,1194
2016-10-25,1194
2016-10-26,1194
2016-10-27,1248
2016-10-28,1248
2016-10-29,1248
2016-10-30,1308
2016-10-31,1308
2016-11-01,1308
2016-11-02,1374
2016-11-03,1374
2016-11-04,1374
2016-11-05,1443
2016-11-06,1443
2016-11-07,1443
2016-11-08,1516
2016-11-09,1516
2016-11-10,1516
2016-11-11,1592
2016-11-12,1592
2016-11-13,1592
2016-11-14,1672
2016-12-07,1420
2016-12-08,1349
2016-12-09,1349
2016-12-10,1349
2016-12-11,1281
2016-12-12,1281
2016-12-13,1281
2016-12-14,1216
2016-12-15,1216
2016-12-16,1216
2016-12-17,1155
2016-12-18,1155
2016-12-19,1155
2016-12-20,1104
2016-12-21,1104
2016-12-22,1104
2016-12-23,1048
2016-12-24,1048
2016-12-25,1048
2016-12-26,995
2016-12-27,995
2016-12-28,995
2016-12-29,945
2016-12-30,945
2016-12-31,945
2017-01-01,902
2017-01-02,902
2017-01-03,884
2017-01-04,884
2017-01-05,884
2017-01-06,867
2017-01-07,867
2017-01-08,883
2017-01-09,883
2017-01-10,883
2017-01-11,921
2017-01-12,921
2017-01-13,921
2017-01-14,927
2017-01-15,927
2017-01-16,973
2017-01-17,973
2017-01-18,956
2017-01-19,956
2017-01-20,956
2017-01-21,969
2017-01-22,969
2017-01-27,1055
2017-01-28,1055
2017-01-29,1038
2017-01-30,1038
2017-01-31,1038
2017-02-01,1088
2017-02-02,1088
2017-02-03,1088
2017-02-04,1143
2017-02-05,1143
2017-02-06,1143
2017-02-07,1201
2017-02-08,1201
2017-02-09,1201
2017-02-10,1262
2017-02-11,1262
2017-02-12,1262
2017-02-13,1276
2017-02-14,1276
2017-02-15,1276
2017-02-16,1340
2017-02-18,1340
2017-02-19,1353
2017-02-20,1353
2017-02-21,1353
2017-02-22,1344
2017-02-23,1344
2017-02-24,1344
2017-02-25,1349
2017-02-26,1349
2017-02-27,1349
2017-02-28,1315
2017-03-01,1315
2017-03-02,1315
2017-03-03,1311
2017-03-04,1311
2017-03-05,1344
2017-03-06,1344
2017-03-07,1305
2017-03-08,1305
2017-03-09,1305
2017-03-10,1274
2017-03-11,1274
2017-03-12,1274
2017-03-13,1212
2017-03-14,1212
2017-03-15,1151
2017-03-16,1151
2017-03-17,1151
2017-03-18,1099
2017-03-19,1099
2017-03-20,1049
2017-03-21,1049
2017-03-22,1049
2017-03-23,1005
2017-03-24,1005
2017-03-25,1005
2017-03-26,1034
2017-03-27,1034
2017-03-28,1034
2017-03-29,1014
2017-03-30,1014
2017-03-31,986
2017-04-01,986
2017-04-02,986
2017-04-03,969
2017-04-04,969
2017-04-12,830
2017-04-13,830
2017-04-14,830
2017-04-15,788
2017-04-16,788
2017-04-17,760
2017-04-18,760
2017-04-19,725
2017-04-20,725
2017-04-21,725
2017-04-22,699
2017-04-23,699
2017-04-24,699
2017-04-25,674
2017-04-26,674
2017-04-27,674
2017-04-28,650
2017-04-29,650
2017-04-30,631
2017-05-01,631
2017-05-02,612
2017-05-03,612
2017-05-04,610
2017-05-05,610
2017-05-06,610
2017-05-07,596
2017-05-08,596
2017-05-09,596
2017-05-10,596
2017-05-11,596
2017-05-12,585
2017-05-13,585
2017-05-14,585
2017-05-15,573
2017-05-16,573
2017-05-17,573
2017-05-18,568
2017-05-19,568
2017-05-20,560
2017-05-21,560
2017-05-22,560
2017-05-23,549
2017-05-24,549
2017-05-25,538
2017-05-26,538
2017-05-27,551
2017-05-28,551
2017-05-29,551
2017-05-30,534
2017-05-31,534
2017-06-01,523
2017-06-02,523
2017-06-03,523
2017-06-06,499
2017-06-07,499
2017-06-08,499
2017-06-09,480
2017-06-10,480
2017-06-11,472
2017-06-12,472
2017-06-13,472
2017-06-14,477
2017-06-15,477
2017-06-16,477
2017-06-17,488
2017-06-18,488
2017-06-19,488
2017-06-20,490
2017-06-21,490
2017-06-22,490
2017-06-23,506
2017-06-24,506
2017-06-25,506
2017-06-26,528
2017-06-27,528
2017-06-28,528
2017-06-29,542
2017-06-30,542
2017-07-01,542
2017-07-02,535
2017-07-03,535
2017-07-04,529
2017-07-05,529
2017-07-06,529
2017-07-07,529
2017-07-08,523
2017-07-13,507
2017-07-14,483
2017-07-15,483
2017-07-16,483
2017-07-17,477
2017-07-18,477
2017-07-19,477
2017-07-20,472
2017-07-21,472
2017-07-22,472
2017-07-23,457
2017-07-24,457
2017-07-25,457
2017-07-26,438
2017-07-27,438
2017-07-28,438
2017-07-29,430
2017-07-30,430
2017-07-31,430
2017-08-01,426
2017-08-02,426
2017-08-03,412
2017-08-04,412
2017-08-05,401
2017-08-06,401
2017-08-09,397
2017-08-10,399
2017-08-11,399
2017-08-12,399
2017-08-13,401
2017-08-14,401
2017-08-15,401
2017-08-16,397
2017-08-17,397
2017-08-18,398
2017-08-19,398
2017-08-20,395
2017-08-22,383
2017-08-23,383
2017-08-24,383
2017-08-25,375
2017-08-26,375
2017-08-27,390
2017-08-28,390
2017-08-29,390
2017-08-30,395
2017-08-31,395
2017-09-01,395
2017-09-02,395
2017-09-03,395
2017-09-04,395
2017-09-05,405
2017-09-06,405
2017-09-07,419
2017-09-08,419
2017-09-09,398
2017-09-10,398
2017-09-11,381
2017-09-12,381
2017-09-13,381
2017-09-14,381
2017-09-15,372
2017-09-16,372
2017-09-17,353
2017-09-19,353
2017-09-20,336
2017-09-21,336
2017-09-22,322
2017-09-23,322
2017-09-24,322
2017-09-25,305
2017-09-26,305
2017-09-27,305
2017-09-28,289
2017-09-29,289
2017-09-30,275
2017-10-01,275
2017-10-02,261
2017-10-03,261
2017-10-04,261
2017-10-05,250
2017-10-06,250
2017-10-07,238
2017-10-08,238
2017-10-09,226
2017-10-10,226
2017-10-11,226
2017-10-12,214
2017-10-13,214
2017-10-14,204
2017-10-15,204
2017-10-16,193
2017-10-17,193
2017-10-18,193
2017-10-19,183
2017-10-20,183
2017-10-21,183
2017-10-22,173
2017-10-23,173
2017-10-24,164
2017-10-25,164
2017-10-26,155
2017-10-27,155
2017-10-28,155
2017-10-29,150
2017-10-30,150
2017-10-31,144
2017-11-01,144
2017-11-02,144
2017-11-03,139
2017-11-04,139
2017-11-05,135
2017-11-06,135
2017-11-07,135
2017-11-08,132
2017-11-09,132
2017-11-10,130
2017-11-11,130
2017-11-12,127
2017-11-13,127
2017-11-14,127
2017-11-15,128
2017-11-16,128
2017-11-17,125
2017-11-18,125
2017-11-19,125
2017-11-20,125
2017-11-21,123
2017-11-22,123
2017-11-23,123
2017-11-24,118
2017-11-25,118
2017-11-26,115
2017-11-27,115
2017-11-28,115
2017-11-29,110
2017-11-30,110
2017-12-01,107
2017-12-02,107
2017-12-03,104
2017-12-04,104
2017-12-05,102
2017-12-06,102
2017-12-07,102
2017-12-08,104
2017-12-09,104
2017-12-10,108
2017-12-11,108
2017-12-12,108
2017-12-14,110
2017-12-15,116
2017-12-17,116
2017-12-18,119
2017-12-19,119
2017-12-20,119
2017-12-21,124
2017-12-22,124
2017-12-23,124
2017-12-24,127
2017-12-25,127
2017-12-26,127
2017-12-27,121
2017-12-28,121
2017-12-29,121
2017-12-30,116
2017-12-31,116
2018-01-01,110
2018-01-02,110
2018-01-03,105
2018-01-04,105
2018-01-05,99
2018-01-06,99
2018-01-07,94
2018-01-08,94
2018-01-09,94
2018-01-10,94
2018-01-11,92
2018-01-12,92
2018-01-13,97
2018-01-14,97
2018-01-15,99
2018-01-16,99
2018-01-17,95
2018-01-18,95
2018-01-19,95
2018-01-20,95
2018-01-21,97
2018-01-22,97
2018-01-23,96
2018-01-25,99
2018-01-26,100
2018-01-27,103
2018-01-28,105
2018-01-29,106
2018-01-31,107
2018-02-01,105
2018-02-02,105
2018-02-03,109
2018-02-04,106
2018-02-05,106
2018-02-06,102
2018-02-07,98
2018-02-08,98
2018-02-09,93
2018-02-10,93
2018-02-11,88
2018-02-12,86
2018-02-13,86
2018-02-14,83
2018-02-15,83
2018-02-16,79
2018-02-17,81
2018-02-18,77
2018-02-19,80
2018-02-20,80
2018-02-21,84
2018-02-22,89
2018-02-23,94
2018-02-24,94
2018-02-25,99
2018-02-26,104
2018-02-27,110
2018-03-01,116
2018-03-02,122
2018-03-03,129
2018-03-04,129
2018-03-05,136
2018-03-06,132
2018-03-07,130
2018-03-08,130
2018-03-09,132
2018-03-10,132
2018-03-11,129
2018-03-12,123
2018-03-13,123
2018-03-14,117
2018-03-15,117
2018-03-16,121
2018-03-17,120
2018-03-18,120
2018-03-19,119
2018-03-20,114
2018-03-21,114
2018-03-23,116
2018-03-24,113
2018-03-26,109
2018-03-27,108
2018-03-28,108
2018-03-29,104
2018-03-30,104
2018-03-31,100
2018-04-01,100
2018-04-02,101
2018-04-03,98
2018-04-04,94
2018-04-05,94
2018-04-06,91
2018-04-07,91
2018-04-08,86
2018-04-09,81
2018-04-10,81
2018-04-11,76
2018-04-12,72
2018-04-13,72
2018-04-14,68
2018-04-15,64
2018-04-16,64
2018-04-17,60
2018-04-18,60
2018-04-19,58
2018-04-20,58
2018-04-21,57
2018-04-22,57
2018-04-23,56
2018-04-24,56
2018-04-25,57
2018-04-26,57
2018-04-27,58
2018-04-28,58
2018-04-29,59
2018-04-30,56
2018-05-01,53
2018-05-04,50
2018-05-05,48
2018-05-06,48
2018-05-08,49
2018-05-09,51
2018-05-10,54
2018-05-11,54
2018-05-12,57
2018-05-13,57
2018-05-14,60
2018-05-15,60
2018-05-16,63
2018-05-17,63
2018-05-18,67
2018-05-19,71
2018-05-20,71
2018-05-21,75
2018-05-22,75
2018-05-23,79
2018-05-24,79
2018-05-25,83
2018-05-26,87
2018-05-27,87
2018-05-28,92
2018-05-29,95
2018-05-30,95
2018-05-31,97
2018-06-01,97
2018-06-02,100
2018-06-03,100
2018-06-04,104
2018-06-05,106
2018-06-06,112
2018-06-07,112
2018-06-08,117
2018-06-09,117
2018-06-10,123
2018-06-11,123
2018-06-12,130
2018-06-13,133
2018-06-14,128
2018-06-15,128
2018-06-16,122
2018-06-17,122
2018-06-18,126
2018-06-19,133
2018-06-20,133
2018-06-21,140
2018-06-22,147
2018-06-23,147
2018-06-24,151
2018-06-25,146
2018-06-26,146
2018-06-27,151
2018-06-28,154
2018-06-29,155
2018-06-30,160
2018-07-01,160
2018-07-02,160
2018-07-03,157
2018-07-04,157
2018-07-05,159
2018-07-06,158
2018-07-07,158
2018-07-08,161
2018-07-09,167
2018-07-10,166
2018-07-11,160
2018-07-12,160
2018-07-13,153
2018-07-14,155
2018-07-15,155
2018-07-16,154
2018-07-17,149
2018-07-18,149
2018-07-19,145
2018-07-20,148
2018-07-21,149
2018-07-22,145
2018-07-23,143
2018-07-24,143
2018-07-25,149
2018-07-26,149
2018-07-27,147
2018-07-28,147
2018-07-29,149
2018-07-30,148
2018-07-31,154
2018-08-01,154
2018-08-02,158
2018-08-03,158
2018-08-04,162
2018-08-05,162
2018-08-06,162
2018-08-07,159
2018-08-08,158
2018-08-09,158
2018-08-10,166
2018-08-11,175
2018-08-12,184
2018-08-14,196
2018-08-16,202
2018-08-17,210
2018-08-18,210
2018-08-19,203
2018-08-20,203
2018-08-21,203
2018-08-22,212
2018-08-23,223
2018-08-24,235
2018-08-25,247
2018-08-26,247
2018-08-27,260
2018-08-28,272
2018-08-29,272
2018-08-30,286
2018-08-31,301
2018-09-01,316
2018-09-02,316
2018-09-03,331
2018-09-04,326
2018-09-05,319
2018-09-06,319
2018-09-07,304
2018-09-08,306
2018-09-09,306
2018-09-10,294
2018-09-11,294
2018-09-12,284
2018-09-13,283
2018-09-14,287
2018-09-15,275
2018-09-16,275
2018-09-17,272
2018-09-18,266
2018-09-19,266
2018-09-20,261
2018-09-21,261
2018-09-22,255
2018-09-23,246
2018-09-24,235
2018-09-25,235
2018-09-26,235
2018-09-27,235
2018-09-28,233
2018-09-29,227
2018-09-30,216
2018-10-02,197
2018-10-03,196
2018-10-04,196
2018-10-05,199
2018-10-06,192
2018-10-07,192
2018-10-08,183
2018-10-09,179
2018-10-10,179
2018-10-11,177
2018-10-12,177
2018-10-13,177
2018-10-14,176
2018-10-15,181
2018-10-16,190
2018-10-17,189
2018-10-18,185
2018-10-19,188
2018-10-20,188
2018-10-21,180
2018-10-22,171
2018-10-23,171
2018-10-24,171
2018-10-25,173
2018-10-26,176
2018-10-27,178
2018-10-28,175
2018-10-29,175
2018-10-30,168
2018-10-31,168
2018-11-01,164
2018-11-03,159
2018-11-04,153
2018-11-05,157
2018-11-06,158
2018-11-07,158
2018-11-08,164
2018-11-09,171
2018-11-10,176
2018-11-11,184
2018-11-12,191
2018-11-13,200
2018-11-15,199
2018-11-16,209
2018-11-17,211
2018-11-18,206
2018-11-19,204
2018-11-20,196
2018-11-21,203
2018-11-22,197
2018-11-23,193
2018-11-24,193
2018-11-25,189
2018-11-26,180
2018-11-27,171
2018-11-28,167
2018-11-29,159
2018-12-01,146
2018-12-02,141
2018-12-03,141
2018-12-04,139
2018-12-05,142
2018-12-07,150
2018-12-09,158
2018-12-10,165
2018-12-11,174
2018-12-12,183
2018-12-13,193
2018-12-14,192
2018-12-15,183
2018-12-16,178
2018-12-17,178
2018-12-18,170
2018-12-19,166
2018-12-20,160
2018-12-21,161
2018-12-22,156
2018-12-23,152
2018-12-24,153
2018-12-25,147
2018-12-26,143
2018-12-27,144
2018-12-28,142
2018-12-29,139
2018-12-30,133
2018-12-31,138
2019-01-01,140
2019-01-02,146
2019-01-03,154
2019-01-04,162
2019-01-05,171
2019-01-06,180
2019-01-08,193
2019-01-10,200
2019-01-11,210
2019-01-12,221
2019-01-13,233
2019-01-14,245
2019-01-15,258
2019-01-16,268
2019-01-17,282
2019-01-18,297
2019-01-19,312
2019-01-20,328
2019-01-21,345
2019-01-22,363
2019-01-23,382
2019-01-24,402
2019-01-25,423
2019-01-26,445
2019-01-27,466
2019-01-28,457
2019-01-29,434
2019-01-30,412
2019-01-31,393
2019-02-01,375
2019-02-02,362
2019-02-03,352
2019-02-04,334
2019-02-05,322
2019-02-06,307
2019-02-07,294
2019-02-08,284
2019-02-09,279
2019-02-10,273
2019-02-11,272
2019-02-12,267
2019-02-13,256
2019-02-14,258
2019-02-15,250
2019-02-16,238
2019-02-17,241
2019-02-18,242
2019-02-19,240
2019-02-20,245
2019-02-21,258
2019-02-22,271
2019-02-23,285
2019-02-24,300
2019-02-25,312
2019-02-26,321
2019-02-27,323
2019-02-28,331
2019-03-01,334
2019-03-02,333
2019-03-03,328
2019-03-04,320
2019-03-05,325
2019-03-06,313
2019-03-07,307
2019-03-08,293
2019-03-09,289
2019-03-10,279
2019-03-11,273
2019-03-12,262
2019-03-13,253
2019-03-14,266
2019-03-15,280
2019-03-16,294
2019-03-17,298
2019-03-18,286
2019-03-19,271
2019-03-20,257
2019-03-21,244
2019-03-22,235
2019-03-23,234
2019-03-24,226
2019-03-25,221
2019-03-26,210
2019-03-27,201
2019-03-28,209
2019-03-29,208
2019-03-30,208
2019-03-31,213
2019-04-01,224
2019-04-02,236
2019-04-03,248
2019-04-04,252
2019-04-05,250
2019-04-06,242
2019-04-07,244
2019-04-08,257
2019-04-09,270
2019-04-10,284
2019-04-11,298
2019-04-12,313
2019-04-13,329
2019-04-14,346
2019-04-15,364
2019-04-16,383
2019-04-17,382
2019-04-18,364
2019-04-19,346
2019-04-20,328
2019-04-21,314
2019-04-22,298
2019-04-23,283
2019-04-24,289
2019-04-25,281
2019-04-26,270
2019-04-27,268
2019-04-28,274
2019-04-29,281
2019-04-30,296
2019-05-01,311
2019-05-02,312
2019-05-03,302
2019-05-04,294
2019-05-05,280
2019-05-06,268
2019-05-07,265
2019-05-08,263
2019-05-09,249
2019-05-10,245
2019-05-11,240
2019-05-12,236
2019-05-13,241
2019-05-14,234
2019-05-15,227
2019-05-16,217
2019-05-17,214
2019-05-18,209
2019-05-19,206
2019-05-20,201
2019-05-21,200
2019-05-22,196
2019-05-23,195
2019-05-24,189
2019-05-25,185
2019-05-26,176
2019-05-27,169
2019-05-28,160
2019-05-29,152
2019-05-30,144
2019-05-31,136
2019-06-01,129
2019-06-02,122
2019-06-03,116
2019-06-04,112
2019-06-05,106
2019-06-06,102
2019-06-07,97
2019-06-08,95
2019-06-09,94
2019-06-10,94
2019-06-11,92
2019-06-12,93
2019-06-13,95
2019-06-14,91
2019-06-15,96
2019-06-16,101
2019-06-17,103
2019-06-18,100
2019-06-19,100
2019-06-20,98
2019-06-21,99
2019-06-22,100
2019-06-23,98
2019-06-24,95
2019-06-25,93
2019-06-26,89
2019-06-27,85
2019-06-28,85
2019-06-29,87
2019-06-30,92
2019-07-01,96
2019-07-02,101
2019-07-03,107
2019-07-04,113
2019-07-05,119
2019-07-06,124
2019-07-07,131
2019-07-08,138
2019-07-09,144
2019-07-10,147
2019-07-11,153
2019-07-12,161
2019-07-13,159
2019-07-14,159
2019-07-15,159
2019-07-16,167
2019-07-17,173
2019-07-18,174
2019-07-19,172
2019-07-20,171
2019-07-21,166
2019-07-22,162
2019-07-23,154
2019-07-24,147
2019-07-25,140
2019-07-26,135
2019-07-27,130
2019-07-28,127
2019-07-29,122
2019-07-30,118
2019-07-31,117
2019-08-01,117
2019-08-02,114
2019-08-03,112
2019-08-04,118
2019-08-05,123
2019-08-06,129
2019-08-07,128
2019-08-08,129
2019-08-09,129
2019-08-10,134
2019-08-11,141
2019-08-12,141
2019-08-13,144
2019-08-14,140
2019-08-15,142
2019-08-16,148
2019-08-17,148
2019-08-18,152
