date_obj,Skeletal%20gloves price
2015-09-14,70786
2015-09-15,70786
2015-09-16,70786
2015-09-17,70786
2015-09-18,70786
2015-09-19,70786
2015-09-20,70786
2015-09-21,70786
2015-09-22,70786
2015-09-23,70786
2015-09-24,70786
2015-09-25,70786
2015-09-27,70786
2015-09-28,72953
2015-09-29,72953
2015-09-30,72953
2015-10-05,72953
2015-10-06,72953
2015-10-07,72953
2015-10-08,72953
2015-10-09,72953
2015-10-10,72953
2015-10-11,72953
2015-10-12,73939
2015-10-13,73939
2015-10-14,73939
2015-10-15,73939
2015-10-16,73939
2015-10-17,73939
2015-10-18,73939
2015-10-19,73939
2015-10-20,73939
2015-10-22,73939
2015-10-23,73939
2015-10-24,73939
2015-10-25,73939
2015-10-26,75647
2015-10-27,75647
2015-10-29,75647
2015-10-30,75647
2015-10-31,75647
2015-11-01,75647
2015-11-02,75647
2015-11-03,75647
2015-11-04,75647
2015-11-05,75647
2015-11-06,75647
2015-11-07,75647
2015-11-08,75647
2015-11-09,75647
2015-11-10,75647
2015-11-11,75647
2015-11-12,78364
2015-11-13,78364
2015-11-14,78364
2015-11-15,78364
2015-11-16,78364
2015-11-17,78364
2015-11-18,78364
2015-11-19,78364
2015-11-20,78364
2015-11-21,78364
2015-11-22,78364
2015-11-23,78364
2015-11-24,78364
2015-11-25,78364
2015-11-26,78364
2015-11-27,78364
2015-11-28,78364
2015-11-29,78364
2015-11-30,78364
2015-12-01,80544
2015-12-02,80544
2015-12-03,80544
2015-12-04,80544
2015-12-05,80544
2015-12-06,80544
2015-12-07,80544
2015-12-08,80544
2015-12-09,80544
2015-12-10,80544
2015-12-11,80544
2015-12-12,80544
2015-12-13,80544
2015-12-14,80544
2015-12-15,80544
2015-12-16,83110
2015-12-17,83110
2015-12-18,83110
2015-12-19,83110
2015-12-20,83110
2015-12-21,83110
2015-12-22,83110
2015-12-23,83110
2015-12-24,83110
2015-12-25,83110
2015-12-26,83110
2015-12-27,83110
2015-12-28,83110
2015-12-29,83110
2015-12-30,83110
2015-12-31,83110
2016-01-01,83110
2016-01-02,83110
2016-01-03,84660
2016-01-04,84660
2016-01-05,84660
2016-01-06,84660
2016-01-07,84660
2016-01-08,84660
2016-01-09,84660
2016-01-10,84660
2016-01-11,84660
2016-01-12,84660
2016-01-13,84660
2016-01-14,84660
2016-01-15,84660
2016-01-16,84660
2016-01-17,84660
2016-01-18,84059
2016-01-19,84059
2016-01-20,84059
2016-01-21,84059
2016-01-22,84059
2016-01-23,84059
2016-01-24,84059
2016-01-25,84059
2016-01-26,84059
2016-01-27,84059
2016-01-28,84059
2016-01-29,84059
2016-01-30,84059
2016-01-31,87832
2016-02-01,87832
2016-02-02,87832
2016-02-03,87832
2016-02-04,87832
2016-02-05,87832
2016-02-06,87832
2016-02-07,87832
2016-02-08,87832
2016-02-09,87832
2016-02-10,87832
2016-02-11,87832
2016-02-12,87832
2016-02-13,87832
2016-02-14,87832
2016-02-15,87832
2016-02-16,91736
2016-02-17,91736
2016-02-18,91736
2016-02-19,91736
2016-02-20,91736
2016-02-21,91736
2016-02-22,91736
2016-02-23,91736
2016-02-24,91736
2016-02-25,91736
2016-02-26,91736
2016-02-27,91736
2016-02-28,91736
2016-02-29,91736
2016-03-01,91736
2016-03-02,95337
2016-03-03,95337
2016-03-04,95337
2016-03-05,95337
2016-03-06,95337
2016-03-07,95337
2016-03-08,95337
2016-03-09,95337
2016-03-10,95337
2016-03-11,95337
2016-03-12,95337
2016-03-13,95337
2016-03-14,95337
2016-03-15,95337
2016-03-16,95337
2016-03-17,95337
2016-03-18,98250
2016-03-19,98250
2016-03-20,98250
2016-03-21,98250
2016-03-22,98250
2016-03-23,98250
2016-03-24,98250
2016-03-25,98250
2016-03-26,98250
2016-03-27,98250
2016-03-28,98250
2016-03-29,98250
2016-03-30,98250
2016-03-31,98250
2016-04-01,101014
2016-04-02,101014
2016-04-03,101014
2016-04-04,101014
2016-04-05,101014
2016-04-06,101014
2016-04-07,101014
2016-04-08,101014
2016-04-09,101014
2016-04-10,101014
2016-04-11,101014
2016-04-12,96263
2016-04-13,96263
2016-04-14,96263
2016-04-15,96263
2016-04-16,96263
2016-04-17,96263
2016-04-18,96263
2016-04-19,96263
2016-04-20,96263
2016-04-21,96263
2016-04-22,96263
2016-04-23,96263
2016-04-24,96263
2016-04-25,91593
2016-04-26,91593
2016-04-27,91593
2016-04-28,91593
2016-04-29,91593
2016-04-30,91593
2016-05-01,91593
2016-05-02,91593
2016-05-03,91593
2016-05-04,91593
2016-05-05,91593
2016-05-06,91593
2016-05-07,87013
2016-05-08,87013
2016-05-09,87013
2016-05-10,87013
2016-05-11,87013
2016-05-12,87013
2016-05-13,87013
2016-05-14,87013
2016-05-15,87013
2016-05-16,87013
2016-05-17,84907
2016-05-18,84907
2016-05-19,84907
2016-05-22,84907
2016-05-23,84907
2016-05-24,84907
2016-05-25,84907
2016-05-26,84907
2016-05-27,84907
2016-05-28,84907
2016-05-29,82645
2016-05-30,82645
2016-05-31,82645
2016-06-01,82645
2016-06-02,82645
2016-06-03,82645
2016-06-04,82645
2016-06-05,82645
2016-06-06,82645
2016-06-07,82645
2016-06-08,82645
2016-06-09,82645
2016-06-10,79160
2016-06-11,79160
2016-06-12,79160
2016-06-13,79160
2016-06-14,79160
2016-06-15,79160
2016-06-16,79160
2016-06-17,79160
2016-06-18,79160
2016-06-19,79160
2016-06-20,79160
2016-06-21,79160
2016-06-22,78976
2016-06-23,78976
2016-06-24,78976
2016-06-25,78976
2016-06-26,78976
2016-06-27,78976
2016-06-28,78976
2016-06-29,78976
2016-06-30,78976
2016-07-01,78976
2016-07-02,78976
2016-07-03,78976
2016-07-04,79745
2016-07-05,79745
2016-07-06,79745
2016-07-07,79745
2016-07-08,79745
2016-07-09,79745
2016-07-10,79745
2016-07-11,79745
2016-07-12,79745
2016-07-13,79745
2016-07-14,79745
2016-07-15,79745
2016-07-16,79745
2016-07-17,79745
2016-07-18,79745
2016-07-24,81230
2016-07-25,81230
2016-07-26,81230
2016-07-27,81230
2016-07-28,81230
2016-07-29,81230
2016-07-30,81230
2016-07-31,81230
2016-08-01,81230
2016-08-02,81230
2016-08-03,81230
2016-08-04,81230
2016-08-05,81230
2016-08-06,81230
2016-08-07,81230
2016-08-08,82769
2016-08-09,82769
2016-08-10,82769
2016-08-11,82769
2016-08-12,82769
2016-08-13,82769
2016-08-14,82769
2016-08-15,82769
2016-08-16,82769
2016-08-17,82769
2016-08-18,82769
2016-08-19,82769
2016-08-20,82769
2016-08-21,82769
2016-08-22,82769
2016-08-23,82769
2016-08-24,82769
2016-08-25,82769
2016-08-26,84719
2016-08-28,84719
2016-08-31,84719
2016-09-01,84719
2016-09-02,84719
2016-09-03,84719
2016-09-04,84719
2016-09-05,84719
2016-09-06,84719
2016-09-07,84719
2016-09-08,84719
2016-09-09,84719
2016-09-10,84719
2016-09-11,84719
2016-09-12,84719
2016-09-13,84719
2016-09-14,84719
2016-09-15,84719
2016-09-16,87899
2016-09-17,87899
2016-09-18,87899
2016-09-19,87899
2016-09-20,87899
2016-09-21,87899
2016-09-22,87899
2016-09-23,87899
2016-09-24,87899
2016-09-25,87899
2016-09-26,87899
2016-09-27,87899
2016-09-28,87899
2016-09-29,87899
2016-09-30,87899
2016-10-01,87899
2016-10-02,87899
2016-10-03,87899
2016-10-04,87899
2016-10-05,87899
2016-10-06,89918
2016-10-07,89918
2016-10-08,89918
2016-10-09,89918
2016-10-11,89918
2016-10-12,89918
2016-10-13,89918
2016-10-14,89918
2016-10-15,89918
2016-10-16,89918
2016-10-17,89918
2016-10-18,89918
2016-10-19,89918
2016-10-20,89918
2016-10-21,89918
2016-10-22,89918
2016-10-23,89918
2016-10-24,89918
2016-10-25,89918
2016-10-26,91943
2016-10-27,91943
2016-10-28,91943
2016-10-29,91943
2016-10-30,91943
2016-10-31,91943
2016-11-01,91943
2016-11-02,91943
2016-11-03,91943
2016-11-04,91943
2016-11-05,91943
2016-11-06,91943
2016-11-07,91943
2016-11-08,91943
2016-11-09,91943
2016-11-10,91943
2016-11-11,91943
2016-11-12,91943
2016-11-13,91943
2016-11-14,91943
2016-12-08,98530
2016-12-09,98530
2016-12-10,98530
2016-12-11,98530
2016-12-12,98530
2016-12-13,98530
2016-12-14,98530
2016-12-15,98530
2016-12-16,98530
2016-12-17,98530
2016-12-18,98530
2016-12-19,98530
2016-12-20,98530
2016-12-21,98530
2016-12-22,96440
2016-12-23,96440
2016-12-24,96440
2016-12-25,96440
2016-12-26,96440
2016-12-27,96440
2016-12-28,96440
2016-12-29,96440
2016-12-30,96440
2016-12-31,96440
2017-01-01,96440
2017-01-02,96440
2017-01-03,96440
2017-01-04,96440
2017-01-05,96440
2017-01-06,96440
2017-01-07,93092
2017-01-08,93092
2017-01-09,93092
2017-01-10,93092
2017-01-11,93092
2017-01-12,93092
2017-01-13,93092
2017-01-14,93092
2017-01-15,93092
2017-01-16,93092
2017-01-17,93092
2017-01-18,93092
2017-01-19,91480
2017-01-20,91480
2017-01-21,91480
2017-01-22,91480
2017-01-27,91480
2017-01-28,91480
2017-01-29,91480
2017-01-30,91480
2017-01-31,91183
2017-02-01,91183
2017-02-02,91183
2017-02-03,91183
2017-02-04,91183
2017-02-05,91183
2017-02-06,91183
2017-02-07,91183
2017-02-08,91183
2017-02-09,91183
2017-02-10,91183
2017-02-11,91183
2017-02-12,91183
2017-02-13,93335
2017-02-14,93335
2017-02-15,93335
2017-02-16,93335
2017-02-18,93335
2017-02-19,93335
2017-02-20,93335
2017-02-21,93335
2017-02-22,93335
2017-02-23,93335
2017-02-24,93335
2017-02-25,93335
2017-02-26,93335
2017-02-27,93335
2017-02-28,95518
2017-03-01,95518
2017-03-02,95518
2017-03-03,95518
2017-03-04,95518
2017-03-05,95518
2017-03-06,95518
2017-03-07,95518
2017-03-08,95518
2017-03-09,95518
2017-03-10,95518
2017-03-11,95518
2017-03-12,95518
2017-03-13,97868
2017-03-14,97868
2017-03-15,97868
2017-03-16,97868
2017-03-17,97868
2017-03-18,97868
2017-03-19,97868
2017-03-20,97868
2017-03-21,97868
2017-03-22,97868
2017-03-23,97868
2017-03-24,97868
2017-03-25,97868
2017-03-26,97868
2017-03-27,101686
2017-03-28,101686
2017-03-29,101686
2017-03-30,101686
2017-03-31,101686
2017-04-01,101686
2017-04-02,101686
2017-04-03,101686
2017-04-04,101686
2017-04-12,104282
2017-04-13,104282
2017-04-14,104282
2017-04-15,104282
2017-04-16,104282
2017-04-17,104282
2017-04-18,104282
2017-04-19,104282
2017-04-20,104282
2017-04-21,104282
2017-04-22,104282
2017-04-23,104282
2017-04-24,106519
2017-04-25,106519
2017-04-26,106519
2017-04-27,106519
2017-04-28,106519
2017-04-29,106519
2017-04-30,106519
2017-05-01,106519
2017-05-02,106519
2017-05-03,106519
2017-05-04,106519
2017-05-05,106519
2017-05-06,106519
2017-05-07,105534
2017-05-08,105534
2017-05-09,105534
2017-05-10,105534
2017-05-11,105534
2017-05-12,105534
2017-05-13,105534
2017-05-14,105534
2017-05-15,105534
2017-05-16,105534
2017-05-17,105534
2017-05-18,105534
2017-05-19,105534
2017-05-20,105534
2017-05-21,105534
2017-05-22,107298
2017-05-23,107298
2017-05-24,107298
2017-05-25,107298
2017-05-26,107298
2017-05-27,107298
2017-05-28,107298
2017-05-29,107298
2017-05-30,107298
2017-05-31,107298
2017-06-01,107298
2017-06-02,107298
2017-06-03,107298
2017-06-06,111387
2017-06-07,111387
2017-06-08,111387
2017-06-09,111387
2017-06-10,111387
2017-06-11,111387
2017-06-12,111387
2017-06-13,111387
2017-06-14,111387
2017-06-15,111387
2017-06-16,111387
2017-06-17,111387
2017-06-18,111387
2017-06-19,111387
2017-06-20,111146
2017-06-21,111146
2017-06-22,111146
2017-06-23,111146
2017-06-24,111146
2017-06-25,111146
2017-06-26,111146
2017-06-27,111146
2017-06-28,111146
2017-06-29,111146
2017-06-30,111146
2017-07-01,111146
2017-07-02,111146
2017-07-03,111146
2017-07-04,111146
2017-07-05,111146
2017-07-06,109668
2017-07-07,109668
2017-07-08,109668
2017-07-13,109668
2017-07-14,109668
2017-07-15,109668
2017-07-16,109668
2017-07-17,109668
2017-07-18,109668
2017-07-19,109668
2017-07-20,109668
2017-07-21,109668
2017-07-22,110898
2017-07-23,110898
2017-07-24,110898
2017-07-25,110898
2017-07-26,110898
2017-07-27,110898
2017-07-28,110898
2017-07-29,110898
2017-07-30,110898
2017-07-31,110898
2017-08-01,110898
2017-08-02,110898
2017-08-03,110898
2017-08-04,110898
2017-08-05,110898
2017-08-06,110898
2017-08-09,114677
2017-08-10,114677
2017-08-11,114677
2017-08-12,114677
2017-08-13,114677
2017-08-14,114677
2017-08-15,114677
2017-08-17,114677
2017-08-18,114677
2017-08-19,114677
2017-08-20,114677
2017-08-21,114677
2017-08-22,119746
2017-08-23,119746
2017-08-24,119746
2017-08-25,119746
2017-08-26,119746
2017-08-27,119746
2017-08-28,119746
2017-08-29,119746
2017-08-30,119746
2017-08-31,119746
2017-09-01,119746
2017-09-02,119746
2017-09-03,119746
2017-09-04,119746
2017-09-05,118298
2017-09-06,118298
2017-09-07,118298
2017-09-08,118298
2017-09-09,118298
2017-09-10,118298
2017-09-11,118298
2017-09-12,118298
2017-09-13,118298
2017-09-14,118298
2017-09-15,118298
2017-09-16,118298
2017-09-17,118298
2017-09-19,112658
2017-09-20,112658
2017-09-21,112658
2017-09-22,112658
2017-09-23,112658
2017-09-24,112658
2017-09-25,112658
2017-09-26,112658
2017-09-27,112658
2017-09-28,112658
2017-09-29,112658
2017-09-30,110535
2017-10-01,110535
2017-10-02,110535
2017-10-03,110535
2017-10-04,110535
2017-10-05,110535
2017-10-06,110535
2017-10-07,110535
2017-10-08,110535
2017-10-09,110535
2017-10-10,110535
2017-10-11,110535
2017-10-12,110535
2017-10-13,110535
2017-10-14,110535
2017-10-15,111031
2017-10-16,111031
2017-10-17,111031
2017-10-18,111031
2017-10-19,111031
2017-10-20,111031
2017-10-21,111031
2017-10-22,111031
2017-10-23,111031
2017-10-24,111031
2017-10-25,111031
2017-10-26,111031
2017-10-27,111031
2017-10-28,111031
2017-10-29,111031
2017-10-30,108897
2017-10-31,108897
2017-11-01,108897
2017-11-02,108897
2017-11-03,108897
2017-11-04,108897
2017-11-05,108897
2017-11-06,108897
2017-11-07,108897
2017-11-08,108897
2017-11-09,108897
2017-11-10,108897
2017-11-11,108897
2017-11-12,108897
2017-11-13,108897
2017-11-14,108897
2017-11-15,108897
2017-11-16,103527
2017-11-17,103527
2017-11-18,103527
2017-11-19,103527
2017-11-20,103527
2017-11-21,103527
2017-11-22,103527
2017-11-23,103527
2017-11-24,103527
2017-11-25,103527
2017-11-26,103527
2017-11-27,103527
2017-11-28,103527
2017-11-29,103527
2017-11-30,103527
2017-12-01,99414
2017-12-02,99414
2017-12-03,99414
2017-12-04,99414
2017-12-05,99414
2017-12-06,99414
2017-12-07,99414
2017-12-08,99414
2017-12-09,99414
2017-12-10,99414
2017-12-11,99414
2017-12-12,99414
2017-12-13,99414
2017-12-14,99414
2017-12-15,95887
2017-12-16,95887
2017-12-17,95887
2017-12-18,95887
2017-12-19,95887
2017-12-20,95887
2017-12-21,95887
2017-12-22,95887
2017-12-23,95887
2017-12-24,95887
2017-12-25,95887
2017-12-26,95887
2017-12-27,95887
2017-12-28,91276
2017-12-29,91276
2017-12-30,91276
2017-12-31,91276
2018-01-01,91276
2018-01-02,91276
2018-01-03,91276
2018-01-04,91276
2018-01-05,91276
2018-01-06,91276
2018-01-07,86921
2018-01-08,86921
2018-01-09,86921
2018-01-10,86921
2018-01-11,86921
2018-01-12,86921
2018-01-13,86921
2018-01-14,86921
2018-01-15,86921
2018-01-16,86921
2018-01-17,83993
2018-01-18,83993
2018-01-19,83993
2018-01-20,83993
2018-01-21,83993
2018-01-22,83993
2018-01-23,83993
2018-01-24,82311
2018-01-25,82311
2018-01-26,82311
2018-01-27,82311
2018-01-28,82311
2018-01-29,82311
2018-01-30,79845
2018-01-31,79845
2018-02-01,79845
2018-02-02,79845
2018-02-03,79845
2018-02-04,79845
2018-02-05,79298
2018-02-06,79298
2018-02-07,79298
2018-02-08,79298
2018-02-09,79298
2018-02-10,79298
2018-02-11,79379
2018-02-12,79379
2018-02-13,79379
2018-02-14,79379
2018-02-15,79379
2018-02-16,79379
2018-02-17,78003
2018-02-18,78003
2018-02-19,78003
2018-02-20,78003
2018-02-21,78003
2018-02-22,78003
2018-02-23,80327
2018-02-24,80327
2018-02-25,80327
2018-02-26,80327
2018-02-27,80327
2018-02-28,80327
2018-03-01,80327
2018-03-02,82376
2018-03-03,82376
2018-03-04,82376
2018-03-05,82376
2018-03-06,82376
2018-03-07,82376
2018-03-08,79382
2018-03-09,79382
2018-03-10,79382
2018-03-11,79382
2018-03-12,79382
2018-03-13,79382
2018-03-14,76387
2018-03-15,76387
2018-03-16,76387
2018-03-17,76387
2018-03-18,76387
2018-03-19,76387
2018-03-20,74711
2018-03-21,74711
2018-03-23,74711
2018-03-24,74711
2018-03-26,73895
2018-03-27,73895
2018-03-28,73895
2018-03-29,73895
2018-03-30,73895
2018-03-31,73895
2018-04-01,74961
2018-04-02,74961
2018-04-03,74961
2018-04-04,74961
2018-04-05,74961
2018-04-06,74961
2018-04-08,76530
2018-04-09,76530
2018-04-10,76530
2018-04-11,76530
2018-04-12,76530
2018-04-13,76530
2018-04-14,76530
2018-04-16,76443
2018-04-17,76443
2018-04-18,76443
2018-04-19,76443
2018-04-20,76443
2018-04-21,76443
2018-04-22,77802
2018-04-23,77802
2018-04-24,77802
2018-04-25,77802
2018-04-26,77802
2018-04-27,77802
2018-04-28,77802
2018-04-29,77802
2018-04-30,79021
2018-05-01,79021
2018-05-02,79021
2018-05-03,79021
2018-05-04,79021
2018-05-05,79021
2018-05-06,79021
2018-05-07,80420
2018-05-08,80420
2018-05-09,80420
2018-05-10,80420
2018-05-11,80420
2018-05-12,80420
2018-05-13,80420
2018-05-14,79482
2018-05-15,79482
2018-05-16,79482
2018-05-17,79482
2018-05-18,79482
2018-05-19,79482
2018-05-20,79482
2018-05-21,80602
2018-05-22,80602
2018-05-23,80602
2018-05-24,80602
2018-05-25,80602
2018-05-26,80602
2018-05-27,80602
2018-05-28,81667
2018-05-29,81667
2018-05-30,81667
2018-05-31,81667
2018-06-01,81667
2018-06-02,81667
2018-06-03,81667
2018-06-04,82512
2018-06-05,82512
2018-06-06,82512
2018-06-07,82512
2018-06-08,82512
2018-06-09,82512
2018-06-10,82512
2018-06-11,82512
2018-06-12,82658
2018-06-13,82658
2018-06-14,82658
2018-06-15,82658
2018-06-16,82658
2018-06-17,82658
2018-06-18,83563
2018-06-19,83563
2018-06-20,83563
2018-06-21,83563
2018-06-22,83563
2018-06-23,83563
2018-06-24,83563
2018-06-25,83563
2018-06-26,85339
2018-06-27,85339
2018-06-28,85339
2018-06-29,85339
2018-06-30,85339
2018-07-01,85339
2018-07-02,85339
2018-07-03,88705
2018-07-04,88705
2018-07-05,88705
2018-07-06,88705
2018-07-07,88705
2018-07-08,88705
2018-07-09,90851
2018-07-10,90851
2018-07-11,90851
2018-07-12,90851
2018-07-13,90851
2018-07-14,90851
2018-07-15,90851
2018-07-16,90851
2018-07-17,93270
2018-07-18,93270
2018-07-19,93270
2018-07-20,93270
2018-07-21,93270
2018-07-22,91862
2018-07-23,91862
2018-07-24,91862
2018-07-25,91862
2018-07-26,91862
2018-07-27,92223
2018-07-28,92223
2018-07-29,92223
2018-07-30,92223
2018-07-31,93149
2018-08-01,93149
2018-08-02,93149
2018-08-03,93149
2018-08-04,93149
2018-08-05,95732
2018-08-06,95732
2018-08-07,95732
2018-08-08,95732
2018-08-09,96443
2018-08-10,96443
2018-08-11,96443
2018-08-12,96443
2018-08-14,99630
2018-08-16,99630
2018-08-17,100902
2018-08-18,100902
2018-08-19,100902
2018-08-20,100902
2018-08-21,100902
2018-08-22,101125
2018-08-23,101125
2018-08-24,101125
2018-08-25,101125
2018-08-26,101125
2018-08-27,101835
2018-08-28,101835
2018-08-29,101835
2018-08-30,101835
2018-08-31,103809
2018-09-01,103809
2018-09-02,103809
2018-09-03,103809
2018-09-04,104664
2018-09-05,104664
2018-09-06,104664
2018-09-07,104664
2018-09-08,104664
2018-09-09,106582
2018-09-10,106582
2018-09-11,106582
2018-09-12,106582
2018-09-13,106582
2018-09-14,110334
2018-09-15,110334
2018-09-16,110334
2018-09-17,110334
2018-09-18,110334
2018-09-19,114451
2018-09-20,114451
2018-09-21,114451
2018-09-22,114451
2018-09-23,117838
2018-09-24,117838
2018-09-25,117838
2018-09-26,117838
2018-09-27,117838
2018-09-28,120369
2018-09-29,120369
2018-09-30,120369
2018-10-02,119659
2018-10-03,119659
2018-10-04,119659
2018-10-05,119659
2018-10-06,117998
2018-10-07,117998
2018-10-08,117998
2018-10-09,117998
2018-10-10,113586
2018-10-11,113586
2018-10-12,113586
2018-10-13,113586
2018-10-14,108111
2018-10-15,108111
2018-10-16,108111
2018-10-17,108111
2018-10-18,102705
2018-10-19,102705
2018-10-20,102705
2018-10-21,102705
2018-10-22,97569
2018-10-23,97569
2018-10-24,97569
2018-10-25,97569
2018-10-26,93038
2018-10-27,93038
2018-10-28,93038
2018-10-29,89524
2018-10-30,89524
2018-10-31,89524
2018-11-01,85690
2018-11-03,85690
2018-11-04,85297
2018-11-05,85297
2018-11-06,86430
2018-11-07,86430
2018-11-08,88239
2018-11-09,88239
2018-11-10,90872
2018-11-11,90872
2018-11-12,92640
2018-11-13,92640
2018-11-14,94509
2018-11-15,94509
2018-11-16,97404
2018-11-17,97404
2018-11-18,101363
2018-11-19,101363
2018-11-20,105482
2018-11-21,105482
2018-11-22,109983
2018-11-23,109983
2018-11-24,113631
2018-11-25,113631
2018-11-26,119060
2018-11-27,119060
2018-11-28,118534
2018-11-29,118534
2018-12-01,118766
2018-12-02,118766
2018-12-03,121425
2018-12-04,121425
2018-12-05,117148
2018-12-07,115250
2018-12-09,110797
2018-12-10,110797
2018-12-11,107392
2018-12-12,107392
2018-12-13,104958
2018-12-14,104958
2018-12-15,101981
2018-12-16,101981
2018-12-17,99994
2018-12-18,99994
2018-12-19,97438
2018-12-20,97438
2018-12-21,96034
2018-12-22,96034
2018-12-23,95246
2018-12-24,95246
2018-12-25,94429
2018-12-26,94429
2018-12-27,93796
2018-12-28,93796
2018-12-29,92820
2018-12-30,92820
2018-12-31,93255
2019-01-01,93255
2019-01-02,95666
2019-01-03,95666
2019-01-04,94425
2019-01-05,94425
2019-01-06,92682
2019-01-08,94194
2019-01-10,94737
2019-01-11,94737
2019-01-12,93566
2019-01-13,93566
2019-01-14,95821
2019-01-15,95821
2019-01-16,97822
2019-01-17,97822
2019-01-18,98043
2019-01-19,98043
2019-01-20,102014
2019-01-21,102014
2019-01-22,102850
2019-01-23,102850
2019-01-24,102361
2019-01-25,102361
2019-01-26,102855
2019-01-27,102855
2019-01-28,101925
2019-01-29,101925
2019-01-30,99898
2019-01-31,99898
2019-02-01,99898
2019-02-02,102882
2019-02-03,102882
2019-02-04,102882
2019-02-05,101092
2019-02-06,101092
2019-02-07,101092
2019-02-08,99568
2019-02-09,99568
2019-02-10,99568
2019-02-11,95730
2019-02-12,95730
2019-02-13,92071
2019-02-14,92071
2019-02-15,90621
2019-02-16,90621
2019-02-17,90621
2019-02-18,88355
2019-02-19,88355
2019-02-20,88355
2019-02-21,86671
2019-02-22,86671
2019-02-23,86671
2019-02-24,84095
2019-02-25,84095
2019-02-26,84095
2019-02-27,82735
2019-02-28,82735
2019-03-01,82735
2019-03-02,80376
2019-03-03,80376
2019-03-04,80376
2019-03-05,76901
2019-03-06,76901
2019-03-07,74871
2019-03-08,74871
2019-03-09,74871
2019-03-10,75281
2019-03-11,75281
2019-03-12,74935
2019-03-13,74935
2019-03-14,74935
2019-03-15,74273
2019-03-16,74273
2019-03-17,75073
2019-03-18,75073
2019-03-19,75073
2019-03-20,74175
2019-03-21,74175
2019-03-22,74175
2019-03-23,74537
2019-03-24,74537
2019-03-25,74537
2019-03-26,76149
2019-03-27,76149
2019-03-28,76149
2019-03-29,76149
2019-03-30,73739
2019-03-31,73739
2019-04-01,73739
2019-04-02,73739
2019-04-03,73314
2019-04-04,73314
2019-04-05,73314
