date_obj,Wyvern%20visage price
2018-01-24,20082367
2018-01-25,20082367
2018-01-26,20082367
2018-01-27,20082367
2018-01-28,20960968
2018-01-29,20960968
2018-01-30,20960968
2018-02-01,20960968
2018-02-02,20960968
2018-02-03,20960968
2018-02-04,20960968
2018-02-05,20960968
2018-02-06,20960968
2018-02-07,20960968
2018-02-08,20960968
2018-02-09,20960968
2018-02-10,20960968
2018-02-11,20960968
2018-02-12,20960968
2018-02-13,20960968
2018-02-14,20960968
2018-02-15,20960968
2018-02-16,20960968
2018-02-17,20960968
2018-02-18,20960968
2018-02-19,20960968
2018-02-20,20960968
2018-02-21,20960968
2018-02-22,20960968
2018-02-23,20960968
2018-02-24,20960968
2018-02-25,20960968
2018-02-26,20960968
2018-02-27,20960968
2018-02-28,20960968
2018-03-01,20960968
2018-03-02,20960968
2018-03-03,20960968
2018-03-04,20960968
2018-03-05,21734363
2018-03-06,21734363
2018-03-07,21734363
2018-03-08,21734363
2018-03-09,21734363
2018-03-10,21734363
2018-03-11,21734363
2018-03-12,21734363
2018-03-13,21734363
2018-03-14,21734363
2018-03-15,21734363
2018-03-16,21734363
2018-03-17,21734363
2018-03-18,21734363
2018-03-20,21734363
2018-03-21,21734363
2018-03-23,21734363
2018-03-24,21734363
2018-03-26,21734363
2018-03-27,21734363
2018-03-28,21734363
2018-03-29,21734363
2018-03-30,21734363
2018-03-31,21734363
2018-04-01,21734363
2018-04-02,21734363
2018-04-03,21734363
2018-04-04,21734363
2018-04-05,21734363
2018-04-06,21734363
2018-04-08,21734363
2018-04-09,21734363
2018-04-10,21734363
2018-04-11,21734363
2018-04-12,21734363
2018-04-13,21734363
2018-04-14,21734363
2018-04-16,22685947
2018-04-17,22685947
2018-04-18,22685947
2018-04-19,22685947
2018-04-20,22685947
2018-04-21,22685947
2018-04-22,22685947
2018-04-23,22685947
2018-04-24,22685947
2018-04-25,22685947
2018-04-26,22685947
2018-04-27,22685947
2018-04-28,22685947
2018-04-29,22685947
2018-04-30,22685947
2018-05-02,22685947
2018-05-03,22685947
2018-05-04,22685947
2018-05-05,22685947
2018-05-06,22685947
2018-05-07,22685947
2018-05-08,22685947
2018-05-09,22685947
2018-05-10,22685947
2018-05-11,22685947
2018-05-12,22685947
2018-05-13,22685947
2018-05-14,22685947
2018-05-15,22685947
2018-05-16,22685947
2018-05-17,22685947
2018-05-18,22685947
2018-05-19,22685947
2018-05-20,22685947
2018-05-21,23697332
2018-05-22,23697332
2018-05-23,23697332
2018-05-24,23697332
2018-05-25,23697332
2018-05-26,23697332
2018-05-27,23697332
2018-05-28,23697332
2018-05-29,23697332
2018-05-30,23697332
2018-05-31,23697332
2018-06-01,23697332
2018-06-02,23697332
2018-06-03,23697332
2018-06-04,23697332
2018-06-05,23697332
2018-06-06,23697332
2018-06-07,23697332
2018-06-08,23697332
2018-06-09,23697332
2018-06-10,23697332
2018-06-11,23697332
2018-06-12,23697332
2018-06-13,23697332
2018-06-14,23697332
2018-06-15,23697332
2018-06-16,23697332
2018-06-17,23697332
2018-06-18,23697332
2018-06-19,23697332
2018-06-20,23697332
2018-06-21,23697332
2018-06-22,23697332
2018-06-23,23697332
2018-06-24,23697332
2018-06-25,23697332
2018-06-26,23697332
2018-06-27,23697332
2018-06-28,23697332
2018-06-29,23697332
2018-06-30,23697332
2018-07-01,23697332
2018-07-02,23697332
2018-07-03,23697332
2018-07-04,23697332
2018-07-05,23697332
2018-07-06,23697332
2018-07-07,23697332
2018-07-08,23697332
2018-07-09,23697332
2018-07-10,23697332
2018-07-11,23697332
2018-07-12,23697332
2018-07-13,23697332
2018-07-14,23697332
2018-07-15,23697332
2018-07-16,23697332
2018-07-17,23697332
2018-07-18,23697332
2018-07-19,23697332
2018-07-20,23697332
2018-07-21,23697332
2018-07-22,23697332
2018-07-23,23697332
2018-07-24,23697332
2018-07-25,23697332
2018-07-26,23697332
2018-07-27,23697332
2018-07-28,23697332
2018-07-29,23697332
2018-07-30,23697332
2018-07-31,23697332
2018-08-01,23697332
2018-08-02,23697332
2018-08-03,23697332
2018-08-04,23697332
2018-08-05,23697332
2018-08-06,23697332
2018-08-07,23697332
2018-08-08,23697332
2018-08-09,23697332
2018-08-10,23697332
2018-08-11,23697332
2018-08-12,23697332
2018-08-14,23697332
2018-08-16,23697332
2018-08-17,23697332
2018-08-18,23697332
2018-08-19,23697332
2018-08-20,23697332
2018-08-21,23697332
2018-08-22,23697332
2018-08-23,23697332
2018-08-24,23697332
2018-08-25,23697332
2018-08-26,23697332
2018-08-27,23697332
2018-08-28,23697332
2018-08-29,23697332
2018-08-30,23697332
2018-08-31,23697332
2018-09-01,23697332
2018-09-02,24107971
2018-09-03,24107971
2018-09-04,24107971
2018-09-05,24107971
2018-09-06,24107971
2018-09-07,24107971
2018-09-08,24107971
2018-09-09,24107971
2018-09-10,24107971
2018-09-11,24107971
2018-09-12,24107971
2018-09-13,24107971
2018-09-14,24107971
2018-09-15,24107971
2018-09-16,24107971
2018-09-17,24107971
2018-09-18,24107971
2018-09-19,24107971
2018-09-20,24107971
2018-09-21,24107971
2018-09-22,24107971
2018-09-23,24107971
2018-09-24,24107971
2018-09-25,24107971
2018-09-26,24107971
2018-09-27,24107971
2018-09-28,24107971
2018-09-29,24107971
2018-09-30,24107971
2018-10-02,24107971
2018-10-03,24107971
2018-10-04,24107971
2018-10-05,24107971
2018-10-06,24107971
2018-10-07,24107971
2018-10-08,24107971
2018-10-09,24107971
2018-10-10,24107971
2018-10-11,24107971
2018-10-12,24107971
2018-10-13,24107971
2018-10-14,24107971
2018-10-15,24107971
2018-10-16,24107971
2018-10-17,24107971
2018-10-18,24107971
2018-10-19,24107971
2018-10-20,24107971
2018-10-21,24107971
2018-10-22,24107971
2018-10-23,24107971
2018-10-24,24107971
2018-10-25,24107971
2018-10-26,24107971
2018-10-27,24107971
2018-10-28,24107971
2018-10-29,24107971
2018-10-30,24107971
2018-10-31,24107971
2018-11-01,24107971
2018-11-03,24107971
2018-11-04,24107971
2018-11-05,24107971
2018-11-06,24107971
2018-11-07,23483684
2018-11-08,23483684
2018-11-09,23483684
2018-11-10,23483684
2018-11-11,23483684
2018-11-12,23483684
2018-11-13,23483684
2018-11-14,23483684
2018-11-15,23483684
2018-11-16,23483684
2018-11-17,23483684
2018-11-18,23483684
2018-11-19,23483684
2018-11-20,23483684
2018-11-21,23483684
2018-11-22,23483684
2018-11-23,23483684
2018-11-24,23483684
2018-11-25,23483684
2018-11-26,23483684
2018-11-27,23483684
2018-11-28,23483684
2018-11-29,23483684
2018-12-01,23483684
2018-12-02,23483684
2018-12-03,23483684
2018-12-04,23483684
2018-12-05,23483684
2018-12-07,23483684
2018-12-09,23483684
2018-12-10,23483684
2018-12-11,23483684
2018-12-12,23483684
2018-12-13,23483684
2018-12-14,23483684
2018-12-15,24103359
2018-12-16,24103359
2018-12-17,24103359
2018-12-18,24103359
2018-12-19,24103359
2018-12-20,24103359
2018-12-21,24103359
2018-12-22,24103359
2018-12-23,24103359
2018-12-24,24103359
2018-12-25,24103359
2018-12-26,24103359
2018-12-27,24103359
2018-12-28,24103359
2018-12-29,24103359
2018-12-30,24103359
2018-12-31,24103359
2019-01-01,24103359
2019-01-02,24103359
2019-01-03,24103359
2019-01-04,24103359
2019-01-05,24103359
2019-01-06,24103359
2019-01-08,24103359
2019-01-10,24103359
2019-01-11,24103359
2019-01-12,24103359
2019-01-13,24103359
2019-01-14,24103359
2019-01-15,24103359
2019-01-16,24704022
2019-01-17,24704022
2019-01-18,24704022
2019-01-19,24704022
2019-01-20,24704022
2019-01-21,24704022
2019-01-22,24704022
2019-01-23,24704022
2019-01-24,24704022
2019-01-25,24704022
2019-01-26,24704022
2019-01-27,24704022
2019-01-28,24704022
2019-01-29,24704022
2019-01-30,24704022
2019-01-31,24704022
2019-02-01,24704022
2019-02-02,24704022
2019-02-03,24704022
2019-02-04,24704022
2019-02-05,24704022
2019-02-06,24704022
2019-02-07,24704022
2019-02-08,24704022
2019-02-09,24704022
2019-02-10,24704022
2019-02-11,24704022
2019-02-12,24704022
2019-02-13,24704022
2019-02-14,24704022
2019-02-15,23523241
2019-02-16,23523241
2019-02-17,23523241
2019-02-18,23523241
2019-02-19,23523241
2019-02-20,23523241
2019-02-21,23523241
2019-02-22,23523241
2019-02-23,23523241
2019-02-24,23523241
2019-02-25,23523241
2019-02-26,23523241
2019-02-27,23523241
2019-02-28,23523241
2019-03-01,23523241
2019-03-02,23523241
2019-03-03,23523241
2019-03-04,23523241
2019-03-05,23523241
2019-03-06,23523241
2019-03-07,23523241
2019-03-08,23523241
2019-03-09,23523241
2019-03-10,23523241
2019-03-11,23523241
2019-03-12,23523241
2019-03-13,23523241
2019-03-14,23523241
2019-03-15,23523241
2019-03-16,16000000
2019-03-17,16000000
2019-03-18,16000000
2019-03-19,16000000
2019-03-20,16000000
2019-03-21,16000000
2019-03-22,16000000
2019-03-23,16000000
2019-03-24,16000000
2019-03-25,16000000
2019-03-26,16000000
2019-03-27,16000000
2019-03-28,16000000
2019-03-29,16000000
2019-03-30,16000000
2019-03-31,16000000
2019-04-01,16000000
2019-04-02,16000000
2019-04-03,16000000
2019-04-04,16000000
2019-04-05,16000000
2019-04-06,16000000
2019-04-07,16000000
2019-04-08,16000000
2019-04-09,16000000
2019-04-10,16000000
2019-04-11,16000000
2019-04-12,16000000
2019-04-13,16000000
2019-04-14,16000000
2019-04-15,16000000
2019-04-16,16000000
2019-04-17,16000000
2019-04-18,16000000
2019-04-19,16000000
2019-04-20,16000000
2019-04-21,16000000
2019-04-22,16000000
2019-04-23,16000000
2019-04-24,16000000
2019-04-25,15685034
2019-04-26,15685034
2019-04-27,15685034
2019-04-28,15685034
2019-04-29,15685034
2019-04-30,15685034
2019-05-01,15685034
2019-05-02,15685034
2019-05-03,15685034
2019-05-04,15685034
2019-05-05,15685034
2019-05-06,15685034
2019-05-07,15685034
2019-05-08,15685034
2019-05-09,15685034
2019-05-10,15685034
2019-05-11,15685034
2019-05-12,15685034
2019-05-13,15685034
2019-05-14,15685034
2019-05-15,15685034
2019-05-16,15685034
2019-05-17,15685034
2019-05-18,15685034
2019-05-19,15685034
2019-05-20,15685034
2019-05-21,15685034
2019-05-22,15685034
2019-05-23,15685034
2019-05-24,15685034
2019-05-25,15685034
2019-05-26,15685034
2019-05-27,15685034
2019-05-28,15685034
2019-05-29,15685034
2019-05-30,15685034
2019-05-31,15685034
2019-06-01,16283994
2019-06-02,16283994
2019-06-03,16283994
2019-06-04,16283994
2019-06-05,16283994
2019-06-06,16283994
2019-06-07,16283994
2019-06-08,16283994
2019-06-09,16283994
2019-06-10,16283994
2019-06-11,16283994
2019-06-12,16283994
2019-06-13,16283994
2019-06-14,16283994
2019-06-15,16283994
2019-06-16,16283994
2019-06-17,16283994
2019-06-18,16283994
2019-06-19,16283994
2019-06-20,16283994
2019-06-21,16283994
2019-06-22,16283994
2019-06-23,16283994
2019-06-24,16283994
2019-06-25,16283994
2019-06-26,16283994
2019-06-27,16283994
2019-06-28,16283994
2019-06-29,16283994
2019-06-30,16283994
2019-07-01,16283994
2019-07-02,16283994
2019-07-03,16283994
2019-07-04,16283994
2019-07-05,16283994
2019-07-06,16283994
2019-07-07,16283994
2019-07-08,16283994
2019-07-09,16283994
2019-07-10,16283994
2019-07-11,16283994
2019-07-12,16283994
2019-07-13,16283994
2019-07-14,16071165
2019-07-15,16071165
2019-07-16,16071165
2019-07-17,16071165
2019-07-18,16071165
2019-07-19,16071165
2019-07-20,16071165
2019-07-21,16071165
2019-07-22,16071165
2019-07-23,16071165
2019-07-24,16071165
2019-07-25,16071165
2019-07-26,16071165
2019-07-27,16071165
2019-07-28,16071165
2019-07-29,16071165
2019-07-30,16071165
2019-07-31,16071165
2019-08-01,16071165
2019-08-02,16071165
2019-08-03,16071165
2019-08-04,16071165
2019-08-05,16071165
2019-08-06,16071165
2019-08-07,16071165
2019-08-08,16071165
2019-08-09,16071165
2019-08-10,16071165
2019-08-11,16071165
2019-08-12,16071165
2019-08-13,16071165
2019-08-14,16071165
2019-08-15,16071165
2019-08-16,16071165
2019-08-17,16071165
2019-08-18,16071165
2019-08-19,16071165
2019-08-20,16071165
2019-08-21,16071165
2019-08-22,16071165
2019-08-23,16620804
2019-08-24,16620804
2019-08-24,16620804
2019-08-25,16620804
2019-08-25,16620804
2019-08-26,16620804
2019-08-26,16620804
2019-08-27,16620804
2019-08-27,16620804
2019-08-28,16620804
2019-08-29,16620804
2019-08-30,16620804
2019-08-31,16620804
2019-09-01,16620804
2019-09-02,16620804
2019-09-03,16620804
2019-09-04,16620804
2019-09-05,16620804
2019-09-06,16620804
2019-09-07,16620804
2019-09-08,16620804
2019-09-09,16620804
2019-09-10,16620804
2019-09-11,16620804
2019-09-12,16620804
2019-09-13,16620804
2019-09-14,16620804
2019-09-15,16620804
2019-09-16,16620804
2019-09-17,16620804
2019-09-18,16620804
2019-09-19,16620804
2019-09-20,16620804
2019-09-21,16620804
2019-09-22,17298531
2019-09-23,17298531
2019-09-24,17298531
2019-09-25,17298531
2019-09-26,17298531
2019-09-27,17298531
2019-09-28,17298531
2019-09-29,17298531
2019-09-30,17298531
2019-10-01,17298531
2019-10-02,17298531
2019-10-03,17298531
2019-10-04,17298531
2019-10-05,17298531
2019-10-06,17298531
2019-10-07,17298531
2019-10-08,17298531
2019-10-09,17298531
2019-10-10,17298531
2019-10-11,17298531
2019-10-12,17298531
2019-10-13,17298531
2019-10-14,17298531
2019-10-15,17298531
2019-10-16,17298531
2019-10-17,17298531
2019-10-18,17298531
2019-10-19,17298531
2019-10-20,17298531
2019-10-21,17298531
2019-10-22,17298531
2019-10-23,17298531
2019-10-24,17298531
2019-10-25,17298531
2019-10-26,17298531
2019-10-27,17298531
2019-10-28,17298531
2019-10-29,17298531
2019-10-30,17298531
2019-10-31,17736952
2019-11-01,17736952
2019-11-02,17736952
2019-11-03,17736952
2019-11-04,17736952
2019-11-05,17736952
2019-11-06,17736952
2019-11-07,17736952
2019-11-08,17736952
2019-11-09,17736952
2019-11-10,17736952
2019-11-11,17736952
2019-11-12,17736952
2019-11-13,17736952
2019-11-14,17736952
2019-11-15,17736952
2019-11-16,17736952
2019-11-17,17736952
2019-11-18,17736952
2019-11-19,17736952
2019-11-20,17736952
2019-11-21,17736952
2019-11-22,17736952
2019-11-23,17736952
2019-11-24,17736952
2019-11-25,17736952
2019-11-26,17736952
2019-11-27,17736952
2019-11-28,17736952
2019-11-29,17736952
2019-11-30,17736952
2019-12-01,17736952
2019-12-02,17736952
2019-12-03,17736952
2019-12-04,17736952
2019-12-05,17736952
2019-12-06,17736952
2019-12-07,17736952
2019-12-08,17736952
2019-12-09,17736952
2019-12-10,17736952
2019-12-11,17736952
2019-12-12,17736952
2019-12-13,17736952
2019-12-14,17574498
2019-12-15,17574498
2019-12-16,17574498
2019-12-17,17574498
2019-12-18,17574498
2019-12-19,17574498
2019-12-20,17574498
2019-12-21,17574498
2019-12-22,17574498
2019-12-23,17574498
2019-12-24,17574498
2019-12-25,17574498
2019-12-26,17574498
2019-12-27,17574498
2019-12-28,17574498
2019-12-29,17574498
2019-12-30,17574498
2019-12-31,17574498
2020-01-01,17574498
2020-01-02,17574498
2020-01-03,17574498
2020-01-04,17574498
2020-01-05,17574498
2020-01-06,17574498
2020-01-07,17574498
2020-01-08,17574498
2020-01-09,17574498
2020-01-10,17574498
2020-01-11,17574498
2020-01-12,17574498
2020-01-13,17574498
2020-01-14,17574498
2020-01-15,17574498
2020-01-16,17574498
2020-01-17,17574498
2020-01-18,17574498
2020-01-19,17574498
2020-01-20,16731091
2020-01-21,16731091
2020-01-22,16731091
2020-01-23,16731091
2020-01-24,16731091
2020-01-25,16731091
2020-01-26,16731091
2020-01-27,16731091
2020-01-28,16731091
2020-01-29,16731091
2020-01-30,16731091
2020-01-31,16731091
2020-02-01,16731091
2020-02-02,16731091
2020-02-03,16731091
2020-02-04,16731091
2020-02-05,16731091
2020-02-06,16731091
2020-02-07,16731091
2020-02-08,16731091
2020-02-09,16731091
2020-02-10,16731091
2020-02-11,16731091
2020-02-12,16731091
2020-02-13,16731091
2020-02-14,16731091
2020-02-15,16731091
2020-02-16,16731091
2020-02-17,16731091
2020-02-18,16731091
2020-02-19,16731091
2020-02-20,16731091
2020-02-21,16731091
2020-02-22,16731091
2020-02-23,16731091
2020-02-24,16731091
2020-02-25,15980318
2020-02-26,15980318
2020-02-27,15980318
2020-02-28,15980318
2020-02-29,15980318
2020-03-01,15980318
2020-03-02,15980318
2020-03-03,15980318
2020-03-04,15980318
2020-03-05,15980318
2020-03-06,15980318
2020-03-07,15980318
2020-03-08,15980318
2020-03-09,15980318
2020-03-10,15980318
2020-03-11,15980318
2020-03-12,15980318
2020-03-13,15980318
2020-03-14,15980318
2020-03-15,15980318
2020-03-16,15980318
2020-03-17,16430325
2020-03-18,16430325
2020-03-19,16430325
2020-03-20,16430325
2020-03-21,16430325
2020-03-22,16430325
2020-03-23,16430325
2020-03-24,16430325
2020-03-25,16430325
2020-03-26,16430325
2020-03-27,16430325
2020-03-28,16430325
2020-03-29,16430325
2020-03-30,16430325
2020-03-31,16430325
2020-04-01,17021120
2020-04-02,17021120
2020-04-03,17021120
2020-04-04,17021120
2020-04-05,17021120
2020-04-06,17021120
2020-04-07,17021120
2020-04-08,17021120
2020-04-09,17021120
2020-04-10,17021120
2020-04-11,17021120
2020-04-12,17021120
2020-04-13,17021120
2020-04-14,17021120
2020-04-15,17021120
2020-04-16,17021120
2020-04-17,17021120
2020-04-18,17021120
2020-04-19,17021120
2020-04-20,17021120
2020-04-21,16906084
2020-04-22,16906084
2020-04-23,16906084
2020-04-24,16906084
2020-04-25,16906084
2020-04-26,16906084
2020-04-27,16906084
2020-04-28,16906084
2020-04-29,16906084
2020-04-30,16906084
2020-05-01,16906084
2020-05-02,16906084
2020-05-03,16906084
2020-05-04,16906084
2020-05-05,16906084
2020-05-06,16906084
2020-05-07,16906084
2020-05-08,16906084
2020-05-09,16906084
2020-05-10,16980153
2020-05-11,16980153
2020-05-12,16980153
2020-05-13,16980153
