date_obj,Magic%20pyre%20logs price
2015-08-08,8624
2015-08-09,8624
2015-08-10,8624
2015-08-11,8624
2015-08-12,8624
2015-08-13,8624
2015-08-14,8624
2015-08-15,8624
2015-08-16,8624
2015-08-17,8624
2015-08-18,8205
2015-08-19,8205
2015-08-20,8205
2015-08-21,8205
2015-08-22,8205
2015-08-23,8205
2015-08-24,8205
2015-08-25,8205
2015-08-26,8205
2015-08-27,8205
2015-08-28,8205
2015-08-29,8205
2015-08-30,8205
2015-08-31,7849
2015-09-01,7849
2015-09-02,7849
2015-09-03,7849
2015-09-04,7849
2015-09-05,7849
2015-09-06,7849
2015-09-07,7849
2015-09-08,7849
2015-09-09,7849
2015-09-10,7849
2015-09-11,7849
2015-09-12,7849
2015-09-13,7849
2015-09-14,7849
2015-09-15,7849
2015-09-16,7849
2015-09-17,7849
2015-09-18,7849
2015-09-19,7849
2015-09-20,7462
2015-09-21,7462
2015-09-22,7462
2015-09-23,7462
2015-09-24,7462
2015-09-25,7462
2015-09-27,7462
2015-09-28,7462
2015-09-29,7462
2015-09-30,7462
2015-10-05,7462
2015-10-06,7462
2015-10-07,7462
2015-10-08,7462
2015-10-09,7462
2015-10-10,7462
2015-10-11,7462
2015-10-12,7462
2015-10-13,7462
2015-10-14,7462
2015-10-15,7462
2015-10-16,7462
2015-10-17,7462
2015-10-18,7112
2015-10-19,7112
2015-10-20,7112
2015-10-22,7112
2015-10-23,7112
2015-10-24,7112
2015-10-25,7112
2015-10-26,7112
2015-10-27,7112
2015-10-29,7112
2015-10-30,7112
2015-10-31,7112
2015-11-01,7112
2015-11-02,7112
2015-11-03,7112
2015-11-04,7112
2015-11-05,7112
2015-11-06,7112
2015-11-07,7112
2015-11-08,7112
2015-11-09,7112
2015-11-10,7112
2015-11-11,7112
2015-11-12,7112
2015-11-13,7224
2015-11-14,7224
2015-11-15,7224
2015-11-16,7224
2015-11-17,7224
2015-11-18,7224
2015-11-19,7224
2015-11-20,7224
2015-11-21,7224
2015-11-22,7224
2015-11-23,7224
2015-11-24,7224
2015-11-25,7224
2015-11-26,7224
2015-11-27,7224
2015-11-28,7224
2015-11-29,7224
2015-11-30,7224
2015-12-01,7224
2015-12-02,7224
2015-12-03,7224
2015-12-04,7224
2015-12-05,7224
2015-12-06,7145
2015-12-07,7145
2015-12-08,7145
2015-12-09,7145
2015-12-10,7145
2015-12-11,7145
2015-12-12,7145
2015-12-13,7145
2015-12-14,7145
2015-12-15,7145
2015-12-16,7145
2015-12-17,7145
2015-12-18,7145
2015-12-19,7145
2015-12-20,7145
2015-12-21,7145
2015-12-22,7145
2015-12-23,7145
2015-12-24,7145
2015-12-25,7145
2015-12-26,7145
2015-12-27,7017
2015-12-28,7017
2015-12-29,7017
2015-12-30,7017
2015-12-31,7017
2016-01-01,7017
2016-01-02,7017
2016-01-03,7017
2016-01-04,7017
2016-01-05,7017
2016-01-06,7017
2016-01-07,7017
2016-01-08,7017
2016-01-09,7017
2016-01-10,6668
2016-01-11,6668
2016-01-12,6668
2016-01-13,6668
2016-01-14,6668
2016-01-15,6668
2016-01-16,6668
2016-01-17,6668
2016-01-18,6668
2016-01-19,6668
2016-01-20,6668
2016-01-21,6668
2016-01-22,6668
2016-01-23,6668
2016-01-24,6344
2016-01-25,6344
2016-01-26,6344
2016-01-27,6344
2016-01-28,6344
2016-01-29,6344
2016-01-30,6344
2016-01-31,6344
2016-02-01,6344
2016-02-02,6344
2016-02-03,6344
2016-02-04,6344
2016-02-05,6344
2016-02-06,6344
2016-02-07,6235
2016-02-08,6235
2016-02-09,6235
2016-02-10,6235
2016-02-11,6235
2016-02-12,6235
2016-02-13,6235
2016-02-14,6235
2016-02-15,6235
2016-02-16,6235
2016-02-17,6235
2016-02-18,6235
2016-02-19,6235
2016-02-20,6235
2016-02-21,6006
2016-02-22,6006
2016-02-23,6006
2016-02-24,6006
2016-02-25,6006
2016-02-26,6006
2016-02-27,6006
2016-02-28,6006
2016-02-29,6006
2016-03-01,6006
2016-03-02,6006
2016-03-03,6006
2016-03-04,6006
2016-03-05,6006
2016-03-06,6006
2016-03-07,5891
2016-03-08,5891
2016-03-09,5891
2016-03-10,5891
2016-03-11,5891
2016-03-12,5891
2016-03-13,5891
2016-03-14,5891
2016-03-15,5891
2016-03-16,5891
2016-03-17,5891
2016-03-18,5891
2016-03-19,5891
2016-03-20,5891
2016-03-21,5891
2016-03-22,5891
2016-03-23,5891
2016-03-24,5744
2016-03-25,5744
2016-03-26,5744
2016-03-27,5744
2016-03-28,5744
2016-03-29,5744
2016-03-30,5744
2016-03-31,5744
2016-04-01,5744
2016-04-02,5744
2016-04-03,5744
2016-04-04,5744
2016-04-05,5744
2016-04-06,5744
2016-04-07,5744
2016-04-08,5744
2016-04-09,5744
2016-04-10,5501
2016-04-11,5501
2016-04-12,5501
2016-04-13,5501
2016-04-14,5501
2016-04-15,5501
2016-04-16,5501
2016-04-17,5501
2016-04-18,5501
2016-04-19,5501
2016-04-20,5501
2016-04-21,5501
2016-04-22,5501
2016-04-23,5501
2016-04-24,5501
2016-04-25,5501
2016-04-26,5501
2016-04-27,5501
2016-04-28,5373
2016-04-29,5373
2016-04-30,5373
2016-05-01,5373
2016-05-02,5373
2016-05-03,5373
2016-05-04,5373
2016-05-05,5373
2016-05-06,5373
2016-05-07,5373
2016-05-08,5373
2016-05-09,5373
2016-05-10,5373
2016-05-11,5373
2016-05-12,5373
2016-05-13,5216
2016-05-14,5216
2016-05-15,5216
2016-05-16,5216
2016-05-17,5216
2016-05-18,5216
2016-05-19,5216
2016-05-22,5216
2016-05-23,5216
2016-05-24,5216
2016-05-25,5216
2016-05-26,5216
2016-05-27,5216
2016-05-28,5216
2016-05-29,5308
2016-05-30,5308
2016-05-31,5308
2016-06-01,5308
2016-06-02,5308
2016-06-03,5308
2016-06-04,5308
2016-06-05,5308
2016-06-06,5308
2016-06-07,5308
2016-06-08,5308
2016-06-09,5308
2016-06-10,5308
2016-06-11,5308
2016-06-12,5095
2016-06-13,5095
2016-06-14,5095
2016-06-15,5095
2016-06-16,5095
2016-06-17,5095
2016-06-18,5095
2016-06-19,5095
2016-06-20,5095
2016-06-21,5095
2016-06-22,5095
2016-06-23,5095
2016-06-24,5095
2016-06-25,5095
2016-06-26,5095
2016-06-27,4842
2016-06-28,4842
2016-06-29,4842
2016-06-30,4842
2016-07-01,4842
2016-07-02,4842
2016-07-03,4842
2016-07-04,4842
2016-07-05,4842
2016-07-06,4637
2016-07-07,4637
2016-07-08,4637
2016-07-09,4637
2016-07-10,4869
2016-07-11,4869
2016-07-12,4869
2016-07-13,4869
2016-07-14,5105
2016-07-15,5105
2016-07-16,5105
2016-07-17,5105
2016-07-18,5100
2016-07-23,4861
2016-07-24,4861
2016-07-25,4639
2016-07-26,4639
2016-07-27,4639
2016-07-28,4639
2016-07-29,4542
2016-07-30,4542
2016-07-31,4542
2016-08-01,4542
2016-08-02,4541
2016-08-03,4541
2016-08-04,4541
2016-08-05,4541
2016-08-06,4366
2016-08-07,4366
2016-08-08,4366
2016-08-09,4366
2016-08-10,4263
2016-08-11,4263
2016-08-12,4263
2016-08-13,4263
2016-08-14,4263
2016-08-15,4284
2016-08-16,4284
2016-08-17,4284
2016-08-18,4284
2016-08-19,4284
2016-08-20,4086
2016-08-21,4086
2016-08-22,4086
2016-08-23,4086
2016-08-24,4086
2016-08-25,4198
2016-08-26,4198
2016-08-28,4198
2016-08-31,4324
2016-09-01,4324
2016-09-02,4324
2016-09-03,4324
2016-09-04,4324
2016-09-05,4501
2016-09-06,4501
2016-09-07,4501
2016-09-08,4501
2016-09-09,4501
2016-09-10,4501
2016-09-11,4576
2016-09-12,4576
2016-09-13,4576
2016-09-14,4576
2016-09-15,4576
2016-09-16,4576
2016-09-17,4802
2016-09-18,4802
2016-09-19,4802
2016-09-20,4802
2016-09-21,4802
2016-09-22,4802
2016-09-23,5028
2016-09-24,5028
2016-09-25,5028
2016-09-26,5028
2016-09-27,5028
2016-09-28,5028
2016-09-29,5028
2016-09-30,5156
2016-10-01,5156
2016-10-02,5156
2016-10-03,5156
2016-10-04,5156
2016-10-05,5156
2016-10-06,5156
2016-10-07,5012
2016-10-08,5012
2016-10-09,5012
2016-10-10,5012
2016-10-11,5012
2016-10-12,5012
2016-10-13,4762
2016-10-14,4762
2016-10-15,4762
2016-10-16,4762
2016-10-17,4762
2016-10-18,4762
2016-10-19,4644
2016-10-20,4644
2016-10-21,4644
2016-10-22,4644
2016-10-23,4644
2016-10-24,4644
2016-10-25,4644
2016-10-26,4803
2016-10-27,4803
2016-10-28,4803
2016-10-29,4803
2016-10-30,4803
2016-10-31,4803
2016-11-01,4803
2016-11-02,4725
2016-11-03,4725
2016-11-04,4725
2016-11-05,4725
2016-11-06,4725
2016-11-07,4725
2016-11-08,4725
2016-11-09,4677
2016-11-10,4677
2016-11-11,4677
2016-11-12,4677
2016-11-13,4677
2016-11-14,4677
2016-12-07,4509
2016-12-08,4509
2016-12-09,4509
2016-12-10,4509
2016-12-11,4386
2016-12-12,4386
2016-12-13,4386
2016-12-14,4386
2016-12-15,4386
2016-12-16,4386
2016-12-17,4228
2016-12-18,4228
2016-12-19,4228
2016-12-20,4228
2016-12-21,4228
2016-12-22,4228
2016-12-23,4228
2016-12-24,4352
2016-12-25,4352
2016-12-26,4352
2016-12-27,4352
2016-12-28,4352
2016-12-29,4352
2016-12-30,4352
2016-12-31,4554
2017-01-01,4554
2017-01-02,4554
2017-01-03,4554
2017-01-04,4554
2017-01-05,4554
2017-01-06,4702
2017-01-07,4702
2017-01-08,4702
2017-01-09,4702
2017-01-10,4702
2017-01-11,4763
2017-01-12,4763
2017-01-13,4763
2017-01-14,4763
2017-01-15,4763
2017-01-16,4617
2017-01-17,4617
2017-01-18,4617
2017-01-19,4617
2017-01-20,4617
2017-01-21,4418
2017-01-22,4418
2017-01-27,4204
2017-01-28,4204
2017-01-29,4204
2017-01-30,4204
2017-01-31,4204
2017-02-01,4014
2017-02-02,4014
2017-02-03,4014
2017-02-04,4014
2017-02-05,4014
2017-02-06,4014
2017-02-07,3813
2017-02-08,3813
2017-02-09,3813
2017-02-10,3813
2017-02-11,3813
2017-02-12,3625
2017-02-13,3625
2017-02-14,3625
2017-02-15,3625
2017-02-16,3625
2017-02-18,3443
2017-02-19,3443
2017-02-20,3443
2017-02-21,3443
2017-02-22,3443
2017-02-23,3443
2017-02-24,3437
2017-02-25,3437
2017-02-26,3437
2017-02-27,3437
2017-02-28,3437
2017-03-01,3526
2017-03-02,3526
2017-03-03,3526
2017-03-04,3526
2017-03-05,3526
2017-03-06,3400
2017-03-07,3400
2017-03-08,3400
2017-03-09,3400
2017-03-10,3400
2017-03-11,3400
2017-03-12,3426
2017-03-13,3426
2017-03-14,3426
2017-03-15,3426
2017-03-16,3426
2017-03-17,3426
2017-03-18,3583
2017-03-19,3583
2017-03-20,3583
2017-03-21,3583
2017-03-22,3583
2017-03-23,3583
2017-03-24,3761
2017-03-25,3761
2017-03-26,3761
2017-03-27,3761
2017-03-28,3761
2017-03-29,3761
2017-03-30,3759
2017-03-31,3759
2017-04-01,3759
2017-04-02,3759
2017-04-03,3759
2017-04-04,3939
2017-04-12,3992
2017-04-13,3992
2017-04-14,3992
2017-04-15,3992
2017-04-16,3899
2017-04-17,3899
2017-04-18,3899
2017-04-19,3899
2017-04-20,3899
2017-04-21,3803
2017-04-22,3803
2017-04-23,3803
2017-04-24,3803
2017-04-25,3803
2017-04-26,3803
2017-04-27,3634
2017-04-28,3634
2017-04-29,3634
2017-04-30,3634
2017-05-01,3634
2017-05-02,3526
2017-05-03,3526
2017-05-04,3526
2017-05-05,3526
2017-05-06,3429
2017-05-07,3429
2017-05-08,3429
2017-05-09,3429
2017-05-10,3429
2017-05-11,3429
2017-05-12,3353
2017-05-13,3353
2017-05-14,3353
2017-05-15,3353
2017-05-16,3353
2017-05-17,3353
2017-05-18,3188
2017-05-19,3188
2017-05-20,3188
2017-05-21,3188
2017-05-22,3188
2017-05-23,3188
2017-05-24,3080
2017-05-25,3080
2017-05-26,3080
2017-05-27,3080
2017-05-28,3080
2017-05-29,3080
2017-05-30,3142
2017-05-31,3142
2017-06-01,3142
2017-06-02,3142
2017-06-03,3142
2017-06-06,3188
2017-06-07,3188
2017-06-08,3188
2017-06-09,3188
2017-06-10,3300
2017-06-11,3300
2017-06-12,3300
2017-06-13,3300
2017-06-14,3300
2017-06-15,3300
2017-06-16,3317
2017-06-17,3317
2017-06-18,3317
2017-06-19,3317
2017-06-20,3317
2017-06-21,3317
2017-06-22,3264
2017-06-23,3264
2017-06-24,3264
2017-06-25,3264
2017-06-26,3264
2017-06-27,3264
2017-06-28,3200
2017-06-29,3200
2017-06-30,3200
2017-07-01,3200
2017-07-02,3200
2017-07-03,3200
2017-07-04,3258
2017-07-05,3258
2017-07-06,3258
2017-07-07,3258
2017-07-08,3258
2017-07-13,3218
2017-07-14,3218
2017-07-15,3218
2017-07-16,3218
2017-07-17,3082
2017-07-18,3082
2017-07-19,3082
2017-07-20,3082
2017-07-21,3082
2017-07-22,3082
2017-07-23,3183
2017-07-24,3183
2017-07-25,3183
2017-07-26,3183
2017-07-27,3183
2017-07-28,3183
2017-07-29,3138
2017-07-30,3138
2017-07-31,3138
2017-08-01,3138
2017-08-02,3138
2017-08-03,3283
2017-08-04,3283
2017-08-05,3283
2017-08-06,3283
2017-08-09,3382
2017-08-10,3382
2017-08-11,3382
2017-08-12,3382
2017-08-13,3382
2017-08-14,3382
2017-08-15,3272
2017-08-16,3272
2017-08-17,3272
2017-08-18,3272
2017-08-19,3272
2017-08-20,3272
2017-08-21,3299
2017-08-22,3299
2017-08-23,3299
2017-08-24,3299
2017-08-25,3299
2017-08-26,3373
2017-08-27,3373
2017-08-28,3373
2017-08-29,3373
2017-08-30,3373
2017-08-31,3373
2017-09-01,3373
2017-09-02,3368
2017-09-03,3368
2017-09-04,3368
2017-09-05,3368
2017-09-06,3368
2017-09-07,3269
2017-09-08,3269
2017-09-09,3269
2017-09-10,3269
2017-09-11,3269
2017-09-12,3269
2017-09-13,3201
2017-09-14,3201
2017-09-15,3201
2017-09-16,3201
2017-09-17,3201
2017-09-19,3318
2017-09-20,3318
2017-09-21,3318
2017-09-22,3318
2017-09-23,3318
2017-09-24,3370
2017-09-25,3370
2017-09-26,3370
2017-09-27,3370
2017-09-28,3370
2017-09-29,3370
2017-09-30,3447
2017-10-01,3447
2017-10-02,3447
2017-10-03,3447
2017-10-04,3447
2017-10-05,3447
2017-10-06,3570
2017-10-07,3570
2017-10-08,3570
2017-10-09,3570
2017-10-10,3570
2017-10-11,3570
2017-10-12,3603
2017-10-13,3603
2017-10-14,3603
2017-10-15,3603
2017-10-16,3603
2017-10-17,3603
2017-10-18,3617
2017-10-19,3617
2017-10-20,3617
2017-10-21,3617
2017-10-22,3617
2017-10-23,3617
2017-10-24,3466
2017-10-25,3466
2017-10-26,3466
2017-10-27,3466
2017-10-28,3466
2017-10-29,3464
2017-10-30,3464
2017-10-31,3464
2017-11-01,3464
2017-11-02,3464
2017-11-03,3464
2017-11-04,3436
2017-11-05,3436
2017-11-06,3436
2017-11-07,3436
2017-11-08,3436
2017-11-09,3436
2017-11-10,3301
2017-11-11,3301
2017-11-12,3301
2017-11-13,3301
2017-11-14,3301
2017-11-15,3175
2017-11-16,3175
2017-11-17,3175
2017-11-18,3175
2017-11-19,3175
2017-11-20,3175
2017-11-21,3026
2017-11-22,3026
2017-11-23,3026
2017-11-24,3026
2017-11-25,3026
2017-11-26,3026
2017-11-27,3026
2017-11-28,2879
2017-11-29,2879
2017-11-30,2879
2017-12-01,2879
2017-12-02,2879
2017-12-03,2879
2017-12-04,2807
2017-12-05,2807
2017-12-06,2807
2017-12-07,2807
2017-12-08,2807
2017-12-09,2807
2017-12-10,2750
2017-12-11,2750
2017-12-12,2750
2017-12-14,2750
2017-12-15,2750
2017-12-16,2746
2017-12-17,2746
2017-12-18,2746
2017-12-19,2746
2017-12-20,2746
2017-12-21,2746
2017-12-22,2842
2017-12-23,2842
2017-12-24,2842
2017-12-25,2842
2017-12-26,2842
2017-12-27,2842
2017-12-28,2842
2017-12-29,2882
2017-12-30,2882
2017-12-31,2882
2018-01-01,2882
2018-01-02,2882
2018-01-03,2845
2018-01-04,2845
2018-01-05,2845
2018-01-06,2845
2018-01-07,2845
2018-01-08,2780
2018-01-09,2780
2018-01-10,2780
2018-01-11,2780
2018-01-12,2780
2018-01-13,2790
2018-01-14,2790
2018-01-15,2790
2018-01-16,2790
2018-01-17,2872
2018-01-18,2872
2018-01-19,2872
2018-01-20,2872
2018-01-21,2872
2018-01-22,2962
2018-01-23,2962
2018-01-25,2985
2018-01-26,2985
2018-01-27,2984
2018-01-28,2984
2018-01-29,2850
2018-01-31,2850
2018-02-01,2871
2018-02-02,2871
2018-02-03,2981
2018-02-04,2981
2018-02-05,2981
2018-02-06,3109
2018-02-07,3109
2018-02-08,3109
2018-02-09,3126
2018-02-10,3126
2018-02-11,3126
2018-02-12,3082
2018-02-13,3082
2018-02-14,3082
2018-02-15,3007
2018-02-16,3007
2018-02-17,3007
2018-02-18,2895
2018-02-19,2895
2018-02-20,2895
2018-02-21,2751
2018-02-22,2751
2018-02-23,2751
2018-02-24,2649
2018-02-25,2649
2018-02-26,2649
2018-02-27,2663
2018-02-28,2663
2018-03-01,2663
2018-03-02,2653
2018-03-03,2653
2018-03-04,2653
2018-03-05,2669
2018-03-06,2669
2018-03-07,2669
2018-03-08,2703
2018-03-09,2703
2018-03-10,2703
2018-03-11,2755
2018-03-12,2755
2018-03-13,2755
2018-03-14,2836
2018-03-15,2836
2018-03-16,2836
2018-03-17,2958
2018-03-18,2958
2018-03-19,2958
2018-03-20,3022
2018-03-21,3022
2018-03-23,3022
2018-03-24,3008
2018-03-26,2968
2018-03-27,2968
2018-03-28,2968
2018-03-29,2853
2018-03-30,2853
2018-03-31,2853
2018-04-01,2721
2018-04-02,2721
2018-04-03,2721
2018-04-04,2635
2018-04-05,2635
2018-04-06,2635
2018-04-07,2635
2018-04-08,2735
2018-04-09,2735
2018-04-10,2735
2018-04-11,2735
2018-04-12,2735
2018-04-13,2735
2018-04-14,2735
2018-04-15,2735
2018-04-16,2735
2018-04-17,2735
2018-04-18,2735
2018-04-19,2710
2018-04-20,2710
2018-04-21,2710
2018-04-22,2613
2018-04-23,2613
2018-04-24,2613
2018-04-25,2629
2018-04-26,2629
2018-04-27,2629
2018-04-28,2629
2018-04-29,2641
2018-04-30,2641
2018-05-01,2641
2018-05-04,2697
2018-05-05,2706
2018-05-06,2706
2018-05-07,2706
2018-05-08,2706
2018-05-09,2812
2018-05-10,2812
2018-05-11,2812
2018-05-12,2924
2018-05-13,2924
2018-05-14,2924
2018-05-15,2924
2018-05-16,3069
2018-05-17,3069
2018-05-18,3069
2018-05-19,3131
2018-05-20,3131
2018-05-21,3131
2018-05-22,3106
2018-05-23,3106
2018-05-24,3106
2018-05-25,3177
2018-05-26,3177
2018-05-27,3177
2018-05-28,3198
2018-05-29,3198
2018-05-30,3212
2018-05-31,3212
2018-06-01,3212
2018-06-02,3340
2018-06-03,3340
2018-06-04,3340
2018-06-05,3252
2018-06-06,3252
2018-06-07,3252
2018-06-08,3155
2018-06-09,3155
2018-06-10,3155
2018-06-11,3045
2018-06-12,3045
2018-06-13,3045
2018-06-14,2997
2018-06-15,2997
2018-06-16,2997
2018-06-17,2853
2018-06-18,2853
2018-06-19,2853
2018-06-20,2853
2018-06-21,2713
2018-06-22,2713
2018-06-23,2713
2018-06-24,2577
2018-06-25,2577
2018-06-26,2577
2018-06-27,2448
2018-06-28,2448
2018-06-29,2448
2018-06-30,2325
2018-07-01,2325
2018-07-02,2325
2018-07-03,2208
2018-07-04,2208
2018-07-05,2208
2018-07-06,2184
2018-07-07,2184
2018-07-08,2184
2018-07-09,2283
2018-07-10,2283
2018-07-11,2283
2018-07-12,2283
2018-07-13,2283
2018-07-14,2398
2018-07-15,2398
2018-07-16,2398
2018-07-17,2496
2018-07-18,2496
2018-07-19,2496
2018-07-20,2496
2018-07-21,2537
2018-07-22,2537
2018-07-23,2537
2018-07-24,2603
2018-07-25,2603
2018-07-26,2603
2018-07-27,2668
2018-07-28,2668
2018-07-29,2668
2018-07-30,2673
2018-07-31,2673
2018-08-01,2673
2018-08-02,2644
2018-08-03,2644
2018-08-04,2644
2018-08-05,2519
2018-08-06,2519
2018-08-07,2519
2018-08-08,2394
2018-08-09,2394
2018-08-10,2394
2018-08-11,2394
2018-08-12,2373
2018-08-14,2373
2018-08-16,2405
2018-08-17,2405
2018-08-18,2405
2018-08-19,2437
2018-08-20,2437
2018-08-21,2437
2018-08-22,2453
2018-08-23,2453
2018-08-24,2453
2018-08-25,2406
2018-08-26,2406
2018-08-27,2406
2018-08-28,2406
2018-08-29,2427
2018-08-30,2427
2018-08-31,2427
2018-09-01,2468
2018-09-02,2468
2018-09-03,2468
2018-09-04,2513
2018-09-05,2513
2018-09-06,2513
2018-09-07,2610
2018-09-08,2610
2018-09-09,2610
2018-09-10,2647
2018-09-11,2647
2018-09-12,2647
2018-09-13,2683
2018-09-14,2683
2018-09-15,2687
2018-09-16,2687
2018-09-17,2687
2018-09-18,2609
2018-09-19,2609
2018-09-20,2609
2018-09-21,2595
2018-09-22,2595
2018-09-23,2540
2018-09-24,2540
2018-09-25,2540
2018-09-26,2419
2018-09-27,2419
2018-09-28,2419
2018-09-29,2298
2018-09-30,2298
2018-10-02,2367
2018-10-03,2367
2018-10-04,2418
2018-10-05,2418
2018-10-06,2504
2018-10-07,2504
2018-10-08,2504
2018-10-09,2627
2018-10-10,2627
2018-10-11,2627
2018-10-12,2745
2018-10-13,2745
2018-10-14,2765
2018-10-15,2765
2018-10-16,2765
2018-10-17,2740
2018-10-18,2740
2018-10-19,2740
2018-10-20,2699
2018-10-21,2699
2018-10-22,2699
2018-10-23,2746
2018-10-24,2746
2018-10-25,2746
2018-10-26,2847
2018-10-27,2847
2018-10-28,2903
2018-10-29,2903
2018-10-30,2903
2018-10-31,2937
2018-11-01,2937
2018-11-03,2992
2018-11-04,2992
2018-11-05,3101
2018-11-06,3101
2018-11-07,3101
2018-11-08,3115
2018-11-09,3115
2018-11-10,3115
2018-11-11,3016
2018-11-12,3016
2018-11-13,2981
2018-11-14,2981
2018-11-15,2981
2018-11-16,2920
2018-11-17,2920
2018-11-18,2920
2018-11-19,2801
2018-11-20,2801
2018-11-21,2803
2018-11-22,2803
2018-11-23,2839
2018-11-24,2839
2018-11-25,2818
2018-11-26,2818
2018-11-27,2818
2018-11-28,2906
2018-11-29,2906
2018-12-01,2983
2018-12-02,2983
2018-12-03,2983
2018-12-04,3077
2018-12-05,3077
2018-12-07,3164
2018-12-09,3297
2018-12-10,3233
2018-12-11,3233
2018-12-12,3233
2018-12-13,3112
2018-12-14,3112
2018-12-15,3046
2018-12-16,3046
2018-12-17,3015
2018-12-18,3015
2018-12-19,3038
2018-12-20,3038
2018-12-21,2886
2018-12-22,2886
2018-12-23,2762
2018-12-24,2762
2018-12-25,2762
2018-12-26,2729
2018-12-27,2729
2018-12-28,2820
2018-12-29,2820
2018-12-30,2819
2018-12-31,2819
2019-01-01,2768
2019-01-02,2768
2019-01-03,2807
2019-01-04,2807
2019-01-05,2877
2019-01-06,2979
2019-01-08,2979
2019-01-10,2969
2019-01-11,2950
2019-01-12,2950
2019-01-13,2890
2019-01-14,2890
2019-01-15,2795
2019-01-16,2795
2019-01-17,2794
2019-01-18,2794
2019-01-19,2702
2019-01-20,2702
2019-01-22,2605
2019-01-23,2597
2019-01-24,2597
2019-01-25,2651
2019-01-26,2651
2019-01-27,2743
2019-01-28,2743
2019-01-29,2806
2019-01-30,2806
2019-01-31,2806
2019-02-01,2861
2019-02-02,2861
2019-02-03,2889
2019-02-04,2889
2019-02-05,2988
2019-02-06,2988
2019-02-07,3047
2019-02-08,3047
2019-02-09,2994
2019-02-10,2994
2019-02-11,3140
2019-02-12,3140
2019-02-13,3281
2019-02-14,3281
2019-02-15,3410
2019-02-16,3410
2019-02-17,3559
2019-02-18,3559
2019-02-19,3521
2019-02-20,3521
2019-02-21,3344
2019-02-22,3344
2019-02-23,3176
2019-02-24,3176
2019-02-25,3041
2019-02-26,3041
2019-02-27,3041
2019-02-28,3041
2019-03-01,3041
2019-03-02,3137
2019-03-03,3137
2019-03-04,3136
2019-03-05,3136
2019-03-06,3041
2019-03-07,3041
2019-03-08,3041
2019-03-09,2931
2019-03-10,2931
2019-03-11,3028
2019-03-12,3028
2019-03-13,3080
2019-03-14,3080
2019-03-15,3058
2019-03-16,3058
2019-03-17,2997
2019-03-18,2997
2019-03-19,2997
2019-03-20,2867
2019-03-21,2867
2019-03-22,2867
2019-03-23,2750
2019-03-24,2750
2019-03-25,2750
2019-03-26,2740
2019-03-27,2740
2019-03-28,2740
2019-03-29,2812
2019-03-30,2812
2019-03-31,2812
2019-04-01,2889
2019-04-02,2889
2019-04-03,2997
2019-04-04,2997
2019-04-05,2997
