date_obj,M.%20treasure%20chest%20(flatpack) price
2015-06-24,209
2015-06-25,209
2015-06-26,209
2015-06-27,209
2015-06-28,209
2015-06-29,209
2015-06-30,209
2015-07-01,209
2015-07-02,209
2015-07-03,209
2015-07-04,209
2015-07-05,209
2015-07-06,209
2015-07-07,209
2015-07-08,209
2015-07-09,209
2015-07-10,209
2015-07-11,209
2015-07-12,209
2015-07-13,209
2015-07-14,209
2015-07-15,209
2015-07-16,209
2015-07-17,209
2015-07-18,209
2015-07-19,209
2015-07-20,209
2015-07-21,209
2015-07-22,209
2015-07-23,209
2015-07-24,209
2015-07-25,209
2015-07-26,209
2015-07-27,209
2015-07-28,209
2015-07-29,209
2015-07-30,209
2015-07-31,209
2015-08-01,209
2015-08-02,209
2015-08-03,209
2015-08-04,209
2015-08-05,209
2015-08-06,209
2015-08-07,209
2015-08-08,209
2015-08-09,209
2015-08-10,209
2015-08-11,209
2015-08-12,209
2015-08-13,209
2015-08-14,209
2015-08-15,209
2015-08-16,209
2015-08-17,220
2015-08-18,220
2015-08-19,220
2015-08-20,220
2015-08-21,220
2015-08-22,220
2015-08-23,220
2015-08-24,220
2015-08-25,220
2015-08-26,220
2015-08-27,220
2015-08-28,220
2015-08-29,220
2015-08-30,220
2015-08-31,220
2015-09-02,220
2015-09-07,220
2015-09-08,220
2015-09-10,220
2015-09-14,220
2015-09-16,220
2015-09-22,220
2015-09-23,220
2015-09-24,220
2015-09-25,220
2015-09-27,220
2015-09-28,220
2015-09-29,220
2015-09-30,220
2015-10-05,220
2015-10-06,220
2015-10-07,220
2015-10-08,220
2015-10-09,220
2015-10-10,220
2015-10-11,220
2015-10-12,220
2015-10-13,220
2015-10-14,220
2015-10-15,220
2015-10-16,220
2015-10-17,220
2015-10-18,220
2015-10-19,220
2015-10-20,220
2015-10-22,220
2015-10-23,220
2015-10-24,220
2015-10-25,220
2015-10-26,220
2015-10-27,220
2015-10-29,220
2015-10-30,220
2015-10-31,220
2015-11-01,231
2015-11-02,231
2015-11-03,231
2015-11-04,231
2015-11-05,231
2015-11-06,231
2015-11-07,231
2015-11-08,231
2015-11-09,231
2015-11-10,231
2015-11-11,231
2015-11-12,231
2015-11-13,231
2015-11-14,231
2015-11-15,231
2015-11-16,231
2015-11-17,231
2015-11-18,231
2015-11-19,231
2015-11-20,231
2015-11-21,231
2015-11-22,231
2015-11-23,231
2015-11-24,231
2015-11-25,231
2015-11-26,231
2015-11-27,231
2015-11-28,231
2015-11-29,231
2015-11-30,231
2015-12-01,231
2015-12-02,231
2015-12-03,231
2015-12-04,231
2015-12-05,231
2015-12-06,231
2015-12-07,231
2015-12-08,231
2015-12-09,231
2015-12-10,231
2015-12-11,231
2015-12-12,231
2015-12-13,231
2015-12-14,231
2015-12-15,231
2015-12-16,231
2015-12-17,231
2015-12-18,231
2015-12-19,231
2015-12-20,231
2015-12-21,231
2015-12-22,231
2015-12-23,231
2015-12-24,231
2015-12-25,231
2015-12-26,231
2015-12-27,231
2015-12-28,231
2015-12-29,231
2015-12-30,231
2015-12-31,231
2016-01-01,231
2016-01-02,231
2016-01-03,231
2016-01-04,231
2016-01-05,242
2016-01-06,242
2016-01-07,242
2016-01-08,242
2016-01-09,242
2016-01-10,242
2016-01-11,242
2016-01-12,242
2016-01-13,242
2016-01-14,242
2016-01-15,242
2016-01-16,242
2016-01-17,242
2016-01-18,242
2016-01-19,242
2016-01-20,242
2016-01-21,242
2016-01-22,242
2016-01-23,242
2016-01-24,242
2016-01-25,242
2016-01-26,242
2016-01-27,242
2016-01-28,242
2016-01-29,242
2016-01-30,242
2016-01-31,242
2016-02-01,242
2016-02-02,242
2016-02-03,242
2016-02-04,242
2016-02-05,242
2016-02-06,242
2016-02-07,242
2016-02-08,242
2016-02-09,242
2016-02-10,242
2016-02-11,242
2016-02-12,242
2016-02-13,242
2016-02-14,242
2016-02-15,242
2016-02-16,242
2016-02-17,242
2016-02-18,242
2016-02-19,242
2016-02-20,242
2016-02-21,242
2016-02-22,242
2016-02-23,242
2016-02-24,242
2016-02-25,242
2016-02-26,242
2016-02-27,242
2016-02-28,242
2016-02-29,242
2016-03-01,242
2016-03-02,242
2016-03-03,242
2016-03-04,242
2016-03-05,242
2016-03-06,242
2016-03-07,242
2016-03-08,242
2016-03-09,242
2016-03-10,242
2016-03-11,242
2016-03-12,254
2016-03-13,254
2016-03-14,254
2016-03-15,254
2016-03-16,254
2016-03-17,254
2016-03-18,254
2016-03-19,254
2016-03-20,254
2016-03-21,254
2016-03-22,254
2016-03-23,254
2016-03-24,254
2016-03-25,254
2016-03-26,254
2016-03-27,254
2016-03-28,254
2016-03-29,254
2016-03-30,254
2016-03-31,254
2016-04-01,254
2016-04-02,254
2016-04-03,254
2016-04-04,254
2016-04-05,254
2016-04-06,254
2016-04-07,254
2016-04-08,254
2016-04-09,254
2016-04-10,254
2016-04-11,254
2016-04-12,254
2016-04-13,254
2016-04-14,254
2016-04-15,254
2016-04-16,254
2016-04-17,254
2016-04-18,254
2016-04-19,254
2016-04-20,254
2016-04-21,254
2016-04-22,254
2016-04-23,254
2016-04-24,254
2016-04-25,254
2016-04-26,254
2016-04-27,254
2016-04-28,254
2016-04-29,254
2016-04-30,254
2016-05-01,254
2016-05-02,254
2016-05-03,254
2016-05-04,254
2016-05-05,254
2016-05-06,254
2016-05-07,254
2016-05-08,254
2016-05-09,254
2016-05-10,254
2016-05-11,254
2016-05-12,254
2016-05-13,254
2016-05-14,266
2016-05-15,266
2016-05-16,266
2016-05-17,266
2016-05-18,266
2016-05-19,266
2016-05-22,266
2016-05-23,266
2016-05-24,266
2016-05-25,266
2016-05-26,266
2016-05-27,266
2016-05-28,266
2016-05-29,266
2016-05-30,266
2016-05-31,266
2016-06-01,266
2016-06-02,266
2016-06-03,266
2016-06-04,266
2016-06-05,266
2016-06-06,266
2016-06-07,266
2016-06-08,266
2016-06-09,266
2016-06-10,266
2016-06-11,266
2016-06-12,266
2016-06-13,266
2016-06-14,266
2016-06-15,266
2016-06-16,266
2016-06-17,266
2016-06-18,266
2016-06-19,266
2016-06-20,266
2016-06-21,266
2016-06-22,266
2016-06-23,266
2016-06-24,266
2016-06-25,266
2016-06-26,266
2016-06-27,266
2016-06-28,266
2016-06-29,266
2016-06-30,266
2016-07-01,266
2016-07-02,266
2016-07-03,266
2016-07-04,266
2016-07-05,266
2016-07-06,266
2016-07-07,266
2016-07-08,266
2016-07-09,266
2016-07-10,266
2016-07-11,266
2016-07-12,279
2016-07-13,279
2016-07-14,279
2016-07-15,279
2016-07-16,279
2016-07-17,279
2016-07-18,279
2016-07-23,279
2016-07-24,279
2016-07-25,279
2016-07-26,279
2016-07-27,279
2016-07-28,279
2016-07-29,279
2016-07-30,279
2016-07-31,279
2016-08-01,279
2016-08-02,279
2016-08-03,279
2016-08-04,279
2016-08-05,279
2016-08-06,279
2016-08-07,279
2016-08-08,279
2016-08-09,279
2016-08-10,279
2016-08-11,279
2016-08-12,279
2016-08-13,279
2016-08-14,279
2016-08-15,279
2016-08-16,279
2016-08-17,279
2016-08-18,279
2016-08-19,279
2016-08-20,279
2016-08-21,279
2016-08-22,279
2016-08-23,279
2016-08-24,279
2016-08-25,279
2016-08-26,279
2016-08-28,279
2016-08-31,279
2016-09-01,279
2016-09-02,279
2016-09-03,279
2016-09-04,279
2016-09-05,279
2016-09-06,279
2016-09-07,279
2016-09-08,279
2016-09-09,293
2016-09-10,293
2016-09-11,293
2016-09-12,293
2016-09-13,293
2016-09-14,293
2016-09-15,293
2016-09-16,293
2016-09-17,293
2016-09-18,293
2016-09-19,293
2016-09-20,293
2016-09-21,293
2016-09-22,293
2016-09-23,293
2016-09-24,293
2016-09-25,293
2016-09-26,293
2016-09-27,293
2016-09-28,293
2016-09-29,293
2016-09-30,293
2016-10-01,293
2016-10-02,293
2016-10-03,293
2016-10-04,293
2016-10-05,293
2016-10-06,293
2016-10-07,293
2016-10-08,293
2016-10-09,293
2016-10-10,293
2016-10-11,293
2016-10-12,293
2016-10-13,293
2016-10-14,293
2016-10-15,293
2016-10-16,293
2016-10-17,293
2016-10-18,293
2016-10-19,293
2016-10-20,293
2016-10-21,293
2016-10-22,293
2016-10-23,293
2016-10-24,293
2016-10-25,293
2016-10-26,293
2016-10-27,293
2016-10-28,293
2016-10-29,293
2016-10-30,293
2016-10-31,293
2016-11-01,293
2016-11-02,293
2016-11-03,307
2016-11-04,307
2016-11-05,307
2016-11-06,307
2016-11-07,307
2016-11-08,307
2016-11-09,307
2016-11-10,307
2016-11-11,307
2016-11-12,307
2016-11-13,307
2016-11-14,307
2016-12-07,307
2016-12-08,307
2016-12-09,307
2016-12-10,307
2016-12-11,307
2016-12-12,307
2016-12-13,307
2016-12-14,307
2016-12-15,307
2016-12-16,307
2016-12-17,307
2016-12-18,307
2016-12-19,307
2016-12-20,307
2016-12-21,307
2016-12-22,307
2016-12-23,307
2016-12-24,307
2016-12-25,307
2016-12-26,307
2016-12-27,307
2016-12-28,307
2016-12-29,307
2016-12-30,307
2016-12-31,307
2017-01-01,307
2017-01-02,307
2017-01-03,307
2017-01-04,321
2017-01-05,321
2017-01-06,321
2017-01-07,321
2017-01-08,321
2017-01-09,321
2017-01-10,321
2017-01-11,321
2017-01-12,321
2017-01-13,321
2017-01-14,321
2017-01-15,321
2017-01-16,321
2017-01-17,321
2017-01-18,321
2017-01-19,321
2017-01-20,321
2017-01-21,321
2017-01-22,321
2017-01-27,321
2017-01-28,321
2017-01-29,321
2017-01-30,321
2017-01-31,321
2017-02-01,321
2017-02-02,321
2017-02-03,321
2017-02-04,321
2017-02-05,321
2017-02-06,321
2017-02-07,321
2017-02-08,321
2017-02-09,321
2017-02-10,321
2017-02-11,321
2017-02-12,321
2017-02-13,321
2017-02-14,321
2017-02-15,321
2017-02-16,321
2017-02-18,321
2017-02-19,337
2017-02-20,337
2017-02-21,337
2017-02-22,337
2017-02-23,337
2017-02-24,337
2017-02-25,337
2017-02-26,337
2017-02-27,337
2017-02-28,337
2017-03-01,337
2017-03-02,337
2017-03-03,337
2017-03-04,337
2017-03-05,337
2017-03-06,337
2017-03-07,337
2017-03-08,337
2017-03-09,337
2017-03-10,337
2017-03-11,337
2017-03-12,337
2017-03-13,337
2017-03-14,337
2017-03-15,337
2017-03-16,337
2017-03-17,337
2017-03-18,337
2017-03-19,337
2017-03-20,337
2017-03-21,337
2017-03-22,337
2017-03-23,337
2017-03-24,337
2017-03-25,337
2017-03-26,337
2017-03-27,337
2017-03-28,337
2017-03-29,337
2017-03-30,337
2017-03-31,337
2017-04-01,337
2017-04-02,337
2017-04-03,337
2017-04-04,337
2017-04-12,353
2017-04-13,353
2017-04-14,353
2017-04-15,353
2017-04-16,353
2017-04-17,353
2017-04-18,353
2017-04-19,353
2017-04-20,353
2017-04-21,353
2017-04-22,353
2017-04-23,353
2017-04-24,353
2017-04-25,353
2017-04-26,353
2017-04-27,353
2017-04-28,353
2017-04-29,353
2017-04-30,353
2017-05-01,353
2017-05-02,353
2017-05-03,353
2017-05-04,353
2017-05-05,353
2017-05-06,353
2017-05-07,353
2017-05-08,353
2017-05-09,353
2017-05-10,353
2017-05-11,353
2017-05-12,353
2017-05-13,353
2017-05-14,353
2017-05-15,353
2017-05-16,353
2017-05-17,353
2017-05-18,353
2017-05-19,353
2017-05-20,353
2017-05-21,353
2017-05-22,353
2017-05-23,370
2017-05-24,370
2017-05-25,370
2017-05-26,370
2017-05-27,370
2017-05-28,370
2017-05-29,370
2017-05-30,370
2017-05-31,370
2017-06-01,370
2017-06-02,370
2017-06-03,370
2017-06-06,370
2017-06-07,370
2017-06-08,370
2017-06-09,370
2017-06-10,370
2017-06-11,370
2017-06-12,370
2017-06-13,370
2017-06-14,370
2017-06-15,370
2017-06-16,370
2017-06-17,370
2017-06-18,370
2017-06-19,370
2017-06-20,370
2017-06-21,370
2017-06-22,370
2017-06-23,370
2017-06-24,370
2017-06-25,370
2017-06-26,370
2017-06-27,370
2017-06-28,370
2017-06-29,370
2017-06-30,370
2017-07-01,370
2017-07-02,370
2017-07-03,370
2017-07-04,370
2017-07-05,370
2017-07-06,370
2017-07-07,370
2017-07-08,370
2017-07-13,370
2017-07-14,387
2017-07-15,387
2017-07-16,387
2017-07-17,387
2017-07-18,387
2017-07-19,387
2017-07-20,387
2017-07-21,387
2017-07-22,387
2017-07-23,387
2017-07-24,387
2017-07-25,387
2017-07-26,387
2017-07-27,387
2017-07-28,387
2017-07-29,387
2017-07-30,387
2017-07-31,387
2017-08-01,387
2017-08-02,387
2017-08-03,387
2017-08-04,387
2017-08-05,387
2017-08-06,387
2017-08-09,387
2017-08-10,387
2017-08-11,387
2017-08-12,387
2017-08-13,387
2017-08-14,387
2017-08-15,387
2017-08-16,387
2017-08-17,387
2017-08-18,387
2017-08-19,387
2017-08-20,387
2017-08-21,387
2017-08-22,387
2017-08-23,387
2017-08-24,387
2017-08-25,387
2017-08-26,387
2017-08-27,387
2017-08-28,387
2017-08-29,387
2017-08-30,387
2017-08-31,387
2017-09-01,406
2017-09-02,406
2017-09-03,406
2017-09-04,406
2017-09-05,406
2017-09-06,406
2017-09-07,406
2017-09-08,406
2017-09-09,406
2017-09-10,406
2017-09-11,406
2017-09-12,406
2017-09-13,406
2017-09-14,406
2017-09-15,406
2017-09-16,406
2017-09-17,406
2017-09-19,406
2017-09-20,406
2017-09-21,406
2017-09-22,406
2017-09-23,406
2017-09-24,406
2017-09-25,406
2017-09-26,406
2017-09-27,406
2017-09-28,406
2017-09-29,406
2017-09-30,406
2017-10-01,406
2017-10-02,406
2017-10-03,406
2017-10-04,406
2017-10-05,406
2017-10-06,406
2017-10-07,406
2017-10-08,406
2017-10-09,406
2017-10-10,406
2017-10-11,406
2017-10-12,406
2017-10-13,406
2017-10-14,406
2017-10-15,406
2017-10-16,406
2017-10-17,406
2017-10-18,406
2017-10-19,406
2017-10-20,416
2017-10-21,416
2017-10-22,416
2017-10-23,416
2017-10-24,416
2017-10-25,416
2017-10-26,416
2017-10-27,416
2017-10-28,416
2017-10-29,416
2017-10-30,416
2017-10-31,416
2017-11-01,416
2017-11-02,416
2017-11-03,416
2017-11-04,416
2017-11-05,416
2017-11-06,416
2017-11-07,416
2017-11-08,416
2017-11-09,416
2017-11-10,416
2017-11-11,416
2017-11-12,416
2017-11-13,416
2017-11-14,416
2017-11-15,416
2017-11-16,416
2017-11-17,416
2017-11-18,416
2017-11-19,416
2017-11-20,416
2017-11-21,416
2017-11-22,416
2017-11-23,416
2017-11-24,416
2017-11-25,416
2017-11-26,416
2017-11-27,416
2017-11-28,416
2017-11-29,416
2017-11-30,416
2017-12-01,416
2017-12-02,416
2017-12-03,416
2017-12-04,416
2017-12-05,416
2017-12-06,416
2017-12-07,416
2017-12-08,416
2017-12-09,416
2017-12-10,416
2017-12-11,423
2017-12-12,423
2017-12-14,423
2017-12-15,423
2017-12-16,423
2017-12-17,423
2017-12-18,423
2017-12-19,423
2017-12-20,423
2017-12-21,423
2017-12-22,423
2017-12-23,423
2017-12-24,423
2017-12-25,423
2017-12-26,423
2017-12-27,423
2017-12-28,423
2017-12-29,423
2017-12-30,423
2017-12-31,423
2018-01-01,423
2018-01-02,423
2018-01-03,423
2018-01-04,423
2018-01-05,423
2018-01-06,423
2018-01-07,423
2018-01-08,423
2018-01-09,423
2018-01-10,423
2018-01-11,423
2018-01-12,423
2018-01-13,423
2018-01-14,423
2018-01-15,423
2018-01-16,423
2018-01-17,423
2018-01-18,423
2018-01-19,423
2018-01-20,423
2018-01-21,423
2018-01-22,423
2018-01-23,420
2018-01-25,420
2018-01-26,420
2018-01-27,420
2018-01-28,420
2018-01-29,420
2018-01-31,420
2018-02-01,420
2018-02-02,420
2018-02-03,420
2018-02-04,420
2018-02-05,420
2018-02-06,420
2018-02-07,420
2018-02-08,420
2018-02-09,420
2018-02-10,420
2018-02-11,440
2018-02-12,440
2018-02-13,440
2018-02-14,440
2018-02-15,440
2018-02-16,440
2018-02-17,440
2018-02-18,440
2018-02-19,440
2018-02-20,440
2018-02-21,440
2018-02-22,440
2018-02-23,440
2018-02-24,440
2018-02-25,440
2018-02-26,440
2018-02-27,440
2018-02-28,440
2018-03-01,440
2018-03-02,440
2018-03-03,440
2018-03-04,440
2018-03-05,462
2018-03-06,462
2018-03-07,462
2018-03-08,462
2018-03-09,462
2018-03-10,462
2018-03-11,462
2018-03-12,462
2018-03-13,462
2018-03-14,462
2018-03-15,462
2018-03-16,462
2018-03-17,462
2018-03-18,462
2018-03-19,462
2018-03-20,462
2018-03-21,462
2018-03-23,462
2018-03-24,462
2018-03-26,462
2018-03-27,462
2018-03-28,462
2018-03-29,484
2018-03-30,484
2018-03-31,484
2018-04-01,484
2018-04-02,484
2018-04-03,484
2018-04-04,484
2018-04-05,484
2018-04-06,484
2018-04-07,484
2018-04-08,484
2018-04-09,484
2018-04-10,484
2018-04-11,484
2018-04-12,484
2018-04-13,484
2018-04-14,484
2018-04-15,484
2018-04-16,484
2018-04-17,484
2018-04-18,484
2018-04-19,484
2018-04-20,499
2018-04-21,499
2018-04-22,499
2018-04-23,499
2018-04-24,499
2018-04-25,499
2018-04-26,499
2018-04-27,499
2018-04-28,499
2018-04-29,499
2018-04-30,499
2018-05-01,499
2018-05-04,499
2018-05-05,499
2018-05-06,499
2018-05-07,499
2018-05-08,499
2018-05-09,499
2018-05-10,499
2018-05-11,499
2018-05-12,499
2018-05-13,499
2018-05-14,499
2018-05-15,523
2018-05-16,523
2018-05-17,523
2018-05-18,523
2018-05-19,523
2018-05-20,523
2018-05-21,523
2018-05-22,523
2018-05-23,523
2018-05-24,523
2018-05-25,523
2018-05-26,523
2018-05-27,523
2018-05-28,523
2018-05-29,523
2018-05-30,523
2018-05-31,523
2018-06-01,523
2018-06-02,523
2018-06-03,523
2018-06-04,550
2018-06-05,550
2018-06-06,550
2018-06-07,550
2018-06-08,550
2018-06-09,550
2018-06-10,550
2018-06-11,550
2018-06-12,550
2018-06-13,550
2018-06-14,550
2018-06-15,550
2018-06-16,550
2018-06-17,550
2018-06-18,550
2018-06-19,550
2018-06-20,550
2018-06-21,550
2018-06-22,550
2018-06-23,550
2018-06-24,550
2018-06-25,550
2018-06-26,550
2018-06-27,578
2018-06-28,578
2018-06-29,578
2018-06-30,578
2018-07-01,578
2018-07-02,578
2018-07-03,578
2018-07-04,578
2018-07-05,578
2018-07-06,578
2018-07-07,578
2018-07-08,578
2018-07-09,578
2018-07-10,578
2018-07-11,578
2018-07-12,578
2018-07-13,578
2018-07-14,578
2018-07-15,578
2018-07-16,578
2018-07-17,578
2018-07-18,578
2018-07-19,578
2018-07-20,578
2018-07-21,578
2018-07-22,578
2018-07-23,578
2018-07-24,578
2018-07-25,578
2018-07-26,578
2018-07-27,578
2018-07-28,578
2018-07-29,606
2018-07-30,606
2018-07-31,606
2018-08-01,606
2018-08-02,606
2018-08-03,606
2018-08-04,606
2018-08-05,606
2018-08-06,606
2018-08-07,606
2018-08-08,606
2018-08-09,606
2018-08-10,606
2018-08-11,606
2018-08-12,606
2018-08-14,606
2018-08-16,606
2018-08-17,606
2018-08-18,606
2018-08-19,606
2018-08-20,636
2018-08-21,636
2018-08-22,636
2018-08-23,636
2018-08-24,636
2018-08-25,636
2018-08-26,636
2018-08-27,636
2018-08-28,636
2018-08-29,636
2018-08-30,636
2018-08-31,636
2018-09-01,636
2018-09-02,636
2018-09-03,636
2018-09-04,666
2018-09-05,666
2018-09-06,666
2018-09-07,666
2018-09-08,666
2018-09-09,666
2018-09-10,666
2018-09-11,666
2018-09-12,666
2018-09-13,666
2018-09-14,666
2018-09-15,666
2018-09-16,666
2018-09-17,666
2018-09-18,666
2018-09-19,666
2018-09-20,666
2018-09-21,666
2018-09-22,666
2018-09-23,696
2018-09-24,696
2018-09-25,696
2018-09-26,696
2018-09-27,696
2018-09-28,696
2018-09-29,696
2018-09-30,696
2018-10-02,696
2018-10-03,696
2018-10-04,696
2018-10-05,696
2018-10-06,696
2018-10-07,696
2018-10-08,696
2018-10-09,696
2018-10-10,696
2018-10-11,730
2018-10-12,730
2018-10-13,730
2018-10-14,730
2018-10-15,730
2018-10-16,730
2018-10-17,730
2018-10-18,730
2018-10-19,730
2018-10-20,730
2018-10-21,730
2018-10-22,730
2018-10-23,730
2018-10-24,730
2018-10-25,730
2018-10-26,730
2018-10-27,739
2018-10-28,739
2018-10-29,739
2018-10-30,739
2018-10-31,739
2018-11-01,739
2018-11-03,739
2018-11-04,739
2018-11-05,739
2018-11-06,739
2018-11-07,739
2018-11-08,738
2018-11-09,738
2018-11-10,738
2018-11-11,738
2018-11-12,738
2018-11-13,738
2018-11-14,738
2018-11-15,738
2018-11-16,738
2018-11-17,738
2018-11-18,738
2018-11-19,738
2018-11-20,738
2018-11-21,754
2018-11-22,754
2018-11-23,754
2018-11-24,754
2018-11-25,754
2018-11-26,754
2018-11-27,754
2018-11-28,754
2018-11-29,754
2018-12-01,754
2018-12-02,754
2018-12-03,754
2018-12-04,786
2018-12-05,786
2018-12-07,786
2018-12-09,786
2018-12-10,786
2018-12-11,786
2018-12-12,786
2018-12-13,786
2018-12-14,786
2018-12-15,825
2018-12-16,825
2018-12-17,825
2018-12-18,825
2018-12-19,825
2018-12-20,825
2018-12-21,825
2018-12-22,825
2018-12-23,865
2018-12-24,865
2018-12-25,865
2018-12-26,865
2018-12-27,865
2018-12-28,865
2018-12-29,865
2018-12-30,865
2018-12-31,865
2019-01-01,865
2019-01-02,865
2019-01-03,905
2019-01-04,905
2019-01-05,905
2019-01-06,905
2019-01-08,905
2019-01-10,905
2019-01-11,905
2019-01-12,905
2019-01-13,905
2019-01-14,950
2019-01-15,950
2019-01-16,950
2019-01-17,950
2019-01-18,950
2019-01-19,950
2019-01-20,950
2019-01-22,950
2019-01-23,950
2019-01-24,998
2019-01-25,998
2019-01-26,998
2019-01-27,998
2019-01-28,998
2019-01-29,998
2019-01-30,998
2019-01-31,998
2019-02-01,998
2019-02-02,998
2019-02-03,1047
2019-02-04,1047
2019-02-05,1047
2019-02-06,1047
2019-02-07,1047
2019-02-08,1047
2019-02-09,1047
2019-02-10,1047
2019-02-11,1047
2019-02-12,1047
2019-02-13,1047
2019-02-14,1096
2019-02-15,1096
2019-02-16,1096
2019-02-17,1096
2019-02-18,1096
2019-02-19,1096
2019-02-20,1096
2019-02-21,1096
2019-02-22,1147
2019-02-23,1147
2019-02-24,1147
2019-02-25,1147
2019-02-26,1147
2019-02-27,1147
2019-02-28,1147
2019-03-01,1147
2019-03-02,1147
2019-03-03,1147
2019-03-04,1147
2019-03-05,1147
2019-03-06,1147
2019-03-07,1147
2019-03-08,1147
2019-03-09,1203
2019-03-10,1203
2019-03-11,1203
2019-03-12,1203
2019-03-13,1203
2019-03-14,1203
2019-03-15,1203
2019-03-16,1203
2019-03-17,1203
2019-03-18,1203
2019-03-19,1262
2019-03-20,1262
2019-03-21,1262
2019-03-22,1262
2019-03-23,1262
2019-03-24,1262
2019-03-25,1262
2019-03-26,1262
2019-03-27,1262
2019-03-28,1262
2019-03-29,1262
2019-03-30,1299
2019-03-31,1299
2019-04-01,1299
2019-04-02,1299
2019-04-03,1299
2019-04-04,1299
2019-04-05,1299
2019-04-06,1299
2019-04-07,1299
2019-04-08,1299
2019-04-09,1299
2019-04-10,1299
2019-04-11,1299
2019-04-12,1362
2019-04-13,1362
2019-04-14,1362
2019-04-15,1362
2019-04-16,1362
2019-04-17,1362
2019-04-18,1362
2019-04-19,1362
2019-04-20,1362
2019-04-21,1431
2019-04-22,1431
2019-04-23,1431
2019-04-24,1431
2019-04-25,1431
2019-04-26,1431
2019-04-27,1431
2019-04-28,1431
2019-04-29,1431
2019-04-30,1500
2019-05-01,1500
2019-05-02,1500
2019-05-03,1500
2019-05-04,1500
2019-05-05,1500
2019-05-06,1500
2019-05-07,1500
2019-05-08,1500
2019-05-09,1500
2019-05-10,1500
2019-05-11,1500
2019-05-12,1500
2019-05-13,1571
2019-05-14,1571
2019-05-15,1571
2019-05-16,1571
2019-05-17,1571
2019-05-18,1571
2019-05-19,1571
2019-05-20,1571
2019-05-21,1571
2019-05-22,1571
2019-05-23,1571
2019-05-24,1571
2019-05-25,1648
2019-05-26,1648
2019-05-27,1648
2019-05-28,1648
2019-05-29,1648
2019-05-30,1648
2019-05-31,1648
2019-06-01,1648
2019-06-02,1648
2019-06-03,1648
2019-06-04,1648
2019-06-05,1648
2019-06-06,1721
2019-06-07,1721
2019-06-08,1721
2019-06-09,1721
2019-06-10,1721
2019-06-11,1721
2019-06-12,1721
2019-06-13,1721
2019-06-14,1721
2019-06-15,1721
2019-06-16,1721
2019-06-17,1721
2019-06-18,1721
2019-06-19,1721
2019-06-20,1721
2019-06-21,1801
2019-06-22,1801
2019-06-23,1801
2019-06-24,1801
2019-06-25,1801
2019-06-26,1801
2019-06-27,1801
2019-06-28,1801
2019-06-29,1801
2019-06-30,1801
2019-07-01,1801
2019-07-02,1801
2019-07-03,1801
2019-07-04,1801
2019-07-05,1801
2019-07-06,1891
2019-07-07,1891
2019-07-08,1891
2019-07-09,1891
2019-07-10,1891
2019-07-11,1891
2019-07-12,1891
2019-07-13,1891
2019-07-14,1891
2019-07-15,1891
2019-07-16,1891
2019-07-17,1891
2019-07-18,1891
2019-07-19,1891
2019-07-20,1891
2019-07-21,1891
2019-07-22,1945
2019-07-23,1945
2019-07-24,1945
2019-07-25,1945
2019-07-26,1945
2019-07-27,1945
2019-07-28,1945
2019-07-29,1945
2019-07-30,1945
2019-07-31,1945
2019-08-01,1945
2019-08-02,1945
2019-08-03,1945
2019-08-04,1945
2019-08-05,2040
2019-08-06,2040
2019-08-07,2040
2019-08-08,2040
2019-08-09,2040
