date_obj,3rd%20age%20range%20coif price
2018-11-04,7059817
2018-11-05,6898578
2018-11-06,6898578
2018-11-07,6898578
2018-11-08,6904578
2018-11-09,6904578
2018-11-10,6865725
2018-11-11,6865725
2018-11-12,6865725
2018-11-13,6816269
2018-11-14,6816269
2018-11-15,6752538
2018-11-16,6752538
2018-11-17,6752538
2018-11-18,6719996
2018-11-19,6719996
2018-11-20,6788279
2018-11-21,6788279
2018-11-22,6788279
2018-11-23,6757921
2018-11-24,6757921
2018-11-25,6589036
2018-11-26,6589036
2018-11-27,6589036
2018-11-28,6714042
2018-11-29,6714042
2018-12-01,6655813
2018-12-02,6655813
2018-12-03,6655813
2018-12-04,6695767
2018-12-05,6695767
2018-12-07,6474495
2018-12-09,6437118
2018-12-10,6437118
2018-12-11,6466375
2018-12-12,6466375
2018-12-13,6466375
2018-12-14,6498192
2018-12-15,6498192
2018-12-16,6507133
2018-12-17,6507133
2018-12-18,6499735
2018-12-19,6499735
2018-12-20,6499735
2018-12-21,6426629
2018-12-22,6426629
2018-12-23,6426629
2018-12-24,6329757
2018-12-25,6329757
2018-12-26,6329757
2018-12-27,6371886
2018-12-28,6371886
2018-12-29,6496792
2018-12-30,6496792
2018-12-31,6496792
2019-01-01,6496792
2019-01-02,6520889
2019-01-03,6520889
2019-01-04,6520889
2019-01-05,6497493
2019-01-06,6497493
2019-01-08,6485843
2019-01-10,6337690
2019-01-11,6337690
2019-01-12,6337690
2019-01-13,6191221
2019-01-14,6191221
2019-01-15,6087616
2019-01-16,6087616
2019-01-17,6087616
2019-01-18,6041926
2019-01-19,6041926
2019-01-20,6071529
2019-01-21,6071529
2019-01-22,6071529
2019-01-23,6166457
2019-01-24,6166457
2019-01-25,6166457
2019-01-26,6080465
2019-01-27,6080465
2019-01-28,6080465
2019-01-29,5948871
2019-01-30,5948871
2019-01-31,5948871
2019-02-01,5834265
2019-02-02,5834265
2019-02-03,5780546
2019-02-04,5780546
2019-02-05,5787124
2019-02-06,5787124
2019-02-07,5787124
2019-02-08,5732920
2019-02-09,5732920
2019-02-10,5774383
2019-02-11,5774383
2019-02-12,5989197
2019-02-13,5989197
2019-02-14,5989197
2019-02-15,6116827
2019-02-16,6116827
2019-02-17,6116827
2019-02-18,6091908
2019-02-19,6091908
2019-02-20,6091908
2019-02-21,6018978
2019-02-22,6018978
2019-02-23,6118090
2019-02-24,6118090
2019-02-25,6138971
2019-02-26,6138971
2019-02-27,6138971
2019-02-28,6138971
2019-03-01,5959009
2019-03-02,5959009
2019-03-03,5849892
2019-03-04,5849892
2019-03-05,5953503
2019-03-06,5953503
2019-03-07,6048330
2019-03-08,6048330
2019-03-09,6048330
2019-03-10,6019257
2019-03-11,6019257
2019-03-12,6105884
2019-03-13,6105884
2019-03-14,6105884
2019-03-15,6111532
2019-03-16,6111532
2019-03-17,6116706
2019-03-18,6116706
2019-03-19,6116706
2019-03-20,6126489
2019-03-21,6126489
2019-03-22,6126489
2019-03-23,6122359
2019-03-24,6122359
2019-03-25,6122359
2019-03-26,6076188
2019-03-27,6076188
2019-03-28,6076188
2019-03-29,6022184
2019-03-30,6022184
2019-03-31,6022184
2019-04-01,6140567
2019-04-02,6140567
2019-04-03,6108135
2019-04-04,6108135
2019-04-05,6108135
2019-04-06,6046192
2019-04-07,6046192
2019-04-08,6046192
2019-04-09,5978192
2019-04-10,5978192
2019-04-11,5979796
2019-04-12,5979796
2019-04-13,5991430
2019-04-14,5991430
2019-04-15,5991430
2019-04-16,6065516
2019-04-17,6065516
2019-04-18,6065516
2019-04-19,6065516
2019-04-20,5978282
2019-04-21,5978282
2019-04-22,5978282
2019-04-23,5854103
2019-04-24,5854103
2019-04-25,5854103
2019-04-26,5747053
2019-04-27,5747053
2019-04-28,5747053
2019-04-29,5785240
2019-04-30,5785240
2019-05-01,5785240
2019-05-02,5770696
2019-05-03,5770696
2019-05-04,5682741
2019-05-05,5682741
2019-05-06,5682741
2019-05-07,5546149
2019-05-08,5546149
2019-05-09,5546149
2019-05-10,5488473
2019-05-11,5488473
2019-05-12,5488473
2019-05-13,5434777
2019-05-14,5434777
2019-05-15,5434777
2019-05-16,5434777
2019-05-17,5504534
2019-05-18,5504534
2019-05-19,5504534
2019-05-20,5506724
2019-05-21,5506724
2019-05-22,5506724
2019-05-23,5620492
2019-05-24,5620492
2019-05-25,5620492
2019-05-26,5702958
2019-05-27,5702958
2019-05-28,5669158
2019-05-29,5669158
2019-05-30,5652758
2019-05-31,5652758
2019-06-01,5652758
2019-06-02,5801809
2019-06-03,5801809
2019-06-04,5801809
2019-06-05,5760859
2019-06-06,5760859
2019-06-07,5760859
2019-06-08,5678711
2019-06-09,5678711
2019-06-10,5678711
2019-06-11,5868694
2019-06-12,5868694
2019-06-13,5868694
2019-06-14,5771711
2019-06-15,5771711
2019-06-16,5771711
2019-06-17,5709402
2019-06-18,5709402
2019-06-19,5709402
2019-06-20,5689481
2019-06-21,5689481
2019-06-22,5689481
2019-06-23,5727736
2019-06-24,5727736
2019-06-25,5727736
2019-06-26,5828765
2019-06-27,5828765
2019-06-28,5828765
2019-06-29,5816137
2019-06-30,5816137
2019-07-01,5816137
2019-07-02,5893031
2019-07-03,5893031
2019-07-04,6136675
2019-07-05,6136675
2019-07-06,6323490
2019-07-07,6323490
2019-07-08,6587589
2019-07-09,6587589
2019-07-10,6876490
2019-07-11,6876490
2019-07-12,6876490
2019-07-13,6876490
2019-07-14,7165212
2019-07-15,7165212
2019-07-16,7494180
2019-07-17,7494180
2019-07-18,7845252
2019-07-19,7845252
2019-07-20,7845252
2019-07-21,8197630
2019-07-22,8197630
2019-07-23,8197630
2019-07-24,8197630
2019-07-25,8576847
2019-07-26,8576847
2019-07-27,8576847
2019-07-28,8947956
2019-07-29,8947956
2019-07-30,9349376
2019-07-31,9349376
2019-08-01,9349376
2019-08-02,9789634
2019-08-03,9789634
2019-08-04,9789634
2019-08-05,10223700
2019-08-06,10223700
2019-08-07,10695839
2019-08-08,10695839
2019-08-09,10695839
2019-08-10,11188981
2019-08-11,11188981
2019-08-12,11188981
2019-08-13,11188981
2019-08-14,11729843
2019-08-15,11729843
2019-08-16,11729843
2019-08-17,11729843
2019-08-18,12189071
2019-08-19,12189071
2019-08-20,12189071
2019-08-21,12189071
2019-08-22,12256497
2019-08-23,12256497
2019-08-24,12256497
2019-08-24,12256497
2019-08-25,12256497
2019-08-25,12256497
2019-08-26,12295269
2019-08-27,12295269
2019-08-27,12295269
2019-08-28,12295269
2019-08-29,12295269
2019-08-30,12492585
2019-08-31,12492585
2019-09-01,12492585
2019-09-02,12492585
2019-09-03,12434259
2019-09-04,12434259
2019-09-05,11834310
2019-09-06,11834310
2019-09-07,11242594
2019-09-08,11242594
2019-09-09,11242594
2019-09-10,10729448
2019-09-11,10729448
2019-09-12,10729448
2019-09-13,10766337
2019-09-14,10766337
2019-09-15,10766337
2019-09-16,10420128
2019-09-17,10420128
2019-09-18,10420128
2019-09-19,10420128
2019-09-20,10191035
2019-09-21,10191035
2019-09-22,10191035
2019-09-23,10191035
2019-09-24,10191035
2019-09-25,10126873
2019-09-26,10126873
2019-09-27,10126873
2019-09-28,10126873
2019-09-29,10126873
2019-09-30,9864482
2019-10-01,9864482
2019-10-02,9864482
2019-10-03,9427588
2019-10-04,9427588
2019-10-05,9427588
2019-10-06,8984076
2019-10-07,8984076
2019-10-08,8984076
2019-10-09,8984076
2019-10-10,8534872
2019-10-11,8534872
2019-10-12,8534872
2019-10-13,8534872
2019-10-14,8386449
2019-10-15,8386449
2019-10-16,8386449
2019-10-17,8386449
2019-10-18,8645885
2019-10-19,8645885
2019-10-20,8645885
2019-10-21,8645885
2019-10-22,8645885
2019-10-23,8695383
2019-10-24,8695383
2019-10-25,8695383
2019-10-26,8695383
2019-10-27,8719403
2019-10-28,8719403
2019-10-29,8719403
2019-10-30,8719403
2019-10-31,8671097
2019-11-01,8671097
2019-11-02,8671097
2019-11-03,8426391
2019-11-04,8426391
2019-11-05,8426391
2019-11-06,8426391
2019-11-07,8426391
2019-11-08,8102016
2019-11-09,8102016
2019-11-10,7696915
2019-11-11,7696915
2019-11-12,7696915
2019-11-13,7696915
2019-11-14,7312069
2019-11-15,7312069
2019-11-16,7312069
2019-11-17,6958236
2019-11-18,6958236
2019-11-19,6958236
2019-11-20,6643895
2019-11-21,6643895
2019-11-22,6643895
2019-11-23,6601988
2019-11-24,6601988
2019-11-25,6601988
2019-11-26,6370541
2019-11-27,6370541
2019-11-28,6370541
2019-11-29,6370541
2019-11-30,6378712
2019-12-01,6378712
2019-12-02,6378712
2019-12-03,6273896
2019-12-04,6273896
2019-12-05,6273896
2019-12-06,6273896
2019-12-07,6153971
2019-12-08,6153971
2019-12-09,6153971
2019-12-10,5975192
2019-12-11,5975192
2019-12-12,5975192
2019-12-13,5975192
2019-12-14,5847396
2019-12-15,5847396
2019-12-16,5847396
2019-12-17,5836973
2019-12-18,5836973
2019-12-19,5836973
2019-12-20,5918781
2019-12-21,5918781
2019-12-22,5874605
2019-12-23,5874605
2019-12-24,5874605
2019-12-25,5808205
2019-12-26,5808205
2019-12-27,5826139
2019-12-28,5826139
2019-12-29,5826139
2019-12-30,6057245
2019-12-31,6057245
2020-01-01,6057245
2020-01-02,6137622
2020-01-03,6137622
2020-01-04,6137622
2020-01-05,6137622
2020-01-06,6077786
2020-01-07,6077786
2020-01-08,6077786
2020-01-09,6104801
2020-01-10,6104801
2020-01-11,6211861
2020-01-12,6211861
2020-01-13,6211861
2020-01-14,6211861
2020-01-15,6189955
2020-01-16,6189955
2020-01-17,6189955
2020-01-18,6042836
2020-01-19,6042836
2020-01-20,6042836
2020-01-21,5842536
2020-01-22,5842536
2020-01-23,5842536
2020-01-24,5782040
2020-01-25,5782040
2020-01-26,5744266
2020-01-27,5744266
2020-01-28,5744266
2020-01-29,5762881
2020-01-30,5762881
2020-01-31,5833691
2020-02-01,5833691
2020-02-02,5833691
2020-02-03,5738567
2020-02-04,5738567
2020-02-05,5738567
2020-02-06,5694295
2020-02-07,5694295
2020-02-08,5694295
2020-02-09,5582917
2020-02-10,5582917
2020-02-11,5455389
2020-02-12,5455389
2020-02-13,5455389
2020-02-14,5311078
2020-02-15,5311078
2020-02-16,5311078
2020-02-17,5173491
2020-02-18,5173491
2020-02-19,5314985
2020-02-20,5314985
2020-02-21,5314985
2020-02-22,5355825
2020-02-23,5355825
2020-02-24,5355825
2020-02-25,5558254
2020-02-26,5558254
2020-02-27,5558254
2020-02-28,5506170
2020-02-29,5506170
2020-03-01,5361650
2020-03-02,5361650
2020-03-03,5300818
2020-03-04,5300818
2020-03-05,5300818
2020-03-06,5325138
2020-03-07,5325138
2020-03-08,5325138
2020-03-09,5388816
2020-03-10,5388816
2020-03-11,5388816
2020-03-12,5432909
2020-03-13,5432909
2020-03-14,5432909
2020-03-15,5372243
2020-03-16,5372243
2020-03-17,5372243
2020-03-18,5288459
2020-03-19,5288459
2020-03-20,5224777
2020-03-21,5224777
2020-03-22,5236074
2020-03-23,5236074
2020-03-24,5241570
2020-03-25,5241570
2020-03-26,5198185
2020-03-27,5198185
2020-03-28,5178114
2020-03-29,5230562
2020-03-30,5230562
2020-03-31,5249889
2020-04-01,5249889
2020-04-02,5219089
2020-04-03,5219089
2020-04-04,5161472
2020-04-05,5161472
2020-04-06,5186241
2020-04-07,5186241
2020-04-08,5090099
2020-04-09,5090099
2020-04-10,5067222
2020-04-11,5067222
2020-04-12,4985726
2020-04-13,4985726
2020-04-14,4828892
2020-04-15,4845887
2020-04-16,4845887
2020-04-17,4845887
2020-04-18,4881430
2020-04-19,5061631
2020-04-20,5061631
2020-04-21,5092155
2020-04-22,5092155
2020-04-23,5106032
2020-04-24,5106032
2020-04-25,5106032
2020-04-26,5025047
2020-04-27,5025047
2020-04-28,4972925
2020-04-29,4972925
2020-04-30,4888624
2020-05-01,4888624
2020-05-02,4855930
2020-05-03,4855930
2020-05-04,4889717
2020-05-05,4889717
2020-05-06,4884138
2020-05-07,4884138
2020-05-08,4828267
2020-05-09,4828267
2020-05-10,4860177
2020-05-11,4860177
2020-05-12,4869136
2020-05-13,4869136
