date_obj,Woven%20top%20(yellow) price
2015-09-26,3268
2015-09-27,3268
2015-09-28,3268
2015-09-29,3268
2015-09-30,3268
2015-10-01,3268
2015-10-02,3268
2015-10-03,3268
2015-10-04,3268
2015-10-05,3268
2015-10-06,3268
2015-10-07,3268
2015-10-08,3268
2015-10-09,3268
2015-10-10,3268
2015-10-11,3268
2015-10-12,3268
2015-10-13,3268
2015-10-14,3268
2015-10-15,3268
2015-10-16,3268
2015-10-17,3268
2015-10-18,3268
2015-10-19,3268
2015-10-20,3268
2015-10-21,3268
2015-10-22,3268
2015-10-23,3268
2015-10-24,3268
2015-10-25,3268
2015-10-26,3268
2015-10-27,3268
2015-10-28,3268
2015-10-29,3268
2015-10-30,3141
2015-10-31,3141
2015-11-01,3141
2015-11-02,3141
2015-11-03,3141
2015-11-04,3141
2015-11-05,3141
2015-11-06,3141
2015-11-07,3141
2015-11-08,3141
2015-11-09,3141
2015-11-10,3141
2015-11-11,3141
2015-11-12,3141
2015-11-13,3141
2015-11-14,3141
2015-11-15,3141
2015-11-16,3141
2015-11-17,3141
2015-11-18,3141
2015-11-19,3141
2015-11-20,3141
2015-11-21,3141
2015-11-22,3141
2015-11-23,3141
2015-11-24,3141
2015-11-25,3141
2015-11-26,3141
2015-11-27,3141
2015-11-28,3141
2015-11-29,3141
2015-11-30,3141
2015-12-01,3141
2015-12-02,3141
2015-12-03,3141
2015-12-04,3141
2015-12-05,3141
2015-12-06,3141
2015-12-07,3141
2015-12-08,3141
2015-12-09,3141
2015-12-10,3073
2015-12-11,3073
2015-12-12,3073
2015-12-13,3073
2015-12-14,3073
2015-12-15,3073
2015-12-16,3073
2015-12-17,3073
2015-12-18,3073
2015-12-19,3073
2015-12-20,3073
2015-12-21,3073
2015-12-22,3073
2015-12-23,3073
2015-12-24,3073
2015-12-25,3073
2015-12-26,3073
2015-12-27,3073
2015-12-28,3073
2015-12-29,3073
2015-12-30,3073
2015-12-31,3073
2016-01-01,3073
2016-01-02,3073
2016-01-03,3073
2016-01-04,3073
2016-01-05,3073
2016-01-06,3073
2016-01-07,3073
2016-01-08,3073
2016-01-09,3073
2016-01-10,3073
2016-01-11,3073
2016-01-12,3073
2016-01-13,3073
2016-01-14,3073
2016-01-15,3073
2016-01-16,3096
2016-01-17,3096
2016-01-18,3096
2016-01-19,3096
2016-01-20,3096
2016-01-21,3096
2016-01-22,3096
2016-01-23,3096
2016-01-24,3096
2016-01-25,3096
2016-01-26,3096
2016-01-27,3096
2016-01-28,3096
2016-01-29,3096
2016-01-30,3096
2016-01-31,3096
2016-02-01,3096
2016-02-02,3096
2016-02-03,3096
2016-02-04,3096
2016-02-05,3096
2016-02-06,3096
2016-02-07,3096
2016-02-08,3096
2016-02-09,3096
2016-02-10,3096
2016-02-11,3096
2016-02-12,3096
2016-02-13,3096
2016-02-14,3096
2016-02-15,3096
2016-02-16,3096
2016-02-17,3096
2016-02-18,3080
2016-02-19,3080
2016-02-20,3080
2016-02-21,3080
2016-02-22,3080
2016-02-23,3080
2016-02-24,3080
2016-02-25,3080
2016-02-26,3080
2016-02-27,3080
2016-02-28,3080
2016-02-29,3080
2016-03-01,3080
2016-03-02,3080
2016-03-03,3080
2016-03-04,3080
2016-03-05,3080
2016-03-06,3080
2016-03-07,3080
2016-03-08,3080
2016-03-09,3080
2016-03-10,3080
2016-03-11,3080
2016-03-12,3080
2016-03-13,3080
2016-03-14,3080
2016-03-15,3080
2016-03-16,3080
2016-03-17,3080
2016-03-18,3080
2016-03-19,3080
2016-03-20,3080
2016-03-21,3080
2016-03-22,3080
2016-03-23,2976
2016-03-24,2976
2016-03-25,2976
2016-03-26,2976
2016-03-27,2976
2016-03-28,2976
2016-03-29,2976
2016-03-30,2976
2016-03-31,2976
2016-04-01,2976
2016-04-02,2976
2016-04-03,2976
2016-04-04,2976
2016-04-05,2976
2016-04-06,2976
2016-04-07,2976
2016-04-08,2976
2016-04-09,2976
2016-04-10,2976
2016-04-11,2976
2016-04-12,2976
2016-04-13,2976
2016-04-14,2976
2016-04-15,2976
2016-04-16,2976
2016-04-17,2976
2016-04-18,2976
2016-04-19,2976
2016-04-20,2976
2016-04-21,2976
2016-04-22,2976
2016-04-23,2976
2016-04-24,2976
2016-04-25,2875
2016-04-26,2875
2016-04-27,2875
2016-04-28,2875
2016-04-29,2875
2016-04-30,2875
2016-05-01,2875
2016-05-02,2875
2016-05-03,2875
2016-05-04,2875
2016-05-05,2875
2016-05-06,2875
2016-05-07,2875
2016-05-08,2875
2016-05-09,2875
2016-05-10,2875
2016-05-11,2875
2016-05-12,2875
2016-05-13,2875
2016-05-14,2875
2016-05-15,2875
2016-05-16,2875
2016-05-17,2875
2016-05-18,2875
2016-05-19,2875
2016-05-20,2875
2016-05-21,2875
2016-05-22,2875
2016-05-23,2875
2016-05-24,2875
2016-05-25,2739
2016-05-26,2739
2016-05-27,2739
2016-05-28,2739
2016-05-29,2739
2016-05-30,2739
2016-05-31,2739
2016-06-01,2739
2016-06-02,2739
2016-06-03,2739
2016-06-04,2739
2016-06-05,2739
2016-06-06,2739
2016-06-07,2739
2016-06-08,2739
2016-06-09,2739
2016-06-10,2739
2016-06-11,2739
2016-06-12,2739
2016-06-13,2739
2016-06-14,2739
2016-06-15,2739
2016-06-16,2739
2016-06-17,2739
2016-06-18,2739
2016-06-19,2739
2016-06-20,2739
2016-06-21,2739
2016-06-22,2739
2016-06-23,2608
2016-06-24,2608
2016-06-25,2608
2016-06-26,2608
2016-06-27,2608
2016-06-28,2608
2016-06-29,2608
2016-06-30,2608
2016-07-01,2608
2016-07-02,2608
2016-07-03,2608
2016-07-04,2608
2016-07-05,2608
2016-07-06,2608
2016-07-07,2608
2016-07-08,2608
2016-07-09,2608
2016-07-10,2608
2016-07-11,2608
2016-07-12,2608
2016-07-13,2608
2016-07-14,2608
2016-07-15,2608
2016-07-16,2608
2016-07-17,2608
2016-07-18,2608
2016-07-19,2608
2016-07-20,2608
2016-07-21,2608
2016-07-22,2496
2016-07-23,2496
2016-07-24,2496
2016-07-25,2496
2016-07-26,2496
2016-07-27,2496
2016-07-28,2496
2016-07-29,2496
2016-07-30,2496
2016-07-31,2496
2016-08-01,2496
2016-08-02,2496
2016-08-03,2496
2016-08-04,2496
2016-08-05,2496
2016-08-06,2496
2016-08-07,2496
2016-08-08,2496
2016-08-09,2496
2016-08-10,2496
2016-08-11,2496
2016-08-12,2496
2016-08-13,2496
2016-08-14,2496
2016-08-15,2496
2016-08-16,2496
2016-08-17,2496
2016-08-18,2496
2016-08-19,2496
2016-08-20,2496
2016-08-21,2496
2016-08-22,2496
2016-08-23,2496
2016-08-24,2496
2016-08-25,2496
2016-08-26,2496
2016-08-27,2496
2016-08-28,2490
2016-08-29,2490
2016-08-30,2490
2016-08-31,2490
2016-09-01,2490
2016-09-02,2490
2016-09-03,2490
2016-09-04,2490
2016-09-05,2490
2016-09-06,2490
2016-09-07,2490
2016-09-08,2490
2016-09-09,2490
2016-09-10,2490
2016-09-11,2490
2016-09-12,2490
2016-09-13,2490
2016-09-14,2490
2016-09-15,2490
2016-09-16,2490
2016-09-17,2490
2016-09-18,2490
2016-09-19,2490
2016-09-20,2490
2016-09-21,2490
2016-09-22,2490
2016-09-23,2490
2016-09-24,2490
2016-09-25,2490
2016-09-26,2490
2016-09-27,2490
2016-09-28,2490
2016-09-29,2490
2016-09-30,2490
2016-10-01,2490
2016-10-02,2490
2016-10-03,2490
2016-10-04,2490
2016-10-05,2490
2016-10-06,2490
2016-10-07,2490
2016-10-08,2544
2016-10-09,2544
2016-10-10,2544
2016-10-11,2544
2016-10-12,2544
2016-10-13,2544
2016-10-14,2544
2016-10-15,2544
2016-10-16,2544
2016-10-17,2544
2016-10-18,2544
2016-10-19,2544
2016-10-20,2544
2016-10-21,2544
2016-10-22,2544
2016-10-23,2544
2016-10-24,2544
2016-10-25,2544
2016-10-26,2544
2016-10-27,2544
2016-10-28,2544
2016-10-29,2544
2016-10-30,2544
2016-10-31,2544
2016-11-01,2544
2016-11-02,2544
2016-11-03,2544
2016-11-04,2544
2016-11-05,2544
2016-11-06,2544
2016-11-07,2544
2016-11-08,2544
2016-11-09,2544
2016-11-10,2544
2016-11-11,2544
2016-11-12,2500
2016-11-13,2500
2016-11-14,2500
2016-11-15,2500
2016-11-16,2500
2016-11-17,2500
2016-11-18,2500
2016-11-19,2500
2016-11-20,2500
2016-11-21,2500
2016-11-22,2500
2016-11-23,2500
2016-11-24,2500
2016-11-25,2500
2016-11-26,2500
2016-11-27,2500
2016-11-28,2500
2016-11-29,2500
2016-11-30,2500
2016-12-01,2500
2016-12-02,2500
2016-12-03,2500
2016-12-04,2500
2016-12-05,2500
2016-12-06,2500
2016-12-07,2500
2016-12-08,2500
2016-12-09,2500
2016-12-10,2500
2016-12-11,2500
2016-12-12,2500
2016-12-13,2500
2016-12-14,2500
2016-12-15,2500
2016-12-16,2500
2016-12-17,2500
2016-12-18,2500
2016-12-19,2500
2016-12-20,2529
2016-12-21,2529
2016-12-22,2529
2016-12-23,2529
2016-12-24,2529
2016-12-25,2529
2016-12-26,2529
2016-12-27,2529
2016-12-28,2529
2016-12-29,2529
2016-12-30,2529
2016-12-31,2529
2017-01-01,2529
2017-01-02,2529
2017-01-03,2529
2017-01-04,2529
2017-01-05,2529
2017-01-06,2529
2017-01-07,2529
2017-01-08,2529
2017-01-09,2529
2017-01-10,2529
2017-01-11,2529
2017-01-12,2529
2017-01-13,2529
2017-01-14,2529
2017-01-15,2529
2017-01-16,2529
2017-01-17,2529
2017-01-18,2529
2017-01-19,2529
2017-01-20,2529
2017-01-21,2535
2017-01-22,2535
2017-01-23,2535
2017-01-24,2535
2017-01-25,2535
2017-01-26,2535
2017-01-27,2535
2017-01-28,2535
2017-01-29,2535
2017-01-30,2535
2017-01-31,2535
2017-02-01,2535
2017-02-02,2535
2017-02-03,2535
2017-02-04,2535
2017-02-05,2535
2017-02-06,2535
2017-02-07,2535
2017-02-08,2535
2017-02-09,2535
2017-02-10,2535
2017-02-11,2535
2017-02-12,2535
2017-02-13,2535
2017-02-14,2535
2017-02-15,2535
2017-02-16,2535
2017-02-17,2535
2017-02-18,2535
2017-02-19,2535
2017-02-20,2454
2017-02-21,2454
2017-02-22,2454
2017-02-23,2454
2017-02-24,2454
2017-02-25,2454
2017-02-26,2454
2017-02-27,2454
2017-02-28,2454
2017-03-01,2454
2017-03-02,2454
2017-03-03,2454
2017-03-04,2454
2017-03-05,2454
2017-03-06,2454
2017-03-07,2454
2017-03-08,2454
2017-03-09,2454
2017-03-10,2454
2017-03-11,2454
2017-03-12,2454
2017-03-13,2454
2017-03-14,2454
2017-03-15,2454
2017-03-16,2454
2017-03-17,2454
2017-03-18,2454
2017-03-19,2454
2017-03-20,2441
2017-03-21,2441
2017-03-22,2441
2017-03-23,2441
2017-03-24,2441
2017-03-25,2441
2017-03-26,2441
2017-03-27,2441
2017-03-28,2441
2017-03-29,2441
2017-03-30,2441
2017-03-31,2441
2017-04-01,2441
2017-04-02,2441
2017-04-03,2441
2017-04-04,2441
2017-04-05,2441
2017-04-06,2441
2017-04-07,2441
2017-04-08,2441
2017-04-09,2441
2017-04-10,2441
2017-04-11,2441
2017-04-12,2441
2017-04-13,2441
2017-04-14,2441
2017-04-15,2370
2017-04-16,2370
2017-04-17,2370
2017-04-18,2370
2017-04-19,2370
2017-04-20,2370
2017-04-21,2370
2017-04-22,2370
2017-04-23,2370
2017-04-24,2370
2017-04-25,2370
2017-04-26,2370
2017-04-27,2370
2017-04-28,2370
2017-04-29,2370
2017-04-30,2370
2017-05-01,2370
2017-05-02,2370
2017-05-03,2370
2017-05-04,2370
2017-05-05,2370
2017-05-06,2370
2017-05-07,2370
2017-05-08,2370
2017-05-09,2370
2017-05-10,2370
2017-05-11,2370
2017-05-12,2370
2017-05-13,2379
2017-05-14,2379
2017-05-15,2379
2017-05-16,2379
2017-05-17,2379
2017-05-18,2379
2017-05-19,2379
2017-05-20,2379
2017-05-21,2379
2017-05-22,2379
2017-05-23,2379
2017-05-24,2379
2017-05-25,2379
2017-05-26,2379
2017-05-27,2379
2017-05-28,2379
2017-05-29,2379
2017-05-30,2379
2017-05-31,2379
2017-06-01,2379
2017-06-02,2379
2017-06-03,2379
2017-06-04,2379
2017-06-05,2379
2017-06-06,2379
2017-06-07,2379
2017-06-08,2379
2017-06-09,2379
2017-06-10,2322
2017-06-11,2322
2017-06-12,2322
2017-06-13,2322
2017-06-14,2322
2017-06-15,2322
2017-06-16,2322
2017-06-17,2322
2017-06-18,2322
2017-06-19,2322
2017-06-20,2322
2017-06-21,2322
2017-06-22,2322
2017-06-23,2322
2017-06-24,2322
2017-06-25,2322
2017-06-26,2322
2017-06-27,2322
2017-06-28,2322
2017-06-29,2322
2017-06-30,2322
2017-07-01,2322
2017-07-02,2322
2017-07-03,2322
2017-07-04,2322
2017-07-05,2322
2017-07-06,2322
2017-07-07,2322
2017-07-08,2322
2017-07-09,2322
2017-07-10,2322
2017-07-11,2286
2017-07-12,2286
2017-07-13,2286
2017-07-14,2286
2017-07-15,2286
2017-07-16,2286
2017-07-17,2286
2017-07-18,2286
2017-07-19,2286
2017-07-20,2286
2017-07-21,2286
2017-07-22,2286
2017-07-23,2286
2017-07-24,2286
2017-07-25,2286
2017-07-26,2286
2017-07-27,2286
2017-07-28,2286
2017-07-29,2286
2017-07-30,2286
2017-07-31,2286
2017-08-01,2286
2017-08-02,2286
2017-08-03,2286
2017-08-04,2286
2017-08-05,2286
2017-08-06,2286
2017-08-07,2286
2017-08-08,2286
2017-08-09,2286
2017-08-10,2254
2017-08-11,2254
2017-08-12,2254
2017-08-13,2254
2017-08-14,2254
2017-08-15,2254
2017-08-16,2254
2017-08-17,2254
2017-08-18,2254
2017-08-19,2254
2017-08-20,2254
2017-08-21,2254
2017-08-22,2254
2017-08-23,2254
2017-08-24,2254
2017-08-25,2254
2017-08-26,2254
2017-08-27,2254
2017-08-28,2254
2017-08-29,2254
2017-08-30,2254
2017-08-31,2254
2017-09-01,2254
2017-09-02,2254
2017-09-03,2254
2017-09-04,2254
2017-09-05,2254
2017-09-06,2254
2017-09-07,2254
2017-09-08,2254
2017-09-09,2240
2017-09-10,2240
2017-09-11,2240
2017-09-12,2240
2017-09-13,2240
2017-09-14,2240
2017-09-15,2240
2017-09-16,2240
2017-09-17,2240
2017-09-18,2240
2017-09-19,2240
2017-09-20,2240
2017-09-21,2240
2017-09-22,2240
2017-09-23,2240
2017-09-24,2240
2017-09-25,2240
2017-09-26,2240
2017-09-27,2240
2017-09-28,2240
2017-09-29,2240
2017-09-30,2240
2017-10-01,2240
2017-10-02,2240
2017-10-03,2240
2017-10-04,2240
2017-10-05,2240
2017-10-06,2240
2017-10-07,2240
2017-10-08,2240
2017-10-09,2227
2017-10-10,2227
2017-10-11,2227
2017-10-12,2227
2017-10-13,2227
2017-10-14,2227
2017-10-15,2227
2017-10-16,2227
2017-10-17,2227
2017-10-18,2227
2017-10-19,2227
2017-10-20,2227
2017-10-21,2227
2017-10-22,2227
2017-10-23,2227
2017-10-24,2227
2017-10-25,2227
2017-10-26,2227
2017-10-27,2227
2017-10-28,2227
2017-10-29,2227
2017-10-30,2227
2017-10-31,2227
2017-11-01,2227
2017-11-02,2227
2017-11-03,2227
2017-11-04,2227
2017-11-05,2216
2017-11-06,2216
2017-11-07,2216
2017-11-08,2216
2017-11-09,2216
2017-11-10,2216
2017-11-11,2216
2017-11-12,2216
2017-11-13,2216
2017-11-14,2216
2017-11-15,2216
2017-11-16,2216
2017-11-17,2216
2017-11-18,2216
2017-11-19,2216
2017-11-20,2216
2017-11-21,2216
2017-11-22,2216
2017-11-23,2216
2017-11-24,2216
2017-11-25,2216
2017-11-26,2216
2017-11-27,2216
2017-11-28,2216
2017-11-29,2216
2017-11-30,2216
2017-12-01,2216
2017-12-02,2216
2017-12-03,2218
2017-12-04,2218
2017-12-05,2218
2017-12-06,2218
2017-12-07,2218
2017-12-08,2218
2017-12-09,2218
2017-12-10,2218
2017-12-11,2218
2017-12-12,2218
2017-12-13,2218
2017-12-14,2218
2017-12-15,2218
2017-12-16,2218
2017-12-17,2218
2017-12-18,2218
2017-12-19,2218
2017-12-20,2218
2017-12-21,2218
2017-12-22,2218
2017-12-23,2218
2017-12-24,2218
2017-12-25,2218
2017-12-26,2218
2017-12-27,2218
2017-12-28,2218
2017-12-29,2218
2017-12-30,2218
2017-12-31,2218
2018-01-01,2218
2018-01-02,2218
2018-01-03,2218
2018-01-04,2218
2018-01-05,2252
2018-01-06,2252
2018-01-07,2252
2018-01-08,2252
2018-01-09,2252
2018-01-10,2252
2018-01-11,2252
2018-01-12,2252
2018-01-13,2252
2018-01-14,2252
2018-01-15,2252
2018-01-16,2252
2018-01-17,2252
2018-01-18,2252
2018-01-19,2252
2018-01-20,2252
2018-01-21,2252
2018-01-22,2252
2018-01-23,2252
2018-01-24,2227
2018-01-25,2227
2018-01-26,2227
2018-01-27,2227
2018-01-28,2227
2018-01-29,2227
2018-01-30,2227
2018-02-01,2227
2018-02-02,2227
2018-02-03,2227
2018-02-04,2227
2018-02-05,2227
2018-02-06,2227
2018-02-07,2210
2018-02-08,2210
2018-02-09,2210
2018-02-10,2210
2018-02-11,2210
2018-02-12,2210
2018-02-13,2210
2018-02-14,2210
2018-02-15,2210
2018-02-16,2210
2018-02-17,2210
2018-02-18,2210
2018-02-19,2210
2018-02-20,2210
2018-02-21,2210
2018-02-22,2146
2018-02-23,2146
2018-02-24,2146
2018-02-25,2146
2018-02-26,2146
2018-02-27,2146
2018-02-28,2146
2018-03-01,2146
2018-03-02,2146
2018-03-03,2146
2018-03-04,2146
2018-03-05,2146
2018-03-06,2146
2018-03-07,2146
2018-03-08,2146
2018-03-09,2146
2018-03-10,2099
2018-03-11,2099
2018-03-12,2099
2018-03-13,2099
2018-03-14,2099
2018-03-15,2099
2018-03-16,2099
2018-03-17,2099
2018-03-18,2099
2018-03-20,2099
2018-03-21,2099
2018-03-23,2099
2018-03-24,2099
2018-03-26,2099
2018-03-27,2099
2018-03-28,2037
2018-03-29,2037
2018-03-30,2037
2018-03-31,2037
2018-04-01,2037
2018-04-02,2037
2018-04-03,2037
2018-04-04,2037
2018-04-05,2037
2018-04-06,2037
2018-04-08,2037
2018-04-09,2037
2018-04-10,2037
2018-04-11,2037
2018-04-12,2037
2018-04-13,2037
2018-04-14,2037
2018-04-16,2027
2018-04-17,2027
2018-04-18,2027
2018-04-19,2027
2018-04-20,2027
2018-04-21,2027
2018-04-22,2027
2018-04-23,2027
2018-04-24,2027
2018-04-25,2027
2018-04-26,2027
2018-04-27,2027
2018-04-28,2027
2018-04-29,2027
2018-04-30,2027
2018-05-02,2027
2018-05-03,2027
2018-05-04,2027
2018-05-05,2027
2018-05-06,2027
2018-05-07,2027
2018-05-08,2052
2018-05-09,2052
2018-05-10,2052
2018-05-11,2052
2018-05-12,2052
2018-05-13,2052
2018-05-14,2052
2018-05-15,2052
2018-05-16,2052
2018-05-17,2052
2018-05-18,2052
2018-05-19,2052
2018-05-20,2052
2018-05-21,2052
2018-05-22,2052
2018-05-23,2052
2018-05-24,2052
2018-05-25,2020
2018-05-26,2020
2018-05-27,2020
2018-05-28,2020
2018-05-29,2020
2018-05-30,2020
2018-05-31,2020
2018-06-01,2020
2018-06-02,2020
2018-06-03,2020
2018-06-04,2020
2018-06-05,2020
2018-06-06,2020
2018-06-07,2020
2018-06-08,2020
2018-06-09,2020
2018-06-10,2038
2018-06-11,2038
2018-06-12,2038
2018-06-13,2038
2018-06-14,2038
2018-06-15,2038
2018-06-16,2038
2018-06-17,2038
2018-06-18,2038
2018-06-19,2038
2018-06-20,2038
2018-06-21,2038
2018-06-22,2038
2018-06-23,2038
2018-06-24,2038
2018-06-25,2038
2018-06-26,2038
2018-06-27,2038
2018-06-28,2045
2018-06-29,2045
2018-06-30,2045
2018-07-01,2045
2018-07-02,2045
2018-07-03,2045
2018-07-04,2045
2018-07-05,2045
2018-07-06,2045
2018-07-07,2045
2018-07-08,2045
2018-07-09,2045
2018-07-10,2045
2018-07-11,2045
2018-07-12,2045
2018-07-13,2045
2018-07-14,2045
2018-07-15,2045
2018-07-16,2045
2018-07-17,2045
2018-07-18,2045
2018-07-19,2045
2018-07-20,2045
2018-07-21,2045
2018-07-22,2045
2018-07-23,2045
2018-07-24,2045
2018-07-25,2045
2018-07-26,2045
2018-07-27,2045
2018-07-28,2055
2018-07-29,2055
2018-07-30,2055
2018-07-31,2055
2018-08-01,2055
2018-08-02,2055
2018-08-03,2055
2018-08-04,2055
2018-08-05,2055
2018-08-06,2055
2018-08-07,2055
2018-08-08,2055
2018-08-09,2055
2018-08-10,2055
2018-08-11,2055
2018-08-12,2055
2018-08-14,1979
2018-08-16,1979
2018-08-17,1979
2018-08-18,1979
2018-08-19,1979
2018-08-20,1979
2018-08-21,1979
2018-08-22,1979
2018-08-23,1979
2018-08-24,1979
2018-08-25,1979
2018-08-26,1979
2018-08-27,1979
2018-08-28,1979
2018-08-29,1979
2018-08-30,1968
2018-08-31,1968
2018-09-01,1968
2018-09-02,1968
2018-09-03,1968
2018-09-04,1968
2018-09-05,1968
2018-09-06,1968
2018-09-07,1968
2018-09-08,1968
2018-09-09,1968
2018-09-10,1968
2018-09-11,1968
2018-09-12,1968
2018-09-13,1968
2018-09-14,1968
2018-09-15,1954
2018-09-16,1954
2018-09-17,1954
2018-09-18,1954
2018-09-19,1954
2018-09-20,1954
2018-09-21,1954
2018-09-22,1954
2018-09-23,1954
2018-09-24,1954
2018-09-25,1954
2018-09-26,1954
2018-09-27,1954
2018-09-28,1954
2018-09-29,1954
2018-09-30,1954
2018-10-02,1954
2018-10-03,1954
2018-10-04,1955
2018-10-05,1955
2018-10-06,1955
2018-10-07,1955
2018-10-08,1955
2018-10-09,1955
2018-10-10,1955
2018-10-11,1955
2018-10-12,1955
2018-10-13,1955
2018-10-14,1955
2018-10-15,1955
2018-10-16,1955
2018-10-17,1955
2018-10-18,1955
2018-10-19,1955
2018-10-20,1955
2018-10-21,1955
2018-10-22,1955
2018-10-23,1955
2018-10-24,2008
2018-10-25,2008
2018-10-26,2008
2018-10-27,2008
2018-10-28,2008
2018-10-29,2008
2018-10-30,2008
2018-10-31,2008
2018-11-01,2008
2018-11-03,2008
2018-11-04,2008
2018-11-05,2008
2018-11-06,2008
2018-11-07,2008
2018-11-08,1984
2018-11-09,1984
2018-11-10,1984
2018-11-11,1984
2018-11-12,1984
2018-11-13,1984
2018-11-14,1984
2018-11-15,1984
2018-11-16,1984
2018-11-17,1984
2018-11-18,1984
2018-11-19,1984
2018-11-20,2004
2018-11-21,2004
2018-11-22,2004
2018-11-23,2004
2018-11-24,2004
2018-11-25,2004
2018-11-26,2004
2018-11-27,2004
2018-11-28,2004
2018-11-29,2004
2018-12-01,1926
2018-12-02,1926
2018-12-03,1926
2018-12-04,1926
2018-12-05,1926
2018-12-07,1926
2018-12-09,1926
2018-12-10,1926
2018-12-11,1926
2018-12-12,1831
2018-12-13,1831
2018-12-14,1831
2018-12-15,1831
2018-12-16,1831
2018-12-17,1831
2018-12-18,1831
2018-12-19,1831
2018-12-20,1831
2018-12-21,1831
2018-12-22,1831
2018-12-23,1765
2018-12-24,1765
2018-12-25,1765
2018-12-26,1765
2018-12-27,1765
2018-12-28,1765
2018-12-29,1765
2018-12-30,1765
2018-12-31,1765
2019-01-01,1765
2019-01-02,1765
2019-01-03,1719
2019-01-04,1719
