date_obj,Incomplete%20heavy%20ballista price
2016-10-01,11500000
2016-10-02,11500000
2016-10-03,11500000
2016-10-04,11500000
2016-10-05,11500000
2016-10-06,11500000
2016-10-07,11500000
2016-10-08,11500000
2016-10-09,11500000
2016-10-10,11500000
2016-10-11,11500000
2016-10-12,11500000
2016-10-13,11500000
2016-10-14,11500000
2016-10-15,11500000
2016-10-16,11500000
2016-10-17,11500000
2016-10-18,11500000
2016-10-19,11500000
2016-10-20,11500000
2016-10-21,11500000
2016-10-22,11500000
2016-10-23,11500000
2016-10-24,11500000
2016-10-25,11500000
2016-10-26,11500000
2016-10-27,11500000
2016-10-28,11500000
2016-10-29,11500000
2016-10-30,11500000
2016-10-31,11500000
2016-11-01,11500000
2016-11-02,11500000
2016-11-03,11500000
2016-11-04,11500000
2016-11-05,11500000
2016-11-06,11500000
2016-11-07,11500000
2016-11-08,11500000
2016-11-09,11500000
2016-11-10,11500000
2016-11-11,11500000
2016-11-12,11500000
2016-11-13,11500000
2016-11-14,11500000
2016-11-15,11500000
2016-12-07,10981592
2016-12-08,10981592
2016-12-09,10981592
2016-12-10,10981592
2016-12-11,10981592
2016-12-12,10438741
2016-12-13,10438741
2016-12-14,10438741
2016-12-15,10438741
2016-12-16,10438741
2016-12-17,9922728
2016-12-18,9922728
2016-12-19,9922728
2016-12-20,9922728
2016-12-21,9435748
2016-12-22,9435748
2016-12-23,9435748
2016-12-24,9435748
2016-12-25,8970855
2016-12-26,8970855
2016-12-27,8970855
2016-12-28,8530029
2016-12-29,8530029
2016-12-30,8530029
2016-12-31,8530029
2017-01-01,8108336
2017-01-02,8108336
2017-01-03,8108336
2017-01-04,7706572
2017-01-05,7706572
2017-01-06,7706572
2017-01-07,7706572
2017-01-08,7706572
2017-01-09,7323832
2017-01-10,7323832
2017-01-11,7323832
2017-01-12,6964704
2017-01-13,6964704
2017-01-14,6964704
2017-01-15,6964704
2017-01-16,6619655
2017-01-17,6619655
2017-01-18,6294573
2017-01-19,6294573
2017-01-20,6294573
2017-01-21,5982863
2017-01-22,5982863
2017-01-23,5689711
2017-01-27,5410351
2017-01-28,5142208
2017-01-29,5142208
2017-01-30,5142208
2017-01-31,4889605
2017-02-01,4889605
2017-02-02,4646433
2017-02-03,4646433
2017-02-04,4415782
2017-02-05,4415782
2017-02-06,4415782
2017-02-07,4196641
2017-02-08,4196641
2017-02-09,4196641
2017-02-10,3986808
2017-02-11,3986808
2017-02-12,3986808
2017-02-13,3788527
2017-02-14,3788527
2017-02-15,3788527
2017-02-16,3600586
2017-02-18,3600586
2017-02-19,3421493
2017-02-20,3421493
2017-02-21,3253068
2017-02-22,3253068
2017-02-23,3253068
2017-02-24,3091415
2017-02-25,3091415
2017-02-26,3091415
2017-02-27,2938287
2017-02-28,2938287
2017-03-01,2794046
2017-03-02,2794046
2017-03-03,2794046
2017-03-04,2656124
2017-03-05,2656124
2017-03-06,2656124
2017-03-07,2525218
2017-03-08,2525218
2017-03-09,2525218
2017-03-10,2400297
2017-03-11,2400297
2017-03-12,2400297
2017-03-13,2281247
2017-03-14,2281247
2017-03-15,2281247
2017-03-16,2168643
2017-03-17,2168643
2017-03-18,2168643
2017-03-19,2168643
2017-03-20,2062584
2017-03-21,2062584
2017-03-22,2062584
2017-03-23,1960607
2017-03-24,1960607
2017-03-25,1960607
2017-03-26,1960607
2017-03-27,1863657
2017-03-28,1863657
2017-03-29,1863657
2017-03-30,1771606
2017-03-31,1771606
2017-04-01,1771606
2017-04-02,1684335
2017-04-03,1684335
2017-04-04,1684335
2017-04-12,109884
2017-04-13,109884
2017-04-14,109884
2017-04-15,109884
2017-04-16,109884
2017-04-17,109884
2017-04-18,109884
2017-04-19,109884
2017-04-20,109884
2017-04-21,109884
2017-04-22,109884
2017-04-23,109884
2017-04-24,109884
2017-04-25,109884
2017-04-26,109884
2017-04-27,109884
2017-04-28,109884
2017-04-29,109884
2017-04-30,109884
2017-05-01,109884
2017-05-02,109884
2017-05-03,109884
2017-05-04,109884
2017-05-05,109884
2017-05-06,109884
2017-05-07,109884
2017-05-08,109884
2017-05-09,109884
2017-05-10,109884
2017-05-11,109884
2017-05-12,109884
2017-05-13,104551
2017-05-14,104551
2017-05-15,104551
2017-05-16,104551
2017-05-17,104551
2017-05-18,104551
2017-05-19,104551
2017-05-20,104551
2017-05-21,104551
2017-05-22,104551
2017-05-23,104551
2017-05-24,104551
2017-05-25,104551
2017-05-26,104551
2017-05-27,104551
2017-05-28,104551
2017-05-29,104551
2017-05-30,104551
2017-05-31,104551
2017-06-01,104551
2017-06-02,104551
2017-06-03,104551
2017-06-04,104551
2017-06-06,104551
2017-06-07,104551
2017-06-08,104551
2017-06-09,104551
2017-06-10,104551
2017-06-11,104551
2017-06-12,104551
2017-06-13,104551
2017-06-14,104551
2017-06-15,104551
2017-06-16,104551
2017-06-17,104551
2017-06-18,104551
2017-06-19,104551
2017-06-20,104551
2017-06-21,104551
2017-06-22,104551
2017-06-23,104551
2017-06-24,104551
2017-06-25,104551
2017-06-26,104551
2017-06-27,104551
2017-06-28,104551
2017-06-29,104551
2017-06-30,104551
2017-07-01,104551
2017-07-02,104551
2017-07-03,104551
2017-07-04,104551
2017-07-05,104551
2017-07-06,104551
2017-07-07,104551
2017-07-08,104551
2017-07-13,104551
2017-07-14,104551
2017-07-15,104551
2017-07-16,104551
2017-07-17,104551
2017-07-18,104551
2017-07-19,104551
2017-07-20,104551
2017-07-21,104551
2017-07-22,104551
2017-07-23,104551
2017-07-24,104551
2017-07-25,104551
2017-07-26,104551
2017-07-27,104551
2017-07-28,104551
2017-07-29,99421
2017-07-30,99421
2017-07-31,99421
2017-08-01,99421
2017-08-02,99421
2017-08-03,99421
2017-08-04,99421
2017-08-05,99421
2017-08-06,99421
2017-08-09,99421
2017-08-10,99421
2017-08-11,99421
2017-08-12,99421
2017-08-13,99421
2017-08-14,99421
2017-08-15,99421
2017-08-16,99421
2017-08-17,99421
2017-08-18,99421
2017-08-19,99421
2017-08-20,99421
2017-08-21,99421
2017-08-22,99421
2017-08-23,99421
2017-08-24,99421
2017-08-25,99421
2017-08-26,99421
2017-08-27,99421
2017-08-28,99421
2017-08-29,99421
2017-08-30,99421
2017-08-31,99421
2017-09-01,99421
2017-09-02,99421
2017-09-03,99421
2017-09-04,99421
2017-09-05,99421
2017-09-06,99421
2017-09-07,99421
2017-09-08,99421
2017-09-09,99421
2017-09-10,99421
2017-09-11,99421
2017-09-12,99421
2017-09-13,99421
2017-09-14,99421
2017-09-15,99421
2017-09-16,99421
2017-09-17,99421
2017-09-18,99421
2017-09-19,99421
2017-09-20,99421
2017-09-21,99421
2017-09-22,99421
2017-09-23,99421
2017-09-24,99421
2017-09-25,99421
2017-09-26,99421
2017-09-27,99421
2017-09-28,99421
2017-09-29,99421
2017-09-30,99421
2017-10-01,99421
2017-10-02,99421
2017-10-03,99421
2017-10-04,99421
2017-10-05,99421
2017-10-06,99421
2017-10-07,99421
2017-10-08,99421
2017-10-09,99421
2017-10-10,99421
2017-10-11,99421
2017-10-12,99421
2017-10-13,99421
2017-10-14,99421
2017-10-15,99421
2017-10-16,99421
2017-10-17,99421
2017-10-18,99421
2017-10-19,99421
2017-10-20,99421
2017-10-21,99421
2017-10-22,99421
2017-10-23,99421
2017-10-24,99421
2017-10-25,99421
2017-10-26,99421
2017-10-27,99421
2017-10-28,99421
2017-10-29,99421
2017-10-30,99421
2017-10-31,99421
2017-11-01,99421
2017-11-02,99421
2017-11-03,99421
2017-11-04,99421
2017-11-05,99421
2017-11-06,99421
2017-11-07,99421
2017-11-08,99421
2017-11-09,99421
2017-11-10,99421
2017-11-11,99421
2017-11-12,99421
2017-11-13,99421
2017-11-14,99421
2017-11-15,99421
2017-11-16,95703
2017-11-17,95703
2017-11-18,95703
2017-11-19,95703
2017-11-20,95703
2017-11-21,95703
2017-11-22,95703
2017-11-23,95703
2017-11-24,95703
2017-11-25,95703
2017-11-26,95703
2017-11-27,95703
2017-11-28,95703
2017-11-29,95703
2017-11-30,95703
2017-12-01,95703
2017-12-02,95703
2017-12-03,95703
2017-12-04,95703
2017-12-05,95703
2017-12-06,95703
2017-12-07,95703
2017-12-08,95703
2017-12-09,95703
2017-12-10,95703
2017-12-11,95703
2017-12-12,95703
2017-12-13,95703
2017-12-14,95703
2017-12-15,95703
2017-12-16,95703
2017-12-17,95703
2017-12-18,95703
2017-12-19,95703
2017-12-20,95703
2017-12-21,95703
2017-12-22,95703
2017-12-23,95703
2017-12-24,95703
2017-12-25,95703
2017-12-26,95703
2017-12-27,95703
2017-12-28,95703
2017-12-29,95703
2017-12-30,95703
2017-12-31,95703
2018-01-01,95703
2018-01-02,95703
2018-01-03,95703
2018-01-04,95703
2018-01-05,95703
2018-01-06,95703
2018-01-07,95703
2018-01-08,95703
2018-01-09,95703
2018-01-10,95703
2018-01-11,95703
2018-01-12,95703
2018-01-13,95703
2018-01-14,95703
2018-01-15,95703
2018-01-16,95703
2018-01-17,95703
2018-01-18,95703
2018-01-19,95703
2018-01-20,95703
2018-01-21,95703
2018-01-22,95703
2018-01-23,95703
2018-01-25,92760
2018-01-26,92760
2018-01-27,92760
2018-01-28,92760
2018-01-29,92760
2018-01-30,92760
2018-01-31,92760
2018-02-01,92760
2018-02-02,92760
2018-02-03,92760
2018-02-04,92760
2018-02-05,92760
2018-02-06,92760
2018-02-07,92760
2018-02-08,92760
2018-02-09,92760
2018-02-10,92760
2018-02-11,92760
2018-02-12,92760
2018-02-13,92760
2018-02-14,92760
2018-02-15,92760
2018-02-16,92760
2018-02-17,92760
2018-02-18,92760
2018-02-19,92760
2018-02-20,92760
2018-02-21,92760
2018-02-22,92760
2018-02-23,92760
2018-02-24,92760
2018-02-25,92760
2018-02-26,92760
2018-02-27,92760
2018-02-28,92760
2018-03-01,92760
2018-03-02,92760
2018-03-03,92760
2018-03-04,92760
2018-03-05,92760
2018-03-06,92760
2018-03-07,92760
2018-03-08,92760
2018-03-09,92760
2018-03-10,92760
2018-03-11,92760
2018-03-12,92760
2018-03-13,92760
2018-03-14,92760
2018-03-15,92760
2018-03-16,92760
2018-03-17,92760
2018-03-18,92760
2018-03-19,92760
2018-03-20,92760
2018-03-21,92760
2018-03-23,92760
2018-03-24,92760
2018-03-25,92760
2018-03-26,92760
2018-03-27,92760
2018-03-28,92760
2018-03-29,92760
2018-03-30,92760
2018-03-31,92760
2018-04-01,92760
2018-04-02,92760
2018-04-03,92760
2018-04-04,92760
2018-04-05,92760
2018-04-06,92760
2018-04-07,92760
2018-04-08,92760
2018-04-09,92760
2018-04-10,92760
2018-04-11,92760
2018-04-12,92760
2018-04-13,92760
2018-04-14,92760
2018-04-15,92760
2018-04-16,92760
2018-04-17,92760
2018-04-18,92760
2018-04-19,92760
2018-04-20,92760
2018-04-21,92760
2018-04-22,90234
2018-04-23,90234
2018-04-24,90234
2018-04-25,90234
2018-04-26,90234
2018-04-27,90234
2018-04-28,90234
2018-04-29,90234
2018-04-30,90234
2018-05-01,90234
2018-05-03,90234
2018-05-04,90234
2018-05-05,90234
2018-05-06,90234
2018-05-07,90234
2018-05-08,90234
2018-05-09,90234
2018-05-10,90234
2018-05-11,90234
2018-05-12,90234
2018-05-13,90234
2018-05-14,90234
2018-05-15,90234
2018-05-16,90234
2018-05-17,90234
2018-05-18,90234
2018-05-19,90234
2018-05-20,90234
2018-05-21,90234
2018-05-22,90234
2018-05-23,90234
2018-05-24,90234
2018-05-25,90234
2018-05-26,90234
2018-05-27,90234
2018-05-28,90234
2018-05-29,90234
2018-05-30,90234
2018-05-31,90234
2018-06-01,90234
2018-06-02,90234
2018-06-03,90234
2018-06-04,90234
2018-06-05,90234
2018-06-06,90234
2018-06-07,90234
2018-06-08,90234
2018-06-09,90234
2018-06-10,90234
2018-06-11,90234
2018-06-12,90234
2018-06-13,90234
2018-06-14,90234
2018-06-15,90234
2018-06-16,90234
2018-06-17,90234
2018-06-18,90234
2018-06-19,90234
2018-06-20,90234
2018-06-21,90234
2018-06-22,90234
2018-06-23,90234
2018-06-24,90234
2018-06-25,90234
2018-06-26,90234
2018-06-27,90234
2018-06-28,90234
2018-06-29,90234
2018-06-30,90234
2018-07-01,90234
2018-07-02,90234
2018-07-03,90234
2018-07-04,90234
2018-07-05,90234
2018-07-06,90234
2018-07-07,90234
2018-07-08,90234
2018-07-09,90234
2018-07-10,90234
2018-07-11,90234
2018-07-12,90234
2018-07-13,90234
2018-07-14,90234
2018-07-15,90234
2018-07-16,90234
2018-07-17,90234
2018-07-18,90234
2018-07-19,90234
2018-07-20,90234
2018-07-21,90234
2018-07-22,90234
2018-07-23,90234
2018-07-24,90234
2018-07-25,90234
2018-07-26,90234
2018-07-27,90234
2018-07-28,90234
2018-07-29,90234
2018-07-30,90234
2018-07-31,90234
2018-08-01,90234
2018-08-02,90234
2018-08-03,90234
2018-08-04,90234
2018-08-05,90234
2018-08-06,90234
2018-08-07,90234
2018-08-08,90234
2018-08-09,90234
2018-08-10,90234
2018-08-11,90234
2018-08-12,90234
2018-08-14,90234
2018-08-16,90234
2018-08-17,90234
2018-08-18,90234
2018-08-19,90234
2018-08-20,90234
2018-08-21,90234
2018-08-22,90234
2018-08-23,90234
2018-08-24,90234
2018-08-25,90234
2018-08-26,90234
2018-08-27,90234
2018-08-28,90234
2018-08-29,90234
2018-08-30,90234
2018-08-31,90234
2018-09-01,90234
2018-09-02,90234
2018-09-03,90234
2018-09-04,90234
2018-09-05,90234
2018-09-06,90234
2018-09-07,90234
2018-09-08,90234
2018-09-09,90234
2018-09-10,90234
2018-09-11,90234
2018-09-12,90234
2018-09-13,90234
2018-09-14,90234
2018-09-15,90234
2018-09-16,90234
2018-09-17,90234
2018-09-18,90234
2018-09-19,89334
2018-09-20,89334
2018-09-21,89334
2018-09-22,89334
2018-09-23,89334
2018-09-24,89334
2018-09-25,89334
2018-09-26,89334
2018-09-27,89334
2018-09-28,89334
2018-09-29,89334
2018-09-30,89334
2018-10-01,89334
2018-10-02,89334
2018-10-03,89334
2018-10-04,89334
2018-10-05,89334
2018-10-06,89334
2018-10-07,89334
2018-10-08,89334
2018-10-09,89334
2018-10-10,89334
2018-10-11,89334
2018-10-12,89334
2018-10-13,89334
2018-10-14,89334
2018-10-15,89334
2018-10-16,89334
2018-10-17,89334
2018-10-18,89334
2018-10-19,89334
2018-10-20,89334
2018-10-21,89334
2018-10-22,89334
2018-10-23,89334
2018-10-24,89334
2018-10-25,89334
2018-10-26,89334
2018-10-27,89334
2018-10-28,89334
2018-10-29,89334
2018-10-30,89334
2018-10-31,89334
2018-11-01,89334
2018-11-03,89334
2018-11-04,89334
2018-11-05,89334
2018-11-06,89334
2018-11-07,89334
2018-11-08,89334
2018-11-09,89334
2018-11-10,89334
2018-11-11,89334
2018-11-12,89334
2018-11-13,89334
2018-11-14,89334
2018-11-15,89334
2018-11-16,89334
2018-11-17,89334
2018-11-18,89334
2018-11-19,89334
2018-11-20,89334
2018-11-21,89334
2018-11-22,89334
2018-11-23,89334
2018-11-24,89334
2018-11-25,89334
2018-11-26,89334
2018-11-27,89334
2018-11-28,89334
2018-11-29,89334
2018-12-01,88558
2018-12-02,88558
2018-12-03,88558
2018-12-04,88558
2018-12-05,88558
2018-12-07,88558
2018-12-09,88558
2018-12-10,88558
2018-12-11,88558
2018-12-12,88558
2018-12-13,88558
2018-12-14,88558
2018-12-15,88558
2018-12-16,88558
2018-12-17,88558
2018-12-18,88558
2018-12-19,88558
2018-12-20,88558
2018-12-21,88558
2018-12-22,88558
2018-12-23,88558
2018-12-24,88558
2018-12-25,88558
2018-12-26,88558
2018-12-27,88558
2018-12-28,88558
2018-12-29,88558
2018-12-30,88558
2018-12-31,88558
2019-01-01,88558
2019-01-02,88558
2019-01-03,88558
2019-01-04,88558
2019-01-05,88558
2019-01-06,88558
2019-01-08,88558
2019-01-10,88558
2019-01-11,88558
2019-01-12,88558
2019-01-13,88558
2019-01-14,88558
2019-01-15,88558
2019-01-16,88558
2019-01-17,88558
2019-01-18,88558
2019-01-19,88558
2019-01-20,88558
2019-01-21,88558
2019-01-22,86052
2019-01-23,86052
2019-01-24,86052
2019-01-25,86052
2019-01-26,86052
2019-01-27,86052
2019-01-28,86052
2019-01-29,86052
2019-01-30,86052
2019-01-31,86052
2019-02-01,86052
2019-02-02,86052
2019-02-03,86052
2019-02-04,86052
2019-02-05,86052
2019-02-06,86052
2019-02-07,86052
2019-02-08,86052
2019-02-09,86052
2019-02-10,86052
2019-02-11,86052
2019-02-12,86052
2019-02-13,86052
2019-02-14,86052
2019-02-15,86052
2019-02-16,86052
2019-02-17,86052
2019-02-18,86052
2019-02-19,86052
2019-02-20,86052
2019-02-21,86052
2019-02-22,86052
2019-02-23,86052
2019-02-24,86052
2019-02-25,86052
2019-02-26,86052
2019-02-27,86052
2019-02-28,86052
2019-03-01,86052
2019-03-02,86052
2019-03-03,86052
2019-03-04,86052
2019-03-05,86052
2019-03-06,86052
2019-03-07,86052
2019-03-08,86052
2019-03-09,86052
2019-03-10,86052
2019-03-11,86052
2019-03-12,86052
2019-03-13,86052
2019-03-14,86052
2019-03-15,86052
2019-03-16,86052
2019-03-17,86052
2019-03-18,86052
2019-03-19,86052
2019-03-20,86052
2019-03-21,86052
2019-03-22,86052
2019-03-23,86052
2019-03-24,86052
2019-03-25,86052
2019-03-26,86052
2019-03-27,86052
2019-03-28,86052
2019-03-29,86052
2019-03-30,86052
2019-03-31,86052
2019-04-01,86052
2019-04-02,86052
2019-04-03,86052
2019-04-04,86052
2019-04-05,86052
2019-04-06,86052
2019-04-07,86052
2019-04-08,86052
2019-04-09,86052
2019-04-10,86052
2019-04-11,86052
2019-04-12,86052
2019-04-13,86052
2019-04-14,86052
2019-04-15,86052
2019-04-16,86052
2019-04-17,86052
2019-04-18,86052
2019-04-19,86052
2019-04-20,86052
2019-04-21,86052
2019-04-22,86052
2019-04-23,86052
2019-04-24,86052
2019-04-25,86052
2019-04-26,86052
2019-04-27,86052
2019-04-28,86052
2019-04-29,86052
2019-04-30,86052
2019-05-01,86052
2019-05-02,86052
2019-05-03,86052
2019-05-04,86052
2019-05-05,86052
2019-05-06,86052
2019-05-07,86052
2019-05-08,86052
2019-05-09,86052
2019-05-10,86052
2019-05-11,86052
2019-05-12,86052
2019-05-13,86052
2019-05-14,86052
2019-05-15,86052
2019-05-16,86052
2019-05-17,86052
2019-05-18,84160
2019-05-19,84160
2019-05-20,84160
2019-05-21,84160
2019-05-22,84160
2019-05-23,84160
2019-05-24,84160
2019-05-25,84160
2019-05-26,84160
2019-05-27,84160
2019-05-28,84160
2019-05-29,84160
2019-05-30,84160
2019-05-31,84160
2019-06-01,84160
2019-06-02,84160
2019-06-03,84160
2019-06-04,84160
2019-06-05,84160
2019-06-06,84160
2019-06-07,84160
2019-06-08,84160
2019-06-09,84160
2019-06-10,84160
2019-06-11,84160
2019-06-12,84160
2019-06-13,84160
2019-06-14,84160
2019-06-15,84160
2019-06-16,84160
2019-06-17,84160
2019-06-18,84160
2019-06-19,84160
2019-06-20,84160
2019-06-21,84160
2019-06-22,84160
2019-06-23,84160
2019-06-24,84160
2019-06-25,84160
2019-06-26,84160
2019-06-27,84160
2019-06-28,84160
2019-06-29,84160
2019-06-30,84160
2019-07-01,84160
2019-07-02,84160
2019-07-03,84160
2019-07-04,84160
2019-07-05,84160
2019-07-06,84160
2019-07-07,84160
2019-07-08,84160
2019-07-09,84160
2019-07-10,84160
2019-07-11,84160
2019-07-12,84160
2019-07-13,84160
2019-07-14,84160
2019-07-15,84160
2019-07-16,84160
2019-07-17,84160
2019-07-18,84160
2019-07-19,84160
2019-07-20,84160
2019-07-21,84160
2019-07-22,84160
2019-07-23,84160
2019-07-24,84160
2019-07-25,84160
2019-07-26,84160
2019-07-27,84160
2019-07-28,84160
2019-07-29,84160
2019-07-30,84160
2019-07-31,84160
2019-08-01,84160
2019-08-02,84160
2019-08-03,84160
2019-08-04,84160
2019-08-05,84160
2019-08-06,84160
2019-08-07,84160
2019-08-08,84160
2019-08-09,84160
2019-08-10,84160
2019-08-11,82125
2019-08-12,82125
2019-08-13,82125
2019-08-14,82125
2019-08-15,82125
2019-08-16,82125
2019-08-17,82125
2019-08-18,82125
2019-08-19,82125
2019-08-20,82125
2019-08-21,82125
2019-08-22,82125
2019-08-23,82125
2019-08-24,82125
2019-08-24,82125
2019-08-25,82125
2019-08-25,82125
2019-08-26,82125
2019-08-26,82125
2019-08-27,82125
2019-08-27,82125
2019-08-28,82125
2019-08-29,82125
2019-08-30,82125
2019-08-31,82125
2019-09-01,82125
2019-09-02,82125
2019-09-03,82125
2019-09-04,82125
2019-09-05,82125
2019-09-06,82125
2019-09-07,82125
2019-09-08,82125
2019-09-09,82125
2019-09-10,82125
2019-09-11,82125
2019-09-12,82125
2019-09-13,82125
2019-09-14,82125
2019-09-15,82125
2019-09-16,82125
2019-09-17,82125
2019-09-18,82125
2019-09-19,82125
2019-09-20,82125
2019-09-21,82125
2019-09-22,82125
2019-09-23,82125
2019-09-24,82125
2019-09-25,82125
2019-09-26,82125
2019-09-27,82125
2019-09-28,82125
2019-09-29,82125
2019-09-30,82125
2019-10-01,82125
2019-10-02,82125
2019-10-03,82125
2019-10-04,82125
2019-10-05,82125
2019-10-06,82125
2019-10-07,82125
2019-10-08,82125
2019-10-09,82125
2019-10-10,82125
2019-10-11,82125
2019-10-12,82125
2019-10-13,82125
2019-10-14,82125
2019-10-15,82125
2019-10-16,82125
2019-10-17,82125
2019-10-18,82125
2019-10-19,82125
2019-10-20,82125
2019-10-21,82125
2019-10-22,82125
2019-10-23,82125
2019-10-24,82125
2019-10-25,82125
2019-10-26,82125
2019-10-27,82125
2019-10-28,82125
2019-10-29,82125
2019-10-30,82125
2019-10-31,82125
2019-11-01,82125
2019-11-02,82125
2019-11-03,82125
2019-11-04,82125
2019-11-05,82125
2019-11-06,82125
2019-11-07,82125
2019-11-08,82125
2019-11-09,82125
2019-11-10,82125
2019-11-11,82125
2019-11-12,82125
2019-11-13,82125
2019-11-14,82125
2019-11-15,82125
2019-11-16,82125
2019-11-17,82125
2019-11-18,82125
2019-11-19,82125
2019-11-20,82125
2019-11-21,82125
2019-11-22,82125
2019-11-23,82125
2019-11-24,82125
2019-11-25,82125
2019-11-26,82125
2019-11-27,82125
2019-11-28,82125
2019-11-29,82125
2019-11-30,82125
2019-12-01,82125
2019-12-02,82125
2019-12-03,79455
2019-12-04,79455
2019-12-05,79455
2019-12-06,79455
2019-12-07,79455
2019-12-08,79455
2019-12-09,79455
2019-12-10,79455
2019-12-11,79455
2019-12-12,79455
2019-12-13,79455
2019-12-14,79455
2019-12-15,79455
2019-12-16,79455
2019-12-17,79455
2019-12-18,79455
2019-12-19,79455
2019-12-20,79455
2019-12-21,79455
2019-12-22,79455
2019-12-23,79455
2019-12-24,79455
2019-12-25,79455
2019-12-26,79455
2019-12-27,79455
2019-12-28,79455
2019-12-29,79455
2019-12-30,79455
2019-12-31,79455
2020-01-01,79455
2020-01-02,79455
2020-01-03,79455
2020-01-04,79455
2020-01-05,79455
2020-01-06,79455
2020-01-07,79455
2020-01-08,79455
2020-01-09,79455
2020-01-10,79455
2020-01-11,79455
2020-01-12,79455
2020-01-13,79455
2020-01-14,79455
2020-01-15,79455
2020-01-16,79455
2020-01-17,79455
2020-01-18,79455
2020-01-19,79455
2020-01-20,79455
2020-01-21,79455
2020-01-22,79455
2020-01-23,79455
2020-01-24,79455
2020-01-25,79455
2020-01-26,79455
2020-01-27,79455
2020-01-28,79455
2020-01-29,79455
2020-01-30,79455
2020-01-31,79455
2020-02-01,79455
2020-02-02,79455
2020-02-03,79455
2020-02-04,79455
2020-02-05,79455
2020-02-06,79455
2020-02-07,79455
2020-02-08,79455
2020-02-09,79455
2020-02-10,79455
2020-02-11,79455
2020-02-12,79455
2020-02-13,79455
2020-02-14,79455
2020-02-15,79455
2020-02-16,79455
2020-02-17,79455
2020-02-18,79455
2020-02-19,79455
2020-02-20,79455
2020-02-21,81089
2020-02-22,81089
2020-02-23,81089
2020-02-24,81089
2020-02-25,81089
2020-02-26,81089
2020-02-27,81089
2020-02-28,81089
2020-02-29,81089
2020-03-01,81089
2020-03-02,81089
2020-03-03,81089
2020-03-04,81089
2020-03-05,81089
2020-03-06,81089
2020-03-07,81089
2020-03-08,81089
2020-03-09,81089
2020-03-10,81089
2020-03-11,81089
2020-03-12,81089
2020-03-13,81089
2020-03-14,81089
2020-03-15,81089
2020-03-16,81089
2020-03-17,81089
2020-03-18,81089
2020-03-19,81089
2020-03-20,81089
2020-03-21,81089
2020-03-22,81089
2020-03-23,81089
2020-03-24,81089
