date_obj,Irit%20leaf price
2016-01-28,1403
2016-01-29,1468
2016-01-30,1468
2016-01-31,1501
2016-02-01,1475
2016-02-02,1475
2016-02-03,1532
2016-02-04,1532
2016-02-05,1595
2016-02-06,1668
2016-02-07,1668
2016-02-08,1657
2016-02-09,1657
2016-02-10,1727
2016-02-11,1727
2016-02-12,1777
2016-02-13,1856
2016-02-14,1856
2016-02-15,1865
2016-02-16,1865
2016-02-17,1906
2016-02-18,1906
2016-02-19,1975
2016-02-20,1975
2016-02-21,1999
2016-02-22,1999
2016-02-23,1993
2016-02-24,1993
2016-02-25,1950
2016-02-26,1950
2016-02-27,1934
2016-02-28,1934
2016-02-29,1871
2016-03-01,1780
2016-03-02,1780
2016-03-03,1767
2016-03-04,1767
2016-03-05,1780
2016-03-06,1705
2016-03-07,1705
2016-03-08,1636
2016-03-09,1638
2016-03-10,1597
2016-03-11,1597
2016-03-12,1534
2016-03-13,1534
2016-03-14,1465
2016-03-15,1400
2016-03-16,1359
2016-03-17,1359
2016-03-18,1381
2016-03-19,1381
2016-03-20,1343
2016-03-22,1345
2016-03-23,1396
2016-03-24,1396
2016-03-25,1424
2016-03-26,1409
2016-03-27,1409
2016-03-28,1355
2016-03-29,1328
2016-03-30,1328
2016-03-31,1360
2016-04-01,1360
2016-04-02,1416
2016-04-03,1350
2016-04-04,1336
2016-04-05,1336
2016-04-06,1336
2016-04-07,1336
2016-04-08,1372
2016-04-09,1355
2016-04-10,1340
2016-04-11,1340
2016-04-12,1373
2016-04-13,1373
2016-04-14,1433
2016-04-15,1463
2016-04-16,1463
2016-04-17,1425
2016-04-18,1367
2016-04-19,1367
2016-04-20,1323
2016-04-21,1323
2016-04-22,1307
2016-04-23,1300
2016-04-24,1300
2016-04-25,1272
2016-04-26,1272
2016-04-27,1254
2016-04-28,1254
2016-04-29,1251
2016-04-30,1248
2016-05-01,1248
2016-05-02,1269
2016-05-03,1297
2016-05-04,1297
2016-05-05,1327
2016-05-06,1327
2016-05-07,1274
2016-05-08,1274
2016-05-09,1218
2016-05-10,1159
2016-05-11,1159
2016-05-12,1134
2016-05-13,1102
2016-05-14,1102
2016-05-15,1115
2016-05-16,1115
2016-05-17,1143
2016-05-18,1126
2016-05-19,1126
2016-05-22,1150
2016-05-23,1152
2016-05-24,1186
2016-05-25,1186
2016-05-26,1214
2016-05-27,1195
2016-05-28,1195
2016-05-29,1179
2016-05-30,1179
2016-05-31,1177
2016-06-01,1149
2016-06-02,1149
2016-06-03,1159
2016-06-04,1192
2016-06-05,1192
2016-06-06,1219
2016-06-07,1219
2016-06-08,1270
2016-06-09,1289
2016-06-10,1266
2016-06-11,1266
2016-06-12,1265
2016-06-13,1265
2016-06-14,1327
2016-06-15,1327
2016-06-16,1345
2016-06-17,1367
2016-06-18,1367
2016-06-19,1355
2016-06-20,1343
2016-06-21,1312
2016-06-22,1351
2016-06-23,1414
2016-06-24,1414
2016-06-25,1371
2016-06-26,1371
2016-06-27,1353
2016-06-28,1398
2016-06-29,1398
2016-06-30,1425
2016-07-01,1446
2016-07-02,1446
2016-07-03,1417
2016-07-04,1364
2016-07-05,1364
2016-07-06,1334
2016-07-07,1335
2016-07-08,1337
2016-07-09,1359
2016-07-10,1362
2016-07-11,1383
2016-07-12,1383
2016-07-13,1435
2016-07-14,1470
2016-07-15,1470
2016-07-16,1436
2016-07-17,1436
2016-07-18,1426
2016-07-23,1382
2016-07-24,1374
2016-07-25,1395
2016-07-26,1395
2016-07-27,1397
2016-07-28,1397
2016-07-29,1392
2016-07-30,1391
2016-07-31,1391
2016-08-01,1377
2016-08-02,1358
2016-08-03,1328
2016-08-04,1328
2016-08-05,1313
2016-08-06,1313
2016-08-07,1288
2016-08-08,1288
2016-08-09,1254
2016-08-10,1254
2016-08-11,1255
2016-08-12,1255
2016-08-13,1224
2016-08-14,1224
2016-08-15,1192
2016-08-16,1192
2016-08-17,1215
2016-08-18,1215
2016-08-19,1201
2016-08-20,1148
2016-08-21,1148
2016-08-22,1114
2016-08-23,1075
2016-08-24,1075
2016-08-25,1080
2016-08-26,1080
2016-08-28,1035
2016-08-31,958
2016-09-01,957
2016-09-02,957
2016-09-03,954
2016-09-04,953
2016-09-05,953
2016-09-06,973
2016-09-07,973
2016-09-08,990
2016-09-09,990
2016-09-10,1008
2016-09-11,1008
2016-09-12,968
2016-09-13,968
2016-09-14,966
2016-09-15,966
2016-09-16,985
2016-09-17,985
2016-09-18,969
2016-09-19,969
2016-09-20,993
2016-09-21,993
2016-09-22,1013
2016-09-23,1013
2016-09-24,1013
2016-09-25,1019
2016-09-26,1019
2016-09-27,1030
2016-09-28,1030
2016-09-29,1074
2016-09-30,1124
2016-10-01,1124
2016-10-02,1175
2016-10-03,1175
2016-10-04,1198
2016-10-05,1198
2016-10-06,1241
2016-10-07,1241
2016-10-08,1215
2016-10-09,1215
2016-10-10,1182
2016-10-11,1182
2016-10-12,1187
2016-10-13,1187
2016-10-14,1194
2016-10-15,1194
2016-10-16,1226
2016-10-17,1265
2016-10-18,1265
2016-10-19,1251
2016-10-20,1251
2016-10-21,1267
2016-10-22,1267
2016-10-23,1205
2016-10-24,1197
2016-10-25,1197
2016-10-26,1163
2016-10-27,1163
2016-10-28,1197
2016-10-29,1234
2016-10-30,1234
2016-10-31,1212
2016-11-01,1212
2016-11-02,1240
2016-11-03,1240
2016-11-04,1292
2016-11-05,1292
2016-11-06,1356
2016-11-07,1356
2016-11-08,1424
2016-11-09,1424
2016-11-10,1474
2016-11-11,1474
2016-11-12,1520
2016-11-13,1520
2016-11-14,1581
2016-12-07,1528
2016-12-08,1589
2016-12-09,1623
2016-12-10,1623
2016-12-11,1624
2016-12-12,1624
2016-12-13,1661
2016-12-14,1649
2016-12-15,1649
2016-12-16,1619
2016-12-17,1582
2016-12-18,1582
2016-12-19,1562
2016-12-20,1589
2016-12-21,1602
2016-12-22,1602
2016-12-23,1609
2016-12-24,1609
2016-12-25,1585
2016-12-26,1585
2016-12-27,1575
2016-12-28,1561
2016-12-29,1541
2016-12-30,1541
2016-12-31,1521
2017-01-01,1455
2017-01-02,1386
2017-01-03,1434
2017-01-04,1500
2017-01-05,1500
2017-01-06,1564
2017-01-07,1643
2017-01-08,1726
2017-01-09,1813
2017-01-10,1904
2017-01-11,2000
2017-01-12,1983
2017-01-13,1983
2017-01-14,1883
2017-01-15,1788
2017-01-16,1698
2017-01-17,1613
2017-01-18,1567
2017-01-19,1567
2017-01-20,1551
2017-01-21,1476
2017-01-22,1406
2017-01-23,1360
2017-01-27,1309
2017-01-28,1345
2017-01-29,1373
2017-01-30,1373
2017-01-31,1316
2017-02-01,1270
2017-02-02,1270
2017-02-03,1231
2017-02-04,1260
2017-02-05,1230
2017-02-06,1230
2017-02-07,1183
2017-02-08,1170
2017-02-09,1170
2017-02-10,1202
2017-02-11,1181
2017-02-12,1181
2017-02-13,1156
2017-02-14,1118
2017-02-15,1118
2017-02-16,1134
2017-02-18,1110
2017-02-19,1082
2017-02-20,1082
2017-02-21,1115
2017-02-22,1115
2017-02-23,1166
2017-02-24,1166
2017-02-25,1190
2017-02-26,1190
2017-02-27,1176
2017-02-28,1190
2017-03-01,1199
2017-03-02,1232
2017-03-03,1232
2017-03-04,1274
2017-03-05,1274
2017-03-06,1216
2017-03-07,1158
2017-03-08,1158
2017-03-09,1128
2017-03-10,1125
2017-03-11,1072
2017-03-12,1072
2017-03-13,1047
2017-03-14,1051
2017-03-15,1081
2017-03-16,1081
2017-03-17,1058
2017-03-18,1058
2017-03-19,1055
2017-03-20,1082
2017-03-21,1052
2017-03-22,1052
2017-03-23,1027
2017-03-24,1022
2017-03-25,1022
2017-03-26,1056
2017-03-27,1047
2017-03-28,1047
2017-03-29,1036
2017-03-30,1036
2017-03-31,1056
2017-04-01,1056
2017-04-02,1063
2017-04-03,1082
2017-04-04,1082
2017-04-12,984
2017-04-13,945
2017-04-14,945
2017-04-15,912
2017-04-16,907
2017-04-17,930
2017-04-18,930
2017-04-19,939
2017-04-20,939
2017-04-21,931
2017-04-22,931
2017-04-23,918
2017-04-24,918
2017-04-25,940
2017-04-26,940
2017-04-27,941
2017-04-28,941
2017-04-29,941
2017-04-30,941
2017-05-01,972
2017-05-02,1020
2017-05-03,1020
2017-05-04,1029
2017-05-05,1042
2017-05-06,1042
2017-05-07,1029
2017-05-08,1029
2017-05-09,1071
2017-05-10,1071
2017-05-11,1069
2017-05-12,1115
2017-05-13,1141
2017-05-14,1141
2017-05-15,1116
2017-05-16,1095
2017-05-17,1095
2017-05-18,1129
2017-05-19,1129
2017-05-20,1163
2017-05-21,1163
2017-05-22,1141
2017-05-23,1141
2017-05-24,1106
2017-05-25,1106
2017-05-26,1137
2017-05-27,1184
2017-05-28,1184
2017-05-29,1159
2017-05-30,1159
2017-05-31,1109
2017-06-01,1095
2017-06-02,1075
2017-06-03,1075
2017-06-04,1094
2017-06-06,1097
2017-06-07,1137
2017-06-08,1137
2017-06-09,1146
2017-06-10,1116
2017-06-11,1107
2017-06-12,1107
2017-06-13,1092
2017-06-14,1073
2017-06-15,1073
2017-06-16,1047
2017-06-17,1047
2017-06-18,1006
2017-06-19,1006
2017-06-20,1039
2017-06-21,1090
2017-06-22,1090
2017-06-23,1086
2017-06-24,1063
2017-06-25,1063
2017-06-26,1086
2017-06-27,1110
2017-06-28,1110
2017-06-29,1097
2017-06-30,1079
2017-07-01,1079
2017-07-02,1089
2017-07-03,1102
2017-07-04,1099
2017-07-05,1099
2017-07-06,1068
2017-07-07,1068
2017-07-08,1074
2017-07-13,1065
2017-07-14,1071
2017-07-15,1071
2017-07-16,1079
2017-07-17,1083
2017-07-18,1083
2017-07-19,1085
2017-07-20,1100
2017-07-21,1146
2017-07-22,1124
2017-07-23,1109
2017-07-24,1109
2017-07-25,1101
2017-07-26,1105
2017-07-27,1123
2017-07-28,1167
2017-07-29,1167
2017-07-30,1147
2017-07-31,1147
2017-08-01,1114
2017-08-02,1092
2017-08-03,1092
2017-08-04,1122
2017-08-05,1151
2017-08-06,1151
2017-08-09,1153
2017-08-10,1156
2017-08-11,1156
2017-08-12,1141
2017-08-13,1141
2017-08-14,1111
2017-08-15,1133
2017-08-16,1133
2017-08-17,1131
2017-08-18,1131
2017-08-19,1092
2017-08-20,1099
2017-08-21,1095
2017-08-22,1074
2017-08-23,1074
2017-08-24,1087
2017-08-25,1087
2017-08-26,1104
2017-08-27,1066
2017-08-28,1066
2017-08-29,1044
2017-08-30,1091
2017-08-31,1091
2017-09-01,1102
2017-09-02,1075
2017-09-03,1075
2017-09-04,1058
2017-09-05,1036
2017-09-06,1059
2017-09-07,1054
2017-09-08,1054
2017-09-09,1039
2017-09-10,1027
2017-09-11,1027
2017-09-12,1047
2017-09-13,1044
2017-09-14,1047
2017-09-15,1047
2017-09-16,1050
2017-09-17,1054
2017-09-19,1059
2017-09-20,1062
2017-09-21,1062
2017-09-22,1061
2017-09-23,1061
2017-09-24,1048
2017-09-25,1051
2017-09-26,1048
2017-09-27,1048
2017-09-28,1066
2017-09-29,1043
2017-09-30,1043
2017-10-01,1041
2017-10-02,1054
2017-10-03,1054
2017-10-04,1063
2017-10-05,1054
2017-10-06,1049
2017-10-07,1053
2017-10-08,1053
2017-10-09,1052
2017-10-10,1045
2017-10-11,1045
2017-10-12,1035
2017-10-13,997
2017-10-14,947
2017-10-15,947
2017-10-16,960
2017-10-17,960
2017-10-18,966
2017-10-19,966
2017-10-20,964
2017-10-21,964
2017-10-22,983
2017-10-23,983
2017-10-24,1017
2017-10-25,1033
2017-10-26,1033
2017-10-27,1018
2017-10-28,1018
2017-10-29,977
2017-10-30,950
2017-10-31,983
2017-11-01,983
2017-11-02,979
2017-11-03,979
2017-11-04,974
2017-11-05,974
2017-11-06,983
2017-11-07,983
2017-11-08,992
2017-11-09,995
2017-11-10,995
2017-11-11,996
2017-11-12,1002
2017-11-13,1002
2017-11-14,999
2017-11-15,999
2017-11-16,987
2017-11-17,963
2017-11-18,963
2017-11-19,952
2017-11-20,952
2017-11-21,959
2017-11-22,959
2017-11-23,963
2017-11-24,963
2017-11-25,942
2017-11-26,942
2017-11-27,917
2017-11-28,929
2017-11-29,929
2017-11-30,949
2017-12-01,961
2017-12-02,961
2017-12-03,930
2017-12-04,930
2017-12-05,944
2017-12-06,944
2017-12-07,973
2017-12-08,973
2017-12-09,961
2017-12-10,951
2017-12-11,951
2017-12-12,955
2017-12-13,955
2017-12-14,949
2017-12-15,954
2017-12-16,954
2017-12-17,947
2017-12-18,954
2017-12-19,954
2017-12-20,960
2017-12-21,959
2017-12-22,959
2017-12-23,950
2017-12-24,950
2017-12-25,954
2017-12-26,945
2017-12-27,943
2017-12-28,943
2017-12-29,942
2017-12-30,900
2017-12-31,900
2018-01-01,872
2018-01-02,872
2018-01-03,880
2018-01-04,880
2018-01-05,892
2018-01-06,903
2018-01-07,903
2018-01-08,897
2018-01-09,888
2018-01-10,888
2018-01-11,889
2018-01-12,889
2018-01-13,873
2018-01-14,852
2018-01-15,847
2018-01-16,844
2018-01-17,849
2018-01-18,851
2018-01-19,851
2018-01-20,860
2018-01-21,860
2018-01-22,893
2018-01-23,934
2018-01-25,912
2018-01-26,898
2018-01-27,898
2018-01-28,886
2018-01-29,900
2018-01-30,901
2018-01-31,910
2018-02-01,910
2018-02-02,917
2018-02-03,924
2018-02-04,949
2018-02-05,949
2018-02-06,986
2018-02-07,953
2018-02-08,953
2018-02-09,938
2018-02-10,938
2018-02-11,944
2018-02-12,977
2018-02-13,977
2018-02-14,998
2018-02-15,1030
2018-02-16,1051
2018-02-17,1058
2018-02-18,1062
2018-02-19,1076
2018-02-20,1073
2018-02-21,1069
2018-02-22,1079
2018-02-23,1075
2018-02-24,1075
2018-02-25,1065
2018-02-26,1059
2018-02-27,1040
2018-02-28,1040
2018-03-01,1032
2018-03-02,1041
2018-03-03,1056
2018-03-04,1056
2018-03-05,1069
2018-03-06,1069
2018-03-07,1060
2018-03-08,1049
2018-03-09,1055
2018-03-10,1031
2018-03-11,1031
2018-03-12,1031
2018-03-13,1017
2018-03-14,1005
2018-03-15,992
2018-03-16,973
2018-03-17,964
2018-03-18,958
2018-03-19,958
2018-03-20,964
2018-03-21,975
2018-03-23,976
2018-03-24,971
2018-03-25,976
2018-03-26,1004
2018-03-27,999
2018-03-28,999
2018-03-29,985
2018-03-30,975
2018-03-31,973
2018-04-01,959
2018-04-02,970
2018-04-03,982
2018-04-04,982
2018-04-05,982
2018-04-06,1006
2018-04-07,1006
2018-04-08,984
2018-04-09,972
2018-04-10,987
2018-04-11,997
2018-04-12,1018
2018-04-13,1018
2018-04-14,1026
2018-04-15,1010
2018-04-16,1010
2018-04-17,995
2018-04-18,995
2018-04-19,964
2018-04-20,985
2018-04-21,992
2018-04-22,992
2018-04-23,970
2018-04-24,984
2018-04-25,1001
2018-04-26,1001
2018-04-27,1005
2018-04-28,989
2018-04-29,965
2018-04-30,944
2018-05-01,952
2018-05-04,949
2018-05-05,955
2018-05-06,955
2018-05-07,965
2018-05-08,965
2018-05-09,974
2018-05-10,986
2018-05-11,986
2018-05-12,986
2018-05-13,986
2018-05-14,997
2018-05-15,997
2018-05-16,1001
2018-05-17,1001
2018-05-18,974
2018-05-19,968
2018-05-20,968
2018-05-21,980
2018-05-22,980
2018-05-23,1000
2018-05-24,1000
2018-05-25,973
2018-05-26,976
2018-05-27,976
2018-05-28,981
2018-05-29,975
2018-05-30,975
2018-05-31,969
2018-06-01,976
2018-06-02,972
2018-06-03,972
2018-06-04,956
2018-06-05,940
2018-06-06,928
2018-06-07,928
2018-06-08,892
2018-06-09,892
2018-06-10,869
2018-06-11,851
2018-06-12,838
2018-06-13,862
2018-06-14,891
2018-06-15,891
2018-06-16,913
2018-06-17,902
2018-06-18,895
2018-06-19,918
2018-06-20,918
2018-06-21,920
2018-06-22,919
2018-06-23,919
2018-06-24,901
2018-06-25,896
2018-06-26,896
2018-06-27,906
2018-06-28,898
2018-06-29,901
2018-06-30,916
2018-07-01,906
2018-07-02,906
2018-07-03,916
2018-07-04,916
2018-07-05,920
2018-07-06,907
2018-07-07,918
2018-07-08,901
2018-07-09,893
2018-07-10,903
2018-07-11,909
2018-07-12,909
2018-07-13,913
2018-07-14,907
2018-07-15,907
2018-07-16,927
2018-07-17,917
2018-07-18,912
2018-07-19,912
2018-07-20,912
2018-07-21,906
2018-07-22,911
2018-07-23,906
2018-07-24,908
2018-07-25,920
2018-07-26,915
2018-07-27,913
2018-07-28,913
2018-07-29,916
2018-07-30,915
2018-07-31,921
2018-08-01,921
2018-08-02,920
2018-08-03,920
2018-08-04,924
2018-08-05,926
2018-08-06,907
2018-08-07,915
2018-08-08,927
2018-08-09,927
2018-08-10,918
2018-08-11,912
2018-08-12,920
2018-08-14,922
2018-08-16,918
2018-08-17,919
2018-08-18,919
2018-08-19,903
2018-08-20,891
2018-08-21,891
2018-08-22,895
2018-08-23,912
2018-08-24,917
2018-08-25,916
2018-08-26,908
2018-08-27,910
2018-08-28,912
2018-08-29,904
2018-08-30,895
2018-08-31,887
2018-09-01,888
2018-09-02,879
2018-09-03,874
2018-09-04,879
2018-09-05,898
2018-09-06,898
2018-09-07,919
2018-09-08,920
2018-09-09,920
2018-09-10,916
2018-09-11,916
2018-09-12,894
2018-09-13,889
2018-09-14,914
2018-09-15,915
2018-09-16,915
2018-09-17,894
2018-09-18,896
2018-09-19,892
2018-09-20,894
2018-09-21,894
2018-09-22,880
2018-09-23,884
2018-09-24,868
2018-09-25,868
2018-09-26,865
2018-09-27,865
2018-09-28,889
2018-09-29,903
2018-09-30,913
2018-10-01,908
2018-10-02,940
2018-10-03,938
2018-10-04,938
2018-10-05,931
2018-10-06,938
2018-10-07,938
2018-10-08,947
2018-10-09,937
2018-10-10,921
2018-10-11,924
2018-10-12,924
2018-10-13,938
2018-10-14,956
2018-10-15,938
2018-10-16,944
2018-10-17,944
2018-10-18,954
2018-10-19,966
2018-10-20,966
2018-10-21,964
2018-10-22,973
2018-10-23,973
2018-10-24,973
2018-10-25,967
2018-10-26,947
2018-10-27,942
2018-10-28,919
2018-10-29,921
2018-10-30,921
2018-10-31,946
2018-11-01,943
2018-11-03,948
2018-11-04,947
2018-11-05,955
2018-11-06,970
2018-11-07,1009
2018-11-08,1011
2018-11-09,1008
2018-11-10,1010
2018-11-11,1001
2018-11-12,1020
2018-11-13,1036
2018-11-14,1017
2018-11-15,991
2018-11-16,968
2018-11-17,968
2018-11-18,942
2018-11-19,925
2018-11-20,916
2018-11-21,913
2018-11-22,905
2018-11-23,889
2018-11-24,898
2018-11-25,895
2018-11-26,908
2018-11-27,910
2018-11-28,916
2018-11-29,930
2018-12-01,941
2018-12-02,922
2018-12-03,928
2018-12-04,956
2018-12-05,953
2018-12-07,931
2018-12-09,899
2018-12-10,909
2018-12-11,918
2018-12-12,929
2018-12-13,938
2018-12-14,952
2018-12-15,947
2018-12-16,945
2018-12-17,953
2018-12-18,948
2018-12-19,940
2018-12-20,948
2018-12-21,949
2018-12-22,962
2018-12-23,943
2018-12-24,941
2018-12-25,929
2018-12-26,929
2018-12-27,924
2018-12-28,923
2018-12-29,925
2018-12-30,920
2018-12-31,930
2019-01-01,932
2019-01-02,917
2019-01-03,929
2019-01-04,931
2019-01-05,946
2019-01-06,952
2019-01-08,967
2019-01-10,939
2019-01-11,923
2019-01-12,910
2019-01-13,909
2019-01-14,920
2019-01-15,921
2019-01-16,927
2019-01-17,945
2019-01-18,937
2019-01-19,924
2019-01-20,917
2019-01-21,919
2019-01-22,938
2019-01-23,941
2019-01-24,956
2019-01-25,968
2019-01-26,957
2019-01-27,946
2019-01-28,946
2019-01-29,959
2019-01-30,954
2019-01-31,961
2019-02-01,973
2019-02-02,961
2019-02-03,945
2019-02-04,955
2019-02-05,942
2019-02-06,925
2019-02-07,910
2019-02-08,900
2019-02-09,889
2019-02-10,854
2019-02-11,849
2019-02-12,855
2019-02-13,843
2019-02-14,845
2019-02-15,840
2019-02-16,831
2019-02-17,834
2019-02-18,837
2019-02-19,835
2019-02-20,852
2019-02-21,848
2019-02-22,851
2019-02-23,871
2019-02-24,853
2019-02-25,860
2019-02-26,846
2019-02-27,843
2019-02-28,847
2019-03-01,852
2019-03-02,856
2019-03-03,858
2019-03-04,869
2019-03-05,870
2019-03-06,874
2019-03-07,871
2019-03-08,864
2019-03-09,865
2019-03-10,857
2019-03-11,869
2019-03-12,870
2019-03-13,856
2019-03-14,867
2019-03-15,870
2019-03-16,875
2019-03-17,861
2019-03-18,858
2019-03-19,858
2019-03-20,846
2019-03-21,847
2019-03-22,856
2019-03-23,832
2019-03-24,820
2019-03-25,819
2019-03-26,816
2019-03-27,821
2019-03-28,823
2019-03-29,823
2019-03-30,823
2019-03-31,809
2019-04-01,807
2019-04-02,796
2019-04-03,786
2019-04-04,795
2019-04-05,796
2019-04-06,793
2019-04-07,796
2019-04-08,800
2019-04-09,832
2019-04-10,843
2019-04-11,852
2019-04-12,851
2019-04-13,839
2019-04-14,825
2019-04-15,814
2019-04-16,796
2019-04-17,786
2019-04-18,776
2019-04-19,782
2019-04-20,778
2019-04-21,779
2019-04-22,767
2019-04-23,766
2019-04-24,771
2019-04-25,790
2019-04-26,792
2019-04-27,796
2019-04-28,776
2019-04-29,772
2019-04-30,758
2019-05-01,758
2019-05-02,760
2019-05-03,753
2019-05-04,753
2019-05-05,771
2019-05-06,803
2019-05-07,820
2019-05-08,847
2019-05-09,848
2019-05-10,839
2019-05-11,850
2019-05-12,838
2019-05-13,821
2019-05-14,814
2019-05-15,787
2019-05-16,791
2019-05-17,799
2019-05-18,792
2019-05-19,772
2019-05-20,770
2019-05-21,767
2019-05-22,763
2019-05-23,765
2019-05-24,755
2019-05-25,755
2019-05-26,760
2019-05-27,760
2019-05-28,770
2019-05-29,788
2019-05-30,793
2019-05-31,782
2019-06-01,769
2019-06-02,761
2019-06-03,748
2019-06-04,741
2019-06-05,742
2019-06-06,770
2019-06-07,791
2019-06-08,802
2019-06-09,785
2019-06-10,785
2019-06-11,795
2019-06-12,812
2019-06-13,794
2019-06-14,790
