date_obj,Splitbark%20helm price
2016-05-12,10019
2016-05-13,10019
2016-05-14,10019
2016-05-15,10019
2016-05-16,9709
2016-05-17,9709
2016-05-18,9709
2016-05-19,9709
2016-05-22,9430
2016-05-23,9430
2016-05-24,9430
2016-05-25,9306
2016-05-26,9306
2016-05-27,9306
2016-05-28,9306
2016-05-29,9184
2016-05-30,9184
2016-05-31,9184
2016-06-01,9184
2016-06-02,9184
2016-06-03,9184
2016-06-04,8850
2016-06-05,8850
2016-06-06,8850
2016-06-07,8850
2016-06-08,8850
2016-06-09,9003
2016-06-10,9003
2016-06-11,9003
2016-06-12,9003
2016-06-13,9003
2016-06-14,9280
2016-06-15,9280
2016-06-16,9280
2016-06-17,9280
2016-06-18,9280
2016-06-19,9166
2016-06-20,9166
2016-06-21,9166
2016-06-22,9166
2016-06-23,9166
2016-06-24,9166
2016-06-25,9061
2016-06-26,9061
2016-06-27,9061
2016-06-28,9061
2016-06-29,9061
2016-06-30,8741
2016-07-01,8741
2016-07-02,8741
2016-07-03,8741
2016-07-04,8741
2016-07-05,8693
2016-07-06,8693
2016-07-07,8693
2016-07-08,8693
2016-07-09,8332
2016-07-10,8332
2016-07-11,8332
2016-07-12,8017
2016-07-13,8017
2016-07-14,8017
2016-07-15,8017
2016-07-16,7622
2016-07-17,7622
2016-07-18,7622
2016-07-24,7310
2016-07-25,7310
2016-07-26,6990
2016-07-27,6990
2016-07-28,6990
2016-07-29,6990
2016-07-30,6990
2016-07-31,6707
2016-08-01,6707
2016-08-02,6707
2016-08-03,6707
2016-08-04,6707
2016-08-05,6707
2016-08-06,6462
2016-08-07,6462
2016-08-08,6462
2016-08-09,6462
2016-08-10,6462
2016-08-11,6264
2016-08-12,6264
2016-08-13,6264
2016-08-14,6264
2016-08-15,6264
2016-08-16,6264
2016-08-17,6264
2016-08-18,6142
2016-08-19,6142
2016-08-20,6142
2016-08-21,6142
2016-08-22,6142
2016-08-23,6038
2016-08-24,6038
2016-08-25,6038
2016-08-26,6038
2016-08-28,6038
2016-08-31,6195
2016-09-01,6195
2016-09-02,6195
2016-09-03,6195
2016-09-04,6195
2016-09-05,6174
2016-09-06,6174
2016-09-07,6174
2016-09-08,6174
2016-09-09,6174
2016-09-10,6174
2016-09-11,6174
2016-09-12,6060
2016-09-13,6060
2016-09-14,6060
2016-09-15,6060
2016-09-16,6060
2016-09-17,6060
2016-09-18,6060
2016-09-19,5988
2016-09-20,5988
2016-09-21,5988
2016-09-22,5988
2016-09-23,5988
2016-09-24,5988
2016-09-25,5988
2016-09-26,5869
2016-09-27,5869
2016-09-28,5869
2016-09-29,5869
2016-09-30,5869
2016-10-01,5869
2016-10-02,5869
2016-10-03,5884
2016-10-04,5884
2016-10-05,5884
2016-10-06,5884
2016-10-07,5884
2016-10-08,5884
2016-10-09,5890
2016-10-11,5890
2016-10-12,5890
2016-10-13,5890
2016-10-14,5890
2016-10-15,5890
2016-10-16,5872
2016-10-17,5872
2016-10-18,5872
2016-10-19,5872
2016-10-20,5872
2016-10-21,5872
2016-10-22,5872
2016-10-23,6023
2016-10-24,6023
2016-10-25,6023
2016-10-26,6023
2016-10-27,6023
2016-10-28,6023
2016-10-29,6023
2016-10-30,5931
2016-10-31,5931
2016-11-01,5931
2016-11-02,5931
2016-11-03,5931
2016-11-04,5931
2016-11-05,5931
2016-11-06,5957
2016-11-07,5957
2016-11-08,5957
2016-11-09,5957
2016-11-10,5957
2016-11-11,5957
2016-11-12,5965
2016-11-13,5965
2016-11-14,5965
2016-12-08,6086
2016-12-09,6135
2016-12-10,6135
2016-12-11,6135
2016-12-12,6135
2016-12-13,6135
2016-12-14,6054
2016-12-15,6054
2016-12-16,6054
2016-12-17,6054
2016-12-18,6054
2016-12-19,6054
2016-12-20,6086
2016-12-21,6086
2016-12-22,6086
2016-12-23,6086
2016-12-24,6086
2016-12-25,6197
2016-12-26,6197
2016-12-27,6197
2016-12-28,6197
2016-12-29,6197
2016-12-30,6407
2016-12-31,6407
2017-01-01,6407
2017-01-02,6407
2017-01-03,6407
2017-01-04,6246
2017-01-05,6246
2017-01-06,6246
2017-01-07,6246
2017-01-08,6246
2017-01-09,6052
2017-01-10,6052
2017-01-11,6052
2017-01-12,6052
2017-01-13,6052
2017-01-14,6036
2017-01-15,6036
2017-01-16,6036
2017-01-17,6036
2017-01-18,5965
2017-01-19,5965
2017-01-20,5965
2017-01-21,5965
2017-01-22,5965
2017-01-27,5916
2017-01-28,6095
2017-01-29,6095
2017-01-30,6095
2017-01-31,6095
2017-02-01,6095
2017-02-02,5989
2017-02-03,5989
2017-02-04,5989
2017-02-05,5989
2017-02-06,5989
2017-02-07,6003
2017-02-08,6003
2017-02-09,6003
2017-02-10,6003
2017-02-11,5920
2017-02-12,5920
2017-02-13,5920
2017-02-14,5920
2017-02-15,5920
2017-02-16,6015
2017-02-18,6015
2017-02-19,6015
2017-02-20,6015
2017-02-21,5945
2017-02-22,5945
2017-02-23,5945
2017-02-24,5945
2017-02-25,5945
2017-02-26,5945
2017-02-27,6014
2017-02-28,6014
2017-03-01,6014
2017-03-02,6014
2017-03-03,6014
2017-03-04,5979
2017-03-05,5979
2017-03-06,5979
2017-03-07,5979
2017-03-08,5979
2017-03-09,5979
2017-03-10,6049
2017-03-11,6049
2017-03-12,6049
2017-03-13,6049
2017-03-14,6066
2017-03-15,6066
2017-03-16,6066
2017-03-17,6066
2017-03-18,6066
2017-03-19,6053
2017-03-20,6053
2017-03-21,6053
2017-03-22,6053
2017-03-23,5931
2017-03-24,5931
2017-03-25,5931
2017-03-26,5931
2017-03-27,5931
2017-03-28,5881
2017-03-29,5881
2017-03-30,5881
2017-03-31,5881
2017-04-01,5928
2017-04-02,5928
2017-04-03,5928
2017-04-04,5928
2017-04-12,5960
2017-04-13,5960
2017-04-14,5960
2017-04-15,6063
2017-04-16,6063
2017-04-17,6063
2017-04-18,6063
2017-04-19,5925
2017-04-20,5925
2017-04-21,5925
2017-04-22,5925
2017-04-23,5925
2017-04-24,5843
2017-04-25,5843
2017-04-26,5843
2017-04-27,5843
2017-04-28,5789
2017-04-29,5789
2017-04-30,5789
2017-05-01,5789
2017-05-02,5883
2017-05-03,5883
2017-05-04,5883
2017-05-05,5883
2017-05-06,5904
2017-05-07,5904
2017-05-08,5904
2017-05-09,5904
2017-05-10,6038
2017-05-11,6038
2017-05-12,6038
2017-05-13,6038
2017-05-14,5834
2017-05-15,5834
2017-05-16,5834
2017-05-17,5834
2017-05-18,5760
2017-05-19,5760
2017-05-20,5760
2017-05-21,5760
2017-05-22,5752
2017-05-23,5752
2017-05-24,5752
2017-05-25,5752
2017-05-26,5763
2017-05-27,5763
2017-05-28,5763
2017-05-29,5763
2017-05-30,5763
2017-05-31,5712
2017-06-01,5712
2017-06-02,5712
2017-06-03,5712
2017-06-06,5754
2017-06-07,5754
2017-06-08,5840
2017-06-09,5840
2017-06-10,5840
2017-06-11,5840
2017-06-12,5691
2017-06-13,5691
2017-06-14,5691
2017-06-15,5691
2017-06-16,5792
2017-06-17,5792
2017-06-18,5792
2017-06-19,5792
2017-06-20,5792
2017-06-21,5838
2017-06-22,5838
2017-06-23,5838
2017-06-24,5838
2017-06-25,5838
2017-06-26,5693
2017-06-27,5693
2017-06-28,5693
2017-06-29,5693
2017-06-30,5755
2017-07-01,5755
2017-07-02,5755
2017-07-03,5755
2017-07-04,5755
2017-07-05,5815
2017-07-06,5815
2017-07-07,5815
2017-07-08,5815
2017-07-13,5751
2017-07-14,5859
2017-07-15,5859
2017-07-16,5859
2017-07-17,5859
2017-07-18,5859
2017-07-19,5828
2017-07-20,5828
2017-07-21,5828
2017-07-22,5828
2017-07-23,5762
2017-07-24,5762
2017-07-25,5762
2017-07-26,5762
2017-07-27,5762
2017-07-28,5759
2017-07-29,5759
2017-07-30,5759
2017-07-31,5759
2017-08-01,5759
2017-08-02,5738
2017-08-03,5738
2017-08-04,5738
2017-08-05,5738
2017-08-06,5738
2017-08-09,5747
2017-08-10,5747
2017-08-11,5772
2017-08-12,5772
2017-08-13,5772
2017-08-14,5772
2017-08-15,5772
2017-08-17,5755
2017-08-18,5755
2017-08-19,5755
2017-08-20,5705
2017-08-21,5705
2017-08-22,5705
2017-08-23,5705
2017-08-24,5749
2017-08-25,5749
2017-08-26,5749
2017-08-27,5749
2017-08-28,5791
2017-08-29,5791
2017-08-30,5791
2017-08-31,5791
2017-09-01,5791
2017-09-02,5865
2017-09-03,5865
2017-09-04,5865
2017-09-05,5865
2017-09-06,5865
2017-09-07,5872
2017-09-08,5872
2017-09-09,5872
2017-09-10,5872
2017-09-11,5872
2017-09-12,5995
2017-09-13,5995
2017-09-14,5995
2017-09-15,5995
2017-09-16,5995
2017-09-17,6007
2017-09-19,6007
2017-09-20,6007
2017-09-21,6007
2017-09-22,5881
2017-09-23,5881
2017-09-24,5881
2017-09-25,5881
2017-09-26,5881
2017-09-27,5904
2017-09-28,5904
2017-09-29,5904
2017-09-30,5904
2017-10-01,5879
2017-10-02,5879
2017-10-03,5879
2017-10-04,5879
2017-10-05,5879
2017-10-06,5879
2017-10-07,5769
2017-10-08,5769
2017-10-09,5769
2017-10-10,5769
2017-10-11,5769
2017-10-12,5799
2017-10-13,5799
2017-10-14,5799
2017-10-15,5799
2017-10-16,5799
2017-10-17,5799
2017-10-18,5705
2017-10-19,5705
2017-10-20,5705
2017-10-21,5705
2017-10-22,5705
2017-10-23,5845
2017-10-24,5845
2017-10-25,5845
2017-10-26,5845
2017-10-27,5845
2017-10-28,5857
2017-10-29,5857
2017-10-30,5857
2017-10-31,5801
2017-11-01,5801
2017-11-02,5801
2017-11-03,5801
2017-11-04,5801
2017-11-05,5820
2017-11-06,5820
2017-11-07,5820
2017-11-08,5820
2017-11-09,5820
2017-11-10,5716
2017-11-11,5716
2017-11-12,5716
2017-11-13,5716
2017-11-14,5716
2017-11-15,5684
2017-11-16,5684
2017-11-17,5684
2017-11-18,5684
2017-11-19,5713
2017-11-20,5713
2017-11-21,5713
2017-11-22,5713
2017-11-23,5814
2017-11-24,5814
2017-11-25,5814
2017-11-26,5814
2017-11-27,5742
2017-11-28,5742
2017-11-29,5742
2017-11-30,5742
2017-12-01,5664
2017-12-02,5664
2017-12-03,5664
2017-12-04,5664
2017-12-05,5664
2017-12-06,5650
2017-12-07,5650
2017-12-08,5650
2017-12-09,5650
2017-12-10,5695
2017-12-11,5695
2017-12-12,5695
2017-12-13,5695
2017-12-14,5695
2017-12-15,5710
2017-12-16,5710
2017-12-17,5710
2017-12-18,5710
2017-12-19,5708
2017-12-20,5708
2017-12-21,5708
2017-12-22,5708
2017-12-23,5708
2017-12-24,5726
2017-12-25,5726
2017-12-26,5726
2017-12-27,5726
2017-12-28,5726
2017-12-29,5701
2017-12-30,5701
2017-12-31,5701
2018-01-01,5701
2018-01-02,5629
2018-01-03,5629
2018-01-04,5629
2018-01-05,5707
2018-01-06,5707
2018-01-07,5707
2018-01-08,5661
2018-01-09,5661
2018-01-10,5661
2018-01-11,5661
2018-01-12,5675
2018-01-13,5675
2018-01-14,5675
2018-01-15,5615
2018-01-16,5615
2018-01-17,5615
2018-01-18,5651
2018-01-19,5651
2018-01-20,5651
2018-01-21,5651
2018-01-22,5792
2018-01-23,5792
2018-01-24,5681
2018-01-25,5681
2018-01-26,5681
2018-01-27,5637
2018-01-28,5637
2018-01-29,5727
2018-01-30,5727
2018-02-01,5717
2018-02-02,5717
2018-02-04,5892
2018-02-05,5892
2018-02-06,6060
2018-02-07,6060
2018-02-08,6060
2018-02-09,5976
2018-02-10,5976
2018-02-11,5980
2018-02-12,5980
2018-02-13,5980
2018-02-14,5983
2018-02-15,5983
2018-02-16,6007
2018-02-17,6007
2018-02-18,6023
2018-02-19,6023
2018-02-20,6005
2018-02-21,6005
2018-02-22,5907
2018-02-23,5907
2018-02-24,5907
2018-02-25,5979
2018-02-26,5979
2018-02-27,5823
2018-02-28,5823
2018-03-01,5823
2018-03-02,5708
2018-03-03,5708
2018-03-04,5708
2018-03-05,5798
2018-03-06,5798
2018-03-07,5784
2018-03-08,5784
2018-03-09,5784
2018-03-10,5760
2018-03-11,5760
2018-03-12,5658
2018-03-13,5658
2018-03-14,5711
2018-03-15,5711
2018-03-16,5711
2018-03-17,5699
2018-03-18,5699
2018-03-19,5699
2018-03-20,5796
2018-03-21,5796
2018-03-23,5789
2018-03-24,5789
2018-03-26,5772
2018-03-27,5687
2018-03-28,5687
2018-03-29,5668
2018-03-30,5668
2018-03-31,5668
2018-04-01,5739
2018-04-02,5739
2018-04-03,5798
2018-04-04,5798
2018-04-05,5798
2018-04-06,5631
2018-04-08,5631
2018-04-09,5745
2018-04-10,5745
2018-04-11,5745
2018-04-12,5797
2018-04-13,5797
2018-04-14,5797
2018-04-16,5881
2018-04-17,5763
2018-04-18,5763
2018-04-19,5763
2018-04-20,5703
2018-04-21,5703
2018-04-22,5703
2018-04-23,5689
2018-04-24,5689
2018-04-25,5689
2018-04-26,5695
2018-04-27,5695
2018-04-28,5695
2018-04-29,5691
2018-04-30,5691
2018-05-01,5698
2018-05-02,5698
2018-05-03,5698
2018-05-04,5676
2018-05-05,5676
2018-05-06,5676
2018-05-07,5566
2018-05-08,5566
2018-05-09,5642
2018-05-10,5642
2018-05-11,5642
2018-05-12,5603
2018-05-13,5603
2018-05-14,5603
2018-05-15,5698
2018-05-16,5698
2018-05-17,5698
2018-05-18,5770
2018-05-19,5770
2018-05-20,5770
2018-05-21,5701
2018-05-22,5701
2018-05-23,5701
2018-05-24,5706
2018-05-25,5706
2018-05-26,5675
2018-05-27,5675
2018-05-28,5675
2018-05-29,5771
2018-05-30,5771
2018-05-31,5771
2018-06-01,5700
2018-06-02,5700
2018-06-03,5715
2018-06-04,5715
2018-06-05,5648
2018-06-06,5648
2018-06-07,5648
2018-06-08,5616
2018-06-09,5616
2018-06-10,5653
2018-06-11,5653
2018-06-12,5653
2018-06-13,5580
2018-06-14,5580
2018-06-15,5580
2018-06-16,5633
2018-06-17,5633
2018-06-18,5663
2018-06-19,5663
2018-06-20,5663
2018-06-21,5798
2018-06-22,5798
2018-06-23,5798
2018-06-24,5703
2018-06-25,5703
2018-06-26,5703
2018-06-27,5683
2018-06-28,5683
2018-06-29,5739
2018-06-30,5739
2018-07-01,5814
2018-07-02,5814
2018-07-03,5814
2018-07-04,5736
2018-07-05,5736
2018-07-06,5736
2018-07-07,5730
2018-07-08,5730
2018-07-09,5762
2018-07-10,5762
2018-07-11,5745
2018-07-12,5745
2018-07-13,5745
2018-07-14,5772
2018-07-15,5772
2018-07-16,5772
2018-07-17,5664
2018-07-18,5664
2018-07-19,5664
2018-07-20,5730
2018-07-21,5730
2018-07-22,5703
2018-07-23,5703
2018-07-24,5680
2018-07-25,5680
2018-07-26,5717
2018-07-27,5717
2018-07-28,5677
2018-07-29,5677
2018-07-30,5661
2018-07-31,5661
2018-08-01,5673
2018-08-02,5673
2018-08-03,5735
2018-08-04,5735
2018-08-05,5666
2018-08-06,5666
2018-08-07,5698
2018-08-08,5698
2018-08-09,5729
2018-08-10,5729
2018-08-11,5660
2018-08-12,5801
2018-08-14,5684
2018-08-16,5696
2018-08-17,5752
2018-08-18,5752
2018-08-19,5741
2018-08-20,5744
2018-08-21,5744
2018-08-22,5755
2018-08-23,5755
2018-08-24,5948
2018-08-25,5960
2018-08-26,5960
2018-08-27,5994
2018-08-28,5994
2018-08-29,6030
2018-08-30,6030
2018-08-31,5848
2018-09-01,5848
2018-09-02,5714
2018-09-03,5714
2018-09-04,5749
2018-09-05,5749
2018-09-06,5721
2018-09-07,5721
2018-09-08,5723
2018-09-09,5723
2018-09-10,5748
2018-09-11,5748
2018-09-12,5721
2018-09-13,5721
2018-09-14,5782
2018-09-15,5782
2018-09-16,5732
2018-09-17,5732
2018-09-18,5810
2018-09-19,5810
2018-09-20,5735
2018-09-21,5735
2018-09-22,5741
2018-09-23,5741
2018-09-24,5693
2018-09-25,5693
2018-09-26,5832
2018-09-27,5832
2018-09-28,5646
2018-09-29,5646
2018-09-30,5643
2018-10-02,5922
2018-10-03,6082
2018-10-04,6082
2018-10-05,5882
2018-10-06,6143
2018-10-07,6143
2018-10-08,6392
2018-10-09,6392
2018-10-10,6659
2018-10-11,6659
2018-10-12,6972
2018-10-13,6972
2018-10-14,7321
2018-10-15,7321
2018-10-16,7581
2018-10-17,7581
2018-10-18,7957
2018-10-19,7957
2018-10-20,7647
2018-10-21,7647
2018-10-22,7426
2018-10-23,7426
2018-10-24,7446
2018-10-25,7446
2018-10-26,7155
2018-10-27,7155
2018-10-28,6861
2018-10-29,6861
2018-10-30,6861
2018-10-31,6580
2018-11-01,6580
2018-11-03,6214
2018-11-04,6214
2018-11-05,6280
2018-11-06,6212
2018-11-07,6212
2018-11-08,6286
2018-11-09,6286
2018-11-10,6251
2018-11-11,6251
2018-11-12,6099
2018-11-13,5996
2018-11-14,5996
2018-11-15,6048
2018-11-16,6170
2018-11-17,6286
2018-11-18,6196
2018-11-19,6196
2018-11-20,6114
2018-11-21,6114
2018-11-22,6079
2018-11-23,6069
2018-11-24,5955
2018-11-25,5883
2018-11-26,5883
2018-11-27,6047
2018-11-28,5959
2018-11-29,6078
2018-12-01,6098
2018-12-02,6198
2018-12-03,6198
2018-12-04,6199
2018-12-05,6105
2018-12-07,5904
2018-12-09,5880
2018-12-10,5998
2018-12-11,5998
2018-12-12,5854
2018-12-13,5892
2018-12-14,5892
2018-12-15,6054
2018-12-16,6198
2018-12-17,6198
2018-12-18,6188
2018-12-19,6065
2018-12-20,5998
2018-12-21,5870
2018-12-22,5870
2018-12-23,5829
2018-12-24,5840
2018-12-25,5840
2018-12-26,5833
2018-12-27,5755
2018-12-28,5755
2018-12-29,5673
2018-12-30,5673
2018-12-31,5789
2019-01-01,5789
2019-01-02,5769
2019-01-03,5732
2019-01-04,5732
2019-01-05,5859
2019-01-06,5801
2019-01-08,5913
2019-01-10,5829
2019-01-11,5829
2019-01-12,5705
2019-01-13,5746
2019-01-14,5825
2019-01-15,5924
2019-01-16,5924
2019-01-17,5867
2019-01-18,5840
2019-01-19,5853
2019-01-20,5927
2019-01-21,5927
2019-01-22,5892
2019-01-23,5859
2019-01-24,5859
2019-01-25,5753
2019-01-26,5805
2019-01-27,5769
2019-01-28,5656
2019-01-29,5746
2019-01-30,5688
2019-01-31,5688
2019-02-01,5717
2019-02-02,5717
2019-02-03,5949
2019-02-04,5949
2019-02-05,5909
2019-02-06,5909
2019-02-07,5904
2019-02-08,5904
2019-02-09,5831
2019-02-10,5723
2019-02-11,5685
2019-02-12,5685
2019-02-13,5716
2019-02-14,5716
2019-02-15,5771
2019-02-16,5771
2019-02-17,5722
2019-02-18,5722
2019-02-19,5722
2019-02-20,5801
2019-02-21,5722
2019-02-22,5722
2019-02-23,5767
2019-02-24,5827
2019-02-25,5814
2019-02-26,5814
2019-02-27,5736
2019-02-28,5736
2019-03-01,5636
2019-03-02,5636
2019-03-03,5746
2019-03-04,5804
2019-03-05,5804
2019-03-06,5826
2019-03-07,5826
2019-03-08,5764
2019-03-09,5764
2019-03-10,5676
2019-03-11,5676
2019-03-12,5715
2019-03-13,5715
2019-03-14,5757
2019-03-15,5757
2019-03-16,5669
2019-03-17,5799
2019-03-18,5799
2019-03-19,5799
2019-03-20,5803
2019-03-21,5803
2019-03-22,5715
2019-03-23,5729
2019-03-24,5729
2019-03-25,5690
2019-03-26,5690
2019-03-27,5735
2019-03-28,5735
2019-03-29,5736
2019-03-30,5736
2019-03-31,5701
2019-04-01,5701
2019-04-02,5747
2019-04-03,5747
2019-04-04,5738
2019-04-05,5738
2019-04-06,5760
2019-04-07,5760
