date_obj,Ruby%20harvest%20(item) price
2016-04-21,907
2016-04-22,907
2016-04-23,907
2016-04-24,948
2016-04-25,948
2016-04-26,948
2016-04-27,948
2016-04-28,948
2016-04-29,948
2016-04-30,948
2016-05-01,948
2016-05-02,948
2016-05-03,948
2016-05-04,948
2016-05-05,948
2016-05-06,948
2016-05-07,948
2016-05-08,948
2016-05-09,948
2016-05-10,948
2016-05-11,948
2016-05-12,948
2016-05-13,948
2016-05-14,948
2016-05-15,948
2016-05-16,948
2016-05-17,948
2016-05-18,948
2016-05-19,948
2016-05-22,948
2016-05-23,948
2016-05-24,948
2016-05-25,948
2016-05-26,984
2016-05-27,984
2016-05-28,984
2016-05-29,984
2016-05-30,984
2016-05-31,984
2016-06-01,984
2016-06-02,984
2016-06-03,984
2016-06-04,984
2016-06-05,984
2016-06-06,984
2016-06-07,984
2016-06-08,984
2016-06-09,984
2016-06-10,984
2016-06-11,984
2016-06-12,984
2016-06-13,984
2016-06-14,984
2016-06-15,984
2016-06-16,984
2016-06-17,984
2016-06-18,984
2016-06-19,984
2016-06-20,984
2016-06-21,984
2016-06-22,984
2016-06-23,984
2016-06-24,984
2016-06-25,984
2016-06-26,997
2016-06-27,997
2016-06-28,997
2016-06-29,997
2016-06-30,997
2016-07-01,997
2016-07-02,997
2016-07-03,997
2016-07-04,997
2016-07-05,997
2016-07-06,997
2016-07-07,997
2016-07-08,997
2016-07-09,997
2016-07-10,997
2016-07-11,997
2016-07-12,997
2016-07-13,997
2016-07-14,997
2016-07-15,997
2016-07-16,997
2016-07-17,997
2016-07-18,997
2016-07-23,997
2016-07-24,997
2016-07-25,997
2016-07-26,997
2016-07-27,997
2016-07-28,997
2016-07-29,997
2016-07-30,997
2016-07-31,997
2016-08-01,997
2016-08-02,997
2016-08-03,997
2016-08-04,997
2016-08-05,997
2016-08-06,997
2016-08-07,997
2016-08-08,997
2016-08-09,951
2016-08-10,951
2016-08-11,951
2016-08-12,951
2016-08-13,951
2016-08-14,951
2016-08-15,951
2016-08-16,951
2016-08-17,951
2016-08-18,951
2016-08-19,951
2016-08-20,951
2016-08-21,951
2016-08-22,951
2016-08-23,951
2016-08-24,951
2016-08-25,951
2016-08-26,951
2016-08-28,951
2016-08-31,951
2016-09-01,951
2016-09-02,951
2016-09-03,951
2016-09-04,951
2016-09-05,951
2016-09-06,951
2016-09-07,951
2016-09-08,951
2016-09-09,951
2016-09-10,951
2016-09-11,951
2016-09-12,951
2016-09-13,951
2016-09-14,951
2016-09-15,951
2016-09-16,951
2016-09-17,951
2016-09-18,951
2016-09-19,951
2016-09-20,951
2016-09-21,951
2016-09-22,951
2016-09-23,951
2016-09-24,951
2016-09-25,951
2016-09-26,951
2016-09-27,951
2016-09-28,951
2016-09-29,951
2016-09-30,951
2016-10-01,951
2016-10-02,951
2016-10-03,951
2016-10-04,951
2016-10-05,951
2016-10-06,951
2016-10-07,951
2016-10-08,951
2016-10-09,951
2016-10-10,951
2016-10-11,951
2016-10-12,951
2016-10-13,951
2016-10-14,951
2016-10-15,951
2016-10-16,951
2016-10-17,906
2016-10-18,906
2016-10-19,906
2016-10-20,906
2016-10-21,906
2016-10-22,906
2016-10-23,906
2016-10-24,906
2016-10-25,906
2016-10-26,906
2016-10-27,906
2016-10-28,906
2016-10-29,906
2016-10-30,906
2016-10-31,906
2016-11-01,906
2016-11-02,906
2016-11-03,906
2016-11-04,906
2016-11-05,906
2016-11-06,906
2016-11-07,906
2016-11-08,906
2016-11-09,906
2016-11-10,906
2016-11-11,906
2016-11-12,906
2016-11-13,906
2016-11-14,906
2016-12-08,906
2016-12-09,906
2016-12-10,906
2016-12-11,906
2016-12-12,906
2016-12-13,906
2016-12-14,906
2016-12-15,906
2016-12-16,906
2016-12-17,906
2016-12-18,906
2016-12-19,906
2016-12-20,863
2016-12-21,863
2016-12-22,863
2016-12-23,863
2016-12-24,863
2016-12-25,863
2016-12-26,863
2016-12-27,863
2016-12-28,863
2016-12-29,863
2016-12-30,863
2016-12-31,863
2017-01-01,863
2017-01-02,863
2017-01-03,863
2017-01-04,863
2017-01-05,863
2017-01-06,863
2017-01-07,863
2017-01-08,863
2017-01-09,863
2017-01-10,863
2017-01-11,863
2017-01-12,863
2017-01-13,863
2017-01-14,863
2017-01-15,863
2017-01-16,863
2017-01-17,863
2017-01-18,863
2017-01-19,863
2017-01-20,863
2017-01-21,863
2017-01-22,863
2017-01-27,863
2017-01-28,863
2017-01-29,863
2017-01-30,863
2017-01-31,863
2017-02-01,863
2017-02-02,863
2017-02-03,863
2017-02-04,863
2017-02-05,863
2017-02-06,863
2017-02-07,863
2017-02-08,863
2017-02-09,863
2017-02-10,822
2017-02-11,822
2017-02-12,822
2017-02-13,822
2017-02-14,822
2017-02-15,822
2017-02-16,822
2017-02-18,822
2017-02-19,822
2017-02-20,822
2017-02-21,822
2017-02-22,822
2017-02-23,822
2017-02-24,822
2017-02-25,822
2017-02-26,822
2017-02-27,822
2017-02-28,822
2017-03-01,822
2017-03-02,822
2017-03-03,822
2017-03-04,822
2017-03-05,822
2017-03-06,822
2017-03-07,822
2017-03-08,822
2017-03-09,822
2017-03-10,822
2017-03-11,822
2017-03-12,822
2017-03-13,822
2017-03-14,822
2017-03-15,822
2017-03-16,822
2017-03-17,822
2017-03-18,822
2017-03-19,822
2017-03-20,822
2017-03-21,822
2017-03-22,822
2017-03-23,822
2017-03-24,822
2017-03-25,822
2017-03-26,822
2017-03-27,822
2017-03-28,822
2017-03-29,822
2017-03-30,822
2017-03-31,822
2017-04-01,822
2017-04-02,822
2017-04-03,822
2017-04-04,822
2017-04-12,782
2017-04-13,782
2017-04-14,782
2017-04-15,782
2017-04-16,782
2017-04-17,782
2017-04-18,782
2017-04-19,782
2017-04-20,782
2017-04-21,782
2017-04-22,782
2017-04-23,782
2017-04-24,782
2017-04-25,782
2017-04-26,782
2017-04-27,782
2017-04-28,782
2017-04-29,782
2017-04-30,782
2017-05-01,782
2017-05-02,782
2017-05-03,782
2017-05-04,782
2017-05-05,782
2017-05-06,782
2017-05-07,782
2017-05-08,782
2017-05-09,782
2017-05-10,782
2017-05-11,782
2017-05-12,782
2017-05-13,782
2017-05-14,782
2017-05-15,782
2017-05-16,782
2017-05-17,782
2017-05-18,782
2017-05-19,782
2017-05-20,782
2017-05-21,782
2017-05-22,782
2017-05-23,782
2017-05-24,782
2017-05-25,782
2017-05-26,782
2017-05-27,782
2017-05-28,782
2017-05-29,782
2017-05-30,782
2017-05-31,782
2017-06-01,782
2017-06-02,782
2017-06-03,782
2017-06-06,782
2017-06-07,782
2017-06-08,782
2017-06-09,745
2017-06-10,745
2017-06-11,745
2017-06-12,745
2017-06-13,745
2017-06-14,745
2017-06-15,745
2017-06-16,745
2017-06-17,745
2017-06-18,745
2017-06-19,745
2017-06-20,745
2017-06-21,745
2017-06-22,745
2017-06-23,745
2017-06-24,745
2017-06-25,745
2017-06-26,745
2017-06-27,745
2017-06-28,745
2017-06-29,745
2017-06-30,745
2017-07-01,745
2017-07-02,745
2017-07-03,745
2017-07-04,745
2017-07-05,745
2017-07-06,745
2017-07-07,745
2017-07-08,745
2017-07-13,745
2017-07-14,745
2017-07-15,745
2017-07-16,745
2017-07-17,745
2017-07-18,745
2017-07-19,745
2017-07-20,745
2017-07-21,745
2017-07-22,745
2017-07-23,745
2017-07-24,745
2017-07-25,745
2017-07-26,745
2017-07-27,745
2017-07-28,745
2017-07-29,745
2017-07-30,711
2017-07-31,711
2017-08-01,711
2017-08-02,711
2017-08-03,711
2017-08-04,711
2017-08-05,711
2017-08-06,711
2017-08-09,711
2017-08-10,711
2017-08-11,711
2017-08-12,711
2017-08-13,711
2017-08-14,711
2017-08-15,711
2017-08-17,711
2017-08-18,711
2017-08-19,711
2017-08-20,711
2017-08-21,711
2017-08-22,711
2017-08-23,711
2017-08-24,711
2017-08-25,711
2017-08-26,711
2017-08-27,711
2017-08-28,711
2017-08-29,711
2017-08-30,711
2017-08-31,711
2017-09-01,711
2017-09-02,711
2017-09-03,711
2017-09-04,711
2017-09-05,679
2017-09-06,679
2017-09-07,679
2017-09-08,679
2017-09-09,679
2017-09-10,679
2017-09-11,679
2017-09-12,679
2017-09-13,679
2017-09-14,679
2017-09-15,679
2017-09-16,679
2017-09-17,679
2017-09-19,679
2017-09-20,679
2017-09-21,679
2017-09-22,679
2017-09-23,679
2017-09-24,679
2017-09-25,679
2017-09-26,679
2017-09-27,679
2017-09-28,679
2017-09-29,679
2017-09-30,679
2017-10-01,679
2017-10-02,679
2017-10-03,679
2017-10-04,679
2017-10-05,679
2017-10-06,679
2017-10-07,679
2017-10-08,679
2017-10-09,679
2017-10-10,679
2017-10-11,679
2017-10-12,648
2017-10-13,648
2017-10-14,648
2017-10-15,648
2017-10-16,648
2017-10-17,648
2017-10-18,648
2017-10-19,648
2017-10-20,648
2017-10-21,648
2017-10-22,648
2017-10-23,648
2017-10-24,648
2017-10-25,648
2017-10-26,648
2017-10-27,648
2017-10-28,648
2017-10-29,648
2017-10-30,648
2017-10-31,648
2017-11-01,648
2017-11-02,648
2017-11-03,648
2017-11-04,648
2017-11-05,648
2017-11-06,648
2017-11-07,648
2017-11-08,648
2017-11-09,648
2017-11-10,648
2017-11-11,648
2017-11-12,618
2017-11-13,618
2017-11-14,618
2017-11-15,618
2017-11-16,618
2017-11-17,618
2017-11-18,618
2017-11-19,618
2017-11-20,618
2017-11-21,618
2017-11-22,618
2017-11-23,618
2017-11-24,618
2017-11-25,618
2017-11-26,618
2017-11-27,618
2017-11-28,618
2017-11-29,618
2017-11-30,618
2017-12-01,618
2017-12-02,618
2017-12-03,618
2017-12-04,618
2017-12-05,618
2017-12-06,618
2017-12-07,589
2017-12-08,589
2017-12-09,589
2017-12-10,589
2017-12-11,589
2017-12-12,589
2017-12-13,589
2017-12-14,589
2017-12-15,589
2017-12-16,589
2017-12-17,589
2017-12-18,589
2017-12-19,589
2017-12-20,589
2017-12-21,589
2017-12-22,589
2017-12-23,589
2017-12-24,589
2017-12-25,589
2017-12-26,589
2017-12-27,589
2017-12-28,561
2017-12-29,561
2017-12-30,561
2017-12-31,561
2018-01-01,561
2018-01-02,561
2018-01-03,561
2018-01-04,561
2018-01-05,561
2018-01-06,561
2018-01-07,561
2018-01-08,561
2018-01-09,561
2018-01-10,561
2018-01-11,561
2018-01-12,561
2018-01-13,561
2018-01-14,561
2018-01-15,561
2018-01-16,561
2018-01-17,534
2018-01-18,534
2018-01-19,534
2018-01-20,534
2018-01-21,534
2018-01-22,534
2018-01-23,534
2018-01-24,534
2018-01-25,534
2018-01-26,534
2018-01-27,534
2018-01-28,534
2018-01-29,534
2018-01-30,534
2018-01-31,534
2018-02-01,510
2018-02-02,510
2018-02-03,510
2018-02-04,510
2018-02-05,510
2018-02-06,510
2018-02-07,510
2018-02-08,510
2018-02-09,510
2018-02-10,510
2018-02-11,510
2018-02-12,510
2018-02-13,510
2018-02-14,510
2018-02-15,510
2018-02-16,487
2018-02-17,487
2018-02-18,487
2018-02-19,487
2018-02-20,487
2018-02-21,487
2018-02-22,487
2018-02-23,487
2018-02-24,487
2018-02-25,487
2018-02-26,487
2018-02-27,487
2018-02-28,487
2018-03-01,487
2018-03-02,487
2018-03-03,487
2018-03-04,464
2018-03-05,464
2018-03-06,464
2018-03-07,464
2018-03-08,464
2018-03-09,464
2018-03-10,464
2018-03-11,464
2018-03-12,464
2018-03-13,464
2018-03-14,464
2018-03-15,464
2018-03-16,464
2018-03-17,464
2018-03-18,464
2018-03-19,464
2018-03-20,464
2018-03-21,442
2018-03-23,442
2018-03-24,442
2018-03-26,442
2018-03-27,442
2018-03-29,442
2018-03-30,442
2018-03-31,442
2018-04-01,442
2018-04-02,442
2018-04-03,442
2018-04-04,421
2018-04-05,421
2018-04-06,421
2018-04-08,421
2018-04-09,421
2018-04-10,421
2018-04-11,421
2018-04-12,421
2018-04-13,421
2018-04-14,421
2018-04-15,421
2018-04-16,421
2018-04-17,421
2018-04-18,421
2018-04-19,421
2018-04-20,421
2018-04-21,401
2018-04-22,401
2018-04-23,401
2018-04-24,401
2018-04-25,401
2018-04-26,401
2018-04-27,401
2018-04-28,401
2018-04-29,401
2018-04-30,401
2018-05-01,401
2018-05-02,401
2018-05-03,401
2018-05-04,401
2018-05-05,401
2018-05-06,401
2018-05-07,383
2018-05-08,383
2018-05-09,383
2018-05-10,383
2018-05-11,383
2018-05-12,383
2018-05-13,383
2018-05-14,383
2018-05-15,383
2018-05-16,383
2018-05-17,383
2018-05-18,383
2018-05-19,383
2018-05-20,383
2018-05-21,365
2018-05-22,365
2018-05-23,365
2018-05-24,365
2018-05-25,365
2018-05-26,365
2018-05-27,365
2018-05-28,365
2018-05-29,365
2018-05-30,365
2018-05-31,365
2018-06-01,365
2018-06-02,348
2018-06-03,348
2018-06-04,348
2018-06-05,348
2018-06-06,348
2018-06-07,348
2018-06-08,348
2018-06-09,348
2018-06-10,348
2018-06-11,348
2018-06-12,348
2018-06-13,348
2018-06-14,331
2018-06-15,331
2018-06-16,331
2018-06-17,331
2018-06-18,331
2018-06-19,331
2018-06-20,331
2018-06-21,331
2018-06-22,331
2018-06-23,331
2018-06-24,331
2018-06-25,331
2018-06-26,331
2018-06-27,316
2018-06-28,316
2018-06-29,316
2018-06-30,316
2018-07-01,316
2018-07-02,316
2018-07-03,316
2018-07-04,316
2018-07-05,316
2018-07-06,316
2018-07-07,316
2018-07-08,316
2018-07-09,301
2018-07-10,301
2018-07-11,301
2018-07-12,301
2018-07-13,301
2018-07-14,301
2018-07-15,301
2018-07-16,301
2018-07-17,301
2018-07-18,301
2018-07-19,301
2018-07-20,301
2018-07-21,287
2018-07-22,287
2018-07-23,287
2018-07-24,287
2018-07-25,287
2018-07-26,287
2018-07-27,287
2018-07-28,287
2018-07-29,287
2018-07-30,287
2018-07-31,274
2018-08-01,274
2018-08-02,274
2018-08-03,274
2018-08-04,274
2018-08-05,274
2018-08-06,274
2018-08-07,274
2018-08-08,262
2018-08-09,262
2018-08-10,262
2018-08-11,262
2018-08-12,262
2018-08-14,262
2018-08-16,262
2018-08-17,249
2018-08-18,249
2018-08-19,249
2018-08-20,249
2018-08-21,249
2018-08-22,249
2018-08-23,249
2018-08-24,249
2018-08-25,237
2018-08-26,237
2018-08-27,237
2018-08-28,237
2018-08-29,237
2018-08-30,237
2018-08-31,237
2018-09-01,237
2018-09-02,227
2018-09-03,227
2018-09-04,227
2018-09-05,227
2018-09-06,227
2018-09-07,227
2018-09-08,227
2018-09-09,227
2018-09-10,217
2018-09-11,217
2018-09-12,217
2018-09-13,217
2018-09-14,217
2018-09-15,217
2018-09-16,217
2018-09-17,217
2018-09-18,207
2018-09-19,207
2018-09-20,207
2018-09-21,207
2018-09-22,207
2018-09-23,207
2018-09-24,207
2018-09-25,207
2018-09-26,207
2018-09-27,197
2018-09-28,197
2018-09-29,197
2018-09-30,197
2018-10-02,197
2018-10-03,197
2018-10-04,197
2018-10-05,197
2018-10-06,188
2018-10-07,188
2018-10-08,188
2018-10-09,188
2018-10-10,188
2018-10-11,188
2018-10-12,188
2018-10-13,188
2018-10-14,188
2018-10-15,180
2018-10-16,180
2018-10-17,180
2018-10-18,180
2018-10-19,180
2018-10-20,180
2018-10-21,180
2018-10-22,180
2018-10-23,180
2018-10-24,180
2018-10-25,180
2018-10-26,172
2018-10-27,172
2018-10-28,172
2018-10-29,172
2018-10-30,172
2018-10-31,172
2018-11-01,172
2018-11-03,172
2018-11-04,164
2018-11-05,164
2018-11-06,164
2018-11-07,164
2018-11-08,164
2018-11-09,164
2018-11-10,164
2018-11-11,156
2018-11-12,156
2018-11-13,156
2018-11-14,156
2018-11-15,156
2018-11-16,156
2018-11-17,149
2018-11-18,149
2018-11-19,149
2018-11-20,149
2018-11-21,149
2018-11-22,149
2018-11-23,149
2018-11-24,142
2018-11-25,142
2018-11-26,142
2018-11-27,142
2018-11-28,142
2018-11-29,135
2018-12-01,135
2018-12-02,135
2018-12-03,135
2018-12-05,129
2018-12-09,129
2018-12-10,123
2018-12-11,123
2018-12-12,123
2018-12-13,123
2018-12-14,123
2018-12-15,123
2018-12-16,117
2018-12-17,117
2018-12-18,117
2018-12-19,117
2018-12-20,117
2018-12-21,112
2018-12-22,112
2018-12-23,112
2018-12-24,112
2018-12-25,112
2018-12-26,112
2018-12-27,107
2018-12-28,107
2018-12-29,107
2018-12-30,107
2018-12-31,107
2019-01-01,107
2019-01-02,102
2019-01-03,102
2019-01-04,102
2019-01-05,102
2019-01-06,97
2019-01-08,97
2019-01-10,97
2019-01-11,97
2019-01-12,93
2019-01-13,93
2019-01-14,93
2019-01-15,93
2019-01-16,93
2019-01-17,89
2019-01-18,89
2019-01-19,89
2019-01-20,89
2019-01-21,89
2019-01-22,85
2019-01-23,85
2019-01-24,85
2019-01-25,85
2019-01-26,85
2019-01-27,85
2019-01-28,81
2019-01-29,81
2019-01-30,81
2019-01-31,81
2019-02-01,81
2019-02-02,81
2019-02-03,77
2019-02-04,77
2019-02-05,77
2019-02-06,77
2019-02-07,77
2019-02-08,77
2019-02-09,77
2019-02-10,74
2019-02-11,74
2019-02-12,74
2019-02-13,74
2019-02-14,74
2019-02-15,74
2019-02-16,74
2019-02-17,71
2019-02-18,71
2019-02-19,71
2019-02-20,71
2019-02-21,71
2019-02-22,71
2019-02-23,71
2019-02-24,68
2019-02-25,68
2019-02-26,68
2019-02-27,68
2019-02-28,68
2019-03-01,68
2019-03-02,68
2019-03-03,68
2019-03-04,68
2019-03-05,68
2019-03-06,65
2019-03-07,65
2019-03-08,65
2019-03-09,65
2019-03-10,65
2019-03-11,65
2019-03-12,65
2019-03-13,65
2019-03-14,62
2019-03-15,62
2019-03-16,62
2019-03-17,62
2019-03-18,62
2019-03-19,62
2019-03-20,62
2019-03-21,62
2019-03-22,62
2019-03-23,62
2019-03-24,59
2019-03-25,59
2019-03-26,59
2019-03-27,59
2019-03-28,59
2019-03-29,59
2019-03-30,59
2019-03-31,59
2019-04-01,59
2019-04-02,59
2019-04-03,59
2019-04-04,57
2019-04-05,57
2019-04-06,57
2019-04-07,57
2019-04-08,57
2019-04-09,57
2019-04-10,57
2019-04-11,57
2019-04-12,57
2019-04-13,57
2019-04-14,55
2019-04-15,55
2019-04-16,55
2019-04-17,55
2019-04-18,55
2019-04-19,55
2019-04-20,55
2019-04-21,55
2019-04-22,55
2019-04-23,55
2019-04-24,53
2019-04-25,53
2019-04-26,53
2019-04-27,53
2019-04-28,53
2019-04-29,53
2019-04-30,53
2019-05-01,53
2019-05-02,53
2019-05-03,53
2019-05-04,53
2019-05-05,53
2019-05-06,51
2019-05-07,51
2019-05-08,51
2019-05-09,51
2019-05-10,51
2019-05-11,51
2019-05-12,51
2019-05-13,51
2019-05-14,51
2019-05-15,51
2019-05-16,51
2019-05-17,51
2019-05-18,49
2019-05-19,49
2019-05-20,49
2019-05-21,49
2019-05-22,49
2019-05-23,49
2019-05-24,49
2019-05-25,49
2019-05-26,49
2019-05-27,49
2019-05-28,49
2019-05-29,49
2019-05-30,47
2019-05-31,47
2019-06-01,47
2019-06-02,47
2019-06-03,47
2019-06-04,47
2019-06-05,47
2019-06-06,47
2019-06-07,47
2019-06-08,47
2019-06-09,47
2019-06-10,47
2019-06-11,47
2019-06-12,47
2019-06-13,44
2019-06-14,44
2019-06-15,44
2019-06-16,44
2019-06-17,44
2019-06-18,44
2019-06-19,44
2019-06-20,44
2019-06-21,44
2019-06-22,44
2019-06-23,44
2019-06-24,44
2019-06-25,44
2019-06-26,44
2019-06-27,41
2019-06-28,41
2019-06-29,41
2019-06-30,41
2019-07-01,41
2019-07-02,41
2019-07-03,41
2019-07-04,41
2019-07-05,41
2019-07-06,41
2019-07-07,41
2019-07-08,41
2019-07-09,41
2019-07-10,41
2019-07-11,41
2019-07-12,39
2019-07-13,39
2019-07-14,39
2019-07-15,39
2019-07-16,39
2019-07-17,39
2019-07-18,39
2019-07-19,39
2019-07-20,39
2019-07-21,39
2019-07-22,39
2019-07-23,39
2019-07-24,39
2019-07-25,39
2019-07-26,39
2019-07-27,39
2019-07-28,39
2019-07-29,37
2019-07-30,37
2019-07-31,37
2019-08-01,37
2019-08-02,37
2019-08-03,37
2019-08-04,37
2019-08-05,37
2019-08-06,37
2019-08-07,37
2019-08-08,37
2019-08-09,37
2019-08-10,37
2019-08-11,37
2019-08-12,37
2019-08-13,37
2019-08-14,37
2019-08-15,37
2019-08-16,35
2019-08-17,35
2019-08-18,35
2019-08-19,35
2019-08-20,35
2019-08-21,35
2019-08-22,35
2019-08-23,35
2019-08-24,35
2019-08-24,35
2019-08-25,35
2019-08-25,35
2019-08-26,35
2019-08-26,35
2019-08-27,35
