date_obj,Triangle%20sandwich price
2015-11-03,83
2015-11-04,83
2015-11-05,83
2015-11-06,83
2015-11-07,83
2015-11-08,79
2015-11-09,79
2015-11-10,79
2015-11-11,81
2015-11-12,81
2015-11-13,81
2015-11-14,80
2015-11-15,80
2015-11-16,80
2015-11-17,83
2015-11-18,83
2015-11-19,83
2015-11-20,86
2015-11-21,86
2015-11-22,86
2015-11-23,89
2015-11-24,89
2015-11-25,89
2015-11-26,94
2015-11-27,94
2015-11-28,94
2015-11-29,99
2015-11-30,99
2015-12-01,99
2015-12-02,99
2015-12-03,97
2015-12-04,97
2015-12-05,97
2015-12-06,93
2015-12-07,93
2015-12-08,93
2015-12-09,88
2015-12-10,88
2015-12-11,88
2015-12-13,87
2015-12-14,87
2015-12-15,87
2015-12-16,84
2015-12-17,84
2015-12-18,84
2015-12-19,81
2015-12-20,81
2015-12-21,81
2015-12-22,80
2015-12-23,80
2015-12-24,80
2015-12-25,77
2015-12-26,77
2015-12-27,77
2015-12-28,76
2015-12-29,76
2015-12-30,78
2015-12-31,78
2016-01-01,78
2016-01-02,79
2016-01-03,79
2016-01-04,78
2016-01-05,78
2016-01-07,74
2016-01-08,74
2016-01-09,74
2016-01-10,77
2016-01-11,77
2016-01-12,80
2016-01-13,80
2016-01-14,80
2016-01-15,82
2016-01-16,82
2016-01-17,82
2016-01-18,81
2016-01-19,81
2016-01-20,81
2016-01-21,82
2016-01-22,82
2016-01-23,82
2016-01-24,84
2016-01-25,84
2016-01-26,84
2016-01-27,85
2016-01-28,85
2016-01-29,85
2016-01-30,83
2016-01-31,83
2016-02-01,81
2016-02-02,81
2016-02-03,81
2016-02-04,84
2016-02-05,84
2016-02-06,84
2016-02-07,82
2016-02-08,82
2016-02-09,82
2016-02-10,79
2016-02-11,79
2016-02-12,79
2016-02-13,77
2016-02-14,77
2016-02-15,77
2016-02-16,77
2016-02-17,77
2016-02-18,77
2016-02-19,75
2016-02-20,75
2016-02-21,77
2016-02-22,77
2016-02-23,77
2016-02-24,75
2016-02-25,75
2016-02-26,75
2016-02-27,72
2016-02-28,72
2016-02-29,72
2016-03-01,75
2016-03-02,75
2016-03-03,79
2016-03-04,79
2016-03-05,79
2016-03-06,76
2016-03-07,76
2016-03-08,76
2016-03-09,75
2016-03-10,75
2016-03-11,75
2016-03-12,74
2016-03-13,74
2016-03-14,74
2016-03-15,78
2016-03-16,78
2016-03-17,78
2016-03-18,82
2016-03-19,82
2016-03-20,82
2016-03-21,86
2016-03-22,86
2016-03-23,86
2016-03-24,84
2016-03-25,84
2016-03-26,89
2016-03-27,89
2016-03-28,94
2016-03-29,94
2016-03-30,94
2016-03-31,99
2016-04-01,99
2016-04-02,99
2016-04-03,104
2016-04-04,104
2016-04-05,104
2016-04-06,110
2016-04-07,110
2016-04-08,110
2016-04-09,116
2016-04-10,116
2016-04-11,116
2016-04-12,122
2016-04-13,122
2016-04-14,122
2016-04-15,122
2016-04-16,122
2016-04-17,118
2016-04-18,118
2016-04-19,118
2016-04-20,124
2016-04-21,124
2016-04-22,124
2016-04-23,124
2016-04-24,118
2016-04-25,118
2016-04-26,118
2016-04-27,123
2016-04-28,123
2016-04-29,123
2016-04-30,130
2016-05-01,130
2016-05-02,130
2016-05-03,132
2016-05-04,132
2016-05-05,126
2016-05-06,126
2016-05-07,126
2016-05-08,130
2016-05-09,130
2016-05-10,134
2016-05-11,134
2016-05-12,134
2016-05-13,132
2016-05-14,132
2016-05-15,132
2016-05-16,127
2016-05-17,127
2016-05-18,127
2016-05-19,127
2016-05-22,133
2016-05-23,138
2016-05-24,138
2016-05-25,138
2016-05-26,145
2016-05-27,145
2016-05-28,145
2016-05-29,153
2016-05-30,153
2016-05-31,153
2016-06-01,150
2016-06-02,150
2016-06-03,157
2016-06-04,157
2016-06-05,157
2016-06-06,157
2016-06-07,157
2016-06-08,157
2016-06-09,152
2016-06-10,152
2016-06-11,160
2016-06-12,160
2016-06-13,160
2016-06-14,162
2016-06-15,162
2016-06-16,162
2016-06-17,162
2016-06-18,162
2016-06-19,162
2016-06-20,163
2016-06-21,163
2016-06-22,163
2016-06-23,162
2016-06-24,162
2016-06-25,165
2016-06-26,165
2016-06-27,165
2016-06-28,166
2016-06-29,166
2016-06-30,174
2016-07-01,174
2016-07-02,183
2016-07-03,183
2016-07-04,193
2016-07-05,193
2016-07-06,193
2016-07-07,199
2016-07-08,199
2016-07-09,198
2016-07-10,198
2016-07-11,207
2016-07-12,207
2016-07-13,207
2016-07-14,201
2016-07-15,201
2016-07-16,201
2016-07-17,191
2016-07-18,191
2016-07-24,200
2016-07-25,201
2016-07-26,201
2016-07-27,201
2016-07-28,201
2016-07-29,201
2016-07-30,201
2016-07-31,200
2016-08-01,200
2016-08-02,200
2016-08-03,200
2016-08-04,200
2016-08-05,200
2016-08-06,200
2016-08-07,200
2016-08-08,200
2016-08-09,200
2016-08-10,200
2016-08-11,200
2016-08-12,200
2016-08-13,202
2016-08-14,202
2016-08-15,202
2016-08-16,201
2016-08-17,201
2016-08-18,201
2016-08-19,201
2016-08-20,200
2016-08-21,200
2016-08-22,200
2016-08-23,201
2016-08-24,201
2016-08-25,201
2016-08-26,201
2016-08-28,204
2016-08-31,213
2016-09-01,213
2016-09-02,213
2016-09-03,203
2016-09-04,203
2016-09-05,203
2016-09-06,205
2016-09-07,205
2016-09-08,205
2016-09-09,205
2016-09-10,205
2016-09-11,205
2016-09-12,205
2016-09-13,205
2016-09-14,210
2016-09-15,210
2016-09-16,210
2016-09-17,214
2016-09-18,214
2016-09-19,214
2016-09-20,214
2016-09-21,214
2016-09-22,214
2016-09-23,214
2016-09-24,225
2016-09-25,225
2016-09-26,225
2016-09-27,225
2016-09-28,237
2016-09-29,237
2016-09-30,237
2016-10-01,249
2016-10-02,249
2016-10-03,249
2016-10-04,249
2016-10-05,250
2016-10-06,250
2016-10-07,250
2016-10-08,254
2016-10-09,254
2016-10-10,254
2016-10-11,254
2016-10-12,259
2016-10-13,259
2016-10-14,259
2016-10-15,272
2016-10-16,272
2016-10-17,272
2016-10-18,285
2016-10-19,285
2016-10-20,285
2016-10-21,300
2016-10-22,300
2016-10-23,300
2016-10-24,306
2016-10-25,306
2016-10-26,306
2016-10-27,309
2016-10-28,309
2016-10-29,309
2016-10-30,325
2016-10-31,325
2016-11-01,325
2016-11-02,322
2016-11-03,322
2016-11-04,322
2016-11-05,311
2016-11-06,311
2016-11-07,311
2016-11-08,326
2016-11-09,326
2016-11-10,326
2016-11-11,342
2016-11-12,342
2016-11-13,342
2016-11-14,342
2016-12-08,346
2016-12-09,346
2016-12-10,346
2016-12-11,338
2016-12-12,338
2016-12-13,338
2016-12-14,350
2016-12-15,350
2016-12-16,350
2016-12-17,337
2016-12-18,337
2016-12-19,337
2016-12-20,321
2016-12-21,321
2016-12-22,321
2016-12-23,316
2016-12-24,316
2016-12-25,316
2016-12-26,301
2016-12-27,301
2016-12-28,290
2016-12-29,290
2016-12-30,289
2016-12-31,289
2017-01-01,289
2017-01-02,298
2017-01-03,298
2017-01-04,298
2017-01-05,298
2017-01-06,298
2017-01-07,286
2017-01-08,286
2017-01-09,281
2017-01-10,281
2017-01-11,270
2017-01-12,270
2017-01-13,272
2017-01-14,272
2017-01-15,271
2017-01-16,271
2017-01-17,258
2017-01-18,258
2017-01-19,245
2017-01-20,245
2017-01-21,234
2017-01-22,234
2017-01-27,216
2017-01-28,205
2017-01-29,205
2017-01-30,194
2017-01-31,194
2017-02-01,184
2017-02-02,184
2017-02-03,174
2017-02-04,172
2017-02-05,172
2017-02-06,172
2017-02-07,176
2017-02-08,176
2017-02-09,176
2017-02-10,174
2017-02-11,174
2017-02-12,174
2017-02-13,166
2017-02-14,166
2017-02-15,160
2017-02-16,160
2017-02-18,158
2017-02-19,158
2017-02-20,151
2017-02-21,151
2017-02-22,151
2017-02-23,146
2017-02-24,146
2017-02-25,139
2017-02-26,139
2017-02-27,142
2017-02-28,142
2017-03-01,139
2017-03-02,139
2017-03-03,139
2017-03-04,133
2017-03-05,133
2017-03-06,133
2017-03-07,127
2017-03-08,127
2017-03-09,127
2017-03-10,120
2017-03-11,120
2017-03-12,114
2017-03-13,114
2017-03-14,108
2017-03-15,108
2017-03-16,102
2017-03-17,102
2017-03-18,102
2017-03-19,102
2017-03-20,102
2017-03-21,102
2017-03-22,104
2017-03-23,104
2017-03-24,109
2017-03-25,109
2017-03-26,109
2017-03-27,115
2017-03-28,115
2017-03-29,121
2017-03-30,121
2017-03-31,123
2017-04-01,123
2017-04-02,123
2017-04-03,130
2017-04-04,130
2017-04-12,137
2017-04-13,137
2017-04-14,137
2017-04-15,134
2017-04-16,134
2017-04-17,135
2017-04-18,135
2017-04-19,135
2017-04-20,131
2017-04-21,131
2017-04-22,132
2017-04-23,132
2017-04-24,138
2017-04-25,138
2017-04-26,132
2017-04-27,132
2017-04-28,125
2017-04-29,125
2017-04-30,122
2017-05-01,122
2017-05-02,127
2017-05-03,127
2017-05-04,134
2017-05-05,134
2017-05-06,134
2017-05-07,141
2017-05-08,141
2017-05-09,149
2017-05-10,149
2017-05-11,149
2017-05-12,154
2017-05-13,154
2017-05-14,154
2017-05-15,150
2017-05-16,150
2017-05-17,150
2017-05-18,142
2017-05-19,142
2017-05-20,142
2017-05-21,134
2017-05-22,134
2017-05-23,134
2017-05-24,127
2017-05-25,127
2017-05-26,127
2017-05-27,121
2017-05-28,121
2017-05-29,121
2017-05-30,120
2017-05-31,120
2017-06-01,120
2017-06-02,118
2017-06-03,118
2017-06-06,125
2017-06-07,125
2017-06-08,125
2017-06-09,127
2017-06-10,127
2017-06-11,127
2017-06-12,127
2017-06-13,127
2017-06-14,125
2017-06-15,125
2017-06-16,125
2017-06-17,125
2017-06-18,125
2017-06-19,122
2017-06-20,122
2017-06-21,122
2017-06-22,120
2017-06-23,120
2017-06-24,120
2017-06-25,123
2017-06-26,123
2017-06-27,116
2017-06-28,116
2017-06-29,110
2017-06-30,110
2017-07-01,110
2017-07-02,104
2017-07-03,104
2017-07-04,98
2017-07-05,98
2017-07-06,98
2017-07-07,93
2017-07-08,93
2017-07-13,84
2017-07-14,84
2017-07-15,83
2017-07-16,83
2017-07-17,83
2017-07-18,78
2017-07-19,78
2017-07-20,74
2017-07-21,74
2017-07-22,74
2017-07-23,74
2017-07-24,74
2017-07-25,74
2017-07-26,74
2017-07-27,77
2017-07-28,77
2017-07-29,77
2017-07-30,80
2017-07-31,80
2017-08-01,80
2017-08-02,80
2017-08-03,80
2017-08-04,80
2017-08-05,81
2017-08-06,81
2017-08-09,85
2017-08-10,85
2017-08-11,85
2017-08-12,85
2017-08-13,85
2017-08-14,90
2017-08-15,90
2017-08-16,90
2017-08-17,89
2017-08-18,89
2017-08-19,89
2017-08-20,89
2017-08-21,89
2017-08-22,90
2017-08-23,90
2017-08-24,90
2017-08-25,88
2017-08-26,88
2017-08-27,83
2017-08-28,83
2017-08-29,83
2017-08-30,78
2017-08-31,78
2017-09-01,78
2017-09-02,74
2017-09-03,74
2017-09-04,74
2017-09-05,70
2017-09-06,70
2017-09-07,67
2017-09-08,67
2017-09-09,67
2017-09-10,71
2017-09-11,71
2017-09-12,71
2017-09-13,68
2017-09-14,68
2017-09-15,68
2017-09-16,70
2017-09-17,70
2017-09-19,70
2017-09-20,70
2017-09-21,68
2017-09-22,68
2017-09-23,68
2017-09-24,69
2017-09-25,69
2017-09-26,69
2017-09-27,67
2017-09-28,67
2017-09-29,67
2017-09-30,67
2017-10-01,67
2017-10-02,70
2017-10-03,70
2017-10-04,70
2017-10-05,68
2017-10-06,68
2017-10-07,68
2017-10-08,65
2017-10-09,65
2017-10-10,65
2017-10-11,64
2017-10-12,64
2017-10-13,65
2017-10-14,65
2017-10-15,65
2017-10-16,68
2017-10-17,68
2017-10-18,68
2017-10-19,64
2017-10-20,64
2017-10-21,64
2017-10-22,68
2017-10-23,68
2017-10-24,68
2017-10-25,71
2017-10-26,71
2017-10-27,71
2017-10-28,71
2017-10-29,75
2017-10-30,75
2017-10-31,75
2017-11-01,79
2017-11-02,79
2017-11-03,79
2017-11-04,80
2017-11-05,80
2017-11-06,80
2017-11-07,84
2017-11-08,84
2017-11-09,84
2017-11-10,89
2017-11-11,89
2017-11-12,89
2017-11-13,94
2017-11-14,94
2017-11-15,94
2017-11-16,98
2017-11-17,98
2017-11-18,98
2017-11-19,103
2017-11-20,103
2017-11-21,103
2017-11-22,109
2017-11-23,109
2017-11-24,109
2017-11-25,115
2017-11-26,115
2017-11-27,115
2017-11-28,120
2017-11-29,120
2017-11-30,120
2017-12-01,119
2017-12-02,119
2017-12-03,119
2017-12-04,125
2017-12-05,125
2017-12-06,132
2017-12-07,132
2017-12-08,132
2017-12-09,134
2017-12-10,134
2017-12-11,132
2017-12-12,132
2017-12-13,132
2017-12-14,135
2017-12-15,135
2017-12-16,132
2017-12-17,132
2017-12-18,138
2017-12-19,138
2017-12-20,138
2017-12-21,139
2017-12-22,139
2017-12-23,139
2017-12-24,136
2017-12-25,136
2017-12-26,136
2017-12-27,135
2017-12-28,135
2017-12-29,135
2017-12-30,129
2017-12-31,129
2018-01-01,124
2018-01-02,124
2018-01-03,118
2018-01-04,118
2018-01-05,112
2018-01-06,112
2018-01-07,106
2018-01-08,106
2018-01-09,100
2018-01-10,100
2018-01-11,96
2018-01-12,96
2018-01-13,98
2018-01-14,98
2018-01-15,102
2018-01-16,102
2018-01-17,108
2018-01-18,108
2018-01-19,108
2018-01-20,114
2018-01-21,114
2018-01-22,120
2018-01-23,120
2018-01-24,126
2018-01-25,126
2018-01-26,126
2018-01-27,133
2018-01-28,133
2018-01-29,140
2018-01-30,140
2018-02-01,147
2018-02-02,147
2018-02-03,155
2018-02-04,155
2018-02-05,155
2018-02-06,163
2018-02-07,163
2018-02-08,172
2018-02-09,172
2018-02-10,181
2018-02-11,181
2018-02-12,191
2018-02-13,191
2018-02-14,201
2018-02-15,201
2018-02-16,211
2018-02-17,211
2018-02-18,222
2018-02-19,222
2018-02-20,234
2018-02-21,234
2018-02-22,246
2018-02-23,246
2018-02-24,259
2018-02-25,259
2018-02-26,272
2018-02-27,272
2018-02-28,272
2018-03-01,278
2018-03-02,278
2018-03-03,285
2018-03-04,285
2018-03-05,300
2018-03-06,300
2018-03-07,296
2018-03-08,296
2018-03-09,299
2018-03-10,299
2018-03-11,285
2018-03-12,285
2018-03-13,276
2018-03-14,276
2018-03-15,284
2018-03-16,284
2018-03-17,277
2018-03-18,277
2018-03-19,277
2018-03-20,279
2018-03-21,279
2018-03-23,286
2018-03-24,286
2018-03-26,284
2018-03-27,284
2018-03-28,284
2018-03-29,277
2018-03-30,277
2018-03-31,277
2018-04-01,266
2018-04-02,266
2018-04-03,267
2018-04-04,267
2018-04-05,267
2018-04-06,263
2018-04-08,263
2018-04-09,252
2018-04-10,252
2018-04-11,250
2018-04-12,250
2018-04-13,242
2018-04-14,242
2018-04-16,237
2018-04-17,241
2018-04-18,241
2018-04-19,241
2018-04-20,231
2018-04-21,231
2018-04-22,231
2018-04-23,225
2018-04-24,225
2018-04-25,236
2018-04-26,236
2018-04-27,236
2018-04-28,246
2018-04-29,246
2018-04-30,240
2018-05-01,240
2018-05-02,240
2018-05-03,242
2018-05-04,242
2018-05-05,249
2018-05-06,249
2018-05-07,249
2018-05-08,240
2018-05-09,240
2018-05-10,236
2018-05-11,236
2018-05-12,236
2018-05-13,236
2018-05-14,236
2018-05-15,226
2018-05-16,226
2018-05-17,219
2018-05-18,219
2018-05-19,208
2018-05-20,208
2018-05-21,204
2018-05-22,204
2018-05-23,194
2018-05-24,194
2018-05-25,194
2018-05-26,202
2018-05-27,202
2018-05-28,202
2018-05-29,202
2018-05-30,202
2018-05-31,195
2018-06-01,195
2018-06-02,185
2018-06-03,185
2018-06-04,185
2018-06-05,178
2018-06-06,178
2018-06-07,178
2018-06-08,172
2018-06-09,172
2018-06-10,164
2018-06-11,164
2018-06-12,163
2018-06-13,163
2018-06-14,155
2018-06-15,155
2018-06-16,155
2018-06-17,150
2018-06-18,150
2018-06-19,145
2018-06-20,145
2018-06-21,145
2018-06-22,153
2018-06-23,153
2018-06-24,161
2018-06-25,161
2018-06-26,170
2018-06-27,170
2018-06-28,179
2018-06-29,179
2018-06-30,188
2018-07-01,188
2018-07-02,179
2018-07-03,179
2018-07-04,177
2018-07-05,177
2018-07-06,168
2018-07-07,168
2018-07-08,168
2018-07-09,167
2018-07-10,167
2018-07-11,171
2018-07-12,171
2018-07-13,169
2018-07-14,169
2018-07-15,178
2018-07-16,178
2018-07-17,179
2018-07-18,179
2018-07-19,179
2018-07-20,178
2018-07-21,178
2018-07-22,176
2018-07-23,176
2018-07-24,180
2018-07-25,180
2018-07-26,179
2018-07-27,179
2018-07-28,175
2018-07-29,175
2018-07-30,177
2018-07-31,177
2018-08-01,177
2018-08-02,177
2018-08-03,177
2018-08-04,174
2018-08-05,174
2018-08-06,166
2018-08-07,166
2018-08-08,167
2018-08-09,167
2018-08-10,176
2018-08-11,176
2018-08-12,185
2018-08-14,191
2018-08-16,201
2018-08-17,206
2018-08-18,206
2018-08-19,217
2018-08-20,222
2018-08-21,222
2018-08-22,234
2018-08-23,234
2018-08-24,246
2018-08-25,251
2018-08-26,251
2018-08-27,264
2018-08-28,277
2018-08-29,277
2018-08-30,291
2018-08-31,306
2018-09-01,322
2018-09-02,322
2018-09-03,339
2018-09-04,356
2018-09-05,356
2018-09-06,356
2018-09-07,360
2018-09-08,371
2018-09-09,371
2018-09-10,367
2018-09-11,367
2018-09-12,374
2018-09-13,374
2018-09-14,373
2018-09-15,372
2018-09-16,372
2018-09-17,368
2018-09-18,373
2018-09-19,373
2018-09-20,389
2018-09-21,389
2018-09-22,375
2018-09-23,375
2018-09-24,369
2018-09-25,369
2018-09-26,381
2018-09-27,381
2018-09-28,373
2018-09-29,373
2018-09-30,376
2018-10-02,370
2018-10-03,357
2018-10-04,357
2018-10-05,350
2018-10-06,351
2018-10-07,351
2018-10-08,368
2018-10-09,368
2018-10-10,354
2018-10-11,354
2018-10-12,340
2018-10-13,351
2018-10-14,351
2018-10-15,335
2018-10-16,335
2018-10-17,319
2018-10-18,319
2018-10-19,306
2018-10-20,306
2018-10-21,307
2018-10-22,297
2018-10-23,297
2018-10-24,284
2018-10-25,284
2018-10-26,274
2018-10-27,266
2018-10-28,269
2018-10-29,269
2018-10-30,283
2018-10-31,282
2018-11-01,278
2018-11-03,266
2018-11-04,262
2018-11-05,274
2018-11-06,265
2018-11-07,274
2018-11-08,285
2018-11-09,280
2018-11-10,293
2018-11-11,308
2018-11-12,295
2018-11-13,285
2018-11-14,277
2018-11-15,277
2018-11-16,275
2018-11-17,278
2018-11-18,278
2018-11-19,285
2018-11-20,289
2018-11-21,289
2018-11-22,288
2018-11-23,292
2018-11-24,297
2018-11-25,301
2018-11-26,297
2018-11-27,297
2018-11-28,298
2018-11-29,298
2018-12-01,294
2018-12-02,291
2018-12-03,291
2018-12-04,276
2018-12-05,265
2018-12-07,257
2018-12-09,237
2018-12-10,229
2018-12-11,217
2018-12-12,220
2018-12-13,211
2018-12-14,218
2018-12-15,229
2018-12-16,241
2018-12-17,251
2018-12-18,264
2018-12-19,278
2018-12-20,292
2018-12-21,306
2018-12-22,306
2018-12-23,305
2018-12-24,306
2018-12-25,298
2018-12-26,287
2018-12-27,277
2018-12-28,275
2018-12-29,280
2018-12-30,285
2018-12-31,287
2019-01-01,302
2019-01-02,304
2019-01-03,314
2019-01-04,324
2019-01-05,340
2019-01-06,351
2019-01-08,351
2019-01-10,347
2019-01-11,331
2019-01-12,315
2019-01-13,301
2019-01-14,286
2019-01-15,277
2019-01-16,274
2019-01-17,278
2019-01-18,285
2019-01-19,277
2019-01-20,279
2019-01-22,287
2019-01-23,277
2019-01-24,264
2019-01-25,251
2019-01-26,238
2019-01-27,227
2019-01-28,224
2019-01-29,236
2019-01-30,248
2019-01-31,248
2019-02-01,261
2019-02-02,256
2019-02-03,250
2019-02-04,250
2019-02-05,257
2019-02-06,257
2019-02-07,261
2019-02-08,253
2019-02-09,262
2019-02-10,266
2019-02-11,262
2019-02-12,264
2019-02-13,268
2019-02-14,268
2019-02-15,266
2019-02-16,255
2019-02-17,246
2019-02-18,234
2019-02-19,243
2019-02-20,231
2019-02-21,220
2019-02-22,211
2019-02-23,212
2019-02-24,218
2019-02-25,214
2019-02-26,208
2019-02-27,208
2019-02-28,208
2019-03-01,213
2019-03-02,213
2019-03-03,221
2019-03-04,221
2019-03-05,221
2019-03-06,221
2019-03-07,221
2019-03-08,222
2019-03-09,222
2019-03-10,219
2019-03-11,219
2019-03-12,221
2019-03-13,221
2019-03-14,220
2019-03-15,220
2019-03-16,219
2019-03-17,219
2019-03-18,219
2019-03-19,218
2019-03-20,214
2019-03-21,213
2019-03-22,213
2019-03-23,213
2019-03-24,212
2019-03-25,212
2019-03-26,215
2019-03-27,215
2019-03-28,208
2019-03-29,215
2019-03-30,215
2019-03-31,215
2019-04-01,214
2019-04-02,214
2019-04-03,213
2019-04-04,213
2019-04-05,217
2019-04-06,217
2019-04-07,222
2019-04-08,215
2019-04-09,208
2019-04-10,208
2019-04-11,217
2019-04-12,220
2019-04-13,231
2019-04-14,243
2019-04-15,243
2019-04-16,256
2019-04-17,263
2019-04-18,277
2019-04-19,273
2019-04-20,277
2019-04-21,277
2019-04-22,291
2019-04-23,306
2019-04-24,322
2019-04-25,339
2019-04-26,356
2019-04-27,374
2019-04-28,393
2019-04-29,413
2019-04-30,434
2019-05-01,456
2019-05-02,479
2019-05-03,496
2019-05-04,488
2019-05-05,467
2019-05-06,448
2019-05-07,426
2019-05-08,416
2019-05-09,400
2019-05-10,392
2019-05-11,412
2019-05-12,425
2019-05-13,430
2019-05-14,426
2019-05-15,426
2019-05-16,408
2019-05-17,408
2019-05-18,390
2019-05-19,372
2019-05-20,356
2019-05-21,350
2019-05-22,350
2019-05-23,345
2019-05-24,357
2019-05-25,347
2019-05-26,362
2019-05-27,364
2019-05-28,345
2019-05-29,335
2019-05-30,319
2019-05-31,331
2019-06-01,333
2019-06-02,328
2019-06-03,326
2019-06-04,328
2019-06-05,326
2019-06-06,328
2019-06-07,336
2019-06-08,321
2019-06-09,307
2019-06-10,307
2019-06-11,309
2019-06-12,308
2019-06-13,314
2019-06-14,302
2019-06-15,302
2019-06-16,303
2019-06-17,303
2019-06-18,316
2019-06-19,316
2019-06-20,309
2019-06-21,309
2019-06-22,315
2019-06-23,302
2019-06-24,302
2019-06-25,292
2019-06-26,286
2019-06-27,293
2019-06-28,293
2019-06-29,288
2019-06-30,276
2019-07-01,276
2019-07-02,276
2019-07-03,263
2019-07-04,263
2019-07-05,258
2019-07-06,260
2019-07-07,271
2019-07-08,271
2019-07-09,272
2019-07-10,286
2019-07-11,286
2019-07-12,301
2019-07-13,301
2019-07-14,317
2019-07-15,317
2019-07-16,330
2019-07-17,334
2019-07-18,334
2019-07-19,343
2019-07-20,343
2019-07-21,341
2019-07-22,341
2019-07-23,332
2019-07-24,332
2019-07-25,323
2019-07-26,323
2019-07-27,337
2019-07-28,337
2019-07-29,345
2019-07-30,363
2019-07-31,376
2019-08-01,376
2019-08-02,395
2019-08-03,401
2019-08-04,401
2019-08-05,406
2019-08-06,406
2019-08-07,413
2019-08-08,413
2019-08-09,416
2019-08-10,432
2019-08-11,432
2019-08-12,431
2019-08-13,431
2019-08-14,431
2019-08-15,431
2019-08-16,422
2019-08-17,422
2019-08-18,442
2019-08-19,456
2019-08-20,456
2019-08-21,456
2019-08-22,435
2019-08-23,435
2019-08-24,435
2019-08-24,435
2019-08-25,435
2019-08-25,435
2019-08-26,434
2019-08-26,434
2019-08-27,434
2019-08-27,434
2019-08-28,437
2019-08-29,437
2019-08-30,443
2019-08-31,443
2019-09-01,454
2019-09-02,454
2019-09-03,458
2019-09-04,453
2019-09-05,453
