date_obj,Crude%20chair%20(flatpack) price
2016-12-17,35
2016-12-18,35
2016-12-19,37
2016-12-20,37
2016-12-21,37
2016-12-22,37
2016-12-23,37
2016-12-24,39
2016-12-25,39
2016-12-26,39
2016-12-27,39
2016-12-28,39
2016-12-29,41
2016-12-30,41
2016-12-31,41
2017-01-01,41
2017-01-02,41
2017-01-03,44
2017-01-04,44
2017-01-05,44
2017-01-06,44
2017-01-07,44
2017-01-08,46
2017-01-09,46
2017-01-10,46
2017-01-11,46
2017-01-12,47
2017-01-13,47
2017-01-14,47
2017-01-15,47
2017-01-16,47
2017-01-17,50
2017-01-18,50
2017-01-19,50
2017-01-20,52
2017-01-21,52
2017-01-22,52
2017-01-23,54
2017-01-27,57
2017-01-28,57
2017-01-29,59
2017-01-30,59
2017-01-31,59
2017-02-01,61
2017-02-02,61
2017-02-03,61
2017-02-04,61
2017-02-05,59
2017-02-06,59
2017-02-07,59
2017-02-08,59
2017-02-09,56
2017-02-10,56
2017-02-11,56
2017-02-12,53
2017-02-13,53
2017-02-14,53
2017-02-15,52
2017-02-16,52
2017-02-18,52
2017-02-19,49
2017-02-20,49
2017-02-21,49
2017-02-22,49
2017-02-23,49
2017-02-24,46
2017-02-25,46
2017-02-26,46
2017-02-27,46
2017-02-28,43
2017-03-01,43
2017-03-02,43
2017-03-03,43
2017-03-04,40
2017-03-05,40
2017-03-06,40
2017-03-07,40
2017-03-08,39
2017-03-09,39
2017-03-10,39
2017-03-11,38
2017-03-12,38
2017-03-13,38
2017-03-14,38
2017-03-15,36
2017-03-16,36
2017-03-17,36
2017-03-18,36
2017-03-19,34
2017-03-20,34
2017-03-21,34
2017-03-22,33
2017-03-23,33
2017-03-24,33
2017-03-25,33
2017-03-26,33
2017-03-27,33
2017-03-28,33
2017-03-29,33
2017-03-30,33
2017-03-31,32
2017-04-01,32
2017-04-02,32
2017-04-03,32
2017-04-04,31
2017-04-12,28
2017-04-13,28
2017-04-14,28
2017-04-15,29
2017-04-16,29
2017-04-17,28
2017-04-18,28
2017-04-19,28
2017-04-20,29
2017-04-21,29
2017-04-22,29
2017-04-23,31
2017-04-24,31
2017-04-25,33
2017-04-26,33
2017-04-27,33
2017-04-28,35
2017-04-29,35
2017-04-30,36
2017-05-01,36
2017-05-02,36
2017-05-03,38
2017-05-04,38
2017-05-05,40
2017-05-06,40
2017-05-07,40
2017-05-08,42
2017-05-09,42
2017-05-10,44
2017-05-11,44
2017-05-12,44
2017-05-13,47
2017-05-14,47
2017-05-15,47
2017-05-16,47
2017-05-17,49
2017-05-18,49
2017-05-19,49
2017-05-20,51
2017-05-21,51
2017-05-22,51
2017-05-23,51
2017-05-24,53
2017-05-25,53
2017-05-26,53
2017-05-27,55
2017-05-28,55
2017-05-29,55
2017-05-30,55
2017-05-31,58
2017-06-01,58
2017-06-02,58
2017-06-03,61
2017-06-04,61
2017-06-05,65
2017-06-06,65
2017-06-07,69
2017-06-08,69
2017-06-09,69
2017-06-10,69
2017-06-11,69
2017-06-12,69
2017-06-13,69
2017-06-14,69
2017-06-15,69
2017-06-16,69
2017-06-17,70
2017-06-18,70
2017-06-19,70
2017-06-20,73
2017-06-21,73
2017-06-22,73
2017-06-23,73
2017-06-24,75
2017-06-25,75
2017-06-26,75
2017-06-27,77
2017-06-28,77
2017-06-29,77
2017-06-30,81
2017-07-01,81
2017-07-02,81
2017-07-03,81
2017-07-04,85
2017-07-05,85
2017-07-06,85
2017-07-07,85
2017-07-08,85
2017-07-13,88
2017-07-14,88
2017-07-15,88
2017-07-16,88
2017-07-17,89
2017-07-18,89
2017-07-19,89
2017-07-20,89
2017-07-21,85
2017-07-22,85
2017-07-23,85
2017-07-24,82
2017-07-25,82
2017-07-26,82
2017-07-27,82
2017-07-28,82
2017-07-29,82
2017-07-30,82
2017-07-31,82
2017-08-01,78
2017-08-02,78
2017-08-03,78
2017-08-04,78
2017-08-05,74
2017-08-06,74
2017-08-09,70
2017-08-10,70
2017-08-11,70
2017-08-12,70
2017-08-13,66
2017-08-14,66
2017-08-15,66
2017-08-16,66
2017-08-17,62
2017-08-18,62
2017-08-19,62
2017-08-20,60
2017-08-21,60
2017-08-22,60
2017-08-23,60
2017-08-24,62
2017-08-25,62
2017-08-26,62
2017-08-27,66
2017-08-28,66
2017-08-29,66
2017-08-30,66
2017-08-31,66
2017-09-01,69
2017-09-03,69
2017-09-04,69
2017-09-05,71
2017-09-06,71
2017-09-07,71
2017-09-08,71
2017-09-09,71
2017-09-10,71
2017-09-11,71
2017-09-12,71
2017-09-13,72
2017-09-14,72
2017-09-15,72
2017-09-16,72
2017-09-17,68
2017-09-18,68
2017-09-19,68
2017-09-20,68
2017-09-21,66
2017-09-22,66
2017-09-23,66
2017-09-24,63
2017-09-25,63
2017-09-26,63
2017-09-27,63
2017-09-28,61
2017-09-29,61
2017-09-30,61
2017-10-01,57
2017-10-02,57
2017-10-03,57
2017-10-04,57
2017-10-05,58
2017-10-06,58
2017-10-07,58
2017-10-08,58
2017-10-09,60
2017-10-10,60
2017-10-11,60
2017-10-12,60
2017-10-13,60
2017-10-14,63
2017-10-15,63
2017-10-16,63
2017-10-17,63
2017-10-18,63
2017-10-19,67
2017-10-20,67
2017-10-21,67
2017-10-22,67
2017-10-23,70
2017-10-24,70
2017-10-25,70
2017-10-26,70
2017-10-27,72
2017-10-28,72
2017-10-29,72
2017-10-30,72
2017-10-31,76
2017-11-01,76
2017-11-02,76
2017-11-03,76
2017-11-04,80
2017-11-05,80
2017-11-06,80
2017-11-07,80
2017-11-08,80
2017-11-09,84
2017-11-10,84
2017-11-11,84
2017-11-12,84
2017-11-13,88
2017-11-14,88
2017-11-15,88
2017-11-16,88
2017-11-17,91
2017-11-18,91
2017-11-19,91
2017-11-20,91
2017-11-21,95
2017-11-22,95
2017-11-23,95
2017-11-24,95
2017-11-25,98
2017-11-26,98
2017-11-27,98
2017-11-28,98
2017-11-29,98
2017-11-30,100
2017-12-01,100
2017-12-02,100
2017-12-03,100
2017-12-04,95
2017-12-05,95
2017-12-06,95
2017-12-07,90
2017-12-08,90
2017-12-09,90
2017-12-10,86
2017-12-11,86
2017-12-12,86
2017-12-13,86
2017-12-14,86
2017-12-15,87
2017-12-16,87
2017-12-17,87
2017-12-18,86
2017-12-19,86
2017-12-20,86
2017-12-21,86
2017-12-22,86
2017-12-23,86
2017-12-24,87
2017-12-25,87
2017-12-26,87
2017-12-27,86
2017-12-28,86
2017-12-29,86
2017-12-30,86
2017-12-31,86
2018-01-01,86
2018-01-02,86
2018-01-03,86
2018-01-04,86
2018-01-05,86
2018-01-06,86
2018-01-07,86
2018-01-08,86
2018-01-09,86
2018-01-10,82
2018-01-11,82
2018-01-12,82
2018-01-13,82
2018-01-14,82
2018-01-15,83
2018-01-16,83
2018-01-17,78
2018-01-18,78
2018-01-19,78
2018-01-20,74
2018-01-21,74
2018-01-22,74
2018-01-23,72
2018-01-24,72
2018-01-25,75
2018-01-26,75
2018-01-27,78
2018-01-28,81
2018-01-29,85
2018-01-30,84
2018-01-31,84
2018-02-01,83
2018-02-02,83
2018-02-03,88
2018-02-04,88
2018-02-05,93
2018-02-06,98
2018-02-07,101
2018-02-08,101
2018-02-09,101
2018-02-10,101
2018-02-11,102
2018-02-12,103
2018-02-13,103
2018-02-14,104
2018-02-15,107
2018-02-16,107
2018-02-17,105
2018-02-18,105
2018-02-19,102
2018-02-20,106
2018-02-21,103
2018-02-22,103
2018-02-23,103
2018-02-24,103
2018-02-25,103
2018-02-26,103
2018-02-27,106
2018-02-28,106
2018-03-01,110
2018-03-02,110
2018-03-03,110
2018-03-04,110
2018-03-05,113
2018-03-06,113
2018-03-07,116
2018-03-08,116
2018-03-09,114
2018-03-10,114
2018-03-11,109
2018-03-12,109
2018-03-13,108
2018-03-14,108
2018-03-15,114
2018-03-16,114
2018-03-17,119
2018-03-18,119
2018-03-19,124
2018-03-20,124
2018-03-21,131
2018-03-23,138
2018-03-24,138
2018-03-25,138
2018-03-26,138
2018-03-27,140
2018-03-28,140
2018-03-29,141
2018-03-30,141
2018-03-31,144
2018-04-01,144
2018-04-02,149
2018-04-03,149
2018-04-04,157
2018-04-05,157
2018-04-06,165
2018-04-07,165
2018-04-08,174
2018-04-09,174
2018-04-10,182
2018-04-11,182
2018-04-12,186
2018-04-13,186
2018-04-14,186
2018-04-15,184
2018-04-16,184
2018-04-17,174
2018-04-18,174
2018-04-19,165
2018-04-20,165
2018-04-21,156
2018-04-22,156
2018-04-23,150
2018-04-24,150
2018-04-25,148
2018-04-26,148
2018-04-27,148
2018-04-28,148
2018-04-29,148
2018-04-30,148
2018-05-01,151
2018-05-03,154
2018-05-04,154
2018-05-05,157
2018-05-07,159
2018-05-08,159
2018-05-09,158
2018-05-10,158
2018-05-11,160
2018-05-12,158
2018-05-13,158
2018-05-14,159
2018-05-15,159
2018-05-16,159
2018-05-17,159
2018-05-18,160
2018-05-19,160
2018-05-20,154
2018-05-21,154
2018-05-22,148
2018-05-23,141
2018-05-24,141
2018-05-25,133
2018-05-26,127
2018-05-27,127
2018-05-28,126
2018-05-29,126
2018-05-30,119
2018-05-31,119
2018-06-01,113
2018-06-02,108
2018-06-03,108
2018-06-04,103
2018-06-05,98
2018-06-06,93
2018-06-07,93
2018-06-08,89
2018-06-09,89
2018-06-10,84
2018-06-11,84
2018-06-12,79
2018-06-13,75
2018-06-14,71
2018-06-15,71
2018-06-16,67
2018-06-17,63
2018-06-18,62
2018-06-19,61
2018-06-20,61
2018-06-21,62
2018-06-22,62
2018-06-23,63
2018-06-24,63
2018-06-25,66
2018-06-26,66
2018-06-27,66
2018-06-28,66
2018-06-29,66
2018-06-30,66
2018-07-01,63
2018-07-02,63
2018-07-03,60
2018-07-04,60
2018-07-05,60
2018-07-06,60
2018-07-07,58
2018-07-08,58
2018-07-09,55
2018-07-10,55
2018-07-11,55
2018-07-12,55
2018-07-13,53
2018-07-14,51
2018-07-15,51
2018-07-16,54
2018-07-17,54
2018-07-18,57
2018-07-19,57
2018-07-20,59
2018-07-21,59
2018-07-22,62
2018-07-23,62
2018-07-24,66
2018-07-25,66
2018-07-26,69
2018-07-27,73
2018-07-28,73
2018-07-29,75
2018-07-30,78
2018-07-31,82
2018-08-01,82
2018-08-02,78
2018-08-03,78
2018-08-04,76
2018-08-05,80
2018-08-06,80
2018-08-07,84
2018-08-08,82
2018-08-09,82
2018-08-10,82
2018-08-11,82
2018-08-12,86
2018-08-14,89
2018-08-16,94
2018-08-17,94
2018-08-18,94
2018-08-19,89
2018-08-20,84
2018-08-21,79
2018-08-22,75
2018-08-23,72
2018-08-24,69
2018-08-25,65
2018-08-26,62
2018-08-27,59
2018-08-28,56
2018-08-29,54
2018-08-30,51
2018-08-31,48
2018-09-01,46
2018-09-02,46
2018-09-03,43
2018-09-04,40
2018-09-05,38
2018-09-06,38
2018-09-07,36
2018-09-08,34
2018-09-09,32
2018-09-10,31
2018-09-11,31
2018-09-12,30
2018-09-13,30
2018-09-14,28
2018-09-15,27
2018-09-16,27
2018-09-17,28
2018-09-18,29
2018-09-19,29
2018-09-20,30
2018-09-21,30
2018-09-22,31
2018-09-23,31
2018-09-24,31
2018-09-25,31
2018-09-26,30
2018-09-27,30
2018-09-28,31
2018-09-29,31
2018-09-30,32
2018-10-01,32
2018-10-02,32
2018-10-03,31
2018-10-04,31
2018-10-05,31
2018-10-06,33
2018-10-07,33
2018-10-08,33
2018-10-09,35
2018-10-10,35
2018-10-11,37
2018-10-12,37
2018-10-13,38
2018-10-14,38
2018-10-15,38
2018-10-16,40
2018-10-17,40
2018-10-18,40
2018-10-19,40
2018-10-20,40
2018-10-21,41
2018-10-22,41
2018-10-23,42
2018-10-24,42
2018-10-25,41
2018-10-26,41
2018-10-27,41
2018-10-28,38
2018-10-29,38
2018-10-30,36
2018-10-31,34
2018-11-01,32
2018-11-03,34
2018-11-04,34
2018-11-05,35
2018-11-06,35
2018-11-07,37
2018-11-08,37
2018-11-09,39
2018-11-10,41
2018-11-11,41
2018-11-12,41
2018-11-13,42
2018-11-14,42
2018-11-15,41
2018-11-16,41
2018-11-17,41
2018-11-18,41
2018-11-19,41
2018-11-20,44
2018-11-21,44
2018-11-22,46
2018-11-23,46
2018-11-24,43
2018-11-25,43
2018-11-26,43
2018-11-27,41
2018-11-28,43
2018-11-29,45
2018-12-01,48
2018-12-02,49
2018-12-03,49
2018-12-04,46
2018-12-05,46
2018-12-07,46
2018-12-09,48
2018-12-10,49
2018-12-11,49
2018-12-12,46
2018-12-13,44
2018-12-14,44
2018-12-15,44
2018-12-16,42
2018-12-17,42
2018-12-18,42
2018-12-19,42
2018-12-20,44
2018-12-21,44
2018-12-22,45
2018-12-23,45
2018-12-24,46
2018-12-25,48
2018-12-26,48
2018-12-27,47
2018-12-28,47
2018-12-29,45
2018-12-30,45
2018-12-31,45
2019-01-01,45
2019-01-02,45
2019-01-03,46
2019-01-04,46
2019-01-05,45
2019-01-06,45
2019-01-08,45
2019-01-10,44
2019-01-11,43
2019-01-12,42
2019-01-13,45
2019-01-14,46
2019-01-15,46
2019-01-16,43
2019-01-17,40
2019-01-18,38
2019-01-19,37
2019-01-20,36
2019-01-21,36
2019-01-22,35
2019-01-23,35
2019-01-24,34
2019-01-25,34
2019-01-26,33
2019-01-27,34
2019-01-28,34
2019-01-29,36
2019-01-30,37
2019-01-31,37
2019-02-01,37
2019-02-02,37
2019-02-03,38
2019-02-04,38
2019-02-05,37
2019-02-06,37
2019-02-07,37
2019-02-08,38
2019-02-09,38
2019-02-10,39
2019-02-11,39
2019-02-12,39
2019-02-13,39
2019-02-14,39
2019-02-15,40
2019-02-16,40
2019-02-17,40
2019-02-18,39
2019-02-19,39
2019-02-20,40
2019-02-21,40
2019-02-22,40
2019-02-23,39
2019-02-24,39
2019-02-25,40
2019-02-26,40
2019-02-27,38
2019-02-28,38
2019-03-01,39
2019-03-02,39
2019-03-03,40
2019-03-04,40
2019-03-05,40
2019-03-06,40
2019-03-07,40
2019-03-08,40
2019-03-09,40
2019-03-10,42
2019-03-11,42
2019-03-12,42
2019-03-13,42
2019-03-14,43
2019-03-15,43
2019-03-16,43
2019-03-17,43
2019-03-18,43
2019-03-19,45
2019-03-20,42
2019-03-21,40
2019-03-22,40
2019-03-23,39
2019-03-24,38
2019-03-25,38
2019-03-26,38
2019-03-27,38
2019-03-28,38
2019-03-29,38
2019-03-30,38
2019-03-31,40
2019-04-01,40
2019-04-02,42
2019-04-03,42
2019-04-04,45
2019-04-05,45
2019-04-06,48
2019-04-07,50
2019-04-08,53
2019-04-09,53
2019-04-10,56
2019-04-11,58
2019-04-12,60
2019-04-13,61
2019-04-14,62
2019-04-15,62
2019-04-16,63
2019-04-17,63
2019-04-18,67
2019-04-19,67
2019-04-20,71
2019-04-21,71
2019-04-22,75
2019-04-23,75
2019-04-24,79
2019-04-25,79
2019-04-26,83
2019-04-27,83
2019-04-28,87
2019-04-29,87
2019-04-30,83
2019-05-01,83
2019-05-02,78
2019-05-03,75
2019-05-04,74
2019-05-05,74
2019-05-06,73
2019-05-07,73
2019-05-08,71
2019-05-09,71
2019-05-10,68
2019-05-11,68
2019-05-12,65
2019-05-13,65
2019-05-14,66
2019-05-15,66
2019-05-16,68
2019-05-17,68
2019-05-18,69
2019-05-19,69
2019-05-20,71
2019-05-21,71
2019-05-22,74
2019-05-23,74
2019-05-24,77
2019-05-25,77
2019-05-26,81
2019-05-27,81
2019-05-28,86
2019-05-29,86
2019-05-30,90
2019-05-31,90
2019-06-01,87
2019-06-02,82
2019-06-03,82
2019-06-04,77
2019-06-05,73
2019-06-06,73
2019-06-07,70
2019-06-08,69
2019-06-09,69
2019-06-10,73
2019-06-11,76
2019-06-12,76
2019-06-13,80
2019-06-14,80
2019-06-15,84
2019-06-16,79
2019-06-17,79
2019-06-18,75
2019-06-19,75
2019-06-20,72
2019-06-21,72
2019-06-22,76
2019-06-23,76
2019-06-24,80
2019-06-25,80
2019-06-26,77
2019-06-27,73
2019-06-28,73
2019-06-29,69
2019-06-30,65
2019-07-01,61
2019-07-02,59
2019-07-03,59
2019-07-04,59
2019-07-05,59
2019-07-06,58
2019-07-07,58
2019-07-08,56
2019-07-09,56
2019-07-10,54
2019-07-11,54
2019-07-12,56
2019-07-13,56
2019-07-14,57
2019-07-15,57
2019-07-16,58
2019-07-17,58
2019-07-18,58
2019-07-19,58
2019-07-20,55
2019-07-21,52
2019-07-22,52
2019-07-23,49
2019-07-24,49
2019-07-25,46
2019-07-26,46
2019-07-27,43
2019-07-28,40
2019-07-29,38
2019-07-30,36
2019-07-31,34
2019-08-01,34
2019-08-02,32
2019-08-03,30
2019-08-04,30
2019-08-05,30
2019-08-06,30
2019-08-07,29
2019-08-08,29
2019-08-09,29
2019-08-10,28
2019-08-11,28
2019-08-12,28
2019-08-13,28
2019-08-14,28
2019-08-15,28
2019-08-16,28
2019-08-17,28
2019-08-18,28
2019-08-19,28
2019-08-20,28
2019-08-21,28
2019-08-22,27
