date_obj,Jute%20fibre price
2015-09-15,1037
2015-09-16,1037
2015-09-17,1037
2015-09-18,1037
2015-09-19,1037
2015-09-20,1037
2015-09-21,1037
2015-09-22,1037
2015-09-23,1037
2015-09-24,1037
2015-09-25,1037
2015-09-27,1037
2015-09-28,1037
2015-09-29,1055
2015-09-30,1055
2015-10-05,1055
2015-10-06,1055
2015-10-07,1055
2015-10-08,1055
2015-10-09,1055
2015-10-10,1055
2015-10-11,1055
2015-10-12,1055
2015-10-13,1055
2015-10-14,1055
2015-10-15,1055
2015-10-16,1055
2015-10-17,1055
2015-10-18,1055
2015-10-19,1055
2015-10-20,1055
2015-10-22,1055
2015-10-23,1055
2015-10-24,1055
2015-10-25,1055
2015-10-26,1057
2015-10-27,1057
2015-10-29,1057
2015-10-30,1057
2015-10-31,1057
2015-11-01,1057
2015-11-02,1057
2015-11-03,1057
2015-11-04,1057
2015-11-05,1057
2015-11-06,1057
2015-11-07,1057
2015-11-08,1057
2015-11-09,1057
2015-11-10,1057
2015-11-11,1057
2015-11-12,1057
2015-11-13,1057
2015-11-14,1057
2015-11-15,1057
2015-11-16,1057
2015-11-17,1057
2015-11-18,1057
2015-11-19,1057
2015-11-20,1057
2015-11-21,1057
2015-11-22,1057
2015-11-23,1057
2015-11-24,1057
2015-11-25,1057
2015-11-26,1075
2015-11-27,1075
2015-11-28,1075
2015-11-29,1075
2015-11-30,1075
2015-12-01,1075
2015-12-02,1075
2015-12-03,1075
2015-12-04,1075
2015-12-05,1075
2015-12-06,1075
2015-12-07,1075
2015-12-08,1075
2015-12-09,1075
2015-12-10,1075
2015-12-11,1075
2015-12-12,1075
2015-12-13,1075
2015-12-14,1075
2015-12-15,1075
2015-12-16,1075
2015-12-17,1075
2015-12-18,1075
2015-12-19,1072
2015-12-20,1072
2015-12-21,1072
2015-12-22,1072
2015-12-23,1072
2015-12-24,1072
2015-12-25,1072
2015-12-26,1072
2015-12-27,1072
2015-12-28,1072
2015-12-29,1072
2015-12-30,1072
2015-12-31,1072
2016-01-01,1072
2016-01-02,1072
2016-01-03,1072
2016-01-04,1072
2016-01-05,1072
2016-01-06,1072
2016-01-07,1072
2016-01-08,1089
2016-01-09,1089
2016-01-10,1089
2016-01-11,1089
2016-01-12,1089
2016-01-13,1089
2016-01-14,1089
2016-01-15,1089
2016-01-16,1089
2016-01-17,1089
2016-01-18,1089
2016-01-19,1089
2016-01-20,1089
2016-01-21,1089
2016-01-22,1089
2016-01-23,1089
2016-01-24,1089
2016-01-25,1089
2016-01-26,1089
2016-01-27,1089
2016-01-28,1089
2016-01-29,1086
2016-01-30,1086
2016-01-31,1086
2016-02-01,1086
2016-02-02,1086
2016-02-03,1086
2016-02-04,1086
2016-02-05,1086
2016-02-06,1086
2016-02-07,1086
2016-02-08,1086
2016-02-09,1086
2016-02-10,1086
2016-02-11,1086
2016-02-12,1086
2016-02-13,1086
2016-02-14,1086
2016-02-15,1086
2016-02-16,1086
2016-02-17,1086
2016-02-18,1086
2016-02-19,1114
2016-02-20,1114
2016-02-21,1114
2016-02-22,1114
2016-02-23,1114
2016-02-24,1114
2016-02-25,1114
2016-02-26,1114
2016-02-27,1114
2016-02-28,1114
2016-02-29,1114
2016-03-01,1114
2016-03-02,1114
2016-03-03,1114
2016-03-04,1114
2016-03-05,1114
2016-03-06,1114
2016-03-07,1114
2016-03-08,1114
2016-03-09,1121
2016-03-10,1121
2016-03-11,1121
2016-03-12,1121
2016-03-13,1121
2016-03-14,1121
2016-03-15,1121
2016-03-16,1121
2016-03-17,1121
2016-03-18,1121
2016-03-19,1121
2016-03-20,1121
2016-03-21,1121
2016-03-22,1121
2016-03-23,1121
2016-03-24,1121
2016-03-25,1121
2016-03-26,1121
2016-03-27,1135
2016-03-28,1135
2016-03-29,1135
2016-03-30,1135
2016-03-31,1135
2016-04-01,1135
2016-04-02,1135
2016-04-03,1135
2016-04-04,1135
2016-04-05,1135
2016-04-06,1135
2016-04-07,1135
2016-04-08,1135
2016-04-09,1135
2016-04-10,1135
2016-04-11,1135
2016-04-12,1135
2016-04-13,1135
2016-04-14,1135
2016-04-15,1168
2016-04-16,1168
2016-04-17,1168
2016-04-18,1168
2016-04-19,1168
2016-04-20,1168
2016-04-21,1168
2016-04-22,1168
2016-04-23,1168
2016-04-24,1168
2016-04-25,1168
2016-04-26,1168
2016-04-27,1168
2016-04-28,1168
2016-04-29,1168
2016-04-30,1168
2016-05-01,1168
2016-05-02,1168
2016-05-03,1168
2016-05-04,1168
2016-05-05,1175
2016-05-06,1175
2016-05-07,1175
2016-05-08,1175
2016-05-09,1175
2016-05-10,1175
2016-05-11,1175
2016-05-12,1175
2016-05-13,1175
2016-05-14,1175
2016-05-15,1175
2016-05-16,1175
2016-05-17,1175
2016-05-18,1175
2016-05-19,1175
2016-05-22,1175
2016-05-23,1205
2016-05-24,1205
2016-05-25,1205
2016-05-26,1205
2016-05-27,1205
2016-05-28,1205
2016-05-29,1205
2016-05-30,1205
2016-05-31,1205
2016-06-01,1205
2016-06-02,1205
2016-06-03,1205
2016-06-04,1205
2016-06-05,1205
2016-06-06,1205
2016-06-07,1205
2016-06-08,1205
2016-06-09,1197
2016-06-10,1197
2016-06-11,1197
2016-06-12,1197
2016-06-13,1197
2016-06-14,1197
2016-06-15,1197
2016-06-16,1197
2016-06-17,1197
2016-06-18,1197
2016-06-19,1197
2016-06-20,1197
2016-06-21,1197
2016-06-22,1197
2016-06-23,1197
2016-06-24,1191
2016-06-25,1191
2016-06-26,1191
2016-06-27,1191
2016-06-28,1191
2016-06-29,1191
2016-06-30,1191
2016-07-01,1191
2016-07-02,1191
2016-07-03,1191
2016-07-04,1191
2016-07-05,1191
2016-07-06,1191
2016-07-07,1191
2016-07-08,1191
2016-07-09,1191
2016-07-10,1181
2016-07-11,1181
2016-07-12,1181
2016-07-13,1181
2016-07-14,1181
2016-07-15,1181
2016-07-16,1181
2016-07-17,1181
2016-07-18,1181
2016-07-23,1181
2016-07-24,1181
2016-07-25,1181
2016-07-26,1170
2016-07-27,1170
2016-07-28,1170
2016-07-29,1170
2016-07-30,1170
2016-07-31,1170
2016-08-01,1170
2016-08-02,1170
2016-08-03,1170
2016-08-04,1170
2016-08-05,1170
2016-08-06,1170
2016-08-07,1170
2016-08-08,1170
2016-08-09,1170
2016-08-10,1170
2016-08-11,1170
2016-08-12,1165
2016-08-13,1165
2016-08-14,1165
2016-08-15,1165
2016-08-16,1165
2016-08-17,1165
2016-08-18,1165
2016-08-19,1165
2016-08-20,1165
2016-08-21,1165
2016-08-22,1165
2016-08-23,1165
2016-08-24,1165
2016-08-25,1165
2016-08-26,1165
2016-08-28,1165
2016-08-31,1165
2016-09-01,1155
2016-09-02,1155
2016-09-03,1155
2016-09-04,1155
2016-09-05,1155
2016-09-06,1155
2016-09-07,1155
2016-09-08,1155
2016-09-09,1155
2016-09-10,1155
2016-09-11,1155
2016-09-12,1155
2016-09-13,1155
2016-09-14,1155
2016-09-15,1155
2016-09-16,1155
2016-09-17,1155
2016-09-18,1155
2016-09-19,1155
2016-09-20,1155
2016-09-21,1155
2016-09-22,1137
2016-09-23,1137
2016-09-24,1137
2016-09-25,1137
2016-09-26,1137
2016-09-27,1137
2016-09-28,1137
2016-09-29,1137
2016-09-30,1137
2016-10-01,1137
2016-10-02,1137
2016-10-03,1137
2016-10-04,1137
2016-10-05,1137
2016-10-06,1137
2016-10-07,1137
2016-10-08,1137
2016-10-09,1137
2016-10-10,1137
2016-10-11,1137
2016-10-12,1137
2016-10-13,1101
2016-10-14,1101
2016-10-15,1101
2016-10-16,1101
2016-10-17,1101
2016-10-18,1101
2016-10-19,1101
2016-10-20,1101
2016-10-21,1101
2016-10-22,1101
2016-10-23,1101
2016-10-24,1101
2016-10-25,1101
2016-10-26,1101
2016-10-27,1101
2016-10-28,1101
2016-10-29,1101
2016-10-30,1101
2016-10-31,1098
2016-11-01,1098
2016-11-02,1098
2016-11-03,1098
2016-11-04,1098
2016-11-05,1098
2016-11-06,1098
2016-11-07,1098
2016-11-08,1098
2016-11-09,1098
2016-11-10,1098
2016-11-11,1098
2016-11-12,1098
2016-11-13,1098
2016-11-14,1098
2016-12-07,1041
2016-12-08,1041
2016-12-09,1041
2016-12-10,1041
2016-12-11,1041
2016-12-12,1041
2016-12-13,1041
2016-12-14,1041
2016-12-15,1041
2016-12-16,1041
2016-12-17,1041
2016-12-18,1041
2016-12-19,1041
2016-12-20,1041
2016-12-21,1041
2016-12-22,1041
2016-12-23,1016
2016-12-24,1016
2016-12-25,1016
2016-12-26,1016
2016-12-27,1016
2016-12-28,1016
2016-12-29,1016
2016-12-30,1016
2016-12-31,1016
2017-01-01,1016
2017-01-02,1016
2017-01-03,1016
2017-01-04,1016
2017-01-05,1016
2017-01-06,1016
2017-01-07,1016
2017-01-08,1018
2017-01-09,1018
2017-01-10,1018
2017-01-11,1018
2017-01-12,1018
2017-01-13,1018
2017-01-14,1018
2017-01-15,1018
2017-01-16,1018
2017-01-17,1018
2017-01-18,1018
2017-01-19,1018
2017-01-20,1018
2017-01-21,1018
2017-01-22,1018
2017-01-27,1026
2017-01-28,1026
2017-01-29,1026
2017-01-30,1026
2017-01-31,1026
2017-02-01,1026
2017-02-02,1026
2017-02-03,1026
2017-02-04,1026
2017-02-05,1026
2017-02-06,1026
2017-02-07,1026
2017-02-08,1045
2017-02-09,1045
2017-02-10,1045
2017-02-11,1045
2017-02-12,1045
2017-02-13,1045
2017-02-14,1045
2017-02-15,1045
2017-02-16,1045
2017-02-18,1045
2017-02-19,1045
2017-02-20,1045
2017-02-21,1054
2017-02-22,1054
2017-02-23,1054
2017-02-24,1054
2017-02-25,1054
2017-02-26,1054
2017-02-27,1054
2017-02-28,1054
2017-03-01,1054
2017-03-02,1054
2017-03-03,1054
2017-03-04,1054
2017-03-05,1054
2017-03-06,1054
2017-03-07,1054
2017-03-08,1054
2017-03-09,1061
2017-03-10,1061
2017-03-11,1061
2017-03-12,1061
2017-03-13,1061
2017-03-14,1061
2017-03-15,1061
2017-03-16,1061
2017-03-17,1061
2017-03-18,1061
2017-03-19,1061
2017-03-20,1061
2017-03-21,1061
2017-03-22,1051
2017-03-23,1051
2017-03-24,1051
2017-03-25,1051
2017-03-26,1051
2017-03-27,1051
2017-03-28,1051
2017-03-29,1051
2017-03-30,1051
2017-03-31,1051
2017-04-01,1051
2017-04-02,1051
2017-04-03,1051
2017-04-04,1051
2017-04-12,1057
2017-04-13,1057
2017-04-14,1057
2017-04-15,1057
2017-04-16,1057
2017-04-17,1057
2017-04-18,1057
2017-04-19,1057
2017-04-20,1050
2017-04-21,1050
2017-04-22,1050
2017-04-23,1050
2017-04-24,1050
2017-04-25,1050
2017-04-26,1050
2017-04-27,1050
2017-04-28,1050
2017-04-29,1050
2017-04-30,1050
2017-05-01,1050
2017-05-02,1050
2017-05-03,1050
2017-05-04,1050
2017-05-05,1070
2017-05-06,1070
2017-05-07,1070
2017-05-08,1070
2017-05-09,1070
2017-05-10,1070
2017-05-11,1070
2017-05-12,1070
2017-05-13,1070
2017-05-14,1070
2017-05-15,1070
2017-05-16,1070
2017-05-17,1070
2017-05-18,1070
2017-05-19,1070
2017-05-20,1072
2017-05-21,1072
2017-05-22,1072
2017-05-23,1072
2017-05-24,1072
2017-05-25,1072
2017-05-26,1072
2017-05-27,1072
2017-05-28,1072
2017-05-29,1072
2017-05-30,1072
2017-05-31,1072
2017-06-01,1072
2017-06-02,1072
2017-06-03,1079
2017-06-04,1079
2017-06-06,1079
2017-06-07,1079
2017-06-08,1079
2017-06-09,1079
2017-06-10,1079
2017-06-11,1079
2017-06-12,1079
2017-06-13,1079
2017-06-14,1079
2017-06-15,1114
2017-06-16,1114
2017-06-17,1114
2017-06-18,1114
2017-06-19,1114
2017-06-20,1114
2017-06-21,1114
2017-06-22,1114
2017-06-23,1114
2017-06-24,1114
2017-06-25,1114
2017-06-26,1114
2017-06-27,1114
2017-06-28,1159
2017-06-29,1159
2017-06-30,1159
2017-07-01,1159
2017-07-02,1159
2017-07-03,1159
2017-07-04,1159
2017-07-05,1159
2017-07-06,1159
2017-07-07,1159
2017-07-08,1159
2017-07-13,1169
2017-07-14,1169
2017-07-15,1169
2017-07-16,1169
2017-07-17,1169
2017-07-18,1169
2017-07-19,1169
2017-07-20,1169
2017-07-21,1169
2017-07-22,1169
2017-07-23,1169
2017-07-24,1188
2017-07-25,1188
2017-07-26,1188
2017-07-27,1188
2017-07-28,1188
2017-07-29,1188
2017-07-30,1188
2017-07-31,1188
2017-08-01,1188
2017-08-02,1188
2017-08-03,1188
2017-08-04,1188
2017-08-05,1233
2017-08-06,1233
2017-08-09,1233
2017-08-10,1233
2017-08-11,1233
2017-08-12,1233
2017-08-13,1233
2017-08-14,1233
2017-08-15,1233
2017-08-17,1270
2017-08-18,1270
2017-08-19,1270
2017-08-20,1270
2017-08-21,1270
2017-08-22,1270
2017-08-23,1270
2017-08-24,1270
2017-08-25,1270
2017-08-26,1270
2017-08-27,1270
2017-08-28,1314
2017-08-29,1314
2017-08-30,1314
2017-08-31,1314
2017-09-01,1314
2017-09-02,1314
2017-09-03,1314
2017-09-04,1314
2017-09-05,1314
2017-09-06,1375
2017-09-07,1434
2017-09-08,1434
2017-09-09,1434
2017-09-10,1434
2017-09-11,1452
2017-09-12,1452
2017-09-13,1452
2017-09-14,1452
2017-09-15,1452
2017-09-16,1452
2017-09-17,1452
2017-09-19,1420
2017-09-20,1420
2017-09-21,1420
2017-09-22,1420
2017-09-23,1420
2017-09-24,1420
2017-09-25,1420
2017-09-26,1420
2017-09-27,1420
2017-09-28,1420
2017-09-29,1357
2017-09-30,1357
2017-10-01,1357
2017-10-02,1357
2017-10-03,1357
2017-10-04,1357
2017-10-05,1357
2017-10-06,1357
2017-10-07,1357
2017-10-08,1357
2017-10-09,1307
2017-10-10,1307
2017-10-11,1307
2017-10-12,1307
2017-10-13,1307
2017-10-14,1307
2017-10-15,1307
2017-10-16,1307
2017-10-17,1307
2017-10-18,1260
2017-10-19,1260
2017-10-20,1260
2017-10-21,1260
2017-10-22,1260
2017-10-23,1260
2017-10-24,1260
2017-10-25,1260
2017-10-26,1260
2017-10-27,1260
2017-10-28,1215
2017-10-29,1215
2017-10-30,1215
2017-10-31,1215
2017-11-01,1215
2017-11-02,1215
2017-11-03,1215
2017-11-04,1215
2017-11-05,1215
2017-11-06,1215
2017-11-07,1159
2017-11-08,1159
2017-11-09,1159
2017-11-10,1159
2017-11-11,1159
2017-11-12,1159
2017-11-13,1159
2017-11-14,1159
2017-11-15,1159
2017-11-16,1159
2017-11-17,1117
2017-11-18,1117
2017-11-19,1117
2017-11-20,1117
2017-11-21,1117
2017-11-22,1117
2017-11-23,1117
2017-11-24,1117
2017-11-25,1117
2017-11-26,1072
2017-11-27,1072
2017-11-28,1072
2017-11-29,1072
2017-11-30,1072
2017-12-01,1072
2017-12-02,1072
2017-12-03,1072
2017-12-04,1072
2017-12-05,1072
2017-12-06,1026
2017-12-07,1026
2017-12-08,1026
2017-12-09,1026
2017-12-10,1026
2017-12-11,1026
2017-12-12,1026
2017-12-14,1026
2017-12-15,1026
2017-12-16,1026
2017-12-17,981
2017-12-18,981
2017-12-19,981
2017-12-20,981
2017-12-21,981
2017-12-22,981
2017-12-23,981
2017-12-24,981
2017-12-25,981
2017-12-26,939
2017-12-27,939
2017-12-28,939
2017-12-29,939
2017-12-30,939
2017-12-31,939
2018-01-01,939
2018-01-02,939
2018-01-03,895
2018-01-04,895
2018-01-05,895
2018-01-06,895
2018-01-07,895
2018-01-08,895
2018-01-09,895
2018-01-10,895
2018-01-11,866
2018-01-12,866
2018-01-13,866
2018-01-14,866
2018-01-15,866
2018-01-16,866
2018-01-17,880
2018-01-18,880
2018-01-19,880
2018-01-20,880
2018-01-21,923
2018-01-22,923
2018-01-23,923
2018-01-25,969
2018-01-26,969
2018-01-27,969
2018-01-28,999
2018-01-29,999
2018-01-30,999
2018-01-31,1026
2018-02-01,1026
2018-02-02,1026
2018-02-03,1026
2018-02-04,1077
2018-02-05,1077
2018-02-06,1077
2018-02-07,1077
2018-02-08,1128
2018-02-09,1128
2018-02-10,1128
2018-02-11,1128
2018-02-12,1173
2018-02-13,1173
2018-02-14,1173
2018-02-15,1173
2018-02-16,1173
2018-02-17,1198
2018-02-18,1198
2018-02-19,1198
2018-02-20,1198
2018-02-21,1156
2018-02-22,1156
2018-02-23,1156
2018-02-24,1156
2018-02-25,1156
2018-02-26,1106
2018-02-27,1106
2018-02-28,1106
2018-03-01,1106
2018-03-02,1100
2018-03-03,1100
2018-03-04,1100
2018-03-05,1100
2018-03-06,1100
2018-03-07,1067
2018-03-08,1067
2018-03-09,1067
2018-03-10,1067
2018-03-11,1067
2018-03-12,1052
2018-03-13,1052
2018-03-14,1052
2018-03-15,1052
2018-03-16,1052
2018-03-17,1023
2018-03-18,1023
2018-03-19,1023
2018-03-20,1023
2018-03-21,1023
2018-03-23,1065
2018-03-24,1065
2018-03-25,1065
2018-03-26,1116
2018-03-27,1116
2018-03-28,1116
2018-03-29,1116
2018-03-30,1158
2018-03-31,1158
2018-04-01,1158
2018-04-02,1158
2018-04-03,1144
2018-04-04,1144
2018-04-05,1144
2018-04-06,1144
2018-04-07,1144
2018-04-08,1201
2018-04-09,1201
2018-04-10,1201
2018-04-11,1201
2018-04-12,1201
2018-04-13,1261
2018-04-14,1261
2018-04-15,1261
2018-04-16,1261
2018-04-17,1324
2018-04-18,1324
2018-04-19,1324
2018-04-20,1324
2018-04-21,1324
2018-04-22,1390
2018-04-23,1390
2018-04-24,1390
2018-04-25,1390
2018-04-26,1390
2018-04-27,1444
2018-04-28,1444
2018-04-29,1444
2018-04-30,1444
2018-05-01,1444
2018-05-04,1390
2018-05-05,1390
2018-05-06,1390
2018-05-07,1335
2018-05-08,1335
2018-05-09,1335
2018-05-10,1335
2018-05-11,1335
2018-05-12,1268
2018-05-13,1268
2018-05-14,1268
2018-05-15,1268
2018-05-16,1268
2018-05-17,1213
2018-05-18,1213
2018-05-19,1213
2018-05-20,1213
2018-05-21,1170
2018-05-22,1170
2018-05-23,1170
2018-05-24,1170
2018-05-25,1115
2018-05-26,1115
2018-05-27,1115
2018-05-28,1123
2018-05-29,1123
2018-05-30,1123
2018-05-31,1123
2018-06-01,1123
2018-06-02,1110
2018-06-03,1110
2018-06-04,1110
2018-06-05,1110
2018-06-06,1110
2018-06-07,1087
2018-06-08,1087
2018-06-09,1087
2018-06-10,1087
2018-06-11,1052
2018-06-12,1052
2018-06-13,1052
2018-06-14,1052
2018-06-15,1009
2018-06-16,1009
2018-06-17,1009
2018-06-18,1009
2018-06-19,978
2018-06-20,978
2018-06-21,978
2018-06-22,978
2018-06-23,978
2018-06-24,963
2018-06-25,963
2018-06-26,963
2018-06-27,963
2018-06-28,963
2018-06-29,942
2018-06-30,942
2018-07-01,942
2018-07-02,942
2018-07-03,920
2018-07-04,920
2018-07-05,920
2018-07-06,920
2018-07-07,920
2018-07-08,904
2018-07-09,904
2018-07-10,904
2018-07-11,904
2018-07-12,904
2018-07-13,904
2018-07-14,904
2018-07-15,904
2018-07-16,900
2018-07-17,900
2018-07-18,900
2018-07-19,900
2018-07-20,908
2018-07-21,908
2018-07-22,908
2018-07-23,929
2018-07-24,929
2018-07-25,929
2018-07-26,929
2018-07-27,938
2018-07-28,938
2018-07-29,938
2018-07-30,938
2018-07-31,932
2018-08-01,932
2018-08-02,932
2018-08-03,932
2018-08-04,932
2018-08-05,927
2018-08-06,927
2018-08-07,927
2018-08-08,927
2018-08-09,942
2018-08-10,942
2018-08-11,942
2018-08-12,970
2018-08-14,970
2018-08-16,990
2018-08-17,990
2018-08-18,990
2018-08-19,990
2018-08-20,1013
2018-08-21,1013
2018-08-22,1013
2018-08-23,1013
2018-08-24,987
2018-08-25,987
2018-08-26,987
2018-08-27,987
2018-08-28,973
2018-08-29,973
2018-08-30,973
2018-08-31,973
2018-09-01,973
2018-09-02,973
2018-09-03,973
2018-09-04,973
2018-09-05,962
2018-09-06,962
2018-09-07,962
2018-09-08,962
2018-09-09,962
2018-09-10,947
2018-09-11,947
2018-09-12,947
2018-09-13,947
2018-09-14,947
2018-09-15,981
2018-09-16,981
2018-09-17,981
2018-09-18,981
2018-09-19,981
2018-09-20,1003
2018-09-21,1003
2018-09-22,1003
2018-09-23,1003
2018-09-24,988
2018-09-25,988
2018-09-26,988
2018-09-27,988
2018-09-28,988
2018-09-29,994
2018-09-30,994
2018-10-02,994
2018-10-03,992
2018-10-04,992
2018-10-05,992
2018-10-06,992
2018-10-07,992
2018-10-08,1002
2018-10-09,1002
2018-10-10,1002
2018-10-11,1002
2018-10-12,1002
2018-10-13,994
2018-10-14,994
2018-10-15,994
2018-10-16,994
2018-10-17,978
2018-10-18,978
2018-10-19,978
2018-10-20,978
2018-10-21,978
2018-10-22,996
2018-10-23,996
2018-10-24,996
2018-10-25,996
2018-10-26,996
2018-10-27,1012
2018-10-28,1012
2018-10-29,1012
2018-10-30,1012
2018-10-31,986
2018-11-01,986
2018-11-03,986
2018-11-04,975
2018-11-05,975
2018-11-06,975
2018-11-07,963
2018-11-08,963
2018-11-09,963
2018-11-10,963
2018-11-11,974
2018-11-12,974
2018-11-13,974
2018-11-14,977
2018-11-15,977
2018-11-16,977
2018-11-17,941
2018-11-18,941
2018-11-19,941
2018-11-20,938
2018-11-21,938
2018-11-22,938
2018-11-23,938
2018-11-24,965
2018-11-25,965
2018-11-26,965
2018-11-27,1001
2018-11-28,1001
2018-11-29,1001
2018-12-01,1040
2018-12-02,1040
2018-12-03,1086
2018-12-04,1086
2018-12-05,1086
2018-12-07,1140
2018-12-09,1174
2018-12-11,1174
2018-12-13,1201
2018-12-14,1201
2018-12-15,1200
2018-12-16,1200
2018-12-17,1200
2018-12-18,1176
2018-12-19,1176
2018-12-20,1176
2018-12-21,1146
2018-12-22,1146
2018-12-23,1146
2018-12-24,1131
2018-12-25,1131
2018-12-26,1131
2018-12-27,1124
2018-12-28,1124
2018-12-29,1124
2018-12-30,1121
2018-12-31,1121
2019-01-01,1121
2019-01-02,1113
2019-01-03,1113
2019-01-04,1113
2019-01-05,1103
2019-01-06,1103
2019-01-08,1144
2019-01-10,1175
2019-01-11,1175
2019-01-12,1153
2019-01-13,1153
2019-01-14,1130
2019-01-15,1130
2019-01-16,1086
2019-01-17,1086
2019-01-18,1051
2019-01-19,1051
2019-01-20,1018
2019-01-22,985
2019-01-23,985
2019-01-24,966
2019-01-25,966
2019-01-26,941
2019-01-27,941
2019-01-28,952
2019-01-29,952
2019-01-30,994
2019-01-31,994
2019-02-01,1007
2019-02-02,1007
2019-02-03,985
2019-02-04,985
2019-02-05,1006
2019-02-06,1006
2019-02-07,1013
2019-02-08,1013
2019-02-09,1023
2019-02-10,1023
2019-02-11,998
2019-02-12,998
2019-02-13,980
2019-02-14,980
2019-02-15,995
2019-02-16,995
2019-02-17,995
2019-02-18,995
2019-02-19,995
2019-02-20,995
2019-02-21,1005
2019-02-22,1005
2019-02-23,1005
2019-02-24,1042
2019-02-25,1042
2019-02-26,1063
2019-02-27,1063
2019-02-28,1063
2019-03-01,1063
2019-03-02,1051
2019-03-03,1051
2019-03-04,1024
2019-03-05,1024
2019-03-06,1011
2019-03-07,1011
2019-03-08,1011
2019-03-09,1000
2019-03-10,1000
2019-03-11,997
2019-03-12,997
2019-03-13,985
2019-03-14,985
2019-03-15,985
2019-03-16,1000
2019-03-17,1000
2019-03-18,970
2019-03-19,970
2019-03-20,938
2019-03-21,938
2019-03-22,938
2019-03-23,912
2019-03-24,912
2019-03-25,912
2019-03-26,889
2019-03-27,889
2019-03-28,889
2019-03-29,880
2019-03-30,880
2019-03-31,880
2019-04-01,859
2019-04-02,859
2019-04-03,859
2019-04-04,847
2019-04-05,847
2019-04-06,847
2019-04-07,830
2019-04-08,830
2019-04-09,830
2019-04-10,849
2019-04-11,849
2019-04-12,870
2019-04-13,870
2019-04-14,906
2019-04-15,906
2019-04-16,906
2019-04-17,940
2019-04-18,940
2019-04-19,940
2019-04-20,955
2019-04-21,955
2019-04-22,955
2019-04-23,994
2019-04-24,994
2019-04-25,994
2019-04-26,1031
2019-04-27,1031
2019-04-28,1031
2019-04-29,1077
2019-04-30,1077
2019-05-01,1077
2019-05-02,1129
2019-05-03,1129
2019-05-04,1092
2019-05-05,1092
2019-05-06,1092
