date_obj,Pink%20cape price
2016-02-13,4306
2016-02-14,4306
2016-02-15,4306
2016-02-16,4306
2016-02-17,4310
2016-02-18,4310
2016-02-19,4310
2016-02-20,4310
2016-02-21,4310
2016-02-22,4310
2016-02-23,4310
2016-02-24,4164
2016-02-25,4164
2016-02-26,4164
2016-02-27,4164
2016-02-28,4164
2016-02-29,4164
2016-03-01,3955
2016-03-02,3955
2016-03-03,3955
2016-03-04,3955
2016-03-05,3955
2016-03-06,3759
2016-03-07,3759
2016-03-08,3759
2016-03-09,3759
2016-03-10,3759
2016-03-11,3759
2016-03-12,3571
2016-03-13,3571
2016-03-14,3571
2016-03-15,3571
2016-03-16,3571
2016-03-17,3571
2016-03-18,3395
2016-03-19,3395
2016-03-20,3395
2016-03-21,3395
2016-03-22,3395
2016-03-23,3395
2016-03-24,3225
2016-03-25,3225
2016-03-26,3225
2016-03-27,3225
2016-03-28,3225
2016-03-29,3075
2016-03-30,3075
2016-03-31,3075
2016-04-01,3075
2016-04-02,3075
2016-04-03,3075
2016-04-04,3075
2016-04-05,2965
2016-04-06,2965
2016-04-07,2965
2016-04-08,2965
2016-04-09,2965
2016-04-10,2965
2016-04-11,2965
2016-04-12,2918
2016-04-14,2918
2016-04-15,2918
2016-04-16,2918
2016-04-17,2918
2016-04-18,2884
2016-04-19,2884
2016-04-20,2884
2016-04-21,2884
2016-04-22,2884
2016-04-23,2884
2016-04-24,2884
2016-04-25,2868
2016-04-26,2868
2016-04-27,2868
2016-04-28,2868
2016-04-29,2868
2016-04-30,2868
2016-05-01,2862
2016-05-02,2862
2016-05-03,2862
2016-05-04,2862
2016-05-05,2862
2016-05-06,2862
2016-05-07,2861
2016-05-08,2861
2016-05-09,2861
2016-05-10,2861
2016-05-11,2861
2016-05-12,2861
2016-05-13,2916
2016-05-14,2916
2016-05-15,2916
2016-05-16,2916
2016-05-17,2916
2016-05-18,2916
2016-05-19,2897
2016-05-22,2897
2016-05-23,2897
2016-05-24,2897
2016-05-25,2833
2016-05-26,2833
2016-05-27,2833
2016-05-28,2833
2016-05-29,2833
2016-05-30,2833
2016-05-31,2773
2016-06-01,2773
2016-06-02,2773
2016-06-03,2773
2016-06-04,2773
2016-06-05,2764
2016-06-06,2764
2016-06-07,2764
2016-06-08,2764
2016-06-09,2764
2016-06-10,2764
2016-06-11,2707
2016-06-12,2707
2016-06-13,2707
2016-06-14,2707
2016-06-15,2707
2016-06-16,2707
2016-06-17,2672
2016-06-18,2672
2016-06-19,2672
2016-06-20,2672
2016-06-21,2672
2016-06-22,2672
2016-06-23,2588
2016-06-24,2588
2016-06-25,2588
2016-06-26,2588
2016-06-27,2588
2016-06-28,2588
2016-06-29,2563
2016-06-30,2563
2016-07-01,2563
2016-07-02,2563
2016-07-03,2563
2016-07-04,2509
2016-07-05,2509
2016-07-06,2509
2016-07-07,2509
2016-07-08,2509
2016-07-09,2473
2016-07-10,2473
2016-07-11,2473
2016-07-12,2473
2016-07-13,2473
2016-07-14,2550
2016-07-15,2550
2016-07-16,2550
2016-07-17,2550
2016-07-18,2550
2016-07-23,2562
2016-07-24,2562
2016-07-25,2562
2016-07-26,2660
2016-07-27,2660
2016-07-28,2660
2016-07-29,2660
2016-07-30,2660
2016-07-31,2660
2016-08-01,2778
2016-08-02,2778
2016-08-03,2778
2016-08-04,2778
2016-08-05,2778
2016-08-06,2778
2016-08-07,2778
2016-08-08,2773
2016-08-09,2773
2016-08-10,2773
2016-08-11,2773
2016-08-12,2773
2016-08-13,2773
2016-08-14,2773
2016-08-15,2659
2016-08-16,2659
2016-08-17,2659
2016-08-18,2659
2016-08-19,2659
2016-08-20,2659
2016-08-21,2659
2016-08-22,2611
2016-08-23,2611
2016-08-24,2611
2016-08-25,2611
2016-08-26,2611
2016-08-28,2611
2016-08-31,2678
2016-09-01,2678
2016-09-02,2678
2016-09-03,2678
2016-09-04,2645
2016-09-05,2645
2016-09-06,2645
2016-09-07,2645
2016-09-08,2645
2016-09-09,2645
2016-09-10,2645
2016-09-11,2693
2016-09-12,2693
2016-09-13,2693
2016-09-14,2693
2016-09-15,2693
2016-09-16,2693
2016-09-17,2693
2016-09-18,2736
2016-09-19,2736
2016-09-20,2736
2016-09-21,2736
2016-09-22,2736
2016-09-23,2736
2016-09-24,2736
2016-09-25,2736
2016-09-26,2860
2016-09-27,2860
2016-09-28,2860
2016-09-29,2860
2016-09-30,2860
2016-10-01,2860
2016-10-02,2860
2016-10-03,2952
2016-10-04,2952
2016-10-05,2952
2016-10-06,2952
2016-10-07,2952
2016-10-08,2952
2016-10-09,2952
2016-10-10,3025
2016-10-11,3025
2016-10-12,3025
2016-10-13,3025
2016-10-14,3025
2016-10-15,3025
2016-10-16,3025
2016-10-17,3072
2016-10-18,3072
2016-10-19,3072
2016-10-20,3072
2016-10-21,3072
2016-10-22,3072
2016-10-23,3072
2016-10-24,3181
2016-10-25,3181
2016-10-26,3181
2016-10-27,3181
2016-10-28,3181
2016-10-29,3181
2016-10-30,3181
2016-10-31,3268
2016-11-01,3268
2016-11-02,3268
2016-11-03,3268
2016-11-04,3268
2016-11-05,3268
2016-11-06,3268
2016-11-07,3273
2016-11-08,3273
2016-11-09,3273
2016-11-10,3273
2016-11-11,3273
2016-11-12,3273
2016-11-13,3273
2016-11-14,3176
2016-12-07,2902
2016-12-08,2855
2016-12-09,2855
2016-12-10,2855
2016-12-11,2855
2016-12-12,2855
2016-12-13,2855
2016-12-14,2712
2016-12-15,2712
2016-12-16,2712
2016-12-17,2712
2016-12-18,2712
2016-12-19,2712
2016-12-20,2712
2016-12-21,2576
2016-12-22,2576
2016-12-23,2576
2016-12-24,2576
2016-12-25,2576
2016-12-26,2576
2016-12-27,2475
2016-12-28,2475
2016-12-29,2475
2016-12-30,2475
2016-12-31,2475
2017-01-01,2363
2017-01-02,2363
2017-01-03,2363
2017-01-04,2363
2017-01-05,2363
2017-01-06,2369
2017-01-07,2369
2017-01-08,2369
2017-01-09,2369
2017-01-10,2334
2017-01-11,2334
2017-01-12,2334
2017-01-13,2334
2017-01-14,2321
2017-01-15,2321
2017-01-16,2321
2017-01-17,2321
2017-01-18,2350
2017-01-19,2350
2017-01-20,2350
2017-01-21,2350
2017-01-22,2350
2017-01-27,2382
2017-01-28,2382
2017-01-29,2382
2017-01-30,2382
2017-01-31,2388
2017-02-01,2388
2017-02-02,2388
2017-02-03,2388
2017-02-04,2406
2017-02-05,2406
2017-02-06,2406
2017-02-07,2406
2017-02-08,2375
2017-02-09,2375
2017-02-10,2375
2017-02-11,2375
2017-02-12,2375
2017-02-13,2346
2017-02-14,2346
2017-02-15,2346
2017-02-16,2346
2017-02-18,2353
2017-02-19,2353
2017-02-20,2353
2017-02-21,2353
2017-02-22,2353
2017-02-23,2353
2017-02-24,2416
2017-02-25,2416
2017-02-26,2416
2017-02-27,2416
2017-02-28,2416
2017-03-01,2496
2017-03-02,2496
2017-03-03,2496
2017-03-04,2496
2017-03-05,2496
2017-03-06,2470
2017-03-07,2470
2017-03-08,2470
2017-03-09,2470
2017-03-10,2470
2017-03-11,2444
2017-03-12,2444
2017-03-13,2444
2017-03-14,2444
2017-03-15,2444
2017-03-16,2539
2017-03-17,2539
2017-03-18,2539
2017-03-19,2539
2017-03-20,2539
2017-03-21,2625
2017-03-22,2625
2017-03-23,2625
2017-03-24,2625
2017-03-25,2625
2017-03-26,2625
2017-03-27,2677
2017-03-28,2677
2017-03-29,2677
2017-03-30,2677
2017-03-31,2677
2017-04-01,2590
2017-04-02,2590
2017-04-03,2590
2017-04-04,2590
2017-04-12,2713
2017-04-13,2713
2017-04-14,2713
2017-04-15,2713
2017-04-16,2578
2017-04-17,2578
2017-04-18,2578
2017-04-19,2578
2017-04-20,2578
2017-04-21,2449
2017-04-22,2449
2017-04-23,2449
2017-04-24,2449
2017-04-25,2418
2017-04-26,2418
2017-04-27,2418
2017-04-28,2418
2017-04-29,2418
2017-04-30,2506
2017-05-01,2506
2017-05-02,2506
2017-05-03,2506
2017-05-04,2506
2017-05-05,2506
2017-05-06,2561
2017-05-07,2561
2017-05-08,2561
2017-05-09,2561
2017-05-10,2561
2017-05-11,2635
2017-05-12,2635
2017-05-13,2635
2017-05-14,2635
2017-05-15,2635
2017-05-16,2635
2017-05-17,2726
2017-05-18,2726
2017-05-19,2726
2017-05-20,2726
2017-05-21,2726
2017-05-22,2726
2017-05-23,2726
2017-05-24,2749
2017-05-25,2749
2017-05-26,2749
2017-05-27,2749
2017-05-28,2749
2017-05-29,2749
2017-05-30,2749
2017-05-31,2768
2017-06-01,2768
2017-06-02,2768
2017-06-03,2768
2017-06-06,2856
2017-06-07,2915
2017-06-08,2915
2017-06-09,2915
2017-06-10,3011
2017-06-11,3011
2017-06-12,3011
2017-06-13,3011
2017-06-14,3004
2017-06-15,3004
2017-06-16,3004
2017-06-17,3004
2017-06-18,3004
2017-06-19,3004
2017-06-20,2984
2017-06-21,2984
2017-06-22,2984
2017-06-23,2984
2017-06-24,2984
2017-06-25,2984
2017-06-26,2845
2017-06-27,2845
2017-06-28,2845
2017-06-29,2845
2017-06-30,2845
2017-07-01,2712
2017-07-02,2712
2017-07-03,2712
2017-07-04,2712
2017-07-05,2712
2017-07-06,2577
2017-07-07,2577
2017-07-08,2577
2017-07-13,2505
2017-07-14,2505
2017-07-15,2505
2017-07-16,2505
2017-07-17,2452
2017-07-18,2452
2017-07-19,2452
2017-07-20,2452
2017-07-21,2452
2017-07-22,2436
2017-07-23,2436
2017-07-24,2436
2017-07-25,2436
2017-07-26,2436
2017-07-27,2364
2017-07-28,2364
2017-07-29,2364
2017-07-30,2364
2017-07-31,2364
2017-08-01,2386
2017-08-02,2386
2017-08-03,2386
2017-08-04,2386
2017-08-05,2269
2017-08-06,2269
2017-08-09,2269
2017-08-10,2294
2017-08-11,2294
2017-08-12,2294
2017-08-13,2294
2017-08-14,2294
2017-08-15,2294
2017-08-17,2261
2017-08-18,2261
2017-08-19,2261
2017-08-20,2261
2017-08-22,2207
2017-08-23,2207
2017-08-24,2207
2017-08-25,2207
2017-08-26,2112
2017-08-27,2112
2017-08-28,2112
2017-08-29,2112
2017-08-30,2112
2017-08-31,2007
2017-09-01,2007
2017-09-02,2007
2017-09-03,2007
2017-09-04,2007
2017-09-05,2042
2017-09-06,2042
2017-09-07,2042
2017-09-08,2042
2017-09-09,2042
2017-09-10,2054
2017-09-11,2054
2017-09-12,2054
2017-09-13,2054
2017-09-14,2054
2017-09-15,2054
2017-09-16,2101
2017-09-17,2101
2017-09-19,2101
2017-09-20,2101
2017-09-21,2198
2017-09-22,2198
2017-09-23,2198
2017-09-24,2198
2017-09-25,2198
2017-09-26,2198
2017-09-27,2271
2017-09-28,2271
2017-09-29,2271
2017-09-30,2271
2017-10-01,2271
2017-10-02,2345
2017-10-03,2345
2017-10-04,2345
2017-10-05,2345
2017-10-06,2345
2017-10-07,2345
2017-10-08,2388
2017-10-09,2388
2017-10-10,2388
2017-10-11,2388
2017-10-12,2388
2017-10-13,2388
2017-10-14,2441
2017-10-15,2441
2017-10-16,2441
2017-10-17,2441
2017-10-18,2441
2017-10-19,2441
2017-10-20,2441
2017-10-21,2492
2017-10-22,2492
2017-10-23,2492
2017-10-24,2492
2017-10-25,2492
2017-10-26,2492
2017-10-27,2552
2017-10-28,2552
2017-10-29,2552
2017-10-30,2552
2017-10-31,2552
2017-11-01,2552
2017-11-02,2591
2017-11-03,2591
2017-11-04,2591
2017-11-05,2591
2017-11-06,2591
2017-11-07,2591
2017-11-08,2587
2017-11-09,2587
2017-11-10,2587
2017-11-11,2587
2017-11-12,2587
2017-11-13,2587
2017-11-14,2590
2017-11-15,2590
2017-11-16,2590
2017-11-17,2590
2017-11-18,2590
2017-11-19,2590
2017-11-20,2650
2017-11-21,2650
2017-11-22,2650
2017-11-23,2650
2017-11-24,2650
2017-11-25,2650
2017-11-26,2664
2017-11-27,2664
2017-11-28,2664
2017-11-29,2664
2017-11-30,2664
2017-12-01,2664
2017-12-02,2664
2017-12-03,2600
2017-12-04,2600
2017-12-05,2600
2017-12-06,2600
2017-12-07,2600
2017-12-08,2600
2017-12-09,2472
2017-12-10,2472
2017-12-11,2472
2017-12-12,2472
2017-12-14,2472
2017-12-15,2368
2017-12-16,2368
2017-12-17,2368
2017-12-18,2368
2017-12-19,2368
2017-12-20,2298
2017-12-21,2298
2017-12-22,2298
2017-12-23,2298
2017-12-24,2298
2017-12-25,2298
2017-12-26,2323
2017-12-27,2323
2017-12-28,2323
2017-12-29,2323
2017-12-30,2323
2017-12-31,2294
2018-01-01,2294
2018-01-02,2294
2018-01-03,2294
2018-01-04,2275
2018-01-05,2275
2018-01-06,2275
2018-01-07,2275
2018-01-08,2299
2018-01-09,2299
2018-01-10,2299
2018-01-11,2299
2018-01-12,2299
2018-01-13,2248
2018-01-14,2248
2018-01-15,2248
2018-01-16,2248
2018-01-17,2248
2018-01-18,2273
2018-01-19,2273
2018-01-20,2273
2018-01-21,2273
2018-01-22,2273
2018-01-23,2250
2018-01-24,2250
2018-01-25,2250
2018-01-26,2297
2018-01-27,2297
2018-01-28,2304
2018-01-29,2304
2018-01-31,2364
2018-02-01,2364
2018-02-02,2364
2018-02-03,2402
2018-02-04,2402
2018-02-05,2402
2018-02-06,2383
2018-02-07,2383
2018-02-08,2383
2018-02-09,2454
2018-02-10,2454
2018-02-11,2454
2018-02-12,2495
2018-02-13,2495
2018-02-14,2406
2018-02-15,2406
2018-02-16,2406
2018-02-17,2295
2018-02-18,2295
2018-02-19,2213
2018-02-20,2213
2018-02-21,2102
2018-02-22,2102
2018-02-23,2023
2018-02-24,2023
2018-02-25,2023
2018-02-26,2010
2018-02-27,2010
2018-03-01,1949
2018-03-02,1949
2018-03-03,1906
2018-03-04,1906
2018-03-05,1847
2018-03-06,1847
2018-03-07,1785
2018-03-08,1785
2018-03-09,1700
2018-03-10,1700
2018-03-11,1700
2018-03-12,1676
2018-03-13,1676
2018-03-14,1676
2018-03-15,1717
2018-03-16,1717
2018-03-17,1717
2018-03-18,1715
2018-03-19,1715
2018-03-20,1715
2018-03-21,1670
2018-03-23,1670
2018-03-24,1670
2018-03-26,1608
2018-03-27,1608
2018-03-28,1527
2018-03-29,1527
2018-03-30,1551
2018-03-31,1551
2018-04-01,1551
2018-04-02,1485
2018-04-03,1485
2018-04-04,1432
2018-04-05,1432
2018-04-06,1432
2018-04-08,1497
2018-04-09,1497
2018-04-10,1557
2018-04-11,1557
2018-04-12,1557
2018-04-13,1581
2018-04-14,1581
2018-04-15,1581
2018-04-16,1608
2018-04-17,1608
2018-04-18,1608
2018-04-19,1600
2018-04-20,1600
2018-04-21,1600
2018-04-22,1601
2018-04-23,1601
2018-04-24,1601
2018-04-25,1645
2018-04-26,1645
2018-04-27,1645
2018-04-28,1712
2018-04-29,1712
2018-04-30,1670
2018-05-01,1670
2018-05-02,1670
2018-05-03,1670
2018-05-04,1642
2018-05-05,1642
2018-05-06,1642
2018-05-07,1637
2018-05-08,1637
2018-05-09,1637
2018-05-10,1609
2018-05-11,1609
2018-05-12,1609
2018-05-13,1673
2018-05-14,1673
2018-05-15,1673
2018-05-16,1735
2018-05-17,1735
2018-05-18,1735
2018-05-19,1801
2018-05-20,1801
2018-05-21,1801
2018-05-22,1801
2018-05-23,1813
2018-05-24,1813
2018-05-25,1813
2018-05-26,1862
2018-05-27,1862
2018-05-28,1862
2018-05-29,1916
2018-05-30,1916
2018-05-31,1916
2018-06-01,1916
2018-06-02,1988
2018-06-03,1988
2018-06-04,1988
2018-06-05,2079
2018-06-06,2079
2018-06-07,2079
2018-06-08,2127
2018-06-09,2127
2018-06-10,2127
2018-06-11,2127
2018-06-12,2103
2018-06-13,2103
2018-06-14,2103
2018-06-15,2080
2018-06-16,2080
2018-06-17,2080
2018-06-18,2053
2018-06-19,2053
2018-06-20,2053
2018-06-21,2046
2018-06-22,2046
2018-06-23,2046
2018-06-24,1944
2018-06-25,1944
2018-06-26,1944
2018-06-27,1953
2018-06-28,1953
2018-06-29,1868
2018-06-30,1868
2018-07-01,1778
2018-07-02,1778
2018-07-03,1778
2018-07-04,1704
2018-07-05,1704
2018-07-06,1704
2018-07-07,1734
2018-07-08,1734
2018-07-09,1744
2018-07-10,1744
2018-07-11,1791
2018-07-12,1791
2018-07-13,1814
2018-07-14,1814
2018-07-15,1814
2018-07-16,1830
2018-07-17,1830
2018-07-18,1777
2018-07-19,1777
2018-07-20,1777
2018-07-21,1742
2018-07-22,1742
2018-07-23,1828
2018-07-24,1828
2018-07-25,1828
2018-07-26,1915
2018-07-27,1915
2018-07-28,1915
2018-07-29,2005
2018-07-30,2005
2018-07-31,2050
2018-08-01,2050
2018-08-02,2142
2018-08-03,2142
2018-08-04,2091
2018-08-05,2091
2018-08-06,2129
2018-08-07,2129
2018-08-08,2218
2018-08-09,2218
2018-08-10,2218
2018-08-11,2252
2018-08-12,2252
2018-08-14,2145
2018-08-16,2037
2018-08-17,1986
2018-08-18,1986
2018-08-19,1986
2018-08-20,2045
2018-08-21,2045
2018-08-22,2040
2018-08-23,2040
2018-08-24,1967
2018-08-25,1967
2018-08-26,1954
2018-08-27,1954
2018-08-28,2003
2018-08-29,2003
2018-08-30,1937
2018-08-31,1937
2018-09-01,1996
2018-09-02,1996
2018-09-03,1996
2018-09-04,1919
2018-09-05,1919
2018-09-06,1824
2018-09-07,1752
2018-09-08,1752
2018-09-09,1792
2018-09-10,1792
2018-09-11,1784
2018-09-12,1784
2018-09-13,1784
2018-09-14,1711
2018-09-15,1711
2018-09-16,1676
2018-09-17,1676
2018-09-18,1731
2018-09-19,1731
2018-09-20,1684
2018-09-21,1684
2018-09-22,1641
2018-09-23,1641
2018-09-24,1559
2018-09-25,1559
2018-09-26,1498
2018-09-27,1498
2018-09-28,1498
2018-09-29,1472
2018-09-30,1472
2018-10-02,1468
2018-10-03,1421
2018-10-04,1421
2018-10-05,1421
2018-10-06,1418
2018-10-07,1418
2018-10-08,1439
2018-10-09,1439
2018-10-10,1439
2018-10-11,1486
2018-10-12,1486
2018-10-13,1486
2018-10-14,1526
2018-10-15,1526
2018-10-16,1526
2018-10-17,1482
2018-10-18,1482
2018-10-19,1444
2018-10-20,1444
2018-10-21,1444
2018-10-22,1463
2018-10-23,1463
2018-10-24,1463
2018-10-25,1500
2018-10-26,1500
2018-10-27,1500
2018-10-28,1531
2018-10-29,1531
2018-10-30,1531
2018-10-31,1489
2018-11-01,1489
2018-11-03,1588
2018-11-04,1588
2018-11-05,1645
2018-11-06,1645
2018-11-07,1695
2018-11-08,1727
2018-11-09,1727
2018-11-10,1695
2018-11-11,1695
2018-11-12,1766
2018-11-13,1766
2018-11-15,1838
2018-11-16,1926
2018-11-17,1926
2018-11-18,2003
2018-11-19,2003
2018-11-20,2020
2018-11-21,2020
2018-11-22,1976
2018-11-23,1976
2018-11-24,1986
2018-11-25,2020
2018-11-26,2020
2018-11-27,2082
2018-11-28,2082
2018-11-29,2187
2018-12-01,2286
2018-12-02,2343
2018-12-03,2343
2018-12-05,2383
2018-12-07,2325
2018-12-09,2313
2018-12-10,2289
2018-12-11,2289
2018-12-12,2275
2018-12-13,2275
2018-12-14,2260
2018-12-15,2260
2018-12-16,2331
2018-12-17,2331
2018-12-18,2408
2018-12-19,2408
2018-12-20,2322
2018-12-21,2322
2018-12-22,2299
2018-12-23,2299
2018-12-24,2251
2018-12-25,2251
2018-12-26,2218
2018-12-27,2192
2018-12-28,2192
2018-12-29,2220
2018-12-30,2220
2018-12-31,2239
2019-01-01,2239
2019-01-02,2223
2019-01-03,2223
2019-01-04,2206
2019-01-05,2172
2019-01-06,2066
2019-01-08,1965
2019-01-10,1957
2019-01-11,1957
2019-01-12,1978
2019-01-13,1978
2019-01-14,1962
2019-01-15,1962
2019-01-16,2028
2019-01-17,2028
2019-01-18,2062
2019-01-19,2062
2019-01-20,2104
2019-01-21,2104
2019-01-22,2198
2019-01-23,2198
2019-01-24,2144
2019-01-25,2144
2019-01-26,2171
2019-01-27,2171
2019-01-29,2246
2019-01-30,2294
2019-01-31,2294
2019-02-01,2283
2019-02-02,2283
2019-02-03,2294
2019-02-04,2294
2019-02-05,2233
2019-02-06,2233
2019-02-07,2214
2019-02-08,2214
2019-02-09,2186
2019-02-10,2186
2019-02-11,2086
2019-02-12,2086
2019-02-13,2003
2019-02-14,2003
2019-02-15,1916
2019-02-16,1916
2019-02-17,1972
2019-02-18,1972
2019-02-19,1974
2019-02-20,1974
2019-02-21,1907
2019-02-22,1907
2019-02-23,1930
2019-02-24,1930
2019-02-25,1946
2019-02-26,1946
2019-02-27,1947
2019-02-28,1947
2019-03-01,1952
2019-03-02,1952
2019-03-03,2019
2019-03-04,2019
2019-03-05,1959
2019-03-06,1959
2019-03-07,1894
2019-03-08,1894
2019-03-09,1894
2019-03-10,1904
2019-03-11,1904
2019-03-12,1888
2019-03-13,1888
2019-03-14,1846
2019-03-15,1846
2019-03-16,1772
2019-03-17,1738
2019-03-18,1738
2019-03-19,1738
2019-03-20,1761
2019-03-21,1761
2019-03-22,1761
2019-03-23,1692
2019-03-24,1692
2019-03-25,1692
2019-03-26,1690
2019-03-27,1690
2019-03-28,1690
2019-03-29,1666
2019-03-30,1666
2019-03-31,1666
2019-04-01,1675
2019-04-02,1675
2019-04-03,1675
2019-04-04,1667
