date_obj,Willow%20seed price
2015-06-15,7772
2015-06-16,7695
2015-06-17,7738
2015-06-18,8044
2015-06-19,8294
2015-06-20,8561
2015-06-21,8830
2015-06-22,9191
2015-06-23,9501
2015-06-24,9567
2015-06-25,9633
2015-06-26,9647
2015-06-27,9433
2015-06-28,9073
2015-06-29,8742
2015-06-30,8846
2015-07-01,9023
2015-07-02,9023
2015-07-03,9068
2015-07-04,8692
2015-07-05,8259
2015-07-06,8182
2015-07-07,7933
2015-07-08,8150
2015-07-09,8150
2015-07-10,8070
2015-07-11,7868
2015-07-12,7670
2015-07-13,7551
2015-07-14,7333
2015-07-15,7404
2015-07-16,7691
2015-07-17,8054
2015-07-18,8244
2015-07-19,8275
2015-07-20,8504
2015-07-21,8835
2015-07-22,8951
2015-07-23,8951
2015-07-24,8810
2015-07-25,8912
2015-07-26,8875
2015-07-27,8833
2015-07-28,8746
2015-07-29,8985
2015-07-30,8989
2015-07-31,9192
2015-08-01,9287
2015-08-02,9425
2015-08-03,9515
2015-08-04,9679
2015-08-05,9539
2015-08-06,9582
2015-08-07,9788
2015-08-08,9713
2015-08-09,9664
2015-08-10,9578
2015-08-11,9602
2015-08-12,9689
2015-08-13,9971
2015-08-14,10177
2015-08-15,10133
2015-08-16,10256
2015-08-17,10246
2015-08-18,10043
2015-08-19,9869
2015-08-20,9934
2015-08-21,10148
2015-08-22,10180
2015-08-23,10095
2015-08-24,10353
2015-08-25,10353
2015-08-26,10515
2015-08-27,10230
2015-08-28,9760
2015-08-29,9509
2015-08-30,9292
2015-08-31,9292
2015-09-02,8680
2015-09-07,8482
2015-09-08,8627
2015-09-10,9143
2015-09-14,8552
2015-09-16,8526
2015-09-22,9125
2015-09-23,9288
2015-09-24,9110
2015-09-25,9101
2015-09-27,8821
2015-09-28,9224
2015-09-29,9534
2015-09-30,9727
2015-10-05,9499
2015-10-06,9427
2015-10-07,9675
2015-10-08,9889
2015-10-09,9862
2015-10-10,9862
2015-10-11,9752
2015-10-12,10126
2015-10-13,10401
2015-10-14,10663
2015-10-15,10969
2015-10-16,11164
2015-10-17,11164
2015-10-18,10806
2015-10-19,10394
2015-10-20,10130
2015-10-22,10100
2015-10-23,9903
2015-10-24,10113
2015-10-25,9920
2015-10-26,9603
2015-10-27,9286
2015-10-29,9215
2015-10-30,9505
2015-10-31,9326
2015-11-01,9058
2015-11-02,9156
2015-11-03,9110
2015-11-05,9211
2015-11-06,9179
2015-11-07,8870
2015-11-08,8682
2015-11-09,8474
2015-11-10,8099
2015-11-11,7836
2015-11-12,7713
2015-11-13,7597
2015-11-14,7368
2015-11-15,7262
2015-11-16,7505
2015-11-17,7878
2015-11-18,8272
2015-11-19,8640
2015-11-20,8759
2015-11-21,8759
2015-11-22,8716
2015-11-23,8716
2015-11-24,8471
2015-11-25,8493
2015-11-26,8493
2015-11-27,8596
2015-11-28,8629
2015-11-29,8806
2015-11-30,9025
2015-12-01,9084
2015-12-02,9294
2015-12-03,9551
2015-12-04,9603
2015-12-05,9471
2015-12-06,9602
2015-12-07,9993
2015-12-08,10450
2015-12-09,10928
2015-12-10,11320
2015-12-11,11236
2015-12-13,10676
2015-12-14,10411
2015-12-15,10288
2015-12-16,10238
2015-12-17,10581
2015-12-18,10815
2015-12-19,10974
2015-12-20,11121
2015-12-21,11154
2015-12-22,11033
2015-12-23,10929
2015-12-24,10535
2015-12-25,10253
2015-12-26,10154
2015-12-27,10030
2015-12-28,9948
2015-12-29,9696
2015-12-30,9863
2015-12-31,10105
2016-01-01,10257
2016-01-02,10512
2016-01-03,10613
2016-01-04,10323
2016-01-05,9883
2016-01-06,10133
2016-01-07,10583
2016-01-08,10828
2016-01-09,10721
2016-01-10,10472
2016-01-11,10854
2016-01-12,11007
2016-01-13,11180
2016-01-14,11387
2016-01-15,11774
2016-01-16,12363
2016-01-17,12885
2016-01-18,13288
2016-01-19,12842
2016-01-20,12642
2016-01-21,12362
2016-01-22,12019
2016-01-23,11438
2016-01-24,10866
2016-01-25,10326
2016-01-26,9824
2016-01-27,10029
2016-01-28,9851
2016-01-29,9474
2016-01-30,9247
2016-01-31,9284
2016-02-01,9606
2016-02-02,9626
2016-02-03,9700
2016-02-04,9450
2016-02-05,9537
2016-02-06,9390
2016-02-07,9085
2016-02-08,8955
2016-02-09,8976
2016-02-10,9285
2016-02-11,9568
2016-02-12,9516
2016-02-13,9259
2016-02-14,9021
2016-02-15,8980
2016-02-16,9119
2016-02-17,8893
2016-02-18,9148
2016-02-19,9217
2016-02-20,9147
2016-02-21,8791
2016-02-22,8404
2016-02-23,8135
2016-02-24,8252
2016-02-25,8453
2016-02-26,8527
2016-02-27,8628
2016-02-28,8653
2016-02-29,8722
2016-03-01,8582
2016-03-02,8584
2016-03-03,8850
2016-03-04,9247
2016-03-05,9190
2016-03-06,8966
2016-03-07,9090
2016-03-08,9365
2016-03-09,9770
2016-03-10,9996
2016-03-11,9918
2016-03-12,9935
2016-03-13,9843
2016-03-14,9601
2016-03-15,9476
2016-03-16,9666
2016-03-17,9756
2016-03-18,10080
2016-03-19,9924
2016-03-20,9722
2016-03-21,9694
2016-03-22,9877
2016-03-23,9845
2016-03-24,9971
2016-03-25,9969
2016-03-26,9978
2016-03-27,9886
2016-03-28,9848
2016-03-29,9632
2016-03-30,9182
2016-03-31,9086
2016-04-01,9165
2016-04-02,9379
2016-04-03,9493
2016-04-04,9627
2016-04-05,9552
2016-04-06,9747
2016-04-07,9982
2016-04-08,9751
2016-04-09,9390
2016-04-10,9176
2016-04-11,9176
2016-04-12,9062
2016-04-13,9158
2016-04-14,9330
2016-04-15,9166
2016-04-16,8894
2016-04-17,8673
2016-04-18,8705
2016-04-19,8723
2016-04-20,8939
2016-04-21,8922
2016-04-22,8953
2016-04-23,8980
2016-04-24,8921
2016-04-25,9020
2016-04-26,9151
2016-04-27,9105
2016-04-28,9094
2016-04-29,8945
2016-04-30,9035
2016-05-01,8915
2016-05-02,9072
2016-05-03,9117
2016-05-04,9206
2016-05-05,9350
2016-05-06,9305
2016-05-07,9283
2016-05-08,9021
2016-05-09,8766
2016-05-10,8633
2016-05-11,8623
2016-05-12,8515
2016-05-13,8317
2016-05-14,8249
2016-05-15,8044
2016-05-16,8009
2016-05-17,7907
2016-05-18,7949
2016-05-19,7824
2016-05-22,7939
2016-05-23,7785
2016-05-24,8016
2016-05-25,8153
2016-05-26,8180
2016-05-27,8155
2016-05-28,8169
2016-05-29,8237
2016-05-30,8239
2016-05-31,8351
2016-06-01,8567
2016-06-02,8536
2016-06-03,8473
2016-06-04,8432
2016-06-05,8281
2016-06-06,8497
2016-06-07,8602
2016-06-08,8796
2016-06-09,8927
2016-06-10,9077
2016-06-11,9358
2016-06-12,9608
2016-06-13,9766
2016-06-14,10200
2016-06-15,10683
2016-06-16,10907
2016-06-17,11228
2016-06-18,11316
2016-06-19,11427
2016-06-20,11581
2016-06-21,11400
2016-06-22,11090
2016-06-23,11411
2016-06-24,11514
2016-06-25,11359
2016-06-26,10913
2016-06-27,10529
2016-06-28,10335
2016-06-29,10477
2016-06-30,10531
2016-07-01,10265
2016-07-02,10031
2016-07-03,9860
2016-07-04,9549
2016-07-05,9195
2016-07-06,8971
2016-07-07,9268
2016-07-08,9169
2016-07-09,9267
2016-07-10,9543
2016-07-11,9986
2016-07-12,10328
2016-07-13,10749
2016-07-14,11223
2016-07-15,11782
2016-07-16,12336
2016-07-17,12953
2016-07-18,13497
2016-07-24,10843
2016-07-25,10300
2016-07-26,9808
2016-07-27,9446
2016-07-28,9399
2016-07-29,9608
2016-07-30,9766
2016-07-31,9754
2016-08-01,9629
2016-08-02,9660
2016-08-03,9902
2016-08-04,10007
2016-08-05,9995
2016-08-06,9954
2016-08-07,9722
2016-08-08,9672
2016-08-09,9495
2016-08-10,9093
2016-08-11,8674
2016-08-12,8452
2016-08-13,8325
2016-08-14,8120
2016-08-15,8409
2016-08-16,8342
2016-08-17,8135
2016-08-18,8113
2016-08-19,7972
2016-08-20,7812
2016-08-21,7752
2016-08-22,7960
2016-08-23,8144
2016-08-24,8138
2016-08-25,8061
2016-08-26,8067
2016-08-28,8250
2016-08-31,8636
2016-09-01,8782
2016-09-02,8907
2016-09-03,8930
2016-09-04,9088
2016-09-05,9059
2016-09-06,8886
2016-09-07,9142
2016-09-08,8933
2016-09-09,8538
2016-09-10,8112
2016-09-11,7714
2016-09-12,7386
2016-09-13,7260
2016-09-14,7079
2016-09-15,6745
2016-09-16,6453
2016-09-17,6199
2016-09-18,5889
2016-09-19,5594
2016-09-20,5314
2016-09-21,5050
2016-09-22,4797
2016-09-23,4557
2016-09-24,4357
2016-09-25,4161
2016-09-26,3994
2016-09-27,3873
2016-09-28,3707
2016-09-29,3595
2016-09-30,3567
2016-10-01,3565
2016-10-02,3451
2016-10-03,3428
2016-10-04,3398
2016-10-05,3568
2016-10-06,3690
2016-10-07,3659
2016-10-08,3721
2016-10-09,3560
2016-10-10,3401
2016-10-11,3246
2016-10-12,3277
2016-10-13,3301
2016-10-14,3170
2016-10-15,3011
2016-10-16,2860
2016-10-17,2722
2016-10-18,2616
2016-10-19,2632
2016-10-20,2583
2016-10-21,2602
2016-10-22,2673
2016-10-23,2779
2016-10-24,2896
2016-10-25,3023
2016-10-26,3167
2016-10-27,3269
2016-10-28,3271
2016-10-29,3144
2016-10-30,3050
2016-10-31,2973
2016-11-01,2942
2016-11-02,2973
2016-11-03,3102
2016-11-04,3090
2016-11-05,3078
2016-11-06,3039
2016-11-07,2954
2016-11-08,2992
2016-11-09,3066
2016-11-10,3174
2016-11-11,3252
2016-11-12,3338
2016-11-13,3464
2016-11-14,3610
2016-12-08,7302
2016-12-09,7186
2016-12-10,7083
2016-12-11,7079
2016-12-12,7148
2016-12-13,7092
2016-12-14,7036
2016-12-15,7063
2016-12-16,6909
2016-12-17,6644
2016-12-18,6333
2016-12-19,6048
2016-12-20,6087
2016-12-21,6152
2016-12-22,6155
2016-12-23,6190
2016-12-24,6221
2016-12-25,6279
2016-12-26,6033
2016-12-27,6024
2016-12-28,6273
2016-12-29,6433
2016-12-30,6584
2016-12-31,6679
2017-01-01,6590
2017-01-02,6668
2017-01-03,6846
2017-01-04,6689
2017-01-05,6656
2017-01-06,6886
2017-01-07,6755
2017-01-08,6578
2017-01-09,6798
2017-01-10,7104
2017-01-11,7457
2017-01-12,7830
2017-01-13,8136
2017-01-14,8345
2017-01-15,8651
2017-01-16,8431
2017-01-17,8154
2017-01-18,8477
2017-01-19,8695
2017-01-20,8946
2017-01-21,8910
2017-01-22,8585
2017-01-27,9503
2017-01-28,9546
2017-01-29,9284
2017-01-30,8878
2017-01-31,8773
2017-02-01,8630
2017-02-02,8678
2017-02-03,8946
2017-02-04,8676
2017-02-05,8722
2017-02-06,8906
2017-02-07,9078
2017-02-08,9065
2017-02-09,8877
2017-02-10,8807
2017-02-11,8683
2017-02-12,8417
2017-02-13,8405
2017-02-14,8629
2017-02-15,8599
2017-02-16,8567
2017-02-18,8846
2017-02-19,8603
2017-02-20,8564
2017-02-21,8736
2017-02-22,8666
2017-02-23,8855
2017-02-24,8543
2017-02-25,8302
2017-02-26,8146
2017-02-27,8095
2017-02-28,8199
2017-03-01,8256
2017-03-02,8521
2017-03-03,8800
2017-03-04,8647
2017-03-05,8433
2017-03-06,8501
2017-03-07,8630
2017-03-08,8718
2017-03-09,8977
2017-03-10,8966
2017-03-11,8837
2017-03-12,8725
2017-03-13,8667
2017-03-14,8823
2017-03-15,8898
2017-03-16,9066
2017-03-17,9112
2017-03-18,9159
2017-03-19,9067
2017-03-20,8840
2017-03-21,8967
2017-03-22,9102
2017-03-23,9275
2017-03-24,9323
2017-03-25,9223
2017-03-26,9164
2017-03-27,9190
2017-03-28,9259
2017-03-29,9149
2017-03-30,9410
2017-03-31,9477
2017-04-01,9342
2017-04-02,9181
2017-04-03,9106
2017-04-04,8959
2017-04-12,8074
2017-04-13,8198
2017-04-14,8189
2017-04-15,8177
2017-04-16,8154
2017-04-17,8205
2017-04-18,8290
2017-04-19,8266
2017-04-20,8270
2017-04-21,8260
2017-04-22,8329
2017-04-23,8436
2017-04-24,8332
2017-04-25,8198
2017-04-26,8191
2017-04-27,8245
2017-04-28,8283
2017-04-29,8201
2017-04-30,8187
2017-05-01,8199
2017-05-02,8256
2017-05-03,8230
2017-05-04,8205
2017-05-05,8213
2017-05-06,8162
2017-05-07,8207
2017-05-08,8296
2017-05-09,8324
2017-05-10,8367
2017-05-11,8365
2017-05-12,8394
2017-05-13,8303
2017-05-14,8241
2017-05-15,8265
2017-05-16,8318
2017-05-17,8326
2017-05-18,8269
2017-05-19,8243
2017-05-20,8181
2017-05-21,8147
2017-05-22,8122
2017-05-23,8098
2017-05-24,8137
2017-05-25,8075
2017-05-26,8105
2017-05-27,8298
2017-05-28,8233
2017-05-29,8193
2017-05-30,8232
2017-05-31,8280
2017-06-01,8271
2017-06-02,8089
2017-06-03,7882
2017-06-06,6964
2017-06-07,6802
2017-06-08,6471
2017-06-09,6409
2017-06-10,6189
2017-06-11,5996
2017-06-12,5830
2017-06-13,5828
2017-06-14,6001
2017-06-15,6264
2017-06-16,6372
2017-06-17,6611
2017-06-18,6875
2017-06-19,6990
2017-06-20,7232
2017-06-21,7540
2017-06-22,7776
2017-06-23,7854
2017-06-24,7925
2017-06-25,8120
2017-06-26,8266
2017-06-27,8511
2017-06-28,8842
2017-06-29,8936
2017-06-30,9071
2017-07-01,9040
2017-07-02,9091
2017-07-03,9130
2017-07-04,9194
2017-07-05,9252
2017-07-06,9324
2017-07-07,9282
2017-07-08,9337
2017-07-13,9437
2017-07-14,9418
2017-07-15,9344
2017-07-16,9328
2017-07-17,9400
2017-07-18,9450
2017-07-19,9469
2017-07-20,9491
2017-07-21,9581
2017-07-22,9621
2017-07-23,9590
2017-07-24,9667
2017-07-25,9661
2017-07-26,9603
2017-07-27,9669
2017-07-28,9785
2017-07-29,9838
2017-07-30,9902
2017-07-31,9974
2017-08-01,9950
2017-08-02,9948
2017-08-03,9989
2017-08-04,10026
2017-08-05,9997
2017-08-06,9991
2017-08-09,9996
2017-08-10,9925
2017-08-11,9597
2017-08-12,9399
2017-08-13,9537
2017-08-14,9604
2017-08-15,9748
2017-08-16,9853
2017-08-17,9920
2017-08-18,9949
2017-08-19,9837
2017-08-20,9843
2017-08-21,9532
2017-08-22,9672
2017-08-23,9836
2017-08-24,9864
2017-08-25,9843
2017-08-26,9586
2017-08-27,9552
2017-08-28,9655
2017-08-29,9320
2017-08-30,8999
2017-08-31,9069
2017-09-01,9150
2017-09-02,9222
2017-09-03,9207
2017-09-04,9266
2017-09-05,9378
2017-09-06,9482
2017-09-07,9541
2017-09-08,9551
2017-09-09,9590
2017-09-10,9643
2017-09-11,9665
2017-09-12,9689
2017-09-13,9376
2017-09-14,8962
2017-09-15,8930
2017-09-16,8788
2017-09-17,8538
2017-09-18,8178
2017-09-19,8198
2017-09-20,8152
2017-09-21,7907
2017-09-22,7896
2017-09-23,7958
2017-09-24,7675
2017-09-25,7648
2017-09-26,7752
2017-09-27,7681
2017-09-28,7825
2017-09-29,7734
2017-09-30,7793
2017-10-01,7768
2017-10-02,7738
2017-10-03,7849
2017-10-04,7808
2017-10-05,7738
2017-10-06,7730
2017-10-07,7707
2017-10-08,7733
2017-10-09,7858
2017-10-10,8135
2017-10-11,8319
2017-10-12,8435
2017-10-13,8752
2017-10-14,8859
2017-10-15,8909
2017-10-16,9028
2017-10-17,9173
2017-10-18,9347
2017-10-19,9309
2017-10-20,9259
2017-10-21,9241
2017-10-22,9072
2017-10-23,9171
2017-10-24,9285
2017-10-25,9209
2017-10-26,9450
2017-10-27,9290
2017-10-28,9345
2017-10-29,9391
2017-10-30,9290
2017-10-31,9360
2017-11-01,9417
2017-11-02,9535
2017-11-03,9482
2017-11-04,9429
2017-11-05,9790
2017-11-06,10152
2017-11-07,10288
2017-11-08,10221
2017-11-09,10156
2017-11-10,10224
2017-11-11,9989
2017-11-12,9815
2017-11-13,9827
2017-11-14,9822
2017-11-15,9649
2017-11-16,9317
2017-11-17,9150
2017-11-18,9071
2017-11-19,8813
2017-11-20,8693
2017-11-21,8463
2017-11-22,8307
2017-11-23,8167
2017-11-24,8017
2017-11-25,8009
2017-11-26,8046
2017-11-27,7905
2017-11-28,7823
2017-11-29,7703
2017-11-30,7654
2017-12-01,7525
2017-12-02,7434
2017-12-03,7464
2017-12-04,7534
2017-12-05,7615
2017-12-06,7648
2017-12-07,7684
2017-12-08,7665
2017-12-09,7681
2017-12-10,7645
2017-12-11,7768
2017-12-12,8038
2017-12-13,8170
2017-12-14,8272
2017-12-15,8243
2017-12-16,8249
2017-12-17,8374
2017-12-18,8219
2017-12-19,7925
2017-12-20,7931
2017-12-21,8000
2017-12-22,8041
2017-12-23,8048
2017-12-24,8000
2017-12-25,8077
2017-12-26,7996
2017-12-27,7959
2017-12-28,7890
2017-12-29,7883
2017-12-30,7980
2017-12-31,7898
2018-01-01,7983
2018-01-02,7968
2018-01-03,8067
2018-01-04,8107
2018-01-05,8146
2018-01-06,8065
2018-01-07,8051
2018-01-08,8089
2018-01-09,8080
2018-01-10,7971
2018-01-11,8008
2018-01-12,7837
2018-01-13,7689
2018-01-14,7758
2018-01-15,7901
2018-01-16,7955
2018-01-17,8109
2018-01-18,8403
2018-01-19,8704
2018-01-20,8954
2018-01-21,9187
2018-01-22,9427
2018-01-23,9607
2018-01-24,9897
2018-01-25,10225
2018-01-26,10525
2018-01-27,10371
2018-01-28,10092
2018-01-29,9803
2018-01-30,9832
2018-02-01,9625
2018-02-02,9652
2018-02-03,9397
2018-02-04,9176
2018-02-05,9163
2018-02-06,9287
2018-02-07,9718
2018-02-08,10097
2018-02-09,10241
2018-02-10,9970
2018-02-11,9555
2018-02-12,9585
2018-02-13,9757
2018-02-14,10152
2018-02-15,10413
2018-02-16,10614
2018-02-17,11063
2018-02-18,10785
2018-02-19,10796
2018-02-20,10514
2018-02-21,10154
2018-02-22,9999
2018-02-23,10199
2018-02-24,10077
2018-02-25,9913
2018-02-26,10021
2018-02-27,10223
2018-02-28,10676
2018-03-01,11188
2018-03-02,11222
2018-03-03,11023
2018-03-04,10938
2018-03-05,11050
2018-03-06,11238
2018-03-07,11351
2018-03-08,11511
2018-03-09,11620
2018-03-10,11489
2018-03-11,11602
2018-03-12,11693
2018-03-13,11593
2018-03-14,11222
2018-03-15,10811
2018-03-16,10620
2018-03-17,10386
2018-03-18,10292
2018-03-20,10065
2018-03-21,9711
2018-03-23,9199
2018-03-24,8842
2018-03-26,8412
2018-03-27,8575
2018-03-28,8808
2018-03-29,8991
2018-03-30,9245
2018-03-31,9288
2018-04-01,9195
2018-04-02,9065
2018-04-03,9320
2018-04-04,9472
2018-04-05,9610
2018-04-06,9584
2018-04-08,9222
2018-04-09,8906
2018-04-10,8761
2018-04-11,8863
2018-04-12,8945
2018-04-13,9124
2018-04-14,9166
2018-04-16,8671
2018-04-17,8677
2018-04-18,8736
2018-04-19,8672
2018-04-20,8508
2018-04-21,8300
2018-04-22,8429
2018-04-23,8395
2018-04-24,8368
2018-04-25,8395
2018-04-26,8441
2018-04-27,8431
2018-04-28,8448
2018-04-29,8591
2018-04-30,8613
2018-05-02,8556
2018-05-03,8515
2018-05-04,8540
2018-05-05,8467
2018-05-06,8278
2018-05-07,8390
2018-05-08,8469
2018-05-09,8472
2018-05-10,8180
2018-05-11,7984
2018-05-12,7874
2018-05-13,7548
2018-05-14,7246
2018-05-15,7033
2018-05-16,6988
2018-05-17,7108
2018-05-18,7139
2018-05-19,7111
2018-05-20,7228
2018-05-21,7302
2018-05-22,7376
2018-05-23,7374
2018-05-24,7666
2018-05-25,7832
2018-05-26,7900
2018-05-27,8110
2018-05-28,7970
2018-05-29,7743
2018-05-30,7364
2018-05-31,7181
2018-06-01,7224
2018-06-02,7306
2018-06-03,7131
2018-06-04,7011
2018-06-05,6987
2018-06-06,6800
2018-06-07,6661
2018-06-08,6741
2018-06-09,6683
2018-06-10,6694
2018-06-11,6514
2018-06-12,6208
2018-06-13,6020
2018-06-14,5927
2018-06-15,5651
2018-06-16,5407
2018-06-17,5298
2018-06-18,5254
2018-06-19,5094
2018-06-20,4928
2018-06-21,4861
2018-06-22,4954
2018-06-23,5072
2018-06-24,5165
2018-06-25,5156
2018-06-26,5216
2018-06-27,5264
2018-06-28,5266
2018-06-29,5261
2018-06-30,5332
2018-07-01,5350
2018-07-02,5377
2018-07-03,5212
2018-07-04,5033
2018-07-05,4901
2018-07-06,4903
2018-07-07,4935
2018-07-08,4859
2018-07-09,4640
2018-07-10,4516
2018-07-11,4519
2018-07-12,4454
2018-07-13,4403
2018-07-14,4202
2018-07-15,4023
2018-07-16,3907
2018-07-17,3922
2018-07-18,3811
2018-07-19,3917
2018-07-20,4017
2018-07-21,3901
2018-07-22,3770
2018-07-23,3774
2018-07-24,3849
2018-07-25,3823
2018-07-26,3735
2018-07-27,3618
2018-07-28,3545
2018-07-29,3491
2018-07-30,3469
2018-07-31,3538
2018-08-01,3643
2018-08-02,3769
2018-08-03,3812
2018-08-04,3823
2018-08-05,3865
2018-08-06,3904
2018-08-07,3860
2018-08-08,3742
2018-08-09,3626
2018-08-10,3700
2018-08-11,3645
2018-08-12,3657
2018-08-14,3731
2018-08-16,3716
2018-08-17,3694
2018-08-18,3677
2018-08-19,3657
2018-08-20,3676
2018-08-21,3600
2018-08-22,3623
2018-08-23,3574
2018-08-24,3616
2018-08-25,3548
2018-08-26,3556
2018-08-27,3524
2018-08-28,3427
2018-08-29,3340
2018-08-30,3272
2018-08-31,3296
2018-09-01,3253
2018-09-02,3161
2018-09-03,3148
2018-09-04,3248
2018-09-05,3339
2018-09-06,3342
2018-09-07,3305
2018-09-08,3247
2018-09-09,3211
2018-09-10,3325
2018-09-11,3439
2018-09-12,3506
2018-09-13,3627
2018-09-14,3740
2018-09-15,3896
2018-09-16,3957
2018-09-17,4030
2018-09-18,4089
2018-09-19,4151
2018-09-20,4247
2018-09-21,4159
2018-09-22,4001
2018-09-23,3836
2018-09-24,3800
2018-09-25,3859
2018-09-26,3857
2018-09-27,3815
2018-09-28,3758
2018-09-29,3730
2018-09-30,3630
2018-10-02,3545
2018-10-03,3638
2018-10-04,3677
2018-10-05,3693
2018-10-06,3737
2018-10-07,3815
2018-10-08,3920
2018-10-09,3993
2018-10-10,4068
2018-10-11,4077
2018-10-12,4062
2018-10-13,4065
2018-10-14,3960
2018-10-15,3979
2018-10-16,3962
2018-10-17,3999
2018-10-18,4021
2018-10-19,3988
2018-10-20,3894
2018-10-21,4010
2018-10-22,4114
2018-10-23,4174
2018-10-24,4197
2018-10-25,4210
2018-10-26,4203
2018-10-27,4174
2018-10-28,4141
2018-10-29,4133
2018-10-30,4044
2018-10-31,4010
2018-11-01,3979
2018-11-03,3847
2018-11-04,3821
2018-11-05,3872
2018-11-06,3932
2018-11-07,3923
2018-11-08,3949
2018-11-09,3953
2018-11-10,3884
2018-11-11,3881
2018-11-12,3922
2018-11-13,3928
2018-11-14,3973
2018-11-15,3954
2018-11-16,3993
2018-11-17,4017
2018-11-18,4053
2018-11-19,4114
2018-11-20,4136
2018-11-21,4139
2018-11-22,4123
2018-11-23,4012
2018-11-24,3987
2018-11-25,4150
2018-11-26,4330
2018-11-27,4421
2018-11-28,4584
2018-11-29,4813
2018-12-01,5305
2018-12-02,5545
2018-12-03,5746
2018-12-04,5959
2018-12-05,6233
2018-12-07,6671
2018-12-09,6316
2018-12-10,6207
2018-12-11,6103
2018-12-12,6239
2018-12-13,6187
2018-12-14,6236
2018-12-15,6399
2018-12-16,6591
2018-12-17,6751
2018-12-18,6874
2018-12-19,7043
2018-12-20,7295
2018-12-21,7432
2018-12-22,7512
2018-12-23,7483
2018-12-24,7141
2018-12-25,6960
2018-12-26,6917
2018-12-27,6802
2018-12-28,6626
2018-12-29,6697
2018-12-30,6789
2018-12-31,6799
2019-01-01,6815
2019-01-02,7077
2019-01-03,7405
2019-01-04,7776
2019-01-05,8152
2019-01-06,8335
2019-01-08,8632
2019-01-10,8211
2019-01-11,7800
2019-01-12,7410
2019-01-13,7039
2019-01-14,6687
2019-01-15,6352
2019-01-16,6034
2019-01-17,5732
2019-01-18,5445
2019-01-19,5172
2019-01-20,4913
2019-01-22,4433
2019-01-23,4267
2019-01-24,4160
2019-01-25,4041
2019-01-26,3889
2019-01-27,3767
2019-01-28,3627
2019-01-29,3682
2019-01-30,3823
2019-01-31,4006
2019-02-01,4205
2019-02-02,4403
2019-02-03,4458
2019-02-04,4319
2019-02-05,4225
2019-02-06,4168
2019-02-07,4201
2019-02-08,4286
2019-02-09,4204
2019-02-10,4126
2019-02-11,4160
2019-02-12,4186
2019-02-13,4232
2019-02-14,4322
2019-02-15,4298
2019-02-16,4209
2019-02-17,4132
2019-02-18,4095
2019-02-19,4113
2019-02-20,4152
2019-02-21,4166
2019-02-22,4159
2019-02-23,4185
2019-02-24,4224
2019-02-25,4273
2019-02-26,4298
2019-02-27,4329
2019-02-28,4438
2019-03-01,4496
2019-03-02,4502
2019-03-03,4367
2019-03-04,4340
2019-03-05,4404
2019-03-06,4441
2019-03-07,4469
2019-03-08,4507
2019-03-09,4440
2019-03-10,4405
2019-03-11,4487
2019-03-12,4497
2019-03-13,4502
2019-03-14,4469
2019-03-15,4389
2019-03-16,4380
2019-03-17,4383
2019-03-18,4414
2019-03-19,4456
2019-03-20,4496
2019-03-21,4451
2019-03-22,4271
2019-03-23,4110
2019-03-24,3999
2019-03-25,3926
2019-03-26,3889
2019-03-27,3842
2019-03-28,3868
2019-03-29,3897
2019-03-30,3875
2019-03-31,3870
2019-04-01,3867
2019-04-02,3904
2019-04-03,3938
