date_obj,Black%20d'hide%20body%20(t) price
2019-03-07,26293
2019-03-08,25170
2019-03-09,25170
2019-03-10,24467
2019-03-11,23946
2019-03-12,24074
2019-03-13,24074
2019-03-14,23708
2019-03-15,23708
2019-03-16,23492
2019-03-17,23020
2019-03-18,23020
2019-03-19,22507
2019-03-20,21382
2019-03-21,21053
2019-03-22,21053
2019-03-23,20473
2019-03-24,20360
2019-03-25,20360
2019-03-26,19869
2019-03-27,19869
2019-03-28,19975
2019-03-29,19838
2019-03-30,19838
2019-03-31,19886
2019-04-01,19886
2019-04-02,19750
2019-04-03,18974
2019-04-04,18837
2019-04-05,18837
2019-04-06,18606
2019-04-07,17988
2019-04-08,17507
2019-04-09,17507
2019-04-10,17057
2019-04-11,16770
2019-04-12,16418
2019-04-13,16040
2019-04-14,15417
2019-04-15,15417
2019-04-16,15527
2019-04-17,15527
2019-04-18,16070
2019-04-19,16070
2019-04-20,15736
2019-04-21,15736
2019-04-22,15380
2019-04-23,15374
2019-04-24,15533
2019-04-25,15768
2019-04-26,15632
2019-04-27,15632
2019-04-28,15733
2019-04-29,15733
2019-04-30,15913
2019-05-01,15913
2019-05-02,16372
2019-05-03,17136
2019-05-04,17545
2019-05-05,18251
2019-05-06,18251
2019-05-07,18677
2019-05-08,18677
2019-05-09,18609
2019-05-10,19043
2019-05-11,19043
2019-05-12,19768
2019-05-13,20193
2019-05-14,21038
2019-05-15,21038
2019-05-16,21394
2019-05-17,21394
2019-05-18,22381
2019-05-19,22381
2019-05-20,22466
2019-05-21,22466
2019-05-22,21945
2019-05-23,21945
2019-05-24,22008
2019-05-25,22008
2019-05-26,21495
2019-05-27,21120
2019-05-28,21120
2019-05-29,20862
2019-05-30,20862
2019-05-31,21359
2019-06-01,21359
2019-06-02,21200
2019-06-03,21200
2019-06-04,20810
2019-06-05,21013
2019-06-06,21013
2019-06-07,21262
2019-06-08,21910
2019-06-09,22376
2019-06-10,22376
2019-06-11,22007
2019-06-12,22007
2019-06-13,21562
2019-06-14,21562
2019-06-15,21001
2019-06-16,20879
2019-06-17,20879
2019-06-18,20500
2019-06-19,20500
2019-06-20,20322
2019-06-21,20322
2019-06-22,20312
2019-06-23,20214
2019-06-24,20214
2019-06-25,20012
2019-06-26,20012
2019-06-27,19606
2019-06-28,19606
2019-06-29,19486
2019-06-30,18845
2019-07-01,18845
2019-07-02,18213
2019-07-03,18213
2019-07-04,18289
2019-07-05,17759
2019-07-06,17733
2019-07-07,18183
2019-07-08,18183
2019-07-09,17999
2019-07-10,17999
2019-07-11,17762
2019-07-12,18264
2019-07-13,18264
2019-07-14,17911
2019-07-15,17911
2019-07-16,18394
2019-07-17,18668
2019-07-18,18668
2019-07-19,19530
2019-07-20,19530
2019-07-21,19701
2019-07-22,19701
2019-07-23,19386
2019-07-24,19386
2019-07-25,19133
2019-07-26,19133
2019-07-27,19127
2019-07-28,19127
2019-07-29,18871
2019-07-30,18871
2019-07-31,18376
2019-08-01,18376
2019-08-02,18744
2019-08-03,18820
2019-08-04,18820
2019-08-05,18227
2019-08-06,18227
2019-08-07,18092
2019-08-08,18092
2019-08-09,18502
2019-08-10,18221
2019-08-11,18221
2019-08-12,18630
2019-08-13,18630
2019-08-14,18488
2019-08-15,18488
2019-08-16,18171
2019-08-17,18171
2019-08-18,18360
2019-08-19,18419
2019-08-20,18419
2019-08-21,18625
2019-08-22,19036
2019-08-23,19036
2019-08-24,18925
2019-08-24,18925
2019-08-25,18925
2019-08-25,18925
2019-08-26,19361
2019-08-27,19361
2019-08-27,19361
2019-08-28,19975
2019-08-29,19975
2019-08-30,19555
2019-08-31,19555
2019-09-01,19080
2019-09-02,19080
2019-09-03,18763
2019-09-04,18763
2019-09-05,18547
2019-09-06,18547
2019-09-07,18989
2019-09-08,19389
2019-09-09,19389
2019-09-10,19110
2019-09-11,19110
2019-09-12,19431
2019-09-13,19431
2019-09-14,19816
2019-09-15,19816
2019-09-16,20316
2019-09-17,20316
2019-09-18,20867
2019-09-19,20867
2019-09-20,20788
2019-09-21,20788
2019-09-22,20942
2019-09-23,20942
2019-09-24,21352
2019-09-25,21352
2019-09-26,21683
2019-09-27,21683
2019-09-28,21285
2019-09-29,21285
2019-09-30,20716
2019-10-01,20716
2019-10-02,20204
2019-10-03,20204
2019-10-04,20912
2019-10-05,20912
2019-10-06,21037
2019-10-07,21037
2019-10-08,20938
2019-10-09,20938
2019-10-10,21002
2019-10-11,21002
2019-10-12,20777
2019-10-13,20445
2019-10-14,20532
2019-10-15,20532
2019-10-16,20086
2019-10-17,20086
2019-10-18,19544
2019-10-19,19544
2019-10-20,18899
2019-10-21,18899
2019-10-22,18514
2019-10-23,18706
2019-10-24,18706
2019-10-25,17801
2019-10-26,17801
2019-10-27,16957
2019-10-28,16473
2019-10-29,16473
2019-10-30,16473
2019-10-31,16325
2019-11-01,16368
2019-11-02,16452
2019-11-03,15863
2019-11-04,15863
2019-11-05,15658
2019-11-06,15658
2019-11-07,15037
2019-11-08,15037
2019-11-09,14705
2019-11-10,14617
2019-11-11,14617
2019-11-12,14344
2019-11-13,14344
2019-11-14,14109
2019-11-15,14109
2019-11-16,14815
2019-11-17,14815
2019-11-18,15298
2019-11-19,15298
2019-11-20,15718
2019-11-21,15718
2019-11-22,15494
2019-11-23,15494
2019-11-24,15143
2019-11-25,15143
2019-11-26,15268
2019-11-27,15268
2019-11-28,15048
2019-11-29,15048
2019-11-30,15377
2019-12-01,15377
2019-12-02,14955
2019-12-03,14928
2019-12-04,14928
2019-12-05,14509
2019-12-06,14509
2019-12-07,14192
2019-12-08,14192
2019-12-09,14518
2019-12-10,14518
2019-12-11,14413
2019-12-12,14413
2019-12-13,13905
2019-12-14,13905
2019-12-15,14186
2019-12-16,14186
2019-12-17,14248
2019-12-18,14248
2019-12-19,14115
2019-12-20,14115
2019-12-21,13906
2019-12-22,13780
2019-12-23,13780
2019-12-24,13632
2019-12-25,13632
2019-12-26,13414
2019-12-27,13414
2019-12-28,13931
2019-12-29,13931
2019-12-30,14305
2019-12-31,14305
2020-01-01,14179
2020-01-02,14315
2020-01-03,14315
2020-01-04,14363
2020-01-05,14363
2020-01-06,14237
2020-01-07,14448
2020-01-08,14448
2020-01-09,14542
2020-01-10,14210
2020-01-11,14305
2020-01-12,14647
2020-01-13,14647
2020-01-14,14289
2020-01-15,14215
2020-01-16,14404
2020-01-17,14278
2020-01-18,14278
2020-01-19,14306
2020-01-20,14306
2020-01-21,14231
2020-01-22,13996
2020-01-23,13996
2020-01-24,14009
2020-01-25,14009
2020-01-26,13813
2020-01-27,13813
2020-01-28,13756
2020-01-29,13756
2020-01-30,13589
2020-01-31,13589
2020-02-01,13465
2020-02-02,13284
2020-02-03,13284
2020-02-04,12964
2020-02-05,12973
2020-02-06,12878
2020-02-07,12878
2020-02-08,13005
2020-02-09,13005
2020-02-10,12604
2020-02-11,12604
2020-02-12,12679
2020-02-13,12679
2020-02-14,12483
2020-02-15,12483
2020-02-16,12268
2020-02-17,11751
2020-02-18,11468
2020-02-19,11468
2020-02-20,11308
2020-02-21,11308
2020-02-22,11196
2020-02-23,11144
2020-02-24,11101
2020-02-25,10646
2020-02-26,10646
2020-02-27,10598
2020-02-28,10643
2020-02-29,10643
2020-03-01,10480
2020-03-02,10464
2020-03-03,10328
2020-03-04,10328
2020-03-05,10419
2020-03-06,10589
2020-03-07,10589
2020-03-08,10610
2020-03-09,10412
2020-03-10,10350
2020-03-11,10406
2020-03-12,10462
2020-03-13,10389
2020-03-14,10213
2020-03-15,10514
2020-03-16,10339
2020-03-17,10339
2020-03-18,10494
2020-03-19,10938
2020-03-20,11154
2020-03-21,11073
2020-03-22,10908
2020-03-23,10766
2020-03-24,10447
2020-03-25,10672
2020-03-26,10528
2020-03-27,10699
2020-03-28,10446
2020-03-29,10516
2020-03-30,10522
2020-03-31,10802
2020-04-01,10784
2020-04-02,10365
2020-04-03,10365
2020-04-04,10401
2020-04-05,10566
2020-04-06,10488
2020-04-07,10656
2020-04-08,10486
2020-04-09,10581
2020-04-10,10833
2020-04-11,10564
2020-04-12,10341
2020-04-13,10243
2020-04-14,10277
2020-04-15,10230
2020-04-16,10230
2020-04-17,10221
2020-04-18,10152
2020-04-19,10167
2020-04-20,10361
2020-04-21,10611
2020-04-22,10628
2020-04-23,10453
2020-04-24,10271
2020-04-25,10035
2020-04-26,9769
2020-04-27,9789
2020-04-28,9808
2020-04-29,9947
2020-04-30,9730
2020-05-01,9669
2020-05-02,9677
2020-05-03,9734
2020-05-04,9745
2020-05-05,9631
2020-05-06,9855
2020-05-07,9877
2020-05-08,9877
2020-05-09,9872
2020-05-10,9811
2020-05-11,9733
2020-05-12,9831
2020-05-13,9958
