date_obj,Orange%20cape price
2015-11-14,175
2015-11-15,175
2015-11-16,175
2015-11-17,175
2015-11-18,175
2015-11-19,183
2015-11-20,183
2015-11-21,183
2015-11-22,183
2015-11-23,183
2015-11-24,183
2015-11-25,183
2015-11-26,183
2015-11-27,183
2015-11-28,183
2015-11-29,183
2015-11-30,192
2015-12-01,192
2015-12-02,192
2015-12-03,192
2015-12-04,192
2015-12-05,192
2015-12-06,192
2015-12-07,192
2015-12-08,192
2015-12-09,192
2015-12-10,192
2015-12-11,201
2015-12-12,201
2015-12-13,201
2015-12-14,201
2015-12-15,201
2015-12-16,201
2015-12-17,201
2015-12-18,201
2015-12-19,201
2015-12-20,201
2015-12-21,201
2015-12-22,211
2015-12-23,211
2015-12-24,211
2015-12-25,211
2015-12-26,211
2015-12-27,211
2015-12-28,211
2015-12-29,211
2015-12-30,211
2015-12-31,211
2016-01-01,211
2016-01-02,211
2016-01-03,221
2016-01-04,221
2016-01-05,221
2016-01-06,221
2016-01-07,221
2016-01-08,221
2016-01-09,221
2016-01-10,221
2016-01-11,221
2016-01-12,221
2016-01-13,221
2016-01-14,232
2016-01-15,232
2016-01-16,232
2016-01-17,232
2016-01-18,232
2016-01-19,232
2016-01-20,232
2016-01-21,232
2016-01-22,232
2016-01-23,232
2016-01-24,232
2016-01-25,244
2016-01-26,244
2016-01-27,244
2016-01-28,244
2016-01-29,244
2016-01-30,244
2016-01-31,244
2016-02-01,244
2016-02-02,244
2016-02-03,244
2016-02-04,244
2016-02-05,256
2016-02-06,256
2016-02-07,256
2016-02-08,256
2016-02-09,256
2016-02-10,256
2016-02-11,256
2016-02-12,256
2016-02-13,256
2016-02-14,256
2016-02-15,268
2016-02-16,268
2016-02-17,268
2016-02-18,268
2016-02-19,268
2016-02-20,268
2016-02-21,268
2016-02-22,268
2016-02-23,268
2016-02-24,268
2016-02-25,281
2016-02-26,281
2016-02-27,281
2016-02-28,281
2016-02-29,281
2016-03-01,281
2016-03-02,281
2016-03-03,281
2016-03-04,281
2016-03-05,281
2016-03-06,295
2016-03-07,295
2016-03-08,295
2016-03-09,295
2016-03-10,295
2016-03-11,295
2016-03-12,295
2016-03-13,295
2016-03-14,295
2016-03-15,309
2016-03-16,309
2016-03-17,309
2016-03-18,309
2016-03-19,309
2016-03-20,309
2016-03-21,309
2016-03-22,309
2016-03-23,309
2016-03-24,324
2016-03-25,324
2016-03-26,324
2016-03-27,324
2016-03-28,324
2016-03-29,324
2016-03-30,324
2016-03-31,324
2016-04-01,324
2016-04-02,324
2016-04-03,340
2016-04-04,340
2016-04-05,340
2016-04-06,340
2016-04-07,340
2016-04-08,340
2016-04-09,340
2016-04-10,340
2016-04-11,340
2016-04-12,340
2016-04-13,340
2016-04-14,356
2016-04-15,356
2016-04-16,356
2016-04-17,356
2016-04-18,356
2016-04-19,356
2016-04-20,356
2016-04-21,356
2016-04-22,356
2016-04-23,356
2016-04-24,373
2016-04-25,373
2016-04-26,373
2016-04-27,373
2016-04-28,373
2016-04-29,373
2016-04-30,373
2016-05-01,373
2016-05-02,373
2016-05-03,373
2016-05-04,373
2016-05-05,390
2016-05-06,390
2016-05-07,390
2016-05-08,390
2016-05-09,390
2016-05-10,390
2016-05-11,390
2016-05-12,390
2016-05-13,390
2016-05-14,390
2016-05-15,390
2016-05-16,409
2016-05-17,409
2016-05-18,409
2016-05-19,409
2016-05-22,409
2016-05-23,409
2016-05-24,409
2016-05-25,429
2016-05-26,429
2016-05-27,429
2016-05-28,429
2016-05-29,429
2016-05-30,429
2016-05-31,429
2016-06-01,429
2016-06-02,429
2016-06-03,429
2016-06-04,449
2016-06-05,449
2016-06-06,449
2016-06-07,449
2016-06-08,449
2016-06-09,449
2016-06-10,449
2016-06-11,449
2016-06-12,449
2016-06-13,449
2016-06-14,471
2016-06-15,471
2016-06-16,471
2016-06-17,471
2016-06-18,471
2016-06-19,471
2016-06-20,471
2016-06-21,471
2016-06-22,471
2016-06-23,471
2016-06-24,490
2016-06-25,490
2016-06-26,490
2016-06-27,490
2016-06-28,490
2016-06-29,490
2016-06-30,490
2016-07-01,490
2016-07-02,490
2016-07-03,490
2016-07-04,509
2016-07-05,509
2016-07-06,509
2016-07-07,509
2016-07-08,509
2016-07-09,509
2016-07-10,509
2016-07-11,509
2016-07-12,509
2016-07-13,509
2016-07-14,509
2016-07-15,532
2016-07-16,532
2016-07-17,532
2016-07-18,532
2016-07-23,532
2016-07-24,532
2016-07-25,532
2016-07-26,532
2016-07-27,552
2016-07-28,552
2016-07-29,552
2016-07-30,552
2016-07-31,552
2016-08-01,552
2016-08-02,552
2016-08-03,552
2016-08-04,552
2016-08-05,552
2016-08-06,552
2016-08-07,552
2016-08-08,578
2016-08-09,578
2016-08-10,578
2016-08-11,578
2016-08-12,578
2016-08-13,578
2016-08-14,578
2016-08-15,578
2016-08-16,578
2016-08-17,578
2016-08-18,578
2016-08-19,578
2016-08-20,605
2016-08-21,605
2016-08-22,605
2016-08-23,605
2016-08-24,605
2016-08-25,605
2016-08-26,605
2016-08-28,605
2016-08-31,605
2016-09-01,605
2016-09-02,605
2016-09-03,633
2016-09-04,633
2016-09-05,633
2016-09-06,633
2016-09-07,633
2016-09-08,633
2016-09-09,633
2016-09-10,633
2016-09-11,633
2016-09-12,633
2016-09-13,633
2016-09-14,656
2016-09-15,656
2016-09-16,656
2016-09-17,656
2016-09-18,656
2016-09-19,656
2016-09-20,656
2016-09-21,656
2016-09-22,656
2016-09-23,656
2016-09-24,656
2016-09-25,656
2016-09-26,682
2016-09-27,682
2016-09-28,682
2016-09-29,682
2016-09-30,682
2016-10-01,682
2016-10-02,682
2016-10-03,682
2016-10-04,682
2016-10-05,682
2016-10-06,712
2016-10-07,712
2016-10-08,712
2016-10-09,712
2016-10-10,712
2016-10-11,712
2016-10-12,712
2016-10-13,712
2016-10-14,712
2016-10-15,712
2016-10-16,745
2016-10-17,745
2016-10-18,745
2016-10-19,745
2016-10-20,745
2016-10-21,745
2016-10-22,745
2016-10-23,745
2016-10-24,745
2016-10-25,745
2016-10-26,745
2016-10-27,765
2016-10-28,765
2016-10-29,765
2016-10-30,765
2016-10-31,765
2016-11-01,765
2016-11-02,765
2016-11-03,765
2016-11-04,765
2016-11-05,765
2016-11-06,765
2016-11-07,765
2016-11-08,797
2016-11-09,797
2016-11-10,797
2016-11-11,797
2016-11-12,797
2016-11-13,797
2016-11-14,797
2016-12-07,857
2016-12-08,857
2016-12-09,889
2016-12-10,889
2016-12-11,889
2016-12-12,889
2016-12-13,889
2016-12-14,889
2016-12-15,889
2016-12-16,889
2016-12-17,889
2016-12-18,889
2016-12-19,889
2016-12-20,921
2016-12-21,921
2016-12-22,921
2016-12-23,921
2016-12-24,921
2016-12-25,921
2016-12-26,921
2016-12-27,921
2016-12-28,921
2016-12-29,921
2016-12-30,956
2016-12-31,956
2017-01-01,956
2017-01-02,956
2017-01-03,956
2017-01-04,956
2017-01-05,956
2017-01-06,956
2017-01-07,956
2017-01-08,955
2017-01-09,955
2017-01-10,955
2017-01-11,955
2017-01-12,955
2017-01-13,955
2017-01-14,955
2017-01-15,955
2017-01-16,955
2017-01-17,970
2017-01-18,970
2017-01-19,970
2017-01-20,970
2017-01-21,970
2017-01-22,970
2017-01-27,965
2017-01-28,965
2017-01-29,965
2017-01-30,965
2017-01-31,965
2017-02-01,965
2017-02-02,989
2017-02-03,989
2017-02-04,989
2017-02-05,989
2017-02-06,989
2017-02-07,989
2017-02-08,989
2017-02-09,989
2017-02-10,989
2017-02-11,1023
2017-02-12,1023
2017-02-13,1023
2017-02-14,1023
2017-02-15,1023
2017-02-16,1023
2017-02-18,1023
2017-02-19,1023
2017-02-20,1054
2017-02-21,1054
2017-02-22,1054
2017-02-23,1054
2017-02-24,1054
2017-02-25,1054
2017-02-26,1054
2017-02-27,1054
2017-02-28,1054
2017-03-01,1054
2017-03-02,1035
2017-03-03,1035
2017-03-04,1035
2017-03-05,1035
2017-03-06,1035
2017-03-07,1035
2017-03-08,1035
2017-03-09,1035
2017-03-10,1035
2017-03-11,1028
2017-03-12,1028
2017-03-13,1028
2017-03-14,1028
2017-03-15,1028
2017-03-16,1028
2017-03-17,1028
2017-03-18,1028
2017-03-19,1028
2017-03-20,1003
2017-03-21,1003
2017-03-22,1003
2017-03-23,1003
2017-03-24,1003
2017-03-25,1003
2017-03-26,1003
2017-03-27,1003
2017-03-28,1003
2017-03-29,1023
2017-03-30,1023
2017-03-31,1023
2017-04-01,1023
2017-04-02,1023
2017-04-03,1023
2017-04-04,1023
2017-04-12,1026
2017-04-13,1026
2017-04-14,1026
2017-04-15,1026
2017-04-16,1026
2017-04-17,1026
2017-04-18,1028
2017-04-19,1028
2017-04-20,1028
2017-04-21,1028
2017-04-22,1028
2017-04-23,1028
2017-04-24,1028
2017-04-25,1028
2017-04-26,1028
2017-04-27,1028
2017-04-28,1047
2017-04-29,1047
2017-04-30,1047
2017-05-01,1047
2017-05-02,1047
2017-05-03,1047
2017-05-04,1047
2017-05-05,1047
2017-05-06,1047
2017-05-07,1047
2017-05-08,1065
2017-05-09,1065
2017-05-10,1065
2017-05-11,1065
2017-05-12,1065
2017-05-13,1065
2017-05-14,1065
2017-05-15,1065
2017-05-16,1065
2017-05-17,1058
2017-05-18,1058
2017-05-19,1058
2017-05-20,1058
2017-05-21,1058
2017-05-22,1058
2017-05-23,1058
2017-05-24,1058
2017-05-25,1058
2017-05-26,1058
2017-05-27,1062
2017-05-28,1062
2017-05-29,1062
2017-05-30,1062
2017-05-31,1062
2017-06-01,1062
2017-06-02,1062
2017-06-03,1062
2017-06-06,1066
2017-06-07,1066
2017-06-08,1066
2017-06-09,1066
2017-06-10,1066
2017-06-11,1066
2017-06-12,1066
2017-06-13,1066
2017-06-14,1066
2017-06-15,1066
2017-06-16,1075
2017-06-17,1075
2017-06-18,1075
2017-06-19,1075
2017-06-20,1075
2017-06-21,1075
2017-06-22,1075
2017-06-23,1075
2017-06-24,1075
2017-06-25,1075
2017-06-26,1062
2017-06-27,1062
2017-06-28,1062
2017-06-29,1062
2017-06-30,1062
2017-07-01,1062
2017-07-02,1062
2017-07-03,1062
2017-07-04,1062
2017-07-05,1062
2017-07-06,1062
2017-07-07,1062
2017-07-08,1072
2017-07-13,1072
2017-07-14,1072
2017-07-15,1072
2017-07-16,1072
2017-07-17,1072
2017-07-18,1032
2017-07-19,1032
2017-07-20,1032
2017-07-21,1032
2017-07-22,1032
2017-07-23,1032
2017-07-24,1032
2017-07-25,1032
2017-07-26,1032
2017-07-27,1032
2017-07-28,1032
2017-07-29,1032
2017-07-30,1032
2017-07-31,1032
2017-08-01,1032
2017-08-02,1032
2017-08-03,1032
2017-08-04,1032
2017-08-05,1020
2017-08-06,1020
2017-08-09,1020
2017-08-10,1020
2017-08-11,1020
2017-08-12,1020
2017-08-13,1020
2017-08-14,1023
2017-08-15,1023
2017-08-17,1023
2017-08-18,1023
2017-08-19,1023
2017-08-20,1023
2017-08-21,1023
2017-08-22,1023
2017-08-23,1016
2017-08-24,1016
2017-08-25,1016
2017-08-26,1016
2017-08-27,1016
2017-08-28,1016
2017-08-29,1016
2017-08-30,1016
2017-08-31,1016
2017-09-01,1016
2017-09-02,1011
2017-09-03,1011
2017-09-04,1011
2017-09-05,1011
2017-09-06,1011
2017-09-07,1011
2017-09-08,1011
2017-09-09,1011
2017-09-10,1011
2017-09-11,1018
2017-09-12,1018
2017-09-13,1018
2017-09-14,1018
2017-09-15,1018
2017-09-16,1018
2017-09-17,1018
2017-09-19,1018
2017-09-20,1004
2017-09-21,1004
2017-09-22,1004
2017-09-23,1004
2017-09-24,1004
2017-09-25,1004
2017-09-26,1004
2017-09-27,1004
2017-09-28,1004
2017-09-29,1004
2017-09-30,962
2017-10-01,962
2017-10-02,962
2017-10-03,962
2017-10-04,962
2017-10-05,962
2017-10-06,962
2017-10-07,962
2017-10-08,962
2017-10-09,962
2017-10-10,964
2017-10-11,964
2017-10-12,964
2017-10-13,964
2017-10-14,964
2017-10-15,964
2017-10-16,964
2017-10-17,964
2017-10-18,964
2017-10-19,964
2017-10-20,968
2017-10-21,968
2017-10-22,968
2017-10-23,968
2017-10-24,968
2017-10-25,968
2017-10-26,968
2017-10-27,968
2017-10-28,968
2017-10-29,986
2017-10-30,986
2017-10-31,986
2017-11-01,986
2017-11-02,986
2017-11-03,986
2017-11-04,986
2017-11-05,986
2017-11-06,986
2017-11-07,987
2017-11-08,987
2017-11-09,987
2017-11-10,987
2017-11-11,987
2017-11-12,987
2017-11-13,987
2017-11-14,987
2017-11-15,987
2017-11-16,979
2017-11-17,979
2017-11-18,979
2017-11-19,979
2017-11-20,979
2017-11-21,979
2017-11-22,979
2017-11-23,979
2017-11-24,975
2017-11-25,975
2017-11-26,975
2017-11-27,975
2017-11-28,975
2017-11-29,975
2017-11-30,975
2017-12-01,975
2017-12-02,975
2017-12-03,975
2017-12-04,975
2017-12-05,975
2017-12-06,975
2017-12-07,975
2017-12-08,975
2017-12-09,975
2017-12-10,975
2017-12-11,995
2017-12-12,995
2017-12-14,995
2017-12-15,995
2017-12-16,995
2017-12-17,995
2017-12-18,995
2017-12-19,995
2017-12-20,1005
2017-12-21,1005
2017-12-22,1005
2017-12-23,1005
2017-12-24,1005
2017-12-25,1005
2017-12-26,1005
2017-12-27,1005
2017-12-28,1005
2017-12-29,1005
2017-12-30,1019
2017-12-31,1019
2018-01-01,1019
2018-01-02,1019
2018-01-03,1019
2018-01-04,1019
2018-01-05,1019
2018-01-06,1019
2018-01-07,1012
2018-01-08,1012
2018-01-09,1012
2018-01-10,1012
2018-01-11,1012
2018-01-12,1012
2018-01-13,1012
2018-01-14,1012
2018-01-15,1012
2018-01-16,973
2018-01-17,973
2018-01-18,973
2018-01-19,973
2018-01-20,973
2018-01-21,973
2018-01-22,973
2018-01-23,973
2018-01-24,958
2018-01-25,958
2018-01-26,958
2018-01-27,958
2018-01-28,958
2018-01-29,958
2018-01-31,940
2018-02-01,940
2018-02-02,940
2018-02-03,940
2018-02-04,940
2018-02-05,940
2018-02-06,940
2018-02-07,924
2018-02-08,924
2018-02-09,924
2018-02-10,924
2018-02-11,924
2018-02-12,924
2018-02-13,924
2018-02-14,945
2018-02-15,945
2018-02-16,945
2018-02-17,945
2018-02-18,945
2018-02-19,945
2018-02-20,945
2018-02-21,940
2018-02-22,940
2018-02-23,940
2018-02-24,940
2018-02-25,940
2018-02-26,940
2018-02-27,940
2018-03-01,952
2018-03-02,952
2018-03-03,952
2018-03-04,952
2018-03-05,952
2018-03-06,952
2018-03-07,949
2018-03-08,949
2018-03-09,949
2018-03-10,949
2018-03-11,949
2018-03-12,949
2018-03-13,949
2018-03-14,949
2018-03-15,934
2018-03-16,934
2018-03-17,934
2018-03-18,934
2018-03-19,934
2018-03-20,934
2018-03-21,934
2018-03-23,934
2018-03-24,897
2018-03-26,897
2018-03-27,897
2018-03-28,897
2018-03-29,897
2018-03-30,897
2018-03-31,861
2018-04-01,861
2018-04-02,861
2018-04-03,861
2018-04-04,861
2018-04-05,861
2018-04-06,861
2018-04-08,854
2018-04-09,854
2018-04-10,854
2018-04-11,854
2018-04-12,854
2018-04-13,854
2018-04-14,865
2018-04-15,865
2018-04-16,865
2018-04-17,865
2018-04-18,865
2018-04-19,865
2018-04-20,865
2018-04-21,865
2018-04-22,834
2018-04-23,834
2018-04-24,834
2018-04-25,834
2018-04-26,834
2018-04-27,834
2018-04-28,834
2018-04-29,834
2018-04-30,823
2018-05-01,823
2018-05-02,823
2018-05-04,823
2018-05-05,823
2018-05-06,823
2018-05-07,823
2018-05-08,788
2018-05-09,788
2018-05-10,788
2018-05-11,788
2018-05-12,788
2018-05-13,788
2018-05-14,788
2018-05-15,761
2018-05-16,761
2018-05-17,761
2018-05-18,761
2018-05-19,761
2018-05-20,761
2018-05-21,728
2018-05-22,728
2018-05-23,728
2018-05-24,728
2018-05-25,728
2018-05-26,728
2018-05-27,728
2018-05-28,740
2018-05-29,740
2018-05-30,740
2018-05-31,740
2018-06-01,740
2018-06-02,740
2018-06-03,740
2018-06-04,756
2018-06-05,756
2018-06-06,756
2018-06-07,756
2018-06-08,756
2018-06-09,756
2018-06-10,756
2018-06-11,783
2018-06-12,783
2018-06-13,783
2018-06-14,783
2018-06-15,783
2018-06-16,783
2018-06-17,783
2018-06-18,796
2018-06-19,796
2018-06-20,796
2018-06-21,796
2018-06-22,796
2018-06-23,796
2018-06-24,796
2018-06-25,796
2018-06-26,791
2018-06-27,791
2018-06-28,791
2018-06-29,791
2018-06-30,791
2018-07-01,791
2018-07-02,791
2018-07-03,791
2018-07-04,784
2018-07-05,784
2018-07-06,784
2018-07-07,784
2018-07-08,784
2018-07-09,784
2018-07-10,784
2018-07-11,784
2018-07-12,784
2018-07-13,784
2018-07-14,784
2018-07-15,784
2018-07-16,784
2018-07-17,784
2018-07-18,771
2018-07-19,771
2018-07-20,771
2018-07-21,771
2018-07-22,771
2018-07-23,771
2018-07-24,771
2018-07-25,785
2018-07-26,785
2018-07-27,785
2018-07-28,785
2018-07-29,785
2018-07-30,785
2018-07-31,785
2018-08-01,804
2018-08-02,804
2018-08-03,804
2018-08-04,804
2018-08-05,804
2018-08-06,804
2018-08-07,804
2018-08-08,820
2018-08-09,820
2018-08-10,820
2018-08-11,820
2018-08-12,820
2018-08-14,845
2018-08-16,845
2018-08-17,845
2018-08-18,845
2018-08-19,845
2018-08-20,875
2018-08-21,875
2018-08-22,875
2018-08-23,875
2018-08-24,875
2018-08-25,875
2018-08-26,875
2018-08-27,893
2018-08-28,893
2018-08-29,893
2018-08-30,893
2018-08-31,893
2018-09-01,893
2018-09-02,921
2018-09-03,921
2018-09-04,921
2018-09-05,921
2018-09-06,921
2018-09-07,921
2018-09-08,964
2018-09-09,964
2018-09-10,964
2018-09-11,964
2018-09-12,964
2018-09-13,964
2018-09-14,964
2018-09-15,991
2018-09-16,991
2018-09-17,991
2018-09-18,991
2018-09-19,991
2018-09-20,991
2018-09-21,991
2018-09-22,1027
2018-09-23,1027
2018-09-24,1027
2018-09-25,1027
2018-09-26,1027
2018-09-27,1027
2018-09-28,1064
2018-09-29,1064
2018-09-30,1064
2018-10-02,1064
2018-10-03,1076
2018-10-04,1076
2018-10-05,1076
2018-10-06,1076
2018-10-07,1076
2018-10-08,1076
2018-10-09,1076
2018-10-10,1025
2018-10-11,1025
2018-10-12,1025
2018-10-13,1025
2018-10-14,1025
2018-10-15,1025
2018-10-16,983
2018-10-17,983
2018-10-18,983
2018-10-19,983
2018-10-20,983
2018-10-21,983
2018-10-22,953
2018-10-23,953
2018-10-24,953
2018-10-25,953
2018-10-26,953
2018-10-27,953
2018-10-28,912
2018-10-29,912
2018-10-30,912
2018-10-31,903
2018-11-01,903
2018-11-03,907
2018-11-04,907
2018-11-05,898
2018-11-06,898
2018-11-07,923
2018-11-08,923
2018-11-09,946
2018-11-10,946
2018-11-11,963
2018-11-12,963
2018-11-13,967
2018-11-15,967
2018-11-16,950
2018-11-17,950
2018-11-18,950
2018-11-19,949
2018-11-20,949
2018-11-21,949
2018-11-22,937
2018-11-23,937
2018-11-24,937
2018-11-25,908
2018-11-26,908
2018-11-27,908
2018-11-28,890
2018-11-29,890
2018-12-01,852
2018-12-02,852
2018-12-03,852
2018-12-04,837
2018-12-05,837
2018-12-07,840
2018-12-09,840
2018-12-10,827
2018-12-11,827
2018-12-12,827
2018-12-13,827
2018-12-14,799
2018-12-15,799
2018-12-16,799
2018-12-17,799
2018-12-18,813
2018-12-19,813
2018-12-20,813
2018-12-21,813
2018-12-22,841
2018-12-23,841
2018-12-24,841
2018-12-25,841
2018-12-26,841
2018-12-27,841
2018-12-28,841
2018-12-29,838
2018-12-30,838
2018-12-31,838
2019-01-01,838
2019-01-02,833
2019-01-03,833
2019-01-04,833
2019-01-05,833
2019-01-06,841
2019-01-08,841
2019-01-10,854
2019-01-11,854
2019-01-12,854
2019-01-13,854
2019-01-14,853
2019-01-15,853
2019-01-16,853
2019-01-17,853
2019-01-18,881
2019-01-19,881
2019-01-20,881
2019-01-21,881
2019-01-22,903
2019-01-23,903
2019-01-24,903
2019-01-25,903
2019-01-26,896
2019-01-27,896
2019-01-28,896
2019-01-29,896
2019-01-30,869
2019-01-31,869
2019-02-01,869
2019-02-02,869
2019-02-03,842
2019-02-04,842
2019-02-05,842
2019-02-06,842
2019-02-07,830
2019-02-08,830
2019-02-09,830
2019-02-10,830
2019-02-11,810
2019-02-12,810
2019-02-13,810
2019-02-14,810
2019-02-15,810
2019-02-16,798
2019-02-17,798
2019-02-18,798
2019-02-19,798
2019-02-20,798
2019-02-21,800
2019-02-22,800
2019-02-23,800
2019-02-24,800
2019-02-25,824
2019-02-26,824
2019-02-27,824
2019-02-28,824
2019-03-01,824
2019-03-02,824
2019-03-03,824
2019-03-04,794
2019-03-05,794
2019-03-06,794
2019-03-07,794
2019-03-08,794
2019-03-09,773
2019-03-10,773
2019-03-11,773
2019-03-12,773
2019-03-13,773
2019-03-14,790
2019-03-15,790
2019-03-16,790
2019-03-17,790
2019-03-18,790
2019-03-19,800
2019-03-20,800
2019-03-21,800
2019-03-22,800
2019-03-23,769
2019-03-24,769
2019-03-25,769
2019-03-26,769
2019-03-27,769
2019-03-28,775
2019-03-29,775
2019-03-30,775
2019-03-31,775
2019-04-01,775
2019-04-02,779
2019-04-03,779
2019-04-04,779
2019-04-05,779
2019-04-06,779
2019-04-07,798
2019-04-08,798
2019-04-09,798
2019-04-10,798
2019-04-11,798
2019-04-12,786
2019-04-13,786
2019-04-14,786
2019-04-15,786
2019-04-16,786
2019-04-17,760
2019-04-18,760
2019-04-19,760
2019-04-20,760
2019-04-21,760
2019-04-22,762
2019-04-23,762
2019-04-24,762
2019-04-25,762
2019-04-26,762
2019-04-27,772
2019-04-28,772
2019-04-29,772
2019-04-30,772
2019-05-01,772
2019-05-02,772
2019-05-03,761
2019-05-04,761
2019-05-05,761
2019-05-06,761
2019-05-07,761
2019-05-08,761
2019-05-09,783
2019-05-10,783
2019-05-11,783
2019-05-12,783
2019-05-13,783
2019-05-14,785
2019-05-15,785
2019-05-16,785
2019-05-17,785
2019-05-18,785
2019-05-19,785
2019-05-20,781
2019-05-21,781
2019-05-22,781
2019-05-23,781
2019-05-24,781
2019-05-25,781
2019-05-26,791
2019-05-27,791
2019-05-28,791
2019-05-29,791
2019-05-30,791
2019-05-31,791
2019-06-01,761
2019-06-02,761
2019-06-03,761
2019-06-04,761
2019-06-05,761
2019-06-06,761
2019-06-07,763
2019-06-08,763
2019-06-09,763
2019-06-10,763
2019-06-11,763
2019-06-12,763
2019-06-13,751
2019-06-14,751
2019-06-15,751
2019-06-16,751
2019-06-17,751
2019-06-18,751
2019-06-19,733
2019-06-20,733
2019-06-21,733
2019-06-22,733
2019-06-23,733
2019-06-24,733
2019-06-25,730
2019-06-26,730
2019-06-27,730
2019-06-28,730
2019-06-29,730
2019-06-30,730
2019-07-01,725
2019-07-02,725
2019-07-03,725
2019-07-04,725
2019-07-05,725
2019-07-06,725
2019-07-07,723
2019-07-08,723
2019-07-09,723
2019-07-10,723
2019-07-11,723
2019-07-12,723
2019-07-13,723
2019-07-14,720
2019-07-15,720
2019-07-16,720
2019-07-17,720
2019-07-18,720
2019-07-19,720
2019-07-20,720
2019-07-21,722
2019-07-22,722
2019-07-23,722
2019-07-24,722
2019-07-25,722
2019-07-26,722
2019-07-27,722
2019-07-28,730
2019-07-29,730
2019-07-30,730
2019-07-31,730
2019-08-01,730
2019-08-02,730
2019-08-03,746
