date_obj,Blue%20d'hide%20chaps%20(t) price
2019-03-11,2532
2019-03-12,2632
2019-03-13,2632
2019-03-14,2683
2019-03-15,2649
2019-03-16,2548
2019-03-17,2511
2019-03-18,2511
2019-03-19,2429
2019-03-20,2385
2019-03-21,2382
2019-03-22,2382
2019-03-23,2361
2019-03-24,2292
2019-03-25,2292
2019-03-26,2250
2019-03-27,2250
2019-03-28,2261
2019-03-29,2369
2019-03-30,2369
2019-03-31,2393
2019-04-01,2359
2019-04-02,2329
2019-04-03,2296
2019-04-04,2229
2019-04-05,2295
2019-04-06,2295
2019-04-07,2343
2019-04-08,2367
2019-04-09,2371
2019-04-10,2436
2019-04-11,2423
2019-04-12,2390
2019-04-13,2439
2019-04-14,2430
2019-04-15,2513
2019-04-16,2571
2019-04-17,2505
2019-04-18,2459
2019-04-19,2445
2019-04-20,2460
2019-04-21,2460
2019-04-22,2442
2019-04-23,2460
2019-04-24,2469
2019-04-25,2495
2019-04-26,2478
2019-04-27,2478
2019-04-28,2461
2019-04-29,2491
2019-04-30,2414
2019-05-01,2461
2019-05-02,2455
2019-05-03,2463
2019-05-04,2495
2019-05-05,2444
2019-05-06,2444
2019-05-07,2431
2019-05-08,2433
2019-05-09,2433
2019-05-10,2421
2019-05-11,2415
2019-05-12,2427
2019-05-13,2463
2019-05-14,2521
2019-05-15,2521
2019-05-16,2523
2019-05-17,2523
2019-05-18,2513
2019-05-19,2513
2019-05-20,2410
2019-05-21,2410
2019-05-22,2401
2019-05-23,2433
2019-05-24,2482
2019-05-25,2444
2019-05-26,2444
2019-05-27,2337
2019-05-28,2285
2019-05-29,2290
2019-05-30,2330
2019-05-31,2330
2019-06-01,2427
2019-06-02,2446
2019-06-03,2475
2019-06-04,2480
2019-06-05,2431
2019-06-06,2431
2019-06-07,2418
2019-06-08,2433
2019-06-09,2417
2019-06-10,2417
2019-06-11,2389
2019-06-12,2389
2019-06-13,2441
2019-06-14,2484
2019-06-15,2484
2019-06-16,2440
2019-06-17,2363
2019-06-18,2363
2019-06-19,2314
2019-06-20,2305
2019-06-21,2305
2019-06-22,2389
2019-06-23,2429
2019-06-24,2429
2019-06-25,2479
2019-06-26,2566
2019-06-27,2654
2019-06-28,2654
2019-06-29,2719
2019-06-30,2783
2019-07-01,2783
2019-07-02,2794
2019-07-03,2778
2019-07-04,2778
2019-07-05,2839
2019-07-06,2872
2019-07-07,2895
2019-07-08,2895
2019-07-09,2869
2019-07-10,2912
2019-07-11,2912
2019-07-12,2989
2019-07-13,2989
2019-07-14,3051
2019-07-15,3051
2019-07-16,3179
2019-07-17,3311
2019-07-18,3311
2019-07-19,3302
2019-07-20,3302
2019-07-21,3323
2019-07-22,3306
2019-07-23,3211
2019-07-24,3211
2019-07-25,3086
2019-07-26,3086
2019-07-27,3062
2019-07-28,3062
2019-07-29,2938
2019-07-30,2830
2019-07-31,2724
2019-08-01,2724
2019-08-02,2687
2019-08-03,2656
2019-08-04,2656
2019-08-05,2601
2019-08-06,2601
2019-08-07,2523
2019-08-08,2523
2019-08-09,2497
2019-08-10,2467
2019-08-11,2467
2019-08-12,2455
2019-08-13,2455
2019-08-14,2434
2019-08-15,2437
2019-08-16,2415
2019-08-17,2415
2019-08-18,2421
2019-08-19,2421
2019-08-20,2463
2019-08-21,2463
2019-08-22,2477
2019-08-23,2477
2019-08-24,2451
2019-08-24,2451
2019-08-25,2451
2019-08-25,2451
2019-08-26,2487
2019-08-27,2487
2019-08-27,2487
2019-08-28,2503
2019-08-29,2503
2019-08-30,2422
2019-08-31,2422
2019-09-01,2456
2019-09-02,2456
2019-09-03,2459
2019-09-04,2459
2019-09-05,2435
2019-09-06,2435
2019-09-07,2483
2019-09-08,2487
2019-09-09,2487
2019-09-10,2491
2019-09-11,2491
2019-09-12,2434
2019-09-13,2434
2019-09-14,2415
2019-09-15,2457
2019-09-16,2468
2019-09-17,2468
2019-09-18,2460
2019-09-19,2460
2019-09-20,2481
2019-09-21,2400
2019-09-22,2400
2019-09-23,2378
2019-09-24,2378
2019-09-25,2397
2019-09-26,2424
2019-09-27,2424
2019-09-28,2410
2019-09-29,2410
2019-09-30,2352
2019-10-01,2346
2019-10-02,2346
2019-10-03,2356
2019-10-04,2356
2019-10-05,2314
2019-10-06,2281
2019-10-07,2281
2019-10-08,2198
2019-10-09,2198
2019-10-10,2102
2019-10-11,2102
2019-10-12,2136
2019-10-13,2101
2019-10-14,2039
2019-10-15,2039
2019-10-16,2023
2019-10-17,2023
2019-10-18,2069
2019-10-19,2159
2019-10-20,2159
2019-10-21,2232
2019-10-22,2232
2019-10-23,2294
2019-10-24,2294
2019-10-25,2294
2019-10-26,2269
2019-10-27,2269
2019-10-28,2174
2019-10-29,2174
2019-10-30,2132
2019-10-31,2140
2019-11-01,2140
2019-11-02,2230
2019-11-03,2145
2019-11-04,2150
2019-11-05,2150
2019-11-06,2140
2019-11-07,2140
2019-11-08,2199
2019-11-09,2199
2019-11-10,2255
2019-11-11,2295
2019-11-12,2295
2019-11-13,2322
2019-11-14,2406
2019-11-15,2439
2019-11-16,2474
2019-11-17,2474
2019-11-18,2396
2019-11-19,2396
2019-11-20,2376
2019-11-21,2376
2019-11-22,2398
2019-11-23,2390
2019-11-24,2390
2019-11-25,2332
2019-11-26,2324
2019-11-27,2324
2019-11-28,2306
2019-11-29,2306
2019-11-30,2392
2019-12-01,2392
2019-12-02,2493
2019-12-03,2493
2019-12-04,2592
2019-12-05,2592
2019-12-06,2687
2019-12-07,2687
2019-12-08,2789
2019-12-09,2871
2019-12-10,2949
2019-12-11,2949
2019-12-12,2944
2019-12-13,2944
2019-12-14,2855
2019-12-15,2816
2019-12-16,2816
2019-12-17,2794
2019-12-18,2794
2019-12-19,2837
2019-12-20,2837
2019-12-21,2843
2019-12-22,2796
2019-12-23,2796
2019-12-24,2803
2019-12-25,2803
2019-12-26,2841
2019-12-27,2796
2019-12-28,2721
2019-12-29,2721
2019-12-30,2612
2019-12-31,2612
2020-01-01,2603
2020-01-02,2554
2020-01-03,2554
2020-01-04,2532
2020-01-05,2503
2020-01-06,2503
2020-01-07,2436
2020-01-08,2436
2020-01-09,2459
2020-01-10,2515
2020-01-11,2418
2020-01-12,2418
2020-01-13,2380
2020-01-14,2380
2020-01-15,2315
2020-01-16,2315
2020-01-17,2371
2020-01-18,2371
2020-01-19,2342
2020-01-20,2342
2020-01-21,2241
2020-01-22,2241
2020-01-23,2196
2020-01-24,2114
2020-01-25,2114
2020-01-26,2094
2020-01-27,2012
2020-01-28,1920
2020-01-29,1903
2020-01-30,1903
2020-01-31,1947
2020-02-01,1947
2020-02-02,2016
2020-02-03,2016
2020-02-04,2080
2020-02-05,2080
2020-02-06,2096
2020-02-07,2096
2020-02-08,2110
2020-02-09,2110
2020-02-10,2059
2020-02-11,2059
2020-02-12,1994
2020-02-13,1994
2020-02-14,1995
2020-02-15,1995
2020-02-16,1989
2020-02-17,1980
2020-02-18,2031
2020-02-19,2031
2020-02-20,2035
2020-02-21,2035
2020-02-22,2069
2020-02-23,2069
2020-02-24,2063
2020-02-25,2063
2020-02-26,2095
2020-02-27,2095
2020-02-28,2197
2020-02-29,2197
2020-03-01,2173
2020-03-02,2173
2020-03-03,2276
2020-03-04,2276
2020-03-05,2322
2020-03-06,2225
2020-03-07,2225
2020-03-08,2173
2020-03-09,2228
2020-03-10,2224
2020-03-11,2303
2020-03-12,2281
2020-03-13,2281
2020-03-14,2265
2020-03-15,2331
2020-03-16,2373
2020-03-17,2373
2020-03-18,2381
2020-03-19,2381
2020-03-20,2380
2020-03-21,2365
2020-03-22,2333
2020-03-23,2370
2020-03-24,2369
2020-03-25,2397
2020-03-26,2372
2020-03-27,2385
2020-03-28,2278
2020-03-29,2217
2020-03-30,2170
2020-03-31,2082
2020-04-01,2162
2020-04-02,2175
2020-04-03,2175
2020-04-04,2200
2020-04-05,2235
2020-04-06,2220
2020-04-07,2232
2020-04-08,2220
2020-04-09,2234
2020-04-10,2234
2020-04-11,2209
2020-04-12,2155
2020-04-13,2174
2020-04-14,2212
2020-04-15,2191
2020-04-16,2191
2020-04-17,2214
2020-04-18,2222
2020-04-19,2161
2020-04-20,2152
2020-04-21,2173
2020-04-22,2189
2020-04-23,2187
2020-04-24,2193
2020-04-25,2142
2020-04-26,2091
2020-04-27,2148
2020-04-28,2202
2020-04-29,2198
2020-04-30,2160
2020-05-01,2121
2020-05-02,2097
2020-05-03,2131
2020-05-04,2118
2020-05-05,2131
2020-05-06,2106
2020-05-07,2103
2020-05-08,2115
2020-05-09,2100
2020-05-10,2136
2020-05-11,2108
2020-05-12,2054
2020-05-13,2110
