date_obj,Chocolate%20cake price
2015-12-06,299
2015-12-07,299
2015-12-08,309
2015-12-09,322
2015-12-10,322
2015-12-11,338
2015-12-12,338
2015-12-13,346
2015-12-14,346
2015-12-15,349
2015-12-16,349
2015-12-17,357
2015-12-18,350
2015-12-19,350
2015-12-20,350
2015-12-21,350
2015-12-22,358
2015-12-23,357
2015-12-24,357
2015-12-25,368
2015-12-26,368
2015-12-27,378
2015-12-28,378
2015-12-29,375
2015-12-30,384
2015-12-31,384
2016-01-01,381
2016-01-02,381
2016-01-03,377
2016-01-04,392
2016-01-05,392
2016-01-06,386
2016-01-07,386
2016-01-08,369
2016-01-09,369
2016-01-10,355
2016-01-11,355
2016-01-12,352
2016-01-13,352
2016-01-14,343
2016-01-15,343
2016-01-16,356
2016-01-17,356
2016-01-18,360
2016-01-19,360
2016-01-20,369
2016-01-21,369
2016-01-22,382
2016-01-23,382
2016-01-24,385
2016-01-25,400
2016-01-26,400
2016-01-27,412
2016-01-28,412
2016-01-29,427
2016-01-30,427
2016-01-31,436
2016-02-01,439
2016-02-02,439
2016-02-03,437
2016-02-04,437
2016-02-05,427
2016-02-06,447
2016-02-07,447
2016-02-08,469
2016-02-09,469
2016-02-10,476
2016-02-11,476
2016-02-12,462
2016-02-13,449
2016-02-14,449
2016-02-15,454
2016-02-16,454
2016-02-17,441
2016-02-18,441
2016-02-19,421
2016-02-20,421
2016-02-21,404
2016-02-22,404
2016-02-23,397
2016-02-24,397
2016-02-25,379
2016-02-26,379
2016-02-27,368
2016-02-28,368
2016-02-29,359
2016-03-01,359
2016-03-02,359
2016-03-03,354
2016-03-04,354
2016-03-05,357
2016-03-06,354
2016-03-07,354
2016-03-08,360
2016-03-09,365
2016-03-10,375
2016-03-11,375
2016-03-12,382
2016-03-13,382
2016-03-14,376
2016-03-15,364
2016-03-16,364
2016-03-17,362
2016-03-18,360
2016-03-19,360
2016-03-20,359
2016-03-21,359
2016-03-22,364
2016-03-23,364
2016-03-24,369
2016-03-25,382
2016-03-26,382
2016-03-27,385
2016-03-28,386
2016-03-29,386
2016-03-30,377
2016-03-31,377
2016-04-01,375
2016-04-02,375
2016-04-03,380
2016-04-04,380
2016-04-05,389
2016-04-06,383
2016-04-07,383
2016-04-08,391
2016-04-09,378
2016-04-10,379
2016-04-11,379
2016-04-12,373
2016-04-13,373
2016-04-14,370
2016-04-15,357
2016-04-16,369
2016-04-17,369
2016-04-18,367
2016-04-19,367
2016-04-20,355
2016-04-21,355
2016-04-22,353
2016-04-23,354
2016-04-24,354
2016-04-25,365
2016-04-26,365
2016-04-27,377
2016-04-28,377
2016-04-29,366
2016-04-30,362
2016-05-01,362
2016-05-02,355
2016-05-03,338
2016-05-04,338
2016-05-05,328
2016-05-06,328
2016-05-07,323
2016-05-08,323
2016-05-09,332
2016-05-10,328
2016-05-11,328
2016-05-12,328
2016-05-13,333
2016-05-14,333
2016-05-15,332
2016-05-16,332
2016-05-17,330
2016-05-18,331
2016-05-19,331
2016-05-22,333
2016-05-23,329
2016-05-24,331
2016-05-25,331
2016-05-26,332
2016-05-27,339
2016-05-28,339
2016-05-29,334
2016-05-30,334
2016-05-31,334
2016-06-01,331
2016-06-02,331
2016-06-03,326
2016-06-04,310
2016-06-05,310
2016-06-06,296
2016-06-07,296
2016-06-08,281
2016-06-09,276
2016-06-10,274
2016-06-11,274
2016-06-12,278
2016-06-13,278
2016-06-14,279
2016-06-15,279
2016-06-16,286
2016-06-17,294
2016-06-18,294
2016-06-19,301
2016-06-20,303
2016-06-21,303
2016-06-22,317
2016-06-23,331
2016-06-24,331
2016-06-25,334
2016-06-26,334
2016-06-27,340
2016-06-28,349
2016-06-29,356
2016-06-30,357
2016-07-01,351
2016-07-02,351
2016-07-03,345
2016-07-04,355
2016-07-05,355
2016-07-06,356
2016-07-07,344
2016-07-08,350
2016-07-09,353
2016-07-10,356
2016-07-11,351
2016-07-12,342
2016-07-13,327
2016-07-14,324
2016-07-15,318
2016-07-16,322
2016-07-17,319
2016-07-18,309
2016-07-23,317
2016-07-24,314
2016-07-25,323
2016-07-26,323
2016-07-27,319
2016-07-28,319
2016-07-29,314
2016-07-30,318
2016-07-31,318
2016-08-01,321
2016-08-02,337
2016-08-03,339
2016-08-04,339
2016-08-05,347
2016-08-06,360
2016-08-07,358
2016-08-08,358
2016-08-09,345
2016-08-10,337
2016-08-11,337
2016-08-12,332
2016-08-13,332
2016-08-14,321
2016-08-15,323
2016-08-16,315
2016-08-17,315
2016-08-18,311
2016-08-19,311
2016-08-20,310
2016-08-21,310
2016-08-22,324
2016-08-23,328
2016-08-24,328
2016-08-25,328
2016-08-26,328
2016-08-28,331
2016-08-31,332
2016-09-01,345
2016-09-02,345
2016-09-03,346
2016-09-04,354
2016-09-05,353
2016-09-06,353
2016-09-07,355
2016-09-08,355
2016-09-09,367
2016-09-10,384
2016-09-11,384
2016-09-12,390
2016-09-13,408
2016-09-14,408
2016-09-15,429
2016-09-16,429
2016-09-17,451
2016-09-18,451
2016-09-19,469
2016-09-20,469
2016-09-21,464
2016-09-22,481
2016-09-23,481
2016-09-24,498
2016-09-25,508
2016-09-26,508
2016-09-27,524
2016-09-28,524
2016-09-29,535
2016-09-30,548
2016-10-01,556
2016-10-02,556
2016-10-03,568
2016-10-04,568
2016-10-05,573
2016-10-06,573
2016-10-07,556
2016-10-08,528
2016-10-09,528
2016-10-10,502
2016-10-11,480
2016-10-12,480
2016-10-13,457
2016-10-14,440
2016-10-15,418
2016-10-16,418
2016-10-17,415
2016-10-18,415
2016-10-19,395
2016-10-20,395
2016-10-21,385
2016-10-22,385
2016-10-23,388
2016-10-24,388
2016-10-25,388
2016-10-26,380
2016-10-27,380
2016-10-28,374
2016-10-29,371
2016-10-30,371
2016-10-31,373
2016-11-01,373
2016-11-02,380
2016-11-03,380
2016-11-04,378
2016-11-05,378
2016-11-06,360
2016-11-07,360
2016-11-08,342
2016-11-09,342
2016-11-10,338
2016-11-11,338
2016-11-12,342
2016-11-13,342
2016-11-14,352
2016-11-15,361
2016-12-07,327
2016-12-08,327
2016-12-09,325
2016-12-10,325
2016-12-11,308
2016-12-12,303
2016-12-13,313
2016-12-14,321
2016-12-15,321
2016-12-16,315
2016-12-17,299
2016-12-18,299
2016-12-19,296
2016-12-20,302
2016-12-21,290
2016-12-22,290
2016-12-23,294
2016-12-24,294
2016-12-25,304
2016-12-26,313
2016-12-27,315
2016-12-28,321
2016-12-29,325
2016-12-30,335
2016-12-31,338
2017-01-01,348
2017-01-02,343
2017-01-03,343
2017-01-04,352
2017-01-05,352
2017-01-06,342
2017-01-07,332
2017-01-08,339
2017-01-09,340
2017-01-10,348
2017-01-11,355
2017-01-12,351
2017-01-13,351
2017-01-14,335
2017-01-15,332
2017-01-16,335
2017-01-17,325
2017-01-18,331
2017-01-19,331
2017-01-20,332
2017-01-21,337
2017-01-22,332
2017-01-23,334
2017-01-27,343
2017-01-28,351
2017-01-29,358
2017-01-30,358
2017-01-31,355
2017-02-01,348
2017-02-02,330
2017-02-03,319
2017-02-04,311
2017-02-05,296
2017-02-06,291
2017-02-07,301
2017-02-08,309
2017-02-09,309
2017-02-10,300
2017-02-11,303
2017-02-12,303
2017-02-13,309
2017-02-14,313
2017-02-15,313
2017-02-16,321
2017-02-18,327
2017-02-19,327
2017-02-20,320
2017-02-21,315
2017-02-22,315
2017-02-23,303
2017-02-24,303
2017-02-25,302
2017-02-26,303
2017-02-27,302
2017-02-28,295
2017-03-01,301
2017-03-02,311
2017-03-03,311
2017-03-04,317
2017-03-05,313
2017-03-06,319
2017-03-07,321
2017-03-08,321
2017-03-09,333
2017-03-10,341
2017-03-11,336
2017-03-12,340
2017-03-13,340
2017-03-14,339
2017-03-15,344
2017-03-16,350
2017-03-17,355
2017-03-18,357
2017-03-19,358
2017-03-20,356
2017-03-21,360
2017-03-22,370
2017-03-23,378
2017-03-24,388
2017-03-25,388
2017-03-26,388
2017-03-27,370
2017-03-28,354
2017-03-29,356
2017-03-30,349
2017-03-31,352
2017-04-01,359
2017-04-02,357
2017-04-03,352
2017-04-04,348
2017-04-12,348
2017-04-13,341
2017-04-14,339
2017-04-15,329
2017-04-16,331
2017-04-17,335
2017-04-18,344
2017-04-19,347
2017-04-20,350
2017-04-21,350
2017-04-22,350
2017-04-23,359
2017-04-24,359
2017-04-25,356
2017-04-26,356
2017-04-27,352
2017-04-28,351
2017-04-29,352
2017-04-30,349
2017-05-01,348
2017-05-02,356
2017-05-03,354
2017-05-04,353
2017-05-05,346
2017-05-06,346
2017-05-07,345
2017-05-08,344
2017-05-09,340
2017-05-10,334
2017-05-11,334
2017-05-12,330
2017-05-13,323
2017-05-14,323
2017-05-15,321
2017-05-16,323
2017-05-17,336
2017-05-18,337
2017-05-19,337
2017-05-20,338
2017-05-21,338
2017-05-22,343
2017-05-23,349
2017-05-24,351
2017-05-25,351
2017-05-26,352
2017-05-27,343
2017-05-28,332
2017-05-29,330
2017-05-30,330
2017-05-31,313
2017-06-01,306
2017-06-02,314
2017-06-03,314
2017-06-04,316
2017-06-05,318
2017-06-06,323
2017-06-07,331
2017-06-08,331
2017-06-09,338
2017-06-10,334
2017-06-11,340
2017-06-12,340
2017-06-13,349
2017-06-14,334
2017-06-15,322
2017-06-16,309
2017-06-17,298
2017-06-18,283
2017-06-19,283
2017-06-20,281
2017-06-21,291
2017-06-22,291
2017-06-23,298
2017-06-24,303
2017-06-25,309
2017-06-26,312
2017-06-27,317
2017-06-28,321
2017-06-29,323
2017-06-30,323
2017-07-01,323
2017-07-02,337
2017-07-03,336
2017-07-04,339
2017-07-05,339
2017-07-06,355
2017-07-07,355
2017-07-08,359
2017-07-13,341
2017-07-14,335
2017-07-15,335
2017-07-16,331
2017-07-17,329
2017-07-18,328
2017-07-19,333
2017-07-20,337
2017-07-21,336
2017-07-22,343
2017-07-23,349
2017-07-24,349
2017-07-25,352
2017-07-26,351
2017-07-27,356
2017-07-28,354
2017-07-29,354
2017-07-30,359
2017-07-31,359
2017-08-01,369
2017-08-02,377
2017-08-03,384
2017-08-04,384
2017-08-05,376
2017-08-06,376
2017-08-09,352
2017-08-10,344
2017-08-11,346
2017-08-12,345
2017-08-13,352
2017-08-14,358
2017-08-15,359
2017-08-16,350
2017-08-17,342
2017-08-18,342
2017-08-19,335
2017-08-20,326
2017-08-21,329
2017-08-22,342
2017-08-23,329
2017-08-24,317
2017-08-25,317
2017-08-26,322
2017-08-27,322
2017-08-28,314
2017-08-29,314
2017-08-30,310
2017-08-31,309
2017-09-01,309
2017-09-02,295
2017-09-03,295
2017-09-04,296
2017-09-05,297
2017-09-06,295
2017-09-07,291
2017-09-08,291
2017-09-09,289
2017-09-10,289
2017-09-11,294
2017-09-12,294
2017-09-13,297
2017-09-14,300
2017-09-15,300
2017-09-16,294
2017-09-17,287
2017-09-18,278
2017-09-19,278
2017-09-20,281
2017-09-21,293
2017-09-22,290
2017-09-23,290
2017-09-24,282
2017-09-25,286
2017-09-26,283
2017-09-27,283
2017-09-28,274
2017-09-29,277
2017-09-30,268
2017-10-01,264
2017-10-02,267
2017-10-03,267
2017-10-04,265
2017-10-05,262
2017-10-06,268
2017-10-07,261
2017-10-08,249
2017-10-09,249
2017-10-10,261
2017-10-11,261
2017-10-12,275
2017-10-13,281
2017-10-14,274
2017-10-15,274
2017-10-16,281
2017-10-17,281
2017-10-18,288
2017-10-19,288
2017-10-20,288
2017-10-21,291
2017-10-22,284
2017-10-23,286
2017-10-24,288
2017-10-25,287
2017-10-26,287
2017-10-27,290
2017-10-28,290
2017-10-29,289
2017-10-30,298
2017-10-31,297
2017-11-01,297
2017-11-02,297
2017-11-03,297
2017-11-04,289
2017-11-05,289
2017-11-06,289
2017-11-07,289
2017-11-08,287
2017-11-09,280
2017-11-10,280
2017-11-11,278
2017-11-12,275
2017-11-13,269
2017-11-14,269
2017-11-15,278
2017-11-16,280
2017-11-17,286
2017-11-18,286
2017-11-19,289
2017-11-20,293
2017-11-21,302
2017-11-22,302
2017-11-23,308
2017-11-24,308
2017-11-25,295
2017-11-26,293
2017-11-27,293
2017-11-28,288
2017-11-29,296
2017-11-30,296
2017-12-01,286
2017-12-02,286
2017-12-03,289
2017-12-04,289
2017-12-05,288
2017-12-06,290
2017-12-07,291
2017-12-08,291
2017-12-09,294
2017-12-10,295
2017-12-11,293
2017-12-12,291
2017-12-13,290
2017-12-14,291
2017-12-15,295
2017-12-16,287
2017-12-17,278
2017-12-18,280
2017-12-19,281
2017-12-20,282
2017-12-21,280
2017-12-22,282
2017-12-23,287
2017-12-24,291
2017-12-25,294
2017-12-26,295
2017-12-27,301
2017-12-28,303
2017-12-29,306
2017-12-30,310
2017-12-31,324
2018-01-01,341
2018-01-02,324
2018-01-03,311
2018-01-04,305
2018-01-05,297
2018-01-06,297
2018-01-07,297
2018-01-08,298
2018-01-09,286
2018-01-10,271
2018-01-11,258
2018-01-12,245
2018-01-13,251
2018-01-14,264
2018-01-15,276
2018-01-16,277
2018-01-17,276
2018-01-18,284
2018-01-19,284
2018-01-20,283
2018-01-21,280
2018-01-22,286
2018-01-23,279
2018-01-24,278
2018-01-25,280
2018-01-26,279
2018-01-27,278
2018-01-28,286
2018-01-29,275
2018-01-30,268
2018-01-31,257
2018-02-01,250
2018-02-02,249
2018-02-03,253
2018-02-04,261
2018-02-05,262
2018-02-06,256
2018-02-07,261
2018-02-08,271
2018-02-09,269
2018-02-10,268
2018-02-11,271
2018-02-12,272
2018-02-13,270
2018-02-14,270
2018-02-15,264
2018-02-16,265
2018-02-17,278
2018-02-18,290
2018-02-19,303
2018-02-20,317
2018-02-21,321
2018-02-22,319
2018-02-23,305
2018-02-24,291
2018-02-25,293
2018-02-26,308
2018-02-27,314
2018-02-28,319
2018-03-01,326
2018-03-02,311
2018-03-03,301
2018-03-04,299
2018-03-05,307
2018-03-06,311
2018-03-07,295
2018-03-08,284
2018-03-09,269
2018-03-10,257
2018-03-11,247
2018-03-12,249
2018-03-13,254
2018-03-14,261
2018-03-15,266
2018-03-16,274
2018-03-17,280
2018-03-18,286
2018-03-20,302
2018-03-21,309
2018-03-23,305
2018-03-24,307
2018-03-25,323
2018-03-26,340
2018-03-27,357
2018-03-28,375
2018-03-29,387
2018-03-30,390
2018-03-31,392
2018-04-02,393
2018-04-03,391
2018-04-04,384
2018-04-05,394
2018-04-06,397
2018-04-07,383
2018-04-08,374
2018-04-09,369
2018-04-10,364
2018-04-11,369
2018-04-12,366
2018-04-13,363
2018-04-14,357
2018-04-15,362
2018-04-16,357
2018-04-17,356
2018-04-18,365
2018-04-19,359
2018-04-20,355
2018-04-21,354
2018-04-22,349
2018-04-23,341
2018-04-24,323
2018-04-25,307
2018-04-26,302
2018-04-27,294
2018-04-28,298
2018-04-29,296
2018-04-30,291
2018-05-01,283
2018-05-03,291
2018-05-04,296
2018-05-05,290
2018-05-07,295
2018-05-08,306
2018-05-09,319
2018-05-10,334
2018-05-11,347
2018-05-12,355
2018-05-13,337
2018-05-14,327
2018-05-15,330
2018-05-16,326
2018-05-17,339
2018-05-18,351
2018-05-19,355
2018-05-20,351
2018-05-21,348
2018-05-22,345
2018-05-23,344
2018-05-24,339
2018-05-25,341
2018-05-26,342
2018-05-27,333
2018-05-28,338
2018-05-29,335
2018-05-30,323
2018-05-31,318
2018-06-01,324
2018-06-02,320
2018-06-03,317
2018-06-04,314
2018-06-05,312
2018-06-06,310
2018-06-07,303
2018-06-08,304
2018-06-09,303
2018-06-10,303
2018-06-11,314
2018-06-12,310
2018-06-13,305
2018-06-14,303
2018-06-15,316
2018-06-16,330
2018-06-17,320
2018-06-18,311
2018-06-19,307
2018-06-20,307
2018-06-21,304
2018-06-22,303
2018-06-23,308
2018-06-24,301
2018-06-25,289
2018-06-26,285
2018-06-27,285
2018-06-28,281
2018-06-29,283
2018-06-30,293
2018-07-01,302
2018-07-02,311
2018-07-03,307
2018-07-04,316
2018-07-05,312
2018-07-06,312
2018-07-07,309
2018-07-08,319
2018-07-09,325
2018-07-10,326
2018-07-11,332
2018-07-12,327
2018-07-13,313
2018-07-14,312
2018-07-15,321
2018-07-16,338
2018-07-17,353
2018-07-18,370
2018-07-19,371
2018-07-20,376
2018-07-21,371
2018-07-22,355
2018-07-23,345
2018-07-24,334
2018-07-25,328
2018-07-26,324
2018-07-27,322
2018-07-28,319
2018-07-29,320
2018-07-30,313
2018-07-31,314
2018-08-01,312
2018-08-02,308
2018-08-03,306
2018-08-04,299
2018-08-05,306
2018-08-06,300
2018-08-07,305
2018-08-08,305
2018-08-09,305
2018-08-10,313
2018-08-11,317
2018-08-12,321
2018-08-14,320
2018-08-16,334
2018-08-17,350
2018-08-18,368
2018-08-19,356
2018-08-20,352
2018-08-21,348
2018-08-22,345
2018-08-23,327
2018-08-24,319
2018-08-25,314
2018-08-26,299
2018-08-27,308
2018-08-28,319
2018-08-29,323
2018-08-30,334
2018-08-31,336
2018-09-01,337
2018-09-02,346
2018-09-03,347
2018-09-04,347
2018-09-05,346
2018-09-06,341
2018-09-07,349
2018-09-08,349
2018-09-09,343
2018-09-10,349
2018-09-11,347
2018-09-12,347
2018-09-13,357
2018-09-14,346
2018-09-15,339
2018-09-16,344
2018-09-17,334
2018-09-18,338
2018-09-19,325
2018-09-20,320
2018-09-21,321
2018-09-22,315
2018-09-23,316
2018-09-24,313
2018-09-25,320
2018-09-26,314
2018-09-27,309
2018-09-28,307
2018-09-29,317
2018-09-30,324
2018-10-01,329
2018-10-02,328
2018-10-03,325
2018-10-04,325
2018-10-05,317
2018-10-06,315
2018-10-07,325
2018-10-08,327
2018-10-09,313
2018-10-10,305
2018-10-11,296
2018-10-12,292
2018-10-13,293
2018-10-14,298
2018-10-15,301
2018-10-16,305
2018-10-17,307
2018-10-18,297
2018-10-19,299
2018-10-20,307
2018-10-21,314
2018-10-22,313
2018-10-23,317
2018-10-24,312
2018-10-25,316
2018-10-26,323
2018-10-27,321
2018-10-28,318
2018-10-29,314
2018-10-30,319
2018-10-31,329
2018-11-01,346
2018-11-03,347
2018-11-04,355
2018-11-05,349
2018-11-06,349
2018-11-07,345
2018-11-08,346
2018-11-09,356
2018-11-10,360
2018-11-11,373
2018-11-12,361
2018-11-13,356
2018-11-14,358
2018-11-15,362
2018-11-16,357
2018-11-17,351
2018-11-18,344
2018-11-19,341
2018-11-20,331
2018-11-21,324
2018-11-22,316
2018-11-23,314
2018-11-24,307
2018-11-25,306
2018-11-26,298
2018-11-27,296
2018-11-28,289
2018-11-29,284
2018-12-01,290
2018-12-02,292
2018-12-03,289
2018-12-04,282
2018-12-05,280
2018-12-07,269
2018-12-09,273
2018-12-10,275
2018-12-11,281
2018-12-12,274
2018-12-13,266
2018-12-14,262
2018-12-15,258
2018-12-16,270
2018-12-17,282
2018-12-18,286
2018-12-19,287
2018-12-20,288
2018-12-21,287
2018-12-22,283
2018-12-23,280
2018-12-24,284
2018-12-25,281
2018-12-26,277
2018-12-27,277
2018-12-28,280
2018-12-29,286
2018-12-30,283
2018-12-31,278
2019-01-01,277
2019-01-02,278
2019-01-03,274
2019-01-04,273
2019-01-05,275
2019-01-06,271
2019-01-08,264
2019-01-10,254
2019-01-11,253
2019-01-12,242
2019-01-13,229
2019-01-14,227
2019-01-15,220
2019-01-16,222
2019-01-17,234
2019-01-18,233
2019-01-19,241
2019-01-20,253
2019-01-21,262
2019-01-22,266
2019-01-23,262
2019-01-24,255
2019-01-25,253
2019-01-26,252
2019-01-27,245
2019-01-28,254
2019-01-29,251
2019-01-30,255
2019-01-31,264
2019-02-01,264
2019-02-02,263
2019-02-03,256
2019-02-04,253
2019-02-05,248
2019-02-06,244
2019-02-07,253
2019-02-08,258
2019-02-09,253
2019-02-10,249
2019-02-11,250
2019-02-12,248
2019-02-13,243
2019-02-14,251
2019-02-15,255
2019-02-16,254
2019-02-17,257
2019-02-18,251
2019-02-19,253
2019-02-20,247
2019-02-21,244
2019-02-22,239
2019-02-23,235
2019-02-24,233
2019-02-25,235
2019-02-26,246
2019-02-27,258
2019-02-28,255
2019-03-01,254
2019-03-02,255
2019-03-03,256
2019-03-04,253
2019-03-05,254
2019-03-06,259
2019-03-07,254
2019-03-08,251
2019-03-09,249
2019-03-10,244
2019-03-11,240
2019-03-12,240
2019-03-13,245
2019-03-14,247
2019-03-15,247
2019-03-16,240
2019-03-17,236
2019-03-18,230
2019-03-19,232
2019-03-20,233
2019-03-21,234
2019-03-22,235
2019-03-23,237
2019-03-24,231
2019-03-25,232
2019-03-26,231
2019-03-27,226
2019-03-28,228
2019-03-29,229
2019-03-30,223
2019-03-31,224
2019-04-01,223
2019-04-02,225
2019-04-03,215
2019-04-04,207
2019-04-05,207
2019-04-06,202
2019-04-07,200
2019-04-08,199
2019-04-09,204
2019-04-10,208
2019-04-11,205
2019-04-12,199
2019-04-13,199
2019-04-14,199
2019-04-15,197
2019-04-16,190
2019-04-17,194
2019-04-18,195
2019-04-19,193
2019-04-20,192
2019-04-21,186
2019-04-22,177
2019-04-23,175
2019-04-24,177
2019-04-25,173
2019-04-26,170
2019-04-27,169
2019-04-28,173
2019-04-29,175
2019-04-30,177
2019-05-01,176
2019-05-02,177
2019-05-03,180
2019-05-04,181
2019-05-05,178
2019-05-06,186
2019-05-07,184
2019-05-08,183
2019-05-09,182
2019-05-10,186
2019-05-11,192
2019-05-12,191
2019-05-13,196
2019-05-14,197
2019-05-15,203
2019-05-16,207
2019-05-17,208
2019-05-18,216
2019-05-19,225
2019-05-20,237
2019-05-21,244
2019-05-22,254
2019-05-23,267
2019-05-24,281
2019-05-25,284
2019-05-26,275
2019-05-27,277
2019-05-28,278
2019-05-29,274
2019-05-30,269
2019-05-31,272
2019-06-01,277
2019-06-02,271
2019-06-03,278
2019-06-04,278
2019-06-05,270
2019-06-06,267
2019-06-07,266
2019-06-08,268
2019-06-09,259
2019-06-10,246
2019-06-11,235
2019-06-12,226
2019-06-13,214
2019-06-14,205
2019-06-15,200
2019-06-16,202
2019-06-17,202
2019-06-18,196
2019-06-19,199
2019-06-20,203
2019-06-21,211
2019-06-22,218
2019-06-23,218
2019-06-24,225
2019-06-25,230
2019-06-26,224
2019-06-27,223
2019-06-28,226
2019-06-29,226
2019-06-30,227
2019-07-01,221
2019-07-02,225
2019-07-03,223
2019-07-04,225
2019-07-05,231
2019-07-06,242
2019-07-07,246
2019-07-08,241
2019-07-09,235
2019-07-10,240
2019-07-11,241
2019-07-12,239
2019-07-13,244
2019-07-14,253
2019-07-15,260
2019-07-16,266
2019-07-17,271
2019-07-18,274
2019-07-19,287
2019-07-20,297
2019-07-21,292
2019-07-22,292
2019-07-23,293
2019-07-24,279
2019-07-25,276
2019-07-26,278
2019-07-27,269
2019-07-28,263
2019-07-29,263
2019-07-30,259
2019-07-31,261
2019-08-01,263
2019-08-02,266
2019-08-03,269
2019-08-04,271
2019-08-05,276
2019-08-06,283
2019-08-07,279
2019-08-08,276
2019-08-09,265
2019-08-10,261
2019-08-11,252
2019-08-12,253
2019-08-13,252
2019-08-14,252
2019-08-15,253
2019-08-16,246
2019-08-17,255
2019-08-18,263
2019-08-19,264
2019-08-20,265
2019-08-21,272
2019-08-22,269
2019-08-23,258
2019-08-24,255
2019-08-24,255
2019-08-25,249
2019-08-25,249
2019-08-26,252
2019-08-26,252
2019-08-27,241
