date_obj,Desert%20camo%20top price
2015-08-03,8049
2015-08-04,8049
2015-08-05,8049
2015-08-06,8049
2015-08-07,8049
2015-08-08,8049
2015-08-09,8049
2015-08-10,8049
2015-08-11,8049
2015-08-12,8049
2015-08-13,8049
2015-08-14,8049
2015-08-15,8049
2015-08-16,8049
2015-08-17,8049
2015-08-18,8049
2015-08-19,8049
2015-08-20,8049
2015-08-21,8143
2015-08-22,8143
2015-08-23,8143
2015-08-24,8143
2015-08-25,8143
2015-08-26,8143
2015-08-27,8143
2015-08-28,8143
2015-08-29,8143
2015-08-30,8143
2015-08-31,8143
2015-09-01,8143
2015-09-02,8143
2015-09-03,8143
2015-09-04,8143
2015-09-05,8143
2015-09-06,8143
2015-09-07,8143
2015-09-08,8143
2015-09-09,8143
2015-09-10,8143
2015-09-11,8143
2015-09-12,8143
2015-09-13,8143
2015-09-14,8143
2015-09-15,8143
2015-09-16,8143
2015-09-17,8143
2015-09-18,8143
2015-09-19,8143
2015-09-20,8143
2015-09-21,8143
2015-09-22,8143
2015-09-23,8143
2015-09-24,8143
2015-09-25,8143
2015-09-27,8143
2015-09-28,8143
2015-09-29,8143
2015-09-30,8143
2015-10-05,8143
2015-10-06,8143
2015-10-07,8143
2015-10-08,8204
2015-10-09,8204
2015-10-10,8204
2015-10-11,8204
2015-10-12,8204
2015-10-13,8204
2015-10-14,8204
2015-10-15,8204
2015-10-16,8204
2015-10-17,8204
2015-10-18,8204
2015-10-19,8204
2015-10-20,8204
2015-10-22,8204
2015-10-23,8204
2015-10-24,8204
2015-10-25,8204
2015-10-26,8204
2015-10-27,8204
2015-10-29,8204
2015-10-30,8204
2015-10-31,8204
2015-11-01,8204
2015-11-02,8204
2015-11-03,8204
2015-11-04,8204
2015-11-05,8204
2015-11-06,8204
2015-11-07,8204
2015-11-08,8204
2015-11-09,8204
2015-11-10,8204
2015-11-11,8204
2015-11-12,8204
2015-11-13,8204
2015-11-14,8204
2015-11-15,8204
2015-11-16,8204
2015-11-17,8204
2015-11-18,8204
2015-11-19,8204
2015-11-20,8204
2015-11-21,8204
2015-11-22,8204
2015-11-23,8204
2015-11-24,8204
2015-11-25,8204
2015-11-26,8204
2015-11-27,8204
2015-11-28,8204
2015-11-29,8204
2015-11-30,8204
2015-12-01,8200
2015-12-02,8200
2015-12-03,8200
2015-12-04,8200
2015-12-05,8200
2015-12-06,8200
2015-12-07,8200
2015-12-08,8200
2015-12-09,8200
2015-12-10,8200
2015-12-11,8200
2015-12-12,8200
2015-12-13,8200
2015-12-14,8200
2015-12-15,8200
2015-12-16,8200
2015-12-17,8200
2015-12-18,8200
2015-12-19,8200
2015-12-20,8200
2015-12-21,8200
2015-12-22,8200
2015-12-23,8200
2015-12-24,8200
2015-12-25,8200
2015-12-26,8200
2015-12-27,8200
2015-12-28,8200
2015-12-29,8200
2015-12-30,8200
2015-12-31,8200
2016-01-01,8200
2016-01-02,8200
2016-01-03,8200
2016-01-04,8200
2016-01-05,8200
2016-01-06,8200
2016-01-07,8200
2016-01-08,8200
2016-01-09,8200
2016-01-10,8200
2016-01-11,8200
2016-01-12,8288
2016-01-13,8288
2016-01-14,8288
2016-01-15,8288
2016-01-16,8288
2016-01-17,8288
2016-01-18,8288
2016-01-19,8288
2016-01-20,8288
2016-01-21,8288
2016-01-22,8288
2016-01-23,8288
2016-01-24,8288
2016-01-25,8288
2016-01-26,8288
2016-01-27,8288
2016-01-28,8288
2016-01-29,8288
2016-01-30,8288
2016-01-31,8288
2016-02-01,8288
2016-02-02,8288
2016-02-03,8288
2016-02-04,8288
2016-02-05,8288
2016-02-06,8288
2016-02-07,8288
2016-02-08,8288
2016-02-09,8288
2016-02-10,8288
2016-02-11,8288
2016-02-12,8288
2016-02-13,8288
2016-02-14,8288
2016-02-15,8288
2016-02-16,8288
2016-02-17,8288
2016-02-18,8288
2016-02-19,8288
2016-02-20,8288
2016-02-21,8288
2016-02-22,8288
2016-02-23,8288
2016-02-24,8288
2016-02-25,8406
2016-02-26,8406
2016-02-27,8406
2016-02-28,8406
2016-03-01,8406
2016-03-02,8406
2016-03-03,8406
2016-03-04,8406
2016-03-05,8406
2016-03-06,8406
2016-03-07,8406
2016-03-08,8406
2016-03-09,8406
2016-03-10,8406
2016-03-11,8406
2016-03-12,8406
2016-03-13,8406
2016-03-14,8406
2016-03-15,8406
2016-03-16,8406
2016-03-17,8406
2016-03-18,8406
2016-03-19,8406
2016-03-20,8406
2016-03-21,8406
2016-03-22,8406
2016-03-23,8406
2016-03-24,8406
2016-03-25,8406
2016-03-26,8406
2016-03-27,8406
2016-03-28,8406
2016-03-29,8406
2016-03-30,8406
2016-03-31,8406
2016-04-01,8406
2016-04-02,8406
2016-04-03,8406
2016-04-04,8406
2016-04-05,8406
2016-04-06,8406
2016-04-07,8406
2016-04-08,8406
2016-04-09,8532
2016-04-10,8532
2016-04-11,8532
2016-04-12,8532
2016-04-13,8532
2016-04-14,8532
2016-04-15,8532
2016-04-16,8532
2016-04-17,8532
2016-04-18,8532
2016-04-19,8532
2016-04-20,8532
2016-04-21,8532
2016-04-22,8532
2016-04-23,8532
2016-04-24,8532
2016-04-25,8532
2016-04-26,8532
2016-04-27,8532
2016-04-28,8532
2016-04-29,8532
2016-04-30,8532
2016-05-01,8532
2016-05-02,8532
2016-05-03,8532
2016-05-04,8532
2016-05-05,8532
2016-05-06,8532
2016-05-07,8532
2016-05-08,8532
2016-05-09,8532
2016-05-10,8532
2016-05-11,8532
2016-05-12,8532
2016-05-13,8500
2016-05-14,8500
2016-05-15,8500
2016-05-16,8500
2016-05-17,8500
2016-05-18,8500
2016-05-19,8500
2016-05-22,8500
2016-05-23,8500
2016-05-24,8500
2016-05-25,8500
2016-05-26,8500
2016-05-27,8500
2016-05-28,8500
2016-05-29,8500
2016-05-30,8500
2016-05-31,8500
2016-06-01,8500
2016-06-02,8500
2016-06-03,8500
2016-06-04,8500
2016-06-05,8500
2016-06-06,8500
2016-06-07,8500
2016-06-08,8500
2016-06-09,8500
2016-06-10,8500
2016-06-11,8500
2016-06-12,8500
2016-06-13,8500
2016-06-14,8500
2016-06-15,8500
2016-06-16,8500
2016-06-17,8500
2016-06-18,8463
2016-06-19,8463
2016-06-20,8463
2016-06-21,8463
2016-06-22,8463
2016-06-23,8463
2016-06-24,8463
2016-06-25,8463
2016-06-26,8463
2016-06-27,8463
2016-06-28,8463
2016-06-29,8463
2016-06-30,8463
2016-07-01,8463
2016-07-02,8463
2016-07-03,8463
2016-07-04,8463
2016-07-05,8463
2016-07-06,8463
2016-07-07,8463
2016-07-08,8463
2016-07-09,8463
2016-07-10,8463
2016-07-11,8463
2016-07-12,8463
2016-07-13,8463
2016-07-14,8463
2016-07-15,8463
2016-07-16,8463
2016-07-17,8463
2016-07-18,8463
2016-07-23,8463
2016-07-24,8463
2016-07-25,8463
2016-07-26,8463
2016-07-27,8441
2016-07-28,8441
2016-07-29,8441
2016-07-30,8441
2016-07-31,8441
2016-08-01,8441
2016-08-02,8441
2016-08-03,8441
2016-08-04,8441
2016-08-05,8441
2016-08-06,8441
2016-08-07,8441
2016-08-08,8441
2016-08-09,8441
2016-08-10,8441
2016-08-11,8441
2016-08-12,8441
2016-08-13,8441
2016-08-14,8441
2016-08-15,8441
2016-08-16,8441
2016-08-17,8441
2016-08-18,8441
2016-08-19,8441
2016-08-20,8441
2016-08-21,8441
2016-08-22,8441
2016-08-23,8441
2016-08-24,8441
2016-08-25,8441
2016-08-26,8441
2016-08-28,8441
2016-08-31,8441
2016-09-01,8441
2016-09-02,8441
2016-09-03,8441
2016-09-04,8441
2016-09-05,8441
2016-09-06,8441
2016-09-07,8441
2016-09-08,8441
2016-09-09,8441
2016-09-10,8441
2016-09-11,8716
2016-09-12,8716
2016-09-13,8716
2016-09-14,8716
2016-09-15,8716
2016-09-16,8716
2016-09-17,8716
2016-09-18,8716
2016-09-19,8716
2016-09-20,8716
2016-09-21,8716
2016-09-22,8716
2016-09-23,8716
2016-09-24,8716
2016-09-25,8716
2016-09-26,8716
2016-09-27,8716
2016-09-28,8716
2016-09-29,8716
2016-09-30,8716
2016-10-01,8716
2016-10-02,8716
2016-10-03,8716
2016-10-04,8716
2016-10-05,8716
2016-10-06,8716
2016-10-07,8716
2016-10-08,8716
2016-10-09,8716
2016-10-10,8716
2016-10-11,8716
2016-10-12,8716
2016-10-13,8716
2016-10-14,8716
2016-10-15,8716
2016-10-16,8716
2016-10-17,8716
2016-10-18,8716
2016-10-19,8716
2016-10-20,8716
2016-10-21,8716
2016-10-22,8716
2016-10-23,8716
2016-10-24,8716
2016-10-25,8889
2016-10-26,8889
2016-10-27,8889
2016-10-28,8889
2016-10-29,8889
2016-10-30,8889
2016-10-31,8889
2016-11-01,8889
2016-11-02,8889
2016-11-03,8889
2016-11-04,8889
2016-11-05,8889
2016-11-06,8889
2016-11-07,8889
2016-11-08,8889
2016-11-09,8889
2016-11-10,8889
2016-11-11,8889
2016-11-12,8889
2016-11-13,8889
2016-11-14,8889
2016-11-15,8889
2016-12-07,8771
2016-12-08,8771
2016-12-09,8771
2016-12-10,8771
2016-12-11,8771
2016-12-12,8771
2016-12-13,8771
2016-12-14,8771
2016-12-15,8771
2016-12-16,8771
2016-12-17,8771
2016-12-18,8771
2016-12-19,8771
2016-12-20,8771
2016-12-21,8771
2016-12-22,8771
2016-12-23,8771
2016-12-24,8771
2016-12-25,8771
2016-12-26,8771
2016-12-27,8771
2016-12-28,8771
2016-12-29,8771
2016-12-30,8771
2016-12-31,8771
2017-01-01,8771
2017-01-02,8771
2017-01-03,8771
2017-01-04,8771
2017-01-05,8771
2017-01-06,8771
2017-01-07,8771
2017-01-08,8771
2017-01-09,8771
2017-01-10,8771
2017-01-11,8771
2017-01-12,8771
2017-01-13,8771
2017-01-14,8771
2017-01-15,8820
2017-01-16,8820
2017-01-17,8820
2017-01-18,8820
2017-01-19,8820
2017-01-20,8820
2017-01-21,8820
2017-01-22,8820
2017-01-23,8820
2017-01-27,8820
2017-01-28,8820
2017-01-29,8820
2017-01-30,8820
2017-01-31,8820
2017-02-01,8820
2017-02-02,8820
2017-02-03,8820
2017-02-04,8820
2017-02-05,8820
2017-02-06,8820
2017-02-07,8820
2017-02-08,8820
2017-02-09,8820
2017-02-10,8820
2017-02-11,8820
2017-02-12,8820
2017-02-13,8915
2017-02-14,8915
2017-02-15,8915
2017-02-16,8915
2017-02-18,8915
2017-02-19,8915
2017-02-20,8915
2017-02-21,8915
2017-02-22,8915
2017-02-23,8915
2017-02-24,8915
2017-02-25,8915
2017-02-26,8915
2017-02-27,8915
2017-02-28,8915
2017-03-01,8915
2017-03-02,8915
2017-03-03,8915
2017-03-04,8915
2017-03-05,8915
2017-03-06,8915
2017-03-07,8915
2017-03-08,8915
2017-03-09,8915
2017-03-10,8915
2017-03-11,8915
2017-03-12,8915
2017-03-13,8915
2017-03-14,8845
2017-03-15,8845
2017-03-16,8845
2017-03-17,8845
2017-03-18,8845
2017-03-19,8845
2017-03-20,8845
2017-03-21,8845
2017-03-22,8845
2017-03-23,8845
2017-03-24,8845
2017-03-25,8845
2017-03-26,8845
2017-03-27,8845
2017-03-28,8845
2017-03-29,8845
2017-03-30,8845
2017-03-31,8845
2017-04-01,8845
2017-04-02,8845
2017-04-03,8845
2017-04-04,8845
2017-04-12,8845
2017-04-13,8845
2017-04-14,8845
2017-04-15,9174
2017-04-16,9174
2017-04-17,9174
2017-04-18,9174
2017-04-19,9174
2017-04-20,9174
2017-04-21,9174
2017-04-22,9174
2017-04-23,9174
2017-04-24,9174
2017-04-25,9174
2017-04-26,9174
2017-04-27,9174
2017-04-28,9174
2017-04-29,9174
2017-04-30,9174
2017-05-01,9174
2017-05-02,9174
2017-05-03,9174
2017-05-04,9174
2017-05-05,9174
2017-05-06,9174
2017-05-07,9174
2017-05-08,9174
2017-05-09,9174
2017-05-10,9174
2017-05-11,9174
2017-05-12,9174
2017-05-13,9174
2017-05-14,9174
2017-05-15,9174
2017-05-16,9375
2017-05-17,9375
2017-05-18,9375
2017-05-19,9375
2017-05-20,9375
2017-05-21,9375
2017-05-22,9375
2017-05-23,9375
2017-05-24,9375
2017-05-25,9375
2017-05-26,9375
2017-05-27,9375
2017-05-28,9375
2017-05-29,9375
2017-05-30,9375
2017-05-31,9375
2017-06-01,9375
2017-06-02,9375
2017-06-03,9375
2017-06-04,9375
2017-06-05,9375
2017-06-06,9375
2017-06-07,9375
2017-06-08,9375
2017-06-09,9375
2017-06-10,9375
2017-06-11,9375
2017-06-12,9375
2017-06-13,9375
2017-06-14,9375
2017-06-15,9363
2017-06-16,9363
2017-06-17,9363
2017-06-18,9363
2017-06-19,9363
2017-06-20,9363
2017-06-21,9363
2017-06-22,9363
2017-06-23,9363
2017-06-24,9363
2017-06-25,9363
2017-06-26,9363
2017-06-27,9363
2017-06-28,9363
2017-06-29,9363
2017-06-30,9363
2017-07-01,9363
2017-07-02,9363
2017-07-03,9363
2017-07-04,9363
2017-07-05,9363
2017-07-06,9363
2017-07-07,9363
2017-07-08,9363
2017-07-13,9363
2017-07-14,9363
2017-07-15,9363
2017-07-16,9363
2017-07-17,9531
2017-07-18,9531
2017-07-19,9531
2017-07-20,9531
2017-07-21,9531
2017-07-22,9531
2017-07-23,9531
2017-07-24,9531
2017-07-25,9531
2017-07-26,9531
2017-07-27,9531
2017-07-28,9531
2017-07-29,9531
2017-07-30,9531
2017-07-31,9531
2017-08-01,9531
2017-08-02,9531
2017-08-03,9531
2017-08-04,9531
2017-08-05,9531
2017-08-06,9531
2017-08-09,9531
2017-08-10,9531
2017-08-11,9531
2017-08-12,9531
2017-08-13,9531
2017-08-14,9773
2017-08-15,9773
2017-08-16,9773
2017-08-17,9773
2017-08-18,9773
2017-08-19,9773
2017-08-20,9773
2017-08-21,9773
2017-08-22,9773
2017-08-23,9773
2017-08-24,9773
2017-08-25,9773
2017-08-26,9773
2017-08-27,9773
2017-08-28,9773
2017-08-29,9773
2017-08-30,9773
2017-08-31,9773
2017-09-01,9773
2017-09-03,9773
2017-09-04,9773
2017-09-05,9773
2017-09-06,9773
2017-09-07,9773
2017-09-08,9773
2017-09-09,9773
2017-09-10,9773
2017-09-11,9773
2017-09-12,9773
2017-09-13,9773
2017-09-14,9761
2017-09-15,9761
2017-09-16,9761
2017-09-17,9761
2017-09-18,9761
2017-09-19,9761
2017-09-20,9761
2017-09-21,9761
2017-09-22,9761
2017-09-23,9761
2017-09-24,9761
2017-09-25,9761
2017-09-26,9761
2017-09-27,9761
2017-09-28,9761
2017-09-29,9761
2017-09-30,9761
2017-10-01,9761
2017-10-02,9761
2017-10-03,9761
2017-10-04,9761
2017-10-05,9761
2017-10-06,9761
2017-10-07,9761
2017-10-08,9761
2017-10-09,9761
2017-10-10,9761
2017-10-11,9761
2017-10-12,9761
2017-10-13,9761
2017-10-14,9761
2017-10-15,9761
2017-10-16,9761
2017-10-17,9761
2017-10-18,9761
2017-10-19,9761
2017-10-20,9761
2017-10-21,9885
2017-10-22,9885
2017-10-23,9885
2017-10-24,9885
2017-10-25,9885
2017-10-26,9885
2017-10-27,9885
2017-10-28,9885
2017-10-29,9885
2017-10-30,9885
2017-10-31,9885
2017-11-01,9885
2017-11-02,9885
2017-11-03,9885
2017-11-04,9885
2017-11-05,9885
2017-11-06,9885
2017-11-07,9885
2017-11-08,9885
2017-11-09,9885
2017-11-10,9885
2017-11-11,9885
2017-11-12,9885
2017-11-13,9885
2017-11-14,9885
2017-11-15,9885
2017-11-16,9885
2017-11-17,9885
2017-11-18,9885
2017-11-19,9885
2017-11-20,9885
2017-11-21,9885
2017-11-22,9885
2017-11-23,9885
2017-11-24,9885
2017-11-25,9885
2017-11-26,9702
2017-11-27,9702
2017-11-28,9702
2017-11-29,9702
2017-11-30,9702
2017-12-01,9702
2017-12-02,9702
2017-12-03,9702
2017-12-04,9702
2017-12-05,9702
2017-12-06,9702
2017-12-07,9702
2017-12-08,9702
2017-12-09,9702
2017-12-10,9702
2017-12-11,9702
2017-12-12,9702
2017-12-13,9702
2017-12-14,9702
2017-12-15,9702
2017-12-16,9702
2017-12-17,9702
2017-12-18,9702
2017-12-19,9702
2017-12-20,9702
2017-12-21,9702
2017-12-22,9702
2017-12-23,9702
2017-12-24,9702
2017-12-25,9702
2017-12-26,9702
2017-12-27,9702
2017-12-28,9702
2017-12-29,9702
2017-12-30,9585
2017-12-31,9585
2018-01-01,9585
2018-01-02,9585
2018-01-03,9585
2018-01-04,9585
2018-01-05,9585
2018-01-06,9585
2018-01-07,9585
2018-01-08,9585
2018-01-09,9585
2018-01-10,9585
2018-01-11,9585
2018-01-12,9585
2018-01-13,9585
2018-01-14,9585
2018-01-15,9585
2018-01-16,9585
2018-01-17,9585
2018-01-18,9585
2018-01-19,9585
2018-01-20,9585
2018-01-21,9585
2018-01-22,9585
2018-01-23,9585
2018-01-25,9572
2018-01-26,9572
2018-01-27,9572
2018-01-28,9572
2018-01-29,9572
2018-01-30,9572
2018-01-31,9572
2018-02-01,9572
2018-02-02,9572
2018-02-03,9572
2018-02-04,9572
2018-02-05,9572
2018-02-06,9572
2018-02-07,9572
2018-02-08,9572
2018-02-09,9572
2018-02-10,9572
2018-02-11,9635
2018-02-12,9635
2018-02-13,9635
2018-02-14,9635
2018-02-15,9635
2018-02-16,9635
2018-02-17,9635
2018-02-18,9635
2018-02-19,9635
2018-02-20,9635
2018-02-21,9635
2018-02-22,9635
2018-02-23,9635
2018-02-24,9635
2018-02-25,9635
2018-02-26,9635
2018-02-27,9358
2018-02-28,9358
2018-03-01,9358
2018-03-02,9358
2018-03-03,9358
2018-03-04,9358
2018-03-05,9358
2018-03-06,9358
2018-03-07,9358
2018-03-08,9358
2018-03-09,9358
2018-03-10,9358
2018-03-11,9358
2018-03-12,9358
2018-03-13,9358
2018-03-14,9358
2018-03-15,9358
2018-03-16,9358
2018-03-17,9358
2018-03-18,9358
2018-03-19,9358
2018-03-20,9358
2018-03-21,9486
2018-03-23,9486
2018-03-24,9486
2018-03-25,9486
2018-03-26,9486
2018-03-27,9486
2018-03-28,9486
2018-03-29,9486
2018-03-30,9486
2018-03-31,9486
2018-04-01,9486
2018-04-02,9486
2018-04-03,9486
2018-04-04,9486
2018-04-05,9486
2018-04-06,9329
2018-04-07,9329
2018-04-08,9329
2018-04-09,9329
2018-04-10,9329
2018-04-11,9329
2018-04-12,9329
2018-04-13,9329
2018-04-14,9329
2018-04-15,9329
2018-04-16,9329
2018-04-17,9329
2018-04-18,9329
2018-04-19,9329
2018-04-20,9329
2018-04-21,9329
2018-04-22,9329
2018-04-23,9329
2018-04-24,8992
2018-04-25,8992
2018-04-26,8992
2018-04-27,8992
2018-04-28,8992
2018-04-29,8992
2018-04-30,8992
2018-05-01,8992
2018-05-03,8992
2018-05-04,8992
2018-05-05,8992
2018-05-07,8992
2018-05-08,8992
2018-05-09,8992
2018-05-10,8992
2018-05-11,8992
2018-05-12,8832
2018-05-13,8832
2018-05-14,8832
2018-05-15,8832
2018-05-16,8832
2018-05-17,8832
2018-05-18,8832
2018-05-19,8832
2018-05-20,8832
2018-05-21,8832
2018-05-22,8832
2018-05-23,8832
2018-05-24,8832
2018-05-25,8832
2018-05-26,8832
2018-05-27,8832
2018-05-28,8748
2018-05-29,8748
2018-05-30,8748
2018-05-31,8748
2018-06-01,8748
2018-06-02,8748
2018-06-03,8748
2018-06-04,8748
2018-06-05,8748
2018-06-06,8748
2018-06-07,8748
2018-06-08,8748
2018-06-09,8748
2018-06-10,8748
2018-06-11,8748
2018-06-12,8748
2018-06-13,8748
2018-06-14,8874
2018-06-15,8874
2018-06-16,8874
2018-06-17,8874
2018-06-18,8874
2018-06-19,8874
2018-06-20,8874
2018-06-21,8874
2018-06-22,8874
2018-06-23,8874
2018-06-24,8874
2018-06-25,8874
2018-06-26,8874
2018-06-27,8874
2018-06-28,8874
2018-06-29,8874
2018-06-30,8874
2018-07-01,8874
2018-07-02,8874
2018-07-03,8874
2018-07-04,8988
2018-07-05,8988
2018-07-06,8988
2018-07-07,8988
2018-07-08,8988
2018-07-09,8988
2018-07-10,8988
2018-07-11,8988
2018-07-12,8988
2018-07-13,8988
2018-07-14,8988
2018-07-15,8988
2018-07-16,8988
2018-07-17,8988
2018-07-18,8988
2018-07-19,8988
2018-07-20,8988
2018-07-21,8988
2018-07-22,8988
2018-07-23,8988
2018-07-24,8988
2018-07-25,8988
2018-07-26,8988
2018-07-27,8988
2018-07-28,8988
2018-07-29,9163
2018-07-30,9163
2018-07-31,9163
2018-08-01,9163
2018-08-02,9163
2018-08-03,9163
2018-08-04,9163
2018-08-05,9163
2018-08-06,9163
2018-08-07,9163
2018-08-08,9163
2018-08-09,9163
2018-08-10,8989
2018-08-11,8989
2018-08-12,8989
2018-08-14,8989
2018-08-16,8989
2018-08-17,8989
2018-08-18,8989
2018-08-19,8989
2018-08-20,8989
2018-08-21,8989
2018-08-22,8989
2018-08-23,8989
2018-08-24,8966
2018-08-25,8966
2018-08-26,8966
2018-08-27,8966
2018-08-28,8966
2018-08-29,8966
2018-08-30,8966
2018-08-31,8966
2018-09-01,8966
2018-09-02,8966
2018-09-03,8966
2018-09-04,8966
2018-09-05,8966
2018-09-06,8966
2018-09-07,8802
2018-09-08,8802
2018-09-09,8802
2018-09-10,8802
2018-09-11,8802
2018-09-12,8802
2018-09-13,8802
2018-09-14,8802
2018-09-15,8802
2018-09-16,8802
2018-09-17,8802
2018-09-18,8802
2018-09-19,8802
2018-09-20,8802
2018-09-21,8802
2018-09-22,8433
2018-09-23,8433
2018-09-24,8433
2018-09-25,8433
2018-09-26,8433
2018-09-27,8433
2018-09-28,8433
2018-09-29,8433
2018-09-30,8433
2018-10-01,8433
2018-10-02,8433
2018-10-03,8433
2018-10-04,8433
2018-10-05,8433
2018-10-06,8433
2018-10-07,8433
2018-10-08,8342
2018-10-09,8342
2018-10-10,8342
2018-10-11,8342
2018-10-12,8342
2018-10-13,8342
2018-10-14,8342
2018-10-15,8342
2018-10-16,8342
2018-10-17,8342
2018-10-18,8342
2018-10-19,8342
2018-10-20,8342
2018-10-21,8342
2018-10-22,8342
2018-10-23,8342
2018-10-24,8342
2018-10-25,8354
2018-10-26,8354
2018-10-27,8354
2018-10-28,8354
2018-10-29,8354
2018-10-30,8354
2018-10-31,8354
2018-11-01,8354
2018-11-03,8354
2018-11-04,8354
2018-11-05,8354
2018-11-06,8354
2018-11-07,8354
2018-11-08,8228
2018-11-09,8228
2018-11-10,8228
2018-11-11,8228
2018-11-12,8228
2018-11-13,8228
2018-11-14,8228
2018-11-15,8228
2018-11-16,8228
2018-11-17,8455
2018-11-18,8455
2018-11-19,8455
2018-11-20,8455
2018-11-21,8455
2018-11-22,8455
2018-11-23,8455
2018-11-24,8253
2018-11-25,8253
2018-11-26,8253
2018-11-27,8253
2018-11-28,8253
2018-11-29,8253
2018-12-01,7858
2018-12-02,7858
2018-12-03,7858
2018-12-04,7858
2018-12-05,7858
2018-12-07,7858
2018-12-09,7505
2018-12-10,7505
2018-12-11,7505
2018-12-12,7505
2018-12-13,7505
2018-12-14,7505
2018-12-15,7144
2018-12-16,7144
2018-12-17,7144
2018-12-18,7144
2018-12-19,7144
2018-12-20,7144
2018-12-21,7144
2018-12-22,6806
2018-12-23,6806
2018-12-24,6806
2018-12-25,6806
2018-12-26,6806
2018-12-27,6806
2018-12-28,6806
2018-12-29,6703
2018-12-30,6703
2018-12-31,6703
2019-01-01,6703
2019-01-02,6703
2019-01-03,6703
2019-01-04,6703
2019-01-05,6703
2019-01-06,6703
2019-01-08,6518
2019-01-10,6518
2019-01-11,6518
2019-01-12,6518
2019-01-13,6518
2019-01-14,6518
2019-01-15,6518
2019-01-16,6518
2019-01-17,6322
2019-01-18,6322
2019-01-19,6322
2019-01-20,6322
2019-01-21,6322
2019-01-22,6322
2019-01-23,6322
2019-01-24,6322
2019-01-25,6322
2019-01-26,6023
2019-01-27,6023
2019-01-28,6023
2019-01-29,6023
2019-01-30,6023
2019-01-31,6023
2019-02-01,6023
2019-02-02,6023
2019-02-03,6016
2019-02-04,6016
2019-02-05,6016
2019-02-06,6016
2019-02-07,6016
2019-02-08,6016
2019-02-09,6016
2019-02-10,6016
2019-02-11,6016
2019-02-12,6016
2019-02-13,5799
2019-02-14,5799
2019-02-15,5799
2019-02-16,5799
2019-02-17,5799
2019-02-18,5799
2019-02-19,5799
2019-02-20,5799
2019-02-21,5799
2019-02-22,5583
2019-02-23,5583
2019-02-24,5583
2019-02-25,5583
2019-02-26,5583
2019-02-27,5583
2019-02-28,5583
2019-03-01,5583
2019-03-02,5583
2019-03-03,5583
2019-03-04,5583
2019-03-05,5583
2019-03-06,5583
2019-03-07,5583
2019-03-08,5583
2019-03-09,5365
2019-03-10,5365
2019-03-11,5365
2019-03-12,5365
2019-03-13,5365
2019-03-14,5365
2019-03-15,5365
2019-03-16,5365
2019-03-17,5365
2019-03-18,5365
2019-03-19,5156
2019-03-20,5156
2019-03-21,5156
2019-03-22,5156
2019-03-23,5156
2019-03-24,5156
2019-03-25,5156
2019-03-26,5156
2019-03-27,5156
2019-03-28,5156
