date_obj,Black%20plateskirt%20(t) price
2015-10-22,5787
2015-10-23,5787
2015-10-24,5787
2015-10-25,5525
2015-10-26,5525
2015-10-27,5525
2015-10-29,5525
2015-10-30,5525
2015-10-31,5525
2015-11-01,5525
2015-11-02,5525
2015-11-03,5525
2015-11-04,5525
2015-11-05,5525
2015-11-06,5525
2015-11-07,5282
2015-11-08,5282
2015-11-09,5282
2015-11-10,5282
2015-11-11,5282
2015-11-12,5282
2015-11-13,5282
2015-11-14,5282
2015-11-15,5282
2015-11-16,5282
2015-11-17,5282
2015-11-18,5282
2015-11-19,5282
2015-11-20,5054
2015-11-21,5054
2015-11-22,5054
2015-11-23,5054
2015-11-24,5054
2015-11-25,5054
2015-11-26,5054
2015-11-27,5054
2015-11-28,5054
2015-11-29,5054
2015-11-30,5054
2015-12-01,5054
2015-12-02,4828
2015-12-03,4828
2015-12-04,4828
2015-12-05,4828
2015-12-06,4828
2015-12-07,4828
2015-12-08,4828
2015-12-09,4828
2015-12-10,4828
2015-12-11,4828
2015-12-12,4828
2015-12-13,4828
2015-12-14,4828
2015-12-15,4828
2015-12-16,4612
2015-12-17,4612
2015-12-18,4612
2015-12-19,4612
2015-12-20,4612
2015-12-21,4612
2015-12-22,4612
2015-12-23,4612
2015-12-24,4612
2015-12-25,4612
2015-12-26,4612
2015-12-27,4612
2015-12-28,4415
2015-12-29,4415
2015-12-30,4415
2015-12-31,4415
2016-01-01,4415
2016-01-02,4415
2016-01-03,4415
2016-01-04,4415
2016-01-05,4415
2016-01-06,4415
2016-01-07,4300
2016-01-08,4300
2016-01-09,4300
2016-01-10,4300
2016-01-11,4300
2016-01-12,4300
2016-01-13,4300
2016-01-14,4300
2016-01-15,4300
2016-01-16,4300
2016-01-17,4300
2016-01-18,4106
2016-01-19,4106
2016-01-20,4106
2016-01-21,4106
2016-01-22,4106
2016-01-23,4106
2016-01-24,4106
2016-01-25,4106
2016-01-26,4106
2016-01-27,4106
2016-01-28,4106
2016-01-29,3930
2016-01-30,3930
2016-01-31,3930
2016-02-01,3930
2016-02-02,3930
2016-02-03,3930
2016-02-04,3930
2016-02-05,3930
2016-02-06,3930
2016-02-07,3930
2016-02-08,3930
2016-02-09,3930
2016-02-10,3769
2016-02-11,3769
2016-02-12,3769
2016-02-13,3769
2016-02-14,3769
2016-02-15,3769
2016-02-16,3769
2016-02-17,3769
2016-02-18,3769
2016-02-19,3769
2016-02-20,3769
2016-02-21,3769
2016-02-22,3769
2016-02-23,3616
2016-02-24,3616
2016-02-25,3616
2016-02-26,3616
2016-02-27,3616
2016-02-28,3616
2016-02-29,3616
2016-03-01,3616
2016-03-02,3616
2016-03-03,3616
2016-03-04,3616
2016-03-05,3616
2016-03-06,3489
2016-03-07,3489
2016-03-08,3489
2016-03-09,3489
2016-03-10,3489
2016-03-11,3489
2016-03-12,3489
2016-03-13,3489
2016-03-14,3489
2016-03-15,3489
2016-03-16,3489
2016-03-17,3489
2016-03-18,3330
2016-03-19,3330
2016-03-20,3330
2016-03-21,3330
2016-03-22,3330
2016-03-23,3330
2016-03-24,3330
2016-03-25,3330
2016-03-26,3330
2016-03-27,3330
2016-03-28,3175
2016-03-29,3175
2016-03-30,3175
2016-03-31,3175
2016-04-01,3175
2016-04-02,3175
2016-04-03,3175
2016-04-04,3175
2016-04-05,3175
2016-04-06,3175
2016-04-07,3175
2016-04-08,3175
2016-04-09,3046
2016-04-10,3046
2016-04-11,3046
2016-04-12,3046
2016-04-13,3046
2016-04-14,3046
2016-04-15,3046
2016-04-16,3046
2016-04-17,3046
2016-04-18,3046
2016-04-19,3046
2016-04-20,2913
2016-04-21,2913
2016-04-22,2913
2016-04-23,2913
2016-04-24,2913
2016-04-25,2913
2016-04-26,2913
2016-04-27,2913
2016-04-28,2913
2016-04-29,2913
2016-04-30,2913
2016-05-01,2913
2016-05-02,2913
2016-05-03,2778
2016-05-04,2778
2016-05-05,2778
2016-05-06,2778
2016-05-07,2778
2016-05-08,2778
2016-05-09,2778
2016-05-10,2778
2016-05-11,2778
2016-05-12,2778
2016-05-13,2778
2016-05-14,2778
2016-05-15,2655
2016-05-16,2655
2016-05-17,2655
2016-05-18,2655
2016-05-19,2655
2016-05-22,2655
2016-05-23,2655
2016-05-24,2655
2016-05-25,2655
2016-05-26,2537
2016-05-27,2537
2016-05-28,2537
2016-05-29,2537
2016-05-30,2537
2016-05-31,2537
2016-06-01,2537
2016-06-02,2537
2016-06-03,2537
2016-06-04,2537
2016-06-05,2537
2016-06-06,2417
2016-06-07,2417
2016-06-08,2417
2016-06-09,2417
2016-06-10,2417
2016-06-11,2417
2016-06-12,2417
2016-06-13,2417
2016-06-14,2417
2016-06-15,2417
2016-06-16,2326
2016-06-17,2326
2016-06-18,2326
2016-06-19,2326
2016-06-20,2326
2016-06-21,2326
2016-06-22,2326
2016-06-23,2326
2016-06-24,2326
2016-06-25,2244
2016-06-26,2244
2016-06-27,2244
2016-06-28,2244
2016-06-29,2244
2016-06-30,2244
2016-07-01,2244
2016-07-02,2244
2016-07-03,2244
2016-07-04,2244
2016-07-05,2244
2016-07-06,2244
2016-07-07,2140
2016-07-08,2140
2016-07-09,2140
2016-07-10,2140
2016-07-11,2140
2016-07-12,2140
2016-07-13,2039
2016-07-14,2039
2016-07-15,2039
2016-07-16,2039
2016-07-17,2039
2016-07-18,2039
2016-07-23,1950
2016-07-24,1950
2016-07-25,1950
2016-07-26,1950
2016-07-27,1950
2016-07-28,1950
2016-07-29,1950
2016-07-30,1950
2016-07-31,1950
2016-08-01,1950
2016-08-02,1884
2016-08-03,1884
2016-08-04,1884
2016-08-05,1884
2016-08-06,1884
2016-08-07,1884
2016-08-08,1884
2016-08-09,1884
2016-08-10,1884
2016-08-11,1884
2016-08-12,1884
2016-08-13,1884
2016-08-14,1884
2016-08-15,1805
2016-08-16,1805
2016-08-17,1805
2016-08-18,1805
2016-08-19,1805
2016-08-20,1805
2016-08-21,1805
2016-08-22,1805
2016-08-23,1805
2016-08-24,1805
2016-08-25,1805
2016-08-26,1805
2016-08-28,1805
2016-08-31,1758
2016-09-01,1758
2016-09-02,1758
2016-09-03,1758
2016-09-04,1758
2016-09-05,1758
2016-09-06,1758
2016-09-07,1758
2016-09-08,1758
2016-09-09,1758
2016-09-10,1758
2016-09-11,1758
2016-09-12,1758
2016-09-13,1703
2016-09-14,1703
2016-09-15,1703
2016-09-16,1703
2016-09-17,1703
2016-09-18,1703
2016-09-19,1703
2016-09-20,1703
2016-09-21,1703
2016-09-22,1703
2016-09-23,1703
2016-09-24,1703
2016-09-25,1703
2016-09-26,1703
2016-09-27,1630
2016-09-28,1630
2016-09-29,1630
2016-09-30,1630
2016-10-01,1630
2016-10-02,1630
2016-10-03,1630
2016-10-04,1630
2016-10-05,1630
2016-10-06,1630
2016-10-07,1630
2016-10-08,1630
2016-10-09,1630
2016-10-10,1630
2016-10-11,1578
2016-10-12,1578
2016-10-13,1578
2016-10-14,1578
2016-10-15,1578
2016-10-16,1578
2016-10-17,1578
2016-10-18,1578
2016-10-19,1578
2016-10-20,1578
2016-10-21,1578
2016-10-22,1578
2016-10-23,1578
2016-10-24,1578
2016-10-25,1578
2016-10-26,1578
2016-10-27,1553
2016-10-28,1553
2016-10-29,1553
2016-10-30,1553
2016-10-31,1553
2016-11-01,1553
2016-11-02,1553
2016-11-03,1553
2016-11-04,1553
2016-11-05,1553
2016-11-06,1553
2016-11-07,1553
2016-11-08,1553
2016-11-09,1553
2016-11-10,1508
2016-11-11,1508
2016-11-12,1508
2016-11-13,1508
2016-11-14,1508
2016-11-15,1508
2016-12-07,1425
2016-12-08,1425
2016-12-09,1425
2016-12-10,1425
2016-12-11,1425
2016-12-12,1425
2016-12-13,1425
2016-12-14,1425
2016-12-15,1425
2016-12-16,1425
2016-12-17,1425
2016-12-18,1425
2016-12-19,1367
2016-12-20,1367
2016-12-21,1367
2016-12-22,1367
2016-12-23,1367
2016-12-24,1367
2016-12-25,1367
2016-12-26,1367
2016-12-27,1367
2016-12-28,1367
2016-12-29,1367
2016-12-30,1367
2016-12-31,1310
2017-01-01,1310
2017-01-02,1310
2017-01-03,1310
2017-01-04,1310
2017-01-05,1310
2017-01-06,1310
2017-01-07,1310
2017-01-08,1310
2017-01-09,1310
2017-01-10,1310
2017-01-11,1304
2017-01-12,1304
2017-01-13,1304
2017-01-14,1304
2017-01-15,1304
2017-01-16,1304
2017-01-17,1304
2017-01-18,1304
2017-01-19,1304
2017-01-20,1304
2017-01-21,1290
2017-01-22,1290
2017-01-23,1290
2017-01-27,1290
2017-01-28,1290
2017-01-29,1290
2017-01-30,1290
2017-01-31,1290
2017-02-01,1290
2017-02-02,1290
2017-02-03,1290
2017-02-04,1298
2017-02-05,1298
2017-02-06,1298
2017-02-07,1298
2017-02-08,1298
2017-02-09,1298
2017-02-10,1298
2017-02-11,1298
2017-02-12,1298
2017-02-13,1298
2017-02-14,1298
2017-02-15,1298
2017-02-16,1276
2017-02-18,1276
2017-02-19,1276
2017-02-20,1276
2017-02-21,1276
2017-02-22,1276
2017-02-23,1276
2017-02-24,1276
2017-02-25,1276
2017-02-26,1276
2017-02-27,1276
2017-02-28,1276
2017-03-01,1276
2017-03-02,1302
2017-03-03,1302
2017-03-04,1302
2017-03-05,1302
2017-03-06,1302
2017-03-07,1302
2017-03-08,1302
2017-03-09,1302
2017-03-10,1302
2017-03-11,1302
2017-03-12,1302
2017-03-13,1302
2017-03-14,1302
2017-03-15,1261
2017-03-16,1261
2017-03-17,1261
2017-03-18,1261
2017-03-19,1261
2017-03-20,1261
2017-03-21,1261
2017-03-22,1261
2017-03-23,1261
2017-03-24,1261
2017-03-25,1261
2017-03-26,1261
2017-03-27,1227
2017-03-28,1227
2017-03-29,1227
2017-03-30,1227
2017-03-31,1227
2017-04-01,1227
2017-04-02,1227
2017-04-03,1227
2017-04-04,1227
2017-04-12,1200
2017-04-13,1200
2017-04-14,1200
2017-04-15,1200
2017-04-16,1200
2017-04-17,1200
2017-04-18,1200
2017-04-19,1219
2017-04-20,1219
2017-04-21,1219
2017-04-22,1219
2017-04-23,1219
2017-04-24,1219
2017-04-25,1219
2017-04-26,1219
2017-04-27,1219
2017-04-28,1219
2017-04-29,1219
2017-04-30,1219
2017-05-01,1183
2017-05-02,1183
2017-05-03,1183
2017-05-04,1183
2017-05-05,1183
2017-05-06,1183
2017-05-07,1183
2017-05-08,1183
2017-05-09,1183
2017-05-10,1183
2017-05-11,1183
2017-05-12,1182
2017-05-13,1182
2017-05-14,1182
2017-05-15,1182
2017-05-16,1182
2017-05-17,1182
2017-05-18,1182
2017-05-19,1182
2017-05-20,1182
2017-05-21,1182
2017-05-22,1182
2017-05-23,1182
2017-05-24,1182
2017-05-25,1182
2017-05-26,1182
2017-05-27,1184
2017-05-28,1184
2017-05-29,1184
2017-05-30,1184
2017-05-31,1184
2017-06-01,1184
2017-06-02,1184
2017-06-03,1184
2017-06-04,1184
2017-06-05,1184
2017-06-06,1147
2017-06-07,1147
2017-06-08,1147
2017-06-09,1147
2017-06-10,1147
2017-06-11,1147
2017-06-12,1147
2017-06-13,1147
2017-06-14,1147
2017-06-15,1147
2017-06-16,1147
2017-06-17,1147
2017-06-18,1123
2017-06-19,1123
2017-06-20,1123
2017-06-21,1123
2017-06-22,1123
2017-06-23,1123
2017-06-24,1123
2017-06-25,1123
2017-06-26,1123
2017-06-27,1123
2017-06-28,1123
2017-06-29,1123
2017-06-30,1123
2017-07-01,1123
2017-07-02,1123
2017-07-03,1109
2017-07-04,1109
2017-07-05,1109
2017-07-06,1109
2017-07-07,1109
2017-07-08,1109
2017-07-13,1109
2017-07-14,1109
2017-07-15,1109
2017-07-16,1085
2017-07-17,1085
2017-07-18,1085
2017-07-19,1085
2017-07-20,1085
2017-07-21,1085
2017-07-22,1085
2017-07-23,1085
2017-07-24,1085
2017-07-25,1085
2017-07-26,1085
2017-07-27,1085
2017-07-28,1062
2017-07-29,1062
2017-07-30,1062
2017-07-31,1062
2017-08-01,1062
2017-08-02,1062
2017-08-03,1062
2017-08-04,1062
2017-08-05,1062
2017-08-06,1062
2017-08-07,1062
2017-08-08,1062
2017-08-09,1062
2017-08-10,1100
2017-08-11,1100
2017-08-12,1100
2017-08-13,1100
2017-08-14,1100
2017-08-15,1100
2017-08-16,1100
2017-08-17,1100
2017-08-18,1100
2017-08-19,1100
2017-08-20,1104
2017-08-21,1104
2017-08-22,1104
2017-08-23,1104
2017-08-24,1104
2017-08-25,1104
2017-08-26,1104
2017-08-27,1104
2017-08-28,1104
2017-08-29,1104
2017-08-30,1104
2017-08-31,1104
2017-09-01,1104
2017-09-02,1104
2017-09-03,1110
2017-09-04,1110
2017-09-05,1110
2017-09-06,1110
2017-09-07,1110
2017-09-08,1110
2017-09-09,1110
2017-09-10,1110
2017-09-11,1110
2017-09-12,1110
2017-09-13,1110
2017-09-14,1110
2017-09-15,1110
2017-09-16,1110
2017-09-17,1098
2017-09-18,1098
2017-09-19,1098
2017-09-20,1098
2017-09-22,1098
2017-09-23,1098
2017-09-24,1098
2017-09-25,1098
2017-09-26,1098
2017-09-27,1098
2017-09-28,1098
2017-09-29,1098
2017-09-30,1098
2017-10-01,1098
2017-10-02,1098
2017-10-03,1112
2017-10-04,1112
2017-10-05,1112
2017-10-06,1112
2017-10-07,1112
2017-10-08,1112
2017-10-09,1112
2017-10-10,1112
2017-10-11,1112
2017-10-12,1112
2017-10-13,1112
2017-10-14,1112
2017-10-15,1112
2017-10-16,1109
2017-10-17,1109
2017-10-18,1109
2017-10-19,1109
2017-10-20,1109
2017-10-21,1109
2017-10-22,1109
2017-10-23,1109
2017-10-24,1109
2017-10-25,1109
2017-10-26,1109
2017-10-27,1109
2017-10-28,1109
2017-10-29,1109
2017-10-30,1107
2017-10-31,1107
2017-11-01,1107
2017-11-02,1107
2017-11-03,1107
2017-11-04,1107
2017-11-05,1107
2017-11-06,1107
2017-11-07,1107
2017-11-08,1107
2017-11-09,1107
2017-11-10,1107
2017-11-11,1107
2017-11-12,1096
2017-11-13,1096
2017-11-14,1096
2017-11-15,1096
2017-11-16,1096
2017-11-17,1096
2017-11-18,1096
2017-11-19,1096
2017-11-20,1096
2017-11-21,1096
2017-11-22,1096
2017-11-23,1096
2017-11-24,1096
2017-11-25,1096
2017-11-26,1096
2017-11-27,1096
2017-11-28,1112
2017-11-29,1112
2017-11-30,1112
2017-12-01,1112
2017-12-02,1112
2017-12-03,1112
2017-12-04,1112
2017-12-05,1112
2017-12-06,1112
2017-12-07,1112
2017-12-08,1112
2017-12-09,1112
2017-12-10,1112
2017-12-11,1112
2017-12-12,1112
2017-12-13,1112
2017-12-14,1138
2017-12-15,1138
2017-12-16,1138
2017-12-17,1138
2017-12-18,1138
2017-12-19,1138
2017-12-20,1138
2017-12-21,1138
2017-12-22,1138
2017-12-23,1138
2017-12-24,1138
2017-12-25,1138
2017-12-26,1138
2017-12-27,1138
2017-12-28,1138
2017-12-29,1138
2017-12-30,1138
2017-12-31,1138
2018-01-01,1189
2018-01-02,1189
2018-01-03,1189
2018-01-04,1189
2018-01-05,1189
2018-01-06,1189
2018-01-07,1189
2018-01-08,1189
2018-01-09,1189
2018-01-10,1189
2018-01-11,1189
2018-01-12,1189
2018-01-13,1189
2018-01-14,1226
2018-01-15,1226
2018-01-16,1226
2018-01-17,1226
2018-01-18,1226
2018-01-19,1226
2018-01-20,1226
2018-01-21,1226
2018-01-22,1226
2018-01-23,1226
2018-01-24,1198
2018-01-25,1198
2018-01-26,1198
2018-01-27,1198
2018-01-28,1198
2018-01-29,1198
2018-01-30,1198
2018-01-31,1200
2018-02-01,1200
2018-02-02,1200
2018-02-03,1200
2018-02-04,1200
2018-02-05,1200
2018-02-06,1200
2018-02-07,1187
2018-02-08,1187
2018-02-09,1187
2018-02-10,1187
2018-02-11,1187
2018-02-12,1187
2018-02-13,1144
2018-02-14,1144
2018-02-15,1144
2018-02-16,1144
2018-02-17,1144
2018-02-18,1144
2018-02-19,1144
2018-02-20,1144
2018-02-21,1132
2018-02-22,1132
2018-02-23,1132
2018-02-24,1132
2018-02-25,1132
2018-02-26,1132
2018-02-27,1099
2018-02-28,1099
2018-03-01,1099
2018-03-02,1099
2018-03-03,1099
2018-03-04,1099
2018-03-05,1099
2018-03-06,1083
2018-03-07,1083
2018-03-08,1083
2018-03-09,1083
2018-03-10,1083
2018-03-11,1083
2018-03-12,1047
2018-03-13,1047
2018-03-14,1047
2018-03-15,1047
2018-03-16,1047
2018-03-17,1072
2018-03-18,1072
2018-03-20,1072
2018-03-21,1072
2018-03-22,1072
2018-03-23,1072
2018-03-24,1028
2018-03-25,1028
2018-03-26,1028
2018-03-27,1028
2018-03-28,1028
2018-03-29,1033
2018-03-30,1033
2018-03-31,1033
2018-04-01,1033
2018-04-02,1033
2018-04-03,1033
2018-04-04,1015
2018-04-05,1015
2018-04-06,1015
2018-04-07,1015
2018-04-08,1015
2018-04-09,1015
2018-04-10,1015
2018-04-11,1004
2018-04-12,1004
2018-04-13,1004
2018-04-14,1004
2018-04-15,1004
2018-04-16,1004
2018-04-17,995
2018-04-18,995
2018-04-19,995
2018-04-20,995
2018-04-21,995
2018-04-22,995
2018-04-23,995
2018-04-24,1002
2018-04-25,1002
2018-04-26,1002
2018-04-27,1002
2018-04-28,1002
2018-04-29,1002
2018-04-30,1002
2018-05-01,983
2018-05-02,983
2018-05-03,983
2018-05-04,983
2018-05-05,983
2018-05-06,983
2018-05-07,983
2018-05-08,983
2018-05-09,1009
2018-05-10,1009
2018-05-11,1009
2018-05-12,1009
2018-05-13,1009
2018-05-14,1009
2018-05-15,1009
2018-05-16,1009
2018-05-17,1040
2018-05-18,1040
2018-05-19,1040
2018-05-20,1040
2018-05-21,1040
2018-05-22,1040
2018-05-23,1047
2018-05-24,1047
2018-05-25,1047
2018-05-26,1047
2018-05-27,1047
2018-05-28,1047
2018-05-29,1047
2018-05-30,1057
2018-05-31,1057
2018-06-01,1057
2018-06-02,1057
2018-06-03,1057
2018-06-04,1057
2018-06-05,1057
2018-06-06,1057
2018-06-07,1057
2018-06-08,1057
2018-06-09,1057
2018-06-10,1057
2018-06-11,1107
2018-06-12,1107
2018-06-13,1107
2018-06-14,1107
2018-06-15,1107
2018-06-16,1107
2018-06-17,1138
2018-06-18,1138
2018-06-19,1138
2018-06-20,1138
2018-06-21,1138
2018-06-22,1138
2018-06-23,1115
2018-06-24,1115
2018-06-25,1115
2018-06-26,1115
2018-06-27,1115
2018-06-28,1115
2018-06-29,1108
2018-06-30,1108
2018-07-01,1108
2018-07-02,1108
2018-07-03,1108
2018-07-04,1108
2018-07-05,1126
2018-07-06,1126
2018-07-07,1126
2018-07-08,1126
2018-07-09,1126
2018-07-10,1176
2018-07-11,1176
2018-07-12,1176
2018-07-13,1176
2018-07-14,1176
2018-07-15,1176
2018-07-16,1176
2018-07-17,1225
2018-07-18,1225
2018-07-19,1225
2018-07-20,1225
2018-07-21,1225
2018-07-22,1225
2018-07-23,1269
2018-07-24,1269
2018-07-25,1269
2018-07-26,1269
2018-07-27,1269
2018-07-28,1269
2018-07-29,1269
2018-07-30,1319
2018-07-31,1319
2018-08-01,1319
2018-08-02,1319
2018-08-03,1319
2018-08-04,1365
2018-08-05,1365
2018-08-06,1365
2018-08-07,1365
2018-08-08,1365
2018-08-09,1365
2018-08-10,1391
2018-08-11,1391
2018-08-12,1391
2018-08-14,1391
2018-08-16,1391
2018-08-17,1434
2018-08-18,1434
2018-08-19,1434
2018-08-20,1434
2018-08-21,1434
2018-08-22,1497
2018-08-23,1497
2018-08-24,1497
2018-08-25,1497
2018-08-26,1497
2018-08-27,1497
2018-08-28,1560
2018-08-29,1560
2018-08-30,1560
2018-08-31,1560
2018-09-01,1560
2018-09-02,1560
2018-09-03,1555
2018-09-04,1555
2018-09-05,1555
2018-09-06,1555
2018-09-07,1555
2018-09-08,1559
2018-09-09,1559
2018-09-10,1559
2018-09-11,1559
2018-09-12,1559
2018-09-13,1559
2018-09-14,1546
2018-09-15,1546
2018-09-16,1546
2018-09-17,1546
2018-09-18,1546
2018-09-19,1546
2018-09-20,1517
2018-09-21,1517
2018-09-22,1517
2018-09-23,1517
2018-09-24,1517
2018-09-25,1485
2018-09-26,1485
2018-09-27,1485
2018-09-28,1485
2018-09-29,1485
2018-09-30,1451
2018-10-01,1451
2018-10-02,1451
2018-10-03,1451
2018-10-04,1451
2018-10-05,1434
2018-10-06,1434
2018-10-07,1434
2018-10-08,1434
2018-10-09,1434
2018-10-10,1490
2018-10-11,1490
2018-10-12,1490
2018-10-13,1490
2018-10-14,1490
2018-10-15,1549
2018-10-16,1549
2018-10-17,1549
2018-10-18,1549
2018-10-19,1549
2018-10-20,1549
2018-10-21,1615
2018-10-22,1615
2018-10-23,1615
2018-10-24,1615
2018-10-25,1615
2018-10-26,1615
2018-10-27,1690
2018-10-28,1690
2018-10-29,1690
2018-10-30,1690
2018-10-31,1764
2018-11-01,1764
2018-11-03,1832
2018-11-04,1900
2018-11-05,1972
2018-11-06,1972
2018-11-07,2050
2018-11-08,2050
2018-11-09,2050
2018-11-10,2136
2018-11-11,2136
2018-11-12,2213
2018-11-13,2213
2018-11-15,2304
2018-11-16,2304
2018-11-17,2304
2018-11-18,2420
2018-11-19,2420
2018-11-20,2525
2018-11-21,2525
2018-11-22,2525
2018-11-23,2629
2018-11-24,2629
2018-11-25,2728
2018-11-26,2728
2018-11-27,2728
2018-11-28,2777
2018-11-29,2777
2018-12-01,2811
2018-12-02,2811
2018-12-03,2811
2018-12-04,2868
2018-12-05,2868
2018-12-07,2922
2018-12-09,2922
2018-12-10,2873
2018-12-11,2873
2018-12-12,2873
2018-12-13,2873
2018-12-14,2802
2018-12-15,2802
2018-12-16,2802
2018-12-17,2802
2018-12-18,2866
2018-12-19,2866
2018-12-20,2866
2018-12-21,2866
2018-12-22,2862
2018-12-23,2862
2018-12-24,2862
2018-12-25,2828
2018-12-26,2828
2018-12-27,2828
2018-12-28,2828
2018-12-29,2775
2018-12-30,2775
2018-12-31,2775
2019-01-01,2775
2019-01-02,2785
2019-01-03,2785
2019-01-04,2785
2019-01-05,2846
2019-01-06,2846
2019-01-08,2890
2019-01-10,2890
2019-01-11,2890
2019-01-12,2990
2019-01-13,2990
2019-01-14,2990
2019-01-15,2990
2019-01-16,2913
2019-01-17,2913
2019-01-18,2913
2019-01-19,2806
2019-01-20,2806
2019-01-21,2806
2019-01-22,2806
2019-01-23,2813
2019-01-24,2813
2019-01-25,2813
2019-01-26,2813
2019-01-27,2835
2019-01-28,2835
2019-01-29,2835
2019-01-30,2835
2019-01-31,2843
2019-02-01,2843
2019-02-02,2843
2019-02-03,2885
2019-02-04,2885
2019-02-05,2885
2019-02-06,2885
2019-02-07,2838
2019-02-08,2838
2019-02-09,2838
2019-02-10,2838
2019-02-11,2774
2019-02-12,2774
2019-02-13,2774
2019-02-14,2774
2019-02-15,2774
2019-02-16,2767
2019-02-17,2767
2019-02-18,2767
2019-02-19,2767
2019-02-20,2767
2019-02-21,2864
2019-02-22,2864
2019-02-23,2864
2019-02-24,2864
2019-02-25,2864
2019-02-26,2806
2019-02-27,2806
2019-02-28,2806
2019-03-01,2806
2019-03-02,2806
2019-03-03,2806
2019-03-04,2795
2019-03-05,2795
2019-03-06,2795
2019-03-07,2795
2019-03-08,2795
2019-03-09,2845
2019-03-10,2845
2019-03-11,2845
2019-03-12,2845
2019-03-13,2845
2019-03-14,2818
2019-03-15,2818
2019-03-16,2818
2019-03-17,2818
2019-03-18,2818
2019-03-19,2818
2019-03-20,2863
2019-03-21,2863
2019-03-22,2863
2019-03-23,2863
2019-03-24,2952
